DEPTH,BS,CALI,DENS,DRHO,DTC,GR,NEUT,NEUT_CORR,PEF,RESD,RESM,RESS,SP,TEMP,TENS
55.626,12.25,,,,,,,,,,,,,30.9302,684.2317
55.7784,12.25,,,,,,,,,,,,,30.9302,682.8817
55.9308,12.25,,,,,,,,,,,,,30.9302,681.5316
56.0832,12.25,,,,,,,,,,,,,30.9302,682.0785
56.2356,12.25,,,,,,,,,,,,,30.9302,684.2031
56.388,12.25,,,,,,,,,,,,,30.9302,686.3276
56.5404,12.25,,,,,,,,,,,,,30.9302,687.6678
56.6928,12.25,,,,,,,,,,,,,30.9302,686.8331
56.8452,12.25,,,,,,,,,,,,,30.9302,685.9984
56.9976,12.25,,,,,,,,,,,,,30.9302,685.1637
57.15,12.25,,,,,,,,,,,,,30.9302,684.4869
57.3024,12.25,,,,,,,,,,,,,30.9302,683.8126
57.4548,12.25,,,,,,,,,,,,,30.9302,683.1383
57.6072,12.25,,,,,,,,,,,,,30.9302,683.5315
57.7596,12.25,,,,,,,,,,,,,30.9302,684.3749
57.912,12.25,,,,,,,,,,,,,30.9302,685.2182
58.0644,12.25,,,,,,,,,,,,,30.9302,685.8053
58.2168,12.25,,,,,,,,,,,,,30.9302,686.0422
58.3692,12.25,,,,,,,,,,,,,30.9302,686.2792
58.5216,12.25,,,,,,,,,,,,,30.9302,686.7569
58.674,12.25,,,,,,,,,,,,,30.9302,688.6932
58.8264,12.25,,,,,,,,,,,,,30.9302,690.6294
58.9788,12.25,,,,,,,,,,,,,30.9302,692.5657
59.1312,12.25,,,,,,,,,,,,,30.9302,692.9664
59.2836,12.25,,,,,,,,,,,,,30.9302,693.1189
59.436,12.25,,,,,,,,,,,,,30.9302,693.2714
59.5884,12.25,,,,,,,,,,,,,30.9302,693.0148
59.7408,12.25,,,,,,,,,,,,,30.9302,692.4618
59.8932,12.25,,,,,,,,,,,,,30.9302,691.9089
60.0456,12.25,,,,,,,,,,,,,30.9302,691.1231
60.198,12.25,,,,,,,,,,,,,30.9302,689.7922
60.3504,12.25,,,,,,,,,,,,,30.9302,688.4613
60.5028,12.25,,,,,,,,,,,,,30.9302,687.1692
60.6552,12.25,,,,,,,,,,,,,30.9302,687.95
60.8076,12.25,,,,,,,,,,,,,30.9302,688.7308
60.96,12.25,,,,,,,,,,,,,30.9302,689.5116
61.1124,12.25,,,,,,,,,,,,,30.9302,690.46
61.2648,12.25,,,,,,,,,,,,,30.9302,691.468
61.4172,12.25,,,,,,,,,,,,,30.9302,692.476
61.5696,12.25,,,,,,,,,,,,,30.9302,692.373
61.722,12.25,,,,,,,,,,,,,30.9302,690.9483
61.8744,12.25,,,,,,,,,,,,,30.9302,689.5236
62.0268,12.25,,,,,,,,,,,,,30.9302,688.6108
62.1792,12.25,,,,,,,,,,,,,30.9302,690.097
62.3316,12.25,,,,,,,,,,,,,30.9302,691.5833
62.484,12.25,,,,,,,,,,,,,30.9302,693.0696
62.6364,12.25,,,,,,,,,,,,,30.9302,691.4899
62.7888,12.25,,,,,,,,,,,,,30.9302,689.5505
62.9412,12.25,,,,,,,,,,,,,30.9302,687.6111
63.0936,12.25,,,,,,,,,,,,,30.9302,687.4003
63.246,12.25,,,,,,,,,,,,,30.9302,688.2753
63.3984,12.25,,,,,,,,,,,,,30.9302,689.1504
63.5508,12.25,,,,,,,,,,,,,30.9302,690.0821
63.7032,12.25,,,,,,,,,,,,,30.9302,691.127
63.8556,12.25,,,,,,,,,,,,,30.9302,692.1719
64.008,12.25,,,,,,,,,,,,,30.9302,693.0875
64.1604,12.25,,,,,,,,,,,,,30.9302,691.6691
64.3128,12.25,,,,,,,,,,,,,30.9302,690.2508
64.4652,12.25,,,,,,,,,,,,,30.9302,688.8324
64.6176,12.25,,,,,,,,,,,,,30.9302,689.623
64.77,12.25,,,,,,,,,,,,,30.9302,691.0671
64.9224,12.25,,,,,,,,,,,,,30.9302,692.5114
65.0748,12.25,,,,,,,,,,,,,30.9302,692.7386
65.2272,12.25,,,,,,,,,,,,,30.9302,691.7034
65.3796,12.25,,,,,,,,,,,,,30.9302,690.6682
65.532,12.25,,,,,,,,,,,,,30.9302,689.7415
65.6844,12.25,,,,,,,,,,,,,30.9302,689.2233
65.8368,12.25,,,,,,,,,,,,,30.9302,688.7051
65.9892,12.25,,,,,,,,,,,,,30.9302,688.187
66.1416,12.25,,,,,,,,,,,,,30.9302,688.6231
66.294,12.25,,,,,,,,,,,,,30.9302,689.132
66.4464,12.25,,,,,,,,,,,,,30.9302,689.6409
66.5988,12.25,,,,,,,,,,,,,30.9302,690.5443
66.7512,12.25,,,,,,,,,,,,,30.9302,691.6617
66.9036,12.25,,,,,,,,,,,,,30.9302,692.7791
67.056,12.25,,,,,,,,,,,,,30.9302,692.3636
67.2084,12.25,,,,,,,,,,,,,30.9302,689.3092
67.3608,12.25,,,,,,,,,,,,,30.9302,686.2548
67.5132,12.25,,,,,,,,,,,,,30.9302,683.6441
67.6656,12.25,,,,,,,,,,,,,30.9302,685.7125
67.818,12.25,,,,,,,,,,,,,30.9302,687.7808
67.9704,12.25,,,,,,,,,,,,,30.9302,689.8491
68.1228,12.25,,,,,,,,,,,,,30.9302,690.6371
68.2752,12.25,,,,,,,,,,,,,30.9302,691.1166
68.4276,12.25,,,,,,,,,,,,,30.9302,691.596
68.58,12.25,,,,,,,,,,,,,30.9302,691.5247
68.7324,12.25,,,,,,,,,,,,,30.9302,690.9549
68.8848,12.25,,,,,,,,,,,,,30.9302,690.3851
69.0372,12.25,,,,,,,,,,,,,30.9302,689.558
69.1896,12.25,,,,,,,,,,,,,30.9302,687.9344
69.342,12.25,,,,,,,,,,,,,30.9302,686.3107
69.4944,12.25,,,,,,,,,,,,,30.9302,684.6871
69.6468,12.25,,,,,,,,,,,,,30.9302,686.0694
69.7992,12.25,,,,,,,,,,,,,30.9302,687.5664
69.9516,12.25,,,,,,,,,,,,,30.9302,689.0634
70.104,12.25,,,,,,,,,,,,,30.9302,689.9702
70.2564,12.25,,,,,,,,,,,,,30.9302,690.6022
70.4088,12.25,,,,,,,,,,,,,30.9302,691.2344
70.5612,12.25,,,,,,,,,,,,,30.9302,691.3091
70.7136,12.25,,,,,,,,,,,,,30.9302,690.5535
70.866,12.25,,,,,,,,,,,,,30.9302,689.7979
71.0184,12.25,,,,,,,,,,,,,30.9302,689.2509
71.1708,12.25,,,,,,,,,,,,,30.9302,690.223
71.3232,12.25,,,,,,,,,,,,,30.9302,691.1952
71.4756,12.25,,,,,,,,,,,,,30.9302,692.1673
71.628,12.25,,,,,,,,,,,,,30.9302,691.7679
71.7804,12.25,,,,,,,,,,,,,30.9302,691.1071
71.9328,12.25,,,,,,,,,,,,,30.9302,690.4463
72.0852,12.25,,,,,,,,,,,,,30.9302,690.1992
72.2376,12.25,,,,,,,,,,,,,30.9302,690.2786
72.39,12.25,,,,,,,,,,,,,30.9302,690.3578
72.5424,12.25,,,,,,,,,,,,,30.9302,690.5523
72.6948,12.25,,,,,,,,,,,,,30.9302,691.0455
72.8472,12.25,,,,,,,,,,,,,30.9302,691.5388
72.9996,12.25,,,,,,,,,,,,,30.9302,692.032
73.152,12.25,,,,,,,,,,,,,30.9302,693.5442
73.3044,12.25,,,,,,,,,,,,,30.9302,695.059
73.4568,12.25,,,,,,,,,,,,,30.9302,696.5739
73.6092,12.25,,,,,,,,,,,,,30.9302,696.335
73.7616,12.25,,,,,,,,,,,,,30.9302,695.4025
73.914,12.25,,,,,,,,,,,,,30.9302,694.4699
74.0664,12.25,,,,,,,,,,,,,30.9302,693.2257
74.2188,12.25,,,,,,,,,,,,,30.9302,691.5779
74.3712,12.25,,,,,,,,,,,,,30.9302,689.93
74.5236,12.25,,,,,,,,,,,,,30.9302,688.6794
74.676,12.25,,,,,,,,,,,,,30.9302,689.5964
74.8284,12.25,,,,,,,,,,,,,30.9302,690.5135
74.9808,12.25,,,,,,,,,,,,,30.9302,691.4306
75.1332,12.25,,,,,,,,,,,,,30.9302,691.7065
75.2856,12.25,,,,,,,,,,,,,30.9302,691.8901
75.438,12.25,,,,,,,,,,,,,30.9302,692.0737
75.5904,12.25,,,,,,,,,,,,,30.9302,692.5314
75.7428,12.25,,,,,,,,,,,,,30.9302,693.1773
75.8952,12.25,,,,,,,,,,,,,30.9302,693.8231
76.0476,12.25,,,,,,,,,,,,,30.9536,694.2468
76.2,12.25,,,,,,,,,,,,,31.0285,694.1812
76.3524,12.25,,,,,,,,,,,,,31.1033,694.1157
76.5048,12.25,,,,,,,,,,,,,31.1762,694.037
76.6572,12.25,,,,,,,,,,,,,31.1865,693.5564
76.8096,12.25,,,,,,,,,,,,,31.1969,693.0759
76.962,12.25,,,,,,,,,,,,,31.2072,692.5953
77.1144,12.25,,,,,,,,,,,,,31.2098,691.3889
77.2668,12.25,,,,,,,,,,,,,31.2098,689.9414
77.4192,12.25,,,,,,,,,,,,,31.2098,688.494
77.5716,12.25,,,,,,,,,,,,,31.2098,687.6285
77.724,12.25,,,,,,,,,,,,,31.2098,687.42
77.8764,12.25,,,,,,,,,,,,,31.2098,687.2115
78.0288,12.25,,,,,,,,,,,,,31.2098,687.4508
78.1812,12.25,,,,,,,,,,,,,31.2098,689.6115
78.3336,12.25,,,,,,,,,,,,,31.2098,691.7722
78.486,12.25,,,,,,,,,,,,,31.2098,693.9329
78.6384,12.25,,,,,,,,,,,,,31.2098,693.9952
78.7908,12.25,,,,,,,,,,,,,31.2098,693.8452
78.9432,12.25,,,,,,,,,,,,,31.2098,693.6951
79.0956,12.25,,,,,,,,,,,,,31.2098,693.5645
79.248,12.25,,,,,,,,,,,,,31.2098,693.4454
79.4004,12.25,,,,,,,,,,,,,31.2098,693.3264
79.5528,12.25,,,,,,,,,,,,,31.2098,692.6918
79.7052,12.25,,,,,,,,,,,,,31.2098,691.0847
79.8576,12.25,,,,,,,,,,,,,31.2098,689.4777
80.01,12.25,,,,,,,,,,,,,31.2098,688.0156
80.1624,12.25,,,,,,,,,,,,,31.2098,688.6165
80.3148,12.25,,,,,,,,,,,,,31.2098,689.2173
80.4672,12.25,,,,,,,,,,,,,31.2098,689.8182
80.6196,12.25,,,,,,,,,,,,,31.2098,690.0204
80.772,12.25,,,,,,,,,,,,,31.2098,690.1133
80.9244,12.25,,,,,,,,,,,,,31.2098,690.2063
81.0768,12.25,,,,,,,,,,,,,31.2098,690.1542
81.2292,12.25,,,,,,,,,,,,,31.2098,689.9595
81.3816,12.25,,,,,,,,,,,,,31.2098,689.7647
81.534,12.25,,,,,,,,,,,,,31.2098,689.7242
81.6864,12.25,,,,,,,,,,,,,31.2098,690.2206
81.8388,12.25,,,,,,,,,,,,,31.2098,690.717
81.9912,12.25,,,,,,,,,,,,,31.2098,691.2135
82.1436,12.25,,,,,,,,,,,,,31.2098,690.9355
82.296,12.25,,,,,,,,,,,,,31.2098,690.6101
82.4484,12.25,,,,,,,,,,,,,31.2098,690.2847
82.6008,12.25,,,,,,,,,,,,,31.2098,690.757
82.7532,12.25,,,,,,,,,,,,,31.2098,691.6378
82.9056,12.25,,,,,,,,,,,,,31.2098,692.5185
83.058,12.25,,,,,,,,,,,,,31.2098,692.4348
83.2104,12.25,,,,,,,,,,,,,31.2098,690.7814
83.3628,12.25,,,,,,,,,,,,,31.2098,689.128
83.5152,12.25,,,,,,,,,,,,,31.2098,687.7187
83.6676,12.25,,,,,,,,,,,,,31.2098,688.5121
83.82,12.25,,,,,,,,,,,,,31.2098,689.3055
83.9724,12.25,,,,,,,,,,,,,31.2098,690.099
84.1248,12.25,,,,,,,,,,,,,31.2098,690.2392
84.2772,12.25,,,,,,,,,,,,,31.2098,690.235
84.4296,12.25,,,,,,,,,,,,,31.2098,690.2307
84.582,12.25,,,,,,,,,,,,,31.2098,690.477
84.7344,12.25,,,,,,,,,,,,,31.2098,690.9384
84.8868,12.25,,,,,,,,,,,,,31.2098,691.3997
85.0392,12.25,,,,,,,,,,,,,31.2098,691.6412
85.1916,12.25,,,,,,,,,,,,,31.2098,691.2482
85.344,12.25,,,,,,,,,,,,,31.2098,690.8551
85.4964,12.25,,,,,,,,,,,,,31.2098,690.462
85.6488,12.25,,,,,,,,,,,,,31.2098,689.86
85.8012,12.25,,,,,,,,,,,,,31.2098,689.2531
85.9536,12.25,,,,,,,,,,,,,31.2098,688.6461
86.106,12.25,,,,,,,,,,,,,31.2098,689.3161
86.2584,12.25,,,,,,,,,,,,,31.2098,690.5451
86.4108,12.25,,,,,,,,,,,,,31.2098,691.7741
86.5632,12.25,,,,,,,,,,,,,31.2098,692.1959
86.7156,12.25,,,,,,,,,,,,,31.2098,691.4783
86.868,12.25,,,,,,,,,,,,,31.2098,690.7608
87.0204,12.25,,,,,,,,,,,,,31.2098,690.0328
87.1728,12.25,,,,,,,,,,,,,31.2098,689.237
87.3252,12.25,,,,,,,,,,,,,31.2098,688.4412
87.4776,12.25,,,,,,,,,,,,,31.2098,687.6454
87.63,12.25,,,,,,,,,,,,,31.2098,688.4348
87.7824,12.25,,,,,,,,,,,,,31.2098,689.4971
87.9348,12.25,,,,,,,,,,,,,31.2098,690.5594
88.0872,12.25,,,,,,,,,,,,,31.2098,691.2194
88.2396,12.25,,,,,,,,,,,,,31.2098,691.5784
88.392,12.25,,,,,,,,,,,,,31.2098,691.9374
88.5444,12.25,,,,,,,,,,,,,31.2098,692.432
88.6968,12.25,,,,,,,,,,,,,31.2098,693.2565
88.8492,12.25,,,,,,,,,,,,,31.2098,694.0809
89.0016,12.25,,,,,,,,,,,,,31.2098,694.8799
89.154,12.25,,,,,,,,,,,,,31.2098,693.2798
89.3064,12.25,,,,,,,,,,,,,31.2098,691.6796
89.4588,12.25,,,,,,,,,,,,,31.2098,690.0795
89.6112,12.25,,,,,,,,,,,,,31.2098,689.535
89.7636,12.25,,,,,,,,,,,,,31.2098,689.3815
89.916,12.25,,,,,,,,,,,,,31.2098,689.2279
90.0684,12.25,,,,,,,,,,,,,31.2098,689.6725
90.2208,12.25,,,,,,,,,,,,,31.2098,690.8517
90.3732,12.25,,,,,,,,,,,,,31.2098,692.0309
90.5256,12.25,,,,,,,,,,,,,31.2098,693.2081
90.678,12.25,,,,,,,,,,,,,31.2098,694.3761
90.8304,12.25,,,,,,,,,,,,,31.2098,695.544
90.9828,12.25,,,,,,,,,,,,,31.2098,696.7119
91.1352,12.25,,,,,,,,,,,,,31.2098,696.0281
91.2876,12.25,,,,,,,,,,,,,31.2098,695.1088
91.44,12.25,,,,,,,,,,,,,31.2098,694.1895
91.5924,12.25,,,,,,,,,,,,,31.2098,694.3323
91.7448,12.25,,,,,,,,,,,,,31.2098,695.1649
91.8972,12.25,,,,,,,,,,,,,31.2098,695.9975
92.0496,12.25,,,,,,,,,,,,,31.2098,696.5319
92.202,12.25,,,,,,,,,,,,,31.2098,696.4486
92.3544,12.25,,,,,,,,,,,,,31.2098,696.3652
92.5068,12.25,,,,,,,,,,,,,31.2098,696.3218
92.6592,12.25,,,,,,,,,,,,,31.2098,697.1348
92.8116,12.25,,,,,,,,,,,,,31.2098,697.9478
92.964,12.25,,,,,,,,,,,,,31.2098,698.7609
93.1164,12.25,,,,,,,,,,,,,31.2098,699.8792
93.2688,12.25,,,,,,,,,,,,,31.2098,701.0919
93.4212,12.25,,,,,,,,,,,,,31.2098,702.3046
93.5736,12.25,,,,,,,,,,,,,31.2098,702.7442
93.726,12.25,,,,,,,,,,,,,31.2098,702.356
93.8784,12.25,,,,,,,,,,,,,31.2098,701.9678
94.0308,12.25,,,,,,,,,,,,,31.2124,701.4626
94.1832,12.25,,,,,,,,,,,,,31.2254,700.4953
94.3356,12.25,,,,,,,,,,,,,31.2383,699.528
94.488,12.25,,,,,,,,,,,,,31.2513,698.5607
94.6404,12.25,,,,,,,,,,,,,31.2431,698.2877
94.7928,12.25,,,,,,,,,,,,,31.2331,698.0741
94.9452,12.25,,,,,,,,,,,,,31.2231,697.8605
95.0976,12.25,,,,,,,,,,,,,31.242,698.0198
95.25,12.25,,,,,,,,,,,,,31.2773,698.3887
95.4024,12.25,,,,,,,,,,,,,31.3125,698.7576
95.5548,12.25,,,,,,,,,,,,,31.352,699.2115
95.7072,12.25,,,,,,,,,,,,,31.399,699.817
95.8596,12.25,,,,,,,,,,,,,31.4461,700.4225
96.012,12.25,,,,,,,,,,,,,31.4894,701.0253
96.1644,12.25,,,,,,,,,,,,,31.4894,701.5967
96.3168,12.25,,,,,,,,,,,,,31.4894,702.1682
96.4692,12.25,,,,,,,,,,,,,31.4894,702.7396
96.6216,12.25,,,,,,,,,,,,,31.4894,702.9717
96.774,12.25,,,,,,,,,,,,,31.4894,703.118
96.9264,12.25,,,,,,,,,,,,,31.4894,703.2642
97.0788,12.25,,,,,,,,,,,,,31.4894,702.7528
97.2312,12.25,,,,,,,,,,,,,31.4894,701.6273
97.3836,12.25,,,,,,,,,,,,,31.4894,700.5018
97.536,12.25,,,,,,,,,,,,,31.4894,699.5806
97.6884,12.25,,,,,,,,,,,,,31.4894,699.3201
97.8408,12.25,,,,,,,,,,,,,31.4894,699.0597
97.9932,12.25,,,,,,,,,,,,,31.4894,698.7992
98.1456,12.25,,,,,,,,,,,,,31.4894,699.4841
98.298,12.25,,,,,,,,,,,,,31.4894,700.2131
98.4504,12.25,,,,,,,,,,,,,31.4894,700.9421
98.6028,12.25,,,,,,,,,,,,,31.4894,700.7594
98.7552,12.25,,,,,,,,,,,,,31.4894,700.1368
98.9076,12.25,,,,,,,,,,,,,31.4894,699.5143
99.06,12.25,,,,,,,,,,,,,31.4894,699.2188
99.2124,12.25,,,,,,,,,,,,,31.4894,699.4268
99.3648,12.25,,,,,,,,,,,,,31.4894,699.6348
99.5172,12.25,,,,,,,,,,,,,31.4894,699.7731
99.6696,12.25,,,,,,,,,,,,,31.4894,699.3641
99.822,12.25,,,,,,,,,,,,,31.4894,698.955
99.9744,12.25,,,,,,,,,,,,,31.4894,698.546
100.1268,12.25,,,,,,,,,,,,,31.4894,698.8081
100.2792,12.25,,,,,,,,,,,,,31.4894,699.2057
100.4316,12.25,,,,,,,,,,,,,31.4894,699.6033
100.584,12.25,,,,,,,,,,,,,31.4894,699.5815
100.7364,12.25,,,,,,,,,,,,,31.4894,699.2183
100.8888,12.25,,,,,,,,,,,,,31.4894,698.855
101.0412,12.25,,,,,,,,,,,,,31.4894,698.4882
101.1936,12.25,,,,,,,,,,,,,31.4894,698.1115
101.346,12.25,,,,,,,,,,,,,31.4894,697.7349
101.4984,12.25,,,,,,,,,,,,,31.4894,697.3582
101.6508,12.25,,,,,,,,,,,,,31.4894,698.4775
101.8032,12.25,,,,,,,,,,,,,31.4894,699.6128
101.9556,12.25,,,,,,,,,,,,,31.4894,700.748
102.108,12.25,,,,,,,,,,,,,31.4894,699.4237
102.2604,12.25,,,,,,,,,,,,,31.4894,697.0883
102.4128,12.25,,,,,,,,,,,,,31.4894,694.7529
102.5652,12.25,,,,,,,,,,,,,31.4894,694.0939
102.7176,12.25,,,,,,,,,,,,,31.4894,695.6768
102.87,12.25,,,,,,,,,,,,,31.4894,697.2597
103.0224,12.25,,,,,,,,,,,,,31.4894,698.6675
103.1748,12.25,,,,,,,,,,,,,31.4894,699.0589
103.3272,12.25,,,,,,,,,,,,,31.4894,699.4503
103.4796,12.25,,,,,,,,,,,,,31.4894,699.8416
103.632,12.25,,,,,,,,,,,,,31.4894,699.5268
103.7844,12.25,,,,,,,,,,,,,31.4894,699.1028
103.9368,12.25,,,,,,,,,,,,,31.4894,698.6789
104.0892,12.25,,,,,,,,,,,,,31.4894,699.5528
104.2416,12.25,,,,,,,,,,,,,31.4894,701.3461
104.394,12.25,,,,,,,,,,,,,31.4894,703.1395
104.5464,12.25,,,,,,,,,,,,,31.4894,704.4077
104.6988,12.25,,,,,,,,,,,,,31.4894,704.4758
104.8512,12.25,,,,,,,,,,,,,31.4894,704.5439
105.0036,12.25,,,,,,,,,,,,,31.4894,704.5873
105.156,12.25,,,,,,,,,,,,,31.4894,703.6067
105.3084,12.25,,,,,,,,,,,,,31.4894,702.626
105.4608,12.25,,,,,,,,,,,,,31.4894,701.6454
105.6132,12.25,,,,,,,,,,,,,31.4894,701.5258
105.7656,12.25,,,,,,,,,,,,,31.4894,701.7043
105.918,12.25,,,,,,,,,,,,,31.4894,701.8829
106.0704,12.25,,,,,,,,,,,,,31.5192,702.4175
106.2228,12.25,,,,,,,,,,,,,31.5838,703.3669
106.3752,12.25,,,,,,,,,,,,,31.6484,704.3163
106.5276,12.25,,,,,,,,,,,,,31.705,704.9263
106.68,12.25,,,,,,,,,,,,,31.7256,704.0014
106.8324,12.25,,,,,,,,,,,,,31.7463,703.0765
106.9848,12.25,,,,,,,,,,,,,31.7669,702.1517
107.1372,12.25,,,,,,,,,,,,,31.769,702.4131
107.2896,12.25,,,,,,,,,,,,,31.769,702.8059
107.442,12.25,,,,,,,,,,,,,31.769,703.1987
107.5944,12.25,,,,,,,,,,,,,31.769,704.0193
107.7468,12.25,,,,,,,,,,,,,31.769,705.1027
107.8992,12.25,,,,,,,,,,,,,31.769,706.1861
108.0516,12.25,,,,,,,,,,,,,31.769,706.8564
108.204,12.25,,,,,,,,,,,,,31.769,706.7198
108.3564,12.25,,,,,,,,,,,,,31.769,706.5833
108.5088,12.25,,,,,,,,,,,,,31.769,706.4919
108.6612,12.25,,,,,,,,,,,,,31.769,707.1375
108.8136,12.25,,,,,,,,,,,,,31.769,707.7831
108.966,12.25,,,,,,,,,,,,,31.769,708.4287
109.1184,12.25,,,,,,,,,,,,,31.769,708.5212
109.2708,12.25,,,,,,,,,,,,,31.769,708.455
109.4232,12.25,,,,,,,,,,,,,31.769,708.3887
109.5756,12.25,,,,,,,,,,,,,31.769,707.5473
109.728,12.25,,,,,,,,,,,,,31.769,705.9186
109.8804,12.25,,,,,,,,,,,,,31.769,704.2899
110.0328,12.25,,,,,,,,,,,,,31.769,703.1501
110.1852,12.25,,,,,,,,,,,,,31.769,703.7932
110.3376,12.25,,,,,,,,,,,,,31.769,704.4363
110.49,12.25,,,,,,,,,,,,,31.769,705.0795
110.6424,12.25,,,,,,,,,,,,,31.769,706.8358
110.7948,12.25,,,,,,,,,,,,,31.769,708.6703
110.9472,12.25,,,,,,,,,,,,,31.769,710.5049
111.0996,12.25,,,,,,,,,,,,,31.769,710.5423
111.252,12.25,,,,,,,,,,,,,31.769,709.6271
111.4044,12.25,,,,,,,,,,,,,31.769,708.7119
111.5568,12.25,,,,,,,,,,,,,31.769,707.9957
111.7092,12.25,,,,,,,,,,,,,31.769,707.6144
111.8616,12.25,,,,,,,,,,,,,31.769,707.2332
112.014,12.25,,,,,,,,,,,,,31.769,706.9322
112.1664,12.25,,,,,,,,,,,,,31.769,707.425
112.3188,12.25,,,,,,,,,,,,,31.769,707.9179
112.4712,12.25,,,,,,,,,,,,,31.769,708.4108
112.6236,12.25,,,,,,,,,,,,,31.769,708.8245
112.776,12.25,,,,,,,,,,,,,31.769,709.2199
112.9284,12.25,,,,,,,,,,,,,31.769,709.6153
113.0808,12.25,,,,,,,,,,,,,31.769,708.7861
113.2332,12.25,,,,,,,,,,,,,31.769,706.872
113.3856,12.25,,,,,,,,,,,,,31.769,704.9578
113.538,12.25,,,,,,,,,,,,,31.769,703.6759
113.6904,12.25,,,,,,,,,,,,,31.769,704.2975
113.8428,12.25,,,,,,,,,,,,,31.769,704.9191
113.9952,12.25,,,,,,,,,,,,,31.769,705.5406
114.1476,12.25,,,,,,,,,,,,,31.769,704.4275
114.3,12.25,,,,,,,,,,,,,31.769,703.2579
114.4524,12.25,,,,,,,,,,,,,31.769,702.0884
114.6048,12.25,,,,,,,,,,,,,31.769,703.0162
114.7572,12.25,,,,,,,,,,,,,31.769,704.8965
114.9096,12.25,,,,,,,,,,,,,31.769,706.7769
115.062,12.25,,,,,,,,,,,,,31.769,708.0335
115.2144,12.25,,,,,,,,,,,,,31.769,708.3807
115.3668,12.25,,,,,,,,,,,,,31.769,708.7278
115.5192,12.25,,,,,,,,,,,,,31.769,709.0145
115.6716,12.25,,,,,,,,,,,,,31.769,708.882
115.824,12.25,,,,,,,,,,,,,31.769,708.7494
115.9764,12.25,,,,,,,,,,,,,31.769,708.6168
116.1288,12.25,,,,,,,,,,,,,31.769,709.2707
116.2812,12.25,,,,,,,,,,,,,31.769,710.0687
116.4336,12.25,,,,,,,,,,,,,31.769,710.8667
116.586,12.25,,,,,,,,,,,,,31.769,710.864
116.7384,12.25,,,,,,,,,,,,,31.769,710.243
116.8908,12.25,,,,,,,,,,,,,31.769,709.6221
117.0432,12.25,,,,,,,,,,,,,31.769,708.9058
117.1956,12.25,,,,,,,,,,,,,31.769,707.9483
117.348,12.25,,,,,,,,,,,,,31.769,706.9909
117.5004,12.25,,,,,,,,,,,,,31.769,706.0341
117.6528,12.25,,,,,,,,,,,,,31.769,705.281
117.8052,12.25,,,,,,,,,,,,,31.769,704.528
117.9576,12.25,,,,,,,,,,,,,31.769,703.7749
118.11,12.25,,,,,,,,,,,,,31.769,704.3109
118.2624,12.25,,,,,,,,,,,,,31.769,705.3436
118.4148,12.25,,,,,,,,,,,,,31.769,706.3765
118.5672,12.25,,,,,,,,,,,,,31.769,707.79
118.7196,12.25,,,,,,,,,,,,,31.769,709.6863
118.872,12.25,,,,,,,,,,,,,31.769,711.5826
119.0244,12.25,,,,,,,,,,,,,31.769,712.6824
119.1768,12.25,,,,,,,,,,,,,31.769,709.6035
119.3292,12.25,,,,,,,,,,,,,31.769,706.5247
119.4816,12.25,,,,,,,,,,,,,31.769,703.4459
119.634,12.25,,,,,,,,,,,,,31.769,705.1622
119.7864,12.25,,,,,,,,,,,,,31.769,707.537
119.9388,12.25,,,,,,,,,,,,,31.769,709.9118
120.0912,12.25,,,,,,,,,,,,,31.769,710.7171
120.2436,12.25,,,,,,,,,,,,,31.769,710.4692
120.396,12.25,,,,,,,,,,,,,31.769,710.2213
120.5484,12.25,,,,,,,,,,,,,31.769,710.0857
120.7008,12.25,,,,,,,,,,,,,31.769,710.1913
120.8532,12.25,,,,,,,,,,,,,31.769,710.297
121.0056,12.25,,,,,,,,,,,,,31.769,710.3918
121.158,12.25,,,,,,,,,,,,,31.769,710.2024
121.3104,12.25,,,,,,,,,,,,,31.769,710.013
121.4628,12.25,,,,,,,,,,,,,31.769,709.8235
121.6152,12.25,,,,,,,,,,,,,31.769,709.7192
121.7676,12.25,,,,,,,,,,,,,31.769,709.6422
121.92,12.25,,,,,,,,,,,,,31.769,709.5652
122.0724,12.25,,,,,,,,,,,,,31.769,709.8882
122.2248,12.25,,,,,,,,,,,,,31.769,710.653
122.3772,12.25,,,,,,,,,,,,,31.769,711.4177
122.5296,12.25,,,,,,,,,,,,,31.769,711.9869
122.682,12.25,,,,,,,,,,,,,31.769,711.7447
122.8344,12.25,,,,,,,,,,,,,31.769,711.5025
122.9868,12.25,,,,,,,,,,,,,31.769,711.2603
123.1392,12.25,,,,,,,,,,,,,31.769,711.9277
123.2916,12.25,,,,,,,,,,,,,31.769,712.6814
123.444,12.25,,,,,,,,,,,,,31.769,713.4351
123.5964,12.25,,,,,,,,,,,,,31.769,714.0071
123.7488,12.25,,,,,,,,,,,,,31.769,714.4735
123.9012,12.25,,,,,,,,,,,,,31.769,714.9399
124.0536,12.25,,,,,,,,,,,,,31.769,715.6273
124.206,12.25,,,,,,,,,,,,,31.769,716.7219
124.3584,12.25,,,,,,,,,,,,,31.769,717.8164
124.5108,12.25,,,,,,,,,,,,,31.769,718.7632
124.6632,12.25,,,,,,,,,,,,,31.769,717.7723
124.8156,12.25,,,,,,,,,,,,,31.769,716.7814
124.968,12.25,,,,,,,,,,,,,31.769,715.7904
125.1204,12.25,,,,,,,,,,,,,31.769,715.152
125.2728,12.25,,,,,,,,,,,,,31.769,714.6073
