DEPT,BS,CALI,GR,SP,RESS,RESM,RESD,DENS,NEUT,DRHO,PEF,DTC
404.165,8.5,9.564,97.754,-353.555,8.381,30.72,42.61,2.266,0.382,0.007,2.734,120.238
404.317,8.5,9.452,108.773,-353.237,8.364,33.98,47.832,2.269,0.352,0.014,2.796,120.016
404.47,8.5,9.452,118.243,-353.313,8.682,38.679,55.669,2.282,0.338,0.016,2.84,120.78
404.622,8.5,9.497,121.012,-353.454,8.729,33.902,48.369,2.272,0.345,0.017,2.843,121.029
404.774,8.5,9.676,112.951,-353.625,8.251,28.482,40.295,2.242,0.358,0.011,2.779,122.88
404.927,8.5,9.683,110.581,-353.3,7.812,23.26,32.745,2.219,0.357,0.006,2.734,124.781
405.079,8.5,9.571,106.672,-353.183,7.962,24.765,35.193,2.218,0.376,0.009,2.747,125.135
405.232,8.5,9.467,108.952,-352.775,8.919,37.76,56.885,2.24,0.394,0.017,2.816,124.825
405.384,8.5,9.347,111.48,-352.7,8.512,36.698,53.81,2.237,0.417,0.019,2.846,124.228
405.536,8.5,9.272,114.522,-352.504,7.171,28.333,39.395,2.235,0.403,0.014,2.828,125.417
405.689,8.5,9.25,111.043,-352.638,5.537,18.495,24.001,2.183,0.39,0.01,2.798,126.129
405.841,8.5,9.239,107.619,-352.833,5.668,22.244,28.848,2.216,0.377,0.019,2.808,126.153
405.994,8.5,9.295,111.921,-353.092,6.7,35.252,48.69,2.257,0.376,0.03,2.851,125.588
406.146,8.5,9.34,110.092,-353.267,7.134,35.52,49.719,2.263,0.367,0.04,2.91,124.303
406.298,8.5,9.317,112.022,-353.513,6.665,26.668,36.689,2.259,0.372,0.036,2.936,125.255
406.451,8.5,9.317,122.853,-353.517,6.144,19.253,25.497,2.195,0.369,0.029,2.933,126.046
406.603,8.5,9.373,108.883,-353.35,6.314,20.176,26.499,2.214,0.398,0.019,2.895,126.809
406.756,8.5,9.452,110.928,-353.154,6.083,21.716,28.853,2.232,0.415,0.017,2.869,126.541
406.908,8.5,9.407,111.295,-353.051,6.87,29.763,42.044,2.242,0.417,0.024,2.863,125.605
407.06,8.5,9.418,99.906,-353.446,7.736,39.849,60.301,2.239,0.407,0.035,2.849,126.543
407.213,8.5,9.407,110.049,-353.467,6.836,27.926,38.716,2.161,0.41,0.038,2.81,126.771
407.365,8.5,9.418,108.4,-353.421,6.565,27.939,37.912,2.164,0.386,0.036,2.777,126.5
407.518,8.5,9.497,104.991,-353.117,6.845,33.232,46.198,2.264,0.387,0.047,2.798,128.003
407.67,8.5,9.586,115.116,-353.1,6.094,21.057,27.661,2.162,0.372,0.056,2.833,127.764
407.822,8.5,9.609,114.02,-353.104,6.626,21.205,28.298,2.231,0.39,0.06,2.83,125.665
407.975,8.5,9.631,114.123,-353.225,8.402,31.23,43.948,2.223,0.36,0.054,2.806,126.104
408.127,8.5,9.661,110.825,-353.596,7.634,30.752,43.099,2.213,0.399,0.056,2.813,127.297
408.28,8.5,9.575,103.61,-354.371,5.47,20.279,26.861,2.079,0.4,0.064,2.835,126.562
408.432,8.5,8.97,95.766,-354.354,6.076,28.073,38.674,2.125,0.396,0.061,2.84,127.139
408.584,8.5,8.712,99.701,-354.629,6.915,37.851,54.891,2.241,0.364,0.046,2.79,127.492
408.737,8.5,8.611,98.623,-354.754,6.139,32.913,46.446,2.179,0.375,0.02,2.73,125.916
408.889,8.5,8.622,104.59,-354.55,5.713,35.037,49.879,2.176,0.376,0.005,2.684,124.862
409.042,8.5,8.645,105.456,-354.117,6.057,41.348,60.437,2.227,0.389,0.002,2.704,125.434
409.194,8.5,8.656,92.221,-353.896,5.513,22.556,30.186,2.161,0.388,0.005,2.745,125.403
409.346,8.5,8.488,86.338,-353.533,5.504,20.783,27.924,2.152,0.401,0.005,2.753,124.977
409.499,8.5,8.432,108.318,-353.75,6.449,27.642,38.517,2.217,0.379,0.005,2.717,126.177
409.651,8.5,8.353,100.479,-353.531,6.473,37.618,56.196,2.248,0.388,0.003,2.665,126.833
409.804,8.5,8.361,100.836,-353.712,6.167,32.748,46.881,2.175,0.379,0.002,2.638,128.969
409.956,8.5,8.391,107.479,-354.25,6.273,28.116,38.268,2.166,0.394,0.003,2.647,131.214
410.108,8.5,8.436,108.663,-354.667,6.585,33.45,45.023,2.208,0.401,0.005,2.703,129.453
410.261,8.5,8.436,95.91,-355.188,6.8,49.94,71.196,2.212,0.383,0.007,2.768,128.625
410.413,8.5,8.421,110.713,-355.275,6.464,41.257,59.085,2.132,0.41,0.005,2.777,129.195
410.566,8.5,8.421,95.169,-355.309,6.559,32.616,45.041,2.142,0.399,0.004,2.747,129.988
410.718,8.5,8.443,104.78,-355.375,6.581,36.715,52.29,2.269,0.429,0.011,2.753,131.741
410.87,8.5,8.521,110.696,-355.342,6.31,29.06,40.1,2.265,0.425,0.024,2.822,130.134
411.023,8.5,8.555,118.396,-354.996,6.41,26.107,35.441,2.243,0.419,0.026,2.862,128.488
411.175,8.5,8.548,99.015,-354.75,6.027,26.518,37.264,2.184,0.399,0.018,2.825,126.915
411.328,8.5,8.548,101.311,-354.837,6.264,26.224,35.491,2.199,0.367,0.005,2.754,126.562
411.48,8.5,8.555,97.734,-354.942,6.522,40.236,56.316,2.24,0.376,0.0,2.722,127.323
411.632,8.5,8.555,107.574,-354.82,5.802,42.815,61.009,2.22,0.382,-0.003,2.705,127.933
411.785,8.5,8.555,90.437,-355.229,6.036,41.659,58.777,2.191,0.403,-0.008,2.695,129.205
411.937,8.5,8.634,102.993,-355.6,6.818,39.099,53.14,2.15,0.391,-0.01,2.715,128.782
412.09,8.5,8.712,93.703,-356.133,6.736,36.763,49.307,2.187,0.381,-0.006,2.761,129.428
412.242,8.5,8.88,94.416,-356.546,6.279,30.897,41.059,2.159,0.375,0.001,2.808,129.556
412.394,8.5,9.063,107.523,-356.801,7.051,28.36,37.299,2.189,0.373,0.005,2.78,128.378
412.547,8.5,9.19,106.734,-356.9,9.13,33.961,44.985,2.27,0.385,0.005,2.746,128.465
412.699,8.5,9.295,113.612,-357.171,9.142,28.526,36.858,2.252,0.387,0.003,2.719,127.566
412.852,8.5,9.329,111.057,-357.414,8.553,29.506,38.087,2.229,0.415,0.001,2.754,127.514
413.004,8.5,9.216,104.488,-357.658,8.413,26.325,33.166,2.202,0.419,0.003,2.791,126.921
413.156,8.5,9.205,101.409,-357.746,9.57,33.061,41.965,2.195,0.435,0.016,2.85,126.349
413.309,8.5,9.325,113.072,-357.975,9.196,28.407,35.276,2.273,0.428,0.026,2.881,127.106
413.461,8.5,9.504,106.728,-358.355,8.039,21.532,26.248,2.24,0.461,0.027,2.897,126.494
413.614,8.5,9.654,103.589,-358.708,8.488,23.61,29.134,2.229,0.468,0.016,2.886,127.529
413.766,8.5,9.803,116.967,-358.763,9.119,21.699,26.293,2.212,0.475,0.01,2.895,128.192
413.918,8.5,9.938,112.899,-358.925,11.654,28.828,35.393,2.254,0.434,0.01,2.919,128.069
414.071,8.5,10.012,103.923,-359.117,12.338,25.657,31.371,2.214,0.443,0.015,2.934,127.723
414.223,8.5,9.952,119.27,-359.513,12.604,25.36,31.327,2.259,0.425,0.018,2.933,127.057
414.376,8.5,9.967,113.552,-359.941,13.796,30.058,37.603,2.243,0.414,0.016,2.912,125.758
414.528,8.5,9.923,104.688,-360.0,14.998,37.157,47.6,2.217,0.379,0.009,2.87,126.196
414.68,8.5,9.661,111.854,-360.067,14.465,35.951,46.669,2.207,0.385,0.005,2.822,127.128
414.833,8.5,9.642,105.945,-359.84,11.939,30.33,39.054,2.191,0.397,0.003,2.804,128.092
414.985,8.5,9.62,118.923,-359.429,10.126,26.406,33.517,2.191,0.402,0.004,2.835,128.459
415.138,8.5,9.616,103.778,-358.858,11.626,32.206,41.061,2.257,0.409,0.005,2.876,127.46
415.29,8.5,9.654,114.909,-358.675,12.393,33.034,42.538,2.263,0.436,0.006,2.885,127.023
415.442,8.5,9.676,118.101,-358.633,10.275,24.924,32.144,2.243,0.42,0.006,2.839,126.907
415.595,8.5,9.556,115.15,-358.633,8.569,19.325,24.818,2.222,0.417,0.004,2.796,128.346
415.747,8.5,9.534,116.328,-358.85,8.187,17.733,22.662,2.225,0.41,0.008,2.808,130.176
415.9,8.5,9.392,105.57,-358.962,7.68,16.445,20.615,2.19,0.396,0.015,2.881,130.168
416.052,8.5,9.377,119.021,-359.038,8.182,23.214,30.051,2.211,0.393,0.019,2.956,128.963
416.204,8.5,9.467,107.929,-359.308,8.3,34.366,47.577,2.259,0.373,0.02,2.975,127.43
416.357,8.5,9.519,111.909,-359.758,7.335,37.144,54.607,2.26,0.339,0.018,2.921,125.857
416.509,8.5,9.631,104.526,-360.141,6.512,32.497,49.839,2.236,0.327,0.015,2.811,126.694
416.662,8.5,9.407,93.407,-360.087,6.247,24.324,34.88,2.158,0.362,0.01,2.705,129.301
416.814,8.5,9.429,99.269,-359.85,5.814,23.159,32.994,2.124,0.406,0.017,2.69,131.008
416.966,8.5,9.414,97.512,-360.039,5.186,28.181,42.071,2.21,0.433,0.033,2.752,131.397
417.119,8.5,9.429,102.385,-360.408,4.755,32.216,49.683,2.164,0.403,0.045,2.815,131.005
417.271,8.5,9.026,103.679,-360.4,5.011,30.129,45.735,2.117,0.392,0.034,2.791,133.2
417.424,8.5,8.787,100.674,-360.458,5.763,28.715,42.395,2.162,0.382,0.014,2.733,133.8
417.576,8.5,8.66,91.083,-361.0,5.39,25.157,36.637,2.166,0.383,-0.003,2.694,133.914
417.728,8.5,8.563,102.359,-361.145,4.602,22.521,32.632,2.142,0.381,-0.006,2.724,131.496
417.881,8.5,8.566,104.671,-361.646,5.158,24.661,35.182,2.215,0.403,-0.003,2.788,131.073
418.033,8.5,8.578,115.936,-361.479,5.856,19.742,26.374,2.216,0.388,0.002,2.863,131.97
418.186,8.5,8.51,102.105,-361.546,6.355,19.516,25.793,2.23,0.38,0.007,2.912,130.86
418.338,8.5,8.488,126.891,-361.221,7.103,22.99,30.922,2.247,0.366,0.008,2.925,129.651
418.49,8.5,8.488,113.155,-360.453,7.583,25.99,35.555,2.26,0.359,0.006,2.906,129.994
418.643,8.5,8.477,120.293,-359.796,7.328,28.416,39.286,2.249,0.352,0.004,2.879,127.564
418.795,8.5,8.477,109.506,-359.692,6.471,26.149,36.004,2.244,0.367,0.003,2.854,127.396
418.948,8.5,8.398,108.815,-360.0,5.716,20.843,28.189,2.226,0.401,0.005,2.845,127.5
419.1,8.5,8.331,95.186,-360.033,5.457,23.612,32.918,2.211,0.406,0.004,2.826,128.303
419.252,8.5,8.286,91.437,-360.121,5.787,29.91,43.338,2.188,0.399,-0.001,2.804,128.92
419.405,8.5,8.294,96.98,-359.879,6.28,34.196,50.614,2.182,0.381,-0.008,2.777,128.8
419.557,8.5,8.331,105.202,-359.296,5.827,33.294,48.158,2.17,0.408,-0.013,2.793,129.233
419.71,8.5,8.346,112.475,-359.054,5.4,29.537,41.067,2.226,0.422,-0.012,2.851,129.788
419.862,8.5,8.353,110.234,-359.413,5.371,21.6,28.488,2.216,0.406,-0.009,2.919,129.716
420.014,8.5,8.398,109.468,-359.929,6.282,27.689,37.507,2.253,0.403,-0.007,2.927,129.837
420.167,8.5,8.421,104.681,-360.457,6.695,25.439,34.5,2.252,0.396,-0.006,2.909,129.856
420.319,8.5,8.51,93.949,-360.446,5.939,17.39,22.614,2.263,0.412,-0.005,2.907,128.427
420.472,8.5,8.548,109.507,-360.45,6.712,23.449,30.857,2.248,0.404,-0.007,2.952,127.941
420.624,8.5,8.682,105.511,-360.539,6.612,23.285,30.062,2.244,0.375,-0.007,2.986,127.984
420.776,8.5,8.768,113.171,-360.029,6.85,25.791,33.004,2.233,0.364,-0.005,2.976,127.909
420.929,8.5,8.854,113.242,-359.596,7.061,29.968,39.038,2.199,0.365,-0.001,2.943,129.578
421.081,8.5,8.936,115.293,-359.242,6.802,24.686,32.008,2.192,0.365,0.0,2.906,129.972
421.234,8.5,8.989,112.202,-359.063,7.55,33.369,45.205,2.241,0.358,-0.003,2.907,130.71
421.386,8.5,9.011,113.253,-359.017,7.105,25.262,33.461,2.218,0.374,-0.004,2.884,129.604
421.538,8.5,9.13,114.285,-358.742,7.624,26.377,35.212,2.243,0.382,-0.004,2.865,126.888
421.691,8.5,9.108,112.809,-358.913,8.203,31.481,42.828,2.283,0.387,-0.002,2.839,126.896
421.843,8.5,9.243,109.239,-358.797,6.5,18.012,23.594,2.244,0.378,0.001,2.855,126.158
421.996,8.5,9.295,106.004,-358.858,7.283,22.837,30.415,2.249,0.393,0.004,2.891,126.536
422.148,8.5,9.351,109.464,-359.004,9.124,36.62,50.784,2.248,0.401,0.006,2.893,128.564
422.3,8.5,9.452,109.566,-359.417,8.32,27.204,37.184,2.192,0.411,0.004,2.873,129.674
422.453,8.5,9.497,93.743,-359.679,7.826,23.862,32.404,2.181,0.404,0.004,2.831,129.912
422.605,8.5,9.616,105.834,-359.723,8.013,24.064,32.59,2.219,0.374,0.007,2.828,129.891
422.758,8.5,9.743,94.663,-360.054,9.408,29.252,39.215,2.224,0.393,0.009,2.848,128.753
422.91,8.5,9.803,109.376,-360.392,11.67,42.88,58.602,2.235,0.392,0.007,2.856,127.503
423.062,8.5,9.9,114.93,-360.675,10.821,35.918,49.378,2.215,0.437,0.006,2.867,128.162
423.215,8.5,10.042,99.864,-360.596,9.115,23.292,31.282,2.163,0.412,0.004,2.856,128.285
423.367,8.5,9.766,113.466,-360.971,10.506,29.246,38.868,2.194,0.42,0.006,2.858,127.831
423.52,8.5,9.541,110.9,-361.402,11.162,31.362,41.2,2.223,0.389,0.005,2.85,127.653
423.672,8.5,9.541,114.142,-361.933,8.561,20.39,26.179,2.231,0.378,0.007,2.861,126.218
423.824,8.5,9.549,107.942,-362.424,8.424,20.919,27.123,2.243,0.373,0.007,2.865,126.689
423.977,8.5,9.631,110.009,-363.008,8.77,20.752,26.728,2.243,0.379,0.008,2.864,127.169
424.129,8.5,9.631,100.756,-363.604,9.666,24.44,31.33,2.263,0.403,0.009,2.885,126.779
424.282,8.5,9.698,114.082,-363.592,10.206,24.497,31.118,2.263,0.417,0.009,2.927,126.746
424.434,8.5,9.766,103.015,-363.729,8.182,16.967,21.367,2.228,0.403,0.01,2.979,125.986
424.586,8.5,9.855,114.786,-363.608,8.096,16.107,20.301,2.24,0.353,0.013,3.009,125.696
424.739,8.5,9.967,114.594,-363.617,10.642,22.756,29.303,2.292,0.338,0.014,3.018,125.575
424.891,8.5,10.023,127.023,-363.383,12.15,28.566,38.128,2.267,0.357,0.014,3.011,125.211
425.044,8.5,10.117,114.21,-362.875,11.751,25.873,34.989,2.282,0.41,0.01,2.995,124.733
425.196,8.5,10.207,129.323,-362.104,11.688,24.23,33.007,2.278,0.391,0.01,2.973,123.735
425.348,8.5,10.281,126.881,-361.583,12.276,27.78,38.853,2.298,0.403,0.015,2.947,122.026
425.501,8.5,10.356,131.617,-360.941,11.792,29.73,42.86,2.303,0.36,0.017,2.926,120.072
425.653,8.5,10.405,120.501,-360.758,10.251,28.89,43.381,2.319,0.375,0.025,2.928,118.59
425.806,8.5,10.363,124.105,-360.954,8.545,29.025,45.852,2.327,0.376,0.028,2.935,118.051
425.958,8.5,10.221,115.02,-361.396,7.074,27.986,45.771,2.256,0.399,0.026,2.93,118.326
426.11,8.5,9.788,98.278,-361.758,7.069,27.059,43.939,2.223,0.37,0.014,2.86,119.887
426.263,8.5,9.631,113.779,-361.892,6.958,27.158,43.879,2.21,0.363,0.007,2.792,121.791
426.415,8.5,9.642,104.229,-361.621,5.66,24.295,38.191,2.196,0.344,0.005,2.742,122.605
426.568,8.5,9.676,107.458,-361.367,5.478,30.624,49.213,2.225,0.375,0.016,2.787,122.951
426.72,8.5,9.732,111.393,-361.154,6.143,34.514,56.233,2.244,0.37,0.023,2.841,123.244
426.872,8.5,9.833,108.123,-361.233,6.319,25.656,38.476,2.284,0.382,0.03,2.886,122.768
427.025,8.5,9.9,107.714,-361.392,6.453,22.249,32.163,2.269,0.355,0.02,2.854,122.175
427.177,8.5,9.982,113.619,-361.717,8.031,28.912,43.32,2.275,0.37,0.017,2.831,121.205
427.33,8.5,10.027,104.766,-362.304,8.705,32.22,48.921,2.248,0.381,0.014,2.839,120.719
427.482,8.5,10.035,108.279,-362.887,9.104,32.046,47.75,2.245,0.404,0.032,2.908,120.993
427.634,8.5,9.53,111.02,-363.525,9.1,33.571,49.122,2.09,0.395,0.033,2.937,120.602
427.787,8.5,9.261,116.158,-363.796,7.48,23.613,30.682,2.231,0.389,0.028,2.921,121.825
427.939,8.5,9.003,98.238,-364.008,5.52,15.865,19.315,2.225,0.368,0.01,2.862,121.257
428.092,8.5,8.981,106.16,-364.225,6.506,25.414,32.216,2.294,0.336,0.011,2.815,119.907
428.244,8.5,9.086,109.299,-364.575,7.053,34.908,45.94,2.335,0.329,0.015,2.786,119.237
428.396,8.5,9.101,111.377,-365.0,7.625,37.42,50.615,2.324,0.303,0.024,2.784,116.478
428.549,8.5,9.026,107.024,-365.15,9.096,41.931,58.533,2.276,0.312,0.018,2.775,116.838
428.701,8.5,8.981,96.144,-365.204,9.094,35.574,49.393,2.244,0.321,0.009,2.812,119.158
428.854,8.5,8.876,93.818,-365.458,7.25,29.22,40.754,2.251,0.331,0.0,2.899,114.083
429.006,8.5,8.817,90.326,-365.196,7.939,42.756,66.444,2.291,0.288,0.005,3.165,104.388
429.158,8.5,8.854,75.384,-365.179,19.544,110.164,181.703,2.52,0.23,0.01,3.489,92.539
429.311,8.5,8.824,63.682,-365.59,23.684,84.434,124.275,2.5,0.197,0.012,3.777,79.256
429.463,8.5,8.69,60.028,-365.817,23.761,74.753,107.13,2.459,0.2,0.015,3.914,75.558
429.616,8.5,8.6,50.603,-366.033,21.963,60.38,85.232,2.44,0.201,0.016,3.928,76.059
429.768,8.5,8.566,75.797,-366.148,21.907,76.119,112.818,2.429,0.216,0.016,3.868,84.574
429.92,8.5,8.57,89.263,-366.473,16.349,41.099,56.97,2.297,0.244,0.007,3.736,88.397
430.073,8.5,8.503,76.33,-366.408,18.362,51.22,73.238,2.432,0.257,0.001,3.658,89.319
430.225,8.5,8.533,72.658,-366.292,22.323,63.342,90.469,2.464,0.246,-0.005,3.687,88.86
430.378,8.5,8.544,61.301,-365.836,22.337,67.311,93.503,2.509,0.208,-0.008,3.768,81.128
430.53,8.5,8.555,59.035,-365.517,22.536,79.173,107.139,2.459,0.192,-0.005,3.795,76.597
430.682,8.5,8.578,59.418,-364.767,25.728,105.732,144.957,2.431,0.18,0.004,3.776,74.217
430.835,8.5,8.566,58.734,-364.279,20.157,77.395,102.572,2.465,0.177,0.007,3.73,76.436
430.987,8.5,8.589,57.804,-363.633,21.683,108.467,154.34,2.48,0.179,0.005,3.683,75.019
431.14,8.5,8.667,56.677,-363.263,19.014,100.749,154.799,2.455,0.181,0.001,3.597,75.09
431.292,8.5,8.764,71.464,-362.789,19.886,115.111,186.445,2.49,0.178,0.005,3.573,75.559
431.444,8.5,8.914,69.661,-362.549,18.966,97.039,158.367,2.5,0.168,0.008,3.564,77.978
431.597,8.5,8.854,62.433,-362.079,18.428,90.401,147.011,2.46,0.167,0.008,3.539,76.498
431.749,8.5,8.779,59.259,-362.16,16.375,71.098,113.96,2.407,0.17,0.003,3.465,77.222
431.902,8.5,8.667,54.04,-362.104,16.703,73.36,120.289,2.449,0.162,0.003,3.431,77.034
432.054,8.5,8.802,50.037,-361.954,19.361,95.555,161.77,2.315,0.161,0.006,3.452,80.535
432.206,8.5,8.712,55.132,-361.538,16.189,82.378,144.761,2.293,0.176,0.015,3.536,82.657
432.359,8.5,8.622,54.596,-361.375,17.229,101.764,185.235,2.371,0.203,0.026,3.628,83.428
432.511,8.5,8.645,47.076,-360.711,21.651,133.509,260.879,2.41,0.199,0.031,3.723,83.206
432.664,8.5,8.712,53.152,-360.392,21.055,112.531,225.797,2.441,0.202,0.029,3.762,78.256
432.816,8.5,8.79,64.587,-359.917,20.151,98.216,189.287,2.421,0.198,0.025,3.771,77.384
432.968,8.5,8.847,48.802,-359.479,21.624,83.798,148.66,2.445,0.204,0.025,3.775,76.346
433.121,8.5,8.809,50.716,-358.971,24.902,87.502,147.424,2.456,0.194,0.019,3.774,75.275
433.273,8.5,8.637,52.327,-358.638,24.747,85.745,138.456,2.411,0.175,0.012,3.732,76.367
433.426,8.5,8.667,57.335,-358.804,22.852,96.523,162.516,2.449,0.163,0.007,3.609,77.326
433.578,8.5,8.72,63.819,-359.167,19.796,114.104,214.661,2.458,0.167,0.008,3.434,79.335
433.73,8.5,8.802,70.25,-359.679,13.82,75.124,130.896,2.458,0.198,0.007,3.201,89.253
433.883,8.5,8.925,82.6,-360.25,9.599,40.823,63.441,2.314,0.249,0.008,2.981,99.909
434.035,8.5,9.205,96.017,-360.825,8.633,43.585,70.866,2.226,0.307,0.01,2.79,110.227
434.188,8.5,9.272,90.199,-361.273,7.457,48.914,83.841,2.174,0.341,0.012,2.665,120.526
434.34,8.5,9.418,96.506,-361.75,6.76,50.0,81.535,2.183,0.353,0.01,2.551,121.792
434.492,8.5,9.474,86.506,-361.866,6.36,56.286,87.525,2.187,0.365,0.003,2.488,122.622
434.645,8.5,9.467,84.438,-362.363,5.933,62.539,93.677,2.191,0.399,-0.003,2.464,122.867
434.797,8.5,9.586,85.525,-362.817,5.486,63.958,93.467,2.145,0.389,-0.003,2.486,122.952
434.95,8.5,9.766,85.787,-363.346,5.281,64.545,96.772,2.133,0.382,-0.002,2.476,122.889
435.102,8.5,9.867,89.615,-364.168,5.651,63.548,96.644,2.145,0.381,0.002,2.465,123.369
435.254,8.5,10.001,90.404,-364.496,6.303,60.424,90.657,2.147,0.436,0.001,2.461,123.718
435.407,8.5,10.102,84.125,-364.817,6.702,59.539,89.194,2.155,0.438,0.0,2.492,123.643
435.559,8.5,10.162,82.218,-365.329,6.614,61.225,92.4,2.164,0.456,-0.004,2.488,125.284
435.712,8.5,10.326,94.355,-365.796,6.853,69.618,107.078,2.178,0.474,-0.004,2.437,124.969
435.864,8.5,10.49,93.172,-365.617,9.636,72.278,110.936,2.106,0.437,0.007,2.417,125.909
436.016,8.5,10.662,90.563,-365.047,17.05,64.698,97.935,2.08,0.426,0.018,2.499,126.161
436.169,8.5,10.606,75.431,-364.733,17.238,55.703,85.309,2.042,0.379,0.046,2.711,121.053
436.321,8.5,9.743,82.27,-364.192,11.505,59.937,94.554,2.125,0.392,0.055,2.964,111.234
436.474,8.5,9.127,88.996,-363.729,12.255,90.141,172.8,2.489,0.306,0.07,3.205,104.713
436.626,8.5,8.488,70.913,-363.383,17.234,71.275,110.007,2.489,0.229,0.064,3.375,92.54
436.778,8.5,8.589,77.263,-363.121,15.217,70.641,100.018,2.404,0.193,0.066,3.451,93.668
436.931,8.5,8.331,59.884,-362.854,14.405,68.294,93.343,2.393,0.179,0.062,3.434,95.809
437.083,8.5,8.294,59.139,-362.742,17.137,106.785,150.678,2.454,0.186,0.06,3.342,93.836
437.236,8.5,8.249,66.283,-362.392,13.856,103.09,152.43,2.336,0.206,0.043,3.178,96.25
437.388,8.5,8.353,73.164,-362.054,10.389,58.706,85.381,2.255,0.243,0.02,3.014,100.845
437.54,8.5,8.365,89.141,-362.138,9.638,51.188,72.943,2.24,0.288,0.002,2.926,107.9
437.693,8.5,8.398,77.215,-362.521,10.326,56.994,82.97,2.296,0.289,0.013,2.958,115.706
437.845,8.5,8.331,73.094,-362.892,10.969,90.898,152.826,2.318,0.27,0.028,2.969,118.692
437.998,8.5,8.376,67.375,-362.783,7.818,57.045,92.533,2.314,0.275,0.025,2.91,115.613
438.15,8.5,8.454,79.358,-362.063,6.612,59.028,102.631,2.193,0.304,0.007,2.793,116.086
438.302,8.5,8.521,83.732,-362.066,6.4,59.0,105.227,2.18,0.33,-0.007,2.726,122.469
438.455,8.5,8.69,87.459,-362.087,6.535,48.573,78.625,2.154,0.336,-0.006,2.707,123.77
438.607,8.5,8.757,76.073,-361.946,6.043,42.376,62.855,2.148,0.384,-0.006,2.693,124.258
438.76,8.5,8.779,92.697,-362.038,5.205,45.271,66.963,2.173,0.389,-0.007,2.66,123.818
438.912,8.5,8.835,86.94,-362.279,4.561,63.05,102.316,2.174,0.394,-0.008,2.616,123.848
439.064,8.5,8.832,85.268,-362.425,4.327,72.682,130.56,2.134,0.377,-0.006,2.588,123.585
439.217,8.5,8.847,85.984,-362.733,4.587,63.204,109.31,2.123,0.378,-0.005,2.56,124.551
439.369,8.5,9.033,87.317,-363.117,5.185,60.369,97.159,2.152,0.363,-0.006,2.548,125.052
439.522,8.5,9.123,90.661,-363.421,5.497,61.385,94.661,2.172,0.364,-0.008,2.521,124.634
439.674,8.5,9.16,87.772,-363.68,5.499,60.269,90.792,2.144,0.362,-0.009,2.508,124.321
439.826,8.5,9.015,83.907,-363.958,5.31,62.249,97.298,2.138,0.364,-0.003,2.5,123.899
439.979,8.5,9.228,85.315,-364.352,5.276,76.075,126.66,2.094,0.362,0.007,2.505,124.928
440.131,8.5,9.306,79.496,-364.65,6.761,90.971,151.435,2.132,0.382,0.012,2.49,125.688
440.284,8.5,9.373,84.799,-364.237,10.441,77.165,120.578,2.12,0.388,0.013,2.502,126.476
440.436,8.5,9.385,97.054,-363.796,14.109,49.824,73.578,2.117,0.367,0.013,2.584,126.304
440.588,8.5,9.564,80.664,-363.142,11.07,37.592,54.845,2.1,0.384,0.021,2.757,116.757
440.741,8.5,9.489,86.217,-362.688,10.187,64.822,100.315,2.356,0.321,0.026,2.953,105.687
440.893,8.5,8.6,73.274,-362.567,18.653,104.086,154.996,2.565,0.244,0.028,3.094,92.847
441.046,8.5,8.622,67.095,-362.654,18.17,101.079,149.54,2.523,0.202,0.018,3.092,87.614
441.198,8.5,8.742,78.008,-362.68,9.678,53.889,75.916,2.33,0.218,0.007,2.998,95.909
441.35,8.5,9.026,87.292,-362.754,8.9,48.391,65.164,2.225,0.28,-0.004,2.856,105.926
441.503,8.5,9.093,87.196,-362.633,8.45,68.599,95.972,2.137,0.344,-0.003,2.754,118.048
441.655,8.5,9.138,82.428,-362.604,7.779,64.234,86.163,2.14,0.382,0.001,2.675,122.887
441.808,8.5,9.19,96.97,-362.267,7.512,54.948,71.844,2.168,0.391,0.001,2.623,123.724
441.96,8.5,9.306,97.764,-362.004,7.543,50.305,62.845,2.216,0.393,-0.005,2.606,124.207
442.112,8.5,9.459,91.219,-361.696,7.151,55.987,69.373,2.203,0.369,-0.009,2.613,125.518
442.265,8.5,9.385,100.788,-361.788,7.706,75.276,98.723,2.169,0.369,-0.008,2.651,125.631
442.417,8.5,9.205,90.628,-361.788,8.465,64.061,93.793,2.125,0.358,-0.003,2.689,125.763
442.57,8.5,9.086,88.176,-361.574,8.4,36.973,51.727,2.118,0.396,0.003,2.762,123.868
442.722,8.5,9.063,89.099,-361.288,9.286,43.323,61.281,2.23,0.407,0.004,2.825,121.083
442.874,8.5,9.086,88.065,-361.092,8.969,64.791,100.463,2.287,0.414,0.004,2.853,119.494
443.027,8.5,9.205,87.989,-360.721,7.319,56.219,86.133,2.275,0.367,0.0,2.814,118.228
443.179,8.5,9.373,94.637,-360.792,7.331,48.717,72.677,2.244,0.35,0.0,2.742,119.692
443.332,8.5,9.586,100.919,-360.754,8.3,44.84,64.148,2.218,0.324,-0.001,2.688,121.367
443.484,8.5,9.609,97.927,-360.975,8.053,41.591,58.687,2.193,0.318,-0.001,2.668,123.054
443.636,8.5,9.631,99.044,-361.425,7.074,40.182,57.452,2.174,0.341,-0.001,2.68,125.07
443.789,8.5,9.512,101.642,-361.586,6.931,39.452,57.195,2.182,0.388,-0.001,2.709,126.168
443.941,8.5,9.19,102.694,-361.335,7.431,37.893,54.487,2.186,0.404,-0.002,2.736,126.907
