DEPT,BS,CALI,GR,SP,RESS,RESM,RESD,DENS,NEUT,DRHO,PEF,DTC
975.055,8.5,8.519,102.698,-271.836,6.147,14.088,18.436,2.285,0.335,-0.003,2.892,107.013
975.208,8.5,8.484,98.344,-272.129,5.958,12.855,16.687,2.261,0.341,-0.001,2.65,103.8
975.36,8.5,8.55,92.715,-272.914,7.226,15.397,20.266,2.392,0.327,0.001,2.944,104.165
975.512,8.5,8.717,92.257,-273.0,5.741,11.569,15.166,2.338,0.341,0.001,3.075,101.468
975.665,8.5,8.853,96.284,-273.809,6.059,13.231,17.402,2.343,0.325,-0.001,2.78,102.653
975.817,8.5,8.659,95.673,-274.449,6.768,15.21,19.876,2.365,0.325,-0.001,2.872,106.842
975.97,8.5,8.721,106.768,-274.605,6.866,16.237,20.981,2.378,0.301,-0.001,2.901,105.405
976.122,8.5,8.744,113.479,-274.992,6.828,17.662,22.638,2.379,0.298,-0.001,2.938,105.028
976.274,8.5,8.558,119.662,-274.816,6.583,17.186,22.011,2.38,0.287,0.001,3.03,104.265
976.427,8.5,8.565,103.723,-274.828,6.371,16.493,21.285,2.373,0.272,0.001,2.906,104.126
976.579,8.5,8.507,95.289,-274.457,6.08,15.404,19.893,2.333,0.272,-0.001,2.903,103.532
976.732,8.5,8.472,93.805,-274.918,5.382,12.676,16.549,2.294,0.285,-0.005,2.861,104.626
976.884,8.5,8.441,93.972,-274.746,5.686,12.801,17.102,2.319,0.294,-0.008,2.836,106.666
977.036,8.5,8.472,83.952,-274.391,5.741,13.037,17.613,2.287,0.325,-0.01,2.968,107.16
977.189,8.5,8.472,95.729,-274.586,5.849,14.3,19.577,2.272,0.342,-0.009,3.048,105.694
977.341,8.5,8.53,98.307,-274.188,5.911,15.401,21.248,2.329,0.354,-0.006,3.083,105.303
977.494,8.5,8.503,87.042,-273.581,6.043,18.111,25.758,2.341,0.331,-0.004,3.114,103.427
977.646,8.5,8.472,92.698,-273.145,6.091,18.281,26.052,2.341,0.305,-0.004,3.028,102.826
977.798,8.5,8.527,91.746,-271.352,6.078,17.588,24.895,2.335,0.307,-0.004,3.073,104.125
977.951,8.5,8.542,99.35,-270.926,6.22,17.72,24.885,2.351,0.309,-0.004,3.075,105.26
978.103,8.5,8.542,102.741,-272.238,5.816,16.916,23.554,2.353,0.315,-0.004,2.974,104.862
978.256,8.5,8.596,92.138,-272.332,5.444,16.265,22.595,2.323,0.324,-0.003,2.942,104.682
978.408,8.5,8.589,109.568,-272.613,5.465,16.602,22.873,2.338,0.304,0.0,2.953,107.287
978.56,8.5,8.581,104.026,-271.984,5.912,17.302,23.795,2.352,0.309,0.002,2.902,106.023
978.713,8.5,8.635,100.568,-271.871,6.016,17.595,23.991,2.343,0.31,0.002,2.896,107.68
978.865,8.5,8.596,98.761,-271.652,5.598,16.009,21.817,2.303,0.309,0.001,2.876,111.096
979.018,8.5,8.542,107.01,-271.504,5.554,14.965,20.259,2.335,0.294,0.004,2.819,107.861
979.17,8.5,8.519,96.798,-271.395,5.723,14.807,19.767,2.352,0.276,0.006,2.86,105.995
979.322,8.5,8.461,93.001,-271.798,5.645,14.299,18.95,2.338,0.277,0.006,2.744,98.147
979.475,8.5,8.414,97.99,-272.129,5.734,14.8,19.328,2.428,0.281,0.005,2.702,95.656
979.627,8.5,8.565,97.108,-271.84,6.963,20.546,26.566,2.421,0.277,0.001,2.919,100.754
979.78,8.5,8.589,95.389,-271.473,6.487,19.754,25.024,2.318,0.282,-0.002,2.829,101.009
979.932,8.5,8.495,98.043,-271.715,6.405,19.331,24.134,2.282,0.305,-0.004,2.939,107.221
980.084,8.5,8.433,95.395,-272.336,6.739,19.242,23.994,2.337,0.318,-0.003,2.887,107.332
980.237,8.5,8.534,92.595,-272.383,7.172,19.256,24.409,2.356,0.305,-0.002,2.801,111.992
980.389,8.5,8.542,105.899,-272.523,7.58,18.798,23.906,2.321,0.299,-0.002,2.814,107.089
980.542,8.5,8.627,88.798,-272.418,7.579,15.708,19.913,2.334,0.285,-0.001,2.767,108.201
980.694,8.5,8.612,95.542,-272.477,7.739,14.38,18.315,2.351,0.256,0.0,2.757,99.991
980.846,8.5,8.542,85.55,-272.702,8.527,16.589,21.192,2.425,0.219,0.003,2.938,88.431
980.999,8.5,8.554,77.461,-273.102,10.64,23.004,29.418,2.628,0.186,0.008,3.098,75.925
981.151,8.5,8.624,70.416,-272.93,15.72,42.33,54.767,2.647,0.174,0.007,3.058,66.936
981.304,8.5,8.34,76.751,-272.699,18.001,53.152,69.855,2.591,0.178,0.001,2.985,76.693
981.456,8.5,8.332,69.54,-272.402,12.48,32.059,41.703,2.408,0.208,-0.007,2.84,91.215
981.608,8.5,8.344,82.272,-271.938,8.177,18.425,23.664,2.283,0.264,-0.007,2.813,105.548
981.761,8.5,8.418,98.589,-271.465,7.246,15.647,20.136,2.274,0.322,-0.004,2.815,112.112
981.913,8.5,8.542,85.959,-271.168,6.843,14.996,19.338,2.286,0.338,-0.001,2.737,113.824
982.066,8.5,8.503,96.383,-270.969,6.216,14.749,18.924,2.299,0.336,-0.001,2.718,112.533
982.218,8.5,8.472,97.887,-271.098,5.71,14.66,18.671,2.275,0.325,-0.001,2.631,111.441
982.37,8.5,8.441,104.16,-270.77,5.278,14.359,17.872,2.279,0.315,-0.001,2.773,110.249
982.523,8.5,8.402,99.336,-271.547,5.129,14.513,17.784,2.28,0.324,0.0,2.762,110.153
982.675,8.5,8.426,104.731,-272.113,5.17,14.904,18.399,2.277,0.325,0.001,2.819,109.57
982.828,8.5,8.356,96.642,-272.379,5.213,14.723,18.637,2.285,0.334,0.002,2.858,111.109
982.98,8.5,8.418,102.95,-272.793,5.191,14.056,18.321,2.299,0.344,0.002,2.8,110.425
983.132,8.5,8.554,99.634,-273.113,5.262,14.038,18.614,2.29,0.347,0.002,2.69,110.105
983.285,8.5,8.519,98.749,-273.418,5.555,14.226,19.038,2.29,0.337,0.002,2.721,109.505
983.437,8.5,8.472,104.125,-273.332,5.702,14.009,18.804,2.287,0.329,0.002,2.836,108.154
983.59,8.5,8.441,107.305,-273.684,5.667,13.81,18.52,2.347,0.337,0.011,3.027,105.909
983.742,8.5,8.449,92.605,-273.855,5.691,13.619,18.28,2.462,0.31,0.021,2.923,92.363
983.894,8.5,8.635,98.396,-273.938,8.044,20.49,28.158,2.621,0.273,0.024,2.953,89.757
984.047,8.5,8.542,79.176,-273.797,7.207,17.068,23.039,2.384,0.262,0.018,2.927,87.32
984.199,8.5,8.387,95.552,-273.41,5.217,11.42,15.481,2.297,0.273,0.008,2.823,96.258
984.352,8.5,8.418,96.669,-273.539,5.266,11.609,15.955,2.293,0.299,0.004,2.824,120.407
984.504,8.5,8.472,107.623,-274.25,5.685,12.484,17.3,2.299,0.312,0.002,2.73,123.134
984.656,8.5,8.414,102.817,-273.969,5.806,13.416,18.772,2.301,0.303,0.002,2.776,122.071
984.809,8.5,8.558,105.268,-274.316,5.506,13.732,19.279,2.297,0.32,0.0,2.83,119.14
984.961,8.5,8.6,98.015,-274.566,5.381,14.092,19.77,2.276,0.303,-0.002,2.834,113.515
985.114,8.5,8.589,96.677,-274.273,5.354,14.104,19.325,2.284,0.329,-0.003,2.866,112.972
985.266,8.5,8.495,108.256,-274.512,5.295,13.78,18.602,2.283,0.338,-0.003,2.759,111.701
985.418,8.5,8.457,97.821,-274.191,5.186,13.369,18.065,2.287,0.354,-0.002,2.767,111.905
985.571,8.5,8.418,96.669,-274.086,5.236,13.536,18.63,2.292,0.357,-0.002,2.855,110.793
985.723,8.5,8.449,103.38,-274.172,5.328,13.82,19.063,2.284,0.325,-0.001,2.803,110.306
985.876,8.5,8.426,101.647,-274.805,5.413,13.947,19.2,2.286,0.341,-0.002,2.806,109.886
986.028,8.5,8.449,100.992,-275.612,5.393,13.457,18.368,2.3,0.304,-0.003,2.714,109.981
986.18,8.5,8.519,84.18,-276.173,5.177,12.862,17.495,2.286,0.338,-0.003,2.733,109.7
986.333,8.5,8.589,100.954,-276.285,5.223,13.009,17.679,2.29,0.327,-0.001,2.722,107.156
986.485,8.5,8.627,88.387,-275.938,5.535,14.064,19.045,2.283,0.328,0.0,2.893,93.212
986.638,8.5,8.589,101.13,-275.93,5.763,15.41,20.976,2.282,0.28,0.0,2.9,92.421
986.79,8.5,8.507,97.742,-276.066,5.242,13.575,18.321,2.315,0.281,0.002,2.756,91.676
986.942,8.5,8.48,95.761,-276.266,5.257,13.211,17.842,2.297,0.298,0.003,2.764,99.32
987.095,8.5,8.449,90.858,-276.086,5.319,13.377,18.03,2.291,0.312,0.004,2.774,107.726
987.247,8.5,8.488,108.279,-275.922,5.313,13.628,18.374,2.298,0.315,0.002,2.757,108.447
987.4,8.5,8.573,98.604,-275.926,5.324,13.576,18.381,2.296,0.297,0.001,2.787,108.778
987.552,8.5,8.647,96.213,-275.063,5.369,13.275,17.839,2.308,0.314,0.002,2.721,108.902
987.704,8.5,8.69,107.509,-274.445,5.323,13.024,17.328,2.308,0.334,0.005,2.822,109.106
987.857,8.5,8.604,103.425,-274.68,5.226,12.87,17.118,2.298,0.36,0.005,2.874,112.473
988.009,8.5,8.542,90.637,-275.121,5.446,13.398,17.931,2.309,0.364,0.003,2.836,110.331
988.162,8.5,8.519,101.646,-274.643,5.409,13.316,17.81,2.292,0.356,0.001,2.818,110.341
988.314,8.5,8.542,110.635,-274.445,5.319,13.263,17.642,2.282,0.36,0.0,2.898,110.279
988.466,8.5,8.573,102.118,-274.426,5.333,13.418,17.877,2.286,0.341,0.001,2.877,110.858
988.619,8.5,8.612,96.422,-273.934,5.288,13.291,17.613,2.285,0.332,0.001,2.817,111.239
988.771,8.5,8.659,90.913,-274.121,5.253,13.288,17.579,2.306,0.315,0.001,2.78,111.107
988.924,8.5,8.635,118.357,-273.477,5.145,13.461,17.793,2.323,0.319,0.003,2.778,111.758
989.076,8.5,8.565,101.85,-272.215,5.096,13.39,17.748,2.297,0.326,0.005,2.774,112.051
989.228,8.5,8.507,95.173,-271.066,5.222,13.654,18.141,2.272,0.345,0.007,2.772,112.401
989.381,8.5,8.511,96.357,-270.488,5.14,13.201,17.531,2.283,0.346,0.008,2.861,113.065
989.533,8.5,8.495,92.791,-270.371,5.045,12.556,16.646,2.271,0.335,0.007,2.787,112.49
989.686,8.5,8.449,102.04,-269.853,5.194,12.689,16.794,2.291,0.304,0.005,2.771,112.413
989.838,8.5,8.519,90.84,-269.91,5.262,12.346,16.142,2.284,0.308,0.004,2.685,112.301
989.99,8.5,8.507,110.003,-270.321,5.273,12.763,16.76,2.288,0.32,0.003,2.76,110.803
990.143,8.5,8.519,99.543,-271.137,5.565,13.827,18.215,2.317,0.356,0.005,2.904,110.791
990.295,8.5,8.48,105.676,-271.531,5.463,13.569,17.771,2.29,0.364,0.005,2.995,110.336
990.448,8.5,8.488,98.361,-271.996,5.415,13.511,17.741,2.286,0.362,0.005,3.004,110.09
990.6,8.5,8.48,105.734,-272.204,5.524,13.483,17.733,2.289,0.357,0.004,2.802,111.063
990.752,8.5,8.542,93.678,-272.492,5.399,12.685,16.708,2.277,0.348,0.003,2.823,111.693
990.905,8.5,8.542,103.152,-273.008,5.175,11.979,15.745,2.277,0.354,0.002,2.716,112.052
991.057,8.5,8.565,99.391,-272.688,5.303,13.016,17.369,2.3,0.338,0.004,2.788,112.046
991.21,8.5,8.624,104.919,-273.121,5.384,13.449,17.943,2.304,0.341,0.006,2.844,111.999
991.362,8.5,8.635,108.142,-273.354,5.19,13.01,17.248,2.273,0.329,0.007,2.825,111.588
991.514,8.5,8.495,100.785,-272.969,5.229,13.14,17.373,2.281,0.317,0.007,2.866,111.153
991.667,8.5,8.495,103.296,-272.846,5.393,13.832,18.279,2.304,0.307,0.006,2.801,111.327
991.819,8.5,8.534,87.684,-272.785,5.421,13.923,18.383,2.297,0.31,0.005,2.849,111.315
991.972,8.5,8.495,104.696,-272.621,5.271,13.072,17.201,2.277,0.332,0.004,2.832,111.013
992.124,8.5,8.519,110.76,-272.906,5.253,12.833,16.996,2.283,0.34,0.003,2.817,111.415
992.276,8.5,8.565,95.879,-272.727,5.304,12.624,16.652,2.281,0.348,0.003,2.807,111.906
992.429,8.5,8.554,104.256,-272.288,5.158,11.93,15.592,2.27,0.342,0.003,2.789,111.782
992.581,8.5,8.433,91.495,-272.219,5.268,12.011,15.663,2.265,0.334,0.004,2.82,111.999
992.734,8.5,8.437,91.074,-272.363,5.186,11.502,14.943,2.268,0.337,0.006,2.924,111.237
992.886,8.5,8.433,99.527,-272.296,5.367,12.313,16.094,2.303,0.352,0.006,2.89,110.548
993.038,8.5,8.488,99.586,-272.25,5.684,13.035,17.028,2.325,0.348,0.006,2.945,109.864
993.191,8.5,8.542,109.116,-272.25,5.741,12.857,16.728,2.311,0.34,0.005,2.78,109.608
993.343,8.5,8.565,100.093,-272.104,5.829,12.839,16.816,2.297,0.341,0.006,2.785,109.844
993.496,8.5,8.511,107.57,-272.179,4.67,10.718,13.125,2.291,0.347,0.007,2.826,109.445
993.648,8.5,8.472,119.633,-271.934,5.601,12.416,16.185,2.347,0.36,0.011,2.862,109.863
993.8,8.5,8.495,112.049,-271.516,5.644,12.052,15.652,2.33,0.344,0.01,2.866,110.347
993.953,8.5,8.554,106.361,-271.438,5.54,11.974,15.606,2.305,0.327,0.008,2.866,111.082
994.105,8.5,8.542,99.643,-270.688,5.303,11.521,15.06,2.294,0.326,0.004,2.825,111.496
994.258,8.5,8.554,113.382,-267.602,5.512,12.377,16.294,2.31,0.347,0.004,2.762,111.679
994.41,8.5,8.589,96.678,-266.058,5.417,12.555,16.552,2.298,0.352,0.004,2.814,111.171
994.562,8.5,8.651,106.804,-265.668,5.209,12.283,16.225,2.312,0.366,0.002,2.747,111.054
994.715,8.5,8.635,106.028,-264.871,5.12,12.236,16.234,2.291,0.343,0.002,2.745,111.054
994.867,8.5,8.604,103.425,-264.371,5.282,12.635,16.8,2.307,0.34,0.003,2.813,110.819
995.02,8.5,8.6,98.485,-263.592,5.355,13.02,17.41,2.311,0.331,0.006,2.866,110.658
995.172,8.5,8.74,99.071,-263.242,5.219,12.991,17.355,2.302,0.328,0.006,2.809,110.892
995.324,8.5,8.752,101.244,-263.102,5.188,12.946,17.292,2.297,0.336,0.006,2.893,110.953
995.477,8.5,8.643,100.777,-262.571,5.276,13.018,17.392,2.302,0.347,0.004,2.816,110.936
995.629,8.5,8.565,98.337,-262.336,5.441,13.343,17.772,2.309,0.337,0.004,2.808,110.901
995.782,8.5,8.495,115.375,-262.133,5.386,13.201,17.591,2.297,0.314,0.005,2.87,110.987
995.934,8.5,8.484,106.743,-261.771,5.258,12.862,17.197,2.295,0.324,0.005,2.804,111.043
996.086,8.5,8.457,97.88,-261.059,5.295,12.845,17.173,2.304,0.337,0.005,2.859,111.933
996.239,8.5,8.472,100.743,-260.309,5.076,11.83,15.662,2.28,0.352,0.004,2.824,112.366
996.391,8.5,8.449,95.051,-259.992,4.917,11.383,15.109,2.277,0.331,0.004,2.692,111.514
996.544,8.5,8.488,97.66,-259.125,5.286,12.394,16.475,2.314,0.353,0.005,2.8,111.293
996.696,8.5,8.519,109.357,-256.563,5.536,13.265,17.611,2.32,0.341,0.006,2.842,109.973
996.848,8.5,8.519,104.1,-243.797,5.486,13.352,17.696,2.303,0.326,0.007,2.873,109.726
997.001,8.5,8.495,106.447,-242.712,5.317,13.076,17.279,2.28,0.307,0.006,2.839,110.165
997.153,8.5,8.495,101.545,-242.708,5.452,13.222,17.445,2.305,0.327,0.004,2.795,110.476
997.306,8.5,8.519,100.945,-242.188,5.476,13.195,17.39,2.301,0.326,0.003,2.836,110.818
997.458,8.5,8.565,95.879,-242.859,5.368,12.7,16.689,2.314,0.323,0.003,2.921,110.618
997.61,8.5,8.565,100.796,-243.691,5.41,12.599,16.528,2.342,0.299,0.005,2.827,110.372
997.763,8.5,8.577,105.765,-244.508,5.443,12.594,16.432,2.322,0.316,0.005,2.965,109.872
997.915,8.5,8.542,102.099,-245.242,5.504,12.653,16.395,2.307,0.339,0.004,2.905,109.537
998.068,8.5,8.511,109.671,-245.648,5.466,12.626,16.319,2.315,0.349,0.001,2.858,109.63
998.22,8.5,8.527,112.549,-245.426,5.299,11.945,15.327,2.31,0.359,0.001,2.815,109.698
998.372,8.5,8.495,109.948,-245.192,5.144,11.722,15.111,2.311,0.364,0.001,2.83,109.509
998.525,8.5,8.503,110.336,-244.832,5.331,12.227,15.865,2.308,0.346,0.001,2.775,109.157
998.677,8.5,8.511,107.218,-244.848,5.387,12.295,16.031,2.31,0.35,0.001,2.815,109.581
998.83,8.5,8.527,97.823,-244.699,5.424,12.377,16.158,2.305,0.327,0.0,2.789,109.15
998.982,8.5,8.53,103.099,-244.837,5.549,12.973,16.998,2.311,0.351,0.001,2.89,108.569
999.134,8.5,8.519,99.894,-244.969,5.722,13.752,18.018,2.329,0.332,0.001,2.878,108.817
999.287,8.5,8.519,101.997,-244.895,5.795,14.474,19.007,2.338,0.344,0.001,2.819,108.158
999.439,8.5,8.507,100.194,-244.208,5.803,15.024,19.819,2.321,0.337,0.0,2.894,107.798
999.592,8.5,8.495,93.141,-243.746,5.803,14.991,19.818,2.336,0.334,0.001,2.925,107.663
999.744,8.5,8.519,111.11,-243.727,5.849,14.489,19.068,2.345,0.331,0.005,2.921,107.132
999.896,8.5,8.542,102.099,-243.73,5.759,14.0,18.422,2.341,0.321,0.009,2.972,107.347
1000.049,8.5,8.53,105.554,-242.918,5.459,13.572,17.976,2.338,0.32,0.01,2.964,107.951
1000.201,8.5,8.519,92.533,-242.328,5.257,12.94,17.124,2.338,0.323,0.011,2.916,106.668
1000.354,8.5,8.503,94.573,-241.667,5.451,13.679,18.133,2.343,0.299,0.01,2.84,106.878
1000.506,8.5,8.449,97.148,-240.844,5.304,13.475,17.794,2.33,0.284,0.007,2.921,106.825
1000.658,8.5,8.472,104.241,-240.48,5.339,14.019,18.501,2.334,0.283,0.005,2.855,106.386
1000.811,8.5,8.449,94.352,-240.82,5.459,15.036,19.876,2.347,0.297,0.007,2.839,107.359
1000.963,8.5,8.457,88.091,-241.063,5.585,15.811,20.897,2.344,0.323,0.011,2.927,107.069
1001.116,8.5,8.484,95.544,-240.555,5.644,16.345,21.623,2.339,0.324,0.012,2.842,106.638
1001.268,8.5,8.48,110.225,-240.609,5.811,16.515,21.846,2.384,0.327,0.013,2.892,106.367
1001.42,8.5,8.495,100.494,-240.754,5.904,16.464,21.786,2.366,0.324,0.012,2.918,106.668
1001.573,8.5,8.503,107.183,-240.604,5.819,16.07,21.272,2.34,0.319,0.008,2.848,107.374
1001.725,8.5,8.488,107.461,-240.184,5.666,15.283,20.13,2.358,0.341,0.006,2.841,108.316
1001.878,8.5,8.495,99.794,-240.086,5.621,14.704,19.251,2.332,0.338,0.008,2.976,108.805
1002.03,8.5,8.495,100.144,-240.408,5.644,14.662,19.111,2.342,0.372,0.014,3.008,109.037
1002.182,8.5,8.503,115.939,-240.398,5.665,15.056,19.57,2.338,0.363,0.015,2.91,109.074
1002.335,8.5,8.542,126.308,-239.684,5.774,16.021,20.889,2.33,0.341,0.013,2.93,109.491
1002.487,8.5,8.53,114.322,-238.855,5.721,16.291,21.164,2.303,0.322,0.008,2.836,110.179
1002.64,8.5,8.519,105.852,-238.208,5.516,15.113,19.412,2.286,0.306,0.003,2.823,110.265
1002.792,8.5,8.449,104.137,-237.664,5.473,15.035,19.325,2.302,0.335,0.001,2.815,110.386
1002.944,8.5,8.449,111.126,-236.977,5.521,15.678,20.208,2.294,0.335,0.001,2.798,110.568
1003.097,8.5,8.472,107.739,-236.84,5.356,15.462,19.943,2.289,0.348,0.001,2.781,110.665
1003.249,8.5,8.461,105.879,-236.469,5.292,15.684,20.373,2.295,0.339,0.004,2.838,111.354
1003.402,8.5,8.484,101.144,-236.48,5.404,15.894,20.642,2.296,0.328,0.003,2.857,112.074
1003.554,8.5,8.449,101.69,-236.551,5.308,15.243,19.758,2.284,0.331,0.001,2.755,112.081
1003.706,8.5,8.472,99.694,-236.613,5.374,15.357,19.824,2.265,0.326,0.0,2.74,112.17
1003.859,8.5,8.461,113.979,-237.046,5.369,15.491,19.963,2.29,0.314,0.001,2.763,112.069
1004.011,8.5,8.519,100.945,-237.441,5.326,15.637,20.117,2.273,0.317,0.001,2.86,111.389
1004.164,8.5,8.511,104.766,-236.918,5.482,16.325,20.966,2.291,0.35,0.0,2.799,111.067
1004.316,8.5,8.53,91.878,-237.152,5.612,16.7,21.506,2.29,0.375,-0.002,2.798,110.802
1004.468,8.5,8.577,111.153,-237.196,5.732,16.937,21.846,2.303,0.382,-0.002,2.755,110.739
1004.621,8.5,8.542,104.555,-237.016,5.733,16.326,21.065,2.296,0.358,-0.001,2.866,111.245
1004.773,8.5,8.604,84.077,-237.004,5.528,15.16,19.547,2.282,0.349,-0.001,2.817,111.533
1004.926,8.5,8.67,116.417,-237.167,5.415,14.422,18.565,2.303,0.345,-0.001,2.945,111.248
1005.078,8.5,8.624,103.159,-237.352,5.399,13.885,17.833,2.296,0.332,-0.001,2.892,110.956
1005.23,8.5,8.554,105.66,-237.957,5.417,14.114,18.182,2.294,0.327,0.001,2.819,110.346
1005.383,8.5,8.542,95.783,-238.176,5.567,15.105,19.577,2.311,0.325,0.005,2.89,109.8
1005.535,8.5,8.612,101.349,-238.441,5.615,15.852,20.639,2.311,0.33,0.006,2.864,109.517
1005.688,8.5,8.67,104.07,-238.663,5.723,16.83,21.969,2.314,0.343,0.005,2.936,109.087
1005.84,8.5,8.612,108.211,-238.82,5.688,16.96,22.177,2.312,0.32,0.003,2.827,109.263
1005.992,8.5,8.577,114.198,-239.629,5.603,16.475,21.693,2.325,0.322,0.003,2.845,109.119
1006.145,8.5,8.581,102.884,-239.684,5.519,16.427,21.878,2.304,0.311,0.003,2.769,109.468
1006.297,8.5,8.62,103.318,-239.395,5.518,16.26,21.746,2.306,0.319,0.002,2.831,109.572
1006.45,8.5,8.635,102.859,-239.656,5.566,16.264,21.953,2.313,0.319,0.001,2.843,109.33
1006.602,8.5,8.635,104.971,-239.546,5.531,16.021,21.504,2.319,0.309,0.002,2.851,109.223
1006.754,8.5,8.647,108.196,-240.008,5.41,15.66,20.93,2.312,0.308,0.004,2.861,108.444
1006.907,8.5,8.624,112.665,-240.418,5.523,16.046,21.278,2.326,0.307,0.008,2.87,107.693
1007.059,8.5,8.612,99.589,-241.125,5.687,16.926,22.384,2.335,0.329,0.008,2.969,107.808
1007.212,8.5,8.565,106.414,-241.233,5.64,16.698,21.994,2.328,0.358,0.005,2.9,108.107
1007.364,8.5,8.6,115.368,-241.559,5.541,16.243,21.355,2.322,0.371,0.004,2.939,108.611
1007.516,8.5,8.596,111.479,-241.152,5.603,15.476,20.188,2.327,0.379,0.003,2.865,110.046
1007.669,8.5,8.612,104.164,-240.949,5.564,14.504,18.885,2.325,0.352,0.002,2.91,110.855
1007.821,8.5,8.581,104.025,-240.837,5.302,13.613,17.741,2.281,0.347,-0.001,2.806,111.06
1007.974,8.5,8.534,99.96,-240.727,5.332,13.556,17.691,2.285,0.332,-0.001,2.907,111.501
1008.126,8.5,8.519,104.684,-240.602,5.358,13.394,17.398,2.309,0.327,0.001,2.845,110.886
1008.278,8.5,8.495,112.662,-240.504,5.562,14.49,18.892,2.337,0.329,0.003,2.902,109.904
1008.431,8.5,8.507,107.318,-240.281,5.635,15.445,20.152,2.329,0.342,0.003,2.874,109.578
1008.583,8.5,8.55,105.993,-240.09,5.516,15.36,20.043,2.33,0.336,0.004,2.983,108.856
1008.736,8.5,8.573,106.099,-240.358,5.568,15.468,20.26,2.319,0.311,0.005,2.856,108.886
1008.888,8.5,8.596,114.644,-240.715,5.698,15.689,20.574,2.324,0.304,0.006,2.828,108.909
1009.04,8.5,8.573,103.288,-241.16,5.758,15.906,21.007,2.347,0.341,0.009,2.871,108.881
1009.193,8.5,8.542,103.502,-240.925,5.639,15.614,20.637,2.341,0.349,0.01,2.963,109.261
1009.345,8.5,8.624,109.849,-241.602,5.536,15.509,20.521,2.318,0.344,0.009,2.943,109.628
1009.498,8.5,8.577,105.355,-241.45,5.54,15.542,20.57,2.324,0.339,0.005,2.876,109.507
1009.65,8.5,8.589,117.419,-240.934,5.643,16.14,21.414,2.328,0.336,0.002,2.763,109.706
1009.802,8.5,8.612,120.058,-240.9,5.548,15.891,21.04,2.322,0.324,0.0,2.877,110.031
1009.955,8.5,8.589,101.248,-240.75,5.274,14.846,19.644,2.3,0.323,-0.002,2.764,110.811
1010.107,8.5,8.604,105.536,-240.5,5.208,14.283,18.91,2.278,0.332,-0.002,2.856,112.045
1010.26,8.5,8.565,106.356,-240.094,5.222,14.027,18.503,2.281,0.346,-0.001,2.916,112.602
1010.412,8.5,8.581,118.435,-240.563,5.086,13.877,18.336,2.276,0.351,-0.001,2.946,112.318
1010.564,8.5,8.542,106.66,-239.879,5.103,14.293,18.913,2.305,0.351,-0.001,2.863,111.622
1010.717,8.5,8.542,111.572,-239.723,5.161,14.796,19.603,2.316,0.355,-0.002,2.806,110.799
1010.869,8.5,8.554,110.223,-239.671,5.22,15.421,20.426,2.32,0.359,0.0,2.774,110.249
1011.022,8.5,8.589,123.688,-240.254,5.268,15.582,20.61,2.308,0.357,0.002,2.827,110.065
1011.174,8.5,8.596,119.92,-241.021,5.254,15.469,20.53,2.308,0.364,0.004,2.873,109.986
1011.326,8.5,8.627,112.683,-241.413,5.375,15.762,21.025,2.301,0.334,0.004,2.923,110.079
1011.479,8.5,8.596,100.226,-241.715,5.405,15.799,21.197,2.308,0.346,0.003,2.849,110.255
1011.631,8.5,8.604,114.857,-241.458,5.273,14.773,19.748,2.297,0.332,0.001,2.89,110.584
1011.784,8.5,8.635,110.256,-240.896,5.182,14.011,18.645,2.293,0.345,0.0,2.856,110.578
1011.936,8.5,8.635,109.844,-240.329,5.27,13.981,18.552,2.316,0.328,0.001,2.832,110.524
1012.088,8.5,8.573,101.591,-240.387,5.491,14.526,19.231,2.349,0.329,0.002,2.99,110.195
1012.241,8.5,8.612,107.683,-240.767,5.631,15.318,20.334,2.345,0.327,0.002,3.026,110.031
1012.393,8.5,8.627,123.131,-240.971,5.543,15.135,19.966,2.345,0.341,0.001,3.006,110.232
1012.546,8.5,8.682,106.945,-242.038,5.692,15.453,20.369,2.318,0.362,-0.002,2.93,110.887
1012.698,8.5,8.694,105.231,-242.672,5.72,15.053,19.747,2.332,0.35,-0.005,2.841,111.515
1012.85,8.5,8.694,114.473,-242.821,5.543,14.086,18.401,2.315,0.353,-0.006,2.779,111.48
1013.003,8.5,8.713,101.431,-242.508,5.437,13.742,17.986,2.326,0.33,-0.006,2.921,110.895
1013.155,8.5,8.651,102.809,-242.142,5.553,13.933,18.31,2.327,0.341,-0.004,2.871,110.687
1013.308,8.5,8.635,111.312,-242.262,5.518,13.541,17.738,2.321,0.34,-0.005,2.821,110.269
1013.46,8.5,8.67,107.127,-242.266,5.466,13.559,17.736,2.312,0.347,-0.006,2.824,110.446
1013.612,8.5,8.69,112.982,-242.15,5.35,13.278,17.299,2.288,0.323,-0.006,3.033,110.878
1013.765,8.5,8.635,106.792,-242.229,5.43,13.746,18.028,2.321,0.324,-0.004,2.999,110.949
1013.917,8.5,8.635,109.199,-242.546,5.41,13.662,17.863,2.344,0.332,-0.001,2.994,111.204
1014.07,8.5,8.705,115.529,-242.65,5.394,13.681,17.85,2.34,0.34,0.0,2.934,111.079
1014.222,8.5,8.728,107.156,-242.016,5.426,13.952,18.327,2.34,0.336,0.0,2.888,111.063
1014.374,8.5,8.752,116.82,-241.283,5.25,13.432,17.631,2.341,0.338,-0.001,2.928,110.992
1014.527,8.5,8.857,114.553,-241.15,5.221,13.843,18.346,2.339,0.338,-0.004,2.823,110.424
