DEPTH,BS,CALI,DENS,DTC,GR,NEUT,NEUT_CORR,PEF,RESD,RESM,RESS,SP,TEMP,TENS
448.9704,8.5,9.7454,2.1916,124.4317,94.7287,0.38363,0.357427,2.5763,80.4241,49.195,5.9117,-201.3833,40.8915,689.0068
449.1228,8.5,9.8541,2.1779,124.8402,87.0901,0.33838,0.308676,2.4791,74.567,46.415,5.9922,-201.3906,40.8985,684.9246
449.2752,8.5,10.1667,2.1644,125.6127,92.4903,0.37536,0.347781,2.4651,85.5795,53.3233,6.0178,-201.6167,40.9054,687.6461
449.4276,8.5,10.2347,2.1656,126.1062,99.0333,0.37892,0.351459,2.4038,102.5114,59.7528,5.4494,-201.7542,40.9124,710.3256
449.58,8.5,10.2347,2.1418,125.9272,83.8642,0.33384,0.302974,2.5384,76.2906,48.1146,5.7679,-201.825,40.9194,696.2643
449.7324,8.5,10.1124,2.1524,124.9365,99.6129,0.40251,0.38041,2.6306,60.3232,40.3648,6.1858,-201.8208,40.9263,686.7388
449.8848,8.5,9.7182,2.2113,124.8655,102.745,0.41324,0.391107,2.679,58.3027,39.8319,6.3596,-201.6333,40.9333,698.9858
450.0372,8.5,9.4736,2.2329,125.3151,102.1326,0.34814,0.319953,2.6463,55.4623,38.7231,5.9995,-201.2167,40.9403,684.0173
450.1896,8.5,9.4736,2.2213,125.6995,115.2284,0.38113,0.35419,2.8108,61.5455,42.5081,5.9674,-200.8555,40.9472,698.5323
450.342,8.5,9.5687,2.1772,126.9003,110.2784,0.38421,0.358094,2.7023,61.847,42.7132,6.1397,-200.5917,40.9542,694.4499
450.4944,8.5,9.7454,2.1897,127.3804,110.517,0.40335,0.381337,2.6869,68.5469,46.6779,6.456,-200.2417,40.9611,676.0793
450.6468,8.5,9.5007,2.1929,127.844,97.2809,0.37733,0.35,2.7554,71.8911,46.3611,6.6135,-199.9583,40.9681,703.0682
450.7992,8.5,9.3558,2.1775,127.8917,104.1696,0.4032,0.381181,2.683,64.2889,42.0521,7.2395,-199.9625,40.975,688.402
450.9516,8.5,9.2833,2.1688,126.2097,104.7905,0.44041,0.421223,2.5969,74.5721,46.9124,6.8604,-200.2227,40.982,683.5637
451.104,8.5,9.2833,2.2132,125.774,92.1781,0.39824,0.375004,2.6249,89.6825,50.3475,5.5962,-200.4042,40.9889,681.5225
451.2564,8.5,9.3376,2.1683,126.2424,110.1965,0.42155,0.398087,2.6841,80.9704,44.8988,4.7801,-200.5875,40.9959,665.6468
451.4088,8.5,9.2833,2.1928,125.9221,99.751,0.34603,0.318013,2.6996,63.8275,37.8851,4.4292,-200.7333,41.0029,678.5742
451.5612,8.5,9.2425,2.2082,125.8626,105.4357,0.3759,0.348276,2.6691,55.3872,34.9683,4.174,-200.9958,41.0098,681.7493
451.7136,8.5,9.2652,2.1935,125.3693,108.8089,0.4276,0.405118,2.5961,53.3872,34.9001,3.9818,-201.0742,41.0168,670.2584
451.866,8.5,9.0024,2.1919,124.911,88.8362,0.37829,0.350752,2.6023,55.9525,36.9653,3.9003,-201.2875,41.0237,670.4096
452.0184,8.5,8.9843,2.1959,123.741,101.7082,0.4097,0.388227,2.5862,58.6352,38.5654,3.8292,-201.3125,41.0307,679.0278
452.1708,8.5,8.8846,2.1428,123.1746,100.0611,0.37777,0.35,2.5733,62.8853,40.4308,3.796,-201.4258,41.0377,656.8018
452.3232,8.5,8.8665,2.1396,122.9147,107.8703,0.33733,0.307503,2.7584,69.2296,42.8091,4.0916,-201.4,41.0446,677.4402
452.4756,8.5,8.8121,2.1675,122.4143,115.1735,0.40332,0.381306,2.7764,69.2046,41.6875,4.2908,-201.3875,41.0516,681.5225
452.628,8.5,9.1745,2.1634,123.2965,97.0147,0.35368,0.326927,2.6726,71.178,41.538,4.451,-201.3083,41.0585,679.9349
452.7804,8.5,9.1474,2.0962,124.7375,102.5368,0.40591,0.383917,2.5977,71.3914,42.0845,4.6292,-201.2917,41.0655,692.1819
452.9328,8.5,9.1474,2.1691,126.0104,100.7186,0.39631,0.37312,2.7036,72.1725,43.6497,5.0528,-201.2188,41.0724,666.4783
453.0852,8.5,8.8619,2.1985,127.093,105.1729,0.37637,0.348689,2.646,75.079,45.9393,5.1862,-201.3458,41.0794,707.1505
453.2376,8.5,8.4768,2.199,126.883,103.5676,0.34434,0.316032,2.606,70.6896,44.5225,5.3389,-201.6917,41.0863,677.8182
453.39,8.5,8.3047,2.1698,127.0083,99.8351,0.35622,0.330427,2.5978,56.3629,37.6004,5.0967,-202.15,41.0933,680.3886
453.5424,8.5,8.3183,2.174,128.3152,90.326,0.34376,0.315735,2.6361,52.2001,35.467,4.6935,-202.3828,41.1002,697.4739
453.6948,8.5,8.3455,2.1725,127.8157,101.9574,0.36873,0.343264,2.6242,67.805,43.7585,4.3788,-202.4542,41.1072,687.6461
453.8472,8.5,8.495,2.1859,126.2233,100.2388,0.35302,0.326249,2.627,79.5705,50.0563,4.6886,-202.4458,41.1141,707.1506
453.9996,8.5,8.5765,2.2004,125.8829,98.8911,0.38701,0.361728,2.6567,72.9932,46.5197,5.0217,-202.3438,41.1211,703.3705
454.152,8.5,8.5856,2.1764,126.0652,97.6837,0.40057,0.378329,2.6285,65.8436,42.8916,5.2898,-201.8417,41.1281,704.8826
454.3044,8.5,8.5312,2.1496,126.1994,99.2555,0.41776,0.394779,2.6721,63.7581,41.6582,5.0913,-201.7458,41.135,681.9761
454.4568,8.5,8.5312,2.1469,126.4164,96.4938,0.46403,0.446403,2.6811,73.6667,45.5542,4.6809,-201.7583,41.1419,707.9065
454.6092,8.5,8.4814,2.1586,126.205,87.0917,0.4774,0.46533,2.6305,84.0677,48.5181,4.5239,-201.8477,41.1489,678.2718
454.7616,8.5,8.5221,2.2104,126.0431,91.6166,0.38764,0.362508,2.596,80.817,46.9884,4.7585,-202.05,41.1558,676.533
454.914,8.5,8.5221,2.2094,125.4704,91.4806,0.44037,0.421174,2.6332,79.8156,46.2955,4.726,-202.0333,41.1628,689.0068
455.0664,8.5,8.504,2.1912,124.8412,88.3035,0.36522,0.338301,2.647,80.1952,47.1181,4.591,-202.1367,41.1698,683.4125
455.2188,8.5,8.4134,2.1896,124.4405,102.8735,0.36774,0.341249,2.6283,78.016,47.4953,4.4175,-202.2958,41.1767,698.0787
455.3712,8.5,8.3319,2.176,124.3303,98.643,0.46003,0.446689,2.5902,78.1007,48.1487,4.367,-202.45,41.1837,693.0892
455.5236,8.5,8.359,2.1784,124.4528,96.6133,0.41418,0.394138,2.6089,75.329,47.4412,4.3523,-202.6445,41.1906,689.914
455.676,8.5,8.495,2.1899,125.0264,100.2288,0.44519,0.427201,2.6334,76.2181,47.7821,4.2636,-202.8208,41.1976,685.1512
455.8284,8.5,8.6128,2.1914,124.9353,106.2406,0.3711,0.344142,2.5722,83.1818,50.6834,4.3039,-202.7417,41.2045,694.9036
455.9808,8.5,8.6762,2.2076,124.7793,106.2971,0.34878,0.320716,2.5832,73.9864,46.2376,4.5591,-202.6523,41.2114,696.869
456.1332,8.5,8.7532,2.1828,124.824,122.9776,0.35943,0.333134,2.653,65.4091,42.4314,4.7243,-202.5917,41.2184,689.2336
456.2856,8.5,8.9933,2.129,123.7098,105.6119,0.32882,0.297388,2.671,78.5593,48.484,4.6137,-202.475,41.2254,683.5637
456.438,8.5,9.102,2.1778,119.6869,109.9621,0.33868,0.309065,2.6597,82.468,50.6865,4.9094,-202.3625,41.2323,689.3092
456.5904,8.5,9.2561,2.2495,116.4584,105.1755,0.29533,0.266328,2.6401,79.9193,51.3801,6.0021,-202.5,41.2393,684.4709
456.7428,8.5,9.2153,2.3118,116.6648,101.5984,0.30149,0.273629,2.9836,82.194,52.6079,6.8301,-202.8,41.2462,685.8317
456.8952,8.5,9.1292,2.1767,117.1016,93.6896,0.33264,0.301511,2.682,71.0393,46.5336,5.8208,-203.175,41.2531,681.2957
457.0476,8.5,9.0658,2.1381,121.9467,106.4471,0.35755,0.330925,2.6263,94.1532,57.0062,5.3694,-203.5313,41.2601,694.7524
457.2,8.5,8.9979,2.1132,126.0345,98.7002,0.34233,0.313909,2.6423,82.6078,49.3424,5.0057,-203.8917,41.267,703.0682
457.3524,8.5,9.0568,2.1544,126.1137,105.9835,0.35034,0.323465,2.6077,70.1409,44.923,5.9287,-204.55,41.274,675.8527
457.5048,8.5,9.1564,2.145,125.4019,100.7677,0.37666,0.348983,2.5251,66.2433,43.9285,6.0915,-204.9648,41.2809,685.8317
457.6572,8.5,9.2697,2.1581,124.6302,108.2288,0.32377,0.293432,2.5657,69.3901,46.4821,5.3502,-205.0542,41.2879,696.869
457.8096,8.5,9.324,2.1638,124.0188,98.3391,0.3202,0.290274,2.533,78.4768,52.3964,4.7689,-205.2167,41.2948,683.5637
457.962,8.5,9.3648,2.1303,123.9413,116.351,0.36097,0.334432,2.6768,81.0605,53.7508,4.6371,-205.6375,41.3018,684.0173
