DEPTH,BS,CALI,DENS,DRHO,DTC,GR,NEUT,NEUT_CORR,PEF,RESD,RESS,SP,TEMP,TENS
775.2588,6.125,6.0998,2.2943,0.024094,113.7443,93.2153,0.351319,0.352224,3.0444,17.2521,12.0991,80.144,32.0449,933.7582
775.4112,6.125,6.104,2.2932,0.019636,113.6643,87.8114,0.364782,0.365584,3.0223,17.3859,12.2415,81.3567,32.0449,944.0958
775.5636,6.125,6.1128,2.2903,0.01607,113.733,85.2249,0.370069,0.370491,2.9995,17.4836,12.3097,82.5853,32.0449,948.6269
775.716,6.125,6.1281,2.285,0.013748,114.0093,86.572,0.36394,0.363595,2.9756,17.5312,12.2744,83.8363,32.0449,945.0507
775.8684,6.125,6.1435,2.2797,0.011427,114.2856,87.9191,0.357811,0.356699,2.9518,17.5787,12.2391,85.0874,32.0449,941.4745
776.0208,6.125,6.1568,2.2757,0.009405,114.5387,89.1098,0.354024,0.352224,2.9387,17.6493,12.2336,86.206,32.0449,938.5671
776.1732,6.125,6.1573,2.2803,0.009274,114.6452,89.311,0.365049,0.363075,2.9934,17.8658,12.4167,86.4866,32.0449,939.8914
776.3256,6.125,6.1577,2.285,0.009142,114.7516,89.5122,0.376074,0.373926,3.0481,18.0824,12.5998,86.7672,32.0449,941.2158
776.478,6.125,6.1582,2.2896,0.009011,114.8581,89.7134,0.387099,0.384777,3.1029,18.2989,12.783,87.0478,32.0449,942.54
776.6304,6.125,6.1447,2.2845,0.008492,115.0141,90.3586,0.383906,0.38251,3.1222,18.1494,12.6953,87.2477,32.0449,944.3105
776.7828,6.125,6.1289,2.2778,0.007906,115.1784,91.0787,0.378315,0.37803,3.1356,17.9381,12.562,87.434,32.0449,946.1564
776.9352,6.125,6.113,2.271,0.007321,115.3427,91.7988,0.372723,0.373551,3.149,17.7269,12.4287,87.6203,32.0449,948.0022
777.0876,6.125,6.1089,2.2708,0.007673,115.2066,90.9912,0.37025,0.3716,3.1184,17.6536,12.3765,87.9197,32.0449,945.6266
777.24,6.125,6.1134,2.2753,0.008719,114.8485,89.0533,0.370084,0.37152,3.0553,17.6824,12.3843,88.3028,32.0449,940.1285
777.3924,6.125,6.118,2.2799,0.009764,114.4903,87.1155,0.369918,0.37144,2.9921,17.7113,12.3921,88.6859,32.0449,934.6302
777.5448,6.125,6.1247,2.2842,0.011239,114.2662,85.4898,0.364046,0.365533,2.949,17.858,12.479,89.0834,32.0449,931.4608
777.6972,6.125,6.1366,2.2879,0.013746,114.364,84.6138,0.344469,0.345631,2.9538,18.2878,12.756,89.5153,32.0449,933.8845
777.8496,6.125,6.1485,2.2916,0.016253,114.4617,83.7378,0.324892,0.325729,2.9587,18.7177,13.033,89.9473,32.0449,936.3081
778.002,6.125,6.1598,2.2952,0.018719,114.5533,82.8905,0.305697,0.306216,2.9633,19.1386,13.3033,90.3798,32.0449,938.6458
778.1544,6.125,6.1199,2.2922,0.018189,114.1759,84.2043,0.31514,0.315934,2.9531,18.8856,13.0684,90.8528,32.0449,934.5207
778.3068,6.125,6.08,2.2891,0.017659,113.7985,85.5181,0.324584,0.325653,2.9429,18.6326,12.8335,91.3258,32.0449,930.3956
778.4592,6.125,6.0401,2.2861,0.017128,113.4211,86.8319,0.334028,0.335372,2.9327,18.3797,12.5986,91.7988,32.0449,926.2704
778.6116,6.125,6.0338,2.2895,0.01673,112.8195,89.0408,0.337107,0.338277,2.9201,18.547,12.68,91.7563,32.0449,927.9869
778.764,6.125,6.0397,2.2954,0.01638,112.1359,91.5769,0.337859,0.338691,2.9065,18.8679,12.8772,91.5253,32.0449,931.839
778.9164,6.125,6.0457,2.3013,0.01603,111.4524,94.113,0.338611,0.339105,2.8929,19.1889,13.0743,91.2943,32.0449,935.691
779.0688,6.125,6.0513,2.3094,0.015664,110.8549,93.5726,0.335187,0.335545,2.8921,19.4619,13.255,91.1554,32.0719,939.8729
779.2212,6.125,6.0564,2.3202,0.015279,110.3619,89.2939,0.326691,0.327156,2.9068,19.6767,13.4155,91.1283,32.1318,944.4555
779.3736,6.125,6.0616,2.3311,0.014895,109.8689,85.0151,0.318194,0.318767,2.9215,19.8915,13.5761,91.1012,32.1917,949.0381
779.526,6.125,6.066,2.3392,0.014797,109.4717,81.5145,0.311293,0.311919,2.938,20.0554,13.6969,91.0274,32.2416,952.3879
779.6784,6.125,6.0674,2.3338,0.016097,109.5406,81.7971,0.31215,0.31256,2.9633,19.972,13.6245,90.7271,32.2425,949.7444
779.8308,6.125,6.0687,2.3285,0.017397,109.6094,82.0796,0.313008,0.313201,2.9886,19.8886,13.552,90.4267,32.2435,947.101
779.9832,6.125,6.07,2.3232,0.018698,109.6782,82.3622,0.313866,0.313842,3.0139,19.8052,13.4795,90.1264,32.2444,944.4575
780.1356,6.125,6.0614,2.3193,0.01992,110.5463,84.7041,0.316642,0.316717,3.0195,19.4387,13.2759,89.973,32.2445,940.4999
780.288,6.125,6.0516,2.3155,0.021133,111.5133,87.3012,0.319657,0.319869,3.0228,19.0371,13.0559,89.8378,32.2445,936.3795
780.4404,6.125,6.0418,2.3118,0.022347,112.4804,89.8983,0.322671,0.323021,3.026,18.6355,12.836,89.7027,32.2445,932.2591
780.5928,6.125,6.0439,2.3105,0.021082,112.7306,90.8123,0.321392,0.321778,2.99,18.5434,12.7906,89.7928,32.2445,929.0446
780.7452,6.125,6.0537,2.3107,0.018225,112.5203,90.6454,0.317357,0.317713,2.9287,18.65,12.8571,90.0276,32.2445,926.4118
780.8976,6.125,6.0634,2.311,0.015368,112.31,90.4785,0.313322,0.313647,2.8675,18.7566,12.9237,90.2625,32.2445,923.7791
781.05,6.125,6.0636,2.3108,0.013769,112.0935,90.1437,0.309897,0.310344,2.8334,19.0381,13.1034,90.5275,32.2445,923.0997
781.2024,6.125,6.0441,2.3098,0.014744,111.8642,89.4649,0.307724,0.308602,2.855,19.6779,13.5148,90.8542,32.2445,926.421
781.3548,6.125,6.0246,2.3087,0.01572,111.6349,88.7861,0.30555,0.306861,2.8766,20.3177,13.9262,91.181,32.2445,929.7422
781.5072,6.125,6.0074,2.3074,0.016476,111.4557,88.0206,0.304144,0.305812,2.8973,20.9236,14.314,91.4747,32.2445,932.9016
781.6596,6.125,6.0358,2.2994,0.012804,112.2847,85.505,0.318216,0.318737,2.901,20.8461,14.2272,91.1016,32.2445,932.7971
781.812,6.125,6.0642,2.2915,0.009132,113.1137,82.9894,0.332288,0.331663,2.9047,20.7686,14.1404,90.7285,32.2445,932.6926
781.9644,6.125,6.0926,2.2836,0.00546,113.9427,80.4739,0.34636,0.344588,2.9084,20.6912,14.0536,90.3554,32.2445,932.5881
782.1168,6.125,6.1062,2.2792,0.005436,114.3428,79.679,0.343738,0.342217,2.8782,20.4533,13.8987,90.491,32.2445,936.2731
782.2692,6.125,6.1152,2.276,0.006523,114.6123,79.4087,0.336028,0.335183,2.8376,20.1666,13.723,90.7817,32.2445,941.1132
782.4216,6.125,6.1243,2.2728,0.007611,114.8817,79.1384,0.328317,0.32815,2.7971,19.8798,13.5473,91.0723,32.2445,945.9532
782.574,6.125,6.1285,2.2746,0.007677,114.8664,80.5764,0.322458,0.322525,2.7954,19.4912,13.4011,91.5294,32.2445,947.2941
782.7264,6.125,6.1276,2.2816,0.00666,114.5493,83.8243,0.318559,0.318391,2.835,18.9948,13.286,92.1627,32.2445,944.9276
782.8788,6.125,6.1267,2.2886,0.005644,114.2322,87.0722,0.314659,0.314258,2.8746,18.4984,13.1709,92.796,32.2445,942.5611
783.0312,6.125,6.1253,2.2947,0.005281,113.8925,90.0354,0.31402,0.313356,2.9182,18.0683,13.1468,93.4882,32.2445,940.5356
783.1836,6.125,6.1216,2.2971,0.007457,113.4648,91.8931,0.326045,0.325005,2.9779,17.8956,13.4759,94.4088,32.2445,939.835
783.336,6.125,6.118,2.2995,0.009633,113.0372,93.7508,0.33807,0.336654,3.0375,17.7229,13.805,95.3294,32.2445,939.1343
783.4884,6.125,6.1143,2.3019,0.01181,112.6096,95.6085,0.350095,0.348303,3.0972,17.5503,14.1341,96.25,32.2445,938.4337
783.6408,6.125,6.1252,2.3082,0.013775,112.0801,94.961,0.352028,0.350594,3.1196,16.9619,13.7264,95.6707,32.2445,933.4427
783.7932,6.125,6.1373,2.3148,0.015724,111.5423,94.1071,0.35313,0.352114,3.1391,16.3393,13.258,94.9678,32.2445,928.0984
783.9456,6.125,6.1494,2.3214,0.017672,111.0044,93.2532,0.354231,0.353634,3.1585,15.7167,12.7897,94.2649,32.2445,922.754
784.098,6.125,6.1622,2.3579,0.02221,106.746,88.5928,0.33478,0.334468,3.2516,16.7306,13.4783,93.2272,32.2445,923.92
784.2504,6.125,6.1754,2.4111,0.028186,100.4224,81.8193,0.30392,0.303819,3.3856,18.6528,14.8092,92.0037,32.2445,928.7001
784.4028,6.125,6.1886,2.4642,0.034162,94.0987,75.0459,0.27306,0.273171,3.5196,20.5751,16.1402,90.7802,32.2445,933.4801
784.5552,6.125,6.1935,2.4975,0.039291,89.635,69.2161,0.248235,0.248209,3.6001,25.8418,19.8845,89.5041,32.2445,936.8061
784.7076,6.125,6.184,2.4962,0.042928,88.4464,65.0482,0.234035,0.23326,3.5865,36.9974,27.8785,88.1354,32.2445,937.5717
784.86,6.125,6.1745,2.4948,0.046566,87.2577,60.8803,0.219835,0.218312,3.573,48.1531,35.8726,86.7667,32.2445,938.3373
785.0124,6.125,6.1661,2.4894,0.04913,86.8178,57.9378,0.210489,0.208308,3.5507,57.2856,42.409,85.4272,32.2445,939.2817
785.1648,6.125,6.1712,2.4391,0.039582,94.8312,68.8297,0.255946,0.254139,3.4301,43.5751,32.4881,84.4176,32.2445,942.2453
785.3172,6.125,6.1763,2.3887,0.030033,102.8445,79.7217,0.301402,0.299969,3.3096,29.8647,22.5672,83.4081,32.2445,945.2089
785.4696,6.125,6.1813,2.3384,0.020484,110.8578,90.6137,0.346859,0.345799,3.189,16.1542,12.6463,82.3985,32.2445,948.1724
785.622,6.125,6.2056,2.3267,0.016923,112.5748,92.5909,0.358772,0.358043,3.1454,13.6125,10.9006,81.0727,32.2445,945.8157
785.7744,6.125,6.2346,2.3246,0.014854,112.7229,92.3468,0.362326,0.361918,3.121,13.8538,11.1919,79.6682,32.2445,942.1333
785.9268,6.125,6.2637,2.3225,0.012784,112.871,92.1027,0.36588,0.365793,3.0966,14.0951,11.4833,78.2636,32.2445,938.4509
786.0792,6.125,6.293,2.3197,0.009676,112.8636,92.5557,0.361476,0.361657,3.0649,14.2982,11.5677,77.1936,32.2445,935.5454
786.2316,6.125,6.3227,2.3161,0.005606,112.7124,93.6531,0.349719,0.350117,3.0265,14.4662,11.461,76.4326,32.2445,933.358
786.384,6.125,6.3523,2.3125,0.001536,112.5613,94.7504,0.337962,0.338576,2.9881,14.6341,11.3542,75.6716,32.2445,931.1707
786.5364,6.125,6.3664,2.3098,-0.001408,112.5166,95.3695,0.331872,0.332712,2.9571,14.6932,11.1792,75.0453,32.2445,929.6573
786.6888,6.125,6.3312,2.3101,-0.000761,112.811,94.4643,0.343841,0.344935,2.95,14.4059,10.7863,74.8479,32.2445,930.2917
786.8412,6.125,6.2959,2.3104,-0.000114,113.1054,93.5591,0.355811,0.357157,2.9428,14.1186,10.3935,74.6505,32.2445,930.926
786.9936,6.125,6.2606,2.3106,0.000533,113.3998,92.6539,0.367781,0.36938,2.9357,13.8312,10.0007,74.4531,32.2445,931.5604
787.146,6.125,6.3015,2.312,0.003162,113.3455,91.7171,0.364081,0.36555,2.9787,13.9245,10.0,74.6732,32.2445,932.3242
787.2984,6.125,6.3457,2.3133,0.005879,113.276,90.779,0.359694,0.361017,3.024,14.0344,10.0165,74.9117,32.2445,933.0936
787.4508,6.125,6.39,2.3147,0.008595,113.2065,89.8408,0.355307,0.356484,3.0693,14.1443,10.033,75.1502,32.2445,933.8631
787.6032,6.125,6.3824,2.3149,0.009869,112.9574,90.3909,0.349399,0.350552,3.0926,14.0464,9.9955,75.3032,32.2445,934.6132
787.7556,6.125,6.35,2.3144,0.010455,112.6227,91.6505,0.342767,0.343953,3.1056,13.8496,9.9323,75.4153,32.2445,935.3541
787.908,6.125,6.3176,2.314,0.011041,112.288,92.91,0.336135,0.337355,3.1185,13.6527,9.869,75.5275,32.2445,936.0949
788.0604,6.125,6.2951,2.3166,0.01283,112.2439,93.8327,0.332912,0.334133,3.1164,13.4888,9.8199,75.3648,32.2445,936.8026
788.2128,6.125,6.2875,2.3237,0.016451,112.6424,94.242,0.334883,0.336053,3.0913,13.3752,9.7922,74.7834,32.2445,937.4597
788.3652,6.125,6.28,2.3308,0.020073,113.0409,94.6514,0.336854,0.337974,3.0662,13.2615,9.7646,74.202,32.2445,938.1168
788.5176,6.125,6.2857,2.3362,0.022508,113.3265,94.9302,0.338581,0.339655,3.0418,13.1737,9.752,73.6643,32.2445,939.2611
788.67,6.125,6.3932,2.3276,0.015865,112.748,94.2086,0.338431,0.339494,3.0224,13.2833,9.855,73.4612,32.2445,944.1373
788.8224,6.125,6.5006,2.319,0.009222,112.1695,93.4871,0.338282,0.339333,3.003,13.393,9.958,73.2582,32.2445,949.0134
788.9748,6.125,6.608,2.3105,0.002578,111.591,92.7656,0.338133,0.339172,2.9836,13.5026,10.061,73.0552,32.2445,953.8896
789.1272,6.125,6.5998,2.3113,0.000553,110.2937,92.7805,0.338718,0.339403,2.9964,13.4522,10.0187,72.8827,32.2445,949.4995
789.2796,6.125,6.5687,2.314,-0.000556,108.854,92.9412,0.339448,0.339711,3.0156,13.37,9.9476,72.7162,32.2445,943.2736
789.432,6.125,6.5376,2.3167,-0.001666,107.4144,93.1019,0.340179,0.34002,3.0348,13.2879,9.8764,72.5497,32.2445,937.0477
789.5844,6.125,6.4735,2.3243,0.000781,105.5137,90.4877,0.333754,0.333536,3.0535,13.4207,9.9835,72.6492,32.2445,928.95
789.7368,6.125,6.3827,2.3358,0.006095,103.2417,85.638,0.321564,0.321579,3.072,13.7268,10.2342,72.9631,32.2445,919.3442
789.8892,6.125,6.2919,2.3474,0.011409,100.9697,80.7882,0.309374,0.309621,3.0904,14.0329,10.4849,73.2769,32.2445,909.7385
790.0416,6.125,6.234,2.3523,0.015346,100.1106,78.0049,0.305195,0.305489,3.0977,14.1899,10.6231,73.5772,32.2611,907.3966
790.194,6.125,6.2636,2.3395,0.015616,103.0148,80.7254,0.322355,0.322196,3.075,13.9498,10.4616,73.8417,32.3219,924.4019
790.3464,6.125,6.2933,2.3266,0.015887,105.9189,83.4459,0.339515,0.338904,3.0523,13.7097,10.3001,74.1061,32.3828,941.4071
790.4988,6.125,6.3229,2.3137,0.016157,108.8231,86.1664,0.356675,0.355611,3.0296,13.4696,10.1385,74.3705,32.4436,958.4124
790.6512,6.125,6.2891,2.3153,0.01574,109.7168,88.6895,0.347819,0.347056,3.0504,13.2974,10.0048,74.2267,32.4022,951.8336
790.8036,6.125,6.2549,2.3169,0.015318,110.5946,91.2109,0.338757,0.3383,3.0715,13.1257,9.8712,74.0797,32.36,945.0677
790.956,6.125,6.2207,2.3185,0.014896,111.4723,93.7324,0.329695,0.329544,3.0926,12.9539,9.7377,73.9327,32.3178,938.3018
791.1084,6.125,6.235,2.3227,0.013715,111.6089,94.2642,0.329228,0.329309,3.1074,12.993,9.7784,73.6967,32.3357,935.4454
791.2608,6.125,6.2691,2.328,0.012227,111.4448,93.9883,0.332249,0.332534,3.1196,13.1177,9.8898,73.4246,32.3779,934.1759
791.4132,6.125,6.3031,2.3333,0.010738,111.2806,93.7124,0.33527,0.335759,3.1319,13.2423,10.0013,73.1526,32.4201,932.9064
791.5656,6.125,6.3257,2.3349,0.009775,111.1326,93.8684,0.336016,0.336629,3.1295,13.3006,10.0452,72.8085,32.4441,930.0529
791.718,6.125,6.3332,2.3318,0.009509,111.0059,94.5959,0.333754,0.334383,3.1079,13.2709,9.9998,72.3691,32.4441,925.1033
791.8704,6.125,6.3407,2.3287,0.009242,110.8792,95.3233,0.331491,0.332137,3.0862,13.2413,9.9544,71.9297,32.4441,920.1538
792.0228,6.125,6.3475,2.3263,0.009398,110.7804,95.7799,0.329876,0.330578,3.069,13.1827,9.8911,71.4959,32.4441,916.8182
792.1752,6.125,6.3508,2.3277,0.011956,110.8393,94.6965,0.331937,0.332925,3.0772,12.9592,9.7257,71.0937,32.4441,922.6567
792.3276,6.125,6.3541,2.3291,0.014514,110.8983,93.6132,0.333999,0.335273,3.0853,12.7357,9.5603,70.6914,32.4441,928.4951
792.48,6.125,6.3574,2.3305,0.017071,110.9572,92.5299,0.33606,0.33762,3.0935,12.5122,9.395,70.2891,32.4441,934.3336
792.6324,6.125,6.4041,2.3346,0.020982,110.9497,93.53,0.334127,0.335485,3.1239,12.6952,9.5516,70.1634,32.4441,926.1337
792.7848,6.125,6.4575,2.3391,0.025098,110.9321,94.8448,0.331591,0.332673,3.1578,12.9396,9.7568,70.0794,32.4441,915.8133
792.9372,6.125,6.5109,2.3436,0.029213,110.9145,96.1596,0.329054,0.329861,3.1916,13.1839,9.9621,69.9954,32.4441,905.4929
793.0896,6.125,6.5002,2.3476,0.030199,110.4437,94.7117,0.325427,0.325928,3.1932,13.2805,10.035,69.9547,32.4441,905.6414
793.242,6.125,6.4447,2.3512,0.028991,109.6553,91.3274,0.321035,0.32121,3.1723,13.2735,10.0152,69.9444,32.4441,913.1276
793.3944,6.125,6.3892,2.3548,0.027783,108.8669,87.943,0.316642,0.316492,3.1514,13.2664,9.9954,69.9342,32.4441,920.6138
793.5468,6.125,6.3417,2.3552,0.025998,108.5467,86.3618,0.313607,0.313217,3.1397,13.2238,9.956,69.7601,32.4441,925.636
793.6992,6.125,6.3122,2.3486,0.022912,109.2832,88.8494,0.313635,0.313198,3.1487,13.1011,9.8723,69.2164,32.4441,925.0984
793.8516,6.125,6.2827,2.3419,0.019826,110.0197,91.3369,0.313662,0.313179,3.1576,12.9784,9.7886,68.6727,32.4441,924.5609
794.004,6.125,6.2543,2.3354,0.016889,110.7361,93.7636,0.313687,0.313169,3.1666,12.8595,9.7081,68.1422,32.4441,924.1804
794.1564,6.125,6.2664,2.3368,0.019471,110.7089,93.9319,0.313634,0.313455,3.1739,12.8805,9.7448,68.0999,32.4441,929.6252
794.3088,6.125,6.2785,2.3383,0.022053,110.6817,94.1003,0.313581,0.313742,3.1813,12.9015,9.7814,68.0576,32.4441,935.0701
794.4612,6.125,6.2906,2.3397,0.024635,110.6545,94.2686,0.313527,0.314028,3.1887,12.9225,9.818,68.0153,32.4441,940.515
794.6136,6.125,6.322,2.3362,0.019972,110.5914,94.1942,0.322475,0.322608,3.1565,12.9063,9.8317,68.1308,32.4441,939.0898
794.766,6.125,6.3598,2.331,0.012834,110.5161,94.037,0.334496,0.334021,3.1109,12.8773,9.8375,68.3003,32.4441,935.3184
794.9184,6.125,6.3977,2.3258,0.005696,110.4408,93.8798,0.346518,0.345433,3.0653,12.8484,9.8433,68.4697,32.4441,931.5468
795.0708,6.125,6.4189,2.3271,0.003157,110.1049,94.2704,0.347614,0.346358,3.0421,12.9398,9.9428,68.5835,32.4441,927.4501
795.2232,6.125,6.421,2.3358,0.005916,109.4687,95.2924,0.336119,0.335196,3.0447,13.1697,10.1502,68.6333,32.4441,922.9786
795.3756,6.125,6.4231,2.3445,0.008675,108.8324,96.3144,0.324623,0.324033,3.0472,13.3997,10.3577,68.683,32.4441,918.5072
795.528,6.125,6.4289,2.3516,0.010986,108.3685,97.1617,0.316525,0.316262,3.0389,13.5377,10.4979,68.7649,32.4441,915.0991
795.6804,6.125,6.4512,2.3511,0.011305,108.6702,97.2323,0.323521,0.323559,2.9825,13.2676,10.3394,68.9893,32.4441,916.4156
795.8328,6.125,6.4735,2.3506,0.011625,108.972,97.3029,0.330518,0.330857,2.926,12.9975,10.1809,69.2138,32.4441,917.7321
795.9852,6.125,6.4959,2.3502,0.011944,109.2737,97.3735,0.337515,0.338154,2.8695,12.7274,10.0224,69.4382,32.4441,919.0485
796.1376,6.125,6.4918,2.3568,0.017265,108.5858,96.5249,0.326052,0.326448,2.9091,13.0901,10.3045,69.0276,32.4441,924.7015
796.29,6.125,6.4849,2.3642,0.023125,107.7914,95.5775,0.312603,0.312698,2.9589,13.5209,10.634,68.5488,32.4441,930.8208
796.4424,6.125,6.478,2.3716,0.028984,106.9971,94.63,0.299155,0.298948,3.0088,13.9516,10.9635,68.0699,32.4441,936.9401
796.5948,6.125,6.4742,2.37,0.030036,107.3606,93.0369,0.29985,0.299644,3.0606,14.0046,11.0209,67.5881,32.4441,937.8601
796.7472,6.125,6.4722,2.3628,0.028167,108.4277,91.0515,0.309139,0.309119,3.1136,13.8282,10.9129,67.1044,32.4441,935.621
796.8996,6.125,6.4703,2.3556,0.026298,109.4948,89.066,0.318428,0.318593,3.1667,13.6517,10.805,66.6208,32.4441,933.3819
797.052,6.125,6.4769,2.3492,0.02413,110.1252,88.5964,0.327165,0.327235,3.2045,13.6348,10.8048,66.3547,32.4441,932.5013
797.2044,6.125,6.5,2.3445,0.021383,109.9124,91.0536,0.334834,0.334271,3.213,13.926,11.0125,66.5088,32.4441,934.2438
797.3568,6.125,6.5232,2.3398,0.018636,109.6996,93.5108,0.342504,0.341308,3.2216,14.2172,11.2202,66.6629,32.4441,935.9861
797.5092,6.125,6.5437,2.3353,0.015901,109.4969,95.8063,0.349591,0.347838,3.2284,14.4722,11.4037,66.7787,32.4441,937.4194
797.6616,6.125,6.522,2.3336,0.013349,109.4504,95.5853,0.347614,0.346491,3.2077,14.1623,11.2108,66.2982,32.4441,934.0406
797.814,6.125,6.5004,2.3318,0.010797,109.4039,95.3643,0.345637,0.345145,3.1871,13.8525,11.0179,65.8177,32.4441,930.6618
797.9664,6.125,6.4788,2.3301,0.008245,109.3574,95.1433,0.34366,0.343798,3.1664,13.5426,10.825,65.3372,32.4441,927.283
798.1188,6.125,6.4382,2.3345,0.010666,109.7863,94.0776,0.338555,0.338741,3.1668,13.356,10.6901,65.1454,32.4441,923.6154
798.2712,6.125,6.3922,2.3406,0.014495,110.3497,92.7731,0.332566,0.332634,3.173,13.2042,10.5716,65.0354,32.4441,919.8661
798.4236,6.125,6.3462,2.3467,0.018323,110.913,91.4685,0.326577,0.326528,3.1793,13.0524,10.4531,64.9253,32.4441,916.1169
798.576,6.125,6.3163,2.3471,0.018199,111.3139,91.02,0.327224,0.326942,3.1569,12.8635,10.3168,64.7311,32.4441,915.5064
798.7284,6.125,6.3026,2.3417,0.014103,111.5513,91.4321,0.334542,0.333911,3.1057,12.6372,10.1626,64.4522,32.4441,918.0513
798.8808,6.125,6.2889,2.3363,0.010007,111.7888,91.8442,0.34186,0.340881,3.0546,12.411,10.0084,64.1733,32.4441,920.5963
799.0332,6.125,6.2816,2.3312,0.006841,111.9591,92.4708,0.34779,0.346511,3.0145,12.2616,9.9128,63.9978,32.4441,922.938
799.1856,6.125,6.2975,2.3273,0.007017,111.8886,93.8674,0.348735,0.347335,3.0141,12.3884,10.0276,64.1932,32.4441,924.5503
799.338,6.125,6.3134,2.3234,0.007194,111.8181,95.264,0.349681,0.348158,3.0137,12.5151,10.1423,64.3885,32.4441,926.1626
799.4904,6.125,6.3293,2.3195,0.00737,111.7476,96.6606,0.350626,0.348981,3.0133,12.6418,10.2571,64.5839,32.4441,927.7748
799.6428,6.125,6.3818,2.3273,0.010631,111.9054,95.767,0.342581,0.341311,3.0608,13.1426,10.6087,64.8352,32.4441,932.2825
799.7952,6.125,6.4368,2.3359,0.0141,112.0784,94.7195,0.333932,0.33307,3.1115,13.6686,10.9762,65.0903,32.4441,936.9847
799.9476,6.125,6.4918,2.3445,0.017568,112.2515,93.672,0.325282,0.324829,3.1622,14.1946,11.3437,65.3453,32.4441,941.687
800.1,6.125,6.4715,2.343,0.017156,112.4068,91.7409,0.32425,0.32427,3.1732,14.2993,11.3871,65.292,32.4441,940.5327
800.2524,6.125,6.4117,2.3364,0.014711,112.5528,89.3468,0.32721,0.327734,3.1634,14.1834,11.2608,65.077,32.4441,936.3094
800.4048,6.125,6.3519,2.3297,0.012266,112.6987,86.9528,0.33017,0.331199,3.1535,14.0674,11.1345,64.8621,32.4441,932.0863
800.5572,6.125,6.3221,2.3286,0.011526,112.7384,86.916,0.334526,0.335584,3.1396,13.8856,10.9698,64.6187,32.4441,926.7666
800.7096,6.125,6.3425,2.3367,0.013624,112.6012,90.8025,0.341205,0.3415,3.119,13.5941,10.7413,64.3282,32.4441,919.6221
800.862,6.125,6.3629,2.3449,0.015723,112.464,94.689,0.347884,0.347415,3.0983,13.3026,10.5128,64.0377,32.4441,912.4775
801.0144,6.125,6.3818,2.3514,0.017289,112.4027,97.9617,0.353019,0.351882,3.0762,13.0842,10.3366,63.7703,32.4441,906.0436
801.1668,6.125,6.386,2.3419,0.013753,113.0678,95.3519,0.343351,0.342457,3.0399,13.5659,10.6618,63.7244,32.4441,906.4199
801.3192,6.125,6.3903,2.3324,0.010217,113.7329,92.7421,0.333683,0.333033,3.0036,14.0475,10.987,63.6785,32.4441,906.7961
801.4716,6.125,6.3945,2.3229,0.006681,114.3981,90.1324,0.324015,0.323609,2.9673,14.5292,11.3123,63.6326,32.4441,907.1723
801.624,6.125,6.342,2.3147,0.008193,114.4173,90.0601,0.317442,0.317385,2.9877,13.7722,10.6986,63.7605,32.4441,912.1283
801.7764,6.125,6.2765,2.3069,0.010861,114.2887,90.5689,0.311576,0.311895,3.0211,12.7316,9.8699,63.9282,32.4441,918.1332
801.9288,6.125,6.211,2.2991,0.013529,114.16,91.0777,0.305711,0.306404,3.0545,11.6909,9.0411,64.0959,32.4441,924.1382
802.0812,6.125,6.1812,2.2986,0.016848,113.6265,90.2817,0.306076,0.306908,3.09,11.4878,8.8637,64.4898,32.4441,927.6061
802.2336,6.125,6.1827,2.3045,0.020738,112.738,88.3415,0.311902,0.312668,3.1274,12.019,9.2573,65.0821,32.4441,928.8495
802.386,6.125,6.1842,2.3105,0.024628,111.8495,86.4013,0.317729,0.318429,3.1647,12.5502,9.651,65.6744,32.4441,930.0928
802.5384,6.125,6.1693,2.3147,0.028427,111.1012,84.7538,0.323694,0.324332,3.196,12.9606,9.9505,66.5672,32.4441,931.5172
802.6908,6.125,6.1053,2.3138,0.031956,110.7692,83.9749,0.33007,0.330662,3.2093,13.0127,9.9708,68.3524,32.4441,933.4789
802.8432,6.125,6.0414,2.3129,0.035486,110.4371,83.1961,0.336446,0.336991,3.2226,13.0648,9.9911,70.1376,32.4441,935.4407
802.9956,6.125,5.9775,2.3121,0.039015,110.105,82.4172,0.342822,0.343321,3.2359,13.1169,10.0114,71.9228,32.4441,937.4023
803.148,6.125,5.9643,2.3162,0.040749,110.3991,84.1339,0.339045,0.339802,3.2586,13.1925,10.1028,72.4409,32.4441,936.1443
803.3004,6.125,5.9526,2.3205,0.042429,110.7118,85.9248,0.334967,0.335991,3.2816,13.2688,10.1964,72.9214,32.4441,934.7906
803.4528,6.125,5.9409,2.3248,0.044109,111.0245,87.7158,0.330889,0.33218,3.3046,13.3451,10.29,73.4019,32.4441,933.4368
803.6052,6.125,5.9547,2.3312,0.040389,110.5903,88.5889,0.322683,0.323797,3.2879,13.4966,10.365,73.5847,32.4441,929.9918
803.7576,6.125,5.9798,2.3385,0.034245,109.8211,89.0504,0.312625,0.313364,3.2535,13.6819,10.4316,73.634,32.4441,925.6084
803.91,6.125,6.0049,2.3458,0.028101,109.0519,89.5118,0.302567,0.302931,3.2191,13.8672,10.4982,73.6834,32.4441,921.225
804.0624,6.125,6.0254,2.3499,0.021816,108.0647,89.0143,0.292697,0.292639,3.1697,14.5705,10.8935,73.7971,32.4441,918.075
804.2148,6.125,6.0392,2.3495,0.015328,106.7632,87.1338,0.283099,0.282551,3.0988,16.0209,11.7629,74.0036,32.4441,916.7037
