DEPTH,BS,CALI,DENS,DTC,GR,NEUT,NEUT_CORR,PEF,RESD,RESM,RESS,SP,TEMP,TENS
1657.0452,8.5,8.9061,2.4604,101.9396,121.4207,0.35182,0.338743,3.4767,4.7913,4.7436,4.4648,-138.2708,41.8524,2011.7952
1657.1976,8.5,8.9139,2.465,100.8414,110.2838,0.36525,0.350528,3.5043,4.6896,4.6448,4.3789,-138.0708,41.8563,1999.8582
1657.35,8.5,8.9061,2.4427,99.8942,121.4209,0.32716,0.310851,3.5402,4.5045,4.4563,4.2292,-137.9583,41.8602,1987.1884
1657.5024,8.5,8.9061,2.4521,99.2858,114.8417,0.35682,0.342652,3.3988,4.6251,4.5793,4.3425,-137.8875,41.864,1996.0781
1657.6548,8.5,8.871,2.4869,99.3106,124.7737,0.31594,0.299298,3.3607,4.7423,4.694,4.4415,-137.7875,41.8679,2012.2263
1657.8072,8.5,8.8593,2.4963,98.8912,120.623,0.3349,0.32011,3.4122,4.8995,4.8519,4.5681,-138.0667,41.8717,1993.9316
1657.9596,8.5,8.8515,2.4851,97.8309,120.5213,0.332,0.316461,3.4276,4.9804,4.9319,4.6048,-138.6,41.8756,1970.829
1658.112,8.5,8.8242,2.4926,97.1208,111.66,0.27413,0.258599,3.2621,4.9417,4.8972,4.542,-138.7917,41.8795,1997.832
1658.2644,8.5,8.8593,2.4861,96.918,113.9316,0.27053,0.25497,3.4436,4.9592,4.9113,4.5531,-138.4333,41.8834,2052.3542
1658.4168,8.5,8.8671,2.4781,97.0962,111.4917,0.30965,0.29452,3.5569,5.0116,4.9643,4.5897,-138.3583,41.8872,2016.5807
1658.5692,8.5,8.8515,2.4588,97.4095,118.9729,0.30463,0.290724,3.4164,4.9769,4.9204,4.5877,-138.5167,41.8911,2008.9907
1658.7216,8.5,8.8515,2.4677,98.6084,112.9655,0.31532,0.298729,3.4252,4.9642,4.8988,4.587,-138.6833,41.8949,2019.0912
1658.874,8.5,8.871,2.4596,98.261,115.6623,0.3466,0.33428,3.4619,4.9202,4.8612,4.5224,-138.4667,41.8988,2014.7063
1659.0264,8.5,8.8437,2.464,97.9516,115.4046,0.2719,0.25627,3.4069,4.7611,4.7013,4.396,-138.2042,41.9027,2002.0659
1659.1788,8.5,8.8515,2.499,96.8598,118.5397,0.27739,0.261886,3.3705,4.8316,4.7707,4.4429,-138.0134,41.9065,2019.8141
1659.3312,8.5,8.8827,2.4724,95.8224,127.5641,0.30786,0.293157,3.487,5.0197,4.9582,4.6157,-138.0583,41.9104,2026.2883
1659.4836,8.5,8.9061,2.4519,95.8784,121.4203,0.29572,0.282869,3.5575,4.866,4.8176,4.5009,-138.5167,41.9143,2007.9323
1659.636,8.5,8.8671,2.4728,96.1761,117.3782,0.26507,0.25,3.3448,4.7419,4.6891,4.4003,-138.7125,41.9181,1997.6813
1659.7884,8.5,8.8827,2.4976,96.6013,114.6035,0.2918,0.278969,3.234,4.7278,4.6747,4.3801,-138.6333,41.922,2011.1384
1659.9408,8.5,8.9061,2.4978,96.5031,124.7726,0.32368,0.306984,3.3487,4.6585,4.6043,4.3302,-139.1027,41.9258,1995.5796
