DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HP01,HP02,HDP3,HDP4,HDP5,HDP6,HDPT,BIT
212.6,25.787342,878.90625,84.391731,0.397104,12.058223,0.096831,2.127176,2.776971,150.758682,179.057007,1.513268,32.534092,34.521751,35.913872,37.733231,41.243469,43.763226,55.514233,12.25
212.7,25.55588,883.789063,84.077705,0.408131,12.10638,0.080884,2.122636,2.780027,150.613495,179.09256,1.518631,32.532459,34.530258,35.929829,37.759327,41.290359,43.825977,55.621788,12.25
212.8,25.668184,878.90625,83.950386,0.422268,12.196481,0.064565,2.118938,2.800079,150.39122,179.268494,1.53543,31.80298,33.837528,35.265701,37.135979,40.755959,43.363262,55.438583,12.25
212.9,25.718523,883.789063,86.694565,0.433356,12.284572,0.052659,2.115008,2.849862,150.187042,179.490936,1.569075,30.606049,32.703373,34.180843,36.121891,39.897755,42.631809,55.222504,12.25
213.0,25.705618,883.789063,90.130325,0.434129,12.318763,0.051633,2.117183,2.882843,150.038544,179.320465,1.60682,30.706833,32.943836,34.524994,36.608578,40.680996,43.644623,57.192097,12.25
213.1,25.481039,883.789063,94.340141,0.424752,12.266553,0.060496,2.121767,2.915889,149.943985,179.059753,1.638981,30.439358,32.75235,34.391186,36.555519,40.800308,43.9006,57.979923,12.25
213.2,25.601332,878.90625,94.670311,0.406516,12.174176,0.075088,2.128886,2.893965,149.874664,179.139954,1.652038,29.009335,31.270529,32.875084,34.997047,39.16766,42.220665,56.04565,12.25
213.3,25.611494,888.671875,94.116753,0.390902,12.098903,0.088479,2.136781,2.8494,149.748535,178.886536,1.646496,29.132761,31.400396,33.009388,35.137054,39.318378,42.378845,56.264362,12.25
213.4,25.764095,878.90625,92.607582,0.385108,12.071313,0.095711,2.14484,2.786447,149.533188,178.676865,1.623822,27.685003,29.748005,31.208052,33.134293,36.906052,39.656174,52.186123,12.25
213.5,25.831425,883.789063,92.503464,0.392269,12.081852,0.093655,2.148131,2.767964,149.180222,178.855545,1.584963,28.380545,30.365013,31.764498,33.6049,37.190479,39.79097,51.725506,12.25
213.6,25.683981,878.90625,90.954521,0.403941,12.124692,0.084469,2.146909,2.758794,148.830261,179.13176,1.542633,31.950817,34.044907,35.51667,37.446167,41.187233,43.886684,56.268997,12.25
213.7,25.790085,878.90625,90.739754,0.416058,12.223991,0.074301,2.146945,2.786978,148.610413,179.3396,1.504243,34.019184,36.321335,37.942017,40.069935,44.205418,47.196892,60.875462,12.25
213.8,25.786837,878.90625,90.181602,0.426041,12.388774,0.066265,2.146477,2.824365,148.679749,179.38884,1.484854,34.88401,37.523804,39.393734,41.862724,46.703365,50.237568,66.137245,12.25
213.9,25.82585,888.671875,90.081825,0.43306,12.567871,0.06289,2.146701,2.864024,149.028625,179.471786,1.484583,31.871359,34.733421,36.782864,39.515549,44.956085,48.99316,66.848732,12.25
214.0,25.599245,878.90625,88.890099,0.432561,12.68353,0.063644,2.145131,2.878841,149.614777,179.493668,1.511285,30.232216,33.277515,35.476288,38.430168,44.38065,48.851124,68.142128,12.25
214.1,25.868351,883.789063,89.366913,0.428994,12.714023,0.069249,2.146538,2.873517,150.281601,179.490936,1.558521,29.411905,32.574219,34.869141,37.966476,44.251358,49.009182,69.382179,12.25
214.2,25.733307,883.789063,90.19088,0.423589,12.694046,0.076593,2.14802,2.858581,150.840729,179.351456,1.621343,30.501961,33.675236,35.972111,39.064743,45.316811,50.031349,70.278168,12.25
214.3,25.698256,888.671875,91.140945,0.420533,12.674891,0.083318,2.150007,2.8197,151.088593,179.255737,1.67488,31.427214,34.386189,36.512043,39.355118,45.04208,49.28294,67.914383,12.25
214.4,25.791754,888.671875,91.295082,0.417302,12.681168,0.085889,2.149557,2.791681,151.018967,179.230225,1.710024,32.137257,34.671936,36.471836,38.853672,43.539761,46.973763,62.365131,12.25
214.5,25.721415,888.671875,92.184044,0.419435,12.722013,0.083387,2.148401,2.763325,150.761047,179.206512,1.709242,33.171612,35.421043,37.004784,39.084408,43.126652,46.051155,59.462021,12.25
214.6,25.842451,888.671875,92.632935,0.424351,12.797244,0.075579,2.145617,2.771226,150.553207,179.2995,1.68995,33.102348,35.110062,36.515743,38.352249,41.893829,44.434761,56.255039,12.25
214.7,25.833153,883.789063,93.161781,0.429774,12.918172,0.063534,2.137953,2.791565,150.561707,179.445358,1.655641,34.592999,36.55957,37.932343,39.72102,43.155849,45.609207,57.139061,12.25
214.8,25.853628,883.789063,94.224731,0.431414,13.089347,0.051826,2.127097,2.844313,150.978378,179.662323,1.627601,31.453459,33.155071,34.340324,35.881645,38.832443,40.933258,50.868916,12.25
214.9,25.722876,883.789063,95.116211,0.431689,13.286392,0.045527,2.115211,2.885585,151.690918,179.706985,1.610763,32.10968,33.759789,34.906708,36.395306,39.236568,41.252926,50.830479,12.25
215.0,25.865044,883.789063,95.604378,0.43397,13.459915,0.049718,2.110437,2.909249,152.606247,179.543793,1.630866,33.373528,35.00816,36.142159,37.61145,40.408329,42.387527,51.830643,12.25
215.1,25.735989,883.789063,94.374313,0.443132,13.556046,0.060379,2.10784,2.8964,153.410294,179.24025,1.669876,33.162945,34.707767,35.777428,37.160976,39.787582,41.640999,50.497475,12.25
