DEPT,ROP,GR,T-TEMP
87.9348,19.2208,39.3864,22.0472
88.0872,18.9586,39.5636,22.0472
88.2396,18.9037,40.0701,22.0472
88.392,18.8489,40.0592,22.0472
88.5444,19.0311,40.3293,22.0472
88.6968,19.7901,39.7334,22.0472
88.8492,20.549,40.3616,22.0472
89.0016,21.2937,41.6544,22.0472
89.154,20.6963,42.3813,22.0472
89.3064,20.0989,41.9728,22.0472
89.4588,19.5015,42.1732,22.0472
89.6112,19.3934,41.9457,22.0472
89.7636,19.4665,42.2244,22.0472
89.916,19.5397,43.1522,22.0472
90.0684,18.6087,43.447,22.0472
90.2208,16.4446,42.2938,22.0472
90.3732,14.2806,41.5919,22.0472
90.5256,12.8092,41.9629,22.0472
90.678,14.7691,41.7456,22.0472
90.8304,16.7289,43.2843,22.0472
90.9828,18.6888,44.1482,22.0472
91.1352,19.4778,44.2037,22.0472
91.2876,20.1179,44.9656,22.0472
91.44,20.758,45.9772,22.0472
91.5924,20.8603,46.1827,22.0472
91.7448,20.6134,46.2537,22.0472
91.8972,20.3665,45.2173,22.0472
92.0496,20.2903,43.9844,22.0472
92.202,20.5676,42.2695,22.0472
92.3544,20.845,42.1141,22.0472
92.5068,21.1097,43.7728,22.0472
92.6592,21.1036,44.2222,22.0472
92.8116,21.0975,44.9105,22.0472
92.964,21.0914,45.0,22.0472
93.1164,21.2856,44.1837,22.0472
93.2688,21.5416,44.0825,22.0472
93.4212,21.7976,43.7252,22.0472
93.5736,21.8932,43.2712,22.0472
93.726,21.817,42.5089,22.0472
93.8784,21.7408,42.936,22.0472
94.0308,21.7915,43.1556,22.0472
94.1832,22.3432,44.9252,22.0472
94.3356,22.8949,45.5131,22.0472
94.488,23.4466,44.633,22.0472
94.6404,23.3524,44.3201,22.0472
94.7928,23.2031,42.8071,22.0472
94.9452,23.0537,42.8889,22.0472
95.0976,23.3182,44.0959,22.0472
95.25,23.815,44.5556,22.0472
95.4024,24.3118,44.5556,22.0472
95.5548,24.7571,44.4292,22.0472
95.7072,25.1107,44.3174,22.0472
95.8596,25.4643,44.0445,22.0472
96.012,25.8351,45.3799,22.0472
96.1644,26.4081,44.4018,22.0472
96.3168,26.9812,45.8721,22.0472
96.4692,27.5542,45.7961,22.0472
96.6216,27.6092,45.3767,22.0472
96.774,27.533,44.5556,22.0472
96.9264,27.4568,45.3491,22.0472
97.0788,27.5461,43.8352,22.0472
97.2312,27.7899,44.2555,22.0472
97.3836,28.0338,45.3604,22.0472
97.536,28.0227,44.5249,22.0472
97.6884,27.1876,44.6679,22.0472
97.8408,26.3524,44.7056,22.0472
97.9932,25.5173,44.5133,22.0472
98.1456,25.6751,44.1657,22.0472
98.298,25.8793,43.6532,22.0472
98.4504,26.0835,44.0,22.0472
98.6028,25.893,45.3508,22.0472
98.7552,25.512,46.0083,22.0472
98.9076,25.131,47.0,22.0472
99.06,23.4264,46.6404,22.0472
99.2124,19.6835,46.2191,22.0472
99.3648,15.9405,45.6599,22.0472
99.5172,12.9045,45.2434,22.0472
99.6696,15.4252,46.1578,22.0472
99.822,17.9459,46.3455,22.0472
99.9744,20.4666,48.0406,22.0472
100.1268,20.7581,47.9203,22.0472
100.2792,20.5996,48.5577,22.0472
100.4316,20.4411,49.2939,22.0472
100.584,19.3082,49.8889,22.0472
100.7364,17.3819,53.5751,22.0472
100.8888,15.4556,54.4449,22.0472
101.0412,14.9234,54.3845,22.0472
101.1936,18.1543,53.3182,22.0472
101.346,21.3852,50.5556,22.0472
101.4984,24.6161,50.3677,22.0472
101.6508,23.4165,51.0127,22.0472
101.8032,22.1698,50.437,22.0472
101.9556,20.9232,50.3189,22.0472
102.108,20.7803,49.6888,22.0472
102.2604,21.0912,48.927,22.0472
102.4128,21.4021,49.4742,22.0472
102.5652,21.3518,51.0341,22.0472
102.7176,20.8184,55.0925,22.0472
102.87,20.285,58.3589,22.0472
103.0224,19.628,60.0689,22.0472
103.1748,18.2533,59.8066,22.0472
103.3272,16.8787,60.7996,22.0472
103.4796,15.504,62.0086,22.0472
103.632,15.7635,61.5503,22.0472
