DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HP01,HP02,HDP3,HDP4,HDP5,HDP6,HDPT,BIT
1247.6,39.068012,1870.117188,102.545265,0.387053,8.396385,0.054755,2.31624,3.041702,99.624901,-114.372864,1.535483,13.331493,13.456178,13.539948,13.645394,13.837271,13.966686,14.611441,8.5
1247.7,39.034245,1870.117188,103.063072,0.393729,8.400498,0.054236,2.318996,3.028628,99.559975,-114.098862,1.497143,14.611368,14.713019,14.78118,14.866824,15.022237,15.126747,15.647755,8.5
1247.8,38.938751,1865.234375,103.483231,0.391098,8.409474,0.053491,2.321658,3.011777,99.398804,-113.931419,1.502883,15.389147,15.557081,15.670053,15.812425,16.071959,16.247345,17.118044,8.5
1247.9,38.930943,1870.117188,105.386932,0.383248,8.42076,0.052444,2.321123,2.989144,98.994217,-113.742661,1.506961,15.203007,15.538228,15.765805,16.05497,16.588898,16.954678,18.751947,8.5
1248.0,39.126789,1865.234375,105.5653,0.372399,8.428863,0.053187,2.323237,3.017678,98.387314,-113.712219,1.495086,11.937524,12.415627,12.744952,13.168921,13.96792,14.527341,17.224491,8.5
1248.1,38.899857,1865.234375,105.580154,0.36261,8.432485,0.054672,2.32894,3.064941,97.391006,-113.837036,1.476886,9.787984,10.394016,10.818744,11.374142,12.446691,13.21734,16.823294,8.5
1248.2,39.019402,1865.234375,104.421349,0.351361,8.438107,0.057919,2.34393,3.139133,95.780861,-114.123215,1.493885,11.922732,12.911364,13.615586,14.550121,16.396877,17.756504,23.737707,8.5
1248.3,39.014217,1865.234375,103.921738,0.337894,8.452452,0.061779,2.364667,3.230354,93.24205,-114.452026,1.564285,14.68674,16.407623,17.665497,19.374302,22.877388,25.557989,36.489685,8.5
1248.4,38.973621,1865.234375,101.629234,0.320601,8.476872,0.069104,2.397767,3.328964,90.111214,-114.90564,1.73368,15.078718,17.557533,19.432539,22.060335,27.717926,32.274521,48.710758,8.5
1248.5,39.022739,1870.117188,98.305824,0.301744,8.505139,0.077864,2.436646,3.414429,86.995682,-115.371445,2.134439,14.906796,18.29965,20.980465,24.890322,33.854641,41.560112,65.92041,8.5
1248.6,38.922955,1865.234375,94.323273,0.283096,8.527253,0.086317,2.47125,3.412994,84.814697,-115.706345,3.432235,17.355272,22.069273,25.903538,31.646296,45.379295,57.705116,91.683189,8.5
1248.7,38.964352,1875.0,90.844269,0.270131,8.526365,0.089394,2.480939,3.353519,84.142059,-115.86161,5.400963,21.813255,28.244904,33.554684,41.616879,61.319542,79.399635,127.014488,8.5
1248.8,39.028313,1870.117188,87.740219,0.266872,8.497271,0.086447,2.462657,3.227212,85.599998,-115.876831,7.216537,19.95031,25.484657,30.003016,36.793621,53.121002,67.857117,108.075958,8.5
1248.9,38.871334,1875.0,87.123779,0.274401,8.460572,0.078194,2.423508,3.107087,88.901726,-115.764183,6.738425,12.461211,15.371956,17.681063,21.061167,28.855974,35.596279,56.664604,8.5
1249.0,39.035019,1870.117188,87.27581,0.291513,8.441074,0.066258,2.372723,2.986489,93.24305,-115.508446,5.367308,12.021291,14.03061,15.553454,17.691504,22.307602,26.036245,39.505013,8.5
1249.1,38.865967,1870.117188,88.618385,0.315512,8.447378,0.053811,2.321509,2.909759,97.376129,-115.164429,3.262098,12.931694,14.395033,15.461472,16.9063,19.855663,22.102512,31.339165,8.5
1249.2,39.134449,1870.117188,88.236694,0.341963,8.460969,0.044297,2.282445,2.869513,100.704765,-114.75647,1.96173,14.980964,16.11109,16.911482,17.968121,20.0392,21.550907,28.283766,8.5
1249.3,39.048195,1875.0,89.562584,0.365063,8.471025,0.040183,2.264844,2.864786,102.926529,-114.391136,1.319711,14.200096,14.966504,15.500287,16.194366,17.522964,18.468714,22.901155,8.5
1249.4,38.897083,1870.117188,90.988426,0.380111,8.47627,0.039009,2.25989,2.87155,104.178986,-113.989258,1.217032,12.390263,12.887774,13.230497,13.671747,14.503409,15.085771,17.866127,8.5
1249.5,39.103271,1870.117188,94.419014,0.386692,8.478949,0.039511,2.258469,2.87341,104.718178,-113.633057,1.233435,11.879531,12.310429,12.606342,12.986258,13.699187,14.196089,16.587446,8.5
1249.6,38.858456,1865.234375,96.855392,0.383741,8.4793,0.040471,2.254229,2.872809,104.922394,-113.249466,1.265877,11.902484,12.384096,12.715949,13.143298,13.949043,14.513466,17.231298,8.5
1249.7,39.071529,1865.234375,99.091606,0.374841,8.47878,0.041709,2.247961,2.871626,105.031342,-112.868896,1.297095,12.879839,13.496509,13.923939,14.477312,15.529391,16.272917,19.825987,8.5
1249.8,38.921852,1879.882813,99.406708,0.364917,8.476882,0.042892,2.241969,2.87067,105.041794,-112.524879,1.300261,12.083531,12.756023,13.225018,13.835583,15.006506,15.841672,19.806576,8.5
1249.9,39.085182,1884.765625,97.767052,0.361486,8.474084,0.04268,2.234988,2.859727,104.959915,-112.223473,1.285674,11.997782,12.704981,13.199457,13.844702,15.086664,15.975935,20.192621,8.5
1250.0,38.87196,1884.765625,96.3368,0.36408,8.467978,0.040796,2.227382,2.828359,104.795212,-111.958603,1.240739,12.955118,13.659421,14.150101,14.788313,16.010502,16.880911,21.025721,8.5
1250.1,39.108517,1884.765625,95.239639,0.371767,8.459086,0.037438,2.219887,2.797551,104.631134,-111.751587,1.180226,12.754752,13.326389,13.721644,14.232239,15.199662,15.880875,19.128824,8.5
1250.2,38.989239,1855.46875,96.008965,0.378386,8.45391,0.035179,2.218449,2.78426,104.521721,-111.614586,1.130048,12.457679,12.965717,13.315867,13.766883,14.617555,15.213675,18.061872,8.5
1250.3,39.061306,1855.46875,96.480812,0.382984,8.455053,0.034333,2.222225,2.783864,104.461166,-111.425827,1.111152,12.540341,13.106956,13.498851,14.005239,14.965085,15.641256,18.840952,8.5
1250.4,38.89151,1879.882813,97.382065,0.381977,8.467717,0.034018,2.226829,2.789351,104.427269,-111.249245,1.122911,12.540578,13.296442,13.825496,14.516513,15.848536,16.803782,21.248661,8.5
1250.5,38.934875,1879.882813,97.165085,0.378024,8.48744,0.03436,2.230779,2.807214,104.4086,-111.014816,1.141368,12.62649,13.636518,14.354369,15.305053,17.177746,18.551842,24.720396,8.5
1250.6,39.066822,1855.46875,97.173218,0.372707,8.509042,0.034874,2.232694,2.814921,104.409721,-110.786484,1.155451,11.866252,13.079355,13.956232,15.135456,17.51478,19.30534,27.076313,8.5
1250.7,38.929153,1889.648438,98.202148,0.371345,8.526284,0.035744,2.234878,2.802986,104.468704,-110.533791,1.15661,11.311388,12.613189,13.563264,14.852118,17.488472,19.501179,27.967144,8.5
1250.8,39.086552,1879.882813,101.744606,0.375074,8.540093,0.035076,2.233721,2.793769,104.606453,-110.329811,1.148281,11.153428,12.460046,13.415097,14.712502,17.372145,19.407282,27.890488,8.5
1250.9,38.981789,1870.117188,105.364044,0.383938,8.555888,0.034165,2.23268,2.791096,104.866997,-110.134964,1.136617,11.365035,12.622894,13.537893,14.775468,17.295118,19.209309,27.228338,8.5
1251.0,39.106403,1879.882813,108.045082,0.392778,8.570049,0.033419,2.232045,2.798648,105.227242,-110.156288,1.137896,11.349048,12.522105,13.370756,14.512901,16.8202,18.558765,25.961063,8.5
1251.1,39.209198,1884.765625,109.507515,0.39736,8.562119,0.033194,2.232358,2.808556,105.606392,-110.259789,1.159819,11.281287,12.369517,13.152717,14.201816,16.305532,17.878418,24.675371,8.5
1251.2,38.905846,1879.882813,109.319489,0.394751,8.528293,0.032727,2.231761,2.835046,105.917953,-110.478989,1.178847,10.961846,11.96029,12.675946,13.631032,15.53516,16.950157,23.125751,8.5
1251.3,38.988972,1889.648438,107.116463,0.386162,8.486783,0.032605,2.232289,2.879997,106.078049,-110.740822,1.200702,10.253019,11.164527,11.816786,12.685955,14.414713,15.696201,21.313337,8.5
1251.4,39.049324,1884.765625,105.318893,0.375098,8.452642,0.033514,2.236188,2.926741,106.098129,-111.060486,1.20404,10.504518,11.453257,12.13289,13.039421,14.845254,16.186037,22.055683,8.5
1251.5,38.910854,1860.351563,104.066452,0.366414,8.430161,0.036497,2.246615,2.968047,105.98201,-111.340576,1.222318,10.548206,11.540004,12.252485,13.20526,15.110819,16.531616,22.713144,8.5
1251.6,39.189438,1860.351563,103.259415,0.363153,8.412883,0.039995,2.259627,2.99944,105.81942,-111.629807,1.263773,10.530515,11.567374,12.314732,13.31719,15.331704,16.841301,23.361595,8.5
1251.7,38.970104,1884.765625,100.912384,0.368125,8.405374,0.042864,2.271237,2.996933,105.655235,-111.912941,1.332428,10.254153,11.29476,12.046526,13.056982,15.094148,16.625923,23.215725,8.5
1251.8,38.949123,1855.46875,100.12854,0.376941,8.409087,0.044886,2.278098,2.979182,105.578415,-112.250877,1.387796,10.040239,11.052956,11.784233,12.766738,14.746245,16.233637,22.646029,8.5
1251.9,39.059639,1879.882813,99.105759,0.387711,8.423755,0.046546,2.278698,2.948288,105.575546,-112.637512,1.406926,10.210809,11.193298,11.900268,12.847097,14.745243,16.164038,22.32361,8.5
1252.0,38.948376,1879.882813,97.92733,0.395583,8.453988,0.047651,2.273206,2.920407,105.652328,-112.945007,1.37997,10.402864,11.342682,12.015938,12.913978,14.702944,16.03124,21.853056,8.5
1252.1,38.899139,1879.882813,96.924416,0.404276,8.500823,0.049193,2.267236,2.89738,105.748672,-113.270767,1.322469,10.242744,11.123693,11.752695,12.589197,14.247775,15.473185,20.878471,8.5
1252.2,39.114986,1884.765625,98.812668,0.411893,8.555102,0.051631,2.265033,2.889209,105.844467,-113.599571,1.26367,9.961531,10.812817,11.420383,12.228072,13.828567,15.010319,20.229498,8.5
1252.3,39.086254,1879.882813,101.483467,0.421409,8.611624,0.053403,2.265712,2.894093,105.917641,-113.986229,1.237178,10.106164,11.00229,11.64343,12.497645,14.196239,15.455036,20.981871,8.5
1252.4,38.934132,1879.882813,103.330376,0.42549,8.662523,0.053943,2.270404,2.899857,105.988106,-114.363731,1.259292,10.111393,11.070005,11.759054,12.680987,14.526411,15.90359,21.913589,8.5
1252.5,39.146431,1879.882813,105.449615,0.424464,8.708798,0.051343,2.272359,2.908728,106.059708,-114.774742,1.310836,9.586503,10.53029,11.210553,12.123011,13.956633,15.330657,21.286659,8.5
1252.6,39.045837,1879.882813,105.936676,0.414542,8.74859,0.049034,2.274971,2.917334,106.14418,-115.112671,1.36291,9.959868,10.938658,11.644056,12.590114,14.490897,15.914965,22.096037,8.5
