DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HP01,HP02,HDP3,HDP4,HDP5,HDP6,HDPT,HVOL,AVOL,BIT
1700.0,45.442341,2377.929688,116.556244,0.34145,8.720691,0.024069,2.436767,3.315907,92.222969,-147.329208,3.921122,5.129165,5.068496,5.028449,4.978835,4.89076,4.832911,4.539352,0.136093,0.048411,8.5
1700.1,45.419838,2377.929688,115.119026,0.336636,8.721114,0.023242,2.43654,3.331003,91.705193,-147.371826,3.866919,5.148196,5.07855,5.032643,4.975842,4.875213,4.809259,4.474661,0.136101,0.048419,8.5
1700.2,45.45602,2377.929688,114.367928,0.334519,8.721201,0.025343,2.43906,3.351592,91.142601,-147.317032,3.850945,5.242167,5.163625,5.111917,5.048011,4.934987,4.861047,4.485978,0.136114,0.048433,8.5
1700.3,45.429733,2368.164063,116.071281,0.332933,8.72199,0.028439,2.440097,3.374971,90.607422,-147.262222,3.86914,5.338876,5.254342,5.198731,5.130044,5.008687,4.929381,4.527162,0.136163,0.048482,8.5
1700.4,45.40461,2373.046875,117.523514,0.330256,8.724333,0.031789,2.441305,3.377696,90.192787,-147.186111,3.917034,5.608153,5.519495,5.461168,5.389127,5.261838,5.178655,4.756589,0.136268,0.048586,8.5
1700.5,45.476887,2377.929688,119.455841,0.326202,8.728688,0.033356,2.441225,3.365497,89.948204,-147.152618,3.977897,5.624837,5.538831,5.482225,5.412282,5.288623,5.207758,4.797632,0.13642,0.048738,8.5
1700.6,45.420345,2373.046875,119.804657,0.32017,8.73404,0.033242,2.441077,3.352969,89.937485,-147.116089,4.044376,5.585173,5.507139,5.455723,5.392128,5.279518,5.205754,4.831356,0.136569,0.048887,8.5
1700.7,45.466782,2377.929688,121.444916,0.313887,8.73822,0.031868,2.440933,3.336863,90.092514,-147.176971,4.085842,5.339826,5.271722,5.226803,5.171193,5.07258,5.007885,4.679626,0.136666,0.048984,8.5
1700.8,45.450329,2382.8125,121.305168,0.307105,8.740256,0.029745,2.441072,3.318205,90.308189,-147.250046,4.090185,5.234914,5.174333,5.134335,5.084773,4.996762,4.938937,4.645415,0.136703,0.049021,8.5
1700.9,45.492115,2373.046875,121.682968,0.303168,8.740581,0.027903,2.442077,3.326274,90.531303,-147.3414,4.064126,5.221235,5.163616,5.125556,5.078377,4.994545,4.939427,4.659972,0.136707,0.049025,8.5
1701.0,45.473072,2402.34375,121.526901,0.303762,8.740526,0.027192,2.442844,3.357759,90.740005,-147.387054,4.038499,5.211505,5.15807,5.122751,5.078942,5.001028,4.94975,4.68976,0.136706,0.049025,8.5
1701.1,45.430748,2377.929688,122.273636,0.309626,8.740539,0.028445,2.444703,3.377815,90.924835,-147.460114,4.01384,5.09849,5.050352,5.018512,4.978995,4.908647,4.862301,4.627481,0.136707,0.049025,8.5
1701.2,45.490627,2377.929688,121.629967,0.317838,8.740577,0.031106,2.448924,3.372639,91.078506,-147.545364,3.994969,4.990794,4.949826,4.922701,4.889005,4.82893,4.789291,4.588396,0.136708,0.049027,8.5
1701.3,45.501682,2382.8125,120.972794,0.325606,8.740627,0.032188,2.450285,3.355643,91.250092,-147.560577,3.980834,5.121742,5.085063,5.060758,5.030538,4.976597,4.940958,4.760411,0.13671,0.049029,8.5
1701.4,45.487556,2377.929688,120.823616,0.330284,8.740689,0.032105,2.450551,3.332455,91.447853,-147.60321,3.98608,5.026597,4.995094,4.974202,4.948209,4.901765,4.871044,4.715325,0.136713,0.049031,8.5
1701.5,45.417248,2377.929688,120.826706,0.331358,8.740796,0.030277,2.448092,3.304636,91.637985,-147.648865,3.998878,4.963693,4.932331,4.911533,4.885659,4.839429,4.808853,4.65386,0.136717,0.049036,8.5
1701.6,45.492535,2382.8125,120.253082,0.329859,8.74099,0.028528,2.447541,3.284865,91.787628,-147.642792,4.018495,4.886717,4.850965,4.827276,4.797827,4.74527,4.710553,4.534482,0.136724,0.049043,8.5
1701.7,45.501801,2382.8125,119.7173,0.328705,8.741241,0.025853,2.444034,3.297274,91.848679,-147.630615,4.041819,4.986573,4.939885,4.909003,4.870672,4.802429,4.757465,4.529509,0.13673,0.049048,8.5
1701.8,45.502308,2377.929688,120.319931,0.327773,8.741353,0.026111,2.444749,3.31473,91.806038,-147.633667,4.067705,5.222188,5.161931,5.122146,5.072846,4.985299,4.927776,4.636196,0.136727,0.049045,8.5
1701.9,45.500221,2373.046875,122.549736,0.328797,8.741014,0.028323,2.446534,3.316294,91.625923,-147.621475,4.081346,5.359918,5.289572,5.243189,5.185781,5.084027,5.017302,4.679185,0.136696,0.049014,8.5
1702.0,45.495186,2377.929688,122.9272,0.331678,8.739385,0.032357,2.45117,3.299191,91.354507,-147.627563,4.088774,5.282438,5.211071,5.16403,5.105825,5.002705,4.935117,4.592564,0.136614,0.048933,8.5
1702.1,45.497986,2377.929688,123.755768,0.336614,8.73581,0.035037,2.451856,3.295375,91.029778,-147.697586,4.097846,5.190784,5.124397,5.080611,5.026405,4.930286,4.867231,4.547595,0.136478,0.048797,8.5
1702.2,45.484901,2368.164063,122.583488,0.339437,8.730685,0.037455,2.452677,3.283156,90.713966,-147.682373,4.11286,5.257409,5.198276,5.159224,5.110821,5.024838,4.968321,4.681744,0.136317,0.048636,8.5
1702.3,45.481236,2373.046875,121.913345,0.338287,8.725498,0.038515,2.45253,3.278093,90.447578,-147.682373,4.127328,5.299945,5.24964,5.21637,5.175077,5.101573,5.053151,4.807645,0.136179,0.048498,8.5
1702.4,45.540371,2373.046875,119.537956,0.332678,8.721849,0.037841,2.450993,3.285419,90.275398,-147.682358,4.155096,5.260868,5.219349,5.191852,5.157683,5.096746,5.056523,4.852705,0.136093,0.048411,8.5
1702.5,45.504009,2377.929688,119.019684,0.325027,8.719959,0.036677,2.44972,3.317398,90.20504,-147.618439,4.180979,5.106825,5.074183,5.052538,5.025612,4.977505,4.945691,4.78452,0.136053,0.048372,8.5
1702.6,45.532917,2377.929688,118.535812,0.317615,8.719319,0.035932,2.449287,3.348253,90.224083,-147.581909,4.196954,5.039504,5.012878,4.995206,4.973204,4.933843,4.907775,4.775759,0.136041,0.048359,8.5
1702.7,45.544453,2382.8125,119.254761,0.314295,8.71917,0.036091,2.450494,3.363514,90.309135,-147.530151,4.181788,5.134052,5.109827,5.09374,5.073703,5.037835,5.014064,4.893688,0.136039,0.048357,8.5
1702.8,45.46109,2382.8125,118.793533,0.315882,8.719188,0.035466,2.448474,3.382874,90.479454,-147.496658,4.151925,5.082423,5.057859,5.04155,5.021236,4.984879,4.960787,4.838872,0.13604,0.048358,8.5
1702.9,45.531429,2392.578125,118.292389,0.322662,8.719228,0.035708,2.446739,3.40545,90.718117,-147.463165,4.10456,5.049679,5.024555,5.007875,4.987103,4.949931,4.925303,4.80069,0.136041,0.048359,8.5
1703.0,45.544392,2387.695313,117.845589,0.33058,8.71924,0.036745,2.445225,3.402971,91.0355,-147.484467,4.053958,4.984075,4.959123,4.942558,4.921929,4.885014,4.860558,4.736839,0.136041,0.048359,8.5
1703.1,45.526005,2387.695313,117.938347,0.337922,8.719218,0.039418,2.448121,3.38064,91.366257,-147.466217,3.996556,4.953382,4.929947,4.914385,4.895001,4.860303,4.837307,4.721008,0.13604,0.048358,8.5
1703.2,45.522606,2387.695313,118.45919,0.343172,8.719175,0.040445,2.448639,3.353153,91.687187,-147.460114,3.951464,4.957516,4.93747,4.924152,4.907555,4.87782,4.858097,4.758402,0.136038,0.048357,8.5
1703.3,45.548267,2412.109375,117.85601,0.347345,8.719144,0.040348,2.448891,3.339075,91.894432,-147.50882,3.930032,4.971515,4.95785,4.94876,4.937422,4.917078,4.903563,4.835209,0.136037,0.048356,8.5
1703.4,45.511639,2387.695313,116.679634,0.34975,8.71911,0.038554,2.447605,3.321476,91.9646,-147.612335,3.951579,4.813514,4.804899,4.799164,4.792006,4.779146,4.770593,4.727349,0.136037,0.048355,8.5
1703.5,45.548031,2382.8125,115.661873,0.348644,8.719104,0.035926,2.44654,3.326405,91.8358,-147.767609,4.012624,4.746276,4.740042,4.73589,4.730705,4.721387,4.715186,4.683833,0.136037,0.048355,8.5
1703.6,45.513428,2382.8125,114.567993,0.345511,8.719125,0.033127,2.445696,3.341509,91.534546,-147.868073,4.114625,4.805179,4.797891,4.793039,4.78698,4.776094,4.768851,4.732265,0.136038,0.048357,8.5
1703.7,45.528297,2387.695313,113.098961,0.3407,8.719173,0.031381,2.44614,3.38737,91.079361,-147.953323,4.23649,4.904059,4.896535,4.891526,4.885272,4.874033,4.866556,4.82878,0.13604,0.048358,8.5
1703.8,45.53688,2397.460938,113.90184,0.336643,8.719219,0.032239,2.450531,3.421249,90.579552,-148.011154,4.359204,5.12888,5.120992,5.115741,5.109184,5.097403,5.089563,5.049983,0.13604,0.048359,8.5
1703.9,45.530624,2392.578125,116.659157,0.331081,8.719218,0.034212,2.454999,3.455726,90.131203,-148.044647,4.42288,5.274572,5.269031,5.26534,5.26073,5.252443,5.246925,5.219052,0.13604,0.048358,8.5
1704.0,45.545795,2416.992188,118.67337,0.326639,8.719186,0.036203,2.457822,3.458203,89.839966,-147.959412,4.387125,5.361572,5.357944,5.355528,5.352508,5.347077,5.34346,5.325209,0.136039,0.048357,8.5
1704.1,45.513515,2412.109375,118.263023,0.32151,8.719142,0.036585,2.45617,3.472712,89.762894,-147.938095,4.169559,5.321472,5.323725,5.325228,5.327106,5.33049,5.332747,5.344134,0.136037,0.048356,8.5
1704.2,45.531189,2397.460938,117.637558,0.317375,8.719115,0.036691,2.454974,3.445678,89.932961,-147.965485,3.92225,5.229151,5.238091,5.24406,5.251531,5.265004,5.274005,5.319376,0.136038,0.048356,8.5
1704.3,45.542156,2397.460938,117.347137,0.312944,8.719147,0.035761,2.452886,3.42956,90.301079,-147.968552,3.684973,5.05378,5.070803,5.082183,5.096444,5.122215,5.139468,5.226437,0.136039,0.048357,8.5
1704.4,45.554379,2397.460938,116.174538,0.311445,8.719205,0.035375,2.453478,3.399158,90.77253,-147.922882,3.555177,4.931464,4.953466,4.96819,4.986655,5.020066,5.042464,5.155234,0.136041,0.048359,8.5
1704.5,45.603378,2397.460938,114.576553,0.313917,8.71927,0.034667,2.453794,3.402423,91.241402,-148.005081,3.488773,4.871551,4.897629,4.915092,4.937007,4.976702,5.003343,5.137508,0.136042,0.048361,8.5
1704.6,45.540966,2397.460938,114.853233,0.320985,8.719307,0.034367,2.455307,3.398403,91.638802,-148.093369,3.570361,4.800101,4.825631,4.842726,4.864181,4.903038,4.929115,5.060435,0.136043,0.048361,8.5
1704.7,45.569965,2397.460938,115.759636,0.330526,8.71931,0.034127,2.456483,3.40159,91.919434,-148.215134,3.701922,4.830767,4.852198,4.866538,4.884522,4.917063,4.938876,5.048898,0.136045,0.048363,8.5
1704.8,45.578667,2397.460938,115.267197,0.341272,8.719426,0.03428,2.458004,3.40057,92.058258,-148.282135,3.851236,4.843942,4.853292,4.859534,4.86735,4.881448,4.89087,4.938416,0.136065,0.048384,8.5
1704.9,45.579384,2397.460938,114.733368,0.351866,8.720622,0.033828,2.457355,3.390869,92.077934,-148.406952,3.932832,4.877929,4.871685,4.867527,4.862335,4.853003,4.846791,4.815395,0.136156,0.048474,8.5
1705.0,45.559208,2397.460938,116.008553,0.360651,8.725221,0.033654,2.45691,3.38357,92.02034,-148.452606,4.024584,4.899373,4.874891,4.858639,4.838398,4.802179,4.778183,4.656935,0.136374,0.048692,8.5
1705.1,45.595509,2397.460938,118.051239,0.363064,8.734574,0.033638,2.455815,3.365731,91.912308,-148.501328,4.094603,4.995799,4.958786,4.934263,4.90378,4.849385,4.813457,4.631694,0.136712,0.049031,8.5
1705.2,45.563766,2387.695313,119.504807,0.358783,8.746882,0.034983,2.456734,3.380017,91.750519,-148.464798,4.130006,4.916507,4.873693,4.845357,4.810169,4.747474,4.706131,4.497058,0.137038,0.049356,8.5
1705.3,45.591068,2387.695313,121.202026,0.34836,8.755356,0.03634,2.456702,3.380931,91.53286,-148.483063,4.114173,4.785115,4.746083,4.720239,4.688132,4.630888,4.593114,4.401824,0.137117,0.049436,8.5
1705.4,45.585224,2382.8125,122.028702,0.336817,8.751979,0.037618,2.457242,3.382427,91.268585,-148.446518,4.053988,4.766663,4.732712,4.710213,4.68224,4.632305,4.599312,4.432323,0.136909,0.049228,8.5
1705.5,45.603077,2382.8125,122.296654,0.324042,8.742061,0.037481,2.455612,3.360615,90.961006,-148.467834,3.983689,4.927337,4.90046,4.882624,4.860419,4.820706,4.794411,4.661185,0.136672,0.04899,8.5
1705.6,45.600544,2377.929688,121.731003,0.314654,8.73681,0.036559,2.452757,3.339025,90.655968,-148.446518,3.934388,5.270426,5.246028,5.229826,5.209643,5.17351,5.149561,5.02833,0.136633,0.048951,8.5
1705.7,45.589725,2382.8125,121.854401,0.306659,8.739575,0.035176,2.448561,3.335658,90.405289,-148.467834,3.928941,5.38804,5.365491,5.350511,5.331844,5.298408,5.276233,5.163987,0.136759,0.049077,8.5
1705.8,45.593033,2387.695313,121.130615,0.302038,8.744843,0.034716,2.446371,3.34093,90.279457,-148.467834,3.966642,5.249078,5.226518,5.211531,5.192858,5.159416,5.137241,5.025142,0.136859,0.049177,8.5
1705.9,45.574047,2412.109375,119.937996,0.297721,8.745986,0.035562,2.447278,3.364856,90.262207,-148.476959,4.046115,5.109408,5.090148,5.077348,5.061394,5.032802,5.013831,4.917918,0.136886,0.049204,8.5
1706.0,45.557655,2402.34375,118.075211,0.299007,8.746551,0.038389,2.453259,3.394207,90.322594,-148.434357,4.11302,5.263535,5.24825,5.238084,5.225405,5.20266,5.187552,5.111113,0.136912,0.049231,8.5
1706.1,45.599113,2387.695313,115.348839,0.304327,8.747689,0.040833,2.458829,3.411374,90.362923,-148.382599,4.137446,5.371045,5.356626,5.347034,5.335068,5.313598,5.299333,5.227138,0.136952,0.04927,8.5
1706.2,45.614582,2397.460938,112.656639,0.313437,8.749082,0.042006,2.462514,3.395839,90.352959,-148.294312,4.109306,5.357751,5.339399,5.3272,5.311989,5.28472,5.266619,5.175004,0.136991,0.049309,8.5
1706.3,45.624985,2407.226563,111.522881,0.32049,8.750152,0.04051,2.459656,3.361398,90.25222,-148.215149,4.070719,5.379294,5.353018,5.335571,5.313844,5.274956,5.24919,5.118824,0.137016,0.049334,8.5
1706.4,45.596016,2402.34375,112.121071,0.325016,8.750706,0.038503,2.453527,3.341385,90.113571,-148.184723,3.99662,5.34006,5.306928,5.284954,5.257614,5.208758,5.17644,5.012765,0.136993,0.049311,8.5
1706.5,45.613361,2402.34375,112.258476,0.322861,8.748683,0.037231,2.445497,3.317481,89.960449,-148.175568,3.883048,5.27188,5.231016,5.20395,5.170314,5.110316,5.070705,4.870214,0.136683,0.049001,8.5
1706.6,45.611423,2402.34375,113.11869,0.316376,8.730865,0.039112,2.441329,3.309087,89.875496,-148.193832,3.738863,5.103723,5.060419,5.031754,4.99615,4.932698,4.890845,4.679021,0.135682,0.048,8.5
1706.7,45.65506,2397.460938,113.129128,0.306482,8.684544,0.042019,2.436007,3.287042,89.845001,-148.300385,3.59504,5.011983,4.971275,4.944321,4.910833,4.851126,4.811725,4.61235,0.133916,0.046234,8.5
1706.8,45.624062,2397.460938,112.790672,0.299951,8.617149,0.046706,2.433603,3.28181,89.874893,-148.416077,3.422481,5.014019,4.980882,4.958912,4.931587,4.88278,4.85051,4.687131,0.131884,0.044203,8.5
1706.9,45.631245,2397.460938,111.768677,0.296383,8.552814,0.050256,2.428552,3.273551,89.89917,-148.428253,3.245513,5.165879,5.140466,5.123593,5.10258,5.064973,5.040057,4.914013,0.130172,0.042491,8.5
1707.0,45.597595,2373.046875,112.947075,0.297044,8.505351,0.054557,2.427163,3.289054,89.941437,-148.437393,3.067444,5.219274,5.204072,5.193961,5.18135,5.158729,5.143703,5.067751,0.128662,0.04098,8.5
1707.1,45.642391,2416.992188,114.77774,0.298588,8.453561,0.056371,2.420712,3.2982,89.968956,-148.492188,2.901342,5.244842,5.241085,5.238581,5.235454,5.229829,5.226083,5.207156,0.12686,0.039179,8.5
1707.2,45.683044,2480.46875,117.241096,0.301948,8.386181,0.059199,2.417461,3.321431,90.042366,-148.470886,2.717228,5.326369,5.332112,5.335944,5.340737,5.349377,5.355145,5.38425,0.124906,0.037224,8.5
1707.3,45.643734,2451.171875,119.691681,0.30559,8.323352,0.06377,2.418606,3.338787,90.164398,-148.443481,2.519713,5.298554,5.31216,5.321249,5.332633,5.353185,5.36693,5.436221,0.12337,0.035688,8.5
1707.4,45.648144,2412.109375,122.487923,0.309758,8.283154,0.069594,2.42358,3.346204,90.407677,-148.46785,2.316102,5.0427,5.062315,5.075435,5.091881,5.12162,5.141541,5.241918,0.122543,0.034862,8.5
1707.5,45.686054,2397.460938,125.140175,0.313747,8.267627,0.074027,2.427295,3.334742,90.736534,-148.431305,2.128407,4.870185,4.893245,4.908679,4.92804,4.963082,4.986582,5.104953,0.122243,0.034562,8.5
1707.6,45.69315,2402.34375,126.56926,0.317778,8.262891,0.077145,2.431863,3.333297,91.134468,-148.346039,1.970656,4.763882,4.78698,4.802441,4.821837,4.856948,4.880498,4.999047,0.122335,0.034654,8.5
1707.7,45.640514,2402.34375,126.882889,0.321668,8.273835,0.079341,2.438982,3.339559,91.508553,-148.285156,1.809732,4.878571,4.901309,4.916526,4.935614,4.97016,4.993324,5.10997,0.122884,0.035202,8.5
1707.8,45.654015,2407.226563,124.898483,0.323186,8.29992,0.078584,2.442276,3.350692,91.813103,-148.224274,1.61383,4.965688,4.985746,4.999163,5.015985,5.046407,5.066791,5.169492,0.123782,0.0361,8.5
1707.9,45.608116,2402.34375,121.690727,0.321149,8.33427,0.077459,2.446479,3.346759,91.97747,-148.142059,1.427484,5.047282,5.061742,5.071406,5.083511,5.105374,5.120001,5.193728,0.125156,0.037475,8.5
1708.0,45.690823,2402.34375,117.933365,0.31407,8.392018,0.075537,2.448589,3.337708,91.993187,-148.166428,1.341569,4.90137,4.908512,4.913279,4.919243,4.929998,4.937182,4.973393,0.127532,0.03985,8.5
1708.1,45.621349,2407.226563,114.949944,0.30456,8.492185,0.075659,2.455513,3.318125,91.843849,-148.160355,1.407095,4.742877,4.74482,4.746116,4.747737,4.750655,4.752602,4.762433,0.131119,0.043437,8.5
1708.2,45.695324,2436.523438,114.477158,0.295469,8.627736,0.074868,2.458977,3.310994,91.572632,-148.139038,1.65665,4.710753,4.704832,4.700889,4.695964,4.687113,4.681221,4.651429,0.135266,0.047584,8.5
1708.3,45.688232,2436.523438,114.834862,0.289896,8.760821,0.075409,2.464362,3.317252,91.190506,-148.105545,2.118992,4.788455,4.770124,4.757942,4.742758,4.715549,4.697497,4.60622,0.138814,0.051133,8.5
1708.4,45.717735,2412.109375,115.423706,0.28879,8.85444,0.075345,2.466296,3.344045,90.745895,-148.12381,2.760484,4.903436,4.873473,4.853599,4.82887,4.784676,4.755438,4.607626,0.140761,0.05308,8.5
1708.5,45.700687,2392.578125,114.068291,0.292257,8.883985,0.074921,2.46602,3.375975,90.230011,-148.139023,3.388913,5.029428,4.993632,4.969911,4.940417,4.887768,4.852981,4.677018,0.140667,0.052985,8.5
1708.6,45.711895,2392.578125,112.992226,0.298008,8.848499,0.074398,2.464711,3.404933,89.709435,-148.212082,3.687326,5.218667,5.182218,5.15806,5.128021,5.074391,5.038949,4.859819,0.138986,0.051304,8.5
1708.7,45.693058,2397.460938,111.809608,0.302876,8.777665,0.07438,2.464246,3.40094,89.211586,-148.306473,3.587351,5.399695,5.372305,5.354123,5.331481,5.290967,5.264129,5.128617,0.13675,0.049068,8.5
1708.8,45.666801,2387.695313,112.536934,0.303275,8.706147,0.074062,2.462492,3.380895,88.855583,-148.437378,3.240876,5.415618,5.409095,5.404751,5.399326,5.389575,5.383083,5.350329,0.134782,0.0471,8.5
1708.9,45.693626,2416.992188,113.64473,0.300832,8.651409,0.073708,2.459782,3.357407,88.682655,-148.531769,2.94248,5.282979,5.301818,5.314415,5.330203,5.35874,5.377849,5.47414,0.133155,0.045474,8.5
1709.0,45.740597,2436.523438,114.548256,0.296944,8.601117,0.074633,2.458823,3.343503,88.76638,-148.61702,2.775651,5.173023,5.214393,5.242157,5.277069,5.340498,5.383207,5.598008,0.131704,0.044022,8.5
1709.1,45.697292,2416.992188,114.782455,0.296282,8.557096,0.076321,2.457621,3.322135,89.043724,-148.659637,2.78189,5.144263,5.201029,5.239222,5.287356,5.375115,5.434429,5.73247,0.130643,0.042961,8.5
1709.2,45.731804,2382.8125,114.690254,0.29941,8.531889,0.079004,2.457255,3.305463,89.451683,-148.723572,2.905559,5.194112,5.253481,5.293437,5.34381,5.435692,5.497822,5.810232,0.130096,0.042415,8.5
1709.3,45.785095,2382.8125,115.201302,0.306411,8.521321,0.080807,2.454149,3.289321,89.836639,-148.750977,3.131262,5.177679,5.220975,5.25004,5.286599,5.353047,5.39781,5.623093,0.129833,0.042152,8.5
1709.4,45.778004,2377.929688,115.332268,0.313292,8.514642,0.083085,2.45368,3.283408,90.093391,-148.772293,3.287277,5.14399,5.160056,5.170795,5.184249,5.208556,5.224823,5.306831,0.129477,0.041796,8.5
1709.5,45.685368,2382.8125,117.015297,0.317902,8.497954,0.084026,2.451659,3.276189,90.125854,-148.775345,3.266991,5.108438,5.095341,5.086629,5.075759,5.056252,5.043289,4.977813,0.128774,0.041092,8.5
1709.6,45.74617,2397.460938,117.831543,0.318716,8.468342,0.084253,2.448871,3.281453,89.951546,-148.763153,3.035829,5.177424,5.138218,5.112246,5.079965,5.022372,4.98434,4.792515,0.127789,0.040107,8.5
1709.7,45.752666,2426.757813,119.367409,0.31672,8.432963,0.084184,2.444507,3.29095,89.597977,-148.714447,2.708631,5.271631,5.225256,5.194567,5.156458,5.088565,5.043801,4.818118,0.126613,0.038931,8.5
1709.8,45.767658,2412.109375,118.597183,0.315031,8.390374,0.086427,2.4438,3.301321,89.153404,-148.671829,2.355047,5.165839,5.137603,5.118865,5.095539,5.053819,5.026196,4.886909,0.124517,0.036836,8.5
1709.9,45.747066,2402.34375,118.491295,0.31489,8.293094,0.089769,2.443246,3.302749,88.672661,-148.62616,2.039443,5.192431,5.198433,5.202439,5.20745,5.216482,5.222512,5.252965,0.120865,0.033183,8.5
1710.0,45.730019,2407.226563,117.003662,0.316704,8.143723,0.094662,2.445333,3.30241,88.276741,-148.531769,1.784449,5.19255,5.228207,5.252114,5.282152,5.336653,5.3733,5.557716,0.116792,0.029111,8.5
1710.1,45.705101,2402.34375,116.436615,0.318561,8.013846,0.099335,2.448459,3.307509,88.029747,-148.495239,1.594477,5.183377,5.242596,5.282451,5.332695,5.424343,5.486315,5.797745,0.114386,0.026705,8.5
1710.2,45.761311,2397.460938,115.653229,0.32172,7.976597,0.101874,2.452264,3.305349,88.025719,-148.516556,1.467109,5.04245,5.108019,5.152205,5.207974,5.309886,5.378932,5.724944,0.114655,0.026973,8.5
1710.3,45.736874,2392.578125,116.106003,0.326403,8.032578,0.100167,2.45534,3.304853,88.25061,-148.601791,1.420023,5.051604,5.11585,5.159134,5.213755,5.313534,5.381111,5.719896,0.116541,0.02886,8.5
1710.4,45.79073,2402.34375,116.621918,0.332756,8.107738,0.095024,2.460746,3.299611,88.695152,-148.623108,1.475623,5.155324,5.209244,5.245504,5.291184,5.374413,5.430624,5.711813,0.119115,0.031433,8.5
1710.5,45.739346,2402.34375,116.214729,0.339527,8.209769,0.086917,2.467304,3.305142,89.266777,-148.650497,1.646995,5.21729,5.266982,5.300372,5.342407,5.418912,5.470524,5.728998,0.122753,0.035071,8.5
1710.6,45.787479,2416.992188,116.482437,0.345294,8.354932,0.074948,2.468477,3.303253,89.911736,-148.653549,1.961532,4.949107,4.996636,5.028575,5.068786,5.141978,5.19136,5.438965,0.127348,0.039666,8.5
1710.7,45.779522,2416.992188,116.549904,0.348495,8.516934,0.062048,2.467136,3.312423,90.544624,-148.650497,2.404977,4.720888,4.76654,4.797219,4.835846,4.906161,4.953605,5.191816,0.131466,0.043784,8.5
1710.8,45.796185,2421.875,118.649643,0.348762,8.625701,0.050221,2.463777,3.323201,91.14753,-148.601791,2.954246,4.78056,4.82168,4.849289,4.884024,4.947175,4.989728,5.203582,0.133545,0.045863,8.5
1710.9,45.750553,2421.875,120.178276,0.346354,8.652064,0.04153,2.460975,3.341572,91.693367,-148.620071,3.49404,4.806038,4.836553,4.857004,4.882689,4.929265,4.960562,5.117936,0.133586,0.045904,8.5
1711.0,45.790909,2426.757813,123.070648,0.342531,8.62835,0.03376,2.452636,3.355152,92.167114,-148.68399,3.936419,4.928212,4.947185,4.959875,4.975782,5.004544,5.023812,5.120811,0.132899,0.045217,8.5
1711.1,45.788345,2416.992188,124.03022,0.338711,8.607571,0.030534,2.449654,3.381158,92.507813,-148.790558,4.189957,5.017263,5.025107,5.030343,5.036896,5.048713,5.056606,5.096356,0.132432,0.04475,8.5
1711.2,45.770729,2412.109375,123.549187,0.337855,8.59805,0.028469,2.444592,3.404495,92.675308,-148.86972,4.321075,5.084059,5.086357,5.087889,5.089805,5.093256,5.095557,5.107164,0.132293,0.044611,8.5
1711.3,45.81517,2421.875,120.831551,0.338634,8.598534,0.028622,2.44237,3.414327,92.607132,-148.939728,4.400778,5.115811,5.115454,5.115216,5.114919,5.114383,5.114026,5.112224,0.132312,0.044631,8.5
1711.4,45.806377,2436.523438,117.608315,0.339802,8.599298,0.028009,2.437504,3.397869,92.280884,-148.994537,4.510254,4.988357,4.986027,4.984474,4.982534,4.979043,4.976718,4.96496,0.132333,0.044652,8.5
1711.5,45.779999,2441.40625,114.095406,0.338985,8.599915,0.029743,2.440205,3.366246,91.701859,-149.091949,4.643244,5.079384,5.069389,5.062736,5.054432,5.03952,5.029603,4.979454,0.132345,0.044663,8.5
1711.6,45.799374,2441.40625,111.874229,0.337698,8.600055,0.030225,2.441504,3.319825,90.964584,-149.122406,4.785764,5.346595,5.324748,5.310232,5.292144,5.25974,5.238247,5.129517,0.132346,0.044664,8.5
1711.7,45.832218,2441.40625,111.831787,0.335161,8.599963,0.031196,2.44525,3.285282,90.134491,-149.15892,4.904676,5.668205,5.632564,5.608927,5.579522,5.526979,5.492226,5.316437,0.132341,0.04466,8.5
1711.8,45.824856,2436.523438,112.132034,0.331735,8.599751,0.030611,2.444155,3.259567,89.323921,-149.20459,4.974781,5.812865,5.768589,5.739259,5.702806,5.637774,5.594831,5.377727,0.1323,0.044619,8.5
1711.9,45.79797,2446.289063,113.007988,0.32921,8.597297,0.030665,2.44125,3.270377,88.636375,-149.274628,4.990152,5.646012,5.605377,5.578449,5.544972,5.485218,5.44574,5.246259,0.13207,0.044388,8.5
1712.0,45.849651,2446.289063,115.507767,0.329938,8.584758,0.03044,2.43158,3.285454,88.167648,-149.332474,4.955728,5.288523,5.263668,5.247163,5.226604,5.189802,5.165411,5.042167,0.131508,0.043827,8.5
1712.1,45.848251,2402.34375,118.619255,0.334316,8.560745,0.032144,2.420405,3.314221,87.928658,-149.378143,4.885336,5.173397,5.168185,5.164712,5.160376,5.152579,5.147388,5.121157,0.130763,0.043081,8.5
1712.2,45.843571,2407.226563,121.618378,0.340557,8.536098,0.035046,2.407851,3.329633,87.878319,-149.420746,4.795992,5.164996,5.177217,5.18538,5.195602,5.214054,5.22639,5.288607,0.13016,0.042478,8.5
1712.3,45.833229,2436.523438,122.858902,0.348309,8.521287,0.039282,2.399128,3.339296,88.012329,-149.460327,4.715498,4.954994,4.981463,4.999188,5.021432,5.061721,5.08876,5.224885,0.129913,0.042231,8.5
1712.4,45.835854,2431.640625,124.810028,0.35444,8.519892,0.043455,2.396074,3.333225,88.298668,-149.524261,4.661515,4.833032,4.870221,4.895172,4.926541,4.983513,5.021861,5.214575,0.130001,0.042319,8.5
