TVD,ROP,GR,T-TEMP
335.28,18.4329,60.8649,26.0834
335.4324,17.9135,61.2378,26.055
335.5848,19.4269,62.8871,26.0669
335.7372,20.9403,64.2979,26.0553
335.8896,22.3123,68.7295,26.0951
336.042,21.9432,68.7477,26.0703
336.1944,21.5741,67.9708,26.0855
336.3468,21.205,67.2706,26.0855
336.4992,21.2583,64.6349,26.0982
336.6516,21.3854,65.0342,26.0908
336.804,21.5126,66.2729,26.1133
336.9564,20.3976,67.4069,26.104
337.1088,18.5453,68.88,26.1008
337.2612,16.693,67.7996,26.0928
337.4136,15.703,66.1991,26.1173
337.566,15.9822,65.9117,26.0978
337.7184,16.2615,65.4861,26.1175
337.8708,16.0897,65.53,26.1095
338.0232,13.8893,66.1585,26.1218
338.1756,11.6889,66.4909,26.1313
338.328,9.4884,65.1061,26.1313
338.4804,9.9273,64.1815,26.1313
338.6328,10.4768,63.991,26.1211
338.7852,11.0262,62.2635,26.1161
338.9376,11.6398,62.3714,26.1027
339.09,12.2762,61.7994,26.1183
339.2424,12.9127,63.4284,26.1313
339.3948,13.2601,63.6755,26.1313
339.5472,13.3378,64.4981,26.1313
339.6996,13.4154,65.0086,26.1252
339.852,13.7775,64.594,26.1416
340.0044,14.8147,64.7876,26.1618
340.1568,15.852,66.3724,26.1523
340.3092,16.8026,66.729,26.1444
340.4616,16.7064,68.2359,26.1399
340.614,16.6101,68.6017,26.1355
340.7664,16.5138,69.7845,26.1313
340.9188,16.5133,68.601,26.1313
341.0712,16.5288,66.7162,26.1313
341.2236,16.5444,64.6598,26.1197
341.376,17.0016,64.58,26.1545
341.5284,17.71,63.4969,26.1494
341.6808,18.4184,64.1894,26.1536
341.8332,18.9185,64.8422,26.1539
341.9856,19.1298,66.1974,26.1397
342.138,19.3411,66.6843,26.1313
342.2904,19.5493,66.7245,26.1313
342.4428,19.7451,66.8901,26.1313
342.5952,19.9409,65.9567,26.1289
342.7476,20.1367,64.5356,26.126
342.9,19.5104,65.5998,26.123
343.0524,18.8701,65.1697,26.12
343.2048,18.2298,65.8283,26.117
343.3572,18.1348,66.7873,26.1274
343.5096,18.2063,66.5634,26.1178
343.662,18.2778,67.2507,26.1082
343.8144,18.515,67.268,26.1129
343.9668,18.8881,67.4356,26.108
344.1192,19.2613,67.4207,26.0995
344.2716,19.566,65.6298,26.0909
344.424,19.7339,65.2007,26.114
344.5764,19.9018,66.0767,26.1058
344.7288,19.9962,67.2189,26.0977
344.8812,19.5389,67.8297,26.0895
345.0336,19.0817,69.4197,26.0972
345.186,18.6245,68.3688,26.082
345.3384,16.9232,66.4386,26.0668
345.4908,15.0878,66.3124,26.0517
345.6432,13.2524,66.4691,26.0984
345.7956,14.0802,66.6226,26.0935
345.948,16.115,65.2241,26.0862
346.1004,18.1498,64.0719,26.0789
346.2528,20.0092,63.4953,26.0715
346.4052,21.6741,62.7821,26.0592
346.5576,23.3389,62.8427,26.039
346.71,23.9318,63.5594,26.0187
346.8624,21.4824,63.8678,25.9985
347.0148,19.033,63.5491,26.0398
347.1672,16.8055,63.8654,26.0398
347.3196,19.025,64.0317,26.0077
347.472,21.2445,63.5335,26.0245
347.6244,23.464,62.2945,26.0454
347.7768,23.9678,63.8152,26.0194
347.9292,24.1328,65.1144,26.016
348.0816,24.2978,65.3111,26.032
348.234,24.3503,65.3318,26.044
348.3864,24.3347,65.9948,26.0398
348.5388,24.3192,65.0194,26.0398
348.6912,24.7282,65.7924,26.0398
348.8436,25.7436,65.6807,26.0454
348.996,26.7589,62.657,26.0688
349.1484,27.5255,63.5619,26.0646
349.3008,27.3043,63.9704,26.0436
349.4532,27.0832,62.7284,26.0563
349.6056,26.862,64.4636,26.0689
349.758,26.6994,64.2544,26.0625
349.9104,26.5374,64.5009,26.0424
350.0628,26.3754,64.2574,26.0149
350.2152,26.2207,65.4121,26.0274
350.3676,26.068,65.203,26.055
350.52,25.9153,64.7655,26.0424
350.6724,26.1283,64.4861,26.0297
350.8248,26.6145,63.3161,25.9938
350.9772,27.1007,63.9405,25.9417
351.1296,25.9396,63.2787,26.0226
351.282,21.8995,62.9703,26.0613
351.4344,17.8594,64.874,26.0852
351.5868,14.6301,65.2166,26.0362
351.7392,15.7837,65.6039,26.017
351.8916,16.9373,66.6379,26.0505
352.044,18.091,64.6754,26.055
352.1964,19.6088,62.5017,26.0184
352.3488,21.1462,61.6382,26.0391
352.5012,22.6836,61.4834,26.0525
352.6536,23.4018,61.8943,26.0474
352.806,23.8353,63.1023,26.0671
352.9584,24.2689,63.4886,26.0407
353.1108,24.6389,63.729,26.0565
353.2632,24.954,64.4029,26.0304
353.4156,25.2691,64.2687,25.9787
353.568,25.2118,64.922,25.9718
353.7204,24.4006,66.362,26.0404
353.8728,23.5893,67.1883,25.9956
354.0252,22.8125,67.1286,25.994
354.1776,22.2758,66.9036,26.0092
354.33,21.739,66.3679,26.0073
354.4824,21.2022,66.4653,25.994
354.6348,22.204,66.0476,26.0494
354.7872,23.3371,65.727,25.9866
354.9396,24.4701,64.3311,25.9637
355.092,23.0804,64.9826,26.005
355.2444,20.6984,63.7314,25.9889
355.3968,18.3163,63.5381,26.0289
355.5492,17.491,62.0379,25.9725
355.7016,18.1343,60.8235,25.994
355.854,18.7775,60.08,25.9772
356.0064,19.4393,62.6884,25.9448
356.1588,20.142,64.3467,25.9124
356.3112,20.8447,65.4254,25.9659
356.4636,21.4153,65.0236,25.9442
356.616,20.9186,63.816,25.9225
356.7684,20.4219,60.0688,25.9464
356.9208,19.9252,58.0243,25.9429
357.0732,26.4768,56.9485,25.9217
357.2256,33.7346,58.1336,25.9005
357.378,40.9925,58.2864,25.9171
357.5304,44.4756,58.5527,25.9128
357.6828,46.4037,57.927,25.9085
357.8352,48.3317,56.4857,25.9043
357.9876,50.7778,55.6742,25.9442
358.14,53.7252,54.501,25.9355
358.2924,56.6726,55.496,25.9269
358.4448,57.8481,55.9466,25.9183
358.5972,55.0564,56.4688,25.8968
358.7496,52.2648,57.5786,25.8883
358.902,50.0433,57.9239,25.8797
359.0544,52.4384,58.0614,25.9176
359.2068,54.8335,57.6588,25.9133
359.3592,57.2286,58.3934,25.909
359.5116,52.4559,59.8184,25.9048
359.664,46.9893,59.8124,25.9145
359.8164,41.5227,58.8989,25.9053
359.9688,36.6517,60.1841,25.8962
360.1212,32.0192,59.5566,25.8906
360.2736,27.3867,59.7925,25.9856
360.426,26.1451,59.4241,25.9655
360.5784,28.0692,59.0939,25.9574
360.7308,29.9933,59.5652,25.9024
360.8832,30.2809,59.7424,25.8982
361.0356,27.1048,61.0215,25.9087
361.188,23.9286,62.1677,25.9195
361.3404,21.0619,63.6459,25.9232
361.4928,20.3577,63.5906,25.8872
361.6452,19.6535,63.8988,25.9125
361.7976,18.9492,64.0489,25.9125
361.95,20.3645,65.2627,25.933
362.1024,21.9391,64.4079,25.933
362.2548,23.5137,64.918,25.9301
362.4072,23.6605,66.0905,25.9024
362.5596,23.2942,65.5514,25.9074
362.712,22.9279,66.5235,25.9321
362.8644,23.1536,66.1008,25.9194
363.0168,23.8802,65.0598,25.935
363.1692,24.6067,64.9985,25.9625
363.3216,25.0014,64.4928,25.9461
363.474,24.7759,64.4325,25.9395
363.6264,24.5503,65.4752,25.9517
363.7788,24.3522,65.4437,25.9519
363.9312,24.3021,65.1467,25.9607
364.0836,24.2519,67.2113,25.96
364.236,24.2018,66.7598,25.9482
364.3884,23.8073,65.3403,25.9482
364.5408,23.3999,65.4309,25.9482
364.6932,22.9925,65.0534,25.965
364.8456,20.1823,63.6376,25.9695
364.998,16.6658,62.6103,25.9751
365.1504,13.1492,62.566,25.9866
365.3028,14.5381,59.5203,25.9794
365.4552,19.4472,58.5475,26.0043
365.6076,24.3563,57.6673,25.9929
365.76,28.5279,57.595,25.9675
365.9124,31.5567,57.8781,25.9716
366.0648,34.5856,58.595,25.9544
366.2172,36.9109,58.6295,25.9729
366.3696,36.4719,59.4979,25.9977
366.522,36.0328,58.9079,26.0245
366.6744,35.625,58.5522,25.9904
366.8268,37.391,58.6393,25.9635
366.9792,39.1569,58.5639,25.9869
367.1316,40.9229,59.1799,25.9882
367.284,40.8153,59.3815,25.9668
367.4364,40.3133,58.5956,25.9435
367.5888,39.8114,58.3321,25.9871
367.7412,40.0168,58.352,25.9787
367.8936,40.6225,59.5685,26.0067
368.046,41.2281,60.1158,26.0092
368.1984,41.4593,60.5586,25.9573
368.3508,41.2364,61.4312,25.9983
368.5032,41.0136,60.6483,26.0118
368.6556,40.8066,60.6517,26.0008
368.808,40.6433,60.7926,25.9838
368.9604,40.4801,60.9666,25.9517
369.1128,39.7993,62.599,26.0002
369.2652,33.2054,64.3454,25.9812
369.4176,26.6115,65.132,25.9637
369.57,20.0176,65.9276,25.9463
369.7224,19.0768,64.6333,25.9635
369.8748,18.7942,63.6437,25.9635
370.0272,18.5115,63.7413,25.9635
370.1796,17.9963,63.7,25.9635
370.332,17.3869,64.2651,25.9526
370.4844,16.7775,67.2126,25.9319
370.6368,16.6095,67.9067,25.9112
370.7892,16.8357,67.3827,25.8905
370.9416,17.0619,67.6722,25.9548
371.094,17.0634,66.4085,25.9425
371.2464,16.6392,65.8451,25.9302
371.3988,16.2149,66.9308,25.918
371.5512,15.8225,68.3161,25.9314
371.7036,15.593,67.7574,25.9096
371.856,15.3636,69.5195,25.8877
372.0084,15.1341,69.6106,25.9621
372.1608,15.4295,67.6748,25.9446
372.3132,15.7344,67.2075,25.9271
372.4656,16.0394,66.7101,25.9096
372.618,16.0446,66.608,25.9371
372.7704,15.9754,66.4468,25.913
372.9228,15.9062,66.8923,25.8889
373.0752,15.0261,67.1423,25.9021
373.2276,13.6516,66.6052,25.8924
373.38,12.2771,67.6945,25.8827
373.5324,12.1508,68.2753,25.873
373.6848,13.6011,67.9218,25.9599
373.8372,15.0514,67.4907,25.938
373.9896,16.4827,67.035,25.911
374.142,17.861,66.5699,25.8655
374.2944,19.2392,67.675,25.8886
374.4468,20.5453,67.7641,25.8527
374.5992,21.0772,67.6327,25.9138
374.7516,21.6091,67.9466,25.9107
374.904,22.141,67.6951,25.8557
375.0564,22.1128,66.366,25.8881
375.2088,22.0278,66.171,25.874
375.3612,21.9428,65.0377,25.8712
375.5136,21.6966,66.1606,25.9073
375.666,21.3912,68.0902,25.9024
375.8184,21.0857,68.4983,25.8988
375.9708,21.0987,69.5819,25.8203
376.1232,21.3664,69.0687,25.8993
376.2756,21.6341,67.2194,25.8757
376.428,21.7545,67.0681,25.9356
376.5804,21.6348,67.328,25.9103
376.7328,21.515,66.7672,25.9432
376.8852,21.357,65.8886,25.8866
377.0376,21.0514,65.3253,25.9024
377.19,20.7458,65.7758,25.9246
377.3424,20.4417,66.127,25.9243
377.4948,20.1865,66.0546,25.9039
377.6472,19.9312,66.3986,25.8909
377.7996,19.6759,66.1555,25.9112
377.952,17.2885,66.8885,25.9482
378.1044,14.5523,69.2429,25.9482
378.2568,11.8161,69.9352,25.8767
378.4092,10.8387,69.8231,25.8942
378.5616,10.6621,70.2559,25.9171
378.714,10.4855,68.6885,25.9081
378.8664,10.4813,69.0285,25.9228
379.0188,10.639,68.2689,25.9972
379.1712,10.7967,69.2055,25.9742
379.3236,11.2895,69.0001,25.9569
379.476,12.4188,68.5535,25.9482
379.6284,13.5481,68.7464,25.9043
379.7808,14.5594,68.1287,25.9327
379.9332,15.0138,67.4186,25.9485
380.0856,15.4682,67.5243,25.8975
380.238,15.9216,68.7691,25.9398
380.3904,16.2024,69.582,25.9596
380.5428,16.4833,70.0315,25.9749
380.6952,16.7642,71.4518,25.9654
380.8476,16.7677,72.0097,25.9758
381.0,16.7172,71.614,25.9714
381.1524,16.6667,70.9328,25.9635
381.3048,16.7958,70.5058,26.0045
381.4572,17.0137,70.6534,25.9635
381.6096,17.2315,70.6487,25.9635
381.762,17.3241,70.3038,25.9781
381.9144,17.2926,71.0387,25.981
382.0668,17.261,69.9817,25.9684
382.2192,17.275,69.4823,25.9635
382.3716,17.3793,69.5719,25.9369
382.524,17.4835,70.3038,25.976
382.6764,17.5765,70.7864,26.0049
382.8288,17.6144,70.3066,25.9996
382.9812,17.6523,71.4381,25.9943
383.1336,17.6903,69.5516,25.9891
383.286,17.7377,68.8065,25.9838
383.4384,17.7851,66.4459,25.9756
383.5908,17.8325,65.5932,25.9527
383.7432,17.7575,67.0904,25.94
383.8956,17.6595,66.5401,25.9272
384.048,17.5615,68.8127,25.9614
384.2004,17.3091,68.5488,25.9491
384.3528,16.9834,67.9641,25.9367
384.5052,16.6577,67.4139,25.9244
384.6576,16.5326,67.426,25.9162
384.81,16.5959,69.4928,25.908
384.9624,16.6591,71.21,25.8997
385.1148,16.6653,70.5164,25.8915
385.2672,16.5672,71.8021,25.8849
385.4196,16.4691,70.2347,25.8769
385.572,16.3998,69.3625,25.8688
385.7244,16.4504,70.6105,25.8607
385.8768,16.501,70.9341,25.8731
386.0292,16.5686,71.4855,25.8525
386.1816,17.1351,70.0092,25.8475
386.334,17.7017,69.6262,25.8426
386.4864,18.2682,69.0793,25.8913
386.6388,16.8774,69.637,25.8719
386.7912,15.2026,69.7039,25.8525
386.9436,13.5278,70.0699,25.4199
387.096,15.0009,70.95,24.9704
387.2484,17.7306,69.8838,24.9869
387.4008,20.4603,70.0235,25.0109
387.5532,21.4707,71.3092,25.0257
387.7056,21.1127,70.4434,25.0374
387.858,20.7548,68.9172,25.0612
388.0104,20.7503,68.6207,25.0799
388.1628,21.2763,68.5249,25.1013
388.3152,21.8022,68.6676,25.109
388.4676,22.2294,67.991,25.1312
388.62,22.3498,68.8528,25.2018
388.7724,22.4702,68.9591,25.1744
388.9248,22.5536,67.8119,25.1886
389.0772,22.2556,67.9262,25.2158
389.2296,21.9576,68.3054,25.2478
389.382,21.6596,69.6718,25.2375
389.5344,21.4563,70.6138,25.2534
389.6868,21.2597,72.2305,25.2847
389.8392,21.0631,73.4423,25.2921
389.9916,20.7674,71.6311,25.3056
390.144,20.4439,71.4315,25.3167
390.2964,20.1203,71.1241,25.2695
390.4488,19.8227,71.411,25.2509
390.6012,19.5403,72.3605,25.2516
390.7536,19.2579,74.3037,25.2684
390.906,18.2091,75.1069,25.2616
391.0584,16.3175,74.55,25.2616
391.2108,14.426,74.1773,25.2339
391.3632,12.931,73.2034,25.2768
391.5156,12.2579,72.8989,25.273
391.668,11.5849,72.7577,25.2616
391.8204,11.186,73.5659,25.2826
391.9728,12.0752,73.4014,25.2577
392.1252,12.9643,73.5323,25.2748
392.2776,13.8431,74.8616,25.2787
392.43,14.3386,73.3103,25.2921
392.5824,14.8341,73.8235,25.3019
392.7348,15.3297,74.853,25.289
392.8872,15.9788,72.287,25.2824
393.0396,16.6492,71.1143,25.3021
393.192,17.3196,70.3413,25.2921
393.3444,17.3653,69.4717,25.2921
393.4968,17.1809,70.892,25.3012
393.6492,16.9966,71.7686,25.2941
393.8016,16.2231,71.8761,25.3031
393.954,15.0309,69.4603,25.2906
394.1064,13.8387,66.3722,25.2781
394.2588,12.5375,62.2088,25.2655
394.4112,11.0969,59.1052,25.2605
394.5636,9.6563,57.3083,25.2557
394.716,11.3924,57.7251,25.2509
394.8684,20.7382,57.9799,25.2461
395.0208,30.084,59.7407,25.2413
395.1732,37.8597,59.6674,25.2365
395.3256,36.7969,58.6271,25.2318
395.478,35.7342,59.0407,25.2291
395.6304,34.6823,57.9989,25.2256
395.7828,34.9624,58.6111,25.2222
395.9352,35.2424,59.022,25.2188
396.0876,35.5225,58.8799,25.2309
396.24,34.0321,59.921,25.2125
396.3924,32.2683,60.1173,25.1941
396.5448,30.5045,59.8618,25.1792
396.6972,29.1283,59.8623,25.1676
396.8496,27.899,60.7065,25.156
397.002,26.6697,60.6826,25.1881
397.1544,26.3521,60.9652,25.1696
397.3068,26.6802,61.4582,25.151
397.4592,27.0083,60.8716,25.1325
397.6116,26.9127,59.0129,25.1664
397.764,26.2913,60.2894,25.1538
397.9164,25.6699,60.6568,25.1411
398.0688,25.5494,62.1476,25.1285
398.2212,26.5535,63.7562,25.1159
398.3736,27.5575,63.3244,25.1515
398.526,27.8783,61.1073,25.1396
398.6784,24.8843,59.8986,25.1276
398.8308,21.8903,59.306,25.1156
398.9832,19.0529,59.1369,25.1538
399.1356,20.5807,60.438,25.1396
399.288,22.1084,61.8059,25.1253
399.4404,23.6362,62.3445,25.111
399.5928,22.2263,61.7618,25.0967
399.7452,20.4875,61.5322,25.109
399.8976,18.7488,61.8193,25.109
400.05,20.5345,63.0334,25.109
400.2024,23.4035,64.4042,25.109
400.3548,26.2725,65.4664,25.1363
400.5072,27.5537,65.6006,25.1433
400.6596,27.908,65.949,25.1733
400.812,28.2623,64.6316,25.1485
400.9644,27.3865,64.8175,25.178
401.1168,25.2731,64.6871,25.1501
401.2692,23.1597,65.2946,25.2256
401.4216,21.9135,62.3676,25.1585
401.574,22.1689,62.2804,25.1335
401.7264,22.4244,62.979,25.1853
401.8788,22.6095,63.0095,25.1333
402.0312,22.5648,65.1509,25.1661
402.1836,22.5201,67.0526,25.1832
402.336,22.4984,66.7177,25.2412
402.4884,22.6772,67.4859,25.1936
402.6408,22.8561,66.1021,25.153
402.7932,23.035,65.1442,25.1628
402.9456,19.3333,65.0423,25.1811
403.098,15.5192,63.7464,25.1981
403.2504,11.705,63.4704,25.1895
403.4028,13.9065,63.4418,25.1741
403.5552,17.242,62.6758,25.2028
403.7076,20.5776,62.3352,25.1879
403.86,20.5874,63.2103,25.1907
404.0124,19.2485,63.2424,25.212
404.1648,17.9096,63.7488,25.2562
404.3172,18.7451,65.0535,25.2189
404.4696,21.1421,64.4323,25.1865
404.622,23.5391,66.14,25.1783
404.7744,24.627,65.992,25.2005
404.9268,24.1347,66.1366,25.2015
405.0792,23.6424,66.2816,25.231
405.2316,23.1802,66.1844,25.2443
405.384,22.7806,67.1806,25.2028
405.5364,22.381,67.3018,25.2594
405.6888,21.9902,68.0584,25.2435
405.8412,21.6352,67.3266,25.2276
405.9936,21.2803,67.7537,25.2371
406.146,20.9604,67.1943,25.2285
406.2984,21.1107,66.9377,25.2412
406.4508,21.261,66.506,25.2404
406.6032,21.4114,65.8198,25.256
406.7556,19.8916,65.7053,25.2463
406.908,18.27,65.4675,25.2463
407.0604,16.6483,66.4868,25.2758
407.2128,15.5616,65.963,25.2768
407.3652,14.5955,66.3094,25.2624
407.5176,13.6293,66.6942,25.2663
407.67,14.0963,67.1553,25.2702
407.8224,15.2065,67.9243,25.2741
407.9748,16.3168,68.0954,25.2768
408.1272,17.4995,68.6155,25.2768
408.2796,18.7379,67.4237,25.291
408.432,19.9764,67.3337,25.3262
408.5844,20.639,68.3766,25.2554
408.7368,20.5686,67.7021,25.2963
408.8892,20.4982,66.6998,25.2921
409.0416,20.3975,66.4983,25.2921
409.194,20.231,66.3453,25.2921
409.3464,20.0646,66.7933,25.2921
409.4988,20.0294,67.0314,25.2921
409.6512,20.5481,69.0541,25.3051
409.8036,21.0668,68.5292,25.2982
409.956,21.5857,69.2887,25.2914
410.1084,22.1076,69.5806,25.2846
410.2608,22.6296,69.1739,25.2777
410.4132,23.1516,70.3968,25.3046
410.5656,22.7136,70.1591,25.3004
410.718,22.2204,69.6817,25.2961
410.8704,21.7272,70.2203,25.2921
411.0228,21.8193,69.6277,25.2921
411.1752,22.0371,68.5527,25.2921
411.3276,22.255,67.4052,25.2921
411.48,26.1087,67.9099,25.2921
411.6324,31.5103,67.978,25.3219
411.7848,36.9119,68.8978,25.3162
411.9372,39.2228,69.3901,25.3104
412.0896,39.2965,68.4045,25.3046
412.242,39.3702,67.162,25.2989
412.3944,37.6096,65.1135,25.2931
412.5468,33.69,65.6031,25.348
412.6992,29.7705,65.6829,25.3411
412.8516,27.868,66.6072,25.3342
413.004,29.897,66.0647,25.3273
413.1564,31.9261,66.4946,25.3679
413.3088,32.05,68.0097,25.3594
413.4612,25.3943,70.2978,25.3509
413.6136,18.7385,71.4454,25.3424
413.766,13.0943,72.9686,25.3338
413.9184,16.5288,71.2243,25.3253
414.0708,19.9633,69.333,25.3226
414.2232,23.3978,68.4476,25.3226
414.3756,24.1466,68.3269,25.3226
414.528,24.8458,69.3016,25.3226
414.6804,25.5451,69.3899,25.3226
414.8328,26.5523,69.7085,25.6224
414.9852,27.6078,69.9951,25.6014
415.1376,28.6634,69.9668,25.6101
415.29,28.8245,69.4036,25.6022
415.4424,28.6833,69.6124,25.5881
415.5948,28.5421,70.9117,25.5982
415.7472,27.6105,72.3167,25.596
415.8996,26.2174,72.57,25.5963
416.052,24.8243,72.2985,25.6248
416.2044,24.5128,69.8153,25.6252
416.3568,25.216,66.6608,25.6119
416.5092,25.9191,63.6207,25.5986
416.6616,26.4251,62.9077,25.6125
416.814,26.637,63.9836,25.6438
416.9664,26.849,65.2895,25.6265
417.1188,26.0864,65.9836,25.6278
417.2712,22.9094,67.0719,25.6278
417.4236,19.7325,66.4479,25.6447
417.576,17.0427,66.2472,25.6347
417.7284,16.6571,67.0178,25.625
417.8808,16.2716,66.9621,25.6194
418.0332,16.0014,65.9592,25.6503
418.1856,17.4702,66.3654,25.6561
418.338,18.9389,65.8347,25.6372
418.4904,20.4076,67.5121,25.6364
418.6428,20.4739,68.7008,25.6685
418.7952,20.4675,70.6592,25.6583
418.9476,20.461,70.8714,25.6839
419.1,20.8651,69.5379,25.6603
419.2524,21.3475,68.6235,25.6908
419.4048,21.8298,68.3306,25.6853
419.5572,22.1901,66.3894,25.6863
419.7096,22.5053,66.321,25.6827
419.862,22.8205,65.7062,25.7013
420.0144,22.8222,65.7002,25.7011
420.1668,22.6324,66.41,25.7022
420.3192,22.4426,67.3202,25.6941
420.4716,21.7713,68.4127,25.7096
420.624,20.6418,69.0032,25.7451
420.7764,19.5123,68.3786,25.7239
420.9288,19.0067,68.9892,25.7334
421.0812,19.4187,69.4713,25.7446
421.2336,19.8307,68.6515,25.7401
421.386,20.238,68.659,25.7267
421.5384,20.634,68.4915,25.7498
421.6908,21.0299,67.9885,25.7569
421.8432,21.3753,68.8183,25.7416
421.9956,21.5074,68.7719,25.7631
422.148,21.6394,69.8149,25.7596
422.3004,21.5313,70.6037,25.7561
422.4528,18.8868,70.0184,25.7526
422.6052,16.2423,70.1906,25.785
422.7576,13.5978,71.3268,25.7863
422.91,15.1034,70.3476,25.7763
423.0624,16.6854,71.8682,25.7663
423.2148,18.2673,70.8605,25.7563
423.3672,19.4449,69.3969,25.7941
423.5196,20.5664,67.7608,25.7759
423.672,21.6879,65.4797,25.7578
423.8244,18.7787,65.3454,25.7397
423.9768,14.7009,66.6566,25.7216
424.1292,10.6231,67.795,25.7804
424.2816,12.9816,69.421,25.7804
424.434,18.4663,70.8955,25.7804
424.5864,23.951,71.1043,25.7804
424.7388,26.1894,71.3976,25.7931
424.8912,25.9959,70.0012,25.7746
425.0436,25.8023,69.0212,25.7561
425.196,26.1073,67.4573,25.7376
425.3484,26.9719,67.2398,25.7264
425.5008,27.8365,67.1992,25.7987
425.6532,27.5424,67.1469,25.8023
425.8056,25.2869,68.9902,25.806
425.958,23.0313,70.3497,25.8096
426.1104,21.9491,70.1871,25.8912
426.2628,24.0019,71.1554,25.9515
426.4152,26.0547,70.5267,25.949
426.5676,27.7652,70.6935,25.9611
426.72,27.8523,69.8948,25.9664
426.8724,27.9395,70.5711,25.9701
427.0248,28.2405,70.6338,25.9737
427.1772,31.1146,70.7767,25.9774
427.3296,33.9886,71.052,25.9669
427.482,36.8627,70.5706,25.9761
427.6344,33.3333,69.6341,25.9853
427.7868,29.6736,67.7159,25.9946
427.9392,26.0138,68.2792,26.0038
428.0916,26.4756,67.0143,26.0528
428.244,27.4772,68.3287,26.0374
428.3964,28.4787,67.7931,26.022
428.5488,28.4732,68.3472,26.0066
428.7012,28.1985,68.6328,25.9912
428.8536,27.9238,67.6712,26.0397
429.006,30.3621,67.8567,26.0201
429.1584,33.9922,67.1361,26.0004
429.3108,37.6223,66.9879,25.9807
429.4632,36.885,68.2312,25.961
429.6156,33.2507,69.1834,26.0398
429.768,29.6165,67.0751,26.0398
429.9204,27.9385,66.3817,26.0398
430.0728,28.152,67.3046,26.0398
430.2252,28.3654,68.4307,26.0398
430.3776,26.4503,71.1339,26.0373
430.53,21.5525,74.2202,26.0273
430.6824,16.6547,73.5955,26.0173
430.8348,14.071,74.0343,26.0073
430.9872,16.2875,73.2999,25.9973
431.1396,18.504,72.0794,26.0634
431.292,20.4037,73.4547,26.0466
431.4444,21.2711,71.3576,26.0298
431.5968,22.1385,71.3845,26.0292
431.7492,22.9952,71.4114,26.0361
431.9016,23.7884,70.883,26.055
432.054,24.5815,72.9319,26.055
432.2064,25.8131,70.9081,26.055
432.3588,34.3816,68.3566,26.055
432.5112,42.9501,66.3794,26.055
432.6636,51.5186,64.1258,26.1008
432.816,53.9981,63.4469,26.1008
432.9684,56.2785,63.1748,26.1008
433.1208,58.5588,63.2492,26.1008
433.2732,52.5955,64.0688,26.0703
433.4256,45.5194,64.5188,26.0703
433.578,38.4434,66.6451,26.0703
433.7304,32.0431,68.2454,26.0703
433.8828,25.8176,68.4136,26.1008
434.0352,19.592,68.2167,26.1008
434.1876,19.4323,66.3857,26.1008
434.34,21.7631,64.8997,26.1008
434.4924,24.0938,63.2967,26.1008
434.6448,25.8502,61.8815,26.1202
434.7972,27.2607,60.8369,26.1275
434.9496,28.6712,61.9999,26.1348
435.102,28.285,61.8486,26.1421
435.2544,26.3682,61.7126,26.1473
435.4068,24.4514,63.5684,26.1511
435.5592,24.0901,64.8775,26.1548
435.7116,25.5791,62.3847,26.1586
435.864,27.0682,61.6253,26.1461
436.0164,27.0588,61.8285,26.1246
436.1688,24.544,61.8155,26.117
436.3212,22.0291,63.8005,26.1094
436.4736,20.2035,65.4218,26.1018
436.626,20.0444,65.9208,26.1673
436.7784,19.8854,66.3366,26.1747
436.9308,20.1311,66.2349,26.1821
437.0832,21.8844,66.2767,26.1895
437.2356,23.6376,66.81,26.2153
437.388,24.7659,66.5142,26.1937
437.5404,21.7716,65.8607,26.1722
437.6928,18.7774,66.3821,26.1506
437.8452,15.9621,66.2377,26.2066
437.9976,16.3844,66.5958,26.196
438.15,16.8067,66.225,26.1853
438.3024,17.229,64.6249,26.1747
438.4548,15.5121,64.3842,26.164
438.6072,13.7381,64.6167,26.2486
438.7596,11.964,64.2648,26.2413
438.912,15.3311,65.9487,26.234
439.0644,19.2929,66.1931,26.2267
439.2168,23.2548,65.7201,26.2476
439.3692,25.4991,66.6445,26.2921
439.5216,27.3649,66.5688,26.3366
439.674,29.2308,66.8972,26.3811
439.8264,29.5216,67.629,26.4257
439.9788,29.268,65.6884,26.4703
440.1312,29.0144,66.4123,26.4823
440.2836,28.1775,67.0086,26.4823
440.436,27.0493,67.332,26.485
440.5884,25.9212,68.3697,26.4891
440.7408,25.9155,68.6733,26.4931
440.8932,26.6861,67.5595,26.4972
441.0456,27.4566,66.1157,26.4872
441.198,27.4697,67.1914,26.4876
441.3504,26.7706,65.9861,26.5066
441.5028,26.0716,66.5238,26.5376
441.6552,26.0118,66.8939,26.5128
441.8076,26.7662,66.378,26.4855
441.96,27.5206,67.4727,26.512
442.1124,27.6313,67.8805,26.5318
442.2648,26.62,68.6609,26.5193
442.4172,25.6087,67.6375,26.5128
442.5696,24.937,66.5039,26.5262
442.722,25.0997,65.3747,26.5444
442.8744,25.2623,66.9868,26.5501
443.0268,24.8295,69.0623,26.5529
443.1792,22.2146,70.2469,26.5687
443.3316,19.5998,71.7431,26.5556
443.484,17.5815,71.7464,26.5727
443.6364,19.2403,70.4148,26.5891
443.7888,20.899,71.1631,26.6021
443.9412,22.5603,69.6132,26.6075
444.0936,24.2582,67.5569,26.5701
444.246,25.9561,67.8247,26.6237
444.3984,27.654,66.6378,26.5738
