DEPT,HVOL,AVOL,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HP01,HP02,HDP3,HDP4,HDP5,HDP6,HDPT,BIT
601.7,,,,,,,,,,,,,,,,,,,,,12.25
601.8,,,,,,,,,,,,,,,,,,,,,12.25
601.9,,,,,,,,,,,,,,,,,,,,,12.25
602.0,,,,,,,,,,,,,,,,,,,,,12.25
602.1,,,,,,,,,,,,,,,,,,,,,12.25
602.2,,,,,,,,,,,,,,,,,,,,,12.25
602.3,,,,,,,,,,,,,,,,,,,,,12.25
602.4,,,,,,,,,,,,,,,,,,,,,12.25
602.5,,,,,,,,,,,,,,,,,,,,,12.25
602.6,,,,,,,,,,,,,,,,,,,,,12.25
602.7,,,,,,,,,,,,,,,,,,,,,12.25
602.8,,,,,,,,,,,,,,,,,,,,,12.25
602.9,,,,,,,,,,,,,,,,,,,,,12.25
603.0,,,,,,,,,,,,,,,,,,,,,12.25
603.1,,,,,,,,,,,,,,,,,,,,,12.25
603.2,,,,,,,,,,,,,,,,,,,,,12.25
603.3,,,,,,,,,,,,,,,,,,,,,12.25
603.4,,,,,,,,,,,,,,,,,,,,,12.25
603.5,,,,,,,,,,,,,,,,,,,,,12.25
603.6,,,,,,,,,,,,,,,,,,,,,12.25
603.7,,,,,,,,,,,,,,,,,,,,,12.25
603.8,,,,,,,,,,,,,,,,,,,,,12.25
603.9,,,,,,,,,,,,,,,,,,,,,12.25
604.0,,,,,,,,,,,,,,,,,,,,,12.25
604.1,,,,,,,,,,,,,,,,,,,,,12.25
604.2,,,,,,,,,,,,,,,,,,,,,12.25
604.3,,,,,,,,,,,,,,,,,,,,,12.25
604.4,,,,,,,,,,,,,,,,,,,,,12.25
604.5,,,,,,,,,,,,,,,,,,,,,12.25
604.6,,,,,,,,,,,,,,,,,,,,,12.25
604.7,,,,,,,,,,,,,,,,,,,,,12.25
604.8,,,,,,,,,,,,,,,,,,,,,12.25
604.9,,,,,,,,,,,,,,,,,,,,,12.25
605.0,,,,,,,,,,,,,,,,,,,,,12.25
605.1,,,,,,,,,,,,,,,,,,,,,12.25
605.2,,,,,,,,,,,,,,,,,,,,,12.25
605.3,,,,,,,,,,,,,,,,,,,,,12.25
605.4,,,,,,,,,,,,,,,,,,,,,12.25
605.5,,,,,,,,,,,,,,,,,,,,,12.25
605.6,,,,,,,,,,,,,,,,,,,,,12.25
605.7,,,,,,,,,,,,,,,,,,,,,12.25
605.8,,,,,,,,,,,,,,,,,,,,,12.25
605.9,,,,,,,,,,,,,,,,,,,,,12.25
606.0,,,,,,,,,,,,,,,,,,,,,12.25
606.1,,,,,,,,,,,,,,,,,,,,,12.25
606.2,,,,,,,,,,,,,,,,,,,,,12.25
606.3,,,,,,,,,,,,,,,,,,,,,12.25
606.4,,,,,,,,,,,,,,,,,,,,,12.25
606.5,,,,,,,,,,,,,,,,,,,,,12.25
606.6,,,,,,,,,,,,,,,,,,,,,12.25
606.7,,,,,,,,,,,,,,,,,,,,,12.25
606.8,,,,,,,,,,,,,,,,,,,,,12.25
606.9,,,,,,,,,,,,,,,,,,,,,12.25
607.0,,,,,,,,,,,,,,,,,,,,,12.25
607.1,,,,,,,,,,,,,,,,,,,,,12.25
607.2,,,,,,,,,,,,,,,,,,,,,12.25
607.3,,,,,,,,,,,,,,,,,,,,,12.25
607.4,,,,,,,,,,,,,,,,,,,,,12.25
607.5,,,,,,,,,,,,,,,,,,,,,12.25
607.6,,,,,,,,,,,,,,,,,,,,,12.25
607.7,,,,,,,,,,,,,,,,,,,,,12.25
607.8,,,,,,,,,,,,,,,,,,,,,12.25
607.9,,,,,,,,,,,,,,,,,,,,,12.25
608.0,,,,,,,,,,,,,,,,,,,,,12.25
608.1,,,,,,,,,,,,,,,,,,,,,12.25
608.2,,,,,,,,,,,,,,,,,,,,,12.25
608.3,,,,,,,,,,,,,,,,,,,,,12.25
608.4,,,,,,,,,,,,,,,,,,,,,12.25
608.5,,,,,,,,,,,,,,,,,,,,,12.25
608.6,,,,,,,,,,,,,,,,,,,,,12.25
608.7,,,,,,,,,,,,,,,,,,,,,12.25
608.8,,,,,,,,,,,,,,,,,,,,,12.25
608.9,,,,,,,,,,,,,,,,,,,,,12.25
609.0,,,,,,,,,,,,,,,,,,,,,12.25
609.1,,,,,,,,,,,,,,,,,,,,,12.25
609.2,,,,,,,,,,,,,,,,,,,,,12.25
609.3,,,,,,,,,,,,,,,,,,,,,12.25
609.4,,,,,,,,,,,,,,,,,,,,,12.25
609.5,,,,,,,,,,,,,,,,,,,,,12.25
609.6,,,,,,,,,,,,,,,,,,,,,12.25
609.7,,,,,,,,,,,,,,,,,,,,,12.25
609.8,,,,,,,,,,,,,,,,,,,,,12.25
609.9,,,,,,,,,,,,,,,,,,,,,12.25
610.0,,,,,,,,,,,,,,,,,,,,,12.25
610.1,,,,,,,,,,,,,,,,,,,,,12.25
610.2,,,,,,,,,,,,,,,,,,,,,12.25
610.3,,,,,,,,,,,,,,,,,,,,,12.25
610.4,,,,,,,,,,,,,,,,,,,,,12.25
610.5,,,,,,,,,,,,,,,,,,,,,12.25
610.6,,,,,,,,,,,,,,,,,,,,,12.25
610.7,,,,,,,,,,,,59.238037,,,,,,,,,12.25
610.8,,,,,,,,,,,,58.943079,,,,,,,,,12.25
610.9,,,,,,,,,,,,58.462631,,,,,,,,,12.25
611.0,,,,,,,,,,,,57.720673,,,,,,,,,12.25
611.1,,,,,,,,,,,,56.595572,,,,,,,,,12.25
611.2,,,,,,,,,,,,55.055401,,,,,,,,,12.25
611.3,,,,,,,,,,,,53.124487,,,,,,,,,12.25
611.4,,,,,,,,,,,,50.722246,,,,,,,,,12.25
611.5,,,,,,,,,,,,47.813709,,,,,,,,,12.25
611.6,,,,,,,,,,,,44.187542,,,,,,,,,12.25
611.7,,,,,,,,,,,,39.139795,,,,,,,,,12.25
611.8,,,,,,,,,,,,31.175913,,,,,,,,,12.25
611.9,,,,,,,,,,,,19.406455,,,,,,,,,12.25
612.0,,,,,,,,,,,,6.977141,,,,,,,,,12.25
612.1,,,,,,,,,,,,-10.302267,,,,,,,,,12.25
612.2,,,,,,,,,,,,-32.369431,,,,,,,,,12.25
612.3,,,,,,,,,,,,-50.945744,,,,,,,,,12.25
612.4,,,,,,,,,,,,-65.059669,,,,,,,,,12.25
612.5,,,,,,,,,,,,-72.128036,,,,,,,,,12.25
612.6,,,,,,,,,,,,-62.218031,,,,,,,,,12.25
612.7,,,,,,,,,,,,-42.334167,,,,,,,,,12.25
612.8,,,,,,,,,,,,-33.79101,,,,,,,,,12.25
612.9,,,,,,,,,,,,-34.405254,,,,,,,,,12.25
613.0,,,,,,,,,,,,-31.968044,,,,,,,,,12.25
613.1,,,,,,,,,,,,-27.706349,,,,,,,,,12.25
613.2,,,,,,,,,,,,-22.819767,,,,,,,,,12.25
613.3,,,,,,,,,,,,-19.391252,,,,,,,,,12.25
613.4,,,,,,,,,,,,-19.272659,,,,,,,,,12.25
613.5,,,,,,,,,,,,-13.09069,,,,,,,,,12.25
613.6,,,,,,,,,,,,-5.069031,,,,,,,,,12.25
613.7,,,,,,,,,,,,-1.042999,,,,,,,,,12.25
613.8,,,,,,,,,,,,15.67538,,,,,,,,,12.25
613.9,,,,,,,,,,,,44.742492,,,,,,,,,12.25
614.0,,,,,,,,,,,,58.965883,,,,,,,,,12.25
614.1,,,,,,,,,,,,58.410934,,,,,,,,,12.25
614.2,,,,,,,,,,,,57.866632,,,,,,,,,12.25
614.3,,,,,,,,,,,,57.33601,,,,,,,,,12.25
614.4,,,,,,,,,,,,56.808428,,,,,,,,,12.25
614.5,,,,,,,,,,,,56.276287,,,,,,,,,12.25
614.6,,,,,,,,,,,,55.727423,,,,,,,,,12.25
614.7,,,,,,,,,,,,55.215046,,,,,,,,,12.25
614.8,,,,,,,,,,,,54.684425,,,,,,,,,12.25
614.9,,,,,,,,,,,,54.123396,,,,,,,,,12.25
615.0,,,,,,,,,,,,53.569965,,,,,,,,,12.25
615.1,,,,,65.383797,,,,,,,52.973967,,,,,,,,,12.25
615.2,,,,,66.087326,,,,,,,52.257856,,,,,,,,,12.25
615.3,,,,,66.825558,,,,,,,51.470287,,,,,,,,,12.25
615.4,,,,,67.428852,,,,,,,50.621901,,,,,,,,,12.25
615.5,,,,,68.240711,,,,,,,49.627556,,,,,,,,,12.25
615.6,,,,,68.712379,,,,,,,48.487251,,,,,,,,,12.25
615.7,,,,,67.812038,,,,,,,47.126488,,,,,,,,,12.25
615.8,,,,,65.859531,,,,,,,45.332409,,,,,,,,,12.25
615.9,,,,,64.256454,,,,,,,42.732513,,,,,,,,,12.25
616.0,,,35.840181,,63.395212,,,,,,,38.186502,,,,,,,,,12.25
616.1,,,35.815666,,63.282684,,,,,,,24.18357,,,,,,,,,12.25
616.2,,,35.808826,,64.132612,,,,,,,0.159644,,,,,,,,,12.25
616.3,,,35.83358,,65.817894,,,,,,,-25.483515,,,,,,,,,12.25
616.4,,,35.840227,,67.479282,,,,,,,-35.250599,,,,,,,,,12.25
616.5,,,35.818468,,68.289837,,,,,,,-28.004346,,,,,,,,,12.25
616.6,,,35.852982,,67.227615,,,,,,,-11.050307,,,,,,,,,12.25
616.7,,,35.868839,,64.351463,,,,,,,16.330675,,,,,,,,,12.25
616.8,,,35.823162,,61.178865,,,,,,,45.951215,,,,,,,,,12.25
616.9,,,35.82398,,58.673208,,,,,,,60.764524,,,,,,,,,12.25
617.0,,,35.841,,57.101345,,,,,,,60.7554,,,,,,,,,12.25
617.1,,,35.844488,,56.795998,0.358095,,,,,,60.706745,,,,,,,,,12.25
617.2,,,35.846203,,58.427019,0.342187,,,,,,60.609442,,,,,,,,,12.25
617.3,,,35.864069,,60.614429,0.329847,,,,,,60.367702,,,,,,,,,12.25
617.4,,,35.882399,,62.325798,0.323813,,,,,,59.837078,,,,,,,,,12.25
617.5,,,35.874561,,63.261576,0.325008,,,,,,59.200024,,,,,,,,,12.25
617.6,,,35.845934,,63.723373,0.330652,,,,,,58.651159,,,,,,,,,12.25
617.7,,,35.839823,,63.508173,0.335677,,,,,,58.011072,,,,,,,,,12.25
617.8,,,35.833399,,62.590363,0.337282,,,,,,57.270634,,,,,,,,,12.25
617.9,,,35.81814,,61.283298,0.336134,,,,,,56.522593,,,,,,,,,12.25
618.0,,,35.852818,,59.928123,0.334612,,,,,,55.519125,,,,,,,,,12.25
618.1,,,35.835173,,59.121424,0.333829,,,,,,54.103628,,,,,,,,,12.25
618.2,,,35.841448,,59.631672,0.333873,,,,,,52.336918,,,,,,,,,12.25
618.3,,,35.853832,,61.1269,0.332803,,,,,,50.185545,,,,,,,,,12.25
618.4,,,35.814728,,62.262154,0.326113,,,,,,46.702293,,,,,,,,,12.25
618.5,,,35.805756,,62.977873,0.310896,,,,,,42.921043,,,,,,,,,12.25
618.6,,,35.836977,,63.783209,0.290197,,,,,,37.769913,,,,,,,,,12.25
618.7,,,35.878809,,64.861187,0.271277,,,,,,30.351854,,,,,,,,,12.25
618.8,,,35.844324,,65.8666,0.259963,,,,,,14.028782,,,,,,,,,12.25
618.9,,,35.845129,,67.049595,0.258981,,,,,,-9.026647,,,,,,,,,12.25
619.0,,,35.879971,,68.393238,0.267735,,,,,,-24.706589,,,,,,,,,12.25
619.1,,,35.870388,,69.093323,0.280565,,,,,,-25.071485,,,,,,,,,12.25
619.2,0.136639,0.048957,35.855724,,68.145351,0.290185,8.738381,,,,,-15.014002,,,,,,,,,12.25
619.3,0.136639,0.048957,35.843996,,66.392406,0.291387,8.738381,,,,,4.512564,,,,,,,,,12.25
619.4,0.136639,0.048958,35.846008,,65.104309,0.285939,8.738381,,,,,32.144414,,,,,,,,,12.25
619.5,0.136641,0.048959,35.839005,,64.771221,0.279047,8.738409,,,,,52.750471,,,,,,,,,12.25
619.6,0.136641,0.04896,35.837664,,64.561951,0.276068,8.738475,,,,,59.780823,,,,,,,,,12.25
619.7,0.136636,0.048954,35.83437,,63.692307,0.278059,8.738446,,,,,59.186342,,,,,,,,,12.25
619.8,0.136622,0.04894,35.833147,,62.187426,0.28111,8.738121,,,,,58.450466,,,,,,,,,12.25
619.9,0.136606,0.048924,35.85182,,60.430004,0.278097,8.737549,-0.620167,2.147724,14.66097,,57.691782,,,,,,,,,12.25
620.0,0.136597,0.048915,35.815205,,58.603355,0.262808,8.737096,-0.611431,2.184538,14.612891,,57.00456,,,,,,,,,12.25
620.1,0.136591,0.04891,35.781048,,57.16305,0.234655,8.736957,-0.601898,2.229491,14.623611,,56.078636,,,,,,,,,12.25
620.2,0.136579,0.048897,35.843102,,56.480686,0.198565,8.736772,-0.59366,2.278235,14.6352,,54.837986,,,,,,,,,12.25
620.3,0.136555,0.048874,35.851566,,56.287733,0.163553,8.736133,-0.58948,2.32733,14.611459,,53.510672,,,,,,,,,12.25
620.4,0.136533,0.048851,35.841984,,55.396053,0.136682,8.735277,-0.591854,2.371897,14.581077,,52.054119,,,,,,,,,12.25
620.5,0.136522,0.04884,35.868763,,53.088406,0.119884,8.734711,-0.601368,2.4058,14.539958,,50.4881,,,,,,,,,12.25
620.6,0.136519,0.048838,35.839226,,49.747463,0.110311,8.734564,-0.615733,2.428504,14.43889,,48.785248,,,,,,,,,12.25
620.7,0.136516,0.048835,35.835426,,45.919884,0.103614,8.734536,-0.632893,2.440881,14.31247,,46.808723,,,,,,,,,12.25
620.8,0.136511,0.048829,35.849108,,42.159607,0.097258,8.73438,-0.650362,2.445281,14.268089,,44.747055,,,,,,,,,12.25
620.9,0.136505,0.048823,35.848183,,38.924023,0.09068,8.73417,-0.663466,2.451676,14.329307,,42.689945,,,,,,,,,12.25
621.0,0.136502,0.048821,35.852251,,36.518152,0.08448,8.734021,-0.671251,2.466474,14.447957,,40.337879,,,,,,,,,12.25
621.1,0.136502,0.04882,35.853325,,35.193329,0.07936,8.733998,-0.674914,2.495802,14.578439,,37.703014,,,,,,,,,12.25
621.2,0.136499,0.048817,35.857347,,35.220751,0.075544,8.733988,-0.678024,2.53455,14.671266,,34.575539,,,,,,,,,12.25
621.3,0.136491,0.04881,35.852951,,35.943127,0.072797,8.733806,-0.682379,2.572509,14.658507,,29.175059,,,,,,,,,12.25
621.4,0.136483,0.048802,35.83176,,36.789135,0.07076,8.733509,-0.689699,2.592313,14.594147,,13.256414,,,,,,,,,12.25
621.5,0.13648,0.048799,35.811657,,37.337143,0.069516,8.733301,-0.698309,2.587258,14.529741,,0.405948,,,,,,,,,12.25
621.6,0.136482,0.048801,35.837259,,37.512802,0.069288,8.733315,-0.702989,2.567735,14.50345,,-0.028888,,,,,,,,,12.25
621.7,0.136485,0.048803,35.879358,,37.470051,0.070157,8.733428,-0.702267,2.541405,14.534343,,0.678101,,,,,,,,,12.25
621.8,0.136484,0.048802,35.855068,,37.354658,0.071845,8.733459,-0.697035,2.515986,14.636858,,3.016485,,,,,,,,,12.25
621.9,0.136482,0.0488,35.854979,,37.452393,0.07407,8.73339,-0.69181,2.492008,14.686281,,13.558976,,,,,,,,,12.25
622.0,0.13648,0.048798,35.848093,,37.618378,0.076284,8.733308,-0.690053,2.469618,14.636216,,20.695758,,,,,,,,,12.25
622.1,0.136481,0.048799,35.827007,,37.857492,0.077667,8.73329,-0.693587,2.442042,14.505247,,17.933182,,,,,,,,,12.25
622.2,0.136482,0.0488,35.84103,,38.2174,0.077824,8.73334,-0.698269,2.414398,14.386785,,15.185809,,,,,,,,,12.25
622.3,0.136483,0.048801,35.839882,,38.635639,0.077336,8.733391,-0.700652,2.396923,14.357345,,11.361989,,,,,,,,,12.25
622.4,0.136481,0.048799,35.854158,,39.016956,0.077176,8.73337,-0.699757,2.397353,14.399105,,3.594238,,,,,,,,,12.25
622.5,0.136479,0.048798,35.816441,,39.444542,0.078042,8.733296,-0.696279,2.415367,14.442864,,-10.259695,,,,,,,,,12.25
622.6,0.13648,0.048798,35.82501,,39.902798,0.079922,8.733261,-0.695093,2.437368,14.443764,,-19.709014,,,,,,,,,12.25
622.7,0.136482,0.0488,35.84881,,39.898605,0.082062,8.733315,-0.701266,2.447551,14.367451,,-21.42099,,,,,,,,,12.25
622.8,0.136483,0.048801,35.812805,,39.444832,0.083187,8.733391,-0.715955,2.431742,14.184288,,-22.9566,,,,,,,,,12.25
622.9,0.136482,0.048801,35.809124,,39.072321,0.082473,8.733399,-0.732606,2.393361,13.956785,,-26.149452,,,,,,,,,12.25
623.0,0.136481,0.048799,35.816233,,39.133551,0.080066,8.733352,-0.744367,2.349682,13.844405,,-29.983915,,,,,,,,,12.25
623.1,0.13648,0.048798,35.831432,,39.247881,0.076882,8.733309,-0.748024,2.322971,13.960558,,-41.341345,,,,,,,,,12.25
623.2,0.136479,0.048798,35.838869,,39.178701,0.074021,8.733287,-0.742331,2.329448,14.221981,,-51.947695,,,,,,,,,12.25
623.3,0.136478,0.048797,35.823372,,39.204334,0.072943,8.733257,-0.730349,2.364855,14.465837,,-52.879704,,,,,,,,,12.25
623.4,0.136479,0.048797,35.834726,,39.264584,0.075362,8.733232,-0.719218,2.406483,14.630421,,-52.555857,,,,,,,,,12.25
623.5,0.136481,0.048799,35.83857,,39.465988,0.083606,8.733272,-0.713576,2.428581,14.708399,,-52.171194,,,,,,,,,12.25
623.6,0.136485,0.048804,35.835978,,39.977261,0.099871,8.733388,-0.712834,2.413077,14.674904,,-52.119499,,,,,,,,,12.25
623.7,0.136489,0.048808,35.835114,,41.493666,0.125531,8.733539,-0.712439,2.362177,14.567363,,-54.419872,,,,,,,,,12.25
623.8,0.136493,0.048811,35.828259,,44.555058,0.158475,8.733663,-0.70966,2.291355,14.473443,,-59.796026,,,,,,,,,12.25
623.9,0.136495,0.048813,35.814728,,48.342232,0.194368,8.73374,-0.704535,2.219742,14.459913,,-64.469751,,,,,,,,,12.25
624.0,0.136497,0.048815,35.81811,,52.057667,0.228169,8.733805,-0.698536,2.162168,14.475703,,-66.154358,,,,,,,,,12.25
624.1,0.1365,0.048818,35.826469,,54.928934,0.256568,8.733884,-0.693009,2.127631,14.486468,,-66.169563,,,,,,,,,12.25
624.2,0.136502,0.048821,35.813208,,56.994946,0.27598,8.733983,-0.6889,2.116443,14.523937,,-62.029503,,,,,,,,,12.25
624.3,0.136504,0.048822,35.816978,,58.669596,0.285129,8.734051,-0.686323,2.12036,14.6319,,-53.013498,,,,,,,,,12.25
624.4,0.136504,0.048823,35.838751,,60.636614,0.28635,8.734065,-0.683543,2.131719,14.721704,,-41.09808,,,,,,,,,12.25
624.5,0.136505,0.048824,35.871014,,62.425646,0.283331,8.73408,-0.678665,2.146114,14.74134,,-34.073805,,,,,,,,,12.25
624.6,0.136508,0.048826,35.819286,,63.367577,0.278345,8.734133,-0.672369,2.155313,14.713581,,-34.073805,,,,,,,,,12.25
624.7,0.136512,0.04883,35.793297,,63.604324,0.27307,8.734245,-0.66558,2.15283,14.641288,,-38.452574,,,,,,,,,12.25
624.8,0.136518,0.048836,35.83094,,63.130152,0.270794,8.734399,-0.658065,2.140749,14.503734,,-40.687571,,,,,,,,,12.25
624.9,0.136528,0.048846,35.84535,,61.778553,0.274277,8.734627,-0.649897,2.125807,14.345283,,-35.525793,,,,,,,,,12.25
625.0,0.136543,0.048862,35.835173,,59.790306,0.28188,8.735034,-0.641508,2.114317,14.234163,,-27.504133,,,,,,,,,12.25
625.1,0.136562,0.048881,35.830048,,58.576418,0.287967,8.735616,-0.634424,2.107204,14.217202,,-18.380181,,,,,,,,,12.25
625.2,0.136578,0.048897,35.840212,,57.954067,0.28807,8.736238,-0.630243,2.103491,14.305794,,-6.513417,,,,,,,,,12.25
625.3,0.136587,0.048906,35.82659,,56.675459,0.281441,8.73666,-0.628718,2.105544,14.453444,,3.443719,,,,,,,,,12.25
625.4,0.136589,0.048907,35.819258,,55.417446,0.272055,8.736795,-0.628758,2.115204,14.608873,,8.721046,,,,,,,,,12.25
625.5,0.136586,0.048905,35.7992,,55.081577,0.265557,8.736748,-0.630486,2.127946,14.722855,,20.69728,,,,,,,,,12.25
625.6,0.136585,0.048903,35.807589,,54.715519,0.266998,8.736661,-0.633866,2.138069,14.77091,,39.326809,,,,,,,,,12.25
625.7,0.136583,0.048901,35.838331,,54.159834,0.277226,8.736633,-0.637711,2.141851,14.746707,,49.019392,,,,,,,,,12.25
625.8,0.136573,0.048891,35.822147,,54.3855,0.293338,8.736523,-0.639982,2.138383,14.671459,,48.757883,,,,,,,,,12.25
625.9,0.136548,0.048867,35.819675,,54.803518,0.30813,8.735997,-0.639577,2.128915,14.579093,79.099918,49.010273,,,,,,,,,12.25
626.0,0.136515,0.048833,35.819511,,54.420425,0.315202,8.734972,-0.636302,2.118118,14.473265,79.339729,49.014832,,,,,,,,,12.25
626.1,0.136487,0.048805,35.802835,,54.338593,0.311355,8.733862,-0.629724,2.114041,14.358765,78.739536,48.098024,,,,,,,,,12.25
626.2,0.136471,0.04879,35.815279,,55.616777,0.300857,8.733156,-0.621317,2.119203,14.297905,76.973923,47.194904,,,,,,,,,12.25
626.3,0.136464,0.048783,35.807232,,57.335354,0.290287,8.732885,-0.614819,2.128483,14.307887,74.463669,46.144306,,,,,,,,,12.25
626.4,0.136458,0.048776,35.81078,,58.520025,0.283239,8.732709,-0.613644,2.134725,14.304068,72.395031,44.962952,,,,,,,,,12.25
626.5,0.136451,0.048769,35.808514,,59.690578,0.278688,8.732467,-0.618015,2.134941,14.265075,71.802814,43.746626,,,,,,,,,12.25
626.6,0.136446,0.048765,35.816799,,60.731905,0.274729,8.732261,-0.624268,2.133273,14.245375,72.665203,42.428434,,,,,,,,,12.25
626.7,0.136444,0.048763,35.838572,,60.421848,0.271203,8.73217,-0.628255,2.135221,14.197977,74.525448,40.994692,,,,,,,,,12.25
626.8,0.136442,0.04876,35.807901,,59.138788,0.267351,8.73214,-0.628628,2.140868,14.084566,76.642345,39.500132,,,,,,,,,12.25
626.9,0.136437,0.048755,35.806828,,57.522734,0.261971,8.732028,-0.625865,2.147043,14.007845,78.082748,37.912828,,,,,,,,,12.25
627.0,0.136428,0.048747,35.805635,,55.825644,0.253967,8.731791,-0.62046,2.152643,14.022607,78.566189,36.184128,,,,,,,,,12.25
627.1,0.136419,0.048738,35.797709,,54.155174,0.246476,8.731497,-0.615054,2.153659,14.011528,78.722679,34.161989,,,,,,,,,12.25
627.2,0.136411,0.048729,35.817783,,52.416533,0.243448,8.731215,-0.613573,2.14401,13.921017,79.486244,31.700453,,,,,,,,,12.25
627.3,0.136402,0.048721,35.838289,,50.831539,0.247132,8.730953,-0.617094,2.123397,13.849586,81.006493,28.65204,,,,,,,,,12.25
627.4,0.136393,0.048711,35.822239,,49.505665,0.256896,8.730671,-0.622829,2.100351,13.849977,83.61554,24.405549,,,,,,,,,12.25
627.5,0.136383,0.048701,35.804028,,48.992388,0.273435,8.730359,-0.624686,2.094496,13.852616,86.7001,19.182957,,,,,,,,,12.25
627.6,0.136375,0.048694,35.825338,,48.811932,0.296525,8.730035,-0.615508,2.129989,13.967335,88.52272,10.94692,,,,,,,,,12.25
627.7,0.13638,0.048698,35.838915,,48.348307,0.319333,8.729871,-0.598945,2.192104,14.175238,87.783875,-5.807948,,,,,,,,,12.25
627.8,0.136409,0.048727,35.837559,,47.872515,0.333705,8.730327,-0.603288,2.266882,14.312785,84.54475,-27.659216,,,,,,,,,12.25
627.9,0.136459,0.048778,35.833385,,48.347519,0.337997,8.7317,-0.628417,2.340815,14.302985,80.452621,-47.465538,,,,,,,,,12.25
628.0,0.136514,0.048833,35.816635,,49.537712,0.338608,8.733584,-0.64993,2.386356,14.288052,77.202442,-53.65967,,,,,,,,,12.25
628.1,0.136555,0.048873,35.792612,,50.744684,0.341465,8.735217,-0.666385,2.386597,14.324096,76.236721,-44.724247,,,,,,,,,12.25
628.2,0.136575,0.048894,35.814802,,52.152004,0.347936,8.736154,-0.67247,2.334473,14.346166,77.699707,-27.058656,,,,,,,,,12.25
628.3,0.136585,0.048903,35.852371,,53.68931,0.358082,8.736551,-0.657932,2.262551,14.408655,81.53701,-3.648973,,,,,,,,,12.25
628.4,0.13659,0.048908,35.829763,,54.501089,0.369414,8.736741,-0.625971,2.197222,14.534562,86.797329,19.040037,,,,,,,,,12.25
628.5,0.136594,0.048913,35.800257,,53.938963,0.378223,8.736884,-0.596638,2.139175,14.642001,92.107773,28.741744,,,,,,,,,12.25
628.6,0.136598,0.048916,35.827677,,53.209187,0.381265,8.737027,-0.586252,2.089631,14.615016,95.624825,26.166178,,,,,,,,,12.25
628.7,0.136599,0.048917,35.825323,,52.714764,0.381334,8.737116,-0.589625,2.06505,14.545688,96.344975,23.123846,,,,,,,,,12.25
628.8,0.136597,0.048915,35.811092,,51.945913,0.38066,8.737097,-0.598724,2.063888,14.464627,94.632915,18.422752,,,,,,,,,12.25
628.9,0.136592,0.04891,35.84185,,51.227104,0.378029,8.736965,-0.609892,2.068697,14.417161,91.087353,9.449319,,,,,,,,,12.25
629.0,0.136588,0.048906,35.831596,,51.450747,0.370539,8.736794,-0.61925,2.073197,14.429856,86.456158,-7.475833,,,,,,,,,12.25
629.1,0.136586,0.048905,35.818363,,52.341507,0.358019,8.736695,-0.625529,2.073891,14.47632,82.367432,-29.027579,,,,,,,,,12.25
629.2,0.136585,0.048903,35.838036,,53.116074,0.344659,8.736693,-0.629242,2.069833,14.491119,81.225647,-39.3116,,,,,,,,,12.25
629.3,0.136579,0.048897,35.84577,,53.459799,0.334946,8.736608,-0.63218,2.062714,14.482214,83.658627,-38.270124,,,,,,,,,12.25
629.4,0.136569,0.048887,35.850567,,53.337332,0.333089,8.736317,-0.635421,2.054798,14.504234,88.193436,-36.203896,,,,,,,,,12.25
629.5,0.136561,0.048879,35.848867,,52.573103,0.337817,8.73598,-0.63916,2.04526,14.559381,92.999878,-34.837049,,,,,,,,,12.25
629.6,0.136557,0.048875,35.813341,,51.762358,0.344125,8.735787,-0.642894,2.034187,14.611491,97.74733,-34.868979,,,,,,,,,12.25
629.7,0.136552,0.04887,35.796293,,52.295858,0.3453,8.735709,-0.646542,2.022931,14.696618,100.83683,-34.356602,,,,,,,,,12.25
629.8,0.13654,0.048859,35.786293,,54.02759,0.33918,8.735486,-0.650294,2.012416,14.767454,100.218746,-33.205656,,,,,,,,,12.25
629.9,0.136523,0.048841,35.781956,,56.24963,0.327979,8.734973,-0.6536,2.003707,14.744614,95.458641,-31.375089,,,,,,,,,12.25
630.0,0.136506,0.048824,35.788141,,58.559328,0.318817,8.734373,-0.655296,1.998351,14.662987,88.008186,-30.157242,,,,,,,,,12.25
630.1,0.136492,0.04881,35.811375,,60.740885,0.31902,8.733891,-0.654767,1.996449,14.585794,79.27562,-30.169404,,,,,,,,,12.25
630.2,0.136476,0.048795,35.834965,,62.518265,0.330126,8.733471,-0.652748,1.994213,14.548716,70.693478,-29.123367,,,,,,,,,12.25
630.3,0.136463,0.048781,35.791466,,63.747471,0.347985,8.732897,-0.650308,1.987877,14.536643,64.231731,-26.588852,,,,,,,,,12.25
630.4,0.136487,0.048805,35.793329,,64.82457,0.368515,8.732598,-0.647386,1.980515,14.578237,60.897318,-22.207042,,,,,,,,,12.25
630.5,0.136595,0.048914,35.815861,,65.752781,0.388123,8.734449,-0.644283,1.976629,14.67994,60.194696,-11.243398,,,,,,,,,12.25
630.6,0.136772,0.04909,35.811077,,66.298531,0.404512,8.739517,-0.641293,1.979339,14.763803,60.599745,5.008215,,,,,,,,,12.25
630.7,0.136936,0.049255,35.799974,,65.76857,0.417637,8.745754,-0.63934,1.985922,14.79523,61.11186,12.049213,,,,,,,,,12.25
630.8,0.137022,0.049341,35.785324,,64.530113,0.430109,8.750009,-0.637554,1.995563,14.848772,61.617928,9.41131,,,,,,,,,12.25
