DEPT,CALI,BS,GR,DSO8,RSO8,RLA1,RLA2,RLA3,RLA4,RLA5,RT,DT,HDRA,PEF8,RHO8,TNPH,RXO8,TENS
3484.9308,6.58641,6.25,106.5204,0.17052,0.08028,21.9859,22.71993,24.44307,25.51912,27.06013,30.20396,62.05085,0.04684,3.68055,2.67497,0.15265,11.1149,7487.82387
3485.0832,6.6092,6.25,102.1575,0.14987,0.01931,18.97101,19.30419,20.03722,20.85689,22.37034,24.00921,62.68172,0.04465,3.6346,2.6587,0.15993,9.70822,7608.35294
3485.2356,6.6168,6.25,113.1148,0.1593,0.0352,11.39045,11.5407,11.43607,11.38085,12.59944,12.44354,63.32269,0.04339,3.68559,2.65323,0.1764,8.26316,7671.11735
3485.388,6.6168,6.25,71.63685,0.12604,0.0562,12.22433,12.29908,12.16475,12.07442,13.38507,13.1465,63.40696,0.04506,3.63033,2.63111,0.18269,7.92897,7767.64581
3485.5404,6.63959,6.25,77.35944,0.06077,0.02816,12.2503,12.3012,12.15594,12.07653,13.40373,13.13546,63.41779,0.03937,3.53505,2.61673,0.19082,8.75259,7743.17761
3485.6928,6.65478,6.25,79.65849,0.08358,0.00214,12.26756,12.30698,12.18016,12.10036,13.40111,13.14046,63.43574,0.02543,3.50804,2.58029,0.20798,6.30475,7677.0006
3485.8452,6.6168,6.25,71.47643,0.09933,0.0001,12.25056,12.33286,12.16702,12.10024,13.42402,13.17633,64.28839,0.01397,3.41668,2.56924,0.234,5.74599,7679.6466
3485.9976,6.52564,6.25,69.63872,0.06106,0.0001,12.22465,12.29114,12.17375,12.09068,13.39846,13.17214,65.70412,0.00937,3.40561,2.53685,0.23603,5.50251,7592.23639
3486.15,6.49526,6.25,63.46928,0.02892,0.0001,12.23029,12.30648,12.14405,12.05573,13.38144,13.12648,67.86863,0.00904,3.50539,2.52416,0.23387,5.22172,7546.58893
3486.3024,6.57881,6.25,75.73973,0.0284,0.00195,12.16101,12.27177,12.12222,12.03977,13.35619,13.1472,70.24482,0.00749,3.50793,2.51312,0.23117,5.43923,7601.41309
3486.4548,6.51424,6.25,81.19965,0.03932,0.0001,12.1469,12.2818,12.12054,12.03247,13.35114,13.15649,72.24306,0.00494,3.44474,2.54782,0.23409,5.34243,7569.88363
3486.6072,6.52564,6.25,77.77879,0.00975,0.0001,11.18326,11.30779,11.15337,11.13257,12.33884,12.21177,70.78709,0.00089,3.31521,2.56379,0.22163,5.26436,7668.17685
3486.7596,6.52564,6.25,82.23912,-0.00195,0.0001,13.16457,13.38248,14.07403,14.11071,15.55617,16.40664,68.08808,-0.00133,3.28811,2.55246,0.21381,5.63279,7731.23576
3486.912,6.51045,6.25,91.45242,0.01589,0.0001,18.87886,19.46226,20.19326,21.11645,23.19492,24.90939,65.84476,0.00766,3.45552,2.52943,0.19119,6.68364,7842.6106
3487.0644,6.51804,6.25,86.38966,-0.03854,0.01253,18.82664,18.6333,19.48456,20.47582,22.3371,23.60158,67.21617,0.02115,3.44236,2.59458,0.18505,7.96168,7808.64647
3487.2168,6.54083,6.25,99.31689,0.07428,0.0421,16.87714,16.58217,17.32781,18.1977,19.82786,20.76232,67.22141,0.03098,3.62528,2.63268,0.18934,6.64321,7759.70556
3487.3692,6.63959,6.25,96.73914,0.12036,0.03766,15.42258,15.00221,15.64194,16.43169,17.88487,18.54559,67.23224,0.03445,3.66334,2.59797,0.20206,5.90695,7761.52876
3487.5216,6.65478,6.25,98.17134,0.14261,0.06276,14.27858,13.852,14.44352,15.18262,16.53481,17.13564,67.35083,0.03901,3.77006,2.57096,0.18893,5.34081,7814.88941
3487.674,6.57881,6.25,79.09356,0.1254,0.06124,11.85982,11.51538,11.89495,12.50958,13.56183,13.89679,69.01083,0.04397,3.56608,2.57533,0.19231,5.50799,7829.35362
3487.8264,6.49526,6.25,81.84218,0.10247,0.05072,13.57659,13.41671,13.52964,14.07965,15.15454,15.21936,69.44353,0.04315,3.61534,2.58155,0.19957,5.35391,7785.23486
3487.9788,6.50285,6.25,85.21291,0.10129,0.05781,16.34299,16.40854,16.57931,17.11004,18.43859,18.81871,69.457,0.03372,3.58811,2.59287,0.21304,4.79195,7695.70695
3488.1312,6.48766,6.25,79.90443,0.12841,0.03513,15.80068,16.0601,16.27219,16.69093,18.0179,18.60485,69.53338,0.0342,3.56643,2.61767,0.21422,5.59729,7643.29499
3488.2836,6.44208,6.25,74.804,0.11596,0.00859,15.32151,15.65703,15.86974,16.26668,17.52511,18.18443,69.31597,0.04195,3.57015,2.62746,0.21203,8.37874,7584.23544
3488.436,6.41169,6.25,78.70365,0.11608,0.0336,14.96199,15.3964,15.63164,15.98925,17.21647,17.99673,68.13517,0.04949,3.81261,2.63297,0.21466,6.50231,7536.94463
3488.5884,6.3965,6.25,76.42197,0.17588,0.0494,14.20773,14.69173,14.96572,15.26585,16.41068,17.3094,67.65207,0.04728,3.64631,2.62325,0.22009,5.81281,7513.5555
