DEPT,CALI,BS,GR,DSO8,RSO8,RLA1,RLA2,RLA3,RLA4,RLA5,RT,DT,HDRA,PEF8,RHO8,TNPH,RXO8,TENS
3294.888,,,101.7401,,,18.99557,19.46268,19.61832,19.46705,20.49491,20.60111,,,,,,,
3295.0404,6.75354,6.25,102.7997,0.15743,0.08595,17.87713,17.94888,18.3951,17.99531,18.78338,18.61881,,0.07994,3.62669,2.65382,0.18397,6.73285,
3295.1928,6.8295,6.25,105.2022,0.2754,0.09923,19.05885,19.14525,19.69844,19.35695,20.3674,20.36885,,0.08751,3.65063,2.65205,0.18566,5.97752,
3295.3452,6.77632,6.25,97.15466,0.21665,0.16494,17.86268,17.90503,18.00955,18.03898,18.96558,18.74909,,0.1006,3.71369,2.5997,0.19259,4.18092,
3295.4976,6.94344,6.25,107.4684,0.34934,0.23632,18.83648,18.66584,18.6886,18.80007,19.91319,19.52458,,0.1066,4.05243,2.62889,0.19088,4.85917,
3295.65,6.94344,6.25,98.25715,0.31767,0.29381,19.43274,19.34904,19.52262,19.66828,20.94519,20.74942,,0.10567,3.96063,2.65547,0.20008,4.82057,
3295.8024,6.95864,6.25,94.57124,0.30606,0.31545,18.92128,18.46462,18.63231,18.65022,19.84325,19.25783,,0.10302,3.97042,2.64947,0.1946,5.46106,
3295.9548,6.98143,6.25,105.608,0.26292,0.24254,18.69676,18.22715,18.35282,18.4085,19.6238,19.00658,,0.10294,3.76562,2.61735,0.20089,6.16449,
3296.1072,6.98903,6.25,114.8765,0.25587,0.12911,18.89549,18.31321,18.44678,18.53993,19.7947,19.11818,,0.10749,3.67634,2.622,0.18553,7.47915,
3296.2596,7.09537,6.25,113.0379,0.22112,0.13026,19.13066,18.42325,18.59792,18.72113,19.98511,19.25744,,0.11074,3.7288,2.61617,0.18394,6.69663,
3296.412,6.95104,6.25,106.1413,0.2628,0.22046,19.38281,18.48558,18.71702,18.85324,20.14268,19.306,,0.11285,3.80564,2.62072,0.1759,5.35846,
3296.5644,7.01561,6.25,100.1846,0.36238,0.33831,22.5361,21.47823,21.83672,22.00763,23.5765,22.68071,,0.11214,3.65727,2.57839,0.16631,4.33209,
3296.7168,6.98903,6.25,98.4659,0.27468,0.38138,25.85546,25.59281,26.12244,26.27282,28.38289,28.3248,,0.1185,3.89061,2.63069,0.15907,5.32706,
3296.8692,7.0498,6.25,108.0001,0.44635,0.3569,24.09618,23.45196,23.89818,24.0641,26.54152,26.21702,,0.13283,4.34611,2.67165,0.16324,9.61217,
3297.0216,6.97004,6.25,110.7326,0.36933,0.31429,22.42135,21.96074,22.22103,22.55274,25.19091,25.01058,,0.14645,3.86109,2.63993,0.17455,16.13314,
3297.174,6.97004,6.25,107.2601,0.31736,0.14937,21.66493,21.24562,21.34351,21.69982,24.23721,23.99376,,0.14859,3.72384,2.60107,0.17913,6.03899,
3297.3264,6.99282,6.25,99.16648,0.28629,0.22047,21.06306,20.57304,20.75577,21.24489,23.66809,23.51364,,0.1351,3.51911,2.64969,0.17689,3.72349,
3297.4788,7.19793,6.25,101.4904,0.2715,0.18874,20.61015,20.12505,20.21208,20.59356,22.77166,22.42554,,0.12905,3.84624,2.64757,0.16713,7.02044,
3297.6312,6.98143,6.25,111.0765,0.47496,0.28628,20.40788,20.04708,20.102,20.36536,22.30543,21.92592,,0.12469,3.96991,2.6531,0.17169,6.92543,
3297.7836,6.98903,6.25,109.4064,0.2512,0.17491,20.06084,19.78979,19.97587,20.11777,21.71069,21.41577,,0.13699,3.81392,2.65692,0.17873,6.57839,
3297.936,7.0422,6.25,106.2487,0.42306,0.16496,21.06154,21.36202,21.63659,21.8922,23.44984,23.83661,,0.1374,3.94553,2.58778,0.18918,3.29981,
3298.0884,6.99662,6.25,112.8648,0.3713,0.30348,22.57063,22.95608,23.33725,23.60012,25.18391,25.74673,,0.12519,3.8947,2.64063,0.20912,3.65802,
3298.2408,6.98143,6.25,95.69672,0.34925,0.30675,22.95889,23.44332,23.77048,24.00129,25.55214,26.14593,,0.09268,4.07372,2.61225,0.2362,5.1116,
3298.3932,6.95104,6.25,105.1175,0.17694,0.13159,22.22829,22.53873,22.8342,23.11507,24.412,24.79465,,0.06064,3.66753,2.56857,0.26024,5.74716,
3298.5456,6.99282,6.25,100.5345,0.20334,0.0001,22.54268,22.96629,23.40228,23.89896,24.93837,25.77857,,0.04243,3.77691,2.69399,0.24679,7.02617,
3298.698,6.89027,6.25,112.6484,0.14925,0.0001,15.05497,14.80608,15.22078,15.73525,15.77724,15.72555,,0.03035,3.72754,2.69535,0.23659,7.10211,
3298.8504,6.82191,6.25,109.5753,0.14096,0.0001,14.35533,14.69759,15.32988,15.34429,15.0,15.3373,,0.02372,3.79186,2.67012,0.22906,7.4467,
3299.0028,6.85989,6.25,120.2484,0.06332,0.0001,12.33864,13.40268,13.54781,12.96661,12.78908,13.04027,,0.01486,3.90922,2.63735,0.23309,7.37658,
3299.1552,6.81431,6.25,110.5539,0.03895,0.0001,13.70641,13.63471,13.41477,13.18305,13.09392,13.0854,,0.01076,3.62302,2.63703,0.22493,5.30594,
3299.3076,6.81431,6.25,105.8056,0.07099,0.0001,12.96527,12.80568,12.63442,12.50773,12.47181,12.46829,,0.00241,3.62185,2.65634,0.23311,7.19489,
3299.46,6.79911,6.25,101.3254,0.02487,0.0001,12.82125,12.69495,12.52933,12.39692,12.37848,12.39789,,-0.00477,3.46677,2.61553,0.2305,6.52883,
3299.6124,6.77632,6.25,81.24474,0.07047,0.0001,12.73555,12.61306,12.40922,12.30979,12.26621,12.29385,,-0.00412,3.37986,2.50834,0.24777,5.28293,
3299.7648,6.82191,6.25,76.66888,0.10667,0.0001,11.94832,11.84885,11.63984,11.54944,11.53644,11.59363,,0.00261,3.35029,2.56166,0.23981,5.42314,
3299.9172,6.82191,6.25,67.16961,0.10581,0.0001,11.81483,11.75176,11.64313,11.63214,11.67931,11.70544,,0.01539,3.45612,2.5816,0.23277,4.73167,
3300.0696,6.82191,6.25,77.40368,0.16276,0.0001,11.88221,11.81664,11.68847,11.69582,11.77204,11.77434,,0.02616,3.48925,2.5811,0.21414,5.33385,
3300.222,6.82191,6.25,73.95423,0.11107,0.00239,11.91571,11.80982,11.71899,11.7383,11.80856,11.80241,,0.02824,3.5123,2.53817,0.18648,6.21614,
3300.3744,6.85229,6.25,73.04091,0.1235,0.0001,12.30527,12.14855,12.14319,12.21416,12.34248,12.23339,,0.02418,3.46965,2.54058,0.12755,5.16557,
3300.5268,6.92066,6.25,70.20592,0.22829,0.0001,30.69051,31.07383,32.00273,33.20916,33.42686,33.66738,,0.03783,3.47887,2.57503,0.08343,6.37145,
3300.6792,6.77632,6.25,66.68837,0.25116,0.0001,198.643,212.9643,223.3936,229.7462,237.6093,263.8945,,0.0535,3.85438,2.69145,0.06693,14.09035,
3300.8316,6.63959,6.25,59.25272,0.1389,0.0001,121.6531,112.2492,118.6228,119.2397,126.2565,123.7497,,0.05897,4.81644,2.75222,0.07116,17.46411,
3300.984,6.66238,6.25,55.52872,0.10707,0.0001,22.24401,21.98523,22.24465,21.83439,23.10158,22.64904,,0.03409,4.82574,2.72033,0.07602,17.68998,
3301.1364,6.66238,6.25,53.90135,0.09006,0.0001,14.05954,13.86135,13.35493,13.16237,13.90049,13.64192,,0.0137,4.63514,2.70625,0.08783,17.64852,
3301.2888,6.63959,6.25,68.61433,0.09644,0.0001,16.01941,15.40552,14.74297,14.63953,15.47607,14.92631,,0.00616,4.38567,2.70225,0.12993,17.54321,
3301.4412,6.62819,6.25,83.03226,0.08742,0.0001,15.7111,14.92974,14.33969,14.19086,14.99378,14.2104,,0.00703,4.14554,2.68816,0.20364,17.02269,
3301.5936,6.6168,6.25,88.02711,0.05064,0.0089,15.63587,14.8346,14.26165,14.07379,14.88336,14.03759,69.49093,0.00424,3.98325,2.66477,0.24478,9.87762,
3301.746,6.59401,6.25,70.4804,0.07769,0.0001,14.74545,14.01212,13.41827,13.16253,13.86077,12.91273,69.6297,0.01122,3.55566,2.58152,0.20742,6.54822,
3301.8984,6.84469,6.25,67.24207,0.09536,0.01369,12.36917,12.34468,11.9788,11.70072,12.28032,12.13749,69.69999,0.03054,3.45101,2.51018,0.1878,7.33043,
3302.0508,6.70796,6.25,72.88444,0.10684,0.03915,20.95501,22.42332,23.72399,23.39658,23.82065,25.98911,69.72556,0.0527,3.71108,2.65382,0.18492,7.08339,
3302.2032,6.62439,6.25,66.21243,0.1921,0.02185,16.72916,16.93257,17.88817,18.43276,18.22573,19.23348,69.74391,0.06361,3.81332,2.65036,0.19405,7.12242,
3302.3556,6.64719,6.25,67.62959,0.20201,0.00725,14.23681,14.24423,15.04939,15.73345,15.51864,16.23763,69.74171,0.05839,3.82287,2.65219,0.2143,7.16054,
3302.508,6.65478,6.25,68.7477,0.18168,0.0001,14.29212,14.21759,15.0543,15.74501,15.52415,16.18011,70.47247,0.05383,3.73964,2.65102,0.19527,7.10163,
3302.6604,6.65478,6.25,71.13245,0.18788,0.0001,14.42228,14.29247,15.12363,15.83587,15.63261,16.22863,66.34902,0.04864,3.73473,2.65631,0.17639,6.99098,
3302.8128,6.67757,6.25,76.48692,0.18779,0.0001,14.48471,14.29394,15.14909,15.8578,15.64224,16.16271,70.00378,0.04531,3.82557,2.65923,0.17933,6.81746,
3302.9652,6.68517,6.25,84.60425,0.16981,0.0001,15.52605,15.10294,15.97455,16.72923,16.62148,16.88136,71.75992,0.04048,3.85279,2.63951,0.21828,6.808,
3303.1176,6.67377,6.25,89.94939,0.15292,0.0001,16.55699,16.08302,16.56941,17.07294,17.19809,16.99826,71.78083,0.04212,3.81168,2.62775,0.23351,6.77978,
3303.27,6.69656,6.25,82.96356,0.14522,0.0001,14.1331,13.98943,14.15819,14.41439,14.66387,14.47106,71.77165,0.04368,3.78984,2.63054,0.22154,6.85943,
3303.4224,6.69656,6.25,92.40661,0.14952,0.0001,13.77603,13.87374,13.84367,13.95013,14.27198,14.09122,71.75989,0.04875,3.77006,2.6304,0.23133,7.08136,
3303.5748,6.69656,6.25,87.34862,0.15241,0.00718,13.36219,13.40385,13.25473,13.25154,13.59899,13.40487,71.76967,0.0528,3.81373,2.62968,0.25013,7.56505,
3303.7272,6.70796,6.25,94.81823,0.15079,0.01352,12.72499,12.748,12.53972,12.43864,12.76308,12.64432,71.80292,0.05464,3.74789,2.63274,0.24867,7.54245,
3303.8796,6.70796,6.25,90.60153,0.16829,0.0001,12.67951,12.71256,12.50074,12.34778,12.70926,12.58941,71.81582,0.04699,3.91872,2.65638,0.24878,6.52225,
3304.032,6.59401,6.25,98.33581,0.11014,0.0001,12.85198,12.83762,12.65872,12.4886,12.89477,12.75076,71.42933,0.03167,3.78009,2.65608,0.23925,6.66546,7571.88893
3304.1844,6.59401,6.25,96.99366,0.0772,0.0001,12.79255,12.47593,12.37448,12.2171,12.66547,12.50045,71.15977,0.018,3.66728,2.63166,0.23014,6.94041,7508.26575
3304.3368,6.57122,6.25,100.5782,0.04212,0.0001,13.7865,13.37257,13.40257,13.34566,13.97562,13.60431,71.13139,0.01028,3.62822,2.62149,0.2244,7.01197,7404.31185
3304.4892,6.53324,6.25,80.65129,0.06014,0.0001,16.03904,16.09579,16.328,16.39731,17.33552,17.18533,66.61684,0.00598,3.50559,2.57165,0.21496,7.48662,7302.46665
3304.6416,6.59401,6.25,76.85735,0.01082,0.0001,39.95208,40.80951,41.97699,42.66894,45.31899,47.07553,63.58853,0.00415,3.75793,2.61756,0.16679,8.41692,7230.33445
3304.794,6.59401,6.25,68.13063,-0.00399,0.00261,48.8083,49.424,50.91609,51.80025,54.91652,56.84763,65.09361,0.00367,3.78114,2.61848,0.14273,10.55332,7112.6672
3304.9464,6.59401,6.25,54.37064,0.00076,0.0001,55.99986,57.0318,58.86113,59.97054,63.60849,66.83488,65.83957,0.00394,3.93756,2.61457,0.14353,12.11081,7072.93222
3305.0988,6.54843,6.25,81.37909,0.04034,0.0001,21.7348,21.38082,21.59507,22.02187,22.76401,22.61866,66.39129,0.00596,3.52485,2.54754,0.17603,7.41334,7292.13443
3305.2512,6.6168,6.25,86.96338,0.0338,0.0001,14.4632,13.90685,14.13727,14.38613,15.09728,14.61932,66.7056,0.01321,3.40384,2.59006,0.19874,6.87829,7603.13288
3305.4036,6.51804,6.25,82.59924,0.07117,0.0001,14.43951,13.4797,13.69962,13.65384,14.39342,13.89786,67.01141,0.03063,3.51513,2.60912,0.21537,6.47459,7856.46558
3305.556,6.45727,6.25,91.3638,0.17751,0.0001,14.60994,13.77831,13.97108,13.79803,14.60438,14.1231,67.58364,0.05025,3.3508,2.62907,0.21178,6.45063,7856.60046
3305.7084,6.44968,6.25,97.66379,0.18063,0.0001,14.59074,13.91193,14.07673,13.92505,14.73683,14.23763,70.34659,0.06511,3.26134,2.62531,0.19152,6.8106,7723.80132
3305.8608,6.45727,6.25,74.69099,0.17967,0.0001,15.02634,14.35769,14.53299,14.34436,15.20164,14.68611,69.11425,0.0683,3.29673,2.61989,0.18556,7.68762,7630.31228
3306.0132,6.43448,6.25,94.59493,0.11674,0.0001,14.60694,14.91429,14.63229,14.26706,15.12486,14.7344,68.28419,0.05184,3.30034,2.61685,0.20665,6.90961,7562.86735
3306.1656,6.48766,6.25,88.49065,0.05825,0.0001,20.59924,21.6014,20.87734,20.46466,21.72947,21.55001,68.86362,0.03224,3.34317,2.62378,0.22909,8.93789,7429.6658
3306.318,6.49526,6.25,85.8504,0.11895,0.00212,14.97427,14.55302,14.74569,14.51547,15.5966,15.06154,69.78679,0.01735,3.41593,2.60094,0.22755,8.08668,7353.86697
3306.4704,6.40409,6.25,74.50182,0.07959,0.06369,14.31656,13.43612,13.79023,13.9328,14.90696,14.33056,70.36933,0.01384,3.66467,2.61471,0.21847,6.92521,7285.66668
3306.6228,6.32813,6.25,66.2771,0.11068,0.10899,13.91871,13.26939,13.62698,14.00609,14.89347,14.60607,68.9977,0.01347,3.22547,2.54808,0.19827,6.17918,7299.4677
3306.7752,6.34333,6.25,79.59059,0.08321,0.12338,14.67768,14.20008,14.523,14.99812,15.92684,15.80296,66.23398,0.0079,3.26449,2.57345,0.16846,6.77279,7363.33367
3306.9276,6.36611,6.25,69.49654,0.00133,0.01863,15.88741,15.56621,15.86699,16.43746,17.43743,17.49844,62.76006,0.01729,3.5227,2.6285,0.14048,11.02263,7426.53421
3307.08,6.37371,6.25,71.07257,0.01871,0.03951,16.23353,15.95855,16.23467,16.82825,17.84649,17.92474,61.31485,0.03524,3.92724,2.61889,0.13243,13.88997,7597.00009
3307.2324,6.23697,6.25,81.49323,0.2732,0.18356,19.82309,19.695,19.99091,20.83068,21.99914,22.00437,61.57789,0.05361,4.11897,2.61479,0.1415,8.24381,7582.00083
3307.3848,6.20659,6.25,103.1172,0.31313,0.13255,22.89728,22.88899,23.16024,24.51052,25.72458,26.74607,62.28365,0.0572,3.76454,2.66378,0.15823,6.46494,7526.06612
3307.5372,6.35092,6.25,115.1167,0.18725,0.0001,12.77127,12.86896,12.74072,12.79078,13.35829,13.15745,64.43789,0.04929,3.54738,2.63306,0.19887,6.66883,7468.60046
3307.6896,6.42309,6.25,117.5132,0.10168,0.0001,12.35965,12.3412,12.62671,12.63564,13.10939,13.08279,68.76986,0.04568,3.60515,2.64397,0.24129,6.90233,7410.312
3307.842,6.46867,6.25,105.7593,0.11968,0.0001,12.46286,12.36265,12.6734,12.8281,13.22899,13.19834,72.57672,0.05455,3.59279,2.63728,0.25394,5.273,7329.07054
3307.9944,6.49146,6.25,114.5579,0.34948,0.0175,12.51829,12.39413,12.69623,12.85836,13.2491,13.18976,72.35025,0.07361,4.05625,2.64575,0.25466,5.24481,7220.43836
3308.1468,6.50285,6.25,108.6047,0.43104,0.15585,12.58751,12.38856,12.71628,12.85989,13.25539,13.14401,72.21093,0.08294,4.2824,2.63944,0.24837,5.2749,7206.99928
3308.2992,6.54843,6.25,109.8461,0.32017,0.18179,12.5921,12.3966,12.71889,12.84718,13.25964,13.13888,71.48218,0.07962,3.84685,2.64873,0.25281,5.08079,7292.50087
3308.4516,6.57122,6.25,111.9762,0.17612,0.06012,12.52051,12.36386,12.68965,12.8379,13.23456,13.15262,71.44146,0.06637,3.54073,2.63647,0.2482,6.80166,7419.6663
3308.604,6.46867,6.25,113.6551,0.23723,0.07567,12.48807,12.35455,12.65961,12.82547,13.19801,13.12919,71.40629,0.05792,3.8123,2.64664,0.24928,6.8162,7455.18836
3308.7564,6.41169,6.25,122.2463,0.15988,0.06552,12.47842,12.32785,12.63832,12.80275,13.18673,13.11149,71.37977,0.04896,3.86625,2.60586,0.24227,6.79806,7451.60041
3308.9088,6.42309,6.25,109.8564,0.20018,0.05437,12.48635,12.29742,12.60764,12.80748,13.15608,13.06369,71.04083,0.03947,3.75621,2.63676,0.23513,6.77635,7364.39927
3309.0612,6.57122,6.25,108.6233,0.21353,0.02672,12.52662,12.35443,12.66279,12.84198,13.21476,13.1256,70.68425,0.0295,3.73189,2.66245,0.22426,6.9876,7336.59939
3309.2136,6.52564,6.25,117.7557,0.1866,0.0001,12.58373,12.36651,12.69582,12.8577,13.25188,13.13493,70.62094,0.02403,3.71025,2.6656,0.22843,7.19103,7373.13309
3309.366,6.53324,6.25,116.1242,0.12679,0.0001,12.54824,12.39271,12.67796,12.87209,13.24207,13.15124,70.55946,0.02324,3.69009,2.61123,0.2132,7.25263,7379.5334
3309.5184,6.50285,6.25,101.5873,0.10492,0.0001,13.98655,14.0057,14.16135,14.3946,14.95264,14.9205,68.75739,0.02883,3.69801,2.62283,0.21619,8.68458,7426.79948
3309.6708,6.60161,6.25,102.4005,0.15782,0.0001,16.30345,16.40296,16.62974,16.78012,17.8274,18.0238,68.19549,0.0326,3.76767,2.66075,0.21421,8.79913,7362.26583
3309.8232,6.70796,6.25,105.9539,0.18782,0.01886,14.06459,13.96024,14.18645,14.2789,15.25253,15.18525,68.13457,0.03498,3.71766,2.67425,0.21435,7.38731,7274.79941
3309.9756,6.68517,6.25,109.21,0.20731,0.00977,15.6836,15.53156,15.69771,15.8666,16.94567,16.77413,67.69565,0.03425,3.62663,2.63431,0.21617,7.28545,7262.4664
3310.128,6.70036,6.25,100.5183,0.25825,0.0001,17.33286,17.00688,17.08335,17.31635,18.56212,18.18411,67.2216,0.03543,3.66429,2.65816,0.2037,7.78133,7227.43667
3310.2804,6.78772,6.25,113.4643,0.18064,0.0001,17.24743,16.8773,16.85816,17.09379,18.36477,17.91212,68.26033,0.0353,3.80049,2.63317,0.17963,8.23414,7352.00105
3310.4328,6.79911,6.25,105.0529,0.11276,0.0001,17.08406,16.77202,16.70778,16.96708,18.24189,17.81022,68.27404,0.0359,3.6947,2.60404,0.17144,8.24725,7558.31272
3310.5852,6.76493,6.25,104.5466,0.18006,0.0001,16.56347,16.22061,16.07823,16.29864,17.58355,17.09283,68.30376,0.03995,3.70373,2.66242,0.18111,8.81349,7786.78605
3310.7376,6.63959,6.25,101.9125,0.23095,0.0001,16.1957,15.87017,15.97456,16.19486,17.6228,17.35322,68.30766,0.04527,3.83928,2.68558,0.18644,7.37838,7954.93639
3310.89,6.60161,6.25,94.00798,0.25774,0.0001,17.57385,17.41186,17.70075,18.01907,19.3783,19.41928,68.40309,0.05011,3.94168,2.67889,0.18597,7.19533,7879.80075
3311.0424,6.6092,6.25,98.07185,0.25391,0.0001,20.26492,20.44201,20.86786,21.48596,22.78002,23.45315,66.80652,0.04815,3.95984,2.68936,0.19014,7.592,7778.20059
3311.1948,6.63199,6.25,106.2467,0.17279,0.0001,20.45138,20.55767,20.94993,21.54255,22.82268,23.36096,66.97136,0.04296,3.75922,2.66809,0.19737,8.07243,7732.126
3311.3472,6.59401,6.25,108.4057,0.16414,0.0001,20.52924,20.58922,20.97075,21.5759,22.84443,23.32491,69.15342,0.03845,3.77721,2.66108,0.19902,9.36272,7663.86726
3311.4996,6.71555,6.25,95.18926,0.20343,0.0001,20.60926,20.61402,20.99995,21.55671,22.79878,23.17496,69.56688,0.03781,3.79027,2.66551,0.18677,8.05116,7631.00019
3311.652,6.76873,6.25,92.04387,0.14059,0.0001,20.75329,20.81948,21.28389,21.85419,23.05536,23.59016,69.52394,0.04098,3.75921,2.6415,0.17605,7.60525,7596.26721
3311.8044,6.69276,6.25,104.1911,0.13528,0.0001,18.32389,18.21098,18.53863,18.81318,19.79419,19.80664,69.59105,0.03821,3.70701,2.64199,0.18257,6.68101,7419.73374
3311.9568,6.70796,6.25,98.19296,0.14927,0.0001,17.21348,17.03246,17.48843,17.50055,18.4141,18.38046,69.57667,0.0324,3.54948,2.60589,0.19287,6.05436,7428.53276
3312.1092,6.74214,6.25,104.7718,0.102,0.0001,15.18051,15.34565,15.69824,15.36006,16.22735,16.18365,70.36695,0.02353,3.63495,2.59561,0.19863,6.08412,7444.06706
3312.2616,6.73834,6.25,97.99509,0.10619,0.0001,13.48934,13.61825,13.26905,13.11128,13.89503,13.50727,71.22277,0.01726,3.70335,2.56658,0.19352,6.1652,7483.13436
3312.414,6.72315,6.25,87.11997,0.10491,0.0001,14.29822,14.1632,13.72555,13.63523,14.45165,14.065,71.46615,0.01623,3.61998,2.59021,0.19728,6.2631,7553.49956
3312.5664,6.72315,6.25,70.23645,0.10497,0.0001,13.9509,13.57747,13.21483,13.0897,13.84425,13.54121,71.48874,0.02414,3.56795,2.58094,0.20245,6.65438,7626.4006
3312.7188,6.64719,6.25,75.70471,0.16333,0.0001,12.8313,12.34455,12.11824,12.01212,12.66639,12.40313,70.1563,0.03009,3.47503,2.54452,0.20431,5.73848,7694.26592
3312.8712,6.65478,6.25,71.35619,0.22925,0.0001,12.10084,11.8071,11.83016,11.77585,12.30116,11.98551,69.39388,0.03934,3.45537,2.54563,0.20169,5.86451,7718.33397
3313.0236,6.67757,6.25,71.09628,0.24377,0.0001,14.30608,14.35203,14.59104,14.55896,15.21156,15.06885,68.18071,0.04148,3.66749,2.61905,0.18593,9.25903,7619.60013
3313.176,6.69276,6.25,84.97226,0.20607,0.0001,35.60206,37.03983,38.04546,38.17773,39.91199,41.47245,66.37538,0.04286,4.08459,2.66765,0.15637,11.96448,7538.99938
3313.3284,6.71555,6.25,69.87278,0.21142,0.00165,26.58209,26.59162,27.04709,27.27637,28.60812,28.96053,62.31459,0.03847,4.28346,2.69135,0.12706,13.2213,7477.1994
3313.4808,6.71935,6.25,71.68675,0.20623,0.01117,15.18374,14.79586,15.02614,15.23277,15.95019,15.60679,63.25895,0.0385,4.12546,2.70183,0.11344,14.39172,7473.20005
3313.6332,6.68517,6.25,80.5597,0.15912,0.0001,14.933,14.41965,14.60191,14.82317,15.52855,15.06514,67.59979,0.04479,3.95507,2.66023,0.12008,10.34128,7709.60014
3313.7856,6.59401,6.25,92.2951,0.14677,0.0001,14.84122,14.17103,14.32377,14.56409,15.18218,14.66528,69.77744,0.04807,3.65421,2.64625,0.13719,7.35951,7821.06716
3313.938,6.62819,6.25,100.1769,0.15754,0.0001,14.39827,13.61035,13.60755,13.92165,14.31574,13.98885,69.88506,0.04658,3.58047,2.64633,0.17024,7.17019,7778.40067
3314.0904,6.65478,6.25,101.986,0.15039,0.0001,13.82484,13.40222,13.1545,13.53933,13.79336,13.55247,70.19297,0.04484,3.72643,2.63431,0.2052,6.60539,7708.75036
3314.2428,6.63199,6.25,94.81519,0.22394,0.0001,14.05516,14.21303,13.98799,14.23201,14.40163,14.23225,69.84404,0.04952,3.43683,2.6252,0.20183,6.02339,7625.66772
3314.3952,6.66238,6.25,94.27814,0.20363,0.0001,14.06779,14.22017,14.43073,14.25782,14.40381,14.35376,69.59629,0.05415,3.49742,2.61501,0.1864,5.98347,7563.3327
3314.5476,6.67757,6.25,77.83571,0.19505,0.0001,14.85779,15.13273,15.76252,15.4447,15.65574,15.81185,68.55147,0.05304,3.48181,2.60521,0.18033,6.01602,7533.66691
3314.7,6.66238,6.25,87.5443,0.17495,0.0001,15.80868,16.31483,17.05519,16.54301,16.63451,16.9803,68.47271,0.04303,3.46933,2.60815,0.18637,6.08565,7532.06627
3314.8524,6.68517,6.25,88.64989,0.19405,0.0001,13.92123,14.39224,14.84163,14.70645,14.59395,14.8384,68.58201,0.03695,3.59109,2.60427,0.18916,6.96641,7567.6243
3315.0048,6.63199,6.25,95.48786,0.17542,0.0001,15.73535,16.05755,16.43685,16.75264,16.46974,16.64715,68.62228,0.0346,3.66532,2.63615,0.20051,7.513,7543.3337
3315.1572,6.66238,6.25,101.3479,0.1441,0.0001,17.99467,18.16367,18.54103,19.12018,18.77099,18.91083,68.43516,0.03225,3.72908,2.6656,0.21209,7.12414,7545.73241
3315.3096,6.66238,6.25,102.0226,0.09501,0.0001,12.4763,12.31672,12.51244,12.89706,12.55548,12.57486,69.19826,0.02552,3.58808,2.62045,0.22288,7.78643,7506.8
3315.462,6.6168,6.25,84.22018,0.0618,0.0001,11.074,10.8064,11.14148,11.30955,11.17892,11.0983,70.26201,0.01665,3.61277,2.61374,0.22177,7.53082,7429.53316
3315.6144,6.62439,6.25,77.02349,0.1264,0.0001,15.40791,15.25316,15.72306,15.58913,15.50944,15.51484,70.55684,0.01216,3.36085,2.53859,0.22351,4.78425,7375.06645
3315.7668,6.70796,6.25,71.19835,0.13361,0.0001,15.99762,16.18317,16.62193,16.31054,16.38084,16.36754,70.16968,0.01158,3.39025,2.5306,0.21631,4.37214,7422.19989
3315.9192,6.74214,6.25,80.77563,0.06876,0.00111,17.58178,18.50359,18.6693,18.21639,18.46513,18.64478,69.56088,0.01381,3.57388,2.56166,0.21363,5.46191,7466.6671
3316.0716,6.70796,6.25,75.92226,0.14344,0.0001,24.40278,26.4109,26.45509,25.93896,26.33659,27.05772,69.15635,0.02652,3.64545,2.57392,0.1982,7.23287,7547.81189
3316.224,6.68517,6.25,70.11062,0.19376,0.0001,28.82065,30.54957,29.9393,28.90376,29.28497,29.69196,69.02693,0.03536,3.57238,2.59702,0.16508,6.95039,7538.66666
3316.3764,6.67377,6.25,95.00243,0.18375,0.0001,15.76861,15.11786,15.08933,14.62579,15.09335,14.69677,66.86742,0.03885,3.64551,2.62726,0.16206,8.61558,7432.93452
3316.5288,6.70796,6.25,102.5798,0.07812,0.0001,15.0479,14.21258,14.15953,13.7904,14.26211,13.63187,68.44491,0.0258,3.59794,2.62469,0.18704,10.4513,7380.73388
3316.6812,6.6168,6.25,91.38717,0.07948,0.0001,14.72186,13.6816,13.59326,13.30664,13.80236,12.88348,60.03847,0.01516,3.60532,2.60779,0.24258,7.49204,7395.80058
3316.8336,6.69656,6.25,81.27637,0.01183,0.0001,14.69448,13.45549,13.30501,13.18625,13.78025,12.75583,61.72932,0.00908,3.75561,2.61149,0.23016,6.76629,7441.53346
3316.986,6.59401,6.25,82.22708,0.06966,0.0001,17.30771,16.13412,15.76233,16.05627,16.82909,16.08208,61.88991,0.01546,3.81651,2.5957,0.16429,6.95688,7470.99917
3317.1384,6.54843,6.25,87.74237,0.19992,0.0001,60.21799,62.26637,60.95331,61.98937,66.07915,66.37816,61.96032,0.01967,3.76204,2.67122,0.11855,11.54045,7391.86642
3317.2908,6.6168,6.25,80.30009,0.12703,0.0001,80.43861,83.05994,86.45007,86.59743,95.01471,100.9205,62.03031,0.02348,4.07087,2.71747,0.09548,13.82356,7344.5329
3317.4432,6.59401,6.25,84.91203,0.07409,0.0001,36.09521,34.73133,35.44638,35.20123,38.82439,37.7277,62.1051,0.01595,3.80461,2.68812,0.10217,14.22944,7259.33481
3317.5956,6.57881,6.25,77.47252,0.0916,0.0001,31.71315,30.92368,30.84576,31.39284,34.80703,34.00775,62.22468,0.00575,3.878,2.69572,0.1158,14.48214,7285.4666
