DEPT,ROP,GR
36.8676,20.3254,
36.993,20.6957,
37.1184,22.7521,
37.2438,23.2268,
37.3692,22.9324,
37.4946,21.8011,
37.62,22.7322,
37.7454,22.62,
37.8708,24.7801,
37.9962,23.9431,
38.1216,24.3461,
38.247,24.2355,
38.3724,23.7058,
38.4978,21.1517,
38.6232,21.8246,
38.7486,24.561,
38.874,22.0518,
38.9994,20.5645,
39.1248,22.7963,
39.2502,29.2748,
39.3756,37.2116,
39.501,46.2751,
39.6264,50.5221,
39.7518,50.0131,
39.8772,46.0939,
40.0026,39.6716,
40.128,36.5043,
40.2534,37.4949,
40.3788,40.3469,
40.5042,42.3211,
40.6296,44.4879,
40.755,43.5644,
40.8804,43.2963,
41.0058,43.0379,
41.1312,42.5558,
41.2566,40.4788,
41.382,38.8964,
41.5074,37.3048,
41.6328,35.2394,
41.7582,33.6096,
41.8836,33.4348,
42.009,33.6367,
42.1344,32.7674,
42.2598,32.4417,
42.3852,31.9123,
42.5106,31.7996,
42.636,31.2889,
42.7614,31.5198,
42.8868,32.0151,
43.0122,32.2625,
43.1376,32.8667,
43.263,33.5642,
43.3884,30.7908,
43.5138,27.4102,
43.6392,24.7649,
43.7646,20.9833,
43.89,16.4319,
44.0154,15.0132,
44.1408,13.74,
44.2662,12.0021,
44.3916,10.9613,34.9066
44.517,10.5242,35.94
44.6424,10.6215,35.9823
44.7678,10.6447,36.626
44.8932,10.6092,36.9316
45.0186,10.7198,36.5989
45.144,10.6363,36.0846
45.2694,10.7919,37.7963
45.3948,13.6756,38.9791
45.5202,17.2632,39.4444
45.6456,20.4675,35.6583
45.771,23.9089,35.6139
45.8964,27.5533,34.182
46.0218,29.0619,33.5203
46.1472,29.251,31.3946
46.2726,29.479,29.7772
46.398,29.0558,31.3507
46.5234,28.8805,31.8192
46.6488,28.7971,29.6772
46.7742,28.3391,31.3228
46.8996,28.045,34.6915
47.025,27.9023,33.213
47.1504,27.4058,32.7997
47.2758,26.7198,34.4728
47.4012,26.6368,36.6952
47.5266,26.1083,40.9197
47.652,26.046,41.7227
47.7774,26.3086,40.8852
47.9028,26.3669,39.1827
48.0282,26.219,39.0654
48.1536,25.9781,40.259
48.279,25.2058,41.3038
48.4044,24.0868,40.5157
48.5298,23.2525,39.4532
48.6552,22.0325,39.3209
48.7806,21.1703,39.0091
48.906,21.5417,37.7316
49.0314,22.3615,37.4155
49.1568,22.478,36.2604
49.2822,23.3585,35.8705
49.4076,24.2503,35.4253
49.533,24.1853,34.6
49.6584,23.3583,34.4166
49.7838,23.0236,34.76
49.9092,22.5978,35.1034
50.0346,21.6054,35.0
50.16,20.0123,34.8447
50.2854,19.2091,34.8973
50.4108,19.0204,34.9631
50.5362,18.1843,35.2807
50.6616,18.113,35.4
50.787,18.0334,35.5723
50.9124,18.8135,36.2469
51.0378,20.0867,36.9215
51.1632,21.8244,37.4
51.2886,23.1785,37.4
51.414,24.7807,36.4921
51.5394,25.3907,35.4636
51.6648,25.155,34.435
51.7902,24.62,34.0
51.9156,23.6567,34.2752
52.041,23.6017,36.5941
52.1664,23.5481,38.913
52.2918,22.8399,40.2
52.4172,22.1615,40.6256
52.5426,20.877,39.7123
52.668,19.5477,37.3
52.7934,18.619,36.1258
52.9188,17.6273,35.8889
53.0442,16.5041,33.8571
53.1696,15.1304,34.5616
53.295,14.3898,35.6636
53.4204,12.9667,36.5988
53.5458,11.5586,35.9789
53.6712,10.8467,35.4732
53.7966,10.7146,35.446
53.922,10.8175,35.0284
54.0474,10.799,34.3696
54.1728,10.816,33.7274
54.2982,10.8046,32.6
54.4236,13.1342,32.2404
54.549,15.9561,31.5441
54.6744,18.9908,30.9537
54.7998,21.9788,30.2
54.9252,25.0337,30.2355
55.0506,26.1735,31.4374
55.176,26.0024,33.7992
55.3014,25.9772,36.3376
55.4268,25.6594,37.6
55.5522,25.6417,37.7322
55.6776,25.3302,36.7932
55.803,25.3225,36.0
55.9284,25.2045,34.2482
56.0538,24.7563,33.7601
56.1792,23.7771,33.4161
56.3046,23.2119,33.2141
56.43,22.7913,33.4
56.5554,22.4237,34.3118
56.6808,22.8381,33.2889
56.8062,23.4199,32.5
56.9316,24.1462,32.8
57.057,24.583,33.3601
57.1824,24.5772,33.4336
57.3078,24.284,33.6789
57.4332,23.7265,33.2932
57.5586,22.9701,34.1362
57.684,21.3062,34.7337
57.8094,20.375,34.8159
57.9348,19.6965,35.269
58.0602,19.7769,35.6951
58.1856,20.0226,36.4201
58.311,20.5639,34.6801
58.4364,21.3533,32.8624
58.5618,21.5419,31.2
58.6872,21.5279,31.2
58.8126,20.9318,31.5419
58.938,20.4278,32.0501
59.0634,19.5136,32.5583
59.1888,18.4658,33.0666
59.3142,17.9917,33.5748
59.4396,17.8603,34.083
59.565,18.0721,34.5912
59.6904,18.2209,35.0994
59.8158,18.3983,35.4
59.9412,17.7596,35.4
60.0666,16.9135,35.5061
60.192,16.9203,35.9861
60.3174,16.9577,36.4661
60.4428,17.2518,36.8
60.5682,17.71,36.8
60.6936,18.2946,35.3969
60.819,18.1385,33.7208
60.9444,17.6699,32.1444
61.0698,17.3334,31.8823
61.1952,16.7736,32.1447
61.3206,16.4145,33.059
61.446,16.2177,34.0732
61.5714,16.283,34.6
61.6968,16.1368,35.6899
61.8222,17.0445,35.7585
61.9476,18.4627,35.827
62.073,20.0467,34.8
62.1984,21.4157,34.5224
62.3238,22.9867,34.5
62.4492,23.6033,34.5
62.5746,23.8181,34.8
62.7,23.4286,35.0
62.8254,22.7902,34.1311
62.9508,20.7013,33.0862
63.0762,18.6051,32.6
63.2016,16.0408,33.6667
63.327,13.9827,35.4107
63.4524,15.3416,37.261
63.5778,18.2699,40.8
63.7032,20.6472,39.5272
63.8286,24.0751,37.4863
63.954,27.467,35.9712
64.0794,27.6047,34.4622
64.2048,27.2966,33.5565
64.3302,27.7903,33.5
64.4556,27.5209,34.5896
64.581,27.2248,35.9659
64.7064,26.6774,37.282
64.8318,26.7583,39.2065
64.9572,27.2489,40.3765
65.0826,27.877,41.0136
65.208,28.7695,41.7483
65.3334,29.8655,41.5816
65.4588,31.1538,39.3957
65.5842,31.596,37.4123
65.7096,30.6949,35.4526
65.835,29.7951,31.8
65.9604,29.0268,34.589
66.0858,28.018,36.9835
66.2112,27.3655,39.378
66.3366,27.1321,40.4
66.462,27.3463,39.7721
66.5874,28.1741,38.9114
66.7128,29.2312,38.0508
66.8382,30.0112,36.6
66.9636,31.1248,35.5243
67.089,28.3758,34.9892
67.2144,24.7375,35.7836
67.3398,20.6837,36.2507
67.4652,18.4177,34.9746
67.5906,17.2409,34.4089
67.716,17.8484,35.0184
67.8414,19.9813,34.7562
67.9668,22.5762,34.6378
68.0922,23.4368,35.1516
68.2176,24.0791,36.9843
68.343,24.8157,38.5888
68.4684,25.4331,38.7471
68.5938,26.338,38.4071
68.7192,26.3908,38.0671
68.8446,26.2246,37.7271
68.97,26.1842,37.3871
69.0954,25.8665,37.0471
69.2208,25.7284,36.7071
69.3462,26.2839,36.3671
69.4716,27.3046,36.0271
69.597,27.963,35.687
69.7224,27.7602,35.347
69.8478,27.5805,35.007
69.9732,27.0099,34.667
70.0986,25.8795,34.327
70.224,25.0041,34.0325
70.3494,24.9409,34.8816
70.4748,25.0808,35.7307
70.6002,24.9595,35.083
70.7256,24.9066,35.0
70.851,24.8001,36.3269
70.9764,24.7564,37.2737
71.1018,24.6878,37.3265
71.2272,24.889,36.1394
71.3526,25.0047,35.1029
71.478,25.1814,35.6256
71.6034,25.5498,35.0617
71.7288,25.3577,34.5
71.8542,25.5147,34.5
71.9796,25.8172,34.5
72.105,25.266,34.5
72.2304,23.9878,33.594
72.3558,21.2433,33.3333
72.4812,17.7645,32.6423
72.6066,15.1113,34.4344
72.732,15.6378,35.4354
72.8574,17.2589,36.0588
72.9828,20.0079,36.9289
73.1082,22.924,37.3697
73.2336,26.4073,36.1502
73.359,27.2273,34.7541
73.4844,27.8802,35.1331
73.6098,28.7353,34.0086
73.7352,29.7625,33.6049
73.8606,30.1219,33.1641
73.986,30.1481,32.8223
74.1114,30.1743,32.3371
74.2368,30.2004,32.8514
74.3622,30.2266,33.2797
74.4876,30.2528,34.875
74.613,30.706,34.875
74.7384,31.009,34.6826
74.8638,30.8911,35.0156
74.9892,30.5185,35.8705
75.1146,30.7228,36.2877
75.24,30.0571,38.2772
75.3654,28.5063,38.6664
75.4908,27.0864,37.6431
75.6162,26.1028,36.3542
75.7416,24.6789,35.2737
75.867,23.8278,35.0002
75.9924,24.1169,34.7267
76.1178,24.9479,35.5
76.2432,25.3495,35.1469
76.3686,26.2628,35.363
76.494,27.1294,35.7733
76.6194,27.5688,35.1459
76.7448,27.3623,35.1719
76.8702,28.1612,34.9053
76.9956,28.0298,34.2789
77.121,27.1353,33.5509
77.2464,26.5604,33.3189
77.3718,26.9638,33.8332
77.4972,26.4,34.5476
77.6226,26.0043,34.6888
77.748,25.7079,35.5582
77.8734,25.8387,36.4275
77.9988,25.7205,37.2969
78.1242,25.5931,38.1662
78.2496,26.157,39.0356
78.375,26.5081,39.9049
78.5004,25.7311,40.7743
78.6258,24.2255,41.6436
78.7512,24.3607,43.2945
78.8766,24.174,44.6317
79.002,23.999,45.1429
79.1274,24.281,46.7607
79.2528,24.7328,47.0377
79.3782,24.5886,47.103
79.5036,23.7114,47.003
79.629,23.1892,46.5537
79.7544,23.109,46.6414
79.8798,22.7874,44.6067
80.0052,22.4846,42.7083
80.1306,22.7455,41.5625
80.256,23.1355,40.9213
80.3814,23.7448,41.6443
80.5068,24.1044,42.7463
80.6322,24.3316,43.7787
80.7576,24.6674,43.7099
80.883,24.9559,43.4895
81.0084,25.851,42.8417
81.1338,26.0292,43.1257
81.2592,26.4189,43.5997
81.3846,26.821,43.6947
81.51,27.3869,44.2731
81.6354,26.5883,44.7557
81.7608,26.5653,45.017
81.8862,26.2466,45.2572
82.0116,26.3348,45.8191
82.137,25.7237,44.8562
82.2624,25.3499,43.9148
82.3878,23.6444,43.8
82.5132,21.3403,44.3433
82.6386,18.5501,44.3738
82.764,22.6058,44.5866
82.8894,28.5181,45.1467
83.0148,39.8462,44.5295
83.1402,50.4496,44.9197
83.2656,72.9868,45.25
83.391,82.8666,45.25
83.5164,96.214,45.8919
83.6418,102.0914,46.702
83.7672,111.5966,47.5404
83.8926,106.074,47.8
84.018,110.7229,47.142
84.1434,106.8282,45.5649
84.2688,104.2721,43.9878
84.3942,106.1716,43.2
84.5196,107.8373,43.1827
84.645,106.3521,43.1525
84.7704,101.5832,43.4268
84.8958,98.8999,43.6495
85.0212,97.0286,43.6
85.1466,83.2714,43.6915
85.272,75.2884,43.8286
85.3974,68.4137,43.9657
85.5228,63.398,44.4
85.6482,60.422,43.9089
85.7736,66.9794,43.5621
85.899,68.6632,43.4323
86.0244,67.4529,43.171
86.1498,66.6827,43.0
86.2752,61.8153,42.6959
86.4006,55.8662,41.0744
86.526,57.2645,39.4529
86.6514,60.1185,39.4
86.7768,58.3322,39.4
86.9022,48.1469,40.4331
87.0276,40.0339,41.7048
87.153,31.849,42.8
87.2784,24.3906,42.8
87.4038,21.2771,42.8
87.5292,20.9706,42.3044
87.6546,20.6985,41.7834
87.78,20.3818,41.3097
87.9054,20.2655,40.6325
88.0308,20.3973,40.4
88.1562,20.132,39.1723
88.2816,20.203,40.127
88.407,20.1558,39.9668
88.5324,20.2306,40.211
88.6578,19.835,40.2984
88.7832,20.3577,41.1592
88.9086,20.0057,40.5756
89.034,20.2454,39.95
89.1594,19.852,39.4001
89.2848,20.2398,38.7335
89.4102,20.1554,37.7556
89.5356,20.8464,35.6775
89.661,21.2849,35.5061
89.7864,22.3496,35.3346
89.9118,22.6052,35.8
90.0372,22.5128,35.9181
90.1626,22.0628,38.3866
90.288,21.8917,40.8551
90.4134,21.3363,42.4
90.5388,21.3924,43.0898
90.6642,21.4353,44.1814
90.7896,21.3517,44.4217
90.915,21.3195,43.0022
91.0404,21.2974,44.1199
91.1658,20.7712,45.1688
91.2912,20.7305,47.1132
91.4166,21.0274,49.2136
91.542,20.7424,50.949
91.6674,20.0816,57.0814
91.7928,19.5089,57.8138
91.9182,19.5258,58.2756
92.0436,19.062,61.14
92.169,18.6129,60.6362
92.2944,18.7545,60.0
92.4198,19.2573,60.363
92.5452,19.3958,59.9051
92.6706,19.6481,59.133
92.796,19.9003,58.3609
92.9214,20.1526,58.0
93.0468,20.4048,58.0
93.1722,20.6571,57.7017
93.2976,20.9093,57.8388
93.423,21.1616,57.976
93.5484,20.8309,58.0
93.6738,21.2894,59.4402
93.7992,21.2527,63.0058
93.9246,21.5762,66.5714
94.05,21.8899,69.5
94.1754,22.7924,66.9891
94.3008,22.11,64.3664
94.4262,20.7343,62.5
94.5516,19.9173,64.4608
94.677,19.4894,65.123
94.8024,18.8827,65.0253
94.9278,19.2012,65.165
95.0532,19.9387,65.9055
95.1786,20.2199,66.1436
95.304,20.0431,66.296
95.4294,20.3751,67.6256
95.5548,20.9398,67.0041
95.6802,20.7846,67.0803
95.8056,21.2265,66.0715
95.931,23.296,63.9068
96.0564,23.5639,63.3608
96.1818,24.0705,63.9604
96.3072,25.2608,63.8102
96.4326,25.9272,64.6028
96.558,24.2446,65.1909
96.6834,24.146,65.5083
96.8088,23.8439,65.2297
96.9342,23.9123,64.7196
97.0596,23.4142,64.6315
97.185,23.786,64.4
97.3104,24.4381,65.1944
97.4358,25.4261,66.3539
97.5612,26.4468,67.489
97.6866,27.4964,66.8
97.812,28.2217,66.8
97.9374,29.5793,65.1274
98.0628,30.1356,64.5179
98.1882,30.4007,64.0
98.3136,29.9405,62.7277
98.439,30.2526,63.0
98.5644,31.1071,62.3636
98.6898,31.7961,61.9626
98.8152,31.2519,60.6486
98.9406,31.4034,61.3379
99.066,31.8218,62.4045
99.1914,30.767,63.5282
99.3168,29.4273,65.0367
99.4422,28.592,66.5453
99.5676,28.1341,66.7707
99.693,27.3626,66.4424
99.8184,27.1216,66.1142
99.9438,27.137,65.7859
100.0692,26.9351,65.4576
100.1946,28.5472,65.1294
100.32,29.2638,64.8011
100.4454,29.5037,64.4728
100.5708,30.7471,64.1446
100.6962,31.9238,63.0732
100.8216,30.2207,61.4858
100.947,29.1368,60.0253
101.0724,29.58,59.6762
101.1978,28.7857,58.4464
101.3232,28.4995,57.4223
101.4486,28.6065,57.9982
101.574,30.0931,60.0085
101.6994,30.72,60.3561
101.8248,31.1439,60.7038
101.9502,31.0752,61.0515
102.0756,31.8346,61.3992
102.201,31.7733,61.7469
102.3264,31.8281,62.0946
102.4518,31.1437,62.4
102.5772,29.9093,62.3419
102.7026,27.8109,62.0453
102.828,25.9919,62.0
102.9534,22.5081,62.0
103.0788,19.6886,60.9225
103.2042,17.179,59.4789
103.3296,15.0995,58.0354
103.455,12.6309,56.5918
103.5804,17.459,55.3333
103.7058,21.6116,55.2111
103.8312,24.6248,55.5949
103.9566,28.2965,55.2761
104.082,32.1644,55.9895
104.2074,30.2449,56.9703
104.3328,27.9278,57.275
104.4582,29.0593,56.8597
104.5836,28.6999,58.9921
104.709,28.0472,59.7011
104.8344,28.6192,59.5717
104.9598,29.1937,59.6604
105.0852,27.994,63.2756
105.2106,27.7892,67.085
105.336,26.8901,68.4
105.4614,24.8077,68.8995
105.5868,23.6848,69.4735
105.7122,23.5241,69.879
105.8376,22.4246,68.8985
105.963,23.2054,68.6
106.0884,23.5538,68.6571
106.2138,23.3521,69.2032
106.3392,23.3626,69.8858
106.4646,23.3587,70.5334
106.59,22.1947,71.0863
106.7154,22.3175,68.5473
106.8408,21.1342,65.2095
106.9662,23.426,61.8718
107.0916,25.3925,59.6
107.217,25.5717,60.7222
107.3424,26.837,60.1613
107.4678,28.7631,61.7017
107.5932,28.2634,61.7455
107.7186,31.2496,61.7886
107.844,31.5572,62.9741
107.9694,30.9368,63.8504
108.0948,30.5926,60.886
108.2202,30.2975,60.3292
108.3456,26.9704,60.6035
108.471,27.3199,58.86
108.5964,28.7977,60.8316
108.7218,29.1463,61.449
108.8472,29.6386,63.8453
108.9726,28.8352,64.4572
109.098,28.5359,64.045
109.2234,28.5755,64.1663
109.3488,28.878,65.0466
109.4742,28.6656,65.7323
109.5996,28.1885,65.8399
109.725,28.5913,68.7213
109.8504,27.2731,71.3661
109.9758,26.7341,73.9467
110.1012,25.6987,76.722
110.2266,24.2766,75.7426
110.352,22.3161,74.2033
110.4774,21.0803,73.29
110.6028,19.5735,72.0472
110.7282,17.77,68.1121
110.8536,17.6001,64.1484
110.979,18.118,60.7284
111.1044,18.5768,59.5343
111.2298,18.4296,57.5752
111.3552,19.1323,59.2592
111.4806,20.2169,61.0039
111.606,22.567,62.321
111.7314,24.8692,64.7795
111.8568,28.3733,67.6828
111.9822,30.7554,69.7725
112.1076,31.7308,72.0726
112.233,30.9053,75.9181
112.3584,33.5843,74.6344
112.4838,33.5612,72.8712
112.6092,32.5081,69.2228
112.7346,31.4135,68.0
112.86,28.8892,68.0
112.9854,22.8572,66.0859
113.1108,18.9077,66.2275
113.2362,16.9755,66.3691
113.3616,19.2709,66.4
113.487,23.9697,66.4
113.6124,30.9091,64.9806
113.7378,39.8835,62.7864
113.8632,47.6662,60.5921
113.9886,52.5021,60.8605
114.114,55.708,62.688
114.2394,56.4818,63.4308
114.3648,56.1469,64.5922
114.4902,56.2977,64.3435
114.6156,56.0173,63.9027
114.741,56.856,63.0444
114.8664,56.8747,61.8929
114.9918,57.2885,61.3444
115.1172,57.4006,60.7958
115.2426,58.2135,60.8
115.368,58.5032,61.0546
115.4934,58.1769,62.7729
115.6188,57.9941,64.5283
115.7442,57.3045,65.9205
115.8696,57.2683,66.0577
115.995,56.8864,66.9514
116.1204,57.0243,67.5914
116.2458,56.6743,67.0138
116.3712,57.7398,66.1081
116.4966,58.0943,65.0909
116.622,58.3099,64.4359
116.7474,58.2288,64.2
116.8728,57.1842,64.465
116.9982,48.2568,64.7654
117.1236,40.4636,63.4144
117.249,34.2871,62.1713
117.3744,33.1067,60.9294
117.4998,34.1155,59.6051
117.6252,39.0098,58.8346
117.7506,42.9032,59.6456
117.876,47.9126,59.0578
118.0014,48.2432,58.75
118.1268,45.9595,59.0254
118.2522,38.5154,58.5682
118.3776,33.8788,58.0
118.503,27.9774,58.8993
118.6284,22.7268,58.7034
118.7538,17.0144,60.1129
118.8792,17.3468,60.8893
119.0046,17.556,60.2852
119.13,18.0849,59.5611
119.2554,19.1532,59.7499
119.3808,21.327,60.4845
119.5062,22.8225,61.3517
119.6316,24.1127,61.357
119.757,25.2703,62.0427
119.8824,26.2502,62.7283
120.0078,25.5443,62.1719
120.1332,25.1176,61.1364
120.2586,24.7167,61.234
120.384,24.3396,61.6
120.5094,23.9753,61.0268
120.6348,24.1024,59.7985
120.7602,24.2907,58.5795
120.8856,24.5083,58.0
121.011,24.4545,57.6519
121.1364,24.6258,57.4996
121.2618,24.6227,57.3472
121.3872,24.8338,57.2
121.5126,24.2356,63.3453
121.638,23.0654,65.6963
121.7634,23.1421,68.0
121.8888,21.9871,71.6
122.0142,19.2349,72.0437
122.1396,16.8746,72.1808
122.265,17.33,72.318
122.3904,16.3901,71.2
122.5158,16.5275,72.7909
122.6412,18.1734,73.1346
122.7666,19.6647,73.2772
122.892,20.4439,73.2
123.0174,20.1438,73.1776
123.1428,19.7806,73.052
123.2682,19.5513,73.1434
123.3936,19.4944,72.9597
123.519,19.7086,73.7134
123.6444,20.1637,73.6102
123.7698,20.3444,74.2111
123.8952,20.3971,75.3491
124.0206,20.6302,74.2568
124.146,20.7192,73.3618
124.2714,20.8651,73.864
124.3968,21.221,72.3354
124.5222,22.0115,70.8068
124.6476,22.6135,71.657
124.773,23.4267,73.5307
124.8984,23.7326,74.0653
125.0238,24.0293,76.6278
125.1492,24.1945,76.797
125.2746,24.0101,76.1147
125.4,24.0813,73.9055
125.5254,24.0509,71.2957
125.6508,23.9495,70.9911
125.7762,23.4016,70.6865
125.9016,23.2536,70.4
126.027,22.6873,70.4
126.1524,22.7165,71.0026
126.2778,22.8871,71.1398
126.4032,23.6502,71.2769
126.5286,23.9574,70.3333
126.654,24.4595,70.1725
126.7794,24.4972,69.7415
126.9048,24.5054,69.8387
127.0302,24.1073,70.194
127.1556,24.2488,70.5493
127.281,24.9707,70.9046
127.4064,25.4973,71.2599
127.5318,27.3472,71.8755
127.6572,29.0196,73.2177
127.7826,29.6436,72.2124
127.908,30.2377,70.5736
128.0334,32.6813,69.5068
128.1588,33.7884,63.1134
128.2842,33.8179,57.891
128.4096,33.886,54.9354
128.535,32.9746,53.7778
128.6604,29.3973,54.9993
128.7858,26.0276,57.1267
128.9112,23.1708,59.2541
129.0366,21.5921,60.4574
129.162,19.8352,61.2488
129.2874,19.3439,61.3804
129.4128,20.6506,61.2182
129.5382,23.1119,61.0583
129.6636,24.6892,62.599
129.789,26.325,63.3692
129.9144,28.1527,64.028
130.0398,29.0241,64.2566
130.1652,27.9631,64.7887
130.2906,27.2936,65.0
130.416,27.2667,63.6555
130.5414,27.0102,63.2598
130.6668,26.5654,65.3701
130.7922,26.0018,64.5747
130.9176,24.3986,63.7793
131.043,21.68,64.3601
131.1684,18.8751,64.0516
131.2938,16.3644,63.743
131.4192,14.2241,63.4344
131.5446,11.1001,63.2
131.67,13.2679,62.3504
131.7954,16.6532,62.1477
131.9208,20.9825,62.6365
132.0462,20.6077,63.7552
132.1716,19.7932,65.4732
132.297,21.1959,65.821
132.4224,20.9915,65.574
132.5478,18.7422,67.3593
132.6732,18.3314,67.8778
132.7986,19.3354,67.7786
132.924,18.6835,68.0407
133.0494,18.1571,68.7264
133.1748,18.4069,67.7294
133.3002,18.322,66.9472
133.4256,18.5167,67.5784
133.551,19.1307,67.9863
133.6764,19.6776,70.0457
133.8018,19.7213,67.556
133.9272,21.5849,64.586
134.0526,22.6003,61.6667
134.178,23.0045,62.0416
134.3034,24.3291,61.6447
134.4288,25.7193,63.3045
134.5542,25.3273,65.534
134.6796,25.7178,65.5194
134.805,26.4536,65.7267
134.9304,26.1321,63.9029
135.0558,25.784,63.2911
135.1812,25.9834,62.1443
135.3066,25.3438,62.6685
135.432,24.9741,64.3453
135.5574,24.9913,66.2505
135.6828,24.571,67.5
135.8082,24.1468,67.5
135.9336,24.1489,69.9902
136.059,24.2364,70.0
136.1844,24.2494,70.0
136.3098,24.3324,70.0
136.4352,24.5146,70.0
136.5606,24.9909,70.0
136.686,25.6947,70.0
136.8114,26.2516,70.4124
136.9368,27.4252,71.0219
137.0622,27.9229,71.2
137.1876,28.0515,71.2294
137.313,27.9253,71.1412
137.4384,27.6038,70.1761
137.5638,27.0665,68.6903
137.6892,26.8897,67.8
137.8146,26.6303,67.8
137.94,26.21,66.4323
138.0654,25.2868,63.5524
138.1908,23.1581,60.6724
138.3162,22.1819,60.4
138.4416,22.2505,60.6019
138.567,20.3811,61.5128
138.6924,20.6567,62.5408
138.8178,21.4422,63.6
138.9432,21.6563,63.6575
139.0686,20.7808,63.6667
139.194,22.2325,63.6667
139.3194,22.042,63.2
