TVD,ROP,GR
483.4128,18.9902,66.9882
483.5652,18.7138,65.3155
483.7176,18.4374,64.9324
483.87,18.1611,64.8183
484.0224,17.8847,66.9
484.1748,17.6083,69.6114
484.3272,17.3319,68.6844
484.4796,19.5956,65.2974
484.632,21.4947,61.9105
484.7844,22.4442,59.6
484.9368,22.5737,59.6
485.0892,21.3756,64.0724
485.2416,19.1648,67.452
485.394,17.6641,68.7625
485.5464,17.8912,68.1503
485.6988,20.0011,68.0
485.8512,22.1111,67.6996
486.0036,24.221,66.6621
486.156,26.0383,65.6043
486.3084,24.7495,64.5464
486.4608,21.835,63.4886
486.6132,20.3208,62.5
486.7656,18.8678,62.8571
486.918,17.471,61.9808
487.0704,17.9149,61.5439
487.2228,19.6527,63.2888
487.3752,20.3862,62.3497
487.5276,19.4591,61.9001
487.68,17.9845,61.6777
487.8324,16.6127,61.2743
487.9848,17.8553,63.7763
488.1372,22.1654,66.7832
488.2896,24.7657,66.9767
488.442,22.1981,67.7299
488.5944,18.3186,65.2097
488.7468,17.7639,62.5328
488.8992,19.1432,61.2364
489.0516,18.3463,61.1869
489.204,15.5538,60.5299
489.3564,14.1437,58.5809
489.5088,14.2259,57.5528
489.6612,16.0038,57.6999
489.8136,17.353,60.4006
489.966,18.1857,64.2857
490.1184,20.5257,64.5859
490.2708,21.959,64.3297
490.4232,21.6348,62.9609
490.5756,20.9448,61.8372
490.728,20.7391,60.3531
490.8804,21.2778,58.9137
491.0328,22.2602,58.0833
491.1852,22.4545,60.0713
491.3376,21.8099,60.5497
491.49,21.2332,61.3901
491.6424,21.2756,60.5784
491.7948,21.001,58.074
491.9472,20.2865,58.7113
492.0996,19.719,59.566
492.252,18.7379,60.7706
492.4044,18.3863,59.6575
492.5568,17.8553,59.6361
492.7092,16.0646,59.0
492.8616,14.575,57.9453
493.014,15.3328,55.8886
493.1664,17.8722,54.3507
493.3188,20.0,55.4717
493.4712,19.2277,54.7428
493.6236,18.4553,55.074
493.776,24.7442,54.0986
493.9284,34.7081,52.007
494.0808,36.594,51.5825
494.2332,29.5399,50.8587
494.3856,21.0399,50.3593
494.538,17.2959,50.6107
494.6904,20.1807,50.4615
494.8428,21.0931,51.0
494.9952,21.3539,51.6523
495.1476,30.2998,52.8419
495.3,42.0685,53.6012
495.4524,48.5961,54.9974
495.6048,50.0835,56.6788
495.7572,45.6831,57.8521
495.9096,38.6353,59.1937
496.062,33.2477,59.3892
496.2144,31.6637,60.1008
496.3668,31.4096,60.3685
496.5192,29.2746,60.6362
496.6716,23.4133,60.904
496.824,17.1267,61.1717
496.9764,13.4822,61.4394
497.1288,13.6035,61.7072
497.2812,13.8676,61.9749
497.4336,14.1317,62.2426
497.586,14.3957,62.5104
497.7384,14.4441,62.7781
497.8908,16.2349,63.0459
498.0432,20.0572,63.3136
498.1956,21.1509,63.8518
498.348,20.669,65.0596
498.5004,22.98,63.34
498.6528,30.6837,63.2
498.8052,35.6261,61.3353
498.9576,32.5877,55.5982
499.11,27.2586,49.7645
499.2624,26.2394,49.2857
499.4148,27.1519,49.7416
499.5672,31.4531,51.003
499.7196,34.7021,51.1506
499.872,32.8401,50.5687
500.0244,29.938,50.0434
500.1768,25.4783,50.0
500.3292,19.6275,50.2495
500.4816,17.785,53.4593
500.634,18.6256,57.0749
500.7864,18.9189,58.0
500.9388,17.9348,58.0
501.0912,17.29,59.9968
501.2436,17.3993,62.8305
501.396,17.8101,65.4286
501.5484,18.4075,65.9163
501.7008,21.9778,64.2295
501.8532,23.4772,61.5324
502.0056,20.9721,59.7143
502.158,21.0948,58.164
502.3104,23.8739,56.1137
502.4628,23.8728,54.0633
502.6152,20.9994,53.8571
502.7676,18.0662,55.1041
502.92,19.1033,58.2467
503.0724,23.8439,60.0367
503.2248,23.7187,59.5556
503.3772,18.8779,59.8044
503.5296,17.0555,60.8072
503.682,16.7275,62.5305
503.8344,18.9253,64.2365
503.9868,23.2798,64.7123
504.1392,23.6744,66.6107
504.2916,20.3678,68.7583
504.444,21.3107,69.1565
504.5964,23.6373,69.7087
504.7488,24.7036,71.115
504.9012,25.6547,71.0884
505.0536,21.4356,68.5201
505.206,18.57,66.7035
505.3584,23.1451,66.565
505.5108,27.2809,66.6522
505.6632,22.7993,64.0044
505.8156,19.9163,64.1024
505.968,24.3957,63.6616
506.1204,29.3676,65.008
506.2728,29.1862,65.6061
506.4252,27.7618,65.6181
506.5776,26.233,66.0907
506.73,20.633,64.9786
506.8824,15.0338,63.376
507.0348,13.4228,63.3503
507.1872,14.5607,63.7703
507.3396,15.6985,64.0
507.492,16.8364,64.2864
507.6444,17.9743,64.1152
507.7968,19.1121,65.7823
507.9492,20.25,67.6364
508.1016,21.3879,67.8
508.254,22.5257,70.3915
508.4064,23.6636,69.7709
508.5588,24.8015,68.9041
508.7112,25.9393,68.0373
508.8636,26.8344,67.1704
509.016,24.8789,66.3036
509.1684,23.0553,65.4368
509.3208,22.5585,64.57
509.4732,23.0599,63.4524
509.6256,21.2518,64.4155
509.778,18.8934,65.3569
509.9304,19.0479,64.7622
510.0828,20.0947,64.6704
510.2352,20.439,63.6566
510.3876,20.0937,63.5442
510.54,20.0493,63.0909
510.6924,20.9402,67.3337
510.8448,22.0155,67.1728
510.9972,22.5021,69.0123
511.1496,22.0832,68.6966
511.302,20.9168,67.2639
511.4544,19.7109,68.0
511.6068,19.8298,68.0
511.7592,19.9578,67.9367
511.9116,19.6043,67.3993
512.064,19.3095,66.8519
512.2164,18.999,66.7273
512.3688,18.5205,66.7273
512.5212,18.2867,65.5
512.6736,18.3194,64.55
512.826,19.0591,63.441
512.9784,21.5479,64.1969
513.1308,23.2562,64.7863
513.2832,21.7182,66.0558
513.4356,19.7852,66.0562
513.588,19.6762,65.582
513.7404,20.843,66.8639
513.8928,22.7552,65.3657
514.0452,24.1511,64.7842
514.1976,23.9678,64.0856
514.35,21.4219,64.7112
514.5024,20.2457,66.9666
514.6548,20.9503,66.4382
514.8072,21.3461,67.3288
514.9596,22.8144,67.4449
515.112,27.0373,67.717
515.2644,28.9448,68.4785
515.4168,26.8617,68.3077
515.5692,24.7209,68.1166
515.7216,24.118,65.6859
515.874,23.367,65.9184
516.0264,23.1481,65.4763
516.1788,23.6823,64.63
516.3312,22.58,67.5398
516.4836,17.9385,68.311
516.636,16.4106,64.9097
516.7884,22.1359,64.9633
516.9408,29.093,63.8
517.0932,29.6483,63.9288
517.2456,26.7333,67.289
517.398,25.5809,67.642
517.5504,25.6407,66.9333
517.7028,26.2764,66.8061
517.8552,28.3348,68.8078
518.0076,29.5876,68.6667
518.16,31.2356,70.7949
518.3124,30.6504,69.5047
518.4648,25.127,69.1612
518.6172,17.12,68.3642
518.7696,11.6812,67.5067
518.922,10.841,67.1511
519.0744,12.1997,67.2561
519.2268,13.5584,67.5411
519.3792,14.917,67.826
519.5316,16.2757,68.1109
519.684,17.6344,68.3959
519.8364,18.9931,68.6808
519.9888,19.0396,68.9658
520.1412,17.9827,69.2507
520.2936,20.2217,69.5199
520.446,25.8912,69.9136
520.5984,25.5364,68.6125
520.7508,20.6442,66.9091
520.9032,20.7543,65.6019
521.0556,21.3455,60.5246
521.208,18.8955,56.8476
521.3604,17.3843,54.4625
521.5128,18.6159,55.9959
521.6652,19.4219,64.0353
521.8176,18.9591,70.8203
521.97,19.0709,70.0815
522.1224,19.4541,70.0
522.2748,19.783,69.4912
522.4272,19.6906,67.7922
522.5796,19.5406,66.0931
522.732,19.8203,64.9686
522.8844,20.3093,66.0
523.0368,20.225,64.1638
523.1892,19.9679,64.0976
523.3416,18.8509,64.4648
523.494,17.7242,63.4286
523.6464,20.0825,64.2869
523.7988,25.5831,65.7231
523.9512,27.2106,66.4267
524.1036,23.7265,66.8571
524.256,19.8641,66.1337
524.4084,18.1859,66.6279
524.5608,18.5071,69.7146
524.7132,18.3336,71.8908
524.8656,18.5751,70.889
525.018,19.2575,70.7604
525.1704,20.3609,71.9868
525.3228,22.221,71.4339
525.4752,22.1328,70.881
525.6276,20.7854,70.3613
525.78,21.1527,71.7143
525.9324,20.9625,71.7143
526.0848,20.0372,70.5
526.2372,20.3367,67.7767
526.3896,19.7388,67.0596
526.542,18.5295,68.0
526.6944,19.1913,68.1658
526.8468,20.0515,65.3321
526.9992,22.9544,61.7274
527.1516,25.5581,60.0
527.304,24.5731,60.0
527.4564,23.7756,60.8281
527.6088,28.6614,62.4755
527.7612,31.9741,64.123
527.9136,28.7167,64.6
528.066,25.732,64.4526
528.2184,26.025,64.1595
528.3708,24.5254,62.5
528.5232,21.2414,63.2013
528.6756,20.1907,63.5566
528.828,20.314,63.1744
528.9804,20.5577,62.7922
529.1328,19.1711,62.41
529.2852,15.8411,62.0278
529.4376,13.7341,61.6456
529.59,16.5316,61.2634
529.7424,19.3291,60.8813
529.8948,22.1266,60.4991
530.0472,24.9241,60.1169
530.1996,27.7216,59.7347
530.352,30.5191,59.3525
530.5044,33.3166,58.9703
530.6568,34.5733,58.5881
530.8092,32.1827,58.2059
530.9616,32.4356,57.8128
531.114,33.4149,57.4071
531.2664,31.8974,57.374
531.4188,30.8718,58.9624
531.5712,29.9711,60.907
531.7236,31.4333,62.6391
531.876,29.8224,63.2714
532.0284,24.3618,63.0909
532.1808,23.0321,63.8493
532.3332,24.8074,63.4759
532.4856,24.0449,65.1429
532.638,22.5813,63.0902
532.7904,25.6273,61.3108
532.9428,32.6903,58.2943
533.0952,33.9132,59.2672
533.2476,31.6769,60.24
533.4,27.8447,61.2857
533.5524,22.4557,62.122
533.7048,21.1424,62.3462
533.8572,24.7256,64.2353
534.0096,27.7764,63.6307
534.162,31.8875,64.25
534.3144,34.8846,62.9484
534.4668,31.2716,62.4544
534.6192,26.2828,60.5298
534.7716,26.5684,60.2857
534.924,27.1786,60.1677
535.0764,25.787,60.6154
535.2288,25.3708,61.5143
535.3812,27.8854,62.4509
535.5336,28.7194,63.7143
535.686,28.7814,64.5393
535.8384,30.2908,64.589
535.9908,27.4116,66.1911
536.1432,23.2961,66.3129
536.2956,23.2151,65.5393
536.448,26.065,65.3878
536.6004,30.3502,63.9678
536.7528,32.3134,64.1354
536.9052,30.2414,63.3048
537.0576,26.4197,62.7967
537.21,22.1122,62.489
537.3624,22.9278,62.6667
537.5148,29.087,63.8543
537.6672,30.9111,64.0837
537.8196,26.7053,65.0431
537.972,25.5318,65.9327
538.1244,26.1366,64.375
538.2768,25.8137,63.8224
538.4292,25.5942,64.1236
538.5816,28.0828,64.013
538.734,32.3993,63.9024
538.8864,35.0072,63.7919
539.0388,35.1411,63.6813
539.1912,35.2749,63.5707
539.3436,35.4088,63.4601
539.496,35.5426,63.3496
539.6484,35.6764,63.239
539.8008,35.8103,63.1284
539.9532,35.9441,63.0179
540.1056,36.078,62.9073
540.258,36.2118,62.7967
540.4104,36.3456,62.6862
540.5628,36.4795,62.5756
540.7152,36.6133,62.465
540.8676,36.7471,62.3544
541.02,38.5826,62.2439
541.1724,36.8629,62.1333
541.3248,28.2967,62.0227
541.4772,23.1606,62.2358
541.6296,23.1066,61.5947
541.782,23.4997,60.276
541.9344,21.9733,60.1847
542.0868,22.9751,60.7336
542.2392,28.5438,62.4064
542.3916,28.8163,64.6695
542.544,23.643,66.1667
542.6964,21.2443,66.1863
542.8488,28.3299,63.9885
543.0012,51.369,60.2263
543.1536,83.1657,54.1429
543.306,65.6018,51.2816
543.4584,36.9268,49.7914
543.6108,26.9692,49.0553
543.7632,25.8276,51.7205
543.9156,24.9863,54.6314
544.068,22.1732,58.4545
544.2204,21.8965,60.455
544.3728,24.1602,61.2973
544.5252,26.3735,62.3285
544.6776,28.0505,62.1506
544.83,29.5212,61.8934
544.9824,29.9289,62.4615
545.1348,30.8227,62.2651
545.2872,30.7846,59.3377
545.4396,30.6943,56.7086
545.592,38.8114,55.0
545.7444,48.9659,52.1776
545.8968,44.3219,47.7741
546.0492,30.0052,44.7336
546.2016,22.3551,42.9
546.354,22.5964,41.768
546.5064,27.1555,41.0906
546.6588,28.8516,40.0893
546.8112,27.2135,39.6178
546.9636,28.5932,39.1361
547.116,27.594,38.0625
547.2684,26.7291,37.9454
547.4208,31.4606,36.781
547.5732,32.6499,36.8368
547.7256,28.5467,36.948
547.878,26.2945,37.1084
548.0304,25.1635,37.2934
548.1828,23.2526,37.4785
548.3352,24.0988,37.6635
548.4876,24.9616,37.8486
548.64,25.8244,38.0779
548.7924,26.6873,38.5067
548.9448,27.5501,38.9356
549.0972,28.413,39.0
549.2496,29.2758,39.0
549.402,30.1386,39.435
549.5544,31.0015,39.8895
549.7068,31.8643,40.0
549.8592,32.7272,40.0
550.0116,33.59,39.6272
550.164,34.4528,39.1934
550.3164,35.3157,38.7597
550.4688,36.1785,38.3259
550.6212,37.0414,37.8921
550.7736,37.9042,37.4584
550.926,38.767,38.2237
551.0784,43.421,40.3816
551.2308,69.0288,41.8642
551.3832,85.333,44.1667
551.5356,62.3587,45.0512
551.688,39.5201,48.6456
551.8404,29.1995,52.2401
551.9928,32.3822,51.5
552.1452,33.4471,52.355
552.2976,28.1571,54.6427
552.45,30.3327,54.0
552.6024,34.7376,54.9172
552.7548,33.9363,55.5132
552.9072,32.1974,54.4914
553.0596,28.1131,53.099
553.212,22.0057,52.7195
553.3644,32.0267,53.5064
553.5168,46.56,53.2754
553.6692,43.8935,53.439
553.8216,31.2504,54.7984
553.974,21.9804,55.487
554.1264,16.2287,55.8664
554.2788,16.5658,55.8525
554.4312,23.0288,53.1256
554.5836,29.1007,50.8711
554.736,27.781,47.9829
554.8884,24.5878,47.3271
555.0408,25.7053,49.9574
555.1932,24.6905,54.0446
555.3456,22.8539,55.4615
555.498,23.6489,55.1807
555.6504,22.6588,54.9096
555.8028,23.273,55.4896
555.9552,28.4371,56.1059
556.1076,30.9816,56.6802
556.26,30.1297,58.0268
556.4124,24.022,57.4648
556.5648,13.8804,59.0963
556.7172,15.0649,59.2534
556.8696,39.9123,60.8727
557.022,49.5731,61.0217
557.1744,37.8983,60.6667
557.3268,63.6891,59.8184
557.4792,178.1893,59.4938
557.6316,269.9735,58.6667
557.784,275.5279,58.5411
557.9364,273.7755,57.781
558.0888,271.3267,57.9492
558.2412,250.948,60.4315
558.3936,214.4892,62.6145
558.546,192.5173,63.0198
558.6984,189.9,63.0074
558.8508,190.859,63.39
559.0032,192.6178,63.6622
559.1556,196.1107,64.4169
559.308,198.4098,64.7645
559.4604,198.1367,64.7168
559.6128,182.8578,63.6093
559.7652,147.729,62.4451
559.9176,110.3111,62.6839
560.07,71.8311,62.9026
560.2224,49.134,63.2995
560.3748,37.5208,63.8396
560.5272,28.1001,64.3797
560.6796,21.107,64.6667
560.832,19.6906,63.6543
560.9844,21.9403,61.5654
561.1368,21.9429,59.4764
561.2892,19.5067,58.3333
561.4416,18.6073,58.5803
561.594,20.2865,58.887
561.7464,21.5441,56.9183
561.8988,20.0795,56.5235
562.0512,18.8844,55.1911
562.2036,19.5929,53.2481
562.356,20.7379,52.3889
562.5084,22.9579,50.9946
562.6608,22.0888,51.1006
562.8132,20.1358,52.0095
562.9656,22.6883,52.8034
563.118,23.6599,54.3822
563.2704,20.7954,55.55
563.4228,19.3256,56.7476
563.5752,21.1559,58.085
563.7276,21.4608,59.049
563.88,18.5293,60.5121
564.0324,17.3045,59.9245
564.1848,17.9634,60.0
564.3372,17.6572,59.9351
564.4896,16.6813,59.3281
564.642,17.137,59.0236
564.7944,18.8682,58.5693
564.9468,19.714,55.1753
565.0992,21.8056,51.7814
565.2516,22.4057,51.4286
565.404,20.9298,51.4286
565.5564,21.9954,56.6549
565.7088,23.7568,61.985
565.8612,20.8733,63.2857
566.0136,16.1526,63.2857
566.166,16.9597,62.573
566.3184,20.1849,61.7777
566.4708,22.7007,61.0
566.6232,21.8887,61.0849
566.7756,17.9812,60.1653
566.928,15.7855,56.9928
567.0804,17.7048,55.0236
567.2328,20.2776,53.5239
567.3852,19.8788,51.568
567.5376,19.9573,54.2336
567.69,20.3106,58.8414
567.8424,20.3899,61.7037
567.9948,21.285,62.0
568.1472,21.4955,62.5136
568.2996,19.9598,62.3507
568.452,21.7458,59.6262
568.6044,39.7213,56.9772
568.7568,86.0118,56.5936
568.9092,128.2653,55.2352
569.0616,130.5913,57.5766
569.214,128.6894,58.1075
569.3664,104.0578,59.7577
569.5188,67.4657,59.7654
569.6712,51.9638,60.3636
569.8236,48.5659,60.2
569.976,35.3619,60.1626
570.1284,22.158,59.3919
570.2808,16.4315,58.6213
570.4332,20.8759,57.8506
570.5856,25.6965,57.08
570.738,24.787,62.7364
570.8904,21.2936,61.5306
571.0428,23.4608,60.7868
571.1952,25.4742,59.5952
571.3476,22.2775,58.0824
571.5,20.1835,57.276
571.6524,21.348,56.4001
571.8048,22.282,55.2091
571.9572,23.0669,54.6667
572.1096,24.527,55.4249
572.262,24.2556,56.2424
572.4144,25.1025,57.2972
572.5668,23.2141,56.9337
572.7192,18.2558,56.7763
572.8716,16.5918,58.4185
573.024,17.5809,58.8571
573.1764,19.6615,58.1596
573.3288,23.4615,56.6903
573.4812,27.5261,53.0
573.6336,28.2434,53.9858
573.786,26.7168,55.3753
573.9384,26.476,56.7796
574.0908,26.9706,57.1066
574.2432,27.193,57.3458
574.3956,29.0577,56.9388
574.548,31.4797,57.6315
574.7004,32.5965,59.9545
574.8528,33.0246,60.8827
575.0052,31.4435,61.2857
575.1576,27.5354,62.8255
575.31,23.0697,63.2625
575.4624,20.044,62.7423
575.6148,19.8121,66.2257
575.7672,21.007,66.0274
575.9196,20.7578,66.7171
576.072,19.3114,65.4154
576.2244,18.2933,63.2365
576.3768,20.1818,59.3101
576.5292,23.0754,58.9102
576.6816,27.6905,58.7336
576.834,27.4818,60.5712
576.9864,20.452,61.0237
577.1388,16.4502,62.0
577.2912,16.3681,62.9086
577.4436,16.5846,62.1503
577.596,15.0338,62.5756
577.7484,13.2829,62.4973
577.9008,14.3987,61.9572
578.0532,17.7575,61.2545
578.2056,20.1782,58.6984
578.358,18.5141,58.5387
578.5104,15.3229,58.4355
578.6628,15.1196,59.3726
578.8152,17.756,60.7368
578.9676,20.3923,62.5333
579.12,23.0287,63.4936
579.2724,24.5886,63.4503
579.4248,24.0537,62.8187
579.5772,21.2048,62.187
579.7296,18.5141,62.0
579.882,17.7188,61.5271
580.0344,18.8683,61.2405
580.1868,21.6181,61.375
580.3392,23.2034,61.0407
580.4916,22.7618,61.3333
580.644,21.7797,60.9053
580.7964,21.1534,61.3922
580.9488,20.7127,60.7865
581.1012,20.1501,60.038
581.2536,20.1016,60.2838
581.406,21.2967,61.0227
581.5584,23.5142,60.9368
581.7108,23.6764,62.6618
581.8632,22.261,63.7679
582.0156,21.7717,65.0214
582.168,21.5352,64.9179
582.3204,21.4113,65.9855
582.4728,20.7335,65.1421
582.6252,19.1591,66.5526
582.7776,17.5502,68.9206
582.93,17.1753,69.8055
583.0824,17.4709,70.8869
583.2348,18.6994,71.0464
583.3872,19.8817,70.0535
583.5396,18.8172,70.2283
583.692,17.257,71.1865
583.8444,17.0089,71.5741
583.9968,16.9244,72.5875
584.1492,17.0681,73.0
584.3016,17.5975,71.6323
584.454,18.2026,69.5358
584.6064,18.2092,67.6923
584.7588,18.9005,67.7794
584.9112,21.2421,68.8458
585.0636,19.6469,71.0871
585.216,16.0419,74.4626
585.3684,17.3783,75.3333
585.5208,21.0899,76.6613
585.6732,26.7111,75.532
585.8256,31.8604,73.6319
585.978,30.9384,74.0659
586.1304,28.7225,74.932
586.2828,29.8068,73.3616
586.4352,30.0934,70.9288
586.5876,26.6105,68.5233
586.74,24.4761,67.4146
586.8924,26.059,68.3406
587.0448,30.6182,70.0903
587.1972,31.8493,70.6041
587.3496,27.7467,71.2817
587.502,22.5425,72.3334
587.6544,22.5745,71.688
587.8068,23.237,71.8488
587.9592,22.7331,71.1809
588.1116,22.5663,70.8889
588.264,22.0187,70.7924
588.4164,19.9891,67.8377
588.5688,17.5491,66.0995
588.7212,16.6582,66.1384
588.8736,16.7553,67.2315
589.026,16.1136,68.4286
589.1784,14.5426,69.9694
589.3308,14.2292,73.1287
589.4832,14.7291,73.369
589.6356,14.16,72.7839
589.788,13.9044,73.0011
589.9404,14.6153,70.4732
590.0928,15.4307,71.8536
590.2452,14.6766,73.1323
590.3976,13.9152,74.4514
590.55,15.4936,75.4976
590.7024,21.5817,76.0
590.8548,28.4569,76.0058
591.0072,25.0567,76.0115
591.1596,18.6993,76.0172
591.312,18.8532,76.0229
591.4644,16.5746,76.0287
591.6168,13.5918,76.0344
591.7692,14.2368,76.0401
591.9216,15.8128,76.0459
592.074,15.9884,76.0516
592.2264,14.5266,76.0573
592.3788,13.0782,76.0631
592.5312,13.3505,76.0688
592.6836,14.258,76.0745
592.836,14.676,76.0802
592.9884,15.0591,76.086
593.1408,15.6203,76.0917
593.2932,16.3931,76.0974
593.4456,16.9477,76.1032
593.598,17.5407,76.1089
593.7504,18.1651,76.1146
593.9028,18.5697,76.1204
594.0552,19.7835,76.1261
594.2076,20.7849,76.1318
594.36,19.8338,76.1375
594.5124,18.258,76.1433
594.6648,17.26,76.149
594.8172,18.4384,76.1547
594.9696,22.4698,76.1605
595.122,25.5041,76.1662
595.2744,25.6177,76.1719
595.4268,23.2638,76.1777
595.5792,20.3138,76.1834
595.7316,21.9759,76.1891
595.884,23.374,76.1948
596.0364,23.2894,76.2006
596.1888,22.5407,76.2063
596.3412,22.0103,76.212
596.4936,21.644,76.2178
596.646,19.8212,76.2235
596.7984,20.2298,76.2292
596.9508,24.2722,76.235
597.1032,27.0951,76.2407
597.2556,27.0148,76.2464
597.408,26.3525,76.2521
597.5604,25.4083,76.2579
597.7128,24.6608,76.2636
597.8652,24.4462,76.2693
598.0176,24.7778,76.2751
598.17,25.1891,76.2808
598.3224,31.9147,76.2865
598.4748,50.981,76.2923
598.6272,72.837,76.298
598.7796,76.5238,76.3037
598.932,71.224,76.3094
599.0844,48.7439,76.3152
599.2368,32.8579,76.3209
599.3892,31.9028,76.3266
599.5416,28.4218,76.3324
599.694,26.0522,76.3381
599.8464,27.9194,76.3438
599.9988,38.771,76.3496
600.1512,50.1054,76.3553
600.3036,38.8491,76.361
600.456,28.0321,76.3667
600.6084,25.9672,76.3725
600.7608,22.6391,76.3782
600.9132,22.3548,76.3839
601.0656,21.37,76.3897
601.218,20.7963,76.3954
601.3704,22.5361,76.4011
601.5228,22.7168,76.4068
601.6752,25.5907,76.4126
601.8276,25.0128,76.4183
601.98,17.7525,76.424
602.1324,12.9748,76.4298
602.2848,12.1296,76.4355
602.4372,14.4915,76.4412
602.5896,18.9382,76.4444
602.742,22.3363,76.9677
602.8944,23.9217,77.2198
603.0468,27.6459,76.375
603.1992,33.4236,76.7406
603.3516,35.2662,77.1985
603.504,30.3976,75.2
603.6564,25.8005,74.8971
603.8088,26.2505,74.8701
603.9612,28.3065,75.3432
604.1136,29.4965,74.6686
604.266,30.6789,75.619
604.4184,31.8613,75.7387
604.5708,33.0437,76.3124
604.7232,34.2261,77.1974
604.8756,35.4086,77.4167
605.028,36.591,77.8261
605.1804,37.7734,77.3
605.3328,38.9558,77.3617
605.4852,40.1382,76.8003
605.6376,41.3206,77.2136
605.79,42.503,76.9395
605.9424,43.6854,76.9492
606.0948,44.8678,76.5837
606.2472,46.0502,76.7051
606.3996,47.2327,76.7778
606.552,48.4151,76.6667
606.7044,49.5975,77.3176
606.8568,50.7799,77.5172
607.0092,51.9623,77.7168
607.1616,39.734,77.9165
607.314,23.2607,78.1161
607.4664,23.0412,78.3157
607.6188,23.7567,77.3962
607.7712,20.9987,77.7336
607.9236,18.9307,77.6493
608.076,17.9025,76.7946
608.2284,19.1187,75.9598
608.3808,20.5835,75.125
608.5332,19.1072,74.741
608.6856,16.251,74.9606
608.838,15.1587,75.2433
608.9904,16.1881,75.277
609.1428,17.5197,75.676
609.2952,18.0774,76.1818
609.4476,19.6271,76.4358
609.6,21.0202,76.6105
609.7524,20.909,75.9379
609.9048,20.3432,75.9167
610.0572,18.5668,75.6327
610.2096,16.2263,75.4743
610.362,15.7223,75.8253
610.5144,16.3022,74.0977
610.6668,15.0059,74.1843
610.8192,12.9912,74.4874
610.9716,11.5883,74.4762
611.124,11.3678,76.2267
611.2764,11.4219,77.2345
611.4288,11.5898,77.5077
611.5812,11.8958,77.8077
611.7336,13.6079,77.8771
611.886,16.1504,78.9777
612.0384,16.373,78.8258
612.1908,14.0713,78.9735
612.3432,12.1881,77.8133
612.4956,11.834,77.1487
612.648,11.7909,77.9091
612.8004,11.7236,77.3877
612.9528,11.7773,77.8207
613.1052,22.5519,78.2793
613.2576,50.9744,78.2016
613.41,71.8386,78.1239
613.5624,61.8741,78.0462
613.7148,39.8127,77.9686
613.8672,27.8725,77.8909
614.0196,25.469,77.8132
614.172,23.2743,77.7355
614.3244,21.4838,77.6578
614.4768,20.7936,77.5802
614.6292,20.3574,77.5025
614.7816,19.722,77.4248
614.934,19.0865,77.3471
615.0864,19.7859,77.2694
615.2388,18.0757,77.1918
615.3912,14.2728,77.1141
615.5436,11.847,77.0364
615.696,10.986,76.9587
615.8484,10.7586,76.881
616.0008,10.4582,76.8034
616.1532,11.6256,76.7257
616.3056,14.2361,75.5419
616.458,15.099,75.62
616.6104,16.1456,75.3346
616.7628,16.842,74.1988
616.9152,15.3518,74.3333
617.0676,13.9079,75.4591
617.22,13.1325,75.8746
617.3724,13.0971,77.0316
617.5248,12.7435,77.7462
617.6772,12.085,78.254
617.8296,11.9209,78.0
617.982,13.6127,77.7436
618.1344,15.1774,77.7572
618.2868,14.6932,77.6018
618.4392,14.4344,77.9287
618.5916,15.5078,76.8219
618.744,14.89,76.7221
618.8964,12.7436,76.944
619.0488,11.2993,77.3
619.2012,11.4824,77.9809
619.3536,11.6006,78.7619
619.506,11.5188,78.6842
619.6584,11.4866,79.186
619.8108,11.4544,79.7
619.9632,11.4221,78.9679
620.1156,11.3899,79.1706
620.268,11.3577,79.3621
620.4204,11.3255,78.5266
620.5728,11.2933,78.6545
620.7252,11.2611,77.5358
620.8776,11.2289,77.228
621.03,11.1966,78.4818
621.1824,11.1644,78.7872
621.3348,11.1322,80.7577
621.4872,11.1,80.6842
621.6396,11.0678,80.307
621.792,11.0356,80.5866
621.9444,11.0034,78.885
622.0968,10.9712,77.3137
622.2492,10.9389,75.0255
622.4016,10.9067,71.3526
622.554,11.0605,66.2054
622.7064,12.7888,63.6899
622.8588,14.3115,63.0049
623.0112,16.1511,64.5257
623.1636,15.8108,67.358
623.316,13.3898,68.191
623.4684,12.7341,70.5105
623.6208,13.3695,72.83
623.7732,13.5916,75.1495
623.9256,12.9617,75.5556
624.078,12.3147,75.1516
624.2304,11.644,75.7561
624.3828,11.3137,75.1405
624.5352,14.1179,74.2164
624.6876,15.5821,73.8514
624.84,13.2935,73.9108
624.9924,12.6284,73.5233
625.1448,13.5041,74.3574
625.2972,14.2473,74.2237
625.4496,14.2477,74.8781
625.602,12.1788,75.1435
625.7544,10.6389,75.5265
625.9068,11.2041,76.6527
626.0592,12.5178,76.0
626.2116,12.9765,76.142
626.364,13.3917,74.9835
626.5164,13.9516,74.5779
626.6688,14.2702,74.9105
626.8212,14.9951,74.0
626.9736,15.2158,74.8462
627.126,15.29,75.7714
627.2784,15.6709,75.7037
627.4308,15.9817,75.78
627.5832,16.5362,75.2243
627.7356,17.2382,74.2582
627.888,17.2818,74.2988
628.0404,16.1084,74.4683
628.1928,15.4951,74.3658
628.3452,16.0902,73.7808
628.4976,16.6029,72.1818
628.65,16.3057,71.7615
628.8024,16.0342,72.4305
628.9548,15.9732,74.3514
629.1072,14.8865,74.7826
629.2596,13.0369,75.7273
629.412,12.2125,75.504
629.5644,12.084,75.4051
629.7168,11.9555,74.696
629.8692,11.8646,74.0067
