DEPTH,BS:1,BS:2,BS:3,BS:4,CALI:1,CALI:2,CALI:3,CALI:4,CALI:5,CALI:6,CALI:7,CALI:8,CAPD,DPHI,DRHO:1,DRHO:2,DRHO:3,DRHO:4,DT:1,DT:2,DT:3,GR:1,GR:2,GR:3,GR:4,GR:5,GR:6,GR:7,GR:8,GR:9,GRCF,LLD:1,LLD:2,LLD:3,LLD:4,LLG:1,LLG:2,LLS:1,LLS:2,LLS:3,LLS:4,MINV:1,MINV:2,MINV:3,MINV:4,MINV:5,MINV:6,MINV:7,MLL:1,MLL:2,MLL:3,MLL:4,MLL:5,MLL:6,MLL:7,MNOR:1,MNOR:2,MNOR:3,MNOR:4,MNOR:5,MNOR:6,MNOR:7,NPHI:1,NPHI:2,NPHI:3,NPHI:4,PEDF:1,PEDF:2,PEDF:3,PEDF:4,RHOB:1,RHOB:2,RHOB:3,RHOB:4,SP:1,SP:2,SP:3,TEMP:1,TEMP:2,TEMP:3,TEMP:4,TEMP:5,TEMP:6,TEMP:7,TENS:1,TENS:2,TENS:3
375.666,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
375.8184,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
375.9708,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,1416002.125,,1416002.125,,,,1416002.125,,,,,,,1416000.0,,,,,,,1416002.125,,,,,,,1416000.0,,,,,,,,,,,,,,,107.7042,,,,,,,0.0,,,
376.1232,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,,,152.4825,,,,,,,0.0,,,
376.2756,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,,,152.0527,,,,,,,0.0,,,
376.428,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,,1440002.125,,,,0.0,,,,,,,1440000.0,,,,,,,1440002.125,,,,,,,1440000.0,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
376.5804,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,
376.7328,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,
376.8852,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,,0.0,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,,,,0.0,,,
377.0376,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,147.9453,,147.9453,,,,,,,0.0,,,
377.19,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,147.8701,,147.8701,,,,,,,0.0,,,
377.3424,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,148.2805,,148.2805,,,,,,,0.0,,,
377.4948,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,149.1062,,149.1062,,,,,,,0.0,,,
377.6472,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,149.5753,,149.5753,,,,,,,0.0,,,
377.7996,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,150.1192,,150.1192,,,,,,,0.0,,,
377.952,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,150.1259,,150.1259,,,,,,,0.0,,,
378.1044,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,150.7617,,150.7617,,,,,,,0.0,,,
378.2568,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,151.5929,,151.5929,,,,,,,0.0,,,
378.4092,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,151.842,,151.842,,,,,,,0.0,,,
378.5616,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,151.4722,,151.4722,,,,,,,0.0,,,
378.714,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,149.8526,,149.8526,,,,,,,0.0,,,
378.8664,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,148.7966,,148.7966,,,,,,,0.0,,,
379.0188,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,148.6471,,148.6471,,,,,,,0.0,,,
379.1712,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,150.2976,,150.2976,,,,,,,0.0,,,
379.3236,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,153.0506,,153.0506,,,,,,,0.0,,,
379.476,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,155.5863,,155.5863,,,,,,,0.0,,,
379.6284,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,157.0634,,157.0634,,,,,,,0.0,,,
379.7808,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,156.3294,,156.3294,,,,,,,0.0,,,
379.9332,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,153.9136,,153.9136,,,,,,,0.0,,,
380.0856,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,150.5443,,150.5443,,,,,,,0.0,,,
380.238,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,149.054,,149.054,,,,,,,0.0,,,
380.3904,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,149.0488,,149.0488,,,,,,,0.0,,,
380.5428,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,149.6581,,149.6581,,,,,,,0.0,,,
380.6952,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,150.2877,,150.2877,,,,,,,0.0,,,
380.8476,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,151.484,,151.484,,,,,,,0.0,,,
381.0,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,152.1246,,152.1246,,,,,,,0.0,,,
381.1524,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,152.5225,,152.5225,,,,,,,0.0,,,
381.3048,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,151.8431,,151.8431,,,,,,,0.0,,,
381.4572,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,150.9674,,150.9674,,,,,,,0.0,,,
381.6096,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,151.6218,,151.6218,,,,,,,0.0,,,
381.762,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,153.8617,,153.8617,,,,,,,0.0,,,
381.9144,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,156.3278,,156.3278,,,,,,,0.0,,,
382.0668,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,158.3939,,158.3939,,,,,,,0.0,,,
382.2192,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,159.0605,,159.0605,,,,,,,0.0,,,
382.3716,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,159.4477,,159.4477,,,,,,,0.0,,,
382.524,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,159.6046,,159.6046,,,,,,,0.0,,,
382.6764,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,158.7409,,158.7409,,,,,,,0.0,,,
382.8288,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,156.9408,,156.9408,,,,,,,0.0,,,
382.9812,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,154.8699,,154.8699,,,,,,,0.0,,,
383.1336,,,,,,,,,,,,0.0,,,,,,,,,0.7686,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,153.8476,,153.8476,,,,,,,0.0,,,
383.286,,,,,,,,,,,,0.0,,,,,,,,,7.8488,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,154.2644,,154.2644,,,,,,,0.0,,,
383.4384,,,,,,,,,,,,0.0,,,,,,,,,24.2144,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,155.6996,,155.6996,,,,,,,0.0,,,
383.5908,,,,,,,,,,,,0.0,,,,,,,,,43.3215,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,156.548,,156.548,,,,,,,0.0,,,
383.7432,,,,,,,,,,,,0.0,,,,,,,,,57.3333,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,156.9308,,156.9308,,,,,,,0.0,,,
383.8956,,,,,,,,,,,,0.0,,,,,,,,,62.5717,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,157.2683,,157.2683,,,,,,,0.0,,,
384.048,,,,,,,,,,,,0.0,,,,,,,,,62.6522,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,158.2932,,158.2932,,,,,,,0.0,,,
384.2004,,,,,,,,,,,,0.0,,,,,,,,,62.6542,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,158.7392,,158.7392,,,,,,,0.0,,,
384.3528,,,,,,,,,,,,0.0,,,,,,,,,62.6737,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,159.1037,,159.1037,,,,,,,0.0,,,
384.5052,,,,,,,,,,,,0.0,,,,,,,,,62.7057,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,158.5514,,158.5514,,,,,,,0.0,,,
384.6576,,,,,,,,,,,,0.0,,,,,,,,,61.903,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,157.8948,,157.8948,,,,,,,0.0,,,
384.81,,,,,,,,,,,,0.0,,,,,,,,,60.2617,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,157.7839,,157.7839,,,,,,,0.0,,,
384.9624,,,,,,,,,,,,0.0,,,,,,,,,58.9478,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,157.9205,,157.9205,,,,,,,0.0,,,
385.1148,,,,,,,,,,,,0.0,,,,,,,58.139,,58.139,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,158.3271,,158.3271,,,,,,,0.0,,,
385.2672,,,,,,,,,,,,0.0,,,,,,,58.6572,,58.6572,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,157.3656,,157.3656,,,,,,,0.0,,,
385.4196,,,,,,,,,,,,0.0,,,,,,,59.3947,,59.3947,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,155.8887,,155.8887,,,,,,,0.0,,,
385.572,,,,,,,,,,,,0.0,,,,,,,59.5153,,59.5153,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,154.2885,,154.2885,,,,,,,0.0,,,
385.7244,,,,,,,,,,,,0.0,,,,,,,59.6526,,59.6526,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,153.4018,,153.4018,,,,,,,0.0,,,
385.8768,,,,,,,,,,,,0.0,,,,,,,59.7541,,59.7541,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,152.9041,,152.9041,,,,,,,0.0,,,
386.0292,,,,,,,,,,,,0.0,,,,,,,60.1873,,60.1873,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,152.8727,,152.8727,,,,,,,0.0,,,
386.1816,,,,,,,,,,,,0.0,,,,,,,60.1225,,60.1225,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,154.151,,154.151,,,,,,,0.0,,,
386.334,,,,,,,,,,,,0.0,,,,,,,60.1929,,60.1929,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,156.0916,,156.0916,,,,,,,0.0,,,
386.4864,,,,,,,,,,,,0.0,,,,,,,60.8034,,60.8034,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,157.6839,,157.6839,,,,,,,0.0,,,
386.6388,,,,,,,,,,,,0.0,,,,,,,62.0381,,62.0381,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,158.02,,158.02,,,,,,,0.0,,,
386.7912,,,,,,,,,,,,0.0,,,,,,,62.9383,,62.9383,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,156.8004,,156.8004,,,,,,,0.0,,,
386.9436,,,,,,,,,,,,0.0,,,,,,,62.9536,,62.9536,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,154.9422,,154.9422,,,,,,,0.0,,,
387.096,,,,,,,,,,,,0.0,,,,,,,62.9823,,62.9823,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,153.4847,,153.4847,,,,,,,0.0,,,
387.2484,,,,,,,,,,,,0.0,,,,,,,62.9878,,62.9878,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,152.699,,152.699,,,,,,,0.0,,,
387.4008,,,,,,,,,,,,0.0,,,,,,,62.9534,,62.9534,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,152.5049,,152.5049,,,,,,,0.0,,,
387.5532,,,,,,,,,,,,0.0,,,,,,,62.7896,,62.7896,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,152.7741,,152.7741,,,,,,,0.0,,,
387.7056,,,,,,,,,,,,0.0,,,,,,,62.1695,,62.1695,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,153.6705,,153.6705,,,,,,,0.0,,,
387.858,,,,,,,,,,,,0.0,,,,,,,61.2223,,61.2223,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,154.1286,,154.1286,,,,,,,0.0,,,
388.0104,,,,,,,,,,,,0.0,,,,,,,60.4403,,60.4403,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,153.7495,,153.7495,,,,,,,0.0,,,
388.1628,,,,,,,,,,,,0.0,,,,,,,60.4687,,60.4687,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,153.4931,,153.4931,,,,,,,0.0,,,
388.3152,,,,,,,,,,,,0.0,,,,,,,60.8456,,60.8456,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,154.2083,,154.2083,,,,,,,0.0,,,
388.4676,,,,,,,,,,,,0.0,,,,,,,61.2963,,61.2963,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,156.3522,,156.3522,,,,,,,0.0,,,
388.62,,,,,,,,,,,,0.0,,,,,,,61.7183,,61.7183,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,159.7279,,159.7279,,,,,,,0.0,,,
388.7724,,,,,,,,,,,,0.0,,,,,,,61.9979,,61.9979,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,162.434,,162.434,,,,,,,22.1743,,,
388.9248,,,,,,,,,,,,0.0,,,,,,,62.6314,,62.6314,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,163.9287,,163.9287,,,,,,,30.6527,,,
389.0772,,,,,,,,,,,,0.0,,,,,,,63.0117,,63.0117,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,163.3555,,163.3555,,,,,,,30.7292,,,
389.2296,,,,,,,,,,,,0.0,,,,,,,63.0298,,63.0298,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,162.4859,,162.4859,,,,,,,30.6274,,,
389.382,,,,,,,,,,,,0.0,,,,,,,62.9643,,62.9643,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,162.4229,,162.4229,,,,,,,30.6775,,,
389.5344,,,,,,,,,,,,0.0,,,,,,,62.9319,,62.9319,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,163.0937,,163.0937,,30.6465,,,,,30.6465,,,
389.6868,,,,,,,,,,,,0.0,,,,,,,62.8785,,62.8785,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,164.0314,,164.0314,,30.5664,,,,,30.5664,,,
389.8392,,,,,,,,,,,,0.0,,,,,,,62.8717,,62.8717,,,,,,,,,0.0,,,,,2000003.0,,2000003.0,,,,2000003.0,,,,,,,2000000.0,,,,,,,2000003.0,,,,,,,2000000.0,,,,,,,,,,,,,165.1794,,165.1794,,30.6885,,,,,30.6885,,,
