DEPT,HVOL,AVOL,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HP01,HP02,HDP3,HDP4,HDP5,HDP6,HDPT,BIT
2077.4,0.137891,0.050209,50.98871,3089.84375,106.999093,0.278259,8.773543,0.066484,2.427467,3.186059,86.64139,-6.15673,3.90582,4.993109,4.966143,4.948247,4.92597,4.886129,4.85975,4.726335,8.5
2077.5,0.138244,0.050563,50.902127,3110.351563,105.569674,0.283943,8.783106,0.070363,2.429277,3.23495,86.825349,-6.196564,3.831875,4.903967,4.870932,4.849033,4.821798,4.77316,4.741008,4.578386,8.5
2077.6,0.138595,0.050914,50.978636,3108.886719,104.925714,0.28966,8.796014,0.076893,2.433814,3.283231,86.960997,-6.289917,3.785545,4.833277,4.799422,4.776983,4.749083,4.699275,4.66636,4.499912,8.5
2077.7,0.138752,0.051071,50.991226,3106.933594,105.458865,0.294373,8.805425,0.085426,2.442148,3.300919,87.082652,-6.284748,3.767964,4.777919,4.749481,4.730617,4.707145,4.665194,4.637438,4.497048,8.5
2077.8,0.138611,0.050929,51.029268,3110.351563,106.148332,0.296797,8.805977,0.09312,2.450821,3.316736,87.217424,-6.273801,3.773254,4.67622,4.656976,4.644194,4.628267,4.599745,4.580834,4.485184,8.5
2077.9,0.138198,0.050516,51.011583,3111.816406,107.522997,0.296743,8.796439,0.096942,2.453942,3.330383,87.368851,-6.243089,3.803488,4.587873,4.578114,4.57162,4.563518,4.548974,4.539307,4.490417,8.5
2078.0,0.137653,0.049972,51.038879,3118.164063,109.287302,0.294619,8.779734,0.096868,2.451802,3.33326,87.521694,-6.301472,3.840345,4.661742,4.658131,4.655726,4.652721,4.647318,4.64372,4.625532,8.5
2078.1,0.137076,0.049394,51.083248,3114.746094,111.027404,0.292001,8.76177,0.093854,2.447216,3.306202,87.664691,-6.330969,3.866203,4.703986,4.702582,4.701646,4.700477,4.698372,4.69697,4.689885,8.5
2078.2,0.136457,0.048775,51.05075,3092.285156,111.43764,0.289749,8.742914,0.088488,2.441641,3.2763,87.786525,-6.422193,3.881457,4.576348,4.57434,4.573001,4.571329,4.56832,4.566315,4.556192,8.5
2078.3,0.135819,0.048137,51.006929,3094.238281,111.702339,0.288927,8.722181,0.082008,2.43649,3.241371,87.880112,-6.523452,3.878368,4.654359,4.650726,4.648305,4.645281,4.639843,4.636221,4.617934,8.5
2078.4,0.135304,0.047622,50.963396,3101.074219,112.515179,0.289552,8.702032,0.077298,2.436211,3.208074,87.944254,-6.622582,3.854578,4.82314,4.818348,4.815156,4.811168,4.804,4.799226,4.775125,8.5
2078.5,0.135066,0.047384,51.024911,3122.070312,113.356256,0.29163,8.689124,0.07526,2.44026,3.175667,87.983793,-6.6612,3.827954,4.796175,4.791444,4.788293,4.784357,4.77728,4.772568,4.748765,8.5
2078.6,0.13506,0.047378,50.960502,3115.234375,113.913023,0.294811,8.68675,0.074996,2.444498,3.170689,88.010241,-6.720496,3.812234,4.729357,4.724038,4.720495,4.716071,4.708118,4.702823,4.676063,8.5
2078.7,0.135082,0.047401,50.985978,3116.699219,114.558985,0.298713,8.688714,0.075778,2.446542,3.182527,88.017324,-6.799253,3.810487,4.640823,4.632787,4.627438,4.620762,4.608772,4.600798,4.560465,8.5
2078.8,0.135038,0.047356,51.014835,3117.1875,115.529359,0.302379,8.688204,0.077713,2.447982,3.195672,87.979568,-6.823883,3.807262,4.555677,4.540742,4.530814,4.518438,4.496251,4.481526,4.407038,8.5
2078.9,0.135002,0.04732,51.016307,3120.605469,114.782891,0.30534,8.685855,0.0795,2.448375,3.195636,87.884095,-6.875881,3.825571,4.636638,4.612807,4.596988,4.577293,4.54206,4.518724,4.400738,8.5
2079.0,0.135113,0.047431,51.084164,3134.277344,113.171039,0.30833,8.685905,0.080051,2.447917,3.189798,87.745913,-6.861286,3.864931,4.767766,4.737996,4.718253,4.69369,4.649798,4.620764,4.47403,8.5
2079.1,0.135439,0.047757,51.031672,3110.351563,111.80342,0.311449,8.692976,0.079088,2.447407,3.187652,87.577946,-6.826924,3.927585,4.933768,4.905236,4.886308,4.862751,4.820638,4.792768,4.651865,8.5
2079.2,0.135874,0.048193,50.998817,3110.351563,111.988042,0.314577,8.70686,0.076943,2.447317,3.195914,87.377557,-6.7804,3.995166,5.050063,5.028711,5.014529,4.99686,4.965221,4.944246,4.838194,8.5
2079.3,0.136217,0.048535,51.041988,3111.816406,112.06713,0.316548,8.720935,0.073508,2.445834,3.214637,87.155562,-6.835743,4.074776,4.985859,4.974835,4.967501,4.958351,4.941931,4.93102,4.875853,8.5
2079.4,0.136313,0.048631,51.020304,3113.769531,111.729781,0.316939,8.728826,0.069699,2.443894,3.24729,86.941217,-6.847602,4.157129,4.86089,4.859255,4.858166,4.856809,4.85437,4.85275,4.844568,8.5
2079.5,0.136133,0.048451,51.035669,3108.886719,111.123587,0.314434,8.727065,0.066782,2.443545,3.288637,86.760803,-6.884396,4.227536,4.875853,4.880472,4.883553,4.887408,4.894354,4.89899,4.92242,8.5
2079.6,0.13579,0.048108,51.019456,3105.46875,110.679646,0.310101,8.71728,0.065626,2.445433,3.327391,86.642158,-6.916628,4.266269,5.152364,5.156126,5.158636,5.161776,5.167435,5.171213,5.190299,8.5
2079.7,0.13545,0.047769,51.029139,3105.46875,110.245985,0.306661,8.705081,0.066318,2.448474,3.351317,86.645552,-6.92575,4.270117,5.497657,5.495372,5.49385,5.49195,5.488536,5.486265,5.474804,8.5
2079.8,0.135224,0.047543,51.027822,3111.328125,109.897475,0.308541,8.69549,0.068719,2.452283,3.368958,86.81686,-6.905682,4.257403,5.272412,5.264093,5.258554,5.251638,5.239213,5.230946,5.189222,8.5
2079.9,0.135117,0.047435,50.997286,3126.464844,111.321606,0.314596,8.690571,0.072409,2.456981,3.375097,87.161625,-6.96741,4.237933,5.037378,5.027878,5.021554,5.013661,4.999484,4.990055,4.942432,8.5
2080.0,0.135068,0.047386,51.034067,3124.023438,113.245599,0.321493,8.688566,0.076269,2.461955,3.369408,87.613944,-7.031267,4.210319,4.909614,4.900761,4.894868,4.887512,4.8743,4.865512,4.821136,8.5
2080.1,0.135045,0.047363,51.003187,3108.886719,115.285097,0.325346,8.687447,0.077676,2.463136,3.341782,88.128548,-7.106983,4.184069,4.941751,4.936002,4.932173,4.927393,4.918802,4.913084,4.884218,8.5
2080.2,0.135033,0.047351,51.012243,3105.46875,115.359644,0.324196,8.687057,0.076882,2.462553,3.317875,88.628129,-7.247773,4.170435,4.982963,4.983173,4.983314,4.983493,4.983819,4.984041,4.98516,8.5
2080.3,0.134984,0.047303,51.039889,3106.933594,115.584337,0.317113,8.686703,0.074283,2.459799,3.292648,89.068464,-7.411065,4.173078,5.046452,5.054644,5.060114,5.06696,5.079311,5.087564,5.1292,8.5
2080.4,0.134801,0.047119,51.071149,3110.351563,115.250858,0.305577,8.68393,0.071299,2.456088,3.272822,89.398273,-7.431438,4.174524,4.996072,5.010149,5.019557,5.031341,5.052624,5.066863,5.138662,8.5
