wellName,DEPT,BS,CALI,DENS,DTC,GR,NEUT,PEF,RESD,RESM,RESS,TVD
Cheal-G1,896.1,8.5,8.922,2.285,113.583,115.552,0.363,3.236,27.45,23.714,16.856,722.138
Cheal-G1,896.2,8.5,8.924,2.287,113.674,113.467,0.358,3.26,24.795,21.397,15.169,722.196
Cheal-G1,896.3,8.5,8.913,2.284,113.999,111.504,0.358,3.26,22.652,19.545,13.853,722.254
Cheal-G1,896.4,8.5,8.882,2.281,114.404,110.679,0.363,3.271,21.709,18.769,13.364,722.312
Cheal-G1,896.5,8.5,8.84,2.277,114.809,110.404,0.372,3.282,20.593,17.839,12.762,722.37
Cheal-G1,896.6,8.5,8.809,2.276,115.02,112.56,0.38,3.286,21.327,18.507,13.292,722.428
Cheal-G1,896.7,8.5,8.799,2.273,115.026,114.516,0.385,3.275,24.048,20.861,14.971,722.486
Cheal-G1,896.8,8.5,8.798,2.271,114.828,115.812,0.385,3.269,24.484,21.223,15.205,722.544
Cheal-G1,896.9,8.5,8.796,2.273,114.589,112.998,0.382,3.262,25.614,22.154,15.79,722.602
Cheal-G1,897,8.5,8.79,2.275,114.346,111.436,0.378,3.238,27.8,24.006,17.046,722.66
Cheal-G1,897.1,8.5,8.785,2.278,114.187,108.832,0.374,3.198,29.363,25.299,17.869,722.718
Cheal-G1,897.2,8.5,8.793,2.282,114.1,106.975,0.369,3.18,30.064,25.846,18.165,722.776
Cheal-G1,897.3,8.5,8.816,2.289,114.12,104.549,0.362,3.172,30.634,26.251,18.311,722.834
Cheal-G1,897.4,8.5,8.848,2.291,114.178,104.432,0.356,3.18,31.229,26.698,18.519,722.892
Cheal-G1,897.5,8.5,8.878,2.29,114.285,105.726,0.353,3.176,33.047,28.185,19.442,722.95
Cheal-G1,897.6,8.5,8.904,2.287,114.399,107.303,0.356,3.158,34.153,29.087,19.999,723.008
Cheal-G1,897.7,8.5,8.927,2.284,114.543,109.052,0.364,3.117,34.832,29.637,20.332,723.066
Cheal-G1,897.8,8.5,8.95,2.281,114.633,111.174,0.371,3.076,34.976,29.773,20.446,723.124
Cheal-G1,897.9,8.5,8.976,2.278,114.694,113.336,0.373,3.039,34.073,29.022,19.958,723.182
Cheal-G1,898,8.5,9.007,2.278,114.697,114.283,0.37,3.02,33.526,28.595,19.727,723.24
Cheal-G1,898.1,8.5,9.038,2.279,114.74,113.902,0.365,3.017,34.173,29.2,20.231,723.298
Cheal-G1,898.2,8.5,9.064,2.279,114.837,114.476,0.36,3.03,33.712,28.887,20.145,723.356
Cheal-G1,898.3,8.5,9.081,2.282,115.073,115.277,0.357,3.032,33.576,28.871,20.299,723.414
Cheal-G1,898.4,8.5,9.087,2.282,115.365,115.668,0.355,3.033,33.166,28.645,20.35,723.472
Cheal-G1,898.5,8.5,9.087,2.284,115.747,114.216,0.353,3.051,31.845,27.625,19.827,723.53
Cheal-G1,898.6,8.5,9.089,2.284,116.088,112.235,0.35,3.089,30.797,26.821,19.426,723.588
Cheal-G1,898.7,8.5,9.094,2.283,116.417,108.664,0.348,3.128,29.848,26.073,19.019,723.646
Cheal-G1,898.8,8.5,9.107,2.279,116.645,104.614,0.35,3.154,28.32,24.778,18.14,723.704
Cheal-G1,898.9,8.5,9.129,2.273,116.876,101.714,0.358,3.155,26.805,23.455,17.178,723.762
Cheal-G1,899,8.5,9.154,2.268,117.101,101.635,0.368,3.131,26.615,23.268,17.004,723.82
Cheal-G1,899.1,8.5,9.172,2.263,117.383,104.537,0.377,3.107,30.839,26.954,19.687,723.88
Cheal-G1,899.2,8.5,9.174,2.259,117.674,109.366,0.381,3.1,31.562,27.593,20.165,723.94
Cheal-G1,899.3,8.5,9.163,2.254,118.029,114.147,0.383,3.092,29.804,26.102,19.154,724
Cheal-G1,899.4,8.5,9.14,2.248,118.368,117.361,0.384,3.08,27.304,23.979,17.711,724.06
Cheal-G1,899.5,8.5,9.104,2.24,118.617,117.651,0.388,3.053,25.609,22.575,16.822,724.12
Cheal-G1,899.6,8.5,9.059,2.237,118.613,116.394,0.39,3.028,25.433,22.463,16.812,724.178
Cheal-G1,899.7,8.5,9.019,2.238,118.385,113.742,0.392,3,27.127,23.985,17.996,724.236
Cheal-G1,899.8,8.5,9.003,2.245,117.964,111.44,0.388,3.001,24.638,21.757,16.277,724.294
Cheal-G1,899.9,8.5,9.008,2.253,117.469,109.572,0.38,3.023,27.092,23.867,17.758,724.352
Cheal-G1,900,8.5,9.019,2.258,116.991,108.225,0.371,3.038,25.092,22.022,16.24,724.41
Cheal-G1,900.1,8.5,9.026,2.257,116.639,107.448,0.365,3.047,21.753,19.053,13.986,724.468
Cheal-G1,900.2,8.5,9.021,2.255,116.398,107.93,0.36,3.052,19.836,17.375,12.755,724.526
Cheal-G1,900.3,8.5,9.008,2.258,116.121,109.975,0.358,3.073,19.841,17.414,12.845,724.584
Cheal-G1,900.4,8.5,8.995,2.269,115.709,112.228,0.358,3.098,25.751,22.579,16.613,724.642
Cheal-G1,900.5,8.5,8.987,2.284,115.139,115.011,0.36,3.139,27.699,24.199,17.658,724.7
Cheal-G1,900.6,8.5,8.985,2.3,114.527,115.361,0.36,3.182,28.644,24.845,17.826,724.758
Cheal-G1,900.7,8.5,8.987,2.311,113.92,115.545,0.359,3.23,30.385,26.179,18.492,724.816
Cheal-G1,900.8,8.5,8.995,2.315,113.444,114.444,0.355,3.261,33.807,28.982,20.235,724.874
Cheal-G1,900.9,8.5,9.013,2.313,113.14,114.634,0.349,3.266,34.262,29.38,20.524,724.932
Cheal-G1,901,8.5,9.042,2.307,113.054,113.68,0.34,3.256,32.924,28.349,19.994,724.99
Cheal-G1,901.1,8.5,9.075,2.3,113.163,113.885,0.336,3.241,30.207,26.191,18.774,725.048
Cheal-G1,901.2,8.5,9.098,2.292,113.443,113.846,0.337,3.212,27.727,24.17,17.544,725.106
Cheal-G1,901.3,8.5,9.104,2.283,113.855,113.554,0.347,3.183,26.667,23.311,17.032,725.164
Cheal-G1,901.4,8.5,9.092,2.273,114.34,111.188,0.362,3.173,26.54,23.196,16.94,725.222
Cheal-G1,901.5,8.5,9.065,2.264,114.819,109.315,0.381,3.178,26.381,23.018,16.745,725.28
Cheal-G1,901.6,8.5,9.033,2.262,115.205,109.344,0.396,3.176,28.381,24.733,17.941,725.338
Cheal-G1,901.7,8.5,9.011,2.266,115.422,110.689,0.407,3.166,27.303,23.778,17.222,725.396
Cheal-G1,901.8,8.5,9.004,2.274,115.483,112.209,0.41,3.17,24.289,21.159,15.336,725.454
Cheal-G1,901.9,8.5,8.998,2.283,115.419,114.198,0.407,3.186,24.015,20.963,15.266,725.512
Cheal-G1,902,8.5,8.991,2.289,115.255,115.177,0.4,3.2,25.862,22.663,16.652,725.57
Cheal-G1,902.1,8.5,8.99,2.288,115.021,113.661,0.391,3.207,27.547,24.247,18.002,725.628
Cheal-G1,902.2,8.5,9.001,2.283,114.791,112.483,0.384,3.214,25.897,22.885,17.15,725.686
Cheal-G1,902.3,8.5,9.018,2.279,114.597,110.235,0.38,3.187,24.246,21.48,16.191,725.744
Cheal-G1,902.4,8.5,9.029,2.275,114.477,109.469,0.379,3.16,23.597,20.928,15.815,725.802
Cheal-G1,902.5,8.5,9.033,2.271,114.445,107.292,0.379,3.155,23.894,21.179,15.984,725.86
Cheal-G1,902.6,8.5,9.034,2.271,114.529,109.305,0.379,3.177,24.657,21.824,16.416,725.918
Cheal-G1,902.7,8.5,9.036,2.274,114.701,110.422,0.376,3.191,26.093,23.036,17.224,725.976
Cheal-G1,902.8,8.5,9.038,2.277,114.879,112.204,0.373,3.21,25.3,22.242,16.468,726.034
Cheal-G1,902.9,8.5,9.042,2.28,115.018,111.826,0.372,3.228,25.88,22.628,16.541,726.092
Cheal-G1,903,8.5,9.049,2.285,115.053,112.377,0.377,3.259,27.598,24,17.325,726.15
Cheal-G1,903.1,8.5,9.061,2.29,115.023,111.904,0.387,3.267,29.744,25.769,18.439,726.208
Cheal-G1,903.2,8.5,9.076,2.289,114.923,110.201,0.398,3.279,30.756,26.6,18.957,726.266
Cheal-G1,903.3,8.5,9.086,2.287,114.82,109.896,0.408,3.284,32.633,28.22,20.106,726.324
Cheal-G1,903.4,8.5,9.085,2.285,114.719,109.495,0.411,3.283,32.774,28.355,20.223,726.382
Cheal-G1,903.5,8.5,9.071,2.281,114.738,111.143,0.407,3.264,32.39,28.063,20.083,726.44
Cheal-G1,903.6,8.5,9.041,2.276,114.952,110.571,0.395,3.262,30.934,26.856,19.31,726.498
Cheal-G1,903.7,8.5,8.987,2.268,115.446,109.393,0.383,3.252,30.691,26.642,19.15,726.556
Cheal-G1,903.8,8.5,8.907,2.257,116.124,106.985,0.379,3.254,30.265,26.285,18.917,726.614
Cheal-G1,903.9,8.5,8.813,2.246,116.898,106.236,0.381,3.218,27.306,23.921,17.566,726.672
Cheal-G1,904,8.5,8.733,2.244,117.578,105.605,0.386,3.182,22.353,19.891,15.15,726.73
Cheal-G1,904.1,8.5,8.694,2.249,118.106,106.961,0.389,3.123,21.396,19.39,15.411,726.788
Cheal-G1,904.2,8.5,8.695,2.254,118.313,108.628,0.389,3.101,25.282,23.298,19.251,726.846
Cheal-G1,904.3,8.5,8.715,2.259,118.329,111.131,0.382,3.083,26.625,24.884,21.251,726.904
Cheal-G1,904.4,8.5,8.735,2.26,118.242,111.705,0.375,3.11,22.718,21.293,18.308,726.962
Cheal-G1,904.5,8.5,8.745,2.256,118.311,112.537,0.372,3.106,20.606,19.128,16.079,727.02
Cheal-G1,904.6,8.5,8.751,2.244,118.467,111.234,0.377,3.083,23.639,21.57,17.419,727.078
Cheal-G1,904.7,8.5,8.758,2.234,118.759,108.585,0.383,3.036,26.785,24.059,18.729,727.136
Cheal-G1,904.8,8.5,8.772,2.226,119.01,105.638,0.386,2.999,25.583,22.613,16.955,727.194
Cheal-G1,904.9,8.5,8.785,2.223,119.177,104.134,0.383,2.987,22.821,19.891,14.434,727.252
Cheal-G1,905,8.5,8.791,2.224,118.989,104.605,0.376,2.998,22.181,19.144,13.576,727.31
Cheal-G1,905.1,8.5,8.805,2.231,118.445,106.034,0.371,3.047,25.319,21.766,15.296,727.368
Cheal-G1,905.2,8.5,8.844,2.242,117.513,110.947,0.375,3.105,28.481,24.473,17.178,727.426
Cheal-G1,905.3,8.5,8.908,2.256,116.493,115.022,0.388,3.17,30.904,26.636,18.831,727.484
Cheal-G1,905.4,8.5,8.977,2.268,115.52,118.325,0.409,3.193,32.871,28.469,20.355,727.542
Cheal-G1,905.5,8.5,9.028,2.273,114.89,117.5,0.428,3.216,34.468,30.011,21.726,727.6
Cheal-G1,905.6,8.5,9.054,2.274,114.632,116.479,0.443,3.214,34.481,30.085,21.884,727.658
Cheal-G1,905.7,8.5,9.055,2.271,114.804,113.002,0.448,3.227,34.029,29.676,21.562,727.716
Cheal-G1,905.8,8.5,9.046,2.268,115.207,110.924,0.447,3.21,33.273,29.006,21.059,727.774
Cheal-G1,905.9,8.5,9.03,2.263,115.695,108.866,0.441,3.197,32.775,28.603,20.819,727.832
Cheal-G1,906,8.5,9.004,2.264,116.151,110.104,0.436,3.171,30.928,27.043,19.771,727.89
Cheal-G1,906.1,8.5,8.97,2.266,116.576,111.255,0.433,3.164,29.753,26.052,19.107,727.948
Cheal-G1,906.2,8.5,8.938,2.267,116.909,114.762,0.432,3.126,28.84,25.276,18.58,728.006
Cheal-G1,906.3,8.5,8.919,2.267,117.042,116.885,0.43,3.075,27.186,23.838,17.543,728.064
Cheal-G1,906.4,8.5,8.914,2.269,116.942,118.412,0.427,3.037,23.161,20.318,14.968,728.122
Cheal-G1,906.5,8.5,8.909,2.272,116.612,118.666,0.419,3.03,20.455,17.965,13.27,728.18
Cheal-G1,906.6,8.5,8.903,2.275,116.08,120.288,0.409,3.058,26.252,23.097,17.133,728.238
Cheal-G1,906.7,8.5,8.901,2.279,115.465,120.89,0.394,3.091,40.596,35.818,26.743,728.296
Cheal-G1,906.8,8.5,8.907,2.283,115.11,120.263,0.384,3.138,33.524,29.658,22.282,728.354
Cheal-G1,906.9,8.5,8.91,2.279,115.174,119.795,0.378,3.14,23.886,21.166,15.965,728.412
Cheal-G1,907,8.5,8.897,2.269,115.616,118.314,0.381,3.091,23.729,20.971,15.719,728.47
Cheal-G1,907.1,8.5,8.886,2.256,116.256,114.847,0.384,3.006,25.166,22.103,16.329,728.53
Cheal-G1,907.2,8.5,8.903,2.245,116.996,110.237,0.387,2.93,24.115,20.984,15.169,728.59
Cheal-G1,907.3,8.5,8.996,2.235,117.581,107.655,0.387,2.869,23.768,20.482,14.475,728.65
Cheal-G1,907.4,8.5,9.097,2.231,117.782,107.748,0.387,2.839,28.905,24.7,17.116,728.71
Cheal-G1,907.5,8.5,9.098,2.232,117.61,108.627,0.391,2.868,26.089,22.23,15.301,728.77
Cheal-G1,907.6,8.5,9.008,2.24,117.194,111.992,0.401,2.929,23.828,20.373,14.135,728.83
Cheal-G1,907.7,8.5,8.927,2.25,116.629,116.423,0.416,3.017,29.727,25.654,18.189,728.89
Cheal-G1,907.8,8.5,8.924,2.263,116.018,120.67,0.43,3.103,31.294,27.318,19.895,728.95
Cheal-G1,907.9,8.5,8.952,2.273,115.609,121.571,0.439,3.21,30.169,26.691,20.055,729.01
Cheal-G1,908,8.5,8.964,2.281,115.541,120.589,0.44,3.267,29.811,26.656,20.533,729.07
Cheal-G1,908.1,8.5,8.973,2.28,115.867,117.849,0.437,3.284,28.435,25.634,20.125,729.13
Cheal-G1,908.2,8.5,8.977,2.273,116.561,115.26,0.431,3.231,27.752,25.063,19.758,729.19
Cheal-G1,908.3,8.5,8.986,2.255,117.555,112.148,0.428,3.156,25.615,23.101,18.152,729.25
Cheal-G1,908.4,8.5,9.014,2.238,118.72,109.266,0.422,3.042,25.093,22.495,17.432,729.31
Cheal-G1,908.5,8.5,9.053,2.22,119.848,108.079,0.414,2.942,24.371,21.705,16.565,729.37
Cheal-G1,908.6,8.5,9.084,2.204,120.671,106.558,0.403,2.847,26.599,23.5,17.602,729.428
Cheal-G1,908.7,8.5,9.106,2.194,120.975,105.699,0.393,2.81,26.894,23.646,17.512,729.486
Cheal-G1,908.8,8.5,9.135,2.193,120.642,104.138,0.384,2.798,25.637,22.497,16.584,729.544
Cheal-G1,908.9,8.5,9.175,2.199,119.786,104.771,0.378,2.825,24.91,21.887,16.184,729.602
Cheal-G1,909,8.5,9.21,2.209,118.48,104.891,0.376,2.856,27.746,24.444,18.188,729.66
Cheal-G1,909.1,8.5,9.23,2.224,117.001,105.895,0.378,2.922,33.585,29.672,22.223,729.72
Cheal-G1,909.2,8.5,9.235,2.244,115.609,106.209,0.38,2.994,30.322,26.835,20.18,729.78
Cheal-G1,909.3,8.5,9.231,2.262,114.559,109.528,0.381,3.078,27.116,23.955,17.939,729.84
Cheal-G1,909.4,8.5,9.233,2.275,113.843,111.063,0.38,3.155,27.591,24.266,17.983,729.9
Cheal-G1,909.5,8.5,9.263,2.281,113.467,113.982,0.38,3.231,28.269,24.722,18.081,729.96
Cheal-G1,909.6,8.5,9.335,2.284,113.387,113.52,0.38,3.281,28.432,24.748,17.902,730.02
Cheal-G1,909.7,8.5,9.422,2.284,113.536,114.746,0.382,3.314,28.659,24.873,17.869,730.08
Cheal-G1,909.8,8.5,9.486,2.285,113.804,113.695,0.39,3.34,28.299,24.558,17.639,730.14
Cheal-G1,909.9,8.5,9.513,2.286,114.094,115.674,0.404,3.344,28.797,25.029,18.044,730.2
Cheal-G1,910,8.5,9.519,2.289,114.384,117.886,0.422,3.328,29.313,25.547,18.534,730.26
Cheal-G1,910.1,8.5,9.513,2.291,114.65,121.04,0.436,3.287,30.309,26.481,19.323,730.32
Cheal-G1,910.2,8.5,9.497,2.292,114.901,120.169,0.44,3.259,30.836,27,19.804,730.38
Cheal-G1,910.3,8.5,9.476,2.29,115.127,117.643,0.434,3.228,31.865,27.948,20.581,730.44
Cheal-G1,910.4,8.5,9.464,2.288,115.309,113.427,0.417,3.203,32.264,28.355,20.977,730.5
Cheal-G1,910.5,8.5,9.458,2.283,115.455,108.593,0.399,3.197,33.006,29.083,21.647,730.56
Cheal-G1,910.6,8.5,9.449,2.282,115.558,105.763,0.384,3.226,33.239,29.366,21.993,730.618
Cheal-G1,910.7,8.5,9.429,2.277,115.646,105.865,0.382,3.266,32.279,28.574,21.5,730.676
Cheal-G1,910.8,8.5,9.394,2.273,115.674,108.925,0.388,3.311,30.683,27.208,20.555,730.734
Cheal-G1,910.9,8.5,9.35,2.271,115.695,112.972,0.399,3.332,28.154,24.996,18.935,730.792
Cheal-G1,911,8.5,9.311,2.269,115.678,116.039,0.407,3.341,25.337,22.518,17.1,730.85
Cheal-G1,911.1,8.5,9.289,2.267,115.606,118.241,0.411,3.32,23.174,20.61,15.677,730.91
Cheal-G1,911.2,8.5,9.283,2.262,115.401,116.749,0.412,3.277,21.424,19.073,14.543,730.97
Cheal-G1,911.3,8.5,9.284,2.258,115.09,115.01,0.411,3.222,21.702,19.324,14.74,731.03
Cheal-G1,911.4,8.5,9.292,2.258,114.743,111.892,0.411,3.185,20.934,18.627,14.186,731.09
Cheal-G1,911.5,8.5,9.311,2.265,114.469,111.007,0.411,3.176,20.938,18.606,14.126,731.15
Cheal-G1,911.6,8.5,9.345,2.273,114.377,109.621,0.412,3.164,23.842,21.161,16.02,731.21
Cheal-G1,911.7,8.5,9.384,2.282,114.508,111.839,0.411,3.161,24.31,21.558,16.288,731.27
Cheal-G1,911.8,8.5,9.416,2.288,114.827,112.47,0.409,3.161,24.113,21.383,16.157,731.33
Cheal-G1,911.9,8.5,9.43,2.291,115.163,114.547,0.405,3.174,24.157,21.45,16.255,731.39
Cheal-G1,912,8.5,9.429,2.29,115.391,114.37,0.404,3.183,25.058,22.289,16.961,731.45
Cheal-G1,912.1,8.5,9.419,2.283,115.409,115.759,0.407,3.188,26.273,23.396,17.849,731.51
Cheal-G1,912.2,8.5,9.402,2.275,115.242,114.54,0.413,3.177,28.306,25.209,19.238,731.57
Cheal-G1,912.3,8.5,9.383,2.269,115.007,113.266,0.422,3.118,29.165,25.948,19.755,731.63
Cheal-G1,912.4,8.5,9.37,2.266,114.909,110.727,0.427,3.071,26.639,23.652,17.922,731.69
Cheal-G1,912.5,8.5,9.366,2.263,115.118,109.64,0.426,3.018,24.216,21.422,16.093,731.75
Cheal-G1,912.6,8.5,9.367,2.255,115.745,107.168,0.416,2.999,28.66,25.254,18.799,731.81
Cheal-G1,912.7,8.5,9.368,2.244,116.764,105.752,0.403,2.955,30.951,27.162,20.028,731.87
Cheal-G1,912.8,8.5,9.368,2.228,118.003,105.52,0.387,2.936,26.408,23.109,16.926,731.93
Cheal-G1,912.9,8.5,9.367,2.211,119.118,105.272,0.38,2.907,22.72,19.846,14.474,731.99
Cheal-G1,913,8.5,9.366,2.196,119.739,104.676,0.381,2.9,21.6,18.92,13.889,732.05
Cheal-G1,913.1,8.5,9.37,2.193,119.69,104.005,0.391,2.922,21.165,18.692,13.988,732.108
Cheal-G1,913.2,8.5,9.38,2.202,119.061,104.829,0.402,2.998,21.605,19.297,14.826,732.166
Cheal-G1,913.3,8.5,9.395,2.214,118.137,104.196,0.412,3.095,25.576,23.087,18.181,732.224
Cheal-G1,913.4,8.5,9.408,2.223,117.211,104.117,0.414,3.158,29.393,26.704,21.347,732.282
Cheal-G1,913.5,8.5,9.414,2.228,116.518,104.324,0.409,3.189,24.886,22.606,18.065,732.34
Cheal-G1,913.6,8.5,9.407,2.231,116.055,106.6,0.395,3.185,19.367,17.422,13.611,732.4
Cheal-G1,913.7,8.5,9.393,2.231,115.7,109.097,0.38,3.18,17.238,15.26,11.482,732.46
Cheal-G1,913.8,8.5,9.388,2.234,115.264,113.729,0.37,3.164,23.406,20.354,14.692,732.52
Cheal-G1,913.9,8.5,9.416,2.239,114.742,118.063,0.367,3.173,32.897,28.251,19.804,732.58
Cheal-G1,914,8.5,9.468,2.25,114.248,122.229,0.37,3.182,32.799,27.999,19.356,732.64
Cheal-G1,914.1,8.5,9.514,2.259,113.922,124.321,0.375,3.208,30.35,25.948,18.001,732.7
Cheal-G1,914.2,8.5,9.534,2.267,113.792,124.32,0.378,3.228,28.058,24.13,16.972,732.76
Cheal-G1,914.3,8.5,9.539,2.271,113.836,120.599,0.376,3.262,28.294,24.525,17.568,732.82
Cheal-G1,914.4,8.5,9.547,2.273,113.995,117.727,0.375,3.273,28.517,24.861,18.049,732.88
Cheal-G1,914.5,8.5,9.559,2.271,114.205,114.961,0.373,3.292,28.147,24.629,18.036,732.94
Cheal-G1,914.6,8.5,9.57,2.268,114.395,114.422,0.374,3.288,27.856,24.376,17.853,733
Cheal-G1,914.7,8.5,9.576,2.266,114.563,114.533,0.374,3.283,26.941,23.584,17.289,733.06
Cheal-G1,914.8,8.5,9.575,2.268,114.743,117.943,0.377,3.242,28.305,24.764,18.129,733.12
Cheal-G1,914.9,8.5,9.482,2.272,115.017,121.018,0.379,3.229,28.055,24.578,18.049,733.18
Cheal-G1,915,8.5,9.274,2.273,115.462,123.24,0.381,3.195,27.14,23.747,17.387,733.24
Cheal-G1,915.1,8.5,9.026,2.27,116.078,123.797,0.381,3.165,25.769,22.543,16.499,733.298
Cheal-G1,915.2,8.5,8.86,2.263,116.714,122.519,0.384,3.116,22.625,19.76,14.406,733.356
Cheal-G1,915.3,8.5,8.799,2.253,116.983,120.884,0.383,3.117,19.405,16.935,12.325,733.414
Cheal-G1,915.4,8.5,8.768,2.245,116.609,118.58,0.381,3.125,18.576,16.161,11.677,733.472
Cheal-G1,915.5,8.5,8.738,2.247,115.457,117.361,0.373,3.16,21.371,18.547,13.325,733.53
Cheal-G1,915.6,8.5,8.717,2.257,113.827,116.452,0.37,3.189,27.294,23.624,16.867,733.59
Cheal-G1,915.7,8.5,8.71,2.272,112.172,118.17,0.365,3.218,29.055,25.096,17.83,733.65
Cheal-G1,915.8,8.5,8.698,2.284,111.077,118.914,0.364,3.217,29.719,25.623,18.128,733.71
Cheal-G1,915.9,8.5,8.651,2.293,110.841,118.633,0.363,3.203,27.265,23.534,16.695,733.77
Cheal-G1,916,8.5,8.562,2.294,111.388,115.867,0.364,3.179,27.404,23.716,16.927,733.83
Cheal-G1,916.1,8.5,8.473,2.291,112.334,113.314,0.364,3.154,28.462,24.719,17.788,733.89
Cheal-G1,916.2,8.5,8.437,2.285,113.252,111.001,0.362,3.136,30.131,26.222,18.959,733.95
Cheal-G1,916.3,8.5,8.455,2.284,113.963,108.983,0.362,3.141,31.328,27.341,19.901,734.01
Cheal-G1,916.4,8.5,8.492,2.283,114.44,110.377,0.365,3.161,31.808,27.802,20.308,734.07
Cheal-G1,916.5,8.5,8.513,2.281,114.87,112.715,0.374,3.161,30.348,26.521,19.364,734.13
Cheal-G1,916.6,8.5,8.52,2.273,115.421,115.666,0.384,3.149,29.31,25.578,18.614,734.19
Cheal-G1,916.7,8.5,8.523,2.263,116.061,115.651,0.396,3.116,27.428,23.928,17.401,734.25
Cheal-G1,916.8,8.5,8.527,2.249,116.613,115.653,0.404,3.066,23.176,20.222,14.711,734.31
Cheal-G1,916.9,8.5,8.538,2.235,116.841,112.713,0.411,3.021,19.627,17.104,12.406,734.37
Cheal-G1,917,8.5,8.559,2.227,116.704,112.883,0.412,3.007,18.922,16.464,11.901,734.43
Cheal-G1,917.1,8.5,8.588,2.23,116.21,111.895,0.414,3.031,22.653,19.697,14.213,734.49
Cheal-G1,917.2,8.5,8.622,2.241,115.617,114.537,0.416,3.075,29.424,25.621,18.55,734.55
Cheal-G1,917.3,8.5,8.659,2.256,115.141,114.887,0.418,3.119,28.493,24.84,18.036,734.61
Cheal-G1,917.4,8.5,8.69,2.267,114.972,116.012,0.419,3.156,28.791,25.153,18.353,734.67
Cheal-G1,917.5,8.5,8.72,2.272,115.086,115.256,0.416,3.187,30.481,26.67,19.528,734.73
Cheal-G1,917.6,8.5,8.751,2.271,115.42,115.337,0.41,3.191,31.581,27.65,20.276,734.788
Cheal-G1,917.7,8.5,8.786,2.263,115.804,114.106,0.399,3.17,31.271,27.387,20.099,734.846
Cheal-G1,917.8,8.5,8.822,2.249,116.076,113.568,0.388,3.139,29.557,25.894,19.017,734.904
Cheal-G1,917.9,8.5,8.859,2.236,116.162,113.846,0.38,3.137,25.458,22.328,16.439,734.962
Cheal-G1,918,8.5,8.908,2.23,116.049,113.46,0.38,3.158,23.21,20.377,15.038,735.02
Cheal-G1,918.1,8.5,8.963,2.233,115.739,112.682,0.385,3.198,26.062,22.906,16.949,735.08
Cheal-G1,918.2,8.5,9.015,2.244,115.261,110.794,0.393,3.261,29.304,25.728,18.991,735.14
Cheal-G1,918.3,8.5,9.058,2.26,114.789,111.221,0.4,3.317,26.237,22.973,16.85,735.2
Cheal-G1,918.4,8.5,9.116,2.276,114.44,111.465,0.405,3.334,24.557,21.404,15.531,735.26
Cheal-G1,918.5,8.5,9.203,2.285,114.258,112.701,0.406,3.309,24.591,21.358,15.372,735.32
Cheal-G1,918.6,8.5,9.292,2.283,114.196,114.766,0.407,3.282,26.545,23.004,16.47,735.38
Cheal-G1,918.7,8.5,9.349,2.274,114.265,117.793,0.412,3.254,27.9,24.159,17.267,735.44
Cheal-G1,918.8,8.5,9.361,2.267,114.409,119.506,0.423,3.235,27.964,24.237,17.358,735.5
Cheal-G1,918.9,8.5,9.35,2.265,114.566,120.247,0.434,3.221,27.389,23.822,17.203,735.56
Cheal-G1,919,8.5,9.333,2.263,114.651,119.547,0.441,3.208,26.286,23.006,16.858,735.62
Cheal-G1,919.1,8.5,9.32,2.262,114.663,118.849,0.443,3.186,25.382,22.406,16.749,735.68
Cheal-G1,919.2,8.5,9.306,2.262,114.589,117.646,0.441,3.17,24.497,21.807,16.625,735.74
Cheal-G1,919.3,8.5,9.281,2.26,114.514,117.954,0.433,3.168,22.854,20.479,15.854,735.8
Cheal-G1,919.4,8.5,9.239,2.258,114.478,118.85,0.426,3.181,22.485,20.197,15.723,735.86
Cheal-G1,919.5,8.5,9.177,2.253,114.558,120.712,0.415,3.195,23.45,21.03,16.31,735.92
Cheal-G1,919.6,8.5,9.096,2.248,114.714,121.906,0.408,3.222,21.961,19.595,15.019,735.978
Cheal-G1,919.7,8.5,9.017,2.242,114.913,122.773,0.398,3.226,18.999,16.859,12.756,736.036
Cheal-G1,919.8,8.5,8.965,2.236,115.005,122.944,0.393,3.229,16.36,14.456,10.831,736.094
Cheal-G1,919.9,8.5,8.948,2.236,114.875,123.635,0.388,3.193,18.92,16.71,12.505,736.152
Cheal-G1,920,8.5,8.95,2.243,114.502,123.22,0.387,3.171,24.94,22.089,16.64,736.21
Cheal-G1,920.1,8.5,8.962,2.252,114.027,122.007,0.385,3.123,24.618,21.909,16.692,736.27
Cheal-G1,920.2,8.5,8.986,2.262,113.635,119.578,0.382,3.11,24.015,21.481,16.561,736.33
Cheal-G1,920.3,8.5,9.01,2.272,113.442,117.843,0.375,3.097,22.856,20.526,15.973,736.39
Cheal-G1,920.4,8.5,9.025,2.278,113.486,113.565,0.37,3.123,23.016,20.691,16.139,736.45
Cheal-G1,920.5,8.5,9.028,2.279,113.708,111.975,0.368,3.14,22.607,20.27,15.713,736.51
Cheal-G1,920.6,8.5,9.029,2.28,113.955,110.547,0.368,3.185,22.217,19.818,15.18,736.57
Cheal-G1,920.7,8.5,9.036,2.28,114.091,112.918,0.369,3.202,21.978,19.503,14.758,736.63
Cheal-G1,920.8,8.5,9.051,2.276,114.036,113.618,0.369,3.221,21.69,19.239,14.542,736.69
Cheal-G1,920.9,8.5,9.08,2.275,113.905,116.752,0.371,3.212,21.667,19.326,14.799,736.75
Cheal-G1,921,8.5,9.122,2.277,113.809,117.915,0.374,3.223,21.639,19.545,15.412,736.81
