TVD,ROP,GR,T-TEMP
94.1832,30.0089,86.7005,24.3723
94.3356,27.9863,86.713,24.3647
94.488,24.5227,89.6756,24.3599
94.6404,19.4959,91.0623,24.3551
94.7928,18.9159,89.7198,24.3547
94.9452,18.9217,89.9859,24.3581
95.0976,18.2858,92.8589,24.3613
95.25,18.9913,93.2264,24.3623
95.4024,18.2349,96.4669,24.3645
95.5548,18.3794,99.3305,24.3666
95.7072,18.6877,97.834,24.3687
95.8596,18.9783,97.1966,24.3696
96.012,18.9107,95.5755,24.3718
96.1644,19.7948,88.0559,24.3741
96.3168,19.6791,85.1568,24.3763
96.4692,19.3194,83.339,24.38
96.6216,20.0419,83.9685,24.392
96.774,19.8695,88.0493,24.4041
96.9264,21.8228,88.5443,24.4161
97.0788,22.9996,89.2933,24.4223
97.2312,23.7001,91.376,24.4263
97.3836,25.1816,91.5678,24.4308
97.536,24.2582,92.6787,24.4353
97.6884,26.5992,92.5861,24.4376
97.8408,27.586,92.7523,24.439
97.9932,28.0543,91.3241,24.4412
98.1456,30.4232,92.2257,24.4433
98.298,29.0269,93.7134,24.4452
98.4504,28.7285,93.0727,24.4468
98.6028,27.6427,94.1901,24.4499
98.7552,24.9347,93.1495,24.4529
98.9076,25.9882,93.6926,24.4623
99.06,24.7646,93.2434,24.4759
99.2124,25.6414,91.504,24.4894
99.3648,26.4782,92.8259,24.4928
99.5172,25.4477,92.4316,24.4992
99.6696,25.7513,90.7866,24.5056
99.822,24.6244,92.1086,24.5138
99.9744,24.286,93.0879,24.522
100.1268,24.3275,93.6935,24.5274
100.2792,24.1405,95.3848,24.5301
100.4316,24.7207,95.3083,24.5413
100.584,23.3672,92.5715,24.5526
100.7364,24.0225,90.2688,24.5638
100.8888,24.2853,90.9819,24.5675
101.0412,24.2755,92.9433,24.5699
101.1936,23.4927,94.4384,24.5723
101.346,21.9359,94.5814,24.5747
101.4984,19.9957,93.7744,24.5771
101.6508,19.4819,91.266,24.5847
101.8032,17.7295,89.4645,24.5924
101.9556,18.7783,88.278,24.5978
102.108,21.9494,87.9081,24.603
102.2604,27.7881,85.7815,24.6107
102.4128,34.2509,87.4252,24.6183
102.5652,39.5609,88.1293,24.6214
102.7176,42.2296,88.3383,24.629
102.87,42.476,87.7059,24.6366
103.0224,39.4931,85.4129,24.6419
103.1748,37.178,84.7977,24.6377
103.3272,35.0611,84.1295,24.6402
103.4796,33.8904,86.9234,24.6915
103.632,34.43,87.4099,24.722
103.7844,35.0954,86.5556,24.78
103.9368,36.9573,87.9822,24.7768
104.0892,36.9316,88.1461,24.7736
104.2416,33.6439,90.1504,24.7744
104.394,32.4355,90.8752,24.7768
104.5464,34.8514,88.522,24.7792
104.6988,35.0333,86.2849,24.7809
104.8512,40.1929,84.5958,24.7827
105.0036,40.6447,84.0246,24.7847
105.156,38.4208,85.9402,24.7867
105.3084,37.0028,86.9319,24.7885
105.4608,35.595,89.2287,24.8035
105.6132,36.9382,86.8343,24.8207
105.7656,38.2903,87.4276,24.8284
105.918,42.8306,85.9903,24.8348
106.0704,41.3868,88.2165,24.8412
106.2228,37.8876,93.7118,24.8453
106.3752,32.1628,96.3096,24.8523
106.5276,25.375,100.3296,24.8572
106.68,21.3476,99.5378,24.86
106.8324,20.4141,101.5,24.8632
106.9848,20.8237,99.7879,24.8662
107.1372,21.0161,99.0195,24.882
107.2896,21.1268,98.4763,24.8977
107.442,21.3051,95.6438,24.903
107.5944,23.7834,95.6757,24.903
107.7468,27.4239,91.3363,24.903
107.8992,29.9932,87.194,24.9136
108.0516,40.6098,86.0971,24.9228
108.204,44.5212,84.4422,24.9256
108.3564,45.7744,84.225,24.9303
108.5088,47.1993,83.7779,24.9455
108.6612,46.4067,84.8145,24.9608
108.8136,41.3303,84.9152,24.9716
108.966,41.827,83.9492,24.9813
109.1184,40.8514,83.5804,24.9912
109.2708,37.4444,80.5481,25.0011
109.4232,37.2817,80.2708,25.0022
109.5756,36.4853,82.748,25.0022
109.728,36.1388,84.0354,25.0112
109.8804,39.6446,86.3429,25.0214
110.0328,38.7115,86.8034,25.0316
110.1852,37.6099,84.0292,25.0327
110.3376,37.7702,84.4399,25.0372
110.49,36.2611,85.8156,25.0422
110.6424,36.1615,87.9398,25.0472
110.7948,37.4015,92.1319,25.0484
110.9472,37.008,95.5,25.0539
111.0996,35.704,98.1068,25.0593
111.252,33.4611,101.9027,25.0632
111.4044,29.4433,103.5913,25.0705
111.5568,25.4416,103.5365,25.0786
111.7092,21.4802,101.754,25.0861
111.8616,18.5179,100.4899,25.0992
112.014,17.921,96.9616,25.1183
112.1664,17.8719,96.6457,25.1374
112.3188,18.4677,93.3378,25.1471
112.4712,19.1334,88.1282,25.1496
112.6236,20.4924,87.2528,25.1547
112.776,23.0908,89.0722,25.1598
112.9284,26.9227,92.6192,25.1605
113.0808,31.6337,96.422,25.1567
113.2332,32.7677,100.8143,25.144
113.3856,31.0943,95.3315,25.1365
113.538,28.3001,93.4415,25.1326
113.6904,23.9364,91.7795,25.1288
113.8428,21.939,90.7278,25.125
113.9952,25.0292,90.6541,25.1244
114.1476,30.2092,90.6386,25.1263
114.3,32.1658,90.0195,25.1282
114.4524,34.7583,89.6259,25.1301
114.6048,34.7021,90.2769,25.1319
114.7572,31.3535,88.3174,25.1348
114.9096,31.6128,89.2507,25.1408
115.062,31.9949,88.6819,25.1469
115.2144,32.2468,87.0243,25.1529
115.3668,32.1821,87.7841,25.1548
115.5192,32.3584,87.0869,25.1548
115.6716,32.301,87.9801,25.1548
115.824,32.7582,89.9853,25.1548
115.9764,32.7686,90.4865,25.1555
116.1288,31.9994,90.7643,25.164
116.2812,32.087,90.5937,25.1725
116.4336,32.2502,90.5281,25.181
116.586,32.215,90.6252,25.1855
116.7384,32.5907,91.7049,25.1878
116.8908,32.7844,92.7634,25.1902
117.0432,32.3989,95.1624,25.1925
117.1956,32.483,96.6451,25.1954
117.348,29.1849,96.0424,25.2005
117.5004,26.217,93.4025,25.2056
117.6528,25.4839,91.3293,25.2082
117.8052,23.9165,90.0616,25.2082
