DEPT,ROP,GR
674.5224,11.709,73.7036
674.6748,11.512,74.9243
674.8272,11.3615,75.8495
674.9796,11.2962,77.2357
675.132,11.3552,77.7685
675.2844,11.4574,77.1187
675.4368,11.5326,77.5594
675.5892,11.6341,77.6472
675.7416,11.799,77.0667
675.894,11.8348,77.7428
676.0464,13.1513,77.995
676.1988,15.9167,79.1429
676.3512,17.5349,79.2308
676.5036,17.4497,79.8178
676.656,16.0528,79.2308
676.8084,13.6824,78.6944
676.9608,12.1396,78.5202
677.1132,11.9162,77.3333
677.2656,11.7715,77.4443
677.418,11.7738,77.3367
677.5704,11.9247,77.1832
677.7228,11.7639,77.2644
677.8752,11.6315,77.4856
678.0276,11.7053,78.2964
678.18,11.6806,77.9086
678.3324,11.641,78.2768
678.4848,16.7067,78.2633
678.6372,47.4778,78.2499
678.7896,78.0113,78.2365
678.942,75.9781,78.223
679.0944,71.8601,78.2096
679.2468,64.9579,78.1961
679.3992,42.3028,78.1827
679.5516,30.4456,78.1693
679.704,27.7777,78.1558
679.8564,26.7571,78.1424
680.0088,25.2326,78.129
680.1612,24.2447,78.1155
680.3136,23.6691,78.1021
680.466,21.4081,78.0886
680.6184,20.138,78.0752
680.7708,21.1422,78.0618
680.9232,21.5393,78.0483
681.0756,20.6175,78.0349
681.228,19.6957,78.0215
681.3804,18.7739,78.008
681.5328,17.852,77.9946
681.6852,17.799,77.9811
681.8376,20.5498,77.9677
681.99,20.6677,77.9543
682.1424,19.1884,77.9408
682.2948,15.9766,77.9274
682.4472,13.0734,77.914
682.5996,12.5273,77.9005
682.752,11.5071,77.8871
682.9044,10.7675,77.8736
683.0568,10.8819,77.8602
683.2092,10.6128,77.8468
683.3616,10.6324,77.8333
683.514,10.9816,77.8199
683.6664,10.0675,77.8065
683.8188,9.8402,77.793
683.9712,13.926,77.7796
684.1236,16.9438,76.6667
684.276,15.4801,76.4479
684.4284,13.3934,74.0421
684.5808,14.7133,74.6831
684.7332,19.7023,74.5587
684.8856,18.2205,74.6027
685.038,13.9342,75.2803
685.1904,15.0144,73.9453
685.3428,15.1153,74.256
685.4952,13.4426,74.2443
685.6476,12.3149,75.1227
685.8,13.0195,76.7037
685.9524,13.6268,77.6364
686.1048,13.2266,78.5807
686.2572,12.6823,78.7675
686.4096,12.1412,78.6513
686.562,11.7379,78.0547
686.7144,11.9795,77.8036
686.8668,11.833,77.1375
687.0192,12.0067,77.5373
687.1716,14.4964,78.1055
687.324,17.6199,78.1538
687.4764,15.964,78.2375
687.6288,12.5809,78.4331
687.7812,13.8578,77.5495
687.9336,15.5492,76.7985
688.086,15.0802,76.0398
688.2384,15.31,76.3344
688.3908,16.4672,76.644
688.5432,14.9025,76.6648
688.6956,12.2149,77.1824
688.848,10.9059,77.4223
689.0004,10.8697,77.8688
689.1528,11.5627,77.0229
689.3052,11.6889,77.6733
689.4576,11.6613,77.9143
689.61,11.5153,77.9389
689.7624,11.3728,79.6863
689.9148,11.3317,79.3219
690.0672,11.2906,79.7685
690.2196,11.2495,79.3522
690.372,11.2085,79.5865
690.5244,11.1674,79.1672
690.6768,11.1263,79.8031
690.8292,11.0852,79.418
690.9816,11.0441,78.532
691.134,11.003,78.9165
691.2864,10.9619,79.2957
691.4388,10.9208,79.0769
691.5912,10.8797,79.1064
691.7436,10.8386,78.3491
691.896,10.7975,77.9512
692.0484,10.7564,76.8262
692.2008,10.7153,75.7785
692.3532,10.6742,76.7573
692.5056,10.6331,77.0775
692.658,10.592,78.2315
692.8104,10.5509,80.0149
692.9628,10.5098,79.7091
693.1152,10.4688,80.3169
693.2676,10.4277,80.2116
693.42,10.3866,80.7071
693.5724,10.3455,81.6335
693.7248,10.3044,81.4802
693.8772,10.2633,81.4027
694.0296,10.2222,80.334
694.182,10.1811,79.1984
694.3344,10.14,79.8897
694.4868,10.0989,78.6703
694.6392,10.0578,76.838
694.7916,10.0167,76.9618
694.944,9.9756,74.7431
695.0964,9.9345,73.0703
695.2488,9.8934,71.8708
695.4012,9.8523,69.0966
695.5536,12.0627,64.0837
695.706,12.1611,60.9087
695.8584,13.5415,60.2719
696.0108,15.1867,59.4108
696.1632,13.9865,60.6022
696.3156,16.4337,64.5478
696.468,18.7188,67.1151
696.6204,16.2978,70.3652
696.7728,13.1514,72.4199
696.9252,11.7007,73.2942
697.0776,11.9275,73.7991
697.23,12.9999,74.3041
697.3824,14.648,74.809
697.5348,13.7081,75.3139
697.6872,12.3388,75.8189
697.8396,14.0127,76.0
697.992,14.4124,75.4286
698.1444,11.8136,76.056
698.2968,10.9147,76.1538
698.4492,12.7223,75.1551
698.6016,12.7888,74.5151
698.754,10.5249,75.0376
698.9064,9.7574,75.3333
699.0588,11.1211,75.4087
699.2112,16.545,74.7452
699.3636,19.7512,73.7698
699.516,15.78,73.0133
699.6684,10.7372,72.4475
699.8208,11.206,72.4766
699.9732,13.2178,73.7853
700.1256,13.9814,74.8098
700.278,13.2408,75.1994
700.4304,13.0786,75.1345
700.5828,14.1726,74.6667
700.7352,16.0111,72.6457
700.8876,15.0218,73.6578
701.04,12.9821,74.3121
701.1924,11.6309,74.9252
701.3448,10.0566,75.465
701.4972,9.9142,77.0296
701.6496,10.7948,76.4232
701.802,11.2114,76.4069
701.9544,12.8085,77.076
702.1068,14.3062,76.2371
702.2592,12.3595,75.416
702.4116,11.6871,76.3617
702.564,14.0162,75.1765
702.7164,14.5712,75.3938
702.8688,13.6203,74.2929
703.0212,13.7525,74.3606
703.1736,13.9301,74.0336
703.326,14.9334,73.7575
703.4784,15.7208,75.0864
703.6308,15.2205,74.4783
703.7832,14.8815,73.7643
703.9356,15.0185,74.7143
704.088,15.698,74.879
704.2404,15.3989,75.1367
704.3928,15.6859,78.1971
704.5452,16.0232,78.0458
704.6976,16.301,76.4344
704.85,15.9979,75.756
705.0024,16.5013,73.336
705.1548,17.6843,72.6183
705.3072,17.6275,72.9517
705.4596,17.5521,73.2346
705.612,17.1579,74.3488
705.7644,16.278,76.4123
705.9168,14.8358,75.5714
706.0692,14.8315,75.9514
706.2216,15.6668,75.1965
706.374,16.7258,72.3077
706.5264,16.8694,71.4453
706.6788,16.4288,71.2732
706.8312,16.5515,71.1976
706.9836,16.5761,71.5604
707.136,15.8887,71.6364
707.2884,15.4237,73.1027
707.4408,16.1235,73.3677
707.5932,16.724,73.888
707.7456,15.8739,75.2984
707.898,14.0545,76.5689
708.0504,12.3288,76.0336
708.2028,11.8242,76.1594
708.3552,11.8045,76.4049
708.5076,11.8226,75.4453
708.66,11.8408,75.3672
708.8124,11.8589,74.4615
708.9648,11.8771,74.6718
709.1172,11.8952,74.4313
709.2696,11.8702,74.1429
709.422,11.8198,74.4096
709.5744,11.8749,73.967
709.7268,11.956,72.7533
709.8792,11.9108,72.8835
710.0316,11.8192,73.0138
710.184,12.0121,73.144
710.3364,12.3577,73.2742
710.4888,12.3396,73.4044
710.6412,12.6809,72.7253
710.7936,12.9533,72.6317
710.946,12.4662,73.836
711.0984,12.1017,72.2199
711.2508,12.0038,71.7199
711.4032,12.4324,72.6947
711.5556,12.6655,72.2773
711.708,12.2429,72.8333
711.8604,12.4108,72.8661
712.0128,13.2869,71.0021
712.1652,14.3084,69.4087
712.3176,15.4312,67.1004
712.47,16.9073,63.625
712.6224,16.1845,59.7009
712.7748,12.7179,55.5784
712.9272,9.4502,45.4321
713.0796,9.7094,43.3904
713.232,12.2132,39.7383
713.3844,12.6937,36.1148
713.5368,11.7216,35.3341
713.6892,11.6549,34.7143
713.8416,11.328,34.7563
713.994,9.8921,34.7365
714.1464,8.7902,35.0714
714.2988,8.9129,35.5112
714.4512,8.5327,35.7574
714.6036,8.7869,35.9466
714.756,10.3163,35.9167
714.9084,11.2577,36.6394
715.0608,11.0942,38.0471
715.2132,11.2308,41.0302
715.3656,12.3327,45.4296
715.518,18.195,50.655
715.6704,20.4336,55.6745
715.8228,15.1671,60.6893
715.9752,11.5051,63.8385
716.1276,11.8357,68.5
716.28,12.0999,70.2999
716.4324,11.9053,71.5637
716.5848,11.7769,71.7205
716.7372,11.6661,71.3341
716.8896,11.4724,71.6228
717.042,11.4619,70.8333
717.1944,11.5509,72.5108
717.3468,11.5758,73.4365
717.4992,11.5566,73.3754
717.6516,11.5057,73.7143
717.804,11.4464,73.2902
717.9564,11.48,72.5102
718.1088,11.5232,71.3846
718.2612,11.5673,71.7543
718.4136,11.66,71.7309
718.566,11.6976,72.7285
718.7184,11.6437,73.9159
718.8708,11.578,74.6032
719.0232,11.5349,74.7392
719.1756,11.5404,74.5482
719.328,11.5419,74.8185
719.4804,11.5885,73.7871
719.6328,11.7125,73.2067
719.7852,11.849,72.58
719.9376,11.8017,73.2696
720.09,11.7421,74.4369
720.2424,11.6173,75.2942
720.3948,11.3592,75.2764
720.5472,11.3527,74.3333
720.6996,11.6066,72.8543
720.852,11.779,72.8793
721.0044,11.816,72.5455
721.1568,11.9316,72.6677
721.3092,12.1131,73.1367
721.4616,12.2945,73.5594
721.614,12.476,73.8783
721.7664,12.6575,75.0589
721.9188,12.839,75.1683
722.0712,13.0205,74.1818
722.2236,13.202,74.1663
722.376,13.5016,74.0182
722.5284,13.5671,74.0
722.6808,12.824,74.944
722.8332,11.8318,74.3338
722.9856,11.7987,74.0
723.138,12.7548,74.6629
723.2904,13.8542,75.7075
723.4428,13.1652,76.8906
723.5952,11.5816,77.2342
723.7476,11.2708,77.2388
723.9,11.4184,77.227
724.0524,11.5716,76.5288
724.2048,11.6471,77.0351
724.3572,11.7167,77.609
724.5096,11.708,77.729
724.662,11.6718,76.8
724.8144,11.6598,76.6846
724.9668,11.536,76.2974
725.1192,11.396,76.6154
725.2716,11.367,77.6656
725.424,11.5181,77.9109
725.5764,11.6203,77.5
725.7288,11.537,76.8296
725.8812,11.4148,75.9243
726.0336,11.5232,74.9404
726.186,11.9062,75.7821
726.3384,12.4213,76.3412
726.4908,12.2909,76.7531
726.6432,12.1214,77.3413
726.7956,12.6418,77.6851
726.948,12.5546,77.1866
727.1004,11.9623,76.578
727.2528,11.8528,77.5307
727.4052,11.7685,78.2857
727.5576,11.754,78.5913
727.71,11.7708,78.7984
727.8624,11.8179,78.0309
728.0148,12.4649,76.8713
728.1672,12.6572,78.3112
728.3196,12.0008,79.2437
728.472,11.5744,79.5767
728.6244,11.6608,78.9721
728.7768,12.1975,78.2734
728.9292,12.4222,78.056
729.0816,12.0778,76.9091
729.234,11.6965,77.385
729.3864,11.5576,77.9681
729.5388,11.4641,77.0113
729.6912,11.5399,75.6523
729.8436,11.6587,74.8122
729.996,11.7634,74.6192
730.1484,11.6597,74.7692
730.3008,11.4961,75.341
730.4532,11.5739,76.088
730.6056,11.6748,77.3442
730.758,11.5716,77.0573
730.9104,11.527,75.75
731.0628,11.5997,75.75
731.2152,11.5998,75.6497
731.3676,11.6232,75.8524
731.52,11.5641,75.3333
731.6724,10.2603,76.4118
731.8248,9.3456,76.228
731.9772,10.2386,77.7922
732.1296,11.3504,80.7044
732.282,11.4219,81.2539
732.4344,11.3214,80.5217
732.5868,11.3812,79.4741
732.7392,11.5076,77.2891
732.8916,11.4476,76.9547
733.044,11.3274,74.918
733.1964,11.4584,74.5
733.3488,11.6726,74.62
733.5012,11.6697,74.5179
733.6536,11.4992,75.1111
733.806,11.3639,76.1947
733.9584,11.3667,76.0729
734.1108,11.3234,75.6862
734.2632,11.3116,74.9144
734.4156,11.4362,74.929
734.568,11.5306,75.0834
734.7204,11.6132,75.0
734.8728,11.5955,74.4557
735.0252,11.4307,73.7811
735.1776,11.4094,73.8108
735.33,11.5161,74.0
735.4824,11.6842,74.19
735.6348,13.7036,74.5714
735.7872,15.5011,74.356
735.9396,13.2906,74.9637
736.092,12.1307,74.9713
736.2444,12.9805,76.3795
736.3968,11.7312,77.808
736.5492,10.1588,78.3717
736.7016,9.8722,77.75
736.854,10.5933,77.4799
737.0064,11.883,75.3561
737.1588,12.7403,75.7033
737.3112,16.2273,76.5039
737.4636,30.7516,76.0447
737.616,42.7564,76.8889
737.7684,43.2375,77.2623
737.9208,33.1676,78.0656
738.0732,19.6491,80.2857
738.2256,14.3579,79.96
738.378,13.8175,78.7338
738.5304,12.2674,77.5076
738.6828,11.4397,76.2814
738.8352,11.7615,75.0553
738.9876,12.0528,74.2688
739.14,13.0679,75.6662
739.2924,15.3048,78.0174
739.4448,16.9038,78.144
739.5972,14.8795,77.6234
739.7496,11.706,76.612
739.902,10.2745,75.7787
740.0544,10.261,76.5977
740.2068,9.8048,77.1429
740.3592,9.7389,77.1429
740.5116,13.3744,75.2989
740.664,20.9966,75.3217
740.8164,25.4329,75.1611
740.9688,22.0703,74.1328
741.1212,16.3903,74.3575
741.2736,13.263,73.7143
741.426,13.001,71.965
741.5784,14.4948,71.1292
741.7308,15.7876,68.093
741.8832,16.3999,66.4199
742.0356,18.0585,66.079
742.188,19.1767,64.336
742.3404,19.8417,63.5273
742.4928,20.3706,62.3694
742.6452,20.8337,60.2134
742.7976,18.8731,60.4171
742.95,13.6278,59.8801
743.1024,10.9974,63.1526
743.2548,15.5358,67.3589
743.4072,18.9274,71.2
743.5596,19.7407,73.011
743.712,19.8791,74.3073
743.8644,20.1173,76.0
744.0168,18.7445,76.2145
744.1692,17.8157,75.1299
744.3216,18.9721,74.3333
744.474,19.9481,72.336
744.6264,19.8076,71.1504
744.7788,19.349,69.995
744.9312,19.1117,70.1569
745.0836,18.2799,71.1938
745.236,18.0287,71.6698
745.3884,19.3193,71.1615
745.5408,19.5432,70.1774
745.6932,19.3322,70.0146
745.8456,19.8105,70.8656
745.998,20.2523,72.305
746.1504,19.9967,74.0511
746.3028,19.2846,74.3017
746.4552,19.1361,73.1109
746.6076,18.7699,72.418
746.76,17.9088,73.284
746.9124,18.9504,74.5766
747.0648,19.8824,76.082
747.2172,18.6952,74.918
747.3696,18.6716,73.668
747.522,19.8503,72.9075
747.6744,19.8825,72.8103
747.8268,18.5447,72.096
747.9792,18.1169,71.2079
748.1316,19.6434,70.7266
748.284,20.1392,70.3694
748.4364,18.5197,70.776
748.5888,18.3048,71.5246
748.7412,19.6861,70.8103
748.8936,19.793,70.1994
749.046,18.5262,69.7974
749.1984,16.5546,69.976
749.3508,14.7257,70.9328
749.5032,14.2209,70.0178
749.6556,15.1488,68.9463
749.808,15.8376,66.2857
749.9604,16.5264,66.0327
750.1128,17.2153,63.7135
750.2652,17.9041,62.8207
750.4176,19.3521,62.5573
750.57,21.2096,61.3505
750.7224,22.173,60.0979
750.8748,27.1368,61.0703
751.0272,37.0734,61.9592
751.1796,34.3593,63.2742
751.332,24.0349,64.2
751.4844,21.7217,64.0269
751.6368,21.465,63.0634
751.7892,21.2289,65.3312
751.9416,21.8199,67.3351
752.094,23.0568,68.7887
752.2464,24.0915,67.5715
752.3988,23.7395,66.3544
752.5512,19.416,65.1373
752.7036,19.839,64.1094
752.856,22.5289,65.776
753.0084,19.0568,66.9088
753.1608,13.913,66.0497
753.3132,11.7116,64.0854
753.4656,13.8478,61.3333
753.618,16.4762,60.2596
753.7704,13.777,59.59
753.9228,11.8847,59.7914
754.0752,15.143,59.9531
754.2276,20.4881,59.2388
754.38,23.6039,59.6523
754.5324,24.4873,59.9568
754.6848,25.6456,60.7505
754.8372,25.0623,64.8571
754.9896,23.5829,65.2647
755.142,23.5163,66.3594
755.2944,24.386,65.9271
755.4468,24.6806,64.816
755.5992,24.4371,64.668
755.7516,24.0923,64.9727
755.904,24.1347,64.556
756.0564,23.9807,64.0146
756.2088,23.6852,64.3947
756.3612,23.9158,64.5191
756.5136,24.1914,63.7974
756.666,23.843,63.976
756.8184,23.0149,63.7249
756.9708,23.0704,64.8713
757.1232,23.6446,66.6172
757.2756,23.6331,67.8012
757.428,22.9771,67.0911
757.5804,22.7169,65.9652
757.7328,21.8676,64.7172
757.8852,19.0342,61.9043
758.0376,17.7467,62.3805
758.19,19.8706,62.904
758.3424,21.6441,63.0801
758.4948,21.6878,63.7609
758.6472,21.5532,63.9638
758.7996,21.6301,63.8276
758.952,22.6829,64.2222
759.1044,23.889,64.5714
759.2568,23.3051,64.8874
759.4092,21.7635,66.1599
759.5616,21.5478,66.4706
759.714,21.8601,66.8441
759.8664,21.9847,67.8966
760.0188,21.9586,67.4823
760.1712,21.8932,68.3846
760.3236,21.8948,69.2281
760.476,22.0648,68.744
760.6284,22.1348,68.9687
760.7808,22.0236,68.9479
760.9332,22.0228,68.3113
761.0856,22.0842,69.0979
761.238,22.0599,67.4328
761.3904,21.88,67.7238
761.5428,21.648,68.391
761.6952,21.4582,67.7777
761.8476,21.3447,69.25
762.0,21.4533,69.904
762.1524,21.4847,70.6183
762.3048,21.1889,72.3796
762.4572,20.825,73.5117
762.6096,19.454,73.6903
762.762,18.1957,73.3943
762.9144,19.1997,72.612
763.0668,20.8186,72.1328
763.2192,20.723,71.7375
763.3716,20.3132,70.6154
763.524,20.0196,70.5413
763.6764,19.7261,70.2388
763.8288,19.4326,69.4763
763.9812,19.139,69.9105
764.1336,18.8455,69.4165
764.286,20.9018,69.3612
764.4384,21.8126,69.0607
764.5908,21.8308,69.0791
764.7432,21.8561,70.8832
764.8956,21.7482,70.8918
765.048,21.5557,71.1573
765.2004,21.5711,73.2745
765.3528,21.8118,73.6115
765.5052,22.0687,73.3333
765.6576,22.3323,73.5738
765.81,22.8516,71.3386
765.9624,22.9341,69.5565
766.1148,22.4168,71.4676
766.2672,21.9364,73.3787
766.4196,20.7776,74.2938
766.572,19.1636,74.3482
766.7244,18.2553,74.6649
766.8768,17.9827,73.5573
767.0292,17.8073,73.7778
767.1816,18.2005,74.0729
767.334,19.9214,73.5654
767.4864,19.5633,73.7969
767.6388,18.2832,76.0
767.7912,19.1848,75.9344
767.9436,20.3718,75.634
768.096,19.5453,76.1525
768.2484,18.1227,74.336
768.4008,18.2812,72.9008
768.5532,18.387,72.2144
768.7056,18.2077,72.5369
768.858,18.5941,72.5938
769.0104,17.2765,73.7143
769.1628,16.7302,72.384
769.3152,18.6653,69.4034
769.4676,19.2611,66.6064
769.62,18.9157,64.0339
769.7724,20.1424,63.2204
769.9248,22.4823,58.2829
770.0772,23.1337,55.168
770.2296,22.2461,52.822
770.382,19.9141,48.8814
770.5344,18.157,48.435
770.6868,16.1101,48.644
770.8392,12.3261,48.1522
770.9916,11.1734,47.9739
771.144,11.5856,50.0884
771.2964,9.5047,50.892
771.4488,9.2081,55.808
771.6012,12.0379,57.0992
771.7536,14.0137,58.082
771.906,14.4231,61.0844
772.0584,13.4296,62.168
772.2108,14.4313,65.1279
772.3632,15.9313,66.5505
772.5156,15.048,66.1788
772.668,15.864,65.7117
772.8204,18.2467,64.0
772.9728,18.4535,64.0
773.1252,18.7895,63.6838
773.2776,19.9617,62.4933
773.43,20.7576,61.2579
773.5824,21.6302,61.1393
773.7348,22.4086,58.8013
773.8872,22.4787,58.6788
774.0396,22.2601,58.3048
774.192,21.7134,58.4688
774.3444,19.248,57.7351
774.4968,13.9877,55.2705
774.6492,11.1778,52.917
774.8016,10.1998,47.9306
774.954,8.6088,46.7296
775.1064,7.5884,46.6276
775.2588,9.575,50.648
775.4112,11.6335,54.276
775.5636,12.1526,59.8612
775.716,11.8554,61.7355
775.8684,11.7443,66.9231
776.0208,11.6137,69.8178
776.1732,11.7624,71.9185
776.3256,12.3435,71.8688
776.478,12.4914,72.0741
776.6304,12.1401,72.059
776.7828,12.0653,70.5965
776.9352,11.91,69.8686
777.0876,13.7591,70.112
777.24,15.8978,68.252
777.3924,16.7656,67.0667
777.5448,17.0602,66.8434
777.6972,17.3547,66.7793
777.8496,17.6493,66.7416
778.002,19.0159,68.4732
778.1544,19.8685,69.1124
778.3068,19.8777,69.6255
778.4592,19.0417,70.0458
778.6116,18.1314,69.0483
778.764,18.7762,70.11
778.9164,18.6678,71.6159
779.0688,16.859,70.544
779.2212,16.2068,70.8328
779.3736,17.07,71.2
779.526,18.3141,69.8186
779.6784,19.6519,70.0926
779.8308,20.1173,70.9698
779.9832,19.7065,71.847
780.1356,19.2401,72.7689
780.288,19.6325,73.5843
780.4404,20.1556,72.6914
780.5928,19.4801,72.9328
780.7452,19.3419,71.2725
780.8976,19.8008,70.1507
781.05,19.7158,70.3333
781.2024,19.7419,70.308
781.3548,19.9965,70.1628
781.5072,20.1141,70.5848
781.6596,19.6033,71.2293
781.812,19.2576,71.8047
781.9644,19.4228,71.2068
782.1168,20.2948,71.6037
782.2692,20.8127,72.5619
782.4216,20.1125,73.0538
782.574,19.5828,73.75
782.7264,18.8382,74.0
782.8788,18.1423,73.0557
783.0312,17.7021,71.9648
783.1836,18.5404,71.6
783.336,18.6022,71.3333
783.4884,17.511,71.3333
783.6408,17.4924,71.4427
783.7932,19.1113,72.0
783.9456,21.1982,72.0
784.098,20.4319,70.9181
784.2504,19.2656,69.811
784.4028,19.1275,68.4
784.5552,19.1083,70.3729
784.7076,18.8069,71.9691
784.86,18.5762,73.0185
785.0124,19.4459,73.0451
785.1648,20.5521,73.5531
785.3172,20.6654,74.2073
785.4696,20.3929,74.6719
785.622,19.5958,73.313
785.7744,18.3891,72.2746
785.9268,18.1858,78.6667
786.0792,17.6937,78.1572
786.2316,17.4926,77.7897
786.384,17.8267,74.4974
786.5364,17.8535,63.759
786.6888,17.3443,52.7913
786.8412,15.4709,45.6851
786.9936,14.6422,42.6371
787.146,15.5535,39.1687
787.2984,14.7792,36.6
787.4508,12.8755,37.1766
787.6032,12.765,38.2933
787.7556,12.9523,38.8
787.908,14.7125,39.3576
788.0604,16.1962,39.728
788.2128,15.4395,39.7787
788.3652,12.8982,39.0069
788.5176,12.0069,39.1345
788.67,15.4749,38.877
788.8224,18.0302,37.7721
788.9748,16.662,39.0443
789.1272,13.6423,39.7974
789.2796,13.3067,39.976
789.432,14.4034,42.4
789.5844,14.677,48.4471
789.7368,12.8591,54.4558
789.8892,10.6109,60.8
790.0416,13.9613,61.0944
790.194,19.7049,60.1949
790.3464,20.7249,58.6911
790.4988,17.5844,58.4898
790.6512,13.9131,58.3367
790.8036,11.5756,58.4021
790.956,9.9131,59.4286
791.1084,10.6141,60.2656
791.2608,11.9848,60.8488
791.4132,13.3554,61.3113
791.5656,14.726,60.4031
791.718,19.3257,59.4229
791.8704,21.8693,58.7563
792.0228,21.8299,58.5692
792.1752,21.6669,59.0949
792.3276,21.7374,59.4286
792.48,22.0022,57.9531
792.6324,22.1321,57.2388
792.7848,22.1231,56.9163
792.9372,22.0626,57.25
793.0896,22.1567,57.1211
793.242,22.4318,56.7224
793.3944,22.7708,56.9995
793.5468,22.8708,57.4995
793.6992,24.3261,58.4
793.8516,28.3906,58.2458
794.004,28.7593,56.9125
794.1564,27.2668,55.7213
794.3088,29.4605,56.4427
794.4612,29.483,58.747
794.6136,28.3299,59.7377
794.766,28.4996,60.3683
794.9184,28.4127,59.0868
795.0708,26.8188,57.0128
795.2232,25.8034,56.4051
795.3756,26.0911,56.048
795.528,25.0583,57.4228
795.6804,22.8984,58.4201
795.8328,24.0251,59.1615
795.9852,26.2736,57.4833
796.1376,27.3543,56.9313
796.29,28.1491,57.7539
796.4424,26.3064,58.1774
796.5948,24.578,59.6733
796.7472,25.0688,60.5333
796.8996,25.4722,60.4031
797.052,24.7341,59.75
797.2044,25.1382,59.6211
797.3568,25.8913,58.7773
797.5092,25.4543,57.939
797.6616,25.7211,57.6094
797.814,25.7994,56.8591
797.9664,24.497,55.5116
798.1188,25.0794,56.4932
798.2712,25.9772,58.4415
798.4236,25.5959,58.2688
798.576,26.0404,59.0365
798.7284,27.8269,59.2652
798.8808,26.6783,56.7216
799.0332,26.9916,55.8168
799.1856,27.5187,53.6667
799.338,25.6477,54.2907
799.4904,26.4562,54.1759
799.6428,27.8321,54.7143
799.7952,22.8361,56.1328
799.9476,16.3207,55.9256
800.1,17.8269,55.8537
800.2524,25.199,56.0171
800.4048,27.8581,54.8266
800.5572,24.9612,55.3405
800.7096,24.6247,54.8197
800.862,25.325,57.0747
801.0144,25.697,59.4283
801.1668,26.1802,59.9783
801.3192,26.1573,60.5318
801.4716,25.5988,60.0241
801.624,24.9447,56.7539
801.7764,23.14,57.0229
801.9288,21.8413,57.4622
802.0812,23.191,57.5556
802.2336,25.3016,57.7925
802.386,25.6621,58.6875
802.5384,26.4122,59.005
802.6908,26.9093,60.235
802.8432,25.1157,59.7907
802.9956,24.7471,58.4295
803.148,26.3761,58.2746
803.3004,24.5677,57.6849
803.4528,21.8385,57.1522
803.6052,21.3391,60.7031
803.7576,20.7999,61.2587
803.91,19.285,61.4062
804.0624,18.8777,60.9144
804.2148,18.9895,61.1146
804.3672,19.054,60.5804
804.5196,22.0985,61.2387
804.672,27.7089,62.7159
804.8244,29.9789,62.9481
804.9768,29.7319,63.2858
805.1292,28.5945,61.3697
805.2816,27.8059,58.8385
805.434,28.4792,61.8025
805.5864,28.334,62.7322
805.7388,26.8019,64.4392
805.8912,26.0603,64.8867
806.0436,24.3878,64.2388
806.196,21.2738,64.0243
806.3484,19.0169,64.3947
806.5008,19.1506,64.765
806.6532,20.6993,65.1354
806.8056,20.8582,65.5058
806.958,19.3284,65.8762
807.1104,18.9283,64.8571
807.2628,21.05,64.8571
807.4152,22.1108,64.1037
807.5676,20.4849,63.2215
807.72,19.0179,63.4062
807.8724,18.8868,65.7009
808.0248,18.6055,65.2593
808.1772,17.9112,65.9635
808.3296,17.4848,64.8269
808.482,17.512,64.1104
808.6344,18.5572,66.5315
808.7868,21.915,68.0251
808.9392,22.2022,68.8292
809.0916,20.2922,69.25
809.244,23.9355,68.9151
809.3964,29.605,68.5956
809.5488,30.2826,68.11
809.7012,25.6316,67.091
809.8536,20.9895,65.7224
810.006,20.7941,64.1032
810.1584,22.7342,63.7287
810.3108,26.1655,62.1759
810.4632,26.6397,61.769
810.6156,22.317,62.3559
810.768,20.714,62.3566
810.9204,25.1636,63.3817
811.0728,28.1085,63.5361
811.2252,24.098,63.0444
811.3776,19.9312,62.8
811.53,20.5101,61.4888
811.6824,22.5916,61.0403
811.8348,21.5825,62.332
811.9872,19.2154,63.1183
812.1396,18.589,63.7853
812.292,18.0018,63.7628
812.4444,17.5901,62.87
812.5968,17.8008,62.5276
812.7492,17.7377,63.4169
812.9016,17.5835,63.4961
813.054,19.9677,64.278
813.2064,21.9762,64.5591
813.3588,20.1262,63.7143
813.5112,18.6052,65.0356
813.6636,19.3986,66.1108
813.816,18.804,65.7143
813.9684,17.5995,67.1076
814.1208,17.3315,68.5241
814.2732,17.4104,68.8571
814.4256,17.5079,70.25
814.578,17.7161,70.25
814.7304,17.7784,69.3817
814.8828,17.7376,68.5011
815.0352,17.4248,67.582
815.1876,17.216,67.1604
815.34,17.5982,66.8934
815.4924,17.8978,67.0894
815.6448,18.0617,67.9635
815.7972,18.828,67.408
815.9496,18.9578,67.8035
816.102,18.304,68.1483
816.2544,18.072,68.0
816.4068,17.8103,69.2266
816.5592,20.0532,68.8694
816.7116,24.4614,68.2309
816.864,24.0078,69.2192
817.0164,19.0963,70.0
817.1688,17.0329,71.178
817.3212,16.9903,71.7137
817.4736,17.4301,72.3467
817.626,18.0045,71.3758
817.7784,17.9922,69.9671
817.9308,17.98,68.5356
818.0832,17.9678,68.8748
818.2356,17.9555,67.4513
818.388,17.9433,69.237
818.5404,20.2034,70.5794
818.6928,22.2089,71.5223
818.8452,19.7868,72.9509
818.9976,14.5726,72.7083
819.15,12.3189,72.4102
819.3024,12.0126,72.257
819.4548,11.2306,70.9504
819.6072,12.2389,71.452
819.7596,13.3239,72.1254
819.912,14.1999,72.4781
820.0644,14.6985,72.2664
820.2168,14.7091,73.1169
820.3692,14.3385,73.3609
820.5216,13.1649,72.6667
820.674,13.583,72.4802
820.8264,14.2755,72.4265
820.9788,13.2726,70.7463
