TVD,ROP,GR
555.3456,22.8539,54.9167
555.498,23.6489,56.9047
555.6504,22.6588,58.1103
555.8028,23.273,58.2145
555.9552,28.4371,58.7866
556.1076,30.9816,59.7796
556.26,30.1297,61.0915
556.4124,24.022,60.8601
556.5648,13.8804,61.774
556.7172,15.0649,61.8196
556.8696,39.9123,63.0155
557.022,49.5731,61.7703
557.1744,37.8983,61.5502
557.3268,63.6891,61.2406
557.4792,178.1893,60.1205
557.6316,269.9735,59.5868
557.784,275.5279,58.9238
557.9364,273.7755,58.5871
558.0888,271.3267,58.9923
558.2412,250.948,59.8678
558.3936,214.4892,61.9386
558.546,192.5173,63.3101
558.6984,189.9,63.5896
558.8508,190.859,63.3362
559.0032,192.6178,62.7779
559.1556,196.1107,62.9938
559.308,198.4098,62.9453
559.4604,198.1367,63.5148
559.6128,182.8578,64.4942
559.7652,147.729,64.5069
559.9176,110.3111,65.2037
560.07,71.8311,62.5535
560.2224,49.134,61.3008
560.3748,37.5208,60.2288
560.5272,28.1001,61.4143
560.6796,21.107,63.0194
560.832,19.6906,62.4134
560.9844,21.9403,60.4619
561.1368,21.9429,58.5104
561.2892,19.5067,58.1229
561.4416,18.6073,58.0507
561.594,20.2865,57.8014
561.7464,21.5441,56.7277
561.8988,20.0795,56.4919
562.0512,18.8844,55.7156
562.2036,19.5929,54.7816
562.356,20.7379,53.1172
562.5084,22.9579,51.9811
562.6608,22.0888,51.7483
562.8132,20.1358,51.8393
562.9656,22.6883,52.3136
563.118,23.6599,54.4537
563.2704,20.7954,57.1411
563.4228,19.3256,58.4183
563.5752,21.1559,60.1679
563.7276,21.4608,60.3276
563.88,18.5293,60.3057
564.0324,17.3045,61.0202
564.1848,17.9634,61.3956
564.3372,17.6572,62.1286
564.4896,16.6813,61.9343
564.642,17.137,60.9013
564.7944,18.8682,58.3824
564.9468,19.714,56.2656
565.0992,21.8056,54.5232
565.2516,22.4057,53.6812
565.404,20.9298,53.6371
565.5564,21.9954,55.434
565.7088,23.7568,58.2601
565.8612,20.8733,60.2411
566.0136,16.1526,60.2866
566.166,16.9597,60.8804
566.3184,20.1849,62.9488
566.4708,22.7007,59.7488
566.6232,21.8887,60.8878
566.7756,17.9812,60.893
566.928,15.7855,57.9828
567.0804,17.7048,57.8219
567.2328,20.2776,56.45
567.3852,19.8788,53.9481
567.5376,19.9573,55.9037
567.69,20.3106,58.8943
567.8424,20.3899,60.2716
567.9948,21.285,61.042
568.1472,21.4955,61.0243
568.2996,19.9598,60.9778
568.452,21.7458,58.2371
568.6044,39.7213,57.9643
568.7568,86.0118,57.6782
568.9092,128.2653,55.6967
569.0616,130.5913,56.9477
569.214,128.6894,57.6704
569.3664,104.0578,58.6037
569.5188,67.4657,61.339
569.6712,51.9638,60.0782
569.8236,48.5659,60.3897
569.976,35.3619,60.3661
570.1284,22.158,60.257
570.2808,16.4315,60.1478
570.4332,20.8759,60.0387
570.5856,25.6965,59.9295
570.738,24.787,62.6151
570.8904,21.2936,60.5479
571.0428,23.4608,59.8393
571.1952,25.4742,59.5361
571.3476,22.2775,57.5612
571.5,20.1835,57.6196
571.6524,21.348,57.1821
571.8048,22.282,56.662
571.9572,23.0669,57.5242
572.1096,24.527,56.8407
572.262,24.2556,57.7277
572.4144,25.1025,57.8292
572.5668,23.2141,56.9826
572.7192,18.2558,57.1041
572.8716,16.5918,59.1702
573.024,17.5809,58.9738
573.1764,19.6615,58.5889
573.3288,23.4615,58.2228
573.4812,27.5261,55.5629
573.6336,28.2434,55.4215
573.786,26.7168,55.8235
573.9384,26.476,57.2563
574.0908,26.9706,57.773
574.2432,27.193,57.6152
574.3956,29.0577,57.6847
574.548,31.4797,59.0709
574.7004,32.5965,60.7125
574.8528,33.0246,62.2652
575.0052,31.4435,61.7239
575.1576,27.5354,62.3567
575.31,23.0697,62.2152
575.4624,20.044,62.8799
575.6148,19.8121,65.8398
575.7672,21.007,66.8287
575.9196,20.7578,67.3004
576.072,19.3114,67.6456
576.2244,18.2933,65.7475
576.3768,20.1818,62.1546
576.5292,23.0754,60.7103
576.6816,27.6905,59.8449
576.834,27.4818,61.0529
576.9864,20.452,61.8729
577.1388,16.4502,62.5112
577.2912,16.3681,63.5303
577.4436,16.5846,63.696
577.596,15.0338,62.9246
577.7484,13.2829,63.1187
577.9008,14.3987,62.8965
578.0532,17.7575,62.4852
578.2056,20.1782,59.8817
578.358,18.5141,59.1745
578.5104,15.3229,58.7492
578.6628,15.1196,59.1975
578.8152,17.756,60.3013
578.9676,20.3923,62.0018
579.12,23.0287,63.1177
579.2724,24.5886,63.4959
579.4248,24.0537,63.0787
579.5772,21.2048,63.247
579.7296,18.5141,62.686
579.882,17.7188,61.5265
580.0344,18.8683,61.2953
580.1868,21.6181,59.9596
580.3392,23.2034,60.3243
580.4916,22.7618,61.5261
580.644,21.7797,61.6087
580.7964,21.1534,62.4734
580.9488,20.7127,62.8131
581.1012,20.1501,61.9345
581.2536,20.1016,62.2341
581.406,21.2967,61.8827
581.5584,23.5142,61.7826
581.7108,23.6764,62.4121
581.8632,22.261,63.5467
582.0156,21.7717,65.1159
582.168,21.5352,65.9141
582.3204,21.4113,66.3154
582.4728,20.7335,65.9489
582.6252,19.1591,66.8344
582.7776,17.5502,69.3051
582.93,17.1753,70.9945
583.0824,17.4709,71.8211
583.2348,18.6994,71.7364
583.3872,19.8817,70.966
583.5396,18.8172,70.739
583.692,17.257,71.8523
583.8444,17.0089,73.3468
583.9968,16.9244,73.9147
584.1492,17.0681,74.6152
584.3016,17.5975,73.593
584.454,18.2026,70.884
584.6064,18.2092,71.4218
584.7588,18.9005,71.7693
584.9112,21.2421,72.1781
585.0636,19.6469,74.041
585.216,16.0419,75.5122
585.3684,17.3783,75.4286
585.5208,21.0899,75.9187
585.6732,26.7111,75.977
585.8256,31.8604,74.9804
585.978,30.9384,75.4759
586.1304,28.7225,76.4423
586.2828,29.8068,74.8755
586.4352,30.0934,72.6991
586.5876,26.6105,71.4182
586.74,24.4761,70.7563
586.8924,26.059,70.8625
587.0448,30.6182,71.2762
587.1972,31.8493,71.5563
587.3496,27.7467,71.874
587.502,22.5425,72.029
587.6544,22.5745,71.6986
587.8068,23.237,72.1722
587.9592,22.7331,71.0048
588.1116,22.5663,70.8006
588.264,22.0187,70.4165
588.4164,19.9891,68.8041
588.5688,17.5491,67.9529
588.7212,16.6582,67.755
588.8736,16.7553,68.7641
589.026,16.1136,70.9573
589.1784,14.5426,71.4066
589.3308,14.2292,73.7692
589.4832,14.7291,73.7316
589.6356,14.16,72.1258
589.788,13.9044,71.9847
589.9404,14.6153,69.7619
590.0928,15.4307,71.6312
590.2452,14.6766,72.824
590.3976,13.9152,75.0174
590.55,15.4936,77.9511
590.7024,21.5817,79.6183
590.8548,28.4569,79.5765
591.0072,25.0567,79.5346
591.1596,18.6993,79.4928
591.312,18.8532,79.4509
591.4644,16.5746,79.4091
591.6168,13.5918,79.3672
591.7692,14.2368,79.3254
591.9216,15.8128,79.2835
592.074,15.9884,79.2417
592.2264,14.5266,79.1998
592.3788,13.0782,79.158
592.5312,13.3505,79.1161
592.6836,14.258,79.0743
592.836,14.676,79.0324
592.9884,15.0591,78.9906
593.1408,15.6203,78.9487
593.2932,16.3931,78.9069
593.4456,16.9477,78.865
593.598,17.5407,78.8232
593.7504,18.1651,78.7813
593.9028,18.5697,78.7395
594.0552,19.7835,78.6976
594.2076,20.7849,78.6557
594.36,19.8338,78.6139
594.5124,18.258,78.572
594.6648,17.26,78.5302
594.8172,18.4384,78.4883
594.9696,22.4698,78.4465
595.122,25.5041,78.4046
595.2744,25.6177,78.3628
595.4268,23.2638,78.3209
595.5792,20.3138,78.2791
595.7316,21.9759,78.2372
595.884,23.374,78.1954
596.0364,23.2894,78.1535
596.1888,22.5407,78.1117
596.3412,22.0103,78.0698
596.4936,21.644,78.028
596.646,19.8212,77.9861
596.7984,20.2298,77.9443
596.9508,24.2722,77.9024
597.1032,27.0951,77.8606
597.2556,27.0148,77.8187
597.408,26.3525,77.7769
597.5604,25.4083,77.735
597.7128,24.6608,77.6932
597.8652,24.4462,77.6513
598.0176,24.7778,77.6095
598.17,25.1891,77.5676
598.3224,31.9147,77.5257
598.4748,50.981,77.4839
598.6272,72.837,77.442
598.7796,76.5238,77.4002
598.932,71.224,77.3583
599.0844,48.7439,77.3165
599.2368,32.8579,77.2746
599.3892,31.9028,77.2328
599.5416,28.4218,77.1909
599.694,26.0522,77.1491
599.8464,27.9194,77.1072
599.9988,38.771,77.0654
600.1512,50.1054,77.0235
600.3036,38.8491,76.9817
600.456,28.0321,76.8749
600.6084,25.9672,78.1178
600.7608,22.6391,78.3641
600.9132,22.3548,78.6853
601.0656,21.37,78.7741
601.218,20.7963,78.0989
601.3704,22.5361,78.5403
601.5228,22.7168,78.5068
601.6752,25.5907,78.0307
601.8276,25.0128,78.1892
601.98,17.7525,77.2744
602.1324,12.9748,76.3551
602.2848,12.1296,77.0545
602.4372,14.4915,77.7557
602.5896,18.9382,77.3553
602.742,22.3363,78.173
602.8944,23.9217,77.9759
603.0468,27.6459,77.1853
603.1992,33.4236,77.464
603.3516,35.2662,78.2752
603.504,30.3976,77.2294
603.6564,25.8005,77.1998
603.8088,26.2505,76.6761
603.9612,28.3065,76.6257
604.1136,29.4965,75.5483
604.266,30.6789,76.3592
604.4184,31.8613,76.5659
604.5708,33.0437,77.712
604.7232,34.2261,78.5054
604.8756,35.4086,78.2508
605.028,36.591,78.7092
605.1804,37.7734,78.5213
605.3328,38.9558,78.9199
605.4852,40.1382,78.721
605.6376,41.3206,79.2899
605.79,42.503,78.7347
605.9424,43.6854,78.7436
606.0948,44.8678,78.4447
606.2472,46.0502,77.7644
606.3996,47.2327,77.2422
606.552,48.4151,76.9689
606.7044,49.5975,77.1407
606.8568,50.7799,76.2914
607.0092,51.9623,76.3127
607.1616,39.734,75.35
607.314,23.2607,76.1908
607.4664,23.0412,77.5773
607.6188,23.7567,77.7076
607.7712,20.9987,77.9073
607.9236,18.9307,78.77
608.076,17.9025,77.901
608.2284,19.1187,77.0511
608.3808,20.5835,76.2012
608.5332,19.1072,75.6011
608.6856,16.251,75.7678
608.838,15.1587,76.3474
608.9904,16.1881,75.7937
609.1428,17.5197,76.3388
609.2952,18.0774,76.5899
609.4476,19.6271,77.0855
609.6,21.0202,77.2181
609.7524,20.909,76.7764
609.9048,20.3432,77.5392
610.0572,18.5668,77.3526
610.2096,16.2263,76.925
610.362,15.7223,76.557
610.5144,16.3022,75.7218
610.6668,15.0059,75.8226
610.8192,12.9912,76.5572
610.9716,11.5883,77.0594
611.124,11.3678,78.0583
611.2764,11.4219,78.745
611.4288,11.5898,78.5413
611.5812,11.8958,78.5155
611.7336,13.6079,78.2117
611.886,16.1504,79.4456
612.0384,16.373,79.0417
612.1908,14.0713,79.5672
612.3432,12.1881,78.8772
612.4956,11.834,78.5078
612.648,11.7909,79.1033
612.8004,11.7236,78.8294
612.9528,11.7773,79.187
613.1052,22.5519,79.5614
613.2576,50.9744,79.4426
613.41,71.8386,79.3238
613.5624,61.8741,79.205
613.7148,39.8127,79.0861
613.8672,27.8725,78.9673
614.0196,25.469,78.8485
614.172,23.2743,78.7297
614.3244,21.4838,78.6109
614.4768,20.7936,78.4921
614.6292,20.3574,78.3733
614.7816,19.722,78.2545
614.934,19.0865,78.1357
615.0864,19.7859,78.0169
615.2388,18.0757,77.8981
615.3912,14.2728,77.7793
615.5436,11.847,77.6605
615.696,10.986,77.5417
615.8484,10.7586,77.4229
616.0008,10.4582,77.3041
616.1532,11.6256,77.1853
616.3056,14.2361,76.7737
616.458,15.099,76.8674
616.6104,16.1456,76.4972
616.7628,16.842,75.4855
616.9152,15.3518,75.8899
617.0676,13.9079,76.7562
617.22,13.1325,76.9546
617.3724,13.0971,78.1637
617.5248,12.7435,78.0398
617.6772,12.085,78.155
617.8296,11.9209,78.5562
617.982,13.6127,78.3997
618.1344,15.1774,78.6948
618.2868,14.6932,78.7281
618.4392,14.4344,78.7632
618.5916,15.5078,77.9479
618.744,14.89,77.926
618.8964,12.7436,77.5342
619.0488,11.2993,77.9472
619.2012,11.4824,78.5414
619.3536,11.6006,79.0768
619.506,11.5188,80.1442
619.6584,11.4866,80.1441
619.8108,11.4544,80.3043
619.9632,11.4221,79.8858
620.1156,11.3899,79.7615
620.268,11.3577,80.2422
620.4204,11.3255,79.3276
620.5728,11.2933,79.3482
620.7252,11.2611,79.2579
620.8776,11.2289,78.785
621.03,11.1966,79.9558
621.1824,11.1644,80.2744
621.3348,11.1322,81.3603
621.4872,11.1,80.7868
621.6396,11.0678,80.194
621.792,11.0356,80.7931
621.9444,11.0034,79.584
622.0968,10.9712,77.7515
622.2492,10.9389,76.6604
622.4016,10.9067,73.2112
622.554,11.0605,68.0128
622.7064,12.7888,64.1293
622.8588,14.3115,62.9454
623.0112,16.1511,65.2088
623.1636,15.8108,67.1142
623.316,13.3898,70.2737
623.4684,12.7341,71.9923
623.6208,13.3695,73.7108
623.7732,13.5916,75.4294
623.9256,12.9617,75.3382
624.078,12.3147,75.074
624.2304,11.644,75.1022
624.3828,11.3137,74.8607
624.5352,14.1179,74.2113
624.6876,15.5821,74.2447
624.84,13.2935,74.7125
624.9924,12.6284,74.5493
625.1448,13.5041,75.6153
625.2972,14.2473,75.411
625.4496,14.2477,75.3055
625.602,12.1788,76.3656
625.7544,10.6389,76.6089
625.9068,11.2041,77.9752
626.0592,12.5178,77.6313
626.2116,12.9765,77.5297
626.364,13.3917,77.1012
626.5164,13.9516,76.6502
626.6688,14.2702,76.6665
626.8212,14.9951,76.6056
626.9736,15.2158,77.115
627.126,15.29,77.6177
627.2784,15.6709,77.4034
627.4308,15.9817,77.1353
627.5832,16.5362,76.9278
627.7356,17.2382,75.8539
627.888,17.2818,76.1552
628.0404,16.1084,76.1455
628.1928,15.4951,75.9499
628.3452,16.0902,75.4759
628.4976,16.6029,74.1485
628.65,16.3057,73.5025
628.8024,16.0342,73.9353
628.9548,15.9732,75.3842
629.1072,14.8865,76.4818
629.2596,13.0369,77.5376
629.412,12.2125,77.3663
629.5644,12.084,76.839
629.7168,11.9555,76.0569
629.8692,11.8646,75.5191
630.0216,11.884,75.3457
630.174,11.8996,75.0279
630.3264,12.0388,74.3565
630.4788,12.3833,73.685
630.6312,12.5979,73.0136
630.7836,12.3918,73.0175
630.936,12.2782,73.5088
631.0884,12.4289,73.3505
631.2408,12.9821,71.1247
631.3932,14.4982,67.706
631.5456,15.3726,62.0069
631.698,12.9863,54.4057
631.8504,11.1135,47.9335
632.0028,11.6737,40.0981
632.1552,11.6954,35.825
632.3076,10.3827,35.1582
632.46,9.1092,35.5184
632.6124,9.1641,36.1741
632.7648,10.2899,38.1546
632.9172,11.4657,42.9156
633.0696,14.6812,49.9209
633.222,16.2726,57.2431
633.3744,13.7965,64.3381
633.5268,11.8677,69.4174
633.6792,11.8053,72.3109
633.8316,11.5853,73.9362
633.984,11.5256,74.4189
634.1364,11.5374,75.0849
634.2888,11.5007,74.7761
634.4412,11.5097,73.9477
634.5936,11.596,74.1075
634.746,11.6373,74.0184
634.8984,11.5875,74.2301
635.0508,11.5526,74.608
635.2032,11.6239,73.8653
635.3556,11.7454,74.2109
635.508,11.6893,74.418
635.6604,11.5103,74.0214
635.8128,11.5473,74.676
635.9652,11.7162,74.8155
636.1176,11.9897,75.0427
636.27,12.3668,75.716
636.4224,12.744,74.8192
636.5748,13.1211,75.0772
636.7272,13.2033,75.0149
636.8796,12.603,74.928
637.032,12.4363,76.6414
637.1844,12.7798,77.5831
637.3368,12.2108,77.3271
637.4892,11.5034,78.0329
637.6416,11.5904,77.9257
637.794,11.6832,77.5475
637.9464,11.638,78.344
638.0988,11.5028,78.1914
638.2512,11.4747,77.0557
638.4036,11.5156,76.7698
638.556,11.5856,76.3853
638.7084,11.9165,76.153
638.8608,12.2767,75.903
639.0132,12.3741,76.0948
639.1656,12.1742,77.6286
639.318,11.8384,77.5267
639.4704,11.8347,77.5077
639.6228,12.1402,78.6833
639.7752,12.1195,78.0296
639.9276,11.9257,77.7591
640.08,12.0625,78.4764
640.2324,11.9789,77.8651
640.3848,11.6059,77.1091
640.5372,11.5927,76.1763
640.6896,11.6458,76.1613
640.842,11.6133,76.278
640.9944,11.5811,76.2217
641.1468,11.5858,77.0572
641.2992,11.5949,75.8443
641.4516,11.1217,76.7198
641.604,10.3967,78.4489
641.7564,10.5381,78.7966
641.9088,11.2924,78.9352
642.0612,11.4148,78.0928
642.2136,11.433,76.5881
642.366,11.516,75.491
642.5184,11.5546,75.7945
642.6708,11.4318,76.2955
642.8232,11.3526,75.9278
642.9756,11.4328,76.7133
643.128,11.5349,76.4242
643.2804,11.51,75.8388
643.4328,11.6604,76.3554
643.5852,12.9106,75.8535
643.7376,13.5903,76.0886
643.89,12.6813,77.4298
644.0424,11.2873,78.0448
644.1948,10.7426,78.0719
644.3472,12.3926,78.1413
644.4996,22.0945,77.7472
644.652,35.1796,78.7225
644.8044,31.108,79.448
644.9568,18.5446,79.0547
645.1092,12.9204,78.4291
645.2616,12.0089,77.8035
645.414,13.3642,77.0407
645.5664,14.8371,76.2583
645.7188,13.3878,76.1542
645.8712,10.773,77.204
646.0236,10.9217,76.6825
646.176,16.5342,76.427
646.3284,20.8291,75.9683
646.4808,17.7534,74.262
646.6332,14.3272,72.0246
646.7856,15.5341,69.994
646.938,17.7374,67.4084
647.0904,19.5727,63.9478
647.2428,19.4301,62.7514
647.3952,16.4494,63.804
647.5476,15.3125,65.586
647.7,18.345,69.9196
647.8524,19.4584,73.0594
648.0048,18.8976,74.5995
648.1572,19.0885,74.4864
648.3096,19.4929,73.8411
648.462,18.8832,71.979
648.6144,18.7549,71.5886
648.7668,19.244,72.1322
648.9192,19.777,72.4923
649.0716,19.7445,72.9312
649.224,19.1192,74.0582
649.3764,18.7844,74.5316
649.5288,18.9231,74.7702
649.6812,19.2464,75.2376
649.8336,19.1811,74.2628
649.986,19.1315,72.7306
650.1384,19.1288,71.6035
650.2908,19.1958,71.0792
650.4432,19.039,70.8576
650.5956,17.7716,71.0299
650.748,15.6819,70.4047
650.9004,15.0245,69.7135
651.0528,17.0706,67.6557
651.2052,19.1167,64.6814
651.3576,21.3438,63.7033
651.51,27.2981,63.4363
651.6624,30.0303,63.8585
651.8148,25.507,65.0131
651.9672,21.6626,66.0036
652.1196,22.4992,65.8409
652.272,22.4689,66.3538
652.4244,21.3151,66.8667
652.5768,19.2556,65.765
652.7292,15.8579,64.618
652.8816,13.8984,63.8189
653.034,14.0551,62.1049
653.1864,16.1401,61.9101
653.3388,21.2943,62.9955
653.4912,24.5918,64.3309
653.6436,24.4251,65.4535
653.796,24.1126,66.1785
653.9484,24.344,67.0728
654.1008,24.1822,66.976
654.2532,23.9498,66.5736
654.4056,23.9147,67.1071
654.558,23.6208,66.6115
654.7104,23.3761,67.6413
654.8628,23.2909,66.502
655.0152,22.3273,66.2733
655.1676,20.204,65.5774
655.32,19.704,63.9048
655.4724,21.0111,64.1073
655.6248,21.9451,64.9251
655.7772,22.7253,66.0734
655.9296,22.7265,67.1326
656.082,21.9652,68.2574
656.2344,21.8851,68.7348
656.3868,21.9462,69.6963
656.5392,22.0054,70.1343
656.6916,22.058,69.515
656.844,22.0426,69.4899
656.9964,21.9027,68.8172
657.1488,21.6068,68.8059
657.3012,21.4385,69.7577
657.4536,21.2533,71.7805
657.606,20.2221,72.0902
657.7584,19.4439,73.1183
657.9108,19.8977,72.5516
658.0632,20.5343,72.0415
658.2156,20.4067,71.7323
658.368,20.2792,71.5831
658.5204,20.5617,70.9501
658.6728,21.5133,71.4677
658.8252,21.7523,72.0387
658.9776,21.6813,72.7768
659.13,21.883,73.3638
659.2824,22.4072,73.8778
659.4348,22.5859,75.1462
659.5872,21.6994,75.165
659.7396,19.7908,74.9534
659.892,18.3172,74.9082
660.0444,18.4984,74.8269
660.1968,19.0139,75.4268
660.3492,19.3318,75.3048
660.5016,19.2832,75.8162
660.654,18.7689,75.3277
660.8064,18.3163,74.564
660.9588,17.9435,74.0614
661.1112,17.8769,71.3536
661.2636,18.6095,69.0586
661.416,20.331,62.8647
661.5684,21.851,57.7582
661.7208,20.8637,53.429
661.8732,17.056,50.3713
662.0256,13.2372,50.0388
662.178,10.8521,51.584
662.3304,11.1685,55.1567
662.4828,12.969,58.8265
662.6352,14.2461,61.6421
662.7876,14.9148,64.4561
662.94,16.2634,64.7685
663.0924,17.8439,64.8295
663.2448,19.5277,63.3217
663.3972,21.0037,61.7648
663.5496,22.0685,60.5896
663.702,21.7216,58.6673
663.8544,17.8746,55.7161
664.0068,12.428,53.4325
664.1592,9.4047,51.8282
664.3116,9.6671,53.8362
664.464,11.3183,59.3378
664.6164,11.8212,64.7805
664.7688,11.8619,69.0596
664.9212,12.1504,72.7283
665.0736,12.1975,73.0348
665.226,12.8133,71.4953
665.3784,14.7641,69.9286
665.5308,16.5302,69.3433
665.6832,18.3073,69.3436
665.8356,19.3214,69.3029
665.988,19.2087,70.0854
666.1404,18.5985,71.2205
666.2928,17.6879,70.89
666.4452,17.2736,71.385
666.5976,18.5228,71.3101
666.75,19.5654,73.0371
666.9024,19.6763,74.6697
667.0548,19.6309,72.9901
667.2072,19.6476,72.8299
667.3596,19.6994,71.8363
667.512,19.8856,71.3016
667.6644,19.7228,71.6811
667.8168,19.6989,72.2375
667.9692,20.0967,72.9085
668.1216,19.915,73.7229
668.274,18.7841,73.8476
668.4264,18.2653,74.082
668.5788,18.0741,73.9806
668.7312,18.365,73.8399
668.8836,19.5144,72.297
669.036,19.7822,71.7925
669.1884,19.0867,71.2162
669.3408,19.0406,71.6989
669.4932,19.751,73.143
669.6456,20.2237,73.4199
669.798,19.3499,73.5394
669.9504,18.2132,72.1675
670.1028,17.7529,65.4978
670.2552,17.3753,59.3667
670.4076,16.2161,51.1693
670.56,15.0442,43.0943
670.7124,13.9549,39.8197
670.8648,13.5928,38.3852
671.0172,14.723,39.3186
671.1696,14.2658,40.3766
671.322,14.443,40.1005
671.4744,15.6842,40.9227
671.6268,15.0288,42.4615
671.7792,13.9534,47.9289
671.9316,13.224,51.7549
672.084,14.7966,56.3326
672.2364,17.6276,59.4659
672.3888,15.9429,59.926
672.5412,12.2805,60.3884
672.6936,13.1301,60.664
672.846,16.5769,60.0589
672.9984,19.6696,60.0107
673.1508,21.4432,59.8155
673.3032,21.8453,58.9693
673.4556,22.0139,58.9822
673.608,22.1443,59.0756
673.7604,22.4071,59.1158
673.9128,23.3537,58.8673
674.0652,25.8512,58.38
674.2176,28.1043,59.2696
674.37,28.7758,59.1586
674.5224,28.7891,59.0717
674.6748,27.7007,59.1918
674.8272,26.452,59.2105
674.9796,24.8827,58.9494
675.132,24.6945,58.5515
675.2844,26.2907,58.6094
675.4368,26.644,58.9892
675.5892,25.5053,58.7957
675.7416,25.0632,59.7657
675.894,25.2993,60.0581
676.0464,25.5871,60.1547
676.1988,25.352,59.1524
676.3512,25.3412,58.7259
676.5036,25.8768,58.4377
676.656,26.5886,57.4832
676.8084,27.0141,57.1111
676.9608,26.7133,56.0423
677.1132,25.9885,55.3005
677.2656,21.893,54.773
677.418,21.2785,55.7155
677.5704,24.5076,55.868
677.7228,25.5636,58.2561
677.8752,25.5102,58.6901
678.0276,25.8858,59.1382
678.18,25.0281,58.6922
678.3324,23.5221,58.0818
678.4848,23.9021,57.7599
678.6372,25.6567,58.7287
678.7896,25.9604,59.4898
678.942,25.5609,59.9331
679.0944,24.1011,60.6908
679.2468,21.9675,60.4133
679.3992,20.134,60.9684
679.5516,19.2305,61.346
679.704,21.4262,62.4246
679.8564,26.2307,62.6765
680.0088,28.9516,63.3682
680.1612,28.4936,64.4587
680.3136,27.6937,65.1825
680.466,25.9387,65.474
680.6184,22.8202,67.1054
680.7708,20.3528,67.4598
680.9232,19.9714,67.7686
681.0756,20.1093,68.0774
681.228,20.6156,65.729
681.3804,20.4167,66.6985
681.5328,19.0418,65.9102
681.6852,18.1271,65.7152
681.8376,18.1611,67.261
681.99,19.9122,67.3587
682.1424,21.9409,68.5478
682.2948,25.5971,69.3855
682.4472,26.7162,68.0457
682.5996,23.4399,66.9287
682.752,23.3424,65.4768
682.9044,24.1943,64.3626
683.0568,23.819,63.5233
683.2092,24.2859,64.2586
683.3616,23.0232,64.1912
683.514,21.2449,64.8267
683.6664,20.5188,64.1778
683.8188,18.7849,64.0834
683.9712,17.9051,64.725
684.1236,18.0393,64.4952
684.276,19.5174,65.1402
684.4284,20.0992,66.4188
684.5808,19.2193,66.7301
684.7332,18.2407,68.1133
684.8856,17.5494,68.9631
685.038,17.5734,69.2617
685.1904,17.658,69.5368
685.3428,17.5228,68.4257
685.4952,17.6108,67.8433
685.6476,18.1985,68.2041
685.8,18.5351,68.7967
685.9524,18.366,69.0298
686.1048,20.1018,69.9315
686.2572,21.8003,70.766
686.4096,19.7359,71.1665
686.562,17.3936,71.3931
686.7144,17.5724,70.3616
686.8668,18.418,70.4838
687.0192,19.2635,71.0587
687.1716,20.1111,72.0347
687.324,18.7448,72.9735
687.4764,14.5813,72.6046
687.6288,12.0695,72.892
687.7812,12.7103,72.5684
687.9336,14.0055,72.3723
688.086,14.2572,73.1414
688.2384,13.8594,72.5213
688.3908,13.5021,71.5121
688.5432,13.2537,71.5899
688.6956,14.7452,70.039
688.848,18.2672,72.0082
689.0004,20.0797,72.3781
689.1528,19.5862,72.917
689.3052,19.7312,72.7963
689.4576,20.3607,71.7272
689.61,19.9466,71.5922
689.7624,19.8618,72.3994
689.9148,20.6933,72.1704
690.0672,21.0536,71.3169
690.2196,20.9495,72.7782
690.372,20.6769,72.7297
690.5244,19.8521,73.9365
690.6768,19.0645,75.62
690.8292,19.2854,74.5805
690.9816,20.0347,73.3414
691.134,20.3135,73.0212
691.2864,20.3613,71.7887
691.4388,20.4808,71.9996
691.5912,20.4876,71.6536
691.7436,19.9621,71.3066
691.896,19.1115,71.0162
692.0484,18.6957,70.5831
692.2008,19.1408,70.6574
692.3532,19.7918,70.9775
692.5056,20.2134,70.902
692.658,20.3436,71.0604
692.8104,20.4439,69.923
692.9628,21.0161,69.3601
693.1152,21.6762,68.0191
693.2676,22.1058,67.8617
693.42,21.8814,68.0651
693.5724,21.5309,68.1325
693.7248,21.6164,67.7141
693.8772,22.0864,66.898
694.0296,20.2549,64.3583
694.182,15.8255,62.1206
694.3344,18.1806,61.6773
694.4868,33.7004,62.2566
694.6392,42.041,63.3024
694.7916,37.3095,65.3277
694.944,31.185,66.2824
695.0964,29.1828,67.0789
695.2488,27.8994,67.2548
695.4012,26.0063,67.2699
695.5536,27.1087,67.5275
695.706,28.7887,66.3271
695.8584,28.4988,65.1266
696.0108,28.4041,65.1151
696.1632,29.1274,65.5388
696.3156,31.9924,65.5197
696.468,32.3022,64.7221
696.6204,29.0863,62.4522
696.7728,31.9432,58.7944
696.9252,35.7277,55.0104
697.0776,28.2983,50.108
697.23,20.2369,48.6243
697.3824,20.7038,52.041
697.5348,21.8195,56.498
697.6872,20.9289,62.5357
697.8396,19.4916,67.6612
697.992,19.1458,69.0636
698.1444,19.1077,69.4438
698.2968,18.5205,69.9991
698.4492,18.1597,70.407
698.6016,17.987,72.0069
698.754,17.5086,72.7811
698.9064,17.4098,72.9461
699.0588,17.4682,72.4858
699.2112,17.6195,72.1433
699.3636,17.6971,71.8264
699.516,17.711,71.4843
699.6684,17.9464,72.1944
699.8208,18.0045,72.3844
699.9732,17.8502,72.3468
700.1256,18.5327,72.72
700.278,19.1622,72.6636
700.4304,18.602,72.4313
700.5828,17.5954,72.5327
700.7352,17.0237,71.9003
700.8876,16.7648,71.364
701.04,16.7944,70.4824
701.1924,16.3726,71.048
701.3448,14.4485,71.6287
