DEPT,ROP,GR,T-TEMP
69.342,33.4762,51.6132,23.1197
69.4944,37.0149,51.7272,23.1254
69.6468,39.7901,51.8411,23.1236
69.7992,42.8228,50.8449,23.1202
69.9516,43.2271,50.2587,23.1178
70.104,40.6725,48.2421,23.131
70.2564,38.2585,48.2372,23.1462
70.4088,36.0914,47.9163,23.1651
70.5612,37.5361,47.8654,23.1734
70.7136,36.7223,48.1637,23.1811
70.866,35.9215,48.7377,23.1886
71.0184,35.7097,47.6963,23.1947
71.1708,34.7878,47.8918,23.1966
71.3232,34.2952,48.8227,23.2015
71.4756,32.7066,48.3687,23.2088
71.628,29.5688,49.4946,23.2161
71.7804,28.6773,51.5149,23.2212
71.9328,27.702,51.6488,23.23
72.0852,27.1533,52.5968,23.2388
72.2376,28.5018,53.3304,23.2425
72.39,27.9532,53.4981,23.2481
72.5424,25.7404,53.4558,23.2538
72.6948,24.5974,54.563,23.273
72.8472,24.7498,54.7942,23.2803
72.9996,24.3143,55.5568,23.2881
73.152,27.0227,55.1946,23.2984
73.3044,33.2659,55.1763,23.3018
73.4568,35.369,53.7956,23.3066
73.6092,38.5877,52.0068,23.3208
73.7616,41.1384,52.2218,23.3349
73.914,38.2893,50.5535,23.3439
74.0664,35.8252,50.3963,23.3511
74.2188,34.5186,51.0917,23.3688
74.3712,32.5526,49.3909,23.3936
74.5236,30.1839,47.9675,23.4195
74.676,27.58,47.6328,23.4276
74.8284,27.3314,45.2505,23.4525
74.9808,27.9715,44.8516,23.4894
75.1332,28.4378,44.9807,23.5264
75.2856,29.1145,44.8372,23.5527
75.438,29.7637,45.6247,23.5551
75.5904,30.2301,47.1181,23.5585
75.7428,30.102,48.302,23.5809
75.8952,30.0198,51.1459,23.5911
76.0476,29.7912,52.2189,23.5984
76.2,29.7132,54.3033,23.5962
76.3524,29.6554,54.2475,23.5937
76.5048,30.0501,51.4211,23.5951
76.6572,30.2233,48.9447,23.5976
76.8096,29.1145,50.5925,23.6055
76.962,27.7063,48.495,23.6124
77.1144,30.9707,50.0993,23.6219
77.2668,32.9824,51.4803,23.6266
77.4192,36.0659,50.5631,23.6351
77.5716,38.0005,50.6937,23.6559
77.724,35.4889,51.2121,23.6602
