DEPT,GR,T-TEMP
692.9628,75.7518,34.4488
693.1152,75.997,34.4488
693.2676,75.8114,34.4488
693.42,75.2908,34.4488
693.5724,74.9873,34.4488
693.7248,73.5291,34.4488
693.8772,75.3609,34.4488
694.0296,76.9221,34.4488
694.182,78.6667,34.4488
694.3344,82.1091,34.4488
694.4868,80.2605,34.4488
694.6392,77.4248,34.4488
694.7916,76.146,34.4488
694.944,75.7274,34.4488
695.0964,76.7816,34.4488
695.2488,77.6241,34.4488
695.4012,77.3333,34.4488
695.5536,76.0249,34.4488
695.706,75.9457,34.4488
695.8584,75.2098,34.4488
696.0108,75.6363,34.4488
696.1632,75.9453,34.4488
696.3156,75.231,34.4488
696.468,76.6975,34.4488
696.6204,77.4448,34.4488
696.7728,79.7299,34.4488
696.9252,79.934,34.4488
697.0776,77.8338,34.4488
697.23,77.3909,34.4488
697.3824,76.0599,34.4488
697.5348,75.2436,34.4488
697.6872,75.3333,34.4488
697.8396,77.0619,34.4488
697.992,76.6554,34.4488
698.1444,77.1199,34.4488
698.2968,78.4803,34.4488
698.4492,76.8795,34.4488
698.6016,78.3725,34.4488
698.754,78.4452,34.4488
698.9064,77.2541,34.4488
699.0588,78.1724,34.4488
699.2112,77.433,34.4488
699.3636,77.3098,34.4488
699.516,76.8859,34.4488
699.6684,76.4,34.4488
699.8208,76.347,34.4488
699.9732,76.1796,34.4488
700.1256,76.7305,34.4488
700.278,77.5639,34.4488
700.4304,78.0,34.4488
700.5828,79.6667,34.4488
700.7352,80.0445,34.4488
700.8876,80.1869,34.4488
701.04,80.0,34.4488
701.1924,79.0,34.4488
701.3448,78.9651,34.4488
701.4972,78.2687,34.4488
701.6496,79.8792,34.4488
701.802,79.1395,34.4488
701.9544,79.07,34.4488
702.1068,78.6963,34.4488
702.2592,76.9474,34.4488
702.4116,75.3919,34.4488
702.564,77.1414,34.4488
702.7164,77.4464,34.4488
702.8688,78.2123,34.4488
703.0212,79.904,34.4488
703.1736,81.2805,34.4488
703.326,82.0,34.4488
703.4784,82.6355,34.4488
703.6308,81.775,34.4488
703.7832,78.9687,34.4488
703.9356,75.0,34.4488
704.088,75.0,34.4488
704.2404,75.2983,34.4488
704.3928,79.1901,34.4488
704.5452,80.4132,34.4488
704.6976,79.7091,34.4488
704.85,77.0008,34.4488
705.0024,74.5,34.4488
705.1548,73.785,34.4488
705.3072,74.0,34.4488
705.4596,74.6727,34.4488
705.612,76.3103,34.4488
705.7644,77.4584,34.4488
705.9168,76.9315,34.4488
706.0692,76.7234,34.4488
706.2216,77.3844,34.4488
706.374,78.0511,34.4488
706.5264,77.9634,34.4488
706.6788,76.3333,34.4488
706.8312,75.0536,34.4488
706.9836,74.1383,34.4488
707.136,74.6383,34.4488
707.2884,75.6148,34.4488
707.4408,76.4185,34.4488
707.5932,77.5296,34.4488
707.7456,76.5444,34.4488
707.898,75.9061,34.4488
708.0504,76.0,34.4488
708.2028,75.6511,34.4488
708.3552,76.7944,34.4488
708.5076,78.4611,34.4488
708.66,80.2555,34.4488
708.8124,80.6667,34.4488
708.9648,83.2717,34.4488
709.1172,83.531,34.4488
709.2696,81.0,34.4488
709.422,81.0,34.4488
709.5744,79.6525,34.4488
709.7268,79.191,34.4488
709.8792,80.168,34.4488
710.0316,81.0,34.4488
710.184,80.8024,34.4488
710.3364,81.1756,34.4488
710.4888,81.8723,34.4488
710.6412,80.1141,34.4488
710.7936,78.3846,34.4488
710.946,76.1213,34.4488
711.0984,75.7388,34.4488
711.2508,76.1449,34.4488
711.4032,76.9408,34.4488
711.5556,77.3912,34.4488
711.708,76.5573,34.4488
711.8604,76.5063,34.4488
712.0128,77.3645,34.4488
712.1652,77.5556,34.4488
712.3176,77.3228,34.4488
712.47,78.1191,34.4488
712.6224,77.5171,34.4488
712.7748,76.4584,34.4488
712.9272,78.1656,34.4488
713.0796,77.9693,34.4488
713.232,77.9839,34.4488
713.3844,76.3816,34.4488
713.5368,74.9031,34.4488
713.6892,75.0954,34.4488
713.8416,74.6627,34.4488
713.994,75.0797,34.4488
714.1464,75.0924,34.4488
714.2988,75.9726,34.4488
714.4512,75.3745,34.4488
714.6036,76.7333,34.4488
714.756,78.2,34.4488
714.9084,75.5771,34.4488
715.0608,76.2906,34.4488
715.2132,76.9574,34.4488
715.3656,76.2589,34.4488
715.518,75.7067,34.4488
715.6704,75.6079,34.4488
715.8228,73.7142,34.4488
715.9752,73.5588,34.4488
716.1276,74.0,34.4488
716.28,71.3442,34.4488
716.4324,68.4453,34.4488
716.5848,69.8766,34.4488
716.7372,71.0436,34.4488
716.8896,71.7333,34.4488
717.042,71.75,34.4488
717.1944,70.0,34.4488
717.3468,71.7223,34.4488
717.4992,72.6563,34.4488
717.6516,74.1875,34.4488
717.804,76.2399,34.4488
717.9564,76.5164,34.4488
718.1088,77.0276,34.4488
718.2612,76.5669,34.4488
718.4136,76.4383,34.4488
718.566,75.6096,34.4488
718.7184,75.7481,34.4488
718.8708,75.6581,34.4488
719.0232,76.2976,34.4488
719.1756,76.1208,34.4488
719.328,76.0146,34.4488
719.4804,76.6036,34.4488
719.6328,74.6815,34.4488
719.7852,75.2245,34.4488
719.9376,74.4967,34.4488
720.09,75.5741,34.4488
720.2424,76.6667,34.4488
720.3948,77.0,34.4488
720.5472,78.5676,34.4488
720.6996,79.2162,34.4488
720.852,77.4666,34.4488
721.0044,77.2,34.4488
721.1568,76.6828,34.4488
721.3092,75.1355,34.4488
721.4616,72.7612,34.4488
721.614,71.2112,34.4488
721.7664,71.5234,34.4488
721.9188,71.0,34.4488
722.0712,73.2295,34.4488
722.2236,74.5257,34.4488
722.376,74.3333,34.4488
722.5284,76.0,34.4488
722.6808,76.0,34.4488
722.8332,73.5178,34.4488
722.9856,74.1844,34.4488
723.138,74.0879,34.4488
723.2904,74.6836,34.4488
723.4428,75.4452,34.4488
723.5952,77.6998,34.4488
723.7476,78.422,34.4488
723.9,79.2,34.4488
724.0524,79.0808,34.4488
724.2048,78.2659,34.4488
724.3572,77.1503,34.4488
724.5096,77.6936,34.4488
724.662,77.0646,34.4488
724.8144,76.6667,34.4488
724.9668,75.9231,34.4488
725.1192,73.0639,34.4488
725.2716,73.8972,34.4488
725.424,73.1429,34.4488
725.5764,73.1429,34.4488
725.7288,75.7794,34.4488
725.8812,74.4348,34.4488
726.0336,74.8458,34.4488
726.186,74.9257,34.4488
726.3384,74.1649,34.4488
726.4908,73.7191,34.4488
726.6432,74.5045,34.4488
726.7956,74.5876,34.4488
726.948,75.6667,34.4488
727.1004,76.2492,34.4488
727.2528,75.9958,34.4488
727.4052,75.2652,34.4488
727.5576,72.8,34.4488
727.71,72.7014,34.4488
727.8624,71.3609,34.4488
728.0148,69.2593,34.4488
728.1672,70.315,34.4488
728.3196,71.815,34.4488
728.472,73.315,34.4488
728.6244,72.333,34.4488
728.7768,73.0,34.4488
728.9292,71.7545,34.4488
729.0816,71.5639,34.4488
729.234,72.3333,34.4488
729.3864,71.3333,34.4488
729.5388,70.1641,34.4488
729.6912,68.7659,34.4488
729.8436,67.2835,34.4488
729.996,64.3083,34.4488
730.1484,63.6274,34.4488
730.3008,62.8106,34.4488
730.4532,59.7756,34.4488
730.6056,56.4777,34.4488
730.758,53.1798,34.4488
730.9104,52.0253,34.4488
731.0628,52.6686,34.4488
731.2152,52.6911,34.4488
731.3676,54.2615,34.4488
731.52,52.1769,34.4488
731.6724,54.4846,34.4488
731.8248,57.1771,34.4488
731.9772,57.6,34.4488
732.1296,60.0528,34.4488
732.282,65.0397,34.4488
732.4344,70.2183,34.4488
732.5868,75.1916,34.4488
732.7392,75.3333,34.4488
732.8916,74.5919,34.4488
733.044,73.0149,34.4488
733.1964,72.3487,34.4488
733.3488,71.3333,34.4488
733.5012,71.1597,34.4488
733.6536,71.0562,34.4488
733.806,69.9252,34.4488
733.9584,70.3333,34.4488
734.1108,70.3333,34.4488
734.2632,72.0,34.4488
734.4156,72.5296,34.4488
734.568,73.6407,34.4488
734.7204,73.5389,34.4488
734.8728,72.7472,34.4488
735.0252,70.3969,34.4488
735.1776,70.1716,34.4488
735.33,71.7481,34.4488
735.4824,71.9646,34.4488
735.6348,72.9522,34.4488
735.7872,73.791,34.4488
735.9396,71.0937,34.4488
736.092,68.9266,34.4488
736.2444,69.6667,34.4488
736.3968,69.9315,34.4488
736.5492,71.0319,34.4488
736.7016,71.5409,34.4488
736.854,72.0,34.4488
737.0064,72.9485,34.4488
737.1588,72.6152,34.4488
737.3112,73.2854,34.4488
737.4636,72.6604,34.4488
737.616,72.0354,34.4488
737.7684,71.4104,34.4488
737.9208,71.1537,34.4488
738.0732,71.6024,34.4488
738.2256,71.2318,34.4488
738.378,71.0716,34.4488
738.5304,70.0,34.4488
738.6828,68.906,34.4488
738.8352,68.7399,34.4488
738.9876,69.6073,34.4488
739.14,71.4529,34.4488
739.2924,72.0766,34.4488
739.4448,72.3746,34.4488
739.5972,71.3933,34.4488
739.7496,70.1366,34.4488
739.902,68.7983,34.4488
740.0544,67.5528,34.4488
740.2068,65.8322,34.4488
740.3592,66.046,34.4488
740.5116,66.3251,34.4488
740.664,66.2953,34.4488
740.8164,67.5497,34.4488
740.9688,68.2635,34.4488
741.1212,68.9645,34.6059
741.2736,69.5656,34.8716
741.426,72.0,35.1374
741.5784,71.7352,35.4031
741.7308,72.4484,35.6688
741.8832,72.8249,35.7103
742.0356,72.359,35.423
742.188,71.7143,35.1358
742.3404,71.1306,34.8485
742.4928,69.781,34.5613
742.6452,68.3333,34.6236
742.7976,67.9515,34.9109
742.95,67.8467,35.1981
743.1024,66.6168,35.4854
743.2548,66.6667,35.7727
743.4072,67.4793,35.8268
743.5596,69.6823,35.8268
743.712,72.6148,35.8268
743.8644,73.7724,35.8268
744.0168,73.2626,35.8268
744.1692,71.63,35.8268
744.3216,71.7939,35.8268
744.474,72.6124,35.8268
744.6264,72.9363,35.8268
744.7788,74.9005,35.8268
744.9312,74.5389,35.8268
745.0836,74.3333,35.8268
745.236,71.7935,35.8268
745.3884,72.2518,35.8268
745.5408,72.7179,35.8268
745.6932,72.3333,35.8268
745.8456,74.5221,35.8268
745.998,75.9007,35.8268
746.1504,76.3452,35.8268
746.3028,76.6462,35.8268
746.4552,76.5304,35.8268
746.6076,74.6467,35.8268
746.76,74.4,35.8268
746.9124,73.5407,35.8268
747.0648,72.3333,35.8268
747.2172,72.7041,35.8268
747.3696,73.1138,35.8268
747.522,73.8718,35.8268
747.6744,74.0129,35.8268
747.8268,73.3333,35.8268
747.9792,72.9097,35.8268
748.1316,71.7022,35.8268
748.284,73.5176,35.8268
748.4364,74.1277,35.8268
748.5888,75.0,35.8268
748.7412,74.3526,35.8268
748.8936,73.2763,35.8268
749.046,73.9205,35.8268
749.1984,72.315,35.8268
749.3508,72.2044,35.8268
749.5032,69.1514,35.8268
749.6556,65.4833,35.8268
749.808,63.2728,35.8268
749.9604,63.0,35.8268
750.1128,64.1122,35.8268
750.2652,67.1153,35.8268
750.4176,69.0481,35.8268
750.57,70.2129,35.8268
750.7224,71.6667,35.8268
750.8748,73.7744,35.8268
751.0272,75.3034,35.8268
751.1796,76.0,35.8268
751.332,76.3333,35.8268
751.4844,76.3333,35.8268
751.6368,76.6374,35.8268
751.7892,77.2754,35.8268
751.9416,76.6667,35.8268
752.094,76.6667,35.8268
752.2464,76.5786,35.8268
752.3988,76.1919,35.8268
752.5512,76.202,35.8268
752.7036,76.6667,35.8268
752.856,74.8549,35.8268
753.0084,74.4762,35.8268
753.1608,74.7234,35.8268
753.3132,74.2126,35.8268
753.4656,74.3583,35.8268
753.618,74.6667,35.8268
753.7704,75.3013,35.8268
753.9228,76.9061,35.8268
754.0752,77.8757,35.8268
754.2276,77.3333,35.8268
754.38,77.5981,35.8268
754.5324,75.4563,35.8268
754.6848,73.5746,35.8268
754.8372,72.9408,35.8268
754.9896,74.1798,35.8268
755.142,75.5684,35.8268
755.2944,76.4613,35.8268
755.4468,78.7944,35.8268
755.5992,79.0907,35.8268
755.7516,77.1729,35.8268
755.904,77.7979,35.8268
756.0564,77.4745,35.8268
756.2088,77.4252,35.8268
756.3612,75.2548,35.8268
756.5136,76.2497,35.8268
756.666,75.3844,35.8268
756.8184,75.8058,35.8268
756.9708,76.6561,35.8268
757.1232,78.3611,35.8268
757.2756,78.5088,35.8268
757.428,79.0111,35.8268
757.5804,78.5349,35.8268
757.7328,77.9501,35.8268
757.8852,75.3333,35.8268
758.0376,73.8247,35.8268
758.19,72.1841,35.8268
758.3424,72.4449,35.8268
758.4948,75.6667,35.8268
758.6472,76.4,35.8268
758.7996,77.1414,35.8268
758.952,78.697,35.8268
759.1044,79.1697,35.8268
759.2568,78.7556,35.8268
759.4092,80.0,35.8268
759.5616,77.8843,35.8268
759.714,75.6667,35.8268
759.8664,75.3333,35.8268
760.0188,75.3077,35.8268
760.1712,74.8014,35.8268
760.3236,74.3847,35.8268
760.476,76.1869,35.8268
760.6284,75.6128,35.8268
760.7808,72.9739,35.8268
760.9332,74.1417,35.8268
761.0856,76.2436,35.8268
761.238,75.7932,35.8268
761.3904,76.0,35.8268
761.5428,77.0,35.8268
761.6952,76.1667,35.8268
761.8476,76.9112,35.8268
762.0,77.9459,35.8268
762.1524,77.0934,35.8268
762.3048,74.9864,35.8268
762.4572,73.4565,35.8268
762.6096,72.8038,35.8268
762.762,73.5395,35.8268
762.9144,74.6136,35.8268
763.0668,74.4861,35.8268
763.2192,73.7928,35.8268
763.3716,72.7679,35.8268
763.524,71.6991,35.8268
763.6764,75.4314,35.8268
763.8288,78.3788,35.8268
763.9812,81.7706,35.8268
764.1336,81.6517,35.8268
764.286,79.1121,35.8268
764.4384,77.954,35.8268
764.5908,77.4,35.8268
764.7432,78.704,35.8268
764.8956,75.5274,35.8268
765.048,75.0804,35.8268
765.2004,73.2499,35.8268
765.3528,71.7181,35.8268
765.5052,73.1386,35.8268
765.6576,73.0084,35.8268
765.81,72.8382,35.8268
765.9624,73.5385,35.8268
766.1148,72.9296,35.8268
766.2672,73.2694,35.8268
766.4196,74.9212,35.8268
766.572,76.5717,35.8268
766.7244,76.2276,35.8268
766.8768,75.7237,35.7839
767.0292,75.6857,35.713
767.1816,76.7371,35.6422
767.334,77.3136,35.5713
767.4864,79.0779,35.5005
767.6388,78.1184,35.4296
767.7912,76.8536,35.3587
767.9436,77.5479,35.2879
768.096,78.1677,35.217
768.2484,78.7737,35.1462
768.4008,78.9714,35.0753
768.5532,76.6787,35.0044
768.7056,74.0934,34.9336
768.858,72.4521,34.8627
769.0104,72.6706,34.7919
769.1628,75.0949,34.721
769.3152,77.3546,34.6501
769.4676,76.8446,34.5793
769.62,77.415,34.5084
769.7724,77.2776,34.4375
769.9248,76.7852,34.3667
770.0772,77.0725,34.2958
770.2296,77.5609,34.225
770.382,77.9091,34.1541
770.5344,76.9234,34.0832
770.6868,77.617,34.0124
770.8392,78.4023,33.9415
770.9916,78.1704,33.8707
771.144,78.1681,33.7998
771.2964,77.9638,33.7289
771.4488,76.9234,33.6581
771.6012,76.5015,33.5872
771.7536,76.6528,33.5164
771.906,76.4712,33.4455
772.0584,76.2897,33.3746
772.2108,76.1081,33.3038
772.3632,75.9265,33.2329
772.5156,75.745,33.1621
772.668,75.5634,33.0912
772.8204,75.3819,33.0203
772.9728,75.2003,32.9495
773.1252,75.0188,32.8786
773.2776,74.8372,32.8078
773.43,74.6557,32.7369
773.5824,74.4741,32.666
773.7348,74.2926,32.5952
773.8872,74.111,32.5243
774.0396,73.9295,32.4535
774.192,73.7479,32.3826
774.3444,73.5664,32.3117
774.4968,73.3848,32.2409
774.6492,73.2033,32.17
774.8016,73.0217,32.0992
774.954,72.8402,32.0283
775.1064,72.6586,31.9574
775.2588,72.4771,31.8866
775.4112,72.2955,31.8157
775.5636,72.114,31.7449
775.716,71.9324,31.674
775.8684,71.7509,31.6031
776.0208,71.5693,31.5323
776.1732,71.3878,31.4614
776.3256,71.2062,31.3906
776.478,71.0247,31.3197
776.6304,70.8431,31.2488
776.7828,70.6616,31.178
776.9352,70.48,31.1071
777.0876,70.2985,31.0362
777.24,70.1169,30.9654
777.3924,69.9354,30.8945
777.5448,69.7538,30.8237
777.6972,69.5723,30.7528
777.8496,69.3907,30.6819
778.002,69.2092,30.6111
778.1544,69.0276,30.5402
778.3068,68.8461,30.4694
778.4592,68.6645,30.3985
778.6116,68.483,30.3276
778.764,68.3014,30.2966
778.9164,68.1199,30.2743
779.0688,67.9383,30.252
779.2212,67.7568,30.2297
779.3736,67.5752,30.2074
779.526,67.3937,30.1851
779.6784,67.2121,30.1627
779.8308,67.0306,30.1404
779.9832,66.849,30.1181
780.1356,66.6675,30.0958
780.288,66.4859,30.0735
780.4404,66.3044,30.0511
780.5928,66.1228,30.0288
780.7452,65.9412,30.0065
780.8976,65.7597,29.9842
781.05,65.5781,29.9619
781.2024,65.3966,29.9396
781.3548,65.215,29.9172
781.5072,65.0335,29.8949
781.6596,64.8519,29.8726
781.812,64.6704,29.8503
781.9644,64.4888,29.828
782.1168,64.3073,29.8057
782.2692,64.1257,29.7833
782.4216,63.9442,29.761
782.574,63.7626,29.7387
782.7264,63.5811,29.7164
782.8788,63.3995,29.6941
783.0312,63.218,29.6718
783.1836,63.0364,29.6494
783.336,62.8549,29.6271
783.4884,62.6733,29.6048
783.6408,62.4918,29.5825
783.7932,62.3102,29.5602
783.9456,62.1287,29.5379
784.098,61.9471,29.5155
784.2504,61.7656,29.4932
784.4028,61.584,29.4709
784.5552,61.4025,29.4486
784.7076,61.2209,29.4263
784.86,61.0394,29.404
785.0124,60.8578,29.3816
785.1648,60.6763,29.3593
785.3172,60.4947,29.337
785.4696,60.3132,29.3147
785.622,60.1316,29.2924
785.7744,59.9501,29.27
785.9268,59.7685,29.2477
786.0792,59.587,29.2254
786.2316,59.4054,29.2031
786.384,59.2239,29.1808
786.5364,59.0423,29.1585
786.6888,58.8608,29.1361
786.8412,58.6792,29.1138
786.9936,58.4977,29.0915
787.146,58.3161,29.0692
787.2984,58.1346,29.0469
787.4508,57.953,29.0246
787.6032,57.7715,29.0022
787.7556,57.5899,28.9799
787.908,57.4084,28.9576
788.0604,57.2268,28.937
788.2128,57.0453,28.937
788.3652,56.8637,28.937
788.5176,56.6822,28.937
788.67,56.5006,28.937
788.8224,56.319,28.937
788.9748,56.1375,28.937
789.1272,55.9559,28.937
789.2796,55.7744,28.937
789.432,55.5928,28.937
789.5844,55.4113,28.937
789.7368,55.2297,28.937
789.8892,55.0482,28.937
790.0416,54.8666,28.937
790.194,54.6851,28.937
790.3464,54.5035,28.937
790.4988,54.322,28.937
790.6512,54.1404,28.937
790.8036,53.9589,28.937
790.956,53.7773,28.937
791.1084,53.5958,28.937
791.2608,53.4142,28.937
791.4132,53.2327,28.937
791.5656,53.0511,28.937
791.718,52.8696,28.937
791.8704,52.688,28.937
792.0228,52.5065,28.937
792.1752,52.3249,28.937
792.3276,52.1434,28.937
792.48,51.9808,28.937
792.6324,51.8895,28.937
792.7848,51.8,28.937
792.9372,51.5648,28.937
793.0896,52.125,28.937
793.242,52.2733,28.937
793.3944,52.8039,28.937
793.5468,53.7489,28.937
793.6992,53.9616,28.937
793.8516,54.9865,28.937
794.004,53.517,28.937
794.1564,51.4243,28.937
794.3088,50.25,28.937
794.4612,49.5264,28.937
794.6136,50.0591,28.937
794.766,51.3608,28.937
794.9184,52.0,28.937
795.0708,50.5593,28.937
795.2232,49.4514,28.937
795.3756,48.6625,28.937
795.528,49.1667,28.937
795.6804,50.0967,28.937
795.8328,51.8677,28.937
795.9852,53.0882,28.937
796.1376,54.3087,28.937
796.29,54.4821,28.937
796.4424,51.1251,28.937
796.5948,50.1661,28.937
796.7472,50.0,28.937
796.8996,47.6378,28.937
797.052,47.0717,28.937
797.2044,46.838,29.067
797.3568,46.2782,29.516
797.5092,45.8168,29.9651
797.6616,47.1478,30.315
797.814,48.0333,30.315
797.9664,49.2267,30.315
798.1188,48.5493,30.315
798.2712,46.2529,30.315
798.4236,43.8259,30.315
798.576,41.4862,30.315
798.7284,41.3135,30.315
798.8808,41.6,30.315
799.0332,42.4433,30.315
799.1856,42.936,30.315
799.338,44.2248,30.315
799.4904,45.7048,30.315
799.6428,46.4,30.315
799.7952,46.9627,30.315
799.9476,47.4011,30.315
800.1,48.0043,30.315
800.2524,49.0,30.315
800.4048,49.7627,30.315
800.5572,49.9831,30.315
800.7096,49.648,30.315
800.862,48.4303,30.315
801.0144,47.2125,30.315
801.1668,46.1632,30.315
801.3192,46.0,30.315
801.4716,45.8734,30.315
801.624,45.7732,30.315
801.7764,46.081,30.315
801.9288,46.0079,30.315
802.0812,48.4945,30.315
802.2336,52.2977,30.315
802.386,52.8655,30.315
802.5384,57.0889,30.315
802.6908,59.5782,30.315
802.8432,61.6045,30.315
802.9956,62.3333,30.315
803.148,63.8074,30.315
803.3004,64.0378,30.315
803.4528,63.3607,30.315
803.6052,62.6659,30.315
803.7576,62.3333,30.315
803.91,60.8348,30.315
804.0624,61.7313,30.315
804.2148,63.3457,30.315
804.3672,63.0554,30.315
804.5196,62.6667,30.315
804.672,63.7085,30.315
804.8244,63.7525,30.315
804.9768,63.3125,30.315
805.1292,64.3428,30.315
805.2816,64.3456,30.315
805.434,64.0187,30.315
805.5864,61.3644,30.315
805.7388,60.5311,30.315
805.8912,59.2745,30.315
806.0436,58.3403,30.315
806.196,58.4,30.315
806.3484,58.7752,30.315
806.5008,57.3024,30.315
806.6532,56.0,30.315
806.8056,54.7495,30.315
806.958,52.7523,30.315
807.1104,49.7558,30.315
807.2628,49.2797,30.315
807.4152,46.7288,30.315
807.5676,46.0,30.315
807.72,46.1563,30.315
807.8724,44.9059,30.315
808.0248,44.177,30.315
808.1772,43.6667,30.315
808.3296,43.7627,30.315
808.482,45.0488,30.315
808.6344,46.7273,30.315
808.7868,48.7928,30.315
808.9392,48.6288,30.315
809.0916,48.6,30.315
809.244,48.6,30.315
809.3964,47.8279,30.315
809.5488,47.3333,30.315
809.7012,48.1105,30.315
809.8536,49.0424,30.315
810.006,50.2045,30.315
810.1584,50.0,30.315
810.3108,49.3747,30.315
810.4632,50.348,30.315
810.6156,50.9766,30.315
810.768,51.4171,30.315
810.9204,51.4379,30.315
811.0728,50.5763,30.315
811.2252,51.0449,30.315
811.3776,51.2849,30.315
811.53,51.5763,30.315
811.6824,50.9427,30.315
811.8348,50.5909,30.315
811.9872,52.0998,30.315
812.1396,51.8333,30.315
812.292,51.9896,30.315
812.4444,52.393,30.315
812.5968,52.0355,30.315
812.7492,52.3333,30.315
812.9016,52.258,30.315
813.054,52.4808,30.315
813.2064,53.1074,30.315
813.3588,53.5706,30.315
813.5112,54.3834,30.315
813.6636,54.9689,30.315
813.816,54.0699,30.315
813.9684,53.0466,30.315
814.1208,51.6794,30.315
814.2732,50.6687,30.315
814.4256,50.1794,30.315
814.578,50.28,30.315
814.7304,50.6179,30.315
814.8828,51.1429,30.315
815.0352,51.5565,30.315
815.1876,51.8527,30.315
815.34,52.4379,30.315
815.4924,52.6965,30.315
815.6448,52.461,30.315
815.7972,52.836,30.315
815.9496,53.1563,30.315
816.102,53.431,30.315
816.2544,54.0,30.315
816.4068,53.6765,30.315
816.5592,53.8875,30.315
816.7116,53.1276,30.315
816.864,52.6667,30.315
817.0164,52.1525,30.315
817.1688,51.1352,30.315
817.3212,50.2974,30.315
817.4736,49.3844,30.315
817.626,49.3333,30.315
817.7784,48.2935,30.315
817.9308,50.594,30.315
818.0832,52.791,30.315
818.2356,53.0,30.315
818.388,54.3333,30.315
818.5404,52.6877,30.315
818.6928,51.7768,30.315
818.8452,51.0339,30.315
818.9976,50.5736,30.315
819.15,50.211,30.315
819.3024,50.8096,30.315
819.4548,51.0901,30.315
819.6072,51.3706,30.315
819.7596,51.5,30.315
819.912,51.9661,30.315
820.0644,52.0466,30.315
820.2168,51.356,30.315
820.3692,51.0266,30.315
820.5216,51.3947,30.315
820.674,50.9216,30.315
820.8264,52.2397,30.315
820.9788,52.6667,30.315
821.1312,53.268,30.315
821.2836,53.4555,30.315
821.436,52.1665,30.315
821.5884,52.4816,30.315
821.7408,52.7932,30.315
821.8932,51.4725,30.315
822.0456,51.7461,30.315
822.198,51.0574,30.315
822.3504,50.9642,30.315
822.5028,52.277,30.315
822.6552,49.8291,30.315
822.8076,50.315,30.315
822.96,50.6255,30.315
823.1124,49.9048,30.315
823.2648,50.7091,30.315
823.4172,50.9921,30.315
823.5696,51.4936,30.315
823.722,52.4784,30.315
823.8744,53.4633,30.315
824.0268,52.6667,30.315
824.1792,52.6667,30.315
824.3316,54.0,30.315
824.484,55.3128,30.315
824.6364,56.6764,30.315
824.7888,56.7293,30.315
824.9412,56.6667,30.315
825.0936,58.4302,30.315
825.246,59.1681,30.315
825.3984,60.5936,30.315
825.5508,61.4855,30.315
825.7032,60.4255,30.315
825.8556,59.8723,30.315
826.008,59.5027,30.315
826.1604,59.1241,30.315
826.3128,58.9095,30.315
826.4652,57.5559,30.315
826.6176,57.0232,30.315
826.77,56.0398,30.315
826.9224,58.4068,30.315
827.0748,60.9068,30.315
827.2272,62.0,30.315
827.3796,60.8361,30.315
827.532,60.4,30.315
827.6844,59.6407,30.315
827.8368,58.1078,30.315
827.9892,56.5578,30.315
828.1416,57.9441,30.315
828.294,59.5255,30.315
828.4464,61.3441,30.315
828.5988,60.6966,30.315
828.7512,59.5168,30.315
828.9036,58.8258,30.315
829.056,58.3333,30.315
829.2084,58.3333,30.315
829.3608,57.8691,30.315
829.5132,56.5894,30.315
829.6656,55.3777,30.315
829.818,55.1864,30.315
829.9704,55.2453,30.315
830.1228,55.5209,30.315
830.2752,54.8629,30.315
830.4276,53.8918,30.315
830.58,53.2559,30.315
830.7324,53.3333,30.315
830.8848,53.5179,30.315
831.0372,56.6254,30.315
831.1896,58.9291,30.315
831.342,60.36,30.315
831.4944,61.3333,30.315
831.6468,61.5244,30.315
831.7992,60.8499,30.315
831.9516,60.163,30.315
832.104,58.4745,30.315
832.2564,58.0,30.315
832.4088,57.1449,30.315
832.5612,56.4578,30.315
832.7136,55.5146,30.315
832.866,55.2548,30.315
833.0184,54.9014,30.315
833.1708,55.1593,30.315
833.3232,55.2267,30.315
833.4756,55.2462,30.315
833.628,54.7953,30.315
833.7804,53.7162,30.315
833.9328,53.4286,30.315
834.0852,53.1429,30.315
834.2376,53.1041,30.315
834.39,53.0,30.315
834.5424,53.1365,30.315
834.6948,52.4447,30.315
834.8472,52.8711,30.315
834.9996,53.4595,30.315
835.152,53.3164,30.315
835.3044,54.3627,30.315
835.4568,55.3542,30.315
835.6092,54.6667,30.315
835.7616,54.8362,30.315
835.914,54.0,30.315
836.0664,54.2135,30.315
836.2188,55.1938,30.315
836.3712,56.4741,30.315
836.5236,57.4286,30.315
836.676,57.9119,30.315
836.8284,57.6206,30.315
836.9808,56.0101,30.315
837.1332,55.711,30.315
837.2856,53.9649,30.315
837.438,51.9447,30.315
837.5904,49.9791,30.315
837.7428,48.2435,30.315
837.8952,47.7781,30.315
838.0476,48.1152,30.315
838.2,48.6496,30.315
838.3524,48.5725,30.315
838.5048,48.6417,30.315
838.6572,49.2449,30.315
838.8096,49.9704,30.315
838.962,50.9433,30.315
839.1144,51.0369,30.315
839.2668,51.4108,30.315
839.4192,51.5492,30.315
839.5716,51.3333,30.315
839.724,50.7081,30.315
839.8764,49.5725,30.315
840.0288,48.9258,30.315
840.1812,49.64,30.315
840.3336,49.9084,30.315
840.486,50.4772,30.315
840.6384,51.8425,30.315
840.7908,51.5047,30.315
840.9432,51.6619,30.315
841.0956,51.7649,30.315
841.248,51.4102,30.315
841.4004,51.9887,30.315
841.5528,52.1678,30.315
841.7052,52.1111,30.315
841.8576,52.375,30.315
