TVD,ROP,GR
67.6656,28.1131,56.1052
67.818,30.3804,57.2846
67.9704,30.974,57.1457
68.1228,30.4598,57.0068
68.2752,29.8058,58.4
68.4276,29.5993,58.4
68.58,28.4587,56.5019
68.7324,28.9234,54.3195
68.8848,31.7108,52.1371
69.0372,34.2916,49.9546
69.1896,38.0081,47.7722
69.342,41.1291,50.8611
69.4944,41.2353,51.9914
69.6468,41.4669,54.6675
69.7992,41.3577,54.8478
69.9516,41.8691,54.2175
70.104,41.7117,53.5873
70.2564,42.1108,53.5
70.4088,42.3482,53.5
70.5612,42.0387,56.3942
70.7136,41.7181,60.2407
70.866,41.4982,62.9147
71.0184,40.734,61.2
71.1708,36.8379,61.4803
71.3232,28.7147,59.0282
71.4756,22.0885,56.4343
71.628,15.377,53.8403
71.7804,24.536,53.2
71.9328,38.0646,53.2
72.0852,50.6752,52.4742
72.2376,60.1215,51.3873
72.39,58.2656,50.3004
72.5424,54.0267,50.0
72.6948,54.2038,49.1155
72.8472,51.5242,51.3886
72.9996,48.9743,55.2205
73.152,44.7054,58.0
73.3044,40.0515,58.0
73.4568,36.8615,59.1103
73.6092,34.051,57.6713
73.7616,34.1331,56.2323
73.914,38.5796,55.8
74.0664,40.0738,55.6632
74.2188,36.0504,54.7785
74.3712,31.2844,53.8939
74.5236,24.3885,52.6
74.676,19.779,53.5
74.8284,19.3628,53.9438
74.9808,25.814,54.3061
75.1332,31.129,54.7037
75.2856,39.3716,55.1788
75.438,48.0609,55.2
75.5904,53.5844,55.2777
75.7428,64.5234,55.1368
75.8952,77.0782,54.4829
76.0476,90.1483,53.829
76.2,111.5939,54.7106
76.3524,112.8357,56.3661
76.5048,116.2854,59.4021
76.6572,137.7301,59.6532
76.8096,143.0498,59.5556
76.962,117.0939,59.4167
77.1144,109.9109,58.3496
77.2668,109.8011,57.3209
77.4192,110.9856,56.2922
77.5716,141.892,55.2635
77.724,157.4778,54.2348
77.8764,147.5158,53.2061
78.0288,143.7937,52.1774
78.1812,149.503,51.1487
78.3336,139.3905,50.1199
78.486,155.515,49.0912
78.6384,150.966,49.5645
78.7908,140.6705,50.184
78.9432,140.3184,50.8034
79.0956,127.6329,51.4229
79.248,122.2199,52.0423
79.4004,123.9114,50.0285
79.5528,127.3359,47.5
79.7052,109.6049,46.1667
79.8576,103.3143,47.3414
80.01,78.9973,49.4476
80.1624,53.9071,50.6159
80.3148,42.6866,50.2857
80.4672,35.5018,50.3283
80.6196,30.25,50.2954
80.772,33.4066,50.2273
80.9244,40.1749,50.1593
81.0768,44.541,49.625
81.2292,50.5541,50.3333
81.3816,58.134,49.9251
81.534,59.9115,50.3104
81.6864,59.794,50.6181
81.8388,59.3769,50.9258
81.9912,54.8007,51.0
82.1436,53.6624,50.6348
82.296,53.9722,52.1689
82.4484,48.9818,54.7958
82.6008,44.9206,54.6152
82.7532,42.7533,53.8362
82.9056,37.796,55.5551
83.058,36.327,53.4
83.2104,37.6395,53.0348
83.3628,36.0605,52.382
83.5152,36.1829,51.8428
83.6676,36.9787,51.125
83.82,38.8941,50.6337
83.9724,40.0279,50.2908
84.1248,44.7646,50.5066
84.2772,43.2908,51.7686
84.4296,40.7973,53.0306
84.582,40.4748,52.8571
84.7344,37.779,52.8571
84.8868,39.3639,53.0
85.0392,39.4353,53.0
85.1916,38.7675,53.0
85.344,36.9052,53.4286
85.4964,35.6164,53.7583
85.6488,35.2975,54.8073
85.8012,35.6245,53.5795
85.9536,35.7968,53.0
86.106,34.7447,52.5079
86.2584,33.5625,51.1442
86.4108,31.775,50.0
86.5632,31.1388,50.0
86.7156,32.9524,50.0509
86.868,35.7852,50.3838
87.0204,37.533,50.7167
87.1728,36.6126,50.8
87.3252,36.7434,50.8
87.4776,34.3399,50.2841
87.63,31.7754,49.7445
87.7824,32.2567,49.4
87.9348,32.9205,49.4
88.0872,35.6549,50.9987
88.2396,36.9462,53.845
88.392,41.8982,56.6913
88.5444,39.6969,54.96
88.6968,36.9338,55.7247
88.8492,35.3842,54.74
89.0016,29.1879,53.8571
89.154,25.0396,54.0853
89.3064,22.3076,52.2244
89.4588,18.822,50.5756
89.6112,16.1156,49.3883
89.7636,15.8478,52.1037
89.916,16.8494,54.9827
90.0684,17.9734,57.8616
90.2208,19.0973,60.7406
90.3732,20.2212,60.0127
90.5256,21.3452,59.0
90.678,22.4691,58.5738
90.8304,23.5931,56.4979
90.9828,24.717,55.0242
91.1352,25.841,55.0909
91.2876,26.9649,55.1575
91.44,28.0888,55.2242
91.5924,29.2128,55.2909
91.7448,30.3367,54.9551
91.8972,31.4607,53.0922
92.0496,32.5846,50.4438
92.202,28.8402,49.3128
92.3544,26.907,51.2296
92.5068,25.3352,53.718
92.6592,21.7501,55.0
92.8116,22.3826,54.0284
92.964,22.6747,52.1192
93.1164,22.542,50.8
93.2688,22.7436,50.9818
93.4212,22.8977,51.6461
93.5736,23.6037,52.539
93.726,23.4318,54.8
93.8784,23.0774,54.5948
94.0308,23.0716,54.0307
94.1832,22.6228,53.4665
94.3356,22.0942,52.5
94.488,21.3719,51.985
94.6404,21.5924,50.6412
94.7928,21.3909,48.9759
94.9452,20.5792,47.8387
95.0976,18.7741,48.0451
95.25,16.5487,50.3508
95.4024,16.5344,52.6565
95.5548,17.2672,53.2
95.7072,19.1167,53.2
95.8596,21.6532,52.9404
96.012,22.9305,52.6711
96.1644,22.7887,52.457
96.3168,22.6494,52.4
96.4692,22.1578,51.8531
96.6216,21.9729,52.4406
96.774,22.7471,53.6708
96.9264,22.4935,54.9011
97.0788,22.7749,56.1313
97.2312,22.5145,57.4198
97.3836,22.2185,58.0
97.536,22.4643,58.0
97.6884,24.172,57.6809
97.8408,24.6662,56.9872
97.9932,24.7259,56.2935
98.1456,24.0609,56.9822
98.298,22.5301,58.0
98.4504,23.4336,58.628
98.6028,23.6237,59.8873
98.7552,27.6352,58.0842
98.9076,31.5908,56.2812
99.06,34.3415,54.4781
99.2124,37.1076,54.3073
99.3648,36.415,56.1828
99.5172,35.5914,55.7637
99.6696,34.9774,56.494
99.822,33.938,57.1922
99.9744,34.5556,57.7982
100.1268,34.0586,58.4043
100.2792,33.278,59.0104
100.4316,33.7552,59.1363
100.584,34.2203,57.6597
100.7364,35.4482,57.4792
100.8888,35.551,57.2453
101.0412,35.3542,56.3365
101.1936,31.1247,55.7531
101.346,27.7402,55.1697
101.4984,22.2622,54.5864
101.6508,26.5812,53.3876
101.8032,35.3696,52.7646
101.9556,44.0514,50.75
102.108,55.4694,51.5803
102.2604,57.5271,52.6637
102.4128,59.7198,53.7471
102.5652,59.5928,53.9045
102.7176,61.1376,53.6
102.87,60.3607,54.6168
103.0224,60.9913,54.6344
103.1748,63.5443,54.6011
103.3272,69.8517,54.5678
103.4796,84.172,54.5344
103.632,85.8328,54.5011
103.7844,85.9817,55.2719
103.9368,80.0592,56.8
104.0892,68.3289,59.2407
104.2416,69.1997,60.2126
104.394,68.8864,61.1217
104.5464,67.0358,62.0308
104.6988,57.0063,62.94
104.8512,43.8608,61.324
105.0036,35.7371,61.1715
105.156,30.8137,60.1414
105.3084,30.1777,58.714
105.4608,31.2842,59.7456
105.6132,32.5232,60.8603
105.7656,32.263,61.9749
105.918,29.5126,62.8285
106.0704,27.4776,60.6946
106.2228,27.8732,56.0796
106.3752,27.2024,53.7204
106.5276,29.2031,53.3333
106.68,33.1745,54.3041
106.8324,34.8183,55.3073
106.9848,42.432,56.3104
107.1372,50.6995,57.3135
107.2896,60.2566,58.3166
107.442,60.3685,58.2948
107.5944,59.4552,59.8663
107.7468,52.5402,63.5156
107.8992,41.5433,65.3694
108.0516,39.0414,64.0683
108.204,34.4333,64.0
108.3564,31.7655,60.4318
108.5088,31.674,59.8787
108.6612,32.8323,59.3402
108.8136,34.7896,58.3424
108.966,36.1143,58.2857
109.1184,42.0595,59.2504
109.2708,51.7963,58.5758
109.4232,56.1342,57.7935
109.5756,62.4241,57.1429
109.728,67.4544,57.1429
109.8804,58.3529,55.219
110.0328,55.0399,51.8346
110.1852,52.7726,48.4502
110.3376,49.2593,46.9438
110.49,47.7652,48.2222
110.6424,41.504,48.1276
110.7948,34.796,46.3857
110.9472,30.504,44.719
111.0996,28.9609,43.0523
111.252,35.0246,43.0
111.4044,44.0592,43.0
111.5568,50.1203,45.9983
111.7092,57.6818,49.0936
111.8616,64.9032,50.4286
112.014,65.1231,50.25
112.1664,62.7654,50.288
112.3188,62.0814,50.332
112.4712,60.4684,49.7143
112.6236,58.9614,50.2439
112.776,60.8111,50.1482
112.9284,59.6537,50.4026
113.0808,59.3359,49.8889
113.2332,60.1874,49.5181
113.3856,66.8859,49.4361
113.538,68.3519,49.6317
113.6904,70.1818,49.8273
113.8428,68.3369,51.0
113.9952,61.4647,51.0704
114.1476,54.6743,50.7364
114.3,51.6422,50.1769
114.4524,48.8082,49.6173
114.6048,41.5411,50.5803
114.7572,41.5604,51.0871
114.9096,41.3077,51.1244
115.062,41.5055,48.8509
115.2144,47.866,48.2607
115.3668,52.4806,47.6881
115.5192,57.1659,46.8
115.6716,61.9193,47.9212
115.824,64.3065,49.379
115.9764,69.0328,50.4
116.1288,70.156,50.4
116.2812,62.8046,51.0527
116.4336,61.0571,51.1453
116.586,61.5122,51.6
116.7384,60.1415,51.564
116.8908,67.2475,51.5156
117.0432,71.4516,51.6588
117.1956,62.4809,51.625
117.348,62.641,51.4274
117.5004,58.7563,50.1148
117.6528,57.5318,49.6176
117.8052,60.3609,52.9762
117.9576,61.1806,53.9851
118.11,60.5159,52.8718
118.2624,58.495,53.4274
118.4148,56.6169,50.7221
118.5672,58.2363,51.279
118.7196,61.6947,51.537
118.872,66.3095,48.2224
119.0244,68.4474,48.3264
119.1768,67.448,50.3643
119.3292,70.3607,52.1364
119.4816,68.9461,54.6099
119.634,79.2091,53.722
119.7864,83.0843,53.865
119.9388,74.2531,53.6441
120.0912,62.6982,53.8171
120.2436,45.4767,56.6904
120.396,35.3115,57.908
120.5484,30.1306,56.7478
120.7008,26.5328,55.6756
120.8532,27.3846,52.3356
121.0056,27.7487,50.5036
121.158,24.6904,50.0437
121.3104,23.847,50.9718
121.4628,23.5643,51.125
121.6152,23.1917,50.9156
121.7676,22.5163,50.2857
121.92,23.8409,48.0665
122.0724,22.7003,49.4058
122.2248,22.1513,51.6
122.3772,22.3671,50.6678
122.5296,21.5946,49.0314
122.682,21.4491,48.0
122.8344,21.9259,48.9309
122.9868,21.7106,48.203
123.1392,21.0317,48.4
123.2916,20.5935,47.9664
123.444,20.3305,49.0885
123.5964,19.6869,49.8333
123.7488,19.8064,50.9105
123.9012,19.1464,52.4714
124.0536,18.8801,52.8
124.206,18.6998,52.0603
124.3584,19.0009,52.6466
124.5108,19.4815,53.3132
124.6632,20.9104,52.8
124.8156,22.0482,53.2604
124.968,22.0439,54.7932
125.1204,23.5113,56.844
125.2728,22.6575,57.6
125.4252,21.0344,59.9314
125.5776,18.7935,60.3958
125.73,17.5356,61.2
125.8824,17.6555,63.7143
126.0348,19.4474,64.4652
126.1872,20.6657,65.7727
126.3396,21.5159,66.7886
126.492,21.5551,65.7987
126.6444,20.7596,63.2
126.7968,22.2314,62.43
126.9492,22.6255,60.2908
127.1016,23.2394,60.3616
127.254,25.5614,60.1763
127.4064,24.5355,57.3102
127.5588,23.6916,54.6468
127.7112,24.7303,53.4286
127.8636,22.9609,55.9034
128.016,23.7933,59.7016
128.1684,24.91,60.3557
128.3208,29.7742,59.5074
128.4732,33.5801,56.3902
128.6256,33.9401,53.6353
128.778,33.6368,51.4924
128.9304,31.3793,51.0715
129.0828,29.5176,48.3579
129.2352,28.8847,47.7329
129.3876,29.9758,47.8244
129.54,27.9161,52.6608
129.6924,22.0449,57.846
129.8448,21.3821,59.0
129.9972,19.6675,68.1832
130.1496,20.7339,74.8167
130.302,22.0276,81.2
130.4544,21.3653,79.4775
130.6068,19.9688,81.4418
130.7592,19.3147,82.9136
130.9116,19.6276,67.3474
131.064,18.9916,66.8712
131.2164,19.3503,64.9143
131.3688,19.243,65.4286
131.5212,19.135,73.3741
131.6736,18.6824,78.3808
131.826,18.4236,76.7158
131.9784,19.0741,75.6
132.1308,18.7685,80.1421
132.2832,18.9756,84.2477
132.4356,19.1974,86.6949
132.588,18.1406,86.3529
132.7404,17.6289,85.5064
132.8928,17.6806,85.1972
133.0452,18.0123,83.4704
133.1976,18.9916,82.0751
133.35,20.9328,81.0853
133.5024,21.0882,81.2
133.6548,20.1795,82.8373
133.8072,20.2378,84.3254
133.9596,18.408,87.2
134.112,18.4099,86.0957
134.2644,18.7798,86.2635
134.4168,18.8503,85.2
134.5692,19.1346,82.2836
134.7216,19.9336,80.04
134.874,20.5617,78.2277
135.0264,21.4739,79.4216
135.1788,23.5839,81.3355
135.3312,24.7445,83.7748
135.4836,25.2562,84.2857
135.636,25.3887,83.8041
135.7884,25.8896,82.8264
135.9408,25.0865,82.0
136.0932,25.2009,81.2881
136.2456,24.8346,79.6194
136.398,24.7607,79.3597
136.5504,25.4958,79.2857
136.7028,27.923,79.3521
136.8552,28.6904,82.3556
137.0076,29.8375,85.6202
137.16,29.6097,86.348
137.3124,27.1909,85.8012
137.4648,26.0795,81.9503
137.6172,28.1095,80.9307
137.7696,26.2704,80.4672
137.922,24.9269,80.6183
138.0744,27.5989,82.6217
138.2268,25.1408,84.3517
138.3792,27.6414,83.7946
138.5316,30.3522,84.8872
138.684,32.3874,81.8311
138.8364,31.2622,81.674
138.9888,30.0503,80.2536
139.1412,29.6071,79.8827
139.2936,22.8031,80.5264
139.446,21.0105,79.265
139.5984,20.8152,79.7162
139.7508,18.7778,80.9849
139.9032,20.8747,81.0455
140.0556,23.0028,81.4752
140.208,22.4326,82.1555
140.3604,22.0511,84.1366
140.5128,22.1579,87.683
140.6652,22.0422,86.9847
140.8176,22.1851,87.9759
140.97,21.7332,86.2075
141.1224,21.7059,85.55
141.2748,21.4581,84.2305
141.4272,21.6697,83.0959
141.5796,22.2177,82.7139
141.732,22.7008,83.75
141.8844,22.6653,85.1889
142.0368,22.5275,84.8317
142.1892,22.5343,84.153
142.3416,23.1534,82.2697
142.494,23.9676,80.7706
142.6464,25.045,79.5562
142.7988,25.0696,78.3269
142.9512,23.9618,77.1429
143.1036,24.0445,78.0
143.256,22.9702,79.0406
143.4084,21.9135,79.5503
143.5608,21.7639,80.2857
143.7132,20.9564,78.4252
143.8656,20.8838,78.1335
144.018,21.7174,78.5708
144.1704,23.673,82.2862
144.3228,25.1647,83.0768
144.4752,26.6595,83.8464
144.6276,27.556,86.5103
144.78,26.957,86.1531
144.9324,25.7443,87.4684
145.0848,24.3479,86.5278
145.2372,24.4241,83.1434
145.3896,24.9059,78.8572
145.542,25.5017,78.5628
145.6944,27.4297,75.9049
145.8468,26.1903,76.7052
145.9992,26.7395,78.0514
146.1516,27.1788,78.7403
146.304,25.9679,78.4
146.4564,26.2239,78.7714
146.6088,27.1162,79.1053
146.7612,24.7313,79.4196
146.9136,24.028,79.7143
147.066,23.875,78.6576
147.2184,23.3613,82.6598
147.3708,23.3486,83.6811
147.5232,23.6585,84.6967
147.6756,23.1465,82.5334
147.828,26.9816,79.0085
147.9804,30.5532,75.6
148.1328,28.7792,74.0687
148.2852,28.4572,76.2223
148.4376,25.1715,80.1113
148.59,17.8971,84.0002
148.7424,18.6113,87.8891
148.8948,22.4455,92.4626
149.0472,22.6752,92.8128
149.1996,23.7552,95.8932
149.352,26.491,92.0372
149.5044,22.1008,87.9582
149.6568,24.8191,83.8792
149.8092,27.9019,80.5
149.9616,26.7928,80.4341
150.114,27.7753,80.9016
150.2664,29.0066,85.0319
150.4188,31.4259,86.5752
150.5712,29.9146,88.1185
150.7236,30.256,89.2855
150.876,31.6445,88.0
151.0284,26.7523,87.8703
151.1808,26.1312,85.8718
151.3332,26.1054,82.6791
151.4856,25.8298,79.4863
151.638,30.3535,76.2935
151.7904,27.9332,76.0
151.9428,30.3656,79.0868
152.0952,29.9073,81.0718
152.2476,25.9941,81.6667
152.4,26.928,82.7256
152.5524,21.3037,83.8154
152.7048,19.811,83.7706
152.8572,19.3272,83.2
153.0096,18.9383,84.4693
153.162,21.5185,84.2908
153.3144,24.2768,84.1122
153.4668,21.8135,83.2564
153.6192,20.4049,83.2
153.7716,18.5732,81.1454
153.924,14.1696,81.9916
154.0764,15.1022,82.8377
154.2288,17.0321,84.0
154.3812,17.7826,84.0
154.5336,18.7621,83.1537
154.686,19.6334,81.9537
154.8384,19.8721,80.7537
154.9908,20.9214,79.5801
155.1432,21.2313,78.8571
155.2956,21.218,78.8016
155.448,21.2004,79.2494
155.6004,21.3079,80.0351
155.7528,21.2907,80.8208
155.9052,21.3854,78.8
156.0576,21.5112,78.8
156.21,21.5535,76.7717
156.3624,21.668,75.7916
156.5148,21.7168,74.8115
156.6672,21.7661,74.0
156.8196,21.8729,74.0
156.972,21.7312,75.1131
157.1244,21.9701,75.6562
157.2768,21.9651,75.1675
157.4292,21.775,74.6788
157.5816,20.4599,73.2
157.734,19.7525,73.2
157.8864,18.0872,74.4723
158.0388,16.0566,76.5041
158.1912,17.2665,78.536
158.3436,20.2917,80.4276
158.496,26.1035,79.2
158.6484,34.1814,78.2534
158.8008,42.0863,76.6139
158.9532,42.7032,76.1139
159.1056,40.118,75.6139
159.258,34.5915,75.0828
159.4104,28.805,76.7257
159.5628,25.7929,81.4065
159.7152,23.0378,81.6
159.8676,21.0298,83.909
160.02,19.0925,83.3805
160.1724,21.606,82.852
160.3248,29.3585,82.8
160.4772,35.6606,80.9244
160.6296,46.6294,77.6466
160.782,53.4973,74.3688
160.9344,48.4649,71.091
161.0868,50.9547,70.4
161.2392,48.6173,70.4
161.3916,45.0066,68.8004
161.544,50.0644,70.072
161.6964,54.5123,71.3436
161.8488,50.9922,72.6153
162.0012,52.5889,73.4536
162.1536,54.4168,73.5
162.306,49.4152,73.5
162.4584,48.9751,75.5198
162.6108,49.2557,75.805
162.7632,50.8767,75.194
162.9156,56.9078,76.5344
163.068,56.6303,75.2959
163.2204,56.0346,75.1258
163.3728,48.8395,74.9961
163.5252,48.0864,74.8664
163.6776,48.7386,74.8
163.83,50.7654,76.5389
163.9824,55.4486,76.9449
164.1348,53.8499,77.9365
164.2872,50.6247,78.6709
164.4396,50.9966,79.7563
164.592,38.5861,77.1438
164.7444,30.7178,77.7349
164.8968,30.4243,75.6304
165.0492,29.5871,75.2448
165.2016,34.572,76.2036
165.354,38.1119,76.3299
165.5064,38.3316,78.726
165.6588,37.8034,78.75
165.8112,35.6343,76.9678
165.9636,35.5114,74.6612
166.116,35.9258,73.1429
166.2684,37.069,72.0932
166.4208,40.2369,72.3432
166.5732,40.3353,70.5714
166.7256,33.579,71.8606
166.878,29.6947,74.4753
167.0304,28.2242,75.305
167.1828,27.1158,73.6463
167.3352,31.6142,72.9414
167.4876,35.2883,70.3434
167.64,31.5348,70.5032
167.7924,28.5634,70.5781
167.9448,27.7732,71.5181
168.0972,29.0189,71.0019
168.2496,34.494,71.8387
168.402,40.4573,72.6754
168.5544,42.9696,73.2
168.7068,43.2953,72.5714
168.8592,40.4369,71.0156
169.0116,41.2614,70.6866
169.164,41.1081,71.1866
169.3164,45.074,71.6866
169.4688,45.8913,72.0
169.6212,46.1232,72.5637
169.7736,44.8491,72.6474
169.926,40.9366,71.401
170.0784,40.3112,71.0275
170.2308,41.2051,71.2875
170.3832,41.1169,72.1375
170.5356,42.5143,72.5802
170.688,44.1404,72.5
170.8404,42.4012,73.7825
170.9928,42.7685,74.1754
171.1452,43.4116,75.1732
171.2976,43.1825,77.6
171.45,44.2927,79.4171
171.6024,42.7981,77.6988
171.7548,35.9767,74.4402
171.9072,31.207,72.4
172.0596,29.7792,72.4
172.212,29.1269,73.935
172.3644,34.4953,76.4351
172.5168,40.3464,74.7219
172.6692,37.3134,72.0953
172.8216,37.6395,71.0
172.974,42.7034,64.4
173.1264,43.0633,67.234
173.2788,46.2619,70.1432
173.4312,49.2491,71.3333
173.5836,47.7305,69.9567
173.736,47.3839,68.2245
173.8884,50.0312,67.5
174.0408,55.0209,69.2486
174.1932,53.8735,71.6794
174.3456,48.5779,73.2
174.498,46.0782,74.6667
174.6504,44.4262,77.393
174.8028,52.5413,78.4294
174.9552,55.7814,76.0635
175.1076,59.1717,75.3038
175.26,55.6636,74.1878
175.4124,39.3252,74.6988
175.5648,30.6878,78.6989
175.7172,23.399,82.699
175.8696,27.7712,81.5791
176.022,37.1801,77.8268
176.1744,47.4647,75.7378
176.3268,49.8479,75.1659
176.4792,37.802,78.0156
176.6316,29.9879,81.2209
176.784,21.1044,83.2
176.9364,17.4256,85.0318
177.0888,15.9859,87.3955
177.2412,19.7003,86.9997
177.3936,21.7057,85.6765
177.546,23.1602,85.3254
177.6984,26.4551,86.6955
177.8508,25.7505,87.2688
178.0032,23.2673,91.7763
178.1556,22.3157,87.3668
178.308,19.8304,83.4252
178.4604,17.8586,82.754
178.6128,18.0466,81.9082
178.7652,19.0342,80.1167
178.9176,18.8725,80.894
179.07,19.6819,81.0292
179.2224,21.4707,81.1959
179.3748,21.2576,81.6258
179.5272,19.9826,85.8507
179.6796,18.1403,85.5758
179.832,18.5506,83.2414
179.9844,19.952,78.3801
180.1368,22.1751,72.4706
180.2892,24.9258,67.7884
180.4416,26.3533,68.3885
180.594,25.2028,68.5671
180.7464,24.9106,71.5
180.8988,24.7089,71.6221
181.0512,24.9804,72.6253
181.2036,25.5595,73.6978
181.356,26.5968,73.5915
181.5084,28.9113,74.4785
181.6608,29.5397,75.8545
181.8132,30.5966,76.1818
181.9656,30.9185,77.0476
182.118,31.1145,78.9652
182.2704,31.284,78.7817
182.4228,30.5452,77.0621
182.5752,32.0825,74.8181
182.7276,28.5385,74.936
182.88,25.2484,73.7624
183.0324,23.3037,74.5874
183.1848,19.432,74.0383
183.3372,18.2617,75.6719
183.4896,18.4711,75.8021
183.642,26.4398,76.5455
183.7944,34.8961,79.1522
183.9468,40.5062,78.3065
184.0992,45.7658,78.297
184.2516,38.8186,76.5642
184.404,32.0727,72.7545
184.5564,29.8987,70.0
184.7088,27.2307,70.2748
184.8612,27.6057,72.147
185.0136,27.436,73.3333
185.166,28.0966,73.3086
185.3184,28.8713,71.0206
185.4708,27.487,69.1612
185.6232,28.2285,68.6667
185.7756,28.2469,68.0373
185.928,25.6832,71.5305
186.0804,24.1545,74.7963
186.2328,22.5551,75.1111
186.3852,19.808,75.0617
186.5376,23.6633,73.6541
186.69,29.8104,73.3157
186.8424,29.5039,73.0332
186.9948,29.6436,73.822
187.1472,29.5403,74.9743
187.2996,24.4837,74.2381
187.452,24.1289,75.0766
187.6044,24.329,74.3878
187.7568,23.539,73.1377
187.9092,23.2638,73.1429
188.0616,24.716,73.2881
188.214,25.7127,74.0997
188.3664,27.4366,74.9113
188.5188,27.5044,78.0
188.6712,28.9476,78.8889
188.8236,28.1351,81.9782
188.976,28.16,81.9215
189.1284,26.179,78.3535
189.2808,25.2744,74.7855
189.4332,27.9865,73.1429
189.5856,27.7683,73.1429
189.738,26.8843,74.7798
189.8904,26.4919,76.8314
190.0428,21.8213,78.8829
190.1952,18.0681,78.5714
190.3476,18.9965,79.0
190.5,23.1227,79.3251
190.6524,23.5254,78.5916
190.8048,25.9568,77.4633
190.9572,24.5928,76.7076
191.1096,21.9761,75.9243
191.262,20.7083,75.1362
191.4144,22.4704,71.9883
191.5668,25.7954,68.7282
191.7192,25.801,72.0979
191.8716,27.9936,74.0801
192.024,25.4584,77.0891
192.1764,23.1057,79.3551
192.3288,21.3255,79.8667
192.4812,19.4128,80.8
192.6336,19.591,81.9101
192.786,21.4503,82.4373
192.9384,22.4754,83.3243
193.0908,22.8387,83.4286
193.2432,23.6769,83.8699
193.3956,24.1132,83.9255
193.548,23.224,83.1839
193.7004,22.6923,82.1186
193.8528,22.1674,81.0184
194.0052,20.2408,83.709
194.1576,21.1454,81.958
194.31,22.4669,80.5714
194.4624,25.3662,78.4543
194.6148,25.3983,75.9113
194.7672,25.0822,76.438
194.9196,25.0821,77.1217
195.072,23.363,78.2857
195.2244,23.2906,80.7119
195.3768,24.1686,81.0747
195.5292,24.1403,83.805
195.6816,23.9086,82.5098
195.834,23.792,80.5714
195.9864,22.1043,79.423
196.1388,19.9079,76.2714
196.2912,18.2552,73.705
196.4436,17.9053,75.9408
196.596,18.2615,78.9194
196.7484,19.0538,82.415
196.9008,20.8999,82.8571
