,DEPT,Pred_DTC
252,694.944,118.30420000000001
253,695.096,118.39840000000001
254,695.2489999999999,117.6724
255,695.4010000000001,117.9097
256,695.554,117.1819
257,695.706,117.78450000000001
258,695.8580000000001,118.64820000000002
259,696.0110000000001,118.94290000000004
260,696.163,119.43540000000003
261,696.316,117.16510000000001
262,696.4680000000001,116.752
263,696.62,117.86350000000002
264,696.773,118.92460000000001
265,696.925,116.1403
266,697.078,113.9614
267,697.23,115.6656
268,697.382,115.4017
269,697.535,116.50430000000001
270,697.687,115.225
271,697.84,115.0201
272,697.992,113.87269999999998
273,698.1439999999999,114.53209999999999
274,698.297,117.0681
275,698.449,116.50229999999999
276,698.602,114.27620000000002
277,698.7539999999999,113.3537
278,698.9060000000001,108.463
279,699.059,101.34449999999998
280,699.211,96.7442
281,699.3639999999999,89.5452
282,699.5160000000001,84.2192
283,699.668,101.9884
284,699.821,107.2191
285,699.9730000000001,116.85589999999999
286,700.1260000000001,116.02069999999999
287,700.278,116.48429999999999
288,700.43,117.56389999999999
289,700.5830000000001,118.5411
290,700.735,117.72819999999999
291,700.888,118.1606
292,701.04,119.47540000000001
293,701.192,119.348
294,701.345,119.5429
295,701.497,119.5943
296,701.65,119.18139999999998
297,701.802,117.55430000000001
298,701.954,117.50130000000001
299,702.107,117.19550000000001
300,702.2589999999999,117.67009999999998
301,702.4119999999999,118.7705
302,702.564,120.11749999999999
303,702.716,119.95809999999999
304,702.8689999999999,120.0451
305,703.0210000000001,117.39079999999998
306,703.174,118.49769999999998
307,703.326,117.12549999999999
308,703.4780000000001,117.77770000000001
309,703.6310000000001,117.8914
310,703.783,117.878
311,703.936,117.9683
312,704.0880000000001,117.88400000000001
313,704.24,118.84730000000002
314,704.393,118.75790000000002
315,704.545,119.27730000000001
316,704.698,120.61309999999999
317,704.85,120.35329999999999
318,705.002,120.38889999999999
319,705.155,119.38419999999999
320,705.307,119.80590000000002
321,705.46,118.48299999999999
322,705.612,118.87950000000001
323,705.7639999999999,117.62750000000001
324,705.9169999999999,115.49390000000001
325,706.069,117.7737
326,706.222,115.5163
327,706.3739999999999,116.4047
328,706.5260000000001,116.72470000000001
329,706.679,118.622
330,706.831,118.68350000000001
331,706.9839999999999,116.24360000000001
332,707.1360000000001,115.3948
333,707.288,116.79429999999999
334,707.441,117.6577
335,707.5930000000001,117.6663
336,707.7460000000001,117.7643
337,707.898,118.8223
338,708.05,117.63690000000001
339,708.203,117.4309
340,708.355,118.97560000000001
341,708.508,118.95700000000002
342,708.66,117.31120000000001
343,708.812,118.9779
344,708.965,115.68329999999999
345,709.117,116.61420000000001
346,709.27,117.4512
347,709.422,117.5153
348,709.574,117.50450000000001
349,709.727,117.49050000000003
350,709.8789999999999,117.50450000000001
351,710.0319999999999,117.49050000000003
352,710.184,117.39540000000002
353,710.336,116.60120000000002
354,710.4889999999999,116.6668
355,710.6410000000001,116.8191
356,710.794,116.66420000000001
357,710.946,115.9582
358,711.0980000000001,116.20400000000002
359,711.2510000000001,115.43660000000003
360,711.403,115.37690000000002
361,711.556,113.28040000000001
362,711.7080000000001,99.66190000000002
363,711.86,86.2584
364,712.013,79.85999999999999
365,712.165,75.54769999999999
366,712.318,73.7345
367,712.47,73.0418
368,712.622,73.25030000000001
369,712.775,73.1772
370,712.927,73.2218
371,713.08,73.64189999999999
372,713.232,70.84049999999999
373,713.3839999999999,69.3539
374,713.5369999999999,68.0614
375,713.689,65.2056
376,713.842,65.45599999999999
377,713.9939999999999,65.64020000000001
378,714.1460000000001,74.0015
379,714.299,83.806
380,714.451,102.3651
381,714.6039999999999,115.2644
382,714.7560000000001,115.48920000000001
383,714.908,114.77700000000002
384,715.061,115.8528
385,715.2130000000001,117.2719
386,715.3660000000001,117.3237
387,715.518,118.1695
388,715.67,119.4902
389,715.823,120.68319999999999
390,715.975,116.9487
391,716.128,120.5435
392,716.28,117.0823
393,716.432,115.75330000000001
394,716.585,120.7714
395,716.737,113.9358
396,716.89,117.27470000000001
397,717.0419999999999,114.3975
398,717.194,114.76079999999999
399,717.347,113.31649999999999
400,717.4989999999999,116.5347
401,717.6519999999999,121.10069999999999
402,717.804,120.7714
403,717.956,119.6011
404,718.1089999999999,114.92940000000002
405,718.2610000000001,119.55109999999999
406,718.414,119.9801
407,718.566,119.9801
408,718.7180000000001,120.74600000000001
409,718.8710000000001,121.48749999999998
410,719.023,119.8999
411,719.176,116.93299999999999
412,719.328,114.78629999999998
413,719.48,117.1269
414,719.633,117.9257
415,719.785,117.86690000000002
416,719.938,118.74460000000002
417,720.09,118.10140000000001
418,720.242,117.42750000000001
419,720.395,120.15120000000002
420,720.547,119.89209999999999
421,720.7,117.7798
422,720.852,116.86719999999998
423,721.0039999999999,117.68820000000001
424,721.1569999999999,120.3021
425,721.309,120.3724
426,721.462,120.54799999999997
427,721.6139999999999,120.4048
428,721.7660000000001,120.43050000000001
429,721.919,118.97250000000001
430,722.071,118.86410000000001
431,722.2239999999999,118.8761
432,722.3760000000001,118.4568
433,722.528,118.15039999999999
434,722.681,118.5134
435,722.8330000000001,119.8934
436,722.9860000000001,116.55450000000003
437,723.138,116.2115
438,723.29,119.35240000000002
439,723.443,120.92399999999998
440,723.595,120.89479999999999
441,723.748,121.01889999999999
442,723.9,120.9411
443,724.052,120.8788
444,724.205,120.62519999999999
445,724.357,120.0482
446,724.51,120.0482
447,724.6619999999999,119.93429999999998
448,724.814,116.24769999999998
449,724.967,118.1326
450,725.1189999999999,118.05
451,725.2719999999999,118.1232
452,725.424,115.06689999999999
453,725.576,115.8235
454,725.7289999999999,111.3477
455,725.8810000000001,115.5368
456,726.034,111.0189
457,726.186,113.4497
458,726.3380000000001,114.63320000000002
459,726.4910000000001,114.32410000000002
460,726.643,113.45710000000001
461,726.796,113.4497
462,726.948,118.64020000000001
463,727.1,119.35530000000001
464,727.253,116.9985
465,727.405,117.33229999999999
466,727.558,115.9743
467,727.71,116.42960000000001
468,727.862,116.75810000000001
469,728.015,121.02789999999997
470,728.1669999999999,120.89879999999998
471,728.32,121.1724
472,728.472,121.28869999999999
473,728.6239999999999,120.96259999999998
474,728.7769999999999,120.8723
475,728.929,118.78119999999998
476,729.082,119.79569999999998
477,729.2339999999999,121.0482
478,729.3860000000001,120.90799999999999
479,729.539,121.01709999999999
480,729.691,121.22640000000001
481,729.8439999999999,121.20899999999999
482,729.9960000000001,121.2515
483,730.148,121.4117
484,730.301,115.73499999999999
485,730.453,118.25070000000001
486,730.6060000000001,118.20849999999999
487,730.758,118.48299999999999
488,730.91,119.5444
489,731.063,119.86309999999999
490,731.215,120.2751
491,731.368,120.20570000000001
492,731.52,117.729
493,731.672,117.02009999999999
494,731.825,120.06880000000001
495,731.977,119.8246
496,732.13,120.2245
497,732.2819999999999,119.2094
498,732.434,121.7714
499,732.587,120.6117
500,732.7389999999999,120.6722
501,732.8919999999999,120.23499999999999
502,733.044,120.23499999999999
503,733.196,119.7174
504,733.3489999999999,120.1422
505,733.5010000000001,119.13000000000002
506,733.654,120.5414
507,733.806,119.8371
508,733.9580000000001,118.10709999999999
509,734.1110000000001,119.56059999999998
510,734.263,119.6625
511,734.416,119.0142
512,734.568,119.4469
513,734.72,117.8731
514,734.873,117.9743
515,735.025,117.68430000000001
516,735.178,117.80230000000002
517,735.33,118.0024
518,735.482,113.02799999999999
519,735.635,105.8872
520,735.7869999999999,107.255
521,735.94,106.5664
522,736.092,103.74660000000002
523,736.2439999999999,99.79529999999998
524,736.3969999999999,93.50919999999999
525,736.549,88.2141
526,736.702,91.12129999999999
527,736.8539999999999,100.61999999999999
528,737.0060000000001,103.16480000000001
529,737.159,109.07809999999999
530,737.311,109.75070000000001
531,737.4639999999999,110.97940000000001
532,737.6160000000001,113.2938
533,737.768,115.4914
534,737.921,117.019
535,738.073,116.5984
536,738.2260000000001,116.77380000000001
537,738.378,116.77380000000001
538,738.53,116.7035
539,738.683,116.49770000000001
540,738.835,117.26910000000001
541,738.988,117.1487
542,739.14,116.6605
543,739.2919999999999,117.0568
544,739.445,116.54959999999998
545,739.597,115.70339999999999
546,739.75,116.53410000000001
547,739.9019999999999,118.86780000000002
548,740.054,119.6742
549,740.207,117.6511
550,740.3589999999999,116.96369999999999
551,740.512,115.8607
552,740.664,116.20430000000002
553,740.816,116.97459999999998
554,740.9689999999999,112.96579999999999
555,741.1210000000001,116.96940000000002
556,741.2739999999999,116.252
557,741.426,115.8279
558,741.578,115.85239999999999
559,741.7310000000001,117.1754
560,741.883,117.47800000000002
561,742.0360000000001,117.81390000000002
562,742.188,117.58519999999999
563,742.34,118.1046
564,742.493,118.3459
565,742.645,118.14349999999999
566,742.798,118.099
567,742.95,117.90769999999998
568,743.102,117.95070000000001
569,743.255,117.50860000000003
570,743.4069999999999,117.42490000000002
571,743.56,116.09110000000001
572,743.712,115.83040000000001
573,743.8639999999999,118.36179999999999
574,744.0169999999999,116.99780000000001
575,744.169,116.7258
576,744.322,118.70839999999998
577,744.4739999999999,118.60889999999999
578,744.6260000000001,118.68879999999999
579,744.779,117.8279
580,744.931,118.27990000000003
581,745.084,117.83930000000001
582,745.2360000000001,117.45240000000001
583,745.388,117.7891
584,745.541,115.83600000000001
585,745.693,115.79340000000002
586,745.846,115.71790000000001
587,745.998,112.39730000000002
588,746.15,112.8854
589,746.303,116.31710000000001
590,746.455,115.95630000000001
591,746.6080000000001,116.07930000000002
592,746.76,115.85810000000001
593,746.9119999999999,116.51310000000001
594,747.065,113.90320000000001
595,747.217,114.646
596,747.37,114.38110000000002
597,747.5219999999999,113.96490000000001
598,747.674,115.41900000000001
599,747.827,113.57500000000002
600,747.9789999999999,110.68050000000001
601,748.132,106.7263
602,748.284,106.97550000000001
603,748.436,109.62730000000002
604,748.5889999999999,116.65510000000002
605,748.7410000000001,116.57510000000002
606,748.8939999999999,113.5941
607,749.046,109.84279999999998
608,749.198,114.56120000000001
609,749.3510000000001,118.23619999999998
610,749.503,111.04749999999999
611,749.6560000000001,96.789
612,749.808,82.01870000000001
613,749.96,81.02420000000001
614,750.113,91.9221
615,750.265,111.7415
616,750.418,115.03299999999999
617,750.57,118.1894
618,750.722,117.2405
619,750.875,116.5289
620,751.0269999999999,115.87049999999999
621,751.18,116.02539999999999
622,751.332,116.45039999999999
623,751.4839999999999,116.0712
624,751.637,115.9981
625,751.789,115.897
626,751.942,116.2376
627,752.0939999999999,115.2616
628,752.2460000000001,115.53720000000001
629,752.3989999999999,113.77950000000001
630,752.551,116.4479
631,752.704,116.28389999999999
632,752.8560000000001,117.2499
633,753.008,118.201
634,753.1610000000001,118.2481
635,753.313,116.82279999999999
636,753.466,116.35729999999998
637,753.618,116.32119999999998
638,753.77,115.94469999999998
639,753.923,116.32639999999999
640,754.075,116.446
641,754.2280000000001,114.98409999999998
642,754.38,114.2672
643,754.5319999999999,114.2705
644,754.685,114.7799
645,754.837,117.3049
646,754.99,115.6356
647,755.1419999999999,116.52839999999999
648,755.294,115.4896
649,755.447,115.8252
650,755.5989999999999,115.30109999999999
651,755.752,115.949
652,755.904,116.1206
653,756.056,116.66810000000001
654,756.209,116.6528
655,756.3610000000001,116.29659999999998
656,756.5139999999999,115.74070000000002
657,756.666,114.06019999999998
658,756.818,112.4499
659,756.971,115.045
660,757.123,115.42409999999998
661,757.2760000000001,117.2544
662,757.428,117.55469999999998
663,757.58,116.8961
664,757.7330000000001,116.3792
665,757.885,119.26669999999999
666,758.038,116.2595
667,758.19,115.3078
668,758.342,114.80879999999999
669,758.495,114.48539999999998
670,758.6469999999999,114.8075
671,758.8,117.71029999999999
672,758.952,112.88529999999999
673,759.1039999999999,105.95070000000001
674,759.257,104.6443
675,759.409,104.6443
676,759.562,104.87749999999998
677,759.7139999999999,112.98769999999999
678,759.8660000000001,106.37169999999999
679,760.0189999999999,87.78399999999999
680,760.171,77.10810000000001
681,760.324,77.39259999999999
682,760.4760000000001,73.0047
683,760.628,79.9342
684,760.7810000000001,90.4485
685,760.933,95.5281
686,761.086,87.54319999999998
687,761.238,81.00019999999999
688,761.39,78.0441
689,761.543,82.21399999999998
690,761.695,89.70840000000001
691,761.8480000000001,86.1641
692,762.0,87.39609999999999
693,762.1519999999999,101.57169999999999
694,762.305,113.11509999999998
695,762.457,112.14349999999999
696,762.61,111.7665
697,762.762,104.5116
698,762.914,104.03889999999998
699,763.067,102.156
700,763.2189999999999,107.66109999999999
701,763.372,106.3049
702,763.5239999999999,109.90830000000001
703,763.676,111.7897
704,763.829,110.2864
705,763.9810000000001,111.02820000000001
706,764.1339999999999,117.4604
707,764.2860000000001,117.0306
708,764.438,96.12669999999999
709,764.591,87.24269999999999
710,764.743,81.6586
711,764.8960000000001,71.59819999999999
712,765.048,69.5981
713,765.2,76.5236
714,765.3530000000001,84.5005
715,765.505,95.2868
716,765.658,114.34549999999999
717,765.81,112.03920000000001
718,765.962,116.0035
719,766.115,111.29459999999999
720,766.2669999999999,112.86419999999998
721,766.42,113.31949999999999
722,766.572,113.31949999999999
723,766.7239999999999,114.0214
724,766.877,113.64399999999998
725,767.029,112.90360000000001
726,767.182,112.5645
727,767.334,112.17710000000002
728,767.4860000000001,114.50309999999999
729,767.6389999999999,113.9451
730,767.791,113.20899999999999
731,767.944,112.10499999999999
732,768.096,116.38129999999998
733,768.248,116.98919999999998
734,768.4010000000001,117.06199999999998
735,768.553,116.5769
736,768.706,110.32739999999998
737,768.8580000000001,110.37869999999998
738,769.01,110.79370000000002
739,769.163,116.8185
740,769.315,117.482
741,769.4680000000001,118.41489999999999
742,769.62,118.2095
743,769.7719999999999,119.4147
744,769.925,118.4434
745,770.077,118.01699999999998
746,770.23,117.27879999999998
747,770.382,115.50989999999999
748,770.534,115.11999999999998
749,770.687,114.95739999999998
750,770.8389999999999,114.86609999999999
751,770.992,111.23709999999998
752,771.1439999999999,113.79909999999998
753,771.296,111.5675
754,771.449,112.7799
755,771.6010000000001,116.3779
756,771.7539999999999,118.0252
757,771.9060000000001,117.5522
758,772.058,117.95599999999999
759,772.211,115.2148
760,772.363,114.89209999999999
761,772.5160000000001,116.94329999999998
762,772.668,116.81309999999999
763,772.82,116.42179999999999
764,772.9730000000001,117.1523
765,773.125,116.1437
766,773.278,114.9766
767,773.43,114.27689999999998
768,773.582,89.8447
769,773.735,74.2962
770,773.887,77.70719999999999
771,774.04,72.58220000000001
772,774.192,74.83800000000001
773,774.3439999999999,76.0636
774,774.497,75.93260000000001
775,774.6489999999999,76.07070000000002
776,774.802,77.0275
777,774.954,76.2017
778,775.1060000000001,77.1585
779,775.2589999999999,74.81090000000002
780,775.4110000000001,77.57750000000001
781,775.564,78.4242
782,775.716,110.52770000000001
783,775.868,107.50499999999997
784,776.0210000000001,111.95040000000002
785,776.173,113.92139999999999
786,776.326,114.49770000000001
787,776.4780000000001,114.49770000000001
788,776.63,113.9691
789,776.783,117.2816
790,776.935,117.2816
791,777.0880000000001,117.85499999999999
792,777.24,118.45129999999999
793,777.3919999999999,118.45129999999999
794,777.545,118.45129999999999
795,777.697,117.62369999999999
796,777.85,115.44420000000002
797,778.002,117.22430000000001
798,778.154,118.4517
799,778.307,118.48300000000002
800,778.459,118.07620000000001
801,778.612,118.07620000000001
802,778.7639999999999,118.48300000000002
803,778.916,118.70100000000002
804,779.069,118.21
805,779.221,117.5789
806,779.3739999999999,116.84559999999999
807,779.5260000000001,117.2239
808,779.678,117.2239
809,779.831,118.45129999999999
810,779.9830000000001,118.45129999999999
811,780.1360000000001,118.45129999999999
812,780.288,118.4826
813,780.44,118.4826
814,780.5930000000001,118.3789
815,780.745,118.3789
816,780.898,117.891
817,781.05,117.82649999999998
818,781.202,117.82649999999998
819,781.355,117.92960000000002
820,781.507,118.37039999999999
821,781.66,118.37039999999999
822,781.812,118.37039999999999
823,781.9639999999999,117.9336
824,782.117,117.88399999999999
825,782.2689999999999,117.88399999999999
826,782.422,117.8031
827,782.574,118.37039999999999
828,782.7260000000001,118.37039999999999
829,782.8789999999999,118.37039999999999
830,783.0310000000001,118.37039999999999
831,783.184,118.37039999999999
832,783.336,117.87740000000001
833,783.488,117.84870000000001
834,783.6410000000001,117.6457
835,783.793,117.84870000000001
836,783.946,117.97920000000002
837,784.0980000000001,118.45129999999999
838,784.25,118.95899999999999
839,784.403,118.45129999999999
840,784.555,118.45129999999999
841,784.7080000000001,117.9336
842,784.86,117.6001
843,785.012,117.47220000000002
844,785.165,117.43610000000001
845,785.317,117.9673
846,785.47,117.9673
847,785.622,117.9673
848,785.7739999999999,117.9673
849,785.927,108.81429999999997
850,786.079,110.27099999999999
851,786.232,108.8022
852,786.3839999999999,117.9367
853,786.5360000000001,118.01879999999998
854,786.689,116.97749999999999
855,786.841,118.66069999999999
856,786.9939999999999,117.93530000000001
857,787.1460000000001,116.7731
858,787.298,114.33869999999999
859,787.451,114.2115
860,787.6030000000001,114.1808
861,787.7560000000001,114.4499
862,787.908,117.5003
863,788.06,118.95899999999999
864,788.2130000000001,118.95899999999999
865,788.365,118.85470000000001
866,788.518,118.34020000000001
867,788.67,118.34020000000001
868,788.822,118.77379999999998
869,788.975,118.87809999999999
870,789.127,118.77379999999998
871,789.28,118.1519
872,789.432,118.019
873,789.584,118.09349999999999
874,789.737,118.14359999999999
875,789.8889999999999,118.0563
876,790.0419999999999,117.89880000000001
877,790.194,118.82000000000001
878,790.346,113.23049999999998
879,790.4989999999999,108.88719999999998
880,790.6510000000001,106.5444
881,790.804,107.45899999999999
882,790.956,110.04400000000001
883,791.1080000000001,118.66069999999999
884,791.2610000000001,116.9831
885,791.413,116.92519999999999
886,791.566,115.6887
887,791.7180000000001,115.64750000000001
888,791.87,119.5923
889,792.023,113.42049999999999
890,792.175,99.7974
891,792.328,92.95599999999999
892,792.48,114.1181
893,792.632,110.24069999999999
894,792.785,108.4277
895,792.937,112.3423
896,793.09,111.72439999999999
897,793.242,118.0298
898,793.3939999999999,118.37549999999999
899,793.547,118.506
900,793.699,118.37549999999999
901,793.852,117.93320000000001
902,794.0039999999999,117.94890000000001
903,794.1560000000001,117.94890000000001
904,794.309,117.94770000000001
905,794.461,120.8297
906,794.6139999999999,117.37539999999998
907,794.7660000000001,108.51209999999999
908,794.918,104.95129999999999
909,795.071,113.4576
910,795.2230000000001,101.85780000000001
911,795.3760000000001,95.1796
912,795.528,97.3457
913,795.68,101.5089
914,795.8330000000001,104.1027
915,795.985,110.9254
916,796.138,114.4591
917,796.29,119.23679999999999
918,796.442,115.3083
919,796.595,114.8493
920,796.747,112.69749999999999
921,796.9,117.3945
922,797.052,116.23089999999999
923,797.204,116.8359
924,797.357,116.1487
925,797.5089999999999,115.5986
926,797.6619999999999,116.1682
927,797.814,117.69120000000001
928,797.966,117.70989999999999
929,798.1189999999999,117.70989999999999
930,798.2710000000001,117.1614
931,798.424,116.12729999999999
932,798.576,117.14559999999999
933,798.7280000000001,116.4865
934,798.8810000000001,120.49949999999998
935,799.033,120.57419999999999
936,799.186,117.3809
937,799.3380000000001,117.2896
938,799.49,117.18589999999999
939,799.643,116.91199999999999
940,799.795,115.24959999999999
941,799.948,115.8108
942,800.1,115.83869999999999
943,800.252,116.72459999999998
944,800.405,116.8038
945,800.557,117.2761
946,800.71,118.1123
947,800.862,115.86749999999999
948,801.0139999999999,115.66279999999999
949,801.1669999999999,116.0666
950,801.319,115.60419999999999
951,801.472,116.63430000000001
952,801.6239999999999,117.0732
953,801.7760000000001,117.06580000000001
954,801.929,116.42840000000001
955,802.081,115.13419999999999
956,802.2339999999999,114.7228
957,802.3860000000001,116.82089999999998
958,802.538,116.11709999999998
959,802.691,116.48809999999999
960,802.8430000000001,116.48809999999999
961,802.9960000000001,117.08489999999999
962,803.148,117.7147
963,803.3,115.1489
964,803.453,113.5762
965,803.605,112.98979999999999
966,803.758,117.58449999999998
967,803.91,116.86330000000001
968,804.062,114.9768
969,804.215,116.72760000000001
970,804.367,120.13579999999999
971,804.52,120.9751
972,804.672,116.8339
973,804.824,117.0894
974,804.977,122.2302
975,805.1289999999999,122.73349999999998
976,805.2819999999999,122.9433
977,805.434,124.37159999999999
978,805.586,121.1732
979,805.7389999999999,118.8733
980,805.8910000000001,122.9573
981,806.044,123.8401
982,806.196,124.7767
983,806.3480000000001,127.00840000000001
984,806.5010000000001,125.6008
985,806.653,123.4364
986,806.806,123.5836
987,806.9580000000001,125.76129999999998
988,807.11,126.7239
989,807.263,125.6072
990,807.415,125.351
991,807.568,121.5483
992,807.72,120.2666
993,807.872,123.20309999999999
994,808.025,125.5903
995,808.177,123.35600000000002
996,808.33,125.50809999999998
997,808.482,125.50809999999998
998,808.6339999999999,125.63320000000002
999,808.7869999999999,126.69760000000001
1000,808.939,128.773
1001,809.092,128.0355
