DEPT,ROP,GR,T-TEMP
91.2876,20.1179,45.6526,21.8704
91.44,20.758,46.9924,21.8836
91.5924,20.8603,47.0921,21.8853
91.7448,20.6134,46.3636,21.8806
91.8972,20.3665,45.4402,21.8759
92.0496,20.2903,44.6431,21.884
92.202,20.5676,43.7459,21.8742
92.3544,20.845,43.6604,21.8645
92.5068,21.1097,45.4088,21.8861
92.6592,21.1036,46.1545,21.8718
92.8116,21.0975,46.6292,21.8575
92.964,21.0914,45.8212,21.8548
93.1164,21.2856,45.3742,21.8678
93.2688,21.5416,45.5184,21.8576
93.4212,21.7976,44.2741,21.8474
93.5736,21.8932,44.2248,21.872
93.726,21.817,44.1052,21.8669
93.8784,21.7408,43.5401,21.8618
94.0308,21.7915,43.1983,21.8854
94.1832,22.3432,45.2191,21.8683
94.3356,22.8949,46.2989,21.8512
94.488,23.4466,44.5996,21.9034
94.6404,23.3524,44.4481,21.8987
94.7928,23.2031,43.5958,21.894
94.9452,23.0537,43.3564,21.8916
95.0976,23.3182,44.4933,21.9047
95.25,23.815,45.0431,21.9047
95.4024,24.3118,45.0135,21.9047
95.5548,24.7571,44.9663,21.8945
95.7072,25.1107,44.9171,21.9035
95.8596,25.4643,44.4211,21.9124
96.012,25.8351,45.2078,21.9352
96.1644,26.4081,44.7409,21.9352
96.3168,26.9812,46.112,21.9352
96.4692,27.5542,46.3915,21.9352
96.6216,27.6092,46.4917,21.9352
96.774,27.533,45.408,21.9352
96.9264,27.4568,45.9581,21.9352
97.0788,27.5461,44.2097,21.9406
97.2312,27.7899,44.2966,21.9658
97.3836,28.0338,45.2944,21.9658
97.536,28.0227,45.4774,21.9658
97.6884,27.1876,46.2238,21.9963
97.8408,26.3524,46.3035,21.9963
97.9932,25.5173,46.3606,21.9963
98.1456,25.6751,45.8175,21.9972
98.298,25.8793,45.0805,22.0115
98.4504,26.0835,45.3757,22.0115
98.6028,25.893,45.7845,22.0115
98.7552,25.512,46.5333,22.0268
98.9076,25.131,47.0899,22.0268
99.06,23.4264,47.1979,22.0268
99.2124,19.6835,46.8117,22.0268
99.3648,15.9405,46.1137,22.0498
99.5172,12.9045,45.7509,22.0408
99.6696,15.4252,46.3728,22.0319
99.822,17.9459,46.6291,22.0848
99.9744,20.4666,48.1346,22.076
100.1268,20.7581,47.5212,22.0671
100.2792,20.5996,48.8129,22.0583
100.4316,20.4411,49.3896,22.0839
100.584,19.3082,50.38,22.0791
100.7364,17.3819,53.9463,22.0743
100.8888,15.4556,54.0783,22.101
101.0412,14.9234,54.5967,22.0965
101.1936,18.1543,52.794,22.0921
101.346,21.3852,50.1348,22.0994
101.4984,24.6161,51.3042,22.11
101.6508,23.4165,51.6625,22.1012
101.8032,22.1698,51.3798,22.0923
101.9556,20.9232,50.9799,22.1281
102.108,20.7803,49.2662,22.1145
102.2604,21.0912,48.6966,22.1009
102.4128,21.4021,49.8,22.332
102.5652,21.3518,51.4855,22.3363
102.7176,20.8184,55.2762,22.3405
102.87,20.285,58.8309,22.3448
103.0224,19.628,60.4626,22.393
103.1748,18.2533,60.8563,22.393
103.3272,16.8787,62.4564,22.393
