wellName,datasetName,DEPT,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,TVD
Cheal-G1,Clean,788.4,8.5,9.103,2.203,0.015,123.492,105.828,0.398,3.364,45.345,41.588,33.988,149.201,656.84
Cheal-G1,Clean,788.5,8.5,9.132,2.206,0.013,123.007,106.807,0.4,3.373,44.573,40.9,33.464,148.72,656.9
Cheal-G1,Clean,788.6,8.5,9.136,2.209,0.012,122.72,107.097,0.404,3.391,44.225,40.535,33.078,148.341,656.962
Cheal-G1,Clean,788.7,8.5,9.116,2.212,0.013,122.656,107.198,0.401,3.412,43.908,40.2,32.721,148.176,657.024
Cheal-G1,Clean,788.8,8.5,9.087,2.215,0.014,122.854,107.118,0.397,3.425,45.174,41.235,33.33,147.839,657.086
Cheal-G1,Clean,788.9,8.5,9.065,2.217,0.015,123.227,107.533,0.388,3.419,43.987,40.227,32.656,147.544,657.148
Cheal-G1,Clean,789,8.5,9.055,2.216,0.017,123.693,108.408,0.381,3.402,43.677,40.132,32.939,147.383,657.21
Cheal-G1,Clean,789.1,8.5,9.051,2.212,0.018,124.033,107.411,0.373,3.384,39.838,36.889,30.828,147.049,657.272
Cheal-G1,Clean,789.2,8.5,9.054,2.207,0.019,124.214,106.07,0.367,3.363,37.268,34.72,29.432,146.338,657.334
Cheal-G1,Clean,789.3,8.5,9.057,2.205,0.019,124.231,104.749,0.366,3.357,35.63,33.356,28.598,145.679,657.396
Cheal-G1,Clean,789.4,8.5,9.064,2.205,0.019,124.179,105.895,0.373,3.338,37.46,35.036,29.974,144.557,657.458
Cheal-G1,Clean,789.5,8.5,9.083,2.206,0.018,124.133,106.763,0.385,3.325,43.854,40.612,33.948,143.36,657.52
Cheal-G1,Clean,789.6,8.5,9.12,2.207,0.017,124.117,108.489,0.398,3.297,44.081,40.147,32.28,142.117,657.582
Cheal-G1,Clean,789.7,8.5,9.16,2.208,0.017,124.15,110.248,0.406,3.294,40.164,35.982,27.84,141.187,657.644
Cheal-G1,Clean,789.8,8.5,9.179,2.209,0.019,124.084,113.056,0.408,3.319,42.279,37.545,28.46,140.303,657.706
Cheal-G1,Clean,789.9,8.5,9.175,2.207,0.02,123.893,114.504,0.403,3.401,45.914,40.759,30.87,139.793,657.768
Cheal-G1,Clean,790,8.5,9.144,2.209,0.023,123.511,114.86,0.395,3.484,44.805,40.122,31.012,139.446,657.83
Cheal-G1,Clean,790.1,8.5,9.097,2.213,0.025,123.036,113.415,0.39,3.562,41.809,37.937,30.24,139.069,657.89
Cheal-G1,Clean,790.2,8.5,9.054,2.222,0.025,122.467,111.096,0.384,3.579,39.262,36.2,29.952,138.693,657.95
Cheal-G1,Clean,790.3,8.5,9.032,2.229,0.023,121.902,106.21,0.38,3.536,39.41,36.852,31.511,138.298,658.01
Cheal-G1,Clean,790.4,8.5,9.036,2.239,0.02,121.365,101.218,0.372,3.436,39.031,36.948,32.511,137.994,658.07
Cheal-G1,Clean,790.5,8.5,9.048,2.244,0.016,120.984,97.807,0.368,3.345,38.92,37.228,33.558,137.641,658.13
Cheal-G1,Clean,790.6,8.5,9.054,2.25,0.014,120.853,98.092,0.36,3.261,34.496,33.349,30.818,137.462,658.192
Cheal-G1,Clean,790.7,8.5,9.044,2.247,0.011,121.093,98.672,0.353,3.213,32.175,31.348,29.5,137.304,658.254
Cheal-G1,Clean,790.8,8.5,9.027,2.241,0.01,121.676,99.489,0.345,3.183,34.833,34.123,32.521,137.21,658.316
Cheal-G1,Clean,790.9,8.5,9.015,2.228,0.009,122.537,99.495,0.341,3.198,36.466,35.717,34.029,137.161,658.378
Cheal-G1,Clean,791,8.5,9.014,2.216,0.011,123.487,97.529,0.338,3.214,36.698,35.601,33.167,137.28,658.44
Cheal-G1,Clean,791.1,8.5,9.024,2.201,0.011,124.376,94.991,0.337,3.233,34.595,32.926,29.339,137.438,658.502
Cheal-G1,Clean,791.2,8.5,9.055,2.188,0.011,125.054,92.141,0.334,3.246,38.5,35.642,29.771,137.723,658.564
Cheal-G1,Clean,791.3,8.5,9.113,2.177,0.01,125.608,90.728,0.333,3.241,46.681,42.09,33.058,138.167,658.626
Cheal-G1,Clean,791.4,8.5,9.187,2.17,0.01,126.094,89.367,0.334,3.21,53.539,47.147,35.044,138.611,658.688
Cheal-G1,Clean,791.5,8.5,9.252,2.163,0.01,126.595,88.456,0.337,3.176,62.844,54.692,39.549,139.063,658.75
Cheal-G1,Clean,791.6,8.5,9.278,2.16,0.013,127.029,87.261,0.341,3.162,59.178,51.552,37.363,139.495,658.812
Cheal-G1,Clean,791.7,8.5,9.217,2.157,0.016,127.366,86.205,0.348,3.177,55.189,48.773,36.554,139.908,658.874
Cheal-G1,Clean,791.8,8.5,9.097,2.157,0.02,127.421,86.204,0.353,3.216,47.415,42.697,33.432,140.258,658.936
Cheal-G1,Clean,791.9,8.5,8.999,2.159,0.021,127.235,86.054,0.36,3.254,40.549,37.262,30.592,140.607,658.998
Cheal-G1,Clean,792,8.5,8.98,2.165,0.02,126.867,88.523,0.366,3.273,40.289,37.777,32.508,140.847,659.06
Cheal-G1,Clean,792.1,8.5,9.023,2.166,0.016,126.596,90.757,0.372,3.252,43.613,41.573,37.177,141.154,659.12
Cheal-G1,Clean,792.2,8.5,9.068,2.167,0.012,126.495,94.577,0.376,3.186,43.064,41.576,38.3,141.4,659.18
Cheal-G1,Clean,792.3,8.5,9.116,2.165,0.008,126.709,95.723,0.381,3.097,41.007,39.856,37.294,141.543,659.24
Cheal-G1,Clean,792.4,8.5,9.165,2.161,0.005,127.167,96.332,0.385,3.026,35.884,35.021,33.086,141.701,659.3
Cheal-G1,Clean,792.5,8.5,9.185,2.154,0.003,127.802,95.137,0.39,2.995,34.263,33.402,31.476,142.008,659.36
Cheal-G1,Clean,792.6,8.5,9.155,2.148,0.003,128.364,92.855,0.392,3.007,37.591,36.443,33.899,142.199,659.422
Cheal-G1,Clean,792.7,8.5,9.113,2.144,0.005,128.789,90.712,0.391,3.031,46.809,44.838,40.558,142.524,659.484
Cheal-G1,Clean,792.8,8.5,9.11,2.139,0.007,128.979,88.107,0.387,3.084,49.259,46.379,40.298,142.88,659.546
Cheal-G1,Clean,792.9,8.5,9.154,2.135,0.008,128.928,86.982,0.384,3.115,49.668,45.778,37.846,143.166,659.608
Cheal-G1,Clean,793,8.5,9.201,2.131,0.009,128.62,85.136,0.381,3.117,51.766,46.751,36.859,143.387,659.67
Cheal-G1,Clean,793.1,8.5,9.22,2.131,0.01,128.196,85.58,0.381,3.073,51.154,45.421,34.42,143.555,659.732
Cheal-G1,Clean,793.2,8.5,9.225,2.133,0.01,127.751,85.256,0.383,3.032,56.784,50.007,37.174,143.597,659.794
Cheal-G1,Clean,793.3,8.5,9.238,2.138,0.011,127.4,87.326,0.384,2.99,57.379,50.527,37.553,143.688,659.856
Cheal-G1,Clean,793.4,8.5,9.277,2.144,0.013,127.169,87.938,0.382,2.988,56.083,49.723,37.549,143.576,659.918
Cheal-G1,Clean,793.5,8.5,9.328,2.148,0.017,127.116,89.135,0.375,3.037,54.467,48.657,37.398,143.637,659.98
Cheal-G1,Clean,793.6,8.5,9.369,2.148,0.02,127.155,87.233,0.369,3.188,52.188,46.916,36.594,143.579,660.042
Cheal-G1,Clean,793.7,8.5,9.383,2.147,0.025,127.2,85.942,0.366,3.375,49.787,44.854,35.162,143.272,660.104
Cheal-G1,Clean,793.8,8.5,9.37,2.143,0.027,127.195,84.307,0.376,3.542,48.624,43.706,34.078,142.686,660.166
Cheal-G1,Clean,793.9,8.5,9.323,2.14,0.027,127.138,84.577,0.39,3.626,48.041,43.055,33.342,142.26,660.228
Cheal-G1,Clean,794,8.5,9.263,2.135,0.024,126.976,85.771,0.405,3.633,49.991,44.792,34.668,141.449,660.29
Cheal-G1,Clean,794.1,8.5,9.221,2.134,0.019,126.691,88.105,0.411,3.552,50.2,45.164,35.292,140.792,660.35
Cheal-G1,Clean,794.2,8.5,9.217,2.136,0.015,126.295,88.994,0.41,3.424,45.137,40.857,32.381,140.425,660.41
Cheal-G1,Clean,794.3,8.5,9.251,2.142,0.013,125.768,89.045,0.398,3.295,43.394,39.563,31.887,140.37,660.47
Cheal-G1,Clean,794.4,8.5,9.295,2.154,0.013,125.099,88.609,0.388,3.214,41.912,38.545,31.704,140.388,660.53
Cheal-G1,Clean,794.5,8.5,9.34,2.168,0.015,124.338,87.545,0.383,3.181,43.763,40.596,34.071,140.689,660.59
Cheal-G1,Clean,794.6,8.5,9.372,2.179,0.016,123.654,86.799,0.389,3.204,40.321,37.687,32.191,141.093,660.652
Cheal-G1,Clean,794.7,8.5,9.385,2.187,0.016,123.126,86.822,0.397,3.286,37.923,35.669,30.918,141.443,660.7141
Cheal-G1,Clean,794.8,8.5,9.376,2.191,0.017,122.808,88.632,0.401,3.398,40.958,38.701,33.906,141.807,660.776
Cheal-G1,Clean,794.9,8.5,9.332,2.194,0.017,122.748,89.457,0.4,3.505,37.655,35.571,31.147,142.187,660.838
Cheal-G1,Clean,795,8.5,9.266,2.19,0.016,123.357,90.409,0.392,3.539,35.791,33.678,29.22,142.622,660.9
Cheal-G1,Clean,795.1,8.5,9.211,2.183,0.013,124.801,89.285,0.382,3.511,39.159,36.695,31.533,143.017,660.962
Cheal-G1,Clean,795.2,8.5,9.193,2.173,0.01,126.646,86.787,0.371,3.405,43.972,41.216,35.44,143.5,661.024
Cheal-G1,Clean,795.3,8.5,9.206,2.159,0.007,128.565,82.544,0.368,3.278,36.842,34.71,30.202,143.98,661.086
Cheal-G1,Clean,795.4,8.5,9.226,2.141,0.002,130.069,80.443,0.368,3.145,36.495,34.7,30.848,144.369,661.148
Cheal-G1,Clean,795.5,8.5,9.24,2.129,0,130.792,80.004,0.373,3.064,47.593,45.778,41.807,144.597,661.21
Cheal-G1,Clean,795.6,8.5,9.247,2.123,0,130.405,81.165,0.379,3.017,42.202,41.009,38.354,144.645,661.272
Cheal-G1,Clean,795.7,8.5,9.238,2.12,0.003,129.178,82.091,0.386,3.03,34.748,33.99,32.285,144.724,661.334
Cheal-G1,Clean,795.8,8.5,9.213,2.122,0.006,127.17,82.653,0.388,3.103,33.39,32.782,31.404,144.734,661.396
Cheal-G1,Clean,795.9,8.5,9.181,2.129,0.012,125.333,81.627,0.39,3.207,33.225,32.637,31.305,144.846,661.458
Cheal-G1,Clean,796,8.5,9.144,2.141,0.019,123.698,79.737,0.391,3.335,30.569,30.019,28.773,145.101,661.52
Cheal-G1,Clean,796.1,8.5,9.114,2.153,0.023,123.109,77.669,0.393,3.381,29.484,28.955,27.756,145.518,661.58
Cheal-G1,Clean,796.2,8.5,9.099,2.16,0.023,123.069,76.635,0.396,3.382,34.539,33.804,32.149,145.837,661.64
Cheal-G1,Clean,796.3,8.5,9.106,2.161,0.02,124.111,76.114,0.397,3.261,46.393,45.05,42.067,146.186,661.7
Cheal-G1,Clean,796.4,8.5,9.125,2.157,0.016,125.457,76.026,0.393,3.128,49.836,47.807,43.387,146.28,661.76
Cheal-G1,Clean,796.5,8.5,9.149,2.152,0.013,127.071,75.058,0.384,2.97,41.959,39.567,34.503,146.299,661.82
Cheal-G1,Clean,796.6,8.5,9.166,2.145,0.012,127.803,74.194,0.371,2.888,41.966,38.711,32.065,146.192,661.882
Cheal-G1,Clean,796.7,8.5,9.17,2.145,0.015,128.16,74.343,0.359,2.831,43.332,39.111,30.792,146.095,661.944
Cheal-G1,Clean,796.8,8.5,9.161,2.145,0.017,127.765,74.441,0.351,2.872,46.38,41.326,31.574,145.973,662.006
Cheal-G1,Clean,796.9,8.5,9.14,2.148,0.018,127.205,74.56,0.353,2.922,50.215,44.559,33.716,145.882,662.068
Cheal-G1,Clean,797,8.5,9.116,2.143,0.017,126.435,73.697,0.361,3,50.965,45.376,34.604,145.539,662.13
Cheal-G1,Clean,797.1,8.5,9.118,2.138,0.014,125.896,73.37,0.374,3.044,42.291,37.985,29.566,145.354,662.192
Cheal-G1,Clean,797.2,8.5,9.164,2.132,0.01,125.588,71.845,0.384,3.086,51.172,46.586,37.422,144.965,662.254
Cheal-G1,Clean,797.3,8.5,9.245,2.133,0.01,125.597,70.802,0.39,3.089,54.094,49.718,40.835,144.357,662.316
Cheal-G1,Clean,797.4,8.5,9.329,2.137,0.01,125.528,69.578,0.387,3.067,54.455,50.216,41.563,143.855,662.378
Cheal-G1,Clean,797.5,8.5,9.405,2.144,0.012,125.33,69.675,0.38,3.028,47.952,44.13,36.355,143.591,662.44
Cheal-G1,Clean,797.6,8.5,9.472,2.149,0.013,124.938,70.889,0.371,2.992,44.032,40.291,32.75,143.211,662.502
Cheal-G1,Clean,797.7,8.5,9.533,2.155,0.016,124.489,71.976,0.365,2.98,41.145,37.434,30.024,143.02,662.564
Cheal-G1,Clean,797.8,8.5,9.583,2.161,0.02,123.994,73.619,0.362,2.965,41.027,37.093,29.318,143.032,662.626
Cheal-G1,Clean,797.9,8.5,9.621,2.169,0.026,123.645,75.209,0.365,2.992,41.925,37.772,29.613,142.986,662.688
Cheal-G1,Clean,798,8.5,9.642,2.175,0.032,123.548,76.502,0.371,3.024,36.94,33.175,25.815,142.962,662.75
Cheal-G1,Clean,798.1,8.5,9.654,2.178,0.036,123.832,76.36,0.381,3.085,30.065,26.992,20.988,142.977,662.81
Cheal-G1,Clean,798.2,8.5,9.695,2.172,0.037,124.43,76.164,0.39,3.113,32.362,29.079,22.656,142.977,662.87
Cheal-G1,Clean,798.3,8.5,9.782,2.161,0.036,125.279,76.708,0.402,3.128,48.53,43.796,34.469,143.144,662.93
Cheal-G1,Clean,798.4,8.5,9.899,2.146,0.032,126.239,76.392,0.409,3.121,58.28,52.893,42.18,143.585,662.99
Cheal-G1,Clean,798.5,8.5,10.008,2.136,0.031,127.157,76.742,0.412,3.131,49.805,45.508,36.869,144.01,663.05
Cheal-G1,Clean,798.6,8.5,10.078,2.132,0.031,127.828,77.249,0.403,3.125,44.75,41.054,33.574,144.497,663.112
Cheal-G1,Clean,798.7,8.5,10.089,2.132,0.032,128.189,79.038,0.389,3.124,43.731,40.06,32.649,145.116,663.174
Cheal-G1,Clean,798.8,8.5,10.005,2.133,0.03,128.294,78.07,0.374,3.107,46.34,42.081,33.603,145.666,663.236
Cheal-G1,Clean,798.9,8.5,9.812,2.135,0.028,128.185,77.473,0.366,3.08,51.35,46.023,35.643,146.049,663.298
Cheal-G1,Clean,799,8.5,9.562,2.137,0.025,127.934,76.904,0.364,3.017,49.364,43.793,33.118,146.189,663.36
Cheal-G1,Clean,799.1,8.5,9.354,2.135,0.021,127.606,77.714,0.371,2.942,47.042,41.499,30.973,146.116,663.422
Cheal-G1,Clean,799.2,8.5,9.25,2.132,0.017,127.344,77.645,0.379,2.885,49.657,43.73,32.506,145.867,663.484
Cheal-G1,Clean,799.3,8.5,9.227,2.133,0.017,127.195,79.472,0.388,2.865,56.458,49.669,36.836,145.457,663.546
Cheal-G1,Clean,799.4,8.5,9.233,2.134,0.018,127.185,80.283,0.386,2.873,49.893,43.863,32.477,145.025,663.608
Cheal-G1,Clean,799.5,8.5,9.235,2.135,0.02,127.307,80.735,0.376,2.868,49.462,43.32,31.793,144.706,663.67
Cheal-G1,Clean,799.6,8.5,9.228,2.137,0.022,127.508,80.069,0.357,2.858,54.084,46.971,33.801,144.515,663.73
Cheal-G1,Clean,799.7,8.5,9.216,2.14,0.025,127.724,80.131,0.34,2.833,61.189,52.642,37.058,144.332,663.79
Cheal-G1,Clean,799.8,8.5,9.206,2.141,0.026,127.831,79.544,0.326,2.791,55.002,46.949,32.45,144.19,663.85
Cheal-G1,Clean,799.9,8.5,9.204,2.138,0.025,127.785,79.389,0.322,2.737,59.048,50.22,34.418,144.044,663.91
Cheal-G1,Clean,800,8.5,9.21,2.136,0.023,127.536,79.603,0.329,2.702,58.439,49.643,33.926,143.807,663.97
Cheal-G1,Clean,800.1,8.5,9.219,2.134,0.021,127.132,79.762,0.346,2.729,54.967,46.792,32.136,143.524,664.032
Cheal-G1,Clean,800.2,8.5,9.227,2.141,0.023,126.574,79.913,0.365,2.777,50.411,42.884,29.407,143.196,664.094
Cheal-G1,Clean,800.3,8.5,9.23,2.148,0.025,125.937,79.644,0.383,2.832,48.058,40.938,28.16,142.813,664.156
Cheal-G1,Clean,800.4,8.5,9.229,2.16,0.029,125.311,80.315,0.393,2.865,48.214,41.012,28.116,142.406,664.218
Cheal-G1,Clean,800.5,8.5,9.23,2.164,0.029,124.825,80.34,0.396,2.891,48.085,40.752,27.7,142.05,664.28
Cheal-G1,Clean,800.6,8.5,9.236,2.168,0.029,124.472,80.855,0.391,2.903,47.872,40.256,26.869,141.756,664.342
Cheal-G1,Clean,800.7,8.5,9.247,2.168,0.027,124.156,81.001,0.38,2.9,47.055,39.447,26.139,141.507,664.4041
Cheal-G1,Clean,800.8,8.5,9.257,2.172,0.027,123.668,81.438,0.368,2.939,40.185,33.621,22.177,141.355,664.466
Cheal-G1,Clean,800.9,8.5,9.269,2.18,0.027,122.831,81.88,0.36,3.035,31.047,25.954,17.085,141.239,664.528
Cheal-G1,Clean,801,8.5,9.286,2.196,0.028,121.543,83.586,0.356,3.196,32.194,26.844,17.566,141.118,664.59
Cheal-G1,Clean,801.1,8.5,9.325,2.217,0.028,119.896,85.497,0.352,3.361,43.432,36.283,23.848,140.856,664.652
Cheal-G1,Clean,801.2,8.5,9.395,2.239,0.027,118.173,88.479,0.349,3.51,48.485,40.566,26.759,140.534,664.7141
Cheal-G1,Clean,801.3,8.5,9.472,2.259,0.026,116.706,93.656,0.345,3.615,44.266,37.127,24.63,140.112,664.776
Cheal-G1,Clean,801.4,8.5,9.507,2.275,0.027,115.698,99.031,0.342,3.674,42.282,35.583,23.793,139.544,664.838
Cheal-G1,Clean,801.5,8.5,9.482,2.29,0.031,115.174,103.454,0.343,3.661,40.209,34.054,23.111,139.042,664.9
Cheal-G1,Clean,801.6,8.5,9.423,2.302,0.037,115.058,106.828,0.35,3.624,39.597,33.716,23.168,138.586,664.96
Cheal-G1,Clean,801.7,8.5,9.363,2.313,0.044,115.168,109.918,0.361,3.588,39.992,34.189,23.715,138.146,665.02
Cheal-G1,Clean,801.8,8.5,9.317,2.316,0.047,115.366,112.388,0.372,3.598,41.009,35.135,24.495,137.687,665.08
Cheal-G1,Clean,801.9,8.5,9.288,2.316,0.049,115.553,113.535,0.38,3.614,39.884,34.207,23.908,137.222,665.14
Cheal-G1,Clean,802,8.5,9.278,2.309,0.047,115.698,115.188,0.383,3.649,38.196,32.826,23.051,136.745,665.2
Cheal-G1,Clean,802.1,8.5,9.276,2.303,0.045,115.756,115.403,0.379,3.658,37.042,31.929,22.577,136.38,665.262
Cheal-G1,Clean,802.2,8.5,9.276,2.296,0.041,115.675,116.045,0.374,3.674,37.386,32.356,23.096,135.961,665.324
Cheal-G1,Clean,802.3,8.5,9.279,2.294,0.039,115.472,114.067,0.367,3.66,39.039,33.955,24.52,135.697,665.386
Cheal-G1,Clean,802.4,8.5,9.286,2.295,0.037,115.156,113.988,0.363,3.662,40.08,35.063,25.664,135.523,665.448
Cheal-G1,Clean,802.5,8.5,9.298,2.3,0.036,114.802,111.471,0.359,3.67,38.649,33.964,25.122,135.292,665.51
Cheal-G1,Clean,802.6,8.5,9.314,2.303,0.035,114.438,110.512,0.359,3.701,35.848,31.561,23.446,135.016,665.572
Cheal-G1,Clean,802.7,8.5,9.328,2.31,0.036,114.149,108.172,0.359,3.709,33.442,29.433,21.849,134.949,665.634
Cheal-G1,Clean,802.8,8.5,9.339,2.317,0.037,113.919,108.273,0.361,3.692,32.539,28.595,21.152,134.897,665.696
Cheal-G1,Clean,802.9,8.5,9.343,2.324,0.04,113.762,106.676,0.358,3.646,33.534,29.406,21.642,134.815,665.758
Cheal-G1,Clean,803,8.5,9.345,2.325,0.041,113.609,106.758,0.356,3.591,33.661,29.456,21.574,134.913,665.82
Cheal-G1,Clean,803.1,8.5,9.345,2.326,0.041,113.455,107.821,0.356,3.526,32.991,28.839,21.071,135.067,665.882
Cheal-G1,Clean,803.2,8.5,9.344,2.323,0.039,113.242,111.362,0.361,3.488,31.806,27.789,20.278,135.165,665.944
Cheal-G1,Clean,803.3,8.5,9.341,2.321,0.036,112.999,113.189,0.365,3.473,32.681,28.531,20.781,135.11,666.006
Cheal-G1,Clean,803.4,8.5,9.328,2.317,0.034,112.702,113.242,0.37,3.472,34.49,30.09,21.884,135.195,666.068
Cheal-G1,Clean,803.5,8.5,9.302,2.318,0.034,112.45,112.71,0.373,3.445,35.579,31.028,22.545,135.25,666.13
Cheal-G1,Clean,803.6,8.5,9.268,2.319,0.036,112.278,111.411,0.371,3.432,35.378,30.864,22.444,135.292,666.19
Cheal-G1,Clean,803.7,8.5,9.242,2.323,0.041,112.266,109.298,0.359,3.426,35.14,30.675,22.339,135.113,666.25
Cheal-G1,Clean,803.8,8.5,9.231,2.322,0.045,112.374,106.359,0.344,3.415,36.342,31.759,23.188,134.818,666.31
Cheal-G1,Clean,803.9,8.5,9.228,2.321,0.049,112.593,106.202,0.329,3.406,37.303,32.63,23.877,134.657,666.37
Cheal-G1,Clean,804,8.5,9.22,2.32,0.053,112.812,107.025,0.317,3.419,38.028,33.303,24.437,133.913,666.43
