wellName,datasetName,DEPT,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,TVD
,,M,INCH,INCH,G/CC,G/CC,US/F,API,V/V,B/E,OHMM,OHMM,OHMM,mV,m
Cheal-A10,Clean,565.556,8.5,8.478,2.304,0.008,115.918,113.314,0.36,2.967,27.921,24.375,15.46,-124.454,565.526
Cheal-A10,Clean,565.709,8.5,7.834,2.287,0.011,117.808,118.711,0.347,2.96,25.491,22.295,14.764,-124.079,565.679
Cheal-A10,Clean,565.861,8.5,7.811,2.293,0.017,119.635,124.693,0.345,2.914,23.565,20.678,14.018,-123.733,565.831
Cheal-A10,Clean,566.014,8.5,7.788,2.286,0.016,120.805,127.391,0.351,2.879,26.97,23.571,14.841,-123.488,565.9839
Cheal-A10,Clean,566.166,8.5,7.765,2.28,0.013,116.695,122.229,0.378,2.903,29.328,25.609,15.521,-123.379,566.136
Cheal-A10,Clean,566.318,8.5,7.696,2.28,0.006,116.58,115.309,0.385,2.884,27.248,23.802,14.827,-123.426,566.288
Cheal-A10,Clean,566.471,8.5,8.141,2.277,0.005,116.541,114.605,0.399,2.844,24.723,21.551,13.847,-123.488,566.441
Cheal-A10,Clean,566.623,8.5,8.536,2.311,0.004,116.737,119.062,0.395,2.797,26.145,22.751,14.63,-123.425,566.593
Cheal-A10,Clean,566.776,8.5,8.478,2.313,0.004,116.386,120.47,0.39,2.885,27.968,24.197,15.376,-123.539,566.746
Cheal-A10,Clean,566.928,8.5,8.54,2.305,0.005,116.14,121.76,0.394,2.919,25.184,21.828,14.333,-123.662,566.8979
Cheal-A10,Clean,567.08,8.5,8.371,2.302,0.006,115.55,121.76,0.388,2.973,27.563,23.798,14.796,-123.521,567.05
Cheal-A10,Clean,567.233,8.5,8.352,2.306,0.005,115.516,121.643,0.383,3.019,29.022,25.065,15.269,-123.517,567.2029
Cheal-A10,Clean,567.385,8.5,8.467,2.313,0.004,118.456,125.514,0.374,2.988,28.044,24.391,15.249,-123.637,567.355
Cheal-A10,Clean,567.538,8.5,8.516,2.304,0.001,118.694,122.582,0.381,2.802,27.231,23.811,15.036,-123.646,567.508
Cheal-A10,Clean,567.69,8.5,8.555,2.295,0,119.027,122.581,0.373,2.848,27.359,23.901,15.17,-123.629,567.66
Cheal-A10,Clean,567.842,8.5,8.501,2.303,-0.001,117.219,116.834,0.382,2.911,28.58,24.947,15.984,-123.667,567.812
Cheal-A10,Clean,567.995,8.5,8.363,2.3,-0.003,117.167,117.068,0.378,2.89,27.713,24.163,15.924,-123.695,567.965
Cheal-A10,Clean,568.147,8.5,8.302,2.302,-0.002,117.075,117.655,0.391,2.845,25.794,22.525,14.756,-123.633,568.1169
Cheal-A10,Clean,568.3,8.5,8.329,2.296,0.001,117.175,122.933,0.408,2.842,26.193,22.837,14.564,-123.767,568.27
Cheal-A10,Clean,568.452,8.5,8.394,2.302,0.004,119.487,124.693,0.405,2.805,26.69,23.32,14.672,-123.921,568.422
Cheal-A10,Clean,568.604,8.5,8.747,2.298,0.003,120.482,122.112,0.422,2.854,25.463,22.392,14.649,-123.95,568.574
Cheal-A10,Clean,568.757,8.5,8.846,2.275,0.002,120.506,118.124,0.402,2.911,26.734,23.59,15.559,-123.704,568.727
Cheal-A10,Clean,568.909,8.5,8.892,2.279,0.002,120.646,118.71,0.399,2.787,26.628,23.548,16.032,-123.367,568.879
Cheal-A10,Clean,569.062,8.5,8.862,2.279,0.005,120.587,119.297,0.399,2.881,25.782,22.849,15.785,-122.787,569.032
Cheal-A10,Clean,569.214,8.5,8.789,2.251,0.013,120.602,121.877,0.409,3.045,26.404,23.438,15.928,-122.586,569.184
Cheal-A10,Clean,569.366,8.5,8.8,2.254,0.015,121.355,121.995,0.396,3.049,26.943,23.893,15.855,-122.333,569.336
Cheal-A10,Clean,569.519,8.5,8.563,2.279,0.014,119.367,122.112,0.391,3.077,27.538,24.333,16.02,-122.408,569.489
Cheal-A10,Clean,569.671,8.5,8.478,2.286,0.007,118.644,124.223,0.405,2.98,25.899,22.842,15.508,-122.537,569.641
Cheal-A10,Clean,569.824,8.5,8.386,2.28,0.006,118.166,124.458,0.416,2.975,26.086,22.966,15.422,-122.688,569.7939
Cheal-A10,Clean,569.976,8.5,8.409,2.285,0.006,118.328,125.748,0.422,2.884,25.996,22.808,15.302,-122.762,569.946
Cheal-A10,Clean,570.128,8.5,8.432,2.299,0.006,117.938,124.106,0.391,2.885,25.538,22.397,14.92,-122.926,570.098
Cheal-A10,Clean,570.281,8.5,8.409,2.277,0.003,117.872,122.581,0.397,2.886,25.726,22.582,14.897,-122.988,570.251
Cheal-A10,Clean,570.433,8.5,8.386,2.264,0.002,117.939,122.347,0.378,2.848,26.535,23.346,15.059,-123.183,570.403
Cheal-A10,Clean,570.586,8.5,8.386,2.27,0.001,117.581,119.883,0.397,2.893,25.588,22.617,14.634,-123.242,570.556
Cheal-A10,Clean,570.738,8.5,8.079,2.286,0.003,117.679,121.057,0.393,2.981,27.323,24.226,15.298,-123.133,570.7079
Cheal-A10,Clean,570.89,8.5,8.283,2.287,0.004,117.836,123.285,0.388,3.016,28.321,25.089,15.51,-122.858,570.86
Cheal-A10,Clean,571.043,8.5,8.467,2.273,0.004,118.249,125.514,0.384,2.959,27.208,24.072,15.205,-122.846,571.013
Cheal-A10,Clean,571.195,8.5,8.501,2.282,0.003,119.193,125.279,0.381,2.802,26.212,23.115,14.664,-122.824,571.165
Cheal-A10,Clean,571.348,8.5,8.398,2.268,0.002,119.86,123.519,0.386,2.783,25.544,22.389,14.541,-122.625,571.318
Cheal-A10,Clean,571.5,8.5,8.329,2.274,0.003,119.758,127.743,0.349,2.895,24.192,21.075,14.169,-122.592,571.47
Cheal-A10,Clean,571.652,8.5,8.386,2.257,0.004,119.282,123.872,0.358,2.862,21.767,18.914,13.381,-122.738,571.6219
Cheal-A10,Clean,571.805,8.5,8.306,2.239,0.006,118.982,129.62,0.378,2.867,22.798,19.888,13.887,-122.908,571.775
Cheal-A10,Clean,571.957,8.5,8.087,2.254,0.008,118.452,122.347,0.382,2.932,27.905,24.518,15.993,-123,571.9269
Cheal-A10,Clean,572.11,8.5,8.087,2.288,0.009,117.73,124.341,0.398,3.013,28.149,24.871,16.58,-122.95,572.08
Cheal-A10,Clean,572.262,8.5,8.271,2.288,0.01,117.482,119.883,0.404,2.877,27.947,24.885,16.712,-122.7,572.232
Cheal-A10,Clean,572.414,8.5,8.44,2.274,0.008,117.687,124.693,0.411,2.9,28.996,25.868,17.385,-122.279,572.384
Cheal-A10,Clean,572.567,8.5,8.467,2.275,0.006,118.261,130.793,0.41,2.881,29.585,26.364,17.772,-122.025,572.537
Cheal-A10,Clean,572.719,8.5,8.398,2.265,0.004,118.31,127.391,0.405,2.927,26.272,23.279,15.884,-121.914,572.689
Cheal-A10,Clean,572.872,8.5,8.432,2.274,0.004,118.357,130.558,0.379,2.981,22.436,19.736,14.155,-121.875,572.842
Cheal-A10,Clean,573.024,8.5,8.409,2.289,0.004,118.41,122.581,0.388,2.879,22.764,19.908,14.338,-121.917,572.994
Cheal-A10,Clean,573.176,8.5,8.352,2.288,0.006,119.093,128.681,0.391,2.907,23.929,20.947,14.766,-122.129,573.146
Cheal-A10,Clean,573.329,8.5,8.386,2.283,0.008,119.239,122.112,0.399,2.825,24.398,21.465,14.858,-122.3,573.299
Cheal-A10,Clean,573.481,8.5,8.455,2.279,0.009,118.764,125.396,0.398,2.948,24.344,21.514,14.609,-122.575,573.451
Cheal-A10,Clean,573.634,8.5,8.386,2.235,0.012,118.543,118.593,0.392,3.006,24.627,21.92,14.792,-122.9,573.6039
Cheal-A10,Clean,573.786,8.5,8.271,2.267,0.017,118.27,121.174,0.412,3.043,25.1,22.486,15.328,-122.879,573.756
Cheal-A10,Clean,573.938,8.5,8.317,2.294,0.024,118.116,121.056,0.389,2.886,26.238,23.461,15.628,-122.704,573.908
Cheal-A10,Clean,574.091,8.5,8.34,2.289,0.028,118.27,125.983,0.384,2.92,24.229,21.669,14.705,-122.551,574.061
Cheal-A10,Clean,574.243,8.5,8.34,2.296,0.032,118.881,127.156,0.345,2.93,24.722,22.02,14.908,-122.317,574.213
Cheal-A10,Clean,574.396,8.5,8.352,2.279,0.03,118.943,125.162,0.366,2.971,25.042,22.285,15.174,-122.058,574.366
Cheal-A10,Clean,574.548,8.5,8.375,2.278,0.023,119.17,123.05,0.375,2.994,24.434,21.757,15.079,-121.846,574.5179
Cheal-A10,Clean,574.7,8.5,8.386,2.274,0.018,119.146,117.655,0.388,2.89,24.151,21.532,15.228,-121.983,574.67
Cheal-A10,Clean,574.853,8.5,8.386,2.274,0.015,119.547,118.593,0.371,2.862,24.3,21.739,15.623,-122.217,574.823
Cheal-A10,Clean,575.005,8.5,8.317,2.297,0.023,119.946,118.945,0.388,2.973,23.825,21.395,15.871,-122.421,574.975
Cheal-A10,Clean,575.158,8.5,8.271,2.301,0.032,120.436,126.687,0.396,3.053,24.24,21.8,16.407,-122.525,575.128
Cheal-A10,Clean,575.31,8.5,8.248,2.284,0.031,120.947,128.916,0.416,2.936,24.357,21.938,16.548,-122.617,575.28
Cheal-A10,Clean,575.462,8.5,8.26,2.292,0.018,121.05,130.91,0.41,2.962,24.104,21.767,16.37,-122.8,575.4319
Cheal-A10,Clean,575.615,8.5,8.317,2.264,0.003,121.073,123.637,0.425,2.962,24.363,21.995,16.902,-122.983,575.585
Cheal-A10,Clean,575.767,8.5,8.386,2.272,-0.002,121.012,119.648,0.427,3.046,23.213,21.012,16.342,-122.933,575.737
Cheal-A10,Clean,575.92,8.5,8.478,2.262,-0.002,121.365,115.778,0.445,2.979,22.999,20.787,16.199,-122.883,575.89
Cheal-A10,Clean,576.072,8.5,8.516,2.279,0,121.387,120.353,0.444,2.953,23.875,21.578,16.541,-122.824,576.042
Cheal-A10,Clean,576.224,8.5,8.524,2.276,0.001,121.538,123.989,0.445,2.924,23.82,21.57,16.716,-122.779,576.194
Cheal-A10,Clean,576.377,8.5,8.501,2.272,0.002,121.914,122.581,0.439,2.945,23.041,20.961,16.368,-122.762,576.347
Cheal-A10,Clean,576.529,8.5,8.493,2.271,0.002,122.439,120.352,0.457,2.833,22.898,20.795,16.455,-122.829,576.499
Cheal-A10,Clean,576.682,8.5,8.513,2.274,0.003,122.626,123.402,0.446,2.884,22.396,20.427,16.239,-123.058,576.652
Cheal-A10,Clean,576.834,8.5,8.478,2.26,0.002,122.659,124.693,0.451,2.857,22.745,20.74,16.301,-123.363,576.804
Cheal-A10,Clean,576.986,8.5,8.455,2.271,0.002,122.464,125.514,0.439,2.908,22.821,20.826,16.332,-123.546,576.956
Cheal-A10,Clean,577.139,8.5,8.467,2.266,0.001,122.566,122.347,0.453,2.857,22.379,20.397,15.938,-123.813,577.1089
Cheal-A10,Clean,577.291,8.5,8.47,2.251,0.001,122.407,126.569,0.408,2.981,21.484,19.556,15.414,-123.963,577.261
Cheal-A10,Clean,577.444,8.5,8.478,2.25,0.001,122.423,126.218,0.396,3.04,21.844,19.872,15.864,-123.895,577.4139
Cheal-A10,Clean,577.596,8.5,8.478,2.287,0.001,122.116,128.329,0.383,2.993,22.531,20.534,16.188,-123.883,577.566
Cheal-A10,Clean,577.748,8.5,8.501,2.271,0.002,121.619,124.341,0.445,2.904,22.057,20.11,16.162,-123.9,577.718
Cheal-A10,Clean,577.901,8.5,8.501,2.262,0.005,120.525,124.106,0.445,3.098,22.959,20.991,17.075,-124.258,577.871
Cheal-A10,Clean,578.053,8.5,8.524,2.312,0.007,119.619,116.951,0.429,3.167,24.867,22.825,18.575,-123.9,578.0229
Cheal-A10,Clean,578.206,8.5,8.57,2.294,0.006,118.969,119.649,0.407,3.032,23.694,21.685,17.84,-123.742,578.176
Cheal-A10,Clean,578.358,8.5,8.547,2.263,0.003,118.563,119.722,0.376,3.041,24.287,22.253,18.156,-123.679,578.3279
Cheal-A10,Clean,578.51,8.5,8.524,2.274,0,118.747,126.408,0.368,2.944,24.992,22.844,18.853,-123.571,578.48
Cheal-A10,Clean,578.663,8.5,8.524,2.275,0,119.037,125.118,0.356,2.942,22.654,20.599,17.28,-123.77,578.633
Cheal-A10,Clean,578.815,8.5,8.501,2.27,0.002,119.394,126.687,0.378,2.916,21.455,19.395,16.293,-124.354,578.785
Cheal-A10,Clean,578.968,8.5,8.524,2.266,0.003,120.24,127.039,0.401,3.053,23.283,20.943,17.301,-124.496,578.938
Cheal-A10,Clean,579.12,8.5,8.513,2.268,0.004,120.679,128.958,0.397,2.955,21.801,19.587,16.369,-124.642,579.09
Cheal-A10,Clean,579.272,8.5,8.54,2.283,0.003,120.711,130.468,0.425,2.972,23.502,21.083,17.6,-124.854,579.2419
Cheal-A10,Clean,579.425,8.5,8.509,2.259,0.003,120.635,126.363,0.415,2.886,23.06,20.643,17.651,-124.777,579.395
Cheal-A10,Clean,579.577,8.5,8.47,2.259,0.001,120.347,126.203,0.426,2.947,22.421,20.022,17.027,-124.7,579.547
Cheal-A10,Clean,579.73,8.5,8.455,2.253,0.001,120.305,126.218,0.397,2.958,24.478,21.776,18.08,-124.902,579.7
Cheal-A10,Clean,579.882,8.5,8.467,2.261,0.001,120.235,127.274,0.404,2.936,23.528,20.888,17.579,-124.867,579.852
Cheal-A10,Clean,580.034,8.5,8.501,2.28,0.001,119.343,128.095,0.393,2.862,24.604,21.786,18.346,-124.871,580.004
Cheal-A10,Clean,580.187,8.5,8.536,2.299,0.003,118.44,123.637,0.375,2.862,23.819,21.155,17.821,-124.779,580.157
Cheal-A10,Clean,580.339,8.5,8.547,2.316,0.006,117.708,124.341,0.361,2.919,23.917,21.24,17.683,-125.217,580.309
Cheal-A10,Clean,580.492,8.5,8.57,2.311,0.007,116.769,119.649,0.351,2.939,26.165,23.285,18.918,-125.017,580.462
Cheal-A10,Clean,580.644,8.5,8.57,2.329,0.009,115.503,117.588,0.353,3.027,26.731,23.762,18.644,-124.512,580.614
Cheal-A10,Clean,580.796,8.5,8.559,2.341,0.01,113.828,118.526,0.356,2.951,27.474,24.215,17.987,-124.258,580.766
Cheal-A10,Clean,580.949,8.5,8.398,2.348,0.009,108.187,118.519,0.329,2.899,25.26,22.086,15.809,-124.213,580.9189
Cheal-A10,Clean,581.101,8.5,8.478,2.381,0.01,98.8,116.943,0.292,3.013,21.426,18.692,14.06,-123.7,581.071
Cheal-A10,Clean,581.254,8.5,8.513,2.494,0.01,98.829,113.776,0.278,3.043,20.206,17.642,13.735,-123.546,581.224
Cheal-A10,Clean,581.406,8.5,8.524,2.396,0.009,102.148,115.426,0.311,3.046,18.104,15.906,12.31,-123.329,581.376
Cheal-A10,Clean,581.558,8.5,8.478,2.302,0.004,109.556,120.118,0.374,3.047,19.091,16.939,12.547,-123.475,581.528
Cheal-A10,Clean,581.711,8.5,8.524,2.281,0,122.784,122.933,0.423,3.092,18.504,16.661,13.049,-123.55,581.681
Cheal-A10,Clean,581.863,8.5,8.57,2.26,-0.001,127.216,121.291,0.426,3.054,18.255,16.657,13.705,-123.906,581.8329
Cheal-A10,Clean,582.016,8.5,8.628,2.257,-0.003,129.482,117.537,0.424,3.035,19.355,17.812,15.009,-124.354,581.986
Cheal-A10,Clean,582.168,8.5,8.651,2.263,-0.004,130.426,116.113,0.409,3.002,17.494,16.095,13.766,-124.342,582.138
Cheal-A10,Clean,582.32,8.5,8.639,2.271,-0.002,129.018,117.095,0.409,2.984,16.173,14.789,12.81,-124.225,582.29
Cheal-A10,Clean,582.473,8.5,8.616,2.256,0.001,127.816,120.262,0.383,2.961,18.293,16.573,14.436,-124.192,582.443
Cheal-A10,Clean,582.625,8.5,8.536,2.246,0.009,127.624,118.871,0.406,2.907,17.133,15.358,13.348,-124.025,582.595
Cheal-A10,Clean,582.778,8.5,8.329,2.254,0.024,127.428,121.291,0.409,3.054,14.008,12.471,10.934,-123.777,582.748
Cheal-A10,Clean,582.93,8.5,8.34,2.274,0.035,127.879,123.395,0.4,3.052,17.782,15.668,12.833,-123.705,582.9
Cheal-A10,Clean,583.082,8.5,8.401,2.273,0.044,128.572,123.63,0.365,2.984,19.263,16.892,13.458,-123.575,583.0519
Cheal-A10,Clean,583.235,8.5,8.409,2.249,0.036,129.107,119.172,0.347,2.958,19.83,17.337,13.585,-123.329,583.205
Cheal-A10,Clean,583.387,8.5,8.386,2.269,0.033,129.455,117.302,0.375,3.045,18.731,16.363,12.926,-123.208,583.357
Cheal-A10,Clean,583.54,8.5,8.386,2.269,0.029,130.029,118.71,0.394,2.964,18.581,16.21,12.974,-123.067,583.5099
Cheal-A10,Clean,583.692,8.5,8.394,2.245,0.03,131.227,117.638,0.401,2.954,19.748,17.216,13.629,-122.912,583.662
Cheal-A10,Clean,583.844,8.5,8.409,2.282,0.025,132.577,115.996,0.387,3.087,18.404,16.141,12.943,-122.775,583.814
Cheal-A10,Clean,583.997,8.5,8.44,2.275,0.016,133.603,114.119,0.411,3.126,20.205,17.657,14.298,-122.662,583.967
Cheal-A10,Clean,584.149,8.5,8.478,2.266,0.008,133.814,116.951,0.405,3.075,20.153,17.589,14.355,-122.42,584.119
Cheal-A10,Clean,584.302,8.5,8.432,2.251,0.004,133.236,119.297,0.432,3.003,18.315,15.92,13.056,-122.262,584.272
Cheal-A10,Clean,584.454,8.5,8.455,2.263,0.003,132.626,124.927,0.418,2.928,14.536,12.665,10.836,-121.729,584.424
Cheal-A10,Clean,584.606,8.5,8.432,2.288,0.005,132.075,127.075,0.426,2.966,16.806,14.587,12.418,-121.259,584.576
Cheal-A10,Clean,584.759,8.5,8.371,2.256,0.004,131.305,125.366,0.416,2.967,16.855,14.633,12.289,-120.846,584.7289
Cheal-A10,Clean,584.911,8.5,8.348,2.255,0.003,131.603,119.032,0.419,2.968,15.28,13.357,11.04,-120.704,584.881
Cheal-A10,Clean,585.064,8.5,8.394,2.273,0.005,132.396,113.951,0.406,2.948,17.568,15.352,11.859,-120.758,585.034
Cheal-A10,Clean,585.216,8.5,8.087,2.27,0.007,133.015,114.604,0.408,2.922,20.696,18.139,13.525,-120.545,585.186
Cheal-A10,Clean,585.368,8.5,8.087,2.272,0.008,133.979,116.012,0.428,2.913,20.44,17.978,13.654,-120.429,585.338
Cheal-A10,Clean,585.521,8.5,8.087,2.279,0.004,134.753,118.242,0.46,2.875,18.822,16.507,12.638,-120.238,585.491
Cheal-A10,Clean,585.673,8.5,8.582,2.271,0.001,136.014,118.007,0.417,2.836,16.327,14.304,11.335,-119.917,585.6429
Cheal-A10,Clean,585.826,8.5,8.616,2.237,0,134.107,119.18,0.41,2.933,18.656,16.346,13.002,-119.661,585.796
Cheal-A10,Clean,585.978,8.5,8.639,2.269,0,132.834,122.229,0.427,2.888,17.73,15.631,12.895,-119.396,585.948
Cheal-A10,Clean,586.13,8.5,8.616,2.279,0.001,131.648,120.353,0.468,2.856,19.078,16.803,13.68,-119.179,586.1
Cheal-A10,Clean,586.283,8.5,8.593,2.25,0.006,130.595,118.593,0.464,2.951,20.669,18.131,14.345,-118.592,586.253
Cheal-A10,Clean,586.435,8.5,8.593,2.252,0.015,129.604,117.889,0.441,2.957,19.533,17.15,13.619,-118.025,586.405
Cheal-A10,Clean,586.588,8.5,8.593,2.268,0.024,127.612,119.531,0.434,2.981,21.774,18.991,14.813,-117.379,586.558
Cheal-A10,Clean,586.74,8.5,8.547,2.29,0.032,126.71,122.933,0.425,3.051,21.797,18.897,14.863,-116.353,586.71
Cheal-A10,Clean,586.892,8.5,8.532,2.296,0.036,118.169,121.995,0.399,3.069,19.256,16.592,13.497,-115.308,586.862
Cheal-A10,Clean,587.045,8.5,8.536,2.291,0.037,103.678,118.241,0.365,3.047,18.453,15.811,12.813,-114.621,587.015
Cheal-A10,Clean,587.197,8.5,8.593,2.273,0.026,89.663,107.566,0.359,3.022,23.742,20.288,15.429,-114.175,587.167
Cheal-A10,Clean,587.35,8.5,8.49,2.296,0.014,78.69,97.127,0.349,3.039,27.498,23.533,17.852,-113.665,587.3199
Cheal-A10,Clean,587.502,8.5,8.432,2.334,0.004,75.688,91.965,0.328,3.167,27.196,23.348,18.39,-113.054,587.472
Cheal-A10,Clean,587.654,8.5,8.363,2.416,0.003,82.667,93.021,0.308,3.734,31.655,27.139,20.055,-112.387,587.624
Cheal-A10,Clean,587.807,8.5,8.271,2.327,0.002,94.644,96.188,0.322,3.62,21.158,18.224,13.187,-111.539,587.777
Cheal-A10,Clean,587.959,8.5,8.386,2.258,0.002,107.367,100.411,0.341,3.255,16.186,14.155,10.42,-111.13,587.929
Cheal-A10,Clean,588.112,8.5,8.624,2.247,0.002,116.806,110.147,0.404,3.011,19.584,17.231,12.073,-111.188,588.082
Cheal-A10,Clean,588.264,8.5,9.076,2.262,0.005,121.889,114.605,0.419,2.875,20.767,18.481,12.977,-111.162,588.2339
Cheal-A10,Clean,588.416,8.5,9.076,2.292,0.01,122.33,119.649,0.421,2.907,22.73,20.387,13.413,-110.975,588.386
Cheal-A10,Clean,588.569,8.5,9.122,2.275,0.022,121.061,113.198,0.406,2.919,21.766,19.61,12.672,-111.117,588.5389
Cheal-A10,Clean,588.721,8.5,9.038,2.276,0.026,121.203,117.185,0.428,2.989,21.5,19.359,12.175,-111.067,588.691
Cheal-A10,Clean,588.874,8.5,8.823,2.277,0.022,121.394,114.135,0.442,3.049,18.366,16.556,10.711,-111.275,588.844
Cheal-A10,Clean,589.026,8.5,8.777,2.271,0.011,121.893,113.666,0.426,2.943,17.976,16.087,10.384,-111.925,588.996
Cheal-A10,Clean,589.178,8.5,8.739,2.276,0.005,124.925,111.672,0.4,3.015,18.673,16.523,10.651,-112.917,589.1479
Cheal-A10,Clean,589.331,8.5,8.647,2.282,0.007,122.867,116.716,0.371,3.027,18.307,16.132,10.443,-113.092,589.301
Cheal-A10,Clean,589.483,8.5,8.678,2.284,0.008,122.897,120.587,0.378,3.051,22.791,19.887,12.182,-113.246,589.4529
Cheal-A10,Clean,589.636,8.5,8.662,2.265,0.008,122.775,118.71,0.396,2.965,24.461,21.369,12.722,-113.933,589.606
Cheal-A10,Clean,589.788,8.5,8.724,2.251,0.006,122.981,115.895,0.398,2.968,24.232,21.139,12.732,-114.475,589.758
Cheal-A10,Clean,589.94,8.5,8.724,2.283,0.006,123.533,113.432,0.386,2.846,24.717,21.495,13.044,-114.675,589.91
Cheal-A10,Clean,590.093,8.5,8.754,2.295,0.004,123.716,117.42,0.387,2.734,24.199,20.933,12.991,-115.146,590.063
Cheal-A10,Clean,590.245,8.5,8.754,2.282,0.001,120.92,118.711,0.399,2.817,23.014,19.815,12.712,-115.629,590.215
Cheal-A10,Clean,590.398,8.5,8.754,2.289,-0.001,120.169,124.575,0.408,2.943,23.844,20.456,13.241,-115.987,590.368
Cheal-A10,Clean,590.55,8.5,8.762,2.289,-0.001,119.991,124.693,0.407,2.85,23.964,20.539,13.682,-116.217,590.52
Cheal-A10,Clean,590.702,8.5,8.777,2.276,-0.002,120.361,123.051,0.422,2.874,24.354,20.907,14.027,-116.537,590.672
Cheal-A10,Clean,590.855,8.5,8.754,2.296,-0.001,120.697,120.235,0.447,2.945,24.68,21.255,14.194,-116.883,590.825
Cheal-A10,Clean,591.007,8.5,8.777,2.289,0.001,120.114,119.414,0.445,2.987,24.679,21.269,13.684,-117.196,590.977
Cheal-A10,Clean,591.16,8.5,8.846,2.279,0.002,119.565,122.347,0.433,2.944,25.94,22.292,13.462,-117.262,591.1299
Cheal-A10,Clean,591.312,8.5,8.812,2.269,0.002,119.674,123.05,0.403,2.813,25.73,22.102,13.159,-116.992,591.282
Cheal-A10,Clean,591.464,8.5,8.8,2.271,0,122.384,122.464,0.401,2.798,24.426,20.99,12.872,-116.832,591.434
Cheal-A10,Clean,591.617,8.5,8.754,2.254,0,122.507,118.007,0.394,2.833,26.197,22.467,13.402,-116.754,591.587
Cheal-A10,Clean,591.769,8.5,8.739,2.243,0.002,122.069,123.989,0.411,2.88,24.659,21.161,12.838,-116.75,591.739
Cheal-A10,Clean,591.922,8.5,8.812,2.264,0.008,128.154,119.883,0.413,2.902,24.478,21.105,12.571,-116.754,591.892
Cheal-A10,Clean,592.074,8.5,8.881,2.278,0.013,127.412,126.804,0.393,2.99,26.495,22.844,13.326,-117.094,592.0439
Cheal-A10,Clean,592.226,8.5,8.892,2.269,0.013,128.51,120.001,0.373,2.934,24.55,21.296,13.172,-117.555,592.196
Cheal-A10,Clean,592.379,8.5,8.835,2.307,0.018,126.549,122.112,0.37,2.886,25.636,22.26,13.425,-117.908,592.349
Cheal-A10,Clean,592.531,8.5,8.8,2.278,0.025,125.626,113.784,0.384,2.888,25.521,22.235,13.729,-117.829,592.501
Cheal-A10,Clean,592.684,8.5,8.731,2.298,0.039,118.399,116.13,0.384,2.781,25.97,22.729,14.097,-117.729,592.654
Cheal-A10,Clean,592.836,8.5,8.731,2.299,0.043,117.103,116.247,0.38,2.951,25.853,22.68,14.352,-117.633,592.806
Cheal-A10,Clean,592.988,8.5,8.708,2.303,0.042,116.64,123.168,0.395,3.027,24.078,21.208,13.84,-117.742,592.9579
Cheal-A10,Clean,593.141,8.5,8.697,2.283,0.035,116.943,118.828,0.41,2.981,23.898,21.01,13.648,-117.896,593.111
Cheal-A10,Clean,593.293,8.5,8.731,2.296,0.027,117.444,123.168,0.402,2.927,23.676,20.849,13.503,-118.142,593.263
Cheal-A10,Clean,593.446,8.5,8.708,2.314,0.016,117.644,123.712,0.404,2.855,22.847,20.171,13.452,-118.167,593.416
Cheal-A10,Clean,593.598,8.5,8.708,2.298,0.007,118.297,132.276,0.424,2.854,24.43,21.591,13.839,-118.25,593.568
Cheal-A10,Clean,593.75,8.5,8.754,2.29,0,118.329,130.266,0.417,2.852,23.755,20.975,13.613,-118.3,593.72
Cheal-A10,Clean,593.903,8.5,8.823,2.276,-0.001,118.097,127.125,0.416,2.877,21.771,19.315,12.906,-118.471,593.873
Cheal-A10,Clean,594.055,8.5,8.812,2.275,0.001,118.261,118.797,0.399,2.829,23.199,20.634,13.896,-118.967,594.025
Cheal-A10,Clean,594.208,8.5,8.662,2.298,0.003,117.888,115.996,0.432,2.827,25.197,22.331,15.001,-119.408,594.178
Cheal-A10,Clean,594.36,8.5,8.501,2.289,0.003,117.144,117.655,0.44,2.877,23.691,21.022,13.89,-119.609,594.33
Cheal-A10,Clean,594.512,8.5,8.432,2.274,0.005,117.432,121.76,0.419,2.913,23.018,20.434,13.281,-119.912,594.482
Cheal-A10,Clean,594.665,8.5,8.486,2.295,0.01,117.466,125.279,0.396,2.915,23.867,21.168,13.79,-120.083,594.6349
Cheal-A10,Clean,594.817,8.5,8.582,2.301,0.016,117.937,127.743,0.404,3.014,23.284,20.629,14.052,-120.137,594.787
Cheal-A10,Clean,594.97,8.5,8.57,2.286,0.02,118.466,125.279,0.397,3.012,22.993,20.328,14.264,-120.221,594.9399
Cheal-A10,Clean,595.122,8.5,8.616,2.306,0.029,118.581,126.804,0.394,3.097,22.523,19.863,14.263,-120.429,595.092
Cheal-A10,Clean,595.274,8.5,8.49,2.298,0.033,118.563,119.297,0.373,2.996,22.208,19.618,14.671,-120.397,595.244
Cheal-A10,Clean,595.427,8.5,8.401,2.289,0.032,118.296,120.353,0.379,2.951,23.403,20.673,15.31,-120.317,595.397
Cheal-A10,Clean,595.579,8.5,8.348,2.268,0.024,117.102,117.537,0.379,2.98,23.255,20.493,14.559,-120.458,595.549
Cheal-A10,Clean,595.732,8.5,8.217,2.313,0.019,115.874,124.693,0.357,3.05,25.832,22.617,15.111,-120.492,595.702
Cheal-A10,Clean,595.884,8.5,8.225,2.342,0.019,115.056,125.279,0.352,2.952,26.82,23.288,15.025,-120.108,595.8539
