wellName,datasetName,DEPT,BS,CALI,DENS,DRHO,DTC,GR,NEUT,PEF,RESD,RESM,RESS,SP,TVD
,,M,INCH,INCH,G/CC,G/CC,US/F,API,V/V,B/E,OHMM,OHMM,OHMM,mV,m
Cheal-G3,Clean,682.3,8.5,8.617,2.262,0.044,114.242,103.259,0.364,2.927,264.432,133.841,27.325,-57.347,660.882
Cheal-G3,Clean,682.4,8.5,8.616,2.256,0.042,114.765,101.114,0.369,2.907,232.03,122.731,27.77,-58.291,660.976
Cheal-G3,Clean,682.5,8.5,8.615,2.252,0.04,114.988,98.419,0.369,2.893,194.19,107.36,26.933,-59.362,661.07
Cheal-G3,Clean,682.6,8.5,8.624,2.251,0.041,115.045,96.008,0.365,2.891,165.045,94.45,25.68,-60.617,661.164
Cheal-G3,Clean,682.7,8.5,8.651,2.251,0.043,115.015,94.803,0.36,2.881,146.028,86.504,25.493,-61.871,661.258
Cheal-G3,Clean,682.8,8.5,8.683,2.25,0.043,114.993,94.898,0.355,2.895,119.291,73.663,23.919,-63.083,661.352
Cheal-G3,Clean,682.9,8.5,8.694,2.249,0.044,114.946,96.209,0.353,2.898,100.122,65.254,24.032,-64.097,661.446
Cheal-G3,Clean,683,8.5,8.67,2.248,0.043,114.938,97.118,0.352,2.909,82.507,57.195,24.325,-64.912,661.54
Cheal-G3,Clean,683.1,8.5,8.63,2.247,0.041,115.03,99.895,0.352,2.88,65.418,48.284,23.77,-65.473,661.632
Cheal-G3,Clean,683.2,8.5,8.601,2.244,0.037,115.353,101.811,0.35,2.861,53.921,42.244,23.904,-65.945,661.724
Cheal-G3,Clean,683.3,8.5,8.592,2.241,0.033,115.973,103.335,0.347,2.811,48.718,39.807,24.845,-66.419,661.816
Cheal-G3,Clean,683.4,8.5,8.595,2.236,0.03,116.924,103.162,0.345,2.774,44.465,37.333,24.829,-66.885,661.908
Cheal-G3,Clean,683.5,8.5,8.6,2.23,0.028,118.142,101.932,0.344,2.736,41.35,34.997,23.714,-67.324,662
Cheal-G3,Clean,683.6,8.5,8.603,2.22,0.026,119.513,97.843,0.343,2.731,37.271,31.766,21.877,-67.765,662.094
Cheal-G3,Clean,683.7,8.5,8.604,2.208,0.026,120.889,93.213,0.342,2.724,40.5,34.669,24.123,-68.267,662.188
Cheal-G3,Clean,683.8,8.5,8.614,2.192,0.026,122.229,89.24,0.343,2.727,48.765,42.356,30.487,-68.767,662.282
Cheal-G3,Clean,683.9,8.5,8.643,2.174,0.024,123.493,87.359,0.347,2.734,49.586,43.773,32.724,-69.403,662.376
Cheal-G3,Clean,684,8.5,8.684,2.158,0.022,124.645,85.767,0.353,2.736,47.735,43.333,34.575,-70.073,662.47
Cheal-G3,Clean,684.1,8.5,8.718,2.145,0.021,125.556,85.459,0.36,2.729,45.199,42.304,36.251,-70.889,662.564
Cheal-G3,Clean,684.2,8.5,8.73,2.138,0.019,126.179,86.068,0.365,2.724,41.452,39.938,36.618,-71.763,662.658
Cheal-G3,Clean,684.3,8.5,8.732,2.136,0.019,126.446,88.054,0.366,2.743,38.057,37.227,35.36,-72.688,662.752
Cheal-G3,Clean,684.4,8.5,8.748,2.14,0.02,126.391,88.341,0.366,2.765,36.779,35.836,33.728,-73.693,662.846
Cheal-G3,Clean,684.5,8.5,8.743,2.147,0.023,126.095,88.982,0.367,2.787,38.781,36.977,33.088,-74.783,662.94
Cheal-G3,Clean,684.6,8.5,8.686,2.15,0.026,125.727,87.92,0.37,2.787,43.377,40.008,33.13,-75.836,663.032
Cheal-G3,Clean,684.7,8.5,8.591,2.148,0.026,125.433,87.767,0.376,2.772,50.094,44.349,33.378,-76.914,663.124
Cheal-G3,Clean,684.8,8.5,8.508,2.142,0.024,125.271,85.663,0.383,2.735,60.392,51.187,34.799,-78.013,663.216
Cheal-G3,Clean,684.9,8.5,8.471,2.134,0.022,125.238,84.992,0.388,2.695,74.003,60.511,37.833,-79.094,663.308
Cheal-G3,Clean,685,8.5,8.456,2.127,0.018,125.291,84.418,0.389,2.666,81.741,65.382,38.83,-80.211,663.4
Cheal-G3,Clean,685.1,8.5,8.455,2.127,0.016,125.4,86.178,0.386,2.663,82.81,65.907,38.688,-81.368,663.494
Cheal-G3,Clean,685.2,8.5,8.457,2.129,0.014,125.52,87.28,0.38,2.683,75.14,60.454,36.396,-82.494,663.588
Cheal-G3,Clean,685.3,8.5,8.456,2.134,0.013,125.553,89.891,0.373,2.71,65.966,54.337,34.56,-83.615,663.682
Cheal-G3,Clean,685.4,8.5,8.452,2.135,0.013,125.362,91.079,0.367,2.741,53.357,45.353,31.04,-84.656,663.776
Cheal-G3,Clean,685.5,8.5,8.442,2.137,0.013,124.807,92.038,0.366,2.766,42.77,37.342,27.206,-85.654,663.87
Cheal-G3,Clean,685.6,8.5,8.425,2.143,0.016,123.792,92.303,0.367,2.791,34.214,30.376,23.013,-86.51,663.962
Cheal-G3,Clean,685.7,8.5,8.407,2.157,0.019,122.328,93.444,0.37,2.819,29.726,26.486,20.232,-87.396,664.054
Cheal-G3,Clean,685.8,8.5,8.392,2.179,0.025,120.58,94.993,0.373,2.848,32.722,29.022,21.936,-88.209,664.146
Cheal-G3,Clean,685.9,8.5,8.383,2.207,0.031,118.831,96.898,0.377,2.876,37.575,33.036,24.465,-89.058,664.238
Cheal-G3,Clean,686,8.5,8.379,2.232,0.036,117.375,100.321,0.378,2.891,38.739,33.789,24.561,-89.895,664.33
Cheal-G3,Clean,686.1,8.5,8.387,2.252,0.04,116.358,103.016,0.377,2.899,38.262,33.335,24.167,-90.717,664.424
Cheal-G3,Clean,686.2,8.5,8.405,2.261,0.041,115.8,105.627,0.373,2.884,36.885,32.301,23.699,-91.363,664.518
Cheal-G3,Clean,686.3,8.5,8.423,2.267,0.042,115.581,106.306,0.37,2.873,34.996,30.918,23.155,-91.966,664.612
Cheal-G3,Clean,686.4,8.5,8.434,2.266,0.042,115.582,108.257,0.366,2.856,34.506,30.745,23.488,-92.486,664.706
Cheal-G3,Clean,686.5,8.5,8.436,2.264,0.041,115.647,109.11,0.364,2.847,31.792,28.633,22.43,-93.001,664.8
Cheal-G3,Clean,686.6,8.5,8.436,2.26,0.041,115.693,110.519,0.363,2.841,31.241,28.356,22.619,-93.521,664.894
Cheal-G3,Clean,686.7,8.5,8.437,2.261,0.042,115.679,110.702,0.366,2.854,29.77,27.195,22.022,-94.164,664.988
Cheal-G3,Clean,686.8,8.5,8.445,2.26,0.042,115.632,111.037,0.369,2.872,28.715,26.345,21.547,-94.818,665.082
Cheal-G3,Clean,686.9,8.5,8.463,2.262,0.043,115.535,110.081,0.375,2.899,27.577,25.397,20.957,-95.464,665.176
Cheal-G3,Clean,687,8.5,8.487,2.264,0.043,115.417,109.708,0.379,2.944,27.702,25.479,20.961,-95.957,665.27
Cheal-G3,Clean,687.1,8.5,8.508,2.265,0.042,115.324,108.499,0.379,2.995,29.08,26.632,21.692,-96.392,665.362
Cheal-G3,Clean,687.2,8.5,8.516,2.264,0.04,115.356,109.485,0.373,3.031,30.361,27.62,22.147,-96.657,665.454
Cheal-G3,Clean,687.3,8.5,8.505,2.261,0.038,115.547,110.059,0.368,3.027,30.362,27.472,21.754,-96.962,665.546
Cheal-G3,Clean,687.4,8.5,8.477,2.257,0.036,115.907,111.518,0.362,3.001,30.282,27.337,21.53,-97.159,665.638
Cheal-G3,Clean,687.5,8.5,8.437,2.25,0.033,116.374,111.413,0.357,2.954,28.24,25.601,20.363,-97.376,665.73
Cheal-G3,Clean,687.6,8.5,8.395,2.244,0.03,116.851,111.057,0.353,2.907,25.845,23.615,19.133,-97.488,665.824
Cheal-G3,Clean,687.7,8.5,8.361,2.243,0.029,117.219,109.063,0.35,2.878,25.199,23.224,19.195,-97.726,665.918
Cheal-G3,Clean,687.8,8.5,8.341,2.248,0.031,117.381,107.185,0.351,2.882,25.503,23.685,19.931,-97.878,666.012
Cheal-G3,Clean,687.9,8.5,8.335,2.256,0.034,117.329,106.499,0.353,2.909,25.04,23.385,19.937,-98.061,666.106
Cheal-G3,Clean,688,8.5,8.334,2.265,0.038,117.103,107.371,0.362,2.938,24.126,22.548,19.255,-98.222,666.2
Cheal-G3,Clean,688.1,8.5,8.343,2.271,0.041,116.77,109.513,0.372,2.961,24.193,22.625,19.35,-98.514,666.294
Cheal-G3,Clean,688.2,8.5,8.362,2.271,0.041,116.385,109.698,0.381,2.977,23.515,21.993,18.812,-98.752,666.388
Cheal-G3,Clean,688.3,8.5,8.389,2.266,0.039,115.96,109.329,0.38,2.983,23.228,21.677,18.449,-98.965,666.482
Cheal-G3,Clean,688.4,8.5,8.422,2.262,0.037,115.525,107.231,0.374,2.984,23.322,21.631,18.148,-99.166,666.576
Cheal-G3,Clean,688.5,8.5,8.457,2.259,0.036,115.093,105.13,0.366,2.988,24.543,22.623,18.708,-99.382,666.67
Cheal-G3,Clean,688.6,8.5,8.486,2.261,0.036,114.777,104.292,0.364,2.998,24.936,22.849,18.633,-99.619,666.762
Cheal-G3,Clean,688.7,8.5,8.497,2.263,0.037,114.597,105.319,0.368,3.02,26.286,23.952,19.281,-99.985,666.854
Cheal-G3,Clean,688.8,8.5,8.487,2.264,0.037,114.658,107.107,0.378,3.05,27.134,24.639,19.673,-100.326,666.946
Cheal-G3,Clean,688.9,8.5,8.467,2.26,0.036,114.9,108.181,0.389,3.077,27.517,25.003,19.993,-100.785,667.038
Cheal-G3,Clean,689,8.5,8.452,2.257,0.036,115.272,109.028,0.397,3.08,24.627,22.46,18.116,-101.206,667.13
Cheal-G3,Clean,689.1,8.5,8.452,2.255,0.036,115.588,108.226,0.397,3.075,23.817,21.812,17.766,-101.574,667.224
Cheal-G3,Clean,689.2,8.5,8.461,2.255,0.036,115.771,106.326,0.393,3.048,23.472,21.599,17.79,-101.717,667.318
Cheal-G3,Clean,689.3,8.5,8.472,2.259,0.036,115.743,103.681,0.386,3.025,24.189,22.359,18.608,-101.833,667.412
Cheal-G3,Clean,689.4,8.5,8.48,2.266,0.038,115.543,101.205,0.38,2.993,24.104,22.301,18.602,-101.833,667.506
Cheal-G3,Clean,689.5,8.5,8.496,2.271,0.04,115.207,98.546,0.373,2.993,24.75,22.834,18.92,-101.824,667.6
Cheal-G3,Clean,689.6,8.5,8.53,2.273,0.041,114.871,96.962,0.368,2.986,24.662,22.608,18.455,-101.79,667.692
Cheal-G3,Clean,689.7,8.5,8.584,2.273,0.041,114.591,97.08,0.364,2.979,24.576,22.387,18.008,-101.781,667.784
Cheal-G3,Clean,689.8,8.5,8.636,2.272,0.042,114.417,97.882,0.362,2.961,25.708,23.306,18.539,-101.769,667.876
Cheal-G3,Clean,689.9,8.5,8.652,2.271,0.043,114.335,99.058,0.361,2.964,26.792,24.284,19.306,-101.793,667.968
Cheal-G3,Clean,690,8.5,8.623,2.27,0.044,114.341,101.158,0.361,2.966,26.239,23.838,19.055,-101.833,668.06
Cheal-G3,Clean,690.1,8.5,8.567,2.271,0.046,114.405,102.94,0.363,2.977,25.57,23.29,18.731,-101.857,668.154
Cheal-G3,Clean,690.2,8.5,8.522,2.272,0.048,114.489,103.44,0.361,2.982,26.449,24.078,19.34,-101.933,668.248
Cheal-G3,Clean,690.3,8.5,8.509,2.274,0.05,114.626,103.817,0.358,2.982,27.122,24.56,19.484,-102.098,668.342
Cheal-G3,Clean,690.4,8.5,8.524,2.271,0.049,114.815,104.194,0.353,2.97,26.959,24.19,18.783,-102.241,668.436
Cheal-G3,Clean,690.5,8.5,8.544,2.269,0.046,115.064,104.49,0.351,2.95,27.822,24.671,18.636,-102.436,668.53
Cheal-G3,Clean,690.6,8.5,8.564,2.265,0.044,115.299,103.871,0.352,2.93,29.564,25.946,19.134,-102.618,668.624
Cheal-G3,Clean,690.7,8.5,8.586,2.266,0.043,115.509,105.634,0.36,2.926,30.526,26.653,19.42,-102.822,668.718
Cheal-G3,Clean,690.8,8.5,8.597,2.268,0.043,115.622,106.882,0.371,2.927,28.936,25.349,18.615,-103.002,668.812
Cheal-G3,Clean,690.9,8.5,8.59,2.27,0.043,115.646,108.366,0.385,2.926,28.824,25.523,19.217,-103.16,668.906
Cheal-G3,Clean,691,8.5,8.555,2.269,0.042,115.558,107.436,0.399,2.926,26.948,24.23,18.906,-103.285,669
Cheal-G3,Clean,691.1,8.5,8.496,2.267,0.042,115.387,107.206,0.41,2.941,24.79,22.641,18.324,-103.379,669.092
Cheal-G3,Clean,691.2,8.5,8.429,2.264,0.04,115.133,105.831,0.414,2.961,23.738,21.965,18.325,-103.455,669.184
Cheal-G3,Clean,691.3,8.5,8.379,2.261,0.039,114.829,105.082,0.409,2.982,23.566,21.938,18.565,-103.452,669.276
Cheal-G3,Clean,691.4,8.5,8.365,2.261,0.038,114.539,103.45,0.4,3.013,23.82,22.141,18.67,-103.443,669.368
Cheal-G3,Clean,691.5,8.5,8.375,2.265,0.038,114.285,103.146,0.39,3.049,24.371,22.51,18.703,-103.382,669.46
Cheal-G3,Clean,691.6,8.5,8.395,2.272,0.039,114.126,103.707,0.38,3.078,25.766,23.663,19.399,-103.355,669.554
Cheal-G3,Clean,691.7,8.5,8.417,2.276,0.04,114.088,104.696,0.375,3.077,25.664,23.488,19.102,-103.267,669.648
Cheal-G3,Clean,691.8,8.5,8.433,2.276,0.041,114.173,106.045,0.372,3.095,26.977,24.689,20.076,-103.248,669.742
Cheal-G3,Clean,691.9,8.5,8.442,2.275,0.042,114.302,107.118,0.372,3.099,26.009,23.875,19.554,-103.215,669.836
Cheal-G3,Clean,692,8.5,8.441,2.277,0.046,114.452,107.884,0.37,3.1,24.9,22.968,19.023,-103.221,669.93
Cheal-G3,Clean,692.1,8.5,8.432,2.279,0.049,114.583,107.034,0.371,3.084,23.821,22.059,18.439,-103.267,670.024
Cheal-G3,Clean,692.2,8.5,8.421,2.281,0.052,114.721,105.859,0.372,3.089,23.276,21.575,18.074,-103.297,670.118
Cheal-G3,Clean,692.3,8.5,8.417,2.283,0.053,114.842,104.798,0.376,3.091,22.706,21.001,17.504,-103.309,670.212
Cheal-G3,Clean,692.4,8.5,8.424,2.285,0.054,114.974,105.883,0.376,3.094,23.484,21.632,17.861,-103.41,670.306
Cheal-G3,Clean,692.5,8.5,8.436,2.285,0.053,115.098,107.945,0.374,3.092,24.032,22.044,18.021,-103.446,670.4
Cheal-G3,Clean,692.6,8.5,8.443,2.28,0.051,115.187,110.312,0.367,3.08,23.526,21.521,17.481,-103.462,670.492
Cheal-G3,Clean,692.7,8.5,8.443,2.274,0.047,115.172,110.327,0.36,3.063,22.923,20.974,17.045,-103.528,670.584
Cheal-G3,Clean,692.8,8.5,8.444,2.266,0.043,115.057,109.805,0.354,3.037,22.902,21.059,17.313,-103.574,670.676
Cheal-G3,Clean,692.9,8.5,8.455,2.261,0.04,114.823,108.951,0.357,3.032,22.686,21.036,17.637,-103.489,670.768
Cheal-G3,Clean,693,8.5,8.471,2.258,0.039,114.487,107.605,0.364,3.025,22.007,20.619,17.712,-103.462,670.86
Cheal-G3,Clean,693.1,8.5,8.486,2.259,0.04,113.682,105.221,0.372,3.029,21.944,20.72,18.123,-103.346,670.954
Cheal-G3,Clean,693.2,8.5,8.49,2.266,0.043,112.402,103.366,0.378,3.036,20.787,19.703,17.389,-103.099,671.048
Cheal-G3,Clean,693.3,8.5,8.484,2.28,0.047,110.545,102.348,0.383,3.051,19.694,18.596,16.266,-102.91,671.142
Cheal-G3,Clean,693.4,8.5,8.476,2.298,0.051,108.732,100.53,0.386,3.057,20.622,19.273,16.459,-102.719,671.236
Cheal-G3,Clean,693.5,8.5,8.476,2.314,0.053,107.128,99.041,0.385,3.063,24.793,22.814,18.79,-102.557,671.33
Cheal-G3,Clean,693.6,8.5,8.488,2.324,0.053,106.552,98.303,0.385,3.072,29.472,26.712,21.235,-102.478,671.424
Cheal-G3,Clean,693.7,8.5,8.503,2.323,0.052,107.052,98.918,0.383,3.077,23.015,20.618,15.951,-102.527,671.518
Cheal-G3,Clean,693.8,8.5,8.517,2.314,0.052,108.725,100.721,0.385,3.059,22.888,20.456,15.741,-102.512,671.612
Cheal-G3,Clean,693.9,8.5,8.528,2.3,0.052,110.688,105.44,0.383,3.035,23.436,21.085,16.475,-102.536,671.706
Cheal-G3,Clean,694,8.5,8.54,2.288,0.053,112.587,110.41,0.383,3.011,24.111,21.934,17.589,-102.597,671.8
Cheal-G3,Clean,694.1,8.5,8.54,2.28,0.054,113.952,113.976,0.383,3,23.553,21.641,17.761,-102.609,671.892
Cheal-G3,Clean,694.2,8.5,8.52,2.277,0.053,114.783,114.775,0.387,2.986,22.547,20.872,17.432,-102.664,671.984
Cheal-G3,Clean,694.3,8.5,8.489,2.275,0.052,115.108,114.452,0.393,2.996,20.947,19.472,16.423,-102.713,672.076
Cheal-G3,Clean,694.4,8.5,8.465,2.275,0.05,115.172,111.564,0.399,3.019,21.203,19.728,16.674,-102.78,672.168
Cheal-G3,Clean,694.5,8.5,8.463,2.271,0.048,115.172,109.793,0.405,3.046,21.151,19.686,16.65,-102.81,672.26
Cheal-G3,Clean,694.6,8.5,8.475,2.269,0.046,115.139,109.368,0.407,3.058,20.991,19.586,16.661,-102.877,672.354
Cheal-G3,Clean,694.7,8.5,8.493,2.27,0.046,115.107,109.875,0.404,3.06,21.259,19.847,16.906,-102.85,672.448
Cheal-G3,Clean,694.8,8.5,8.507,2.272,0.045,115.097,108.872,0.399,3.047,21.807,20.277,17.111,-102.828,672.542
Cheal-G3,Clean,694.9,8.5,8.512,2.271,0.044,115.148,108.17,0.398,3.029,22.982,21.198,17.554,-102.737,672.636
Cheal-G3,Clean,695,8.5,8.502,2.269,0.042,115.295,107.714,0.403,3.024,22.606,20.678,16.794,-102.64,672.73
Cheal-G3,Clean,695.1,8.5,8.481,2.265,0.04,115.535,107.473,0.412,3.02,23.283,21.125,16.836,-102.475,672.824
Cheal-G3,Clean,695.2,8.5,8.459,2.261,0.039,115.787,110.236,0.419,3.019,22.973,20.735,16.323,-102.356,672.918
Cheal-G3,Clean,695.3,8.5,8.443,2.256,0.037,115.957,114.321,0.421,3.013,24.214,21.813,17.097,-102.271,673.012
Cheal-G3,Clean,695.4,8.5,8.436,2.256,0.036,116.018,117.543,0.414,3.011,24.324,21.946,17.263,-102.222,673.106
Cheal-G3,Clean,695.5,8.5,8.436,2.256,0.035,115.957,116.984,0.4,3,23.671,21.413,16.948,-102.207,673.2
Cheal-G3,Clean,695.6,8.5,8.445,2.255,0.033,115.797,117.11,0.382,2.996,23.316,21.152,16.852,-102.207,673.292
Cheal-G3,Clean,695.7,8.5,8.46,2.254,0.033,115.594,115.817,0.365,2.999,23.789,21.627,17.316,-102.305,673.384
Cheal-G3,Clean,695.8,8.5,8.472,2.257,0.035,115.428,113.591,0.351,3.003,23.114,21.027,16.863,-102.432,673.476
Cheal-G3,Clean,695.9,8.5,8.477,2.261,0.038,115.298,110.609,0.346,3.003,22.365,20.336,16.289,-102.603,673.568
Cheal-G3,Clean,696,8.5,8.48,2.264,0.041,115.208,109.143,0.348,2.985,22.833,20.756,16.614,-102.755,673.66
Cheal-G3,Clean,696.1,8.5,8.484,2.266,0.043,115.108,106.566,0.357,2.978,22.873,20.815,16.705,-102.962,673.754
Cheal-G3,Clean,696.2,8.5,8.484,2.264,0.043,115.023,104.647,0.366,2.967,23.018,21.026,17.022,-103.148,673.848
Cheal-G3,Clean,696.3,8.5,8.482,2.263,0.043,114.9,103.902,0.374,2.966,22.6,20.754,17.012,-103.282,673.942
Cheal-G3,Clean,696.4,8.5,8.478,2.261,0.041,114.782,105.875,0.379,2.945,22.536,20.859,17.416,-103.401,674.036
Cheal-G3,Clean,696.5,8.5,8.478,2.264,0.042,114.667,108.051,0.381,2.94,22.948,21.358,18.063,-103.525,674.13
Cheal-G3,Clean,696.6,8.5,8.479,2.27,0.044,114.625,110.019,0.382,2.937,22.703,21.224,18.138,-103.592,674.222
Cheal-G3,Clean,696.7,8.5,8.48,2.278,0.047,114.645,110.823,0.384,2.937,21.886,20.503,17.606,-103.556,674.314
Cheal-G3,Clean,696.8,8.5,8.479,2.282,0.049,114.752,110.453,0.388,2.93,20.997,19.74,17.092,-103.541,674.406
Cheal-G3,Clean,696.9,8.5,8.477,2.283,0.049,114.909,109.701,0.392,2.937,20.756,19.527,16.934,-103.468,674.498
Cheal-G3,Clean,697,8.5,8.476,2.28,0.046,115.096,109.012,0.394,2.95,19.66,18.512,16.086,-103.34,674.59
Cheal-G3,Clean,697.1,8.5,8.478,2.279,0.043,115.23,108.853,0.391,2.944,19.907,18.745,16.29,-103.218,674.684
Cheal-G3,Clean,697.2,8.5,8.478,2.278,0.041,115.264,108.685,0.386,2.941,20.474,19.308,16.838,-103.087,674.778
Cheal-G3,Clean,697.3,8.5,8.471,2.277,0.04,115.167,108.483,0.381,2.94,19.984,18.847,16.441,-102.968,674.872
Cheal-G3,Clean,697.4,8.5,8.457,2.278,0.04,114.988,106.956,0.38,2.949,20.012,18.84,16.365,-102.898,674.966
Cheal-G3,Clean,697.5,8.5,8.441,2.278,0.041,114.767,105.452,0.386,2.954,20.835,19.534,16.806,-102.758,675.06
Cheal-G3,Clean,697.6,8.5,8.435,2.278,0.042,114.61,105.17,0.396,2.963,22.527,20.95,17.686,-102.621,675.154
Cheal-G3,Clean,697.7,8.5,8.442,2.275,0.043,114.557,103.813,0.404,2.97,23.301,21.441,17.657,-102.496,675.248
Cheal-G3,Clean,697.8,8.5,8.458,2.273,0.044,114.631,102.491,0.406,2.968,22.96,20.869,16.7,-102.292,675.342
Cheal-G3,Clean,697.9,8.5,8.476,2.272,0.045,114.755,100.167,0.401,2.963,22.986,20.685,16.173,-102.128,675.436
Cheal-G3,Clean,698,8.5,8.487,2.271,0.046,114.838,100.983,0.393,2.959,22.766,20.339,15.634,-102.046,675.53
Cheal-G3,Clean,698.1,8.5,8.489,2.271,0.046,114.53,101.885,0.386,2.961,23.757,21.1,16,-102.031,675.622
Cheal-G3,Clean,698.2,8.5,8.484,2.272,0.046,113.678,104.204,0.386,2.982,24.374,21.501,16.047,-102.061,675.714
Cheal-G3,Clean,698.3,8.5,8.476,2.279,0.047,112.212,105.361,0.39,3.016,25.322,22.172,16.263,-102.134,675.806
Cheal-G3,Clean,698.4,8.5,8.466,2.285,0.049,110.561,106.563,0.393,3.057,25.291,22.002,15.895,-102.189,675.898
Cheal-G3,Clean,698.5,8.5,8.454,2.292,0.05,109.03,106.001,0.392,3.091,27.557,23.883,17.103,-102.204,675.99
Cheal-G3,Clean,698.6,8.5,8.444,2.295,0.051,108.213,104.873,0.384,3.111,34.468,29.899,21.455,-102.213,676.084
Cheal-G3,Clean,698.7,8.5,8.439,2.297,0.053,108.342,105.025,0.374,3.111,29.509,25.777,18.803,-102.177,676.178
Cheal-G3,Clean,698.8,8.5,8.438,2.295,0.054,109.475,105.942,0.365,3.096,27.314,24.106,18.01,-102.213,676.272
Cheal-G3,Clean,698.9,8.5,8.439,2.293,0.055,111.047,108.479,0.358,3.071,24.352,21.731,16.661,-102.186,676.366
Cheal-G3,Clean,699,8.5,8.436,2.29,0.055,112.616,110.091,0.356,3.049,23.692,21.316,16.658,-102.201,676.46
Cheal-G3,Clean,699.1,8.5,8.429,2.288,0.055,113.801,112.404,0.359,3.029,23.215,20.993,16.601,-102.174,676.554
Cheal-G3,Clean,699.2,8.5,8.421,2.284,0.053,114.518,113.953,0.362,3.012,22.354,20.206,15.964,-102.095,676.648
Cheal-G3,Clean,699.3,8.5,8.415,2.281,0.051,114.798,116.546,0.365,2.984,22.383,20.164,15.803,-101.903,676.742
Cheal-G3,Clean,699.4,8.5,8.412,2.275,0.048,114.813,118.232,0.363,2.949,22.381,20.056,15.528,-101.732,676.836
Cheal-G3,Clean,699.5,8.5,8.412,2.274,0.046,114.753,118.261,0.359,2.906,23.563,21.022,16.108,-101.623,676.93
Cheal-G3,Clean,699.6,8.5,8.411,2.27,0.044,114.69,116.364,0.352,2.879,23.69,21.048,15.973,-101.504,677.022
Cheal-G3,Clean,699.7,8.5,8.41,2.267,0.041,114.602,112.87,0.347,2.869,25.45,22.513,16.912,-101.486,677.114
Cheal-G3,Clean,699.8,8.5,8.408,2.263,0.037,114.491,109.789,0.342,2.888,26.72,23.538,17.509,-101.486,677.206
Cheal-G3,Clean,699.9,8.5,8.408,2.261,0.035,114.331,107.361,0.346,2.908,26.175,22.966,16.925,-101.461,677.298
Cheal-G3,Clean,700,8.5,8.412,2.261,0.034,114.17,107.413,0.354,2.927,26.223,22.929,16.763,-101.336,677.39
Cheal-G3,Clean,700.1,8.5,8.42,2.261,0.034,113.993,109.127,0.37,2.935,27.059,23.58,17.104,-101.193,677.484
Cheal-G3,Clean,700.2,8.5,8.428,2.262,0.036,113.846,111.114,0.383,2.953,28.994,25.202,18.173,-100.971,677.578
Cheal-G3,Clean,700.3,8.5,8.434,2.267,0.04,113.717,112.078,0.393,2.975,29.958,26.025,18.74,-100.688,677.672
Cheal-G3,Clean,700.4,8.5,8.436,2.273,0.045,113.643,111.91,0.395,3.005,28.98,25.217,18.228,-100.435,677.766
Cheal-G3,Clean,700.5,8.5,8.437,2.281,0.05,113.613,111.05,0.393,3.025,28.916,25.228,18.35,-100.247,677.86
Cheal-G3,Clean,700.6,8.5,8.437,2.289,0.054,113.647,109.676,0.388,3.03,28.391,24.854,18.219,-100.067,677.954
Cheal-G3,Clean,700.7,8.5,8.44,2.297,0.056,113.721,108.807,0.384,3.004,28.057,24.659,18.245,-99.848,678.048
Cheal-G3,Clean,700.8,8.5,8.436,2.3,0.057,113.808,108.217,0.384,2.959,26.199,23.106,17.236,-99.726,678.142
Cheal-G3,Clean,700.9,8.5,8.418,2.299,0.055,113.877,107.314,0.385,2.913,23.078,20.378,15.243,-99.519,678.236
Cheal-G3,Clean,701,8.5,8.392,2.295,0.053,113.895,106.93,0.388,2.903,24.088,21.266,15.901,-99.205,678.33
Cheal-G3,Clean,701.1,8.5,8.371,2.29,0.051,113.88,106.756,0.388,2.91,27.037,23.882,17.878,-98.849,678.422
Cheal-G3,Clean,701.2,8.5,8.365,2.284,0.049,113.847,107.811,0.386,2.925,27,23.883,17.938,-98.536,678.514
Cheal-G3,Clean,701.3,8.5,8.364,2.278,0.048,113.864,108.712,0.384,2.931,26.465,23.401,17.562,-98.149,678.606
Cheal-G3,Clean,701.4,8.5,8.362,2.275,0.047,113.932,109.666,0.384,2.962,25.534,22.541,16.852,-97.875,678.698
Cheal-G3,Clean,701.5,8.5,8.35,2.271,0.046,114.069,109.768,0.384,2.99,24.467,21.533,15.981,-97.68,678.79
Cheal-G3,Clean,701.6,8.5,8.33,2.268,0.047,114.209,109.787,0.379,3.032,25.604,22.466,16.559,-97.634,678.884
Cheal-G3,Clean,701.7,8.5,8.314,2.268,0.048,114.357,108.947,0.374,3.052,27.492,24.054,17.611,-97.634,678.978
Cheal-G3,Clean,701.8,8.5,8.307,2.268,0.049,114.451,108.385,0.368,3.068,28.745,25.163,18.446,-97.692,679.072
Cheal-G3,Clean,701.9,8.5,8.309,2.268,0.049,114.515,107.157,0.366,3.039,28.894,25.362,18.711,-97.838,679.166
Cheal-G3,Clean,702,8.5,8.31,2.266,0.047,114.512,107.13,0.365,3.01,27.602,24.355,18.187,-97.957,679.26
Cheal-G3,Clean,702.1,8.5,8.311,2.265,0.044,114.462,106.769,0.37,2.974,26.054,23.065,17.356,-98.033,679.352
Cheal-G3,Clean,702.2,8.5,8.307,2.263,0.039,114.379,106.777,0.375,2.954,24.234,21.459,16.158,-98.094,679.444
Cheal-G3,Clean,702.3,8.5,8.296,2.261,0.035,114.287,105.571,0.378,2.94,26.647,23.482,17.484,-98.201,679.536
