DEPT,CGXT,SMTU,GRGC,NPRL,CLDC,DCOR,DEN,PDPE,DT35,SPDL,MRRS,HP01,HP02,HDP3,HDP4,HDP5,HDP6,HDPT,BIT
1661.0,47.590408,2383.301204,117.975131,0.296,8.319129,0.070525,2.445468,3.239164,86.937703,-153.152061,2.770034,5.491903,5.501467,5.507853,5.515845,5.530262,5.539895,5.588411,8.5
1661.1,47.605206,2387.695313,118.860604,0.297997,8.289719,0.073809,2.444534,3.21718,86.985158,-153.189639,2.719918,5.476206,5.490874,5.500674,5.51295,5.535117,5.549946,5.624643,8.5
1661.2,47.641447,2388.262383,121.059923,0.299513,8.255693,0.077754,2.442006,3.203652,86.985957,-153.122842,2.682485,5.396761,5.418242,5.432611,5.450626,5.483205,5.505034,5.614986,8.5
1661.3,47.668692,2393.184379,122.778594,0.299126,8.22791,0.082238,2.440942,3.208947,86.84227,-152.995029,2.657813,5.383078,5.409789,5.42767,5.450105,5.49072,5.517965,5.655211,8.5
1661.4,47.672521,2396.815501,123.612975,0.296752,8.21065,0.08674,2.444353,3.23802,86.521116,-152.893603,2.657344,5.36923,5.396184,5.414228,5.436869,5.477861,5.505361,5.643803,8.5
1661.5,47.692897,2391.893505,121.31844,0.293217,8.205822,0.089886,2.45303,3.278408,86.052698,-152.764883,2.682811,5.433053,5.45816,5.474963,5.49604,5.534185,5.559765,5.688663,8.5
1661.6,47.679683,2389.866722,117.691483,0.287805,8.205452,0.089827,2.462498,3.319441,85.560119,-152.600518,2.748756,5.52464,5.54211,5.553789,5.568424,5.594869,5.612573,5.701807,8.5
1661.7,47.675625,2401.580763,114.912857,0.282188,8.205047,0.087839,2.471224,3.345223,85.174427,-152.446378,2.816119,6.26006,6.267712,6.272821,6.279216,6.290751,6.298458,6.337339,8.5
1661.8,47.681098,2396.658768,114.819085,0.27861,8.204044,0.085645,2.477784,3.342414,85.06261,-152.301206,2.857027,6.89084,6.885585,6.882085,6.877713,6.869853,6.86462,6.838212,8.5
1661.9,47.688546,2392.578125,116.274077,0.279295,8.20195,0.083434,2.478378,3.325251,85.273682,-152.131805,2.836514,6.215713,6.203024,6.19458,6.184042,6.165119,6.152537,6.088982,8.5
1662.0,47.679875,2393.458661,119.280557,0.282248,8.198525,0.082396,2.473301,3.30074,85.756081,-151.972066,2.756154,5.690207,5.673383,5.662195,5.648241,5.623211,5.606586,5.522605,8.5
1662.1,47.704777,2396.541218,121.456141,0.286742,8.194151,0.083875,2.466395,3.278589,86.316475,-151.958959,2.629456,5.546841,5.529344,5.517712,5.503206,5.477194,5.459922,5.372781,8.5
1662.2,47.66515,2392.578125,121.979214,0.292295,8.190575,0.087173,2.460869,3.253098,86.802557,-152.034473,2.498221,5.51066,5.502525,5.497115,5.490365,5.478254,5.470207,5.429638,8.5
1662.3,47.728707,2392.578125,119.670868,0.298364,8.189217,0.089626,2.455815,3.242068,87.10631,-152.093236,2.382847,5.254827,5.266468,5.274253,5.284012,5.301656,5.313475,5.372962,8.5
1662.4,47.754158,2392.578125,117.44305,0.302734,8.190687,0.091097,2.453118,3.235829,87.22606,-152.098407,2.287592,5.007853,5.042753,5.066164,5.09559,5.149017,5.184965,5.365631,8.5
1662.5,47.737221,2392.578125,114.898779,0.304916,8.193427,0.092014,2.452626,3.2468,87.224234,-152.060813,2.205664,5.131145,5.188668,5.227382,5.276189,5.365215,5.425414,5.727194,8.5
1662.6,47.726824,2391.462489,113.876257,0.305575,8.195923,0.092291,2.451707,3.268091,87.203082,-151.945508,2.118244,5.31687,5.393759,5.445637,5.511187,5.631177,5.712622,6.120326,8.5
1662.7,47.72416,2387.695313,113.680373,0.305807,8.196983,0.092456,2.449362,3.307282,87.223916,-151.757778,1.992045,5.344066,5.427498,5.483842,5.555096,5.685693,5.774459,6.218209,8.5
1662.8,47.699851,2388.889315,114.584969,0.304976,8.196921,0.093789,2.44805,3.338936,87.274296,-151.599242,1.828618,5.180561,5.257785,5.309908,5.375791,5.496454,5.578402,5.988079,8.5
1662.9,47.763503,2392.578125,114.915382,0.303238,8.193075,0.095751,2.447976,3.347372,87.306306,-151.564703,1.662925,5.072474,5.137586,5.18146,5.236833,5.33801,5.406551,5.749338,8.5
1663.0,47.741318,2393.850494,114.746732,0.300839,8.176716,0.097184,2.448998,3.330452,87.26323,-151.50995,1.525791,5.054201,5.107649,5.143597,5.18889,5.271433,5.327195,5.606441,8.5
1663.1,47.751872,2396.149385,114.870162,0.297934,8.153278,0.097017,2.450001,3.293435,87.116962,-151.436694,1.43093,5.167192,5.211828,5.2418,5.27951,5.348078,5.394287,5.626047,8.5
1663.2,47.756249,2385.824447,114.455995,0.293834,8.140023,0.096582,2.453776,3.254626,86.875252,-151.399979,1.397922,5.355662,5.393615,5.419067,5.451053,5.509106,5.548154,5.744242,8.5
1663.3,47.787329,2369.553981,113.995569,0.288283,8.138268,0.096368,2.458986,3.222515,86.573643,-151.373264,1.403845,5.496763,5.529103,5.550769,5.577973,5.627276,5.660389,5.826825,8.5
1663.4,47.834033,2373.046875,113.234234,0.282813,8.137117,0.096471,2.46374,3.211246,86.282488,-151.234064,1.375128,5.506065,5.533557,5.551961,5.575053,5.616862,5.644909,5.785967,8.5
1663.5,47.801824,2373.046875,112.517398,0.278919,8.113284,0.095176,2.463265,3.214787,86.049623,-151.069521,1.257312,5.530935,5.555824,5.57248,5.593369,5.631168,5.656508,5.783953,8.5
1663.6,47.810099,2374.554344,110.712489,0.27789,8.043461,0.092491,2.458455,3.223463,85.92714,-150.897775,1.065404,5.537172,5.56321,5.580636,5.602497,5.642063,5.668597,5.802014,8.5
1663.7,47.818309,2379.476339,109.121395,0.279862,7.925607,0.088924,2.451334,3.222942,85.91934,-150.607032,0.857482,5.473346,5.504282,5.525003,5.551016,5.59815,5.629797,5.788923,8.5
1663.8,47.848428,2382.8125,108.398654,0.285071,7.815428,0.085122,2.443918,3.213705,86.013478,-150.133891,0.683706,5.442002,5.478948,5.503718,5.53484,5.591305,5.62927,5.820084,8.5
1663.9,47.859204,2381.187482,108.799652,0.291881,7.747192,0.08194,2.438405,3.199124,86.163431,-149.572257,0.575256,5.404507,5.446421,5.474545,5.509904,5.574128,5.617361,5.834493,8.5
1664.0,47.842182,2376.265486,109.231213,0.297941,7.740282,0.080687,2.437382,3.186344,86.339567,-149.012645,0.533185,5.237628,5.2824,5.31246,5.350277,5.419029,5.465354,5.697918,8.5
1664.1,47.847204,2381.5638,109.494416,0.301429,7.803362,0.081914,2.441182,3.182716,86.508934,-148.454463,0.540997,5.063488,5.109288,5.140051,5.178766,5.249188,5.296667,5.53512,8.5
1664.2,47.807722,2399.203506,109.452762,0.302566,7.88431,0.083953,2.445247,3.182183,86.660004,-147.983864,0.579827,5.00398,5.046933,5.075774,5.112059,5.178027,5.22248,5.445749,8.5
1664.3,47.814289,2402.34375,109.465542,0.302878,7.955153,0.08535,2.446676,3.179232,86.799152,-147.715681,0.632088,4.996284,5.033285,5.058105,5.089304,5.145952,5.184071,5.375587,8.5
1664.4,47.873954,2404.164685,109.75334,0.303327,7.968977,0.085983,2.446097,3.176842,86.938318,-147.635156,0.679098,4.977414,5.007136,5.02705,5.052055,5.097383,5.12783,5.280925,8.5
1664.5,47.862592,2409.086681,111.177962,0.304001,7.971516,0.086184,2.444901,3.172195,87.084903,-147.659027,0.703345,4.986553,5.008818,5.023718,5.042408,5.07623,5.098908,5.213069,8.5
1664.6,47.837256,2412.109375,113.453173,0.30429,7.95868,0.086302,2.444338,3.166035,87.237221,-147.752906,0.704462,5.025039,5.039283,5.048803,5.06073,5.082275,5.096692,5.169305,8.5
1664.7,47.841872,2412.109375,116.277433,0.303945,7.921219,0.086697,2.445165,3.156473,87.398267,-147.941124,0.689783,5.089109,5.097517,5.103129,5.110154,5.122825,5.13129,5.173938,8.5
1664.8,47.850242,2412.109375,118.267226,0.303284,7.885938,0.087757,2.447416,3.151696,87.565566,-148.146115,0.669137,5.089587,5.095402,5.099283,5.104137,5.112888,5.11873,5.148192,8.5
1664.9,47.895726,2410.092524,118.988447,0.30264,7.902775,0.088958,2.448398,3.150126,87.739085,-148.32673,0.649579,5.012315,5.016483,5.019264,5.022743,5.029011,5.033193,5.054298,8.5
1665.0,47.898794,2405.170528,118.587379,0.30295,7.972239,0.090469,2.447834,3.156452,87.907062,-148.439149,0.635844,4.947818,4.949936,4.951349,4.953116,4.9563,4.958424,4.969146,8.5
1665.1,47.884422,2400.248532,118.53909,0.304372,8.039546,0.091944,2.444847,3.169365,88.046172,-148.443443,0.625684,4.944548,4.944156,4.943895,4.943568,4.94298,4.942589,4.940611,8.5
1665.2,47.873053,2397.460938,118.385464,0.305718,8.066583,0.093409,2.440169,3.189025,88.115285,-148.305808,0.617172,4.931643,4.929271,4.92769,4.925715,4.922162,4.919795,4.90785,8.5
1665.3,47.857121,2399.634522,117.821205,0.304806,8.063651,0.094584,2.434585,3.203071,88.079793,-148.003447,0.61593,4.920866,4.917445,4.915166,4.91232,4.907199,4.903789,4.886574,8.5
1665.4,47.895429,2397.918215,116.966969,0.300973,8.053708,0.095478,2.430155,3.208321,87.928166,-147.604033,0.627504,4.89173,4.889013,4.887202,4.884939,4.880869,4.878158,4.864471,8.5
1665.5,47.910745,2394.830076,116.25299,0.295297,8.033958,0.095713,2.42686,3.206263,87.684259,-147.194208,0.654085,4.88064,4.879732,4.879126,4.878369,4.877009,4.876103,4.871529,8.5
1665.6,47.895668,2395.169804,115.329313,0.289432,8.022768,0.095681,2.425003,3.207647,87.403813,-146.824614,0.693775,4.934899,4.937184,4.938709,4.940615,4.944049,4.946341,4.957908,8.5
1665.7,47.911251,2404.229711,114.271062,0.28464,8.037256,0.096136,2.425158,3.22655,87.13297,-146.553073,0.742178,5.100884,5.105737,5.108974,5.113024,5.120323,5.125195,5.149796,8.5
1665.8,47.935961,2414.622687,113.722734,0.281856,8.067828,0.097522,2.427493,3.261387,86.895359,-146.435878,0.787873,5.3071,5.31057,5.312884,5.31578,5.320997,5.324479,5.342072,8.5
1665.9,47.914751,2412.109375,113.605124,0.281361,8.089818,0.099033,2.42979,3.292758,86.699428,-146.423538,0.819825,5.328207,5.324463,5.321971,5.31886,5.313274,5.309558,5.290792,8.5
1666.0,47.919209,2409.661508,113.069567,0.282649,8.094367,0.100363,2.431775,3.310042,86.55247,-146.461645,0.834949,5.309236,5.296024,5.287237,5.276275,5.256608,5.243542,5.177488,8.5
1666.1,47.9485,2402.252462,111.998763,0.285041,8.09528,0.101739,2.434542,3.311701,86.464954,-146.533614,0.838738,5.489049,5.465718,5.450222,5.430917,5.396346,5.373428,5.257523,8.5
1666.2,47.93774,2399.987171,111.231541,0.288,8.096222,0.102982,2.437528,3.303859,86.462982,-146.634452,0.836149,5.740867,5.708162,5.686464,5.659459,5.611175,5.579217,5.417614,8.5
1666.3,47.943613,2402.34375,111.186983,0.291095,8.097518,0.104152,2.440072,3.297864,86.579299,-146.783622,0.831741,5.737702,5.701953,5.678245,5.648748,5.596038,5.561173,5.384946,8.5
1666.4,47.973302,2417.971351,112.450078,0.294148,8.10252,0.105962,2.443466,3.300481,86.811631,-146.980741,0.82708,5.548602,5.519415,5.500045,5.475931,5.432799,5.40424,5.25989,8.5
1666.5,47.950351,2428.996842,114.6178,0.296932,8.118327,0.107908,2.44737,3.307796,87.119402,-147.25848,0.820995,5.461188,5.443882,5.432379,5.418039,5.392333,5.375272,5.289011,8.5
1666.6,47.946127,2424.074846,116.813616,0.299359,8.146384,0.108714,2.450725,3.308181,87.441514,-147.572904,0.812545,5.402306,5.396821,5.393171,5.388616,5.380436,5.374996,5.347501,8.5
1666.7,47.952382,2438.207899,117.934822,0.301564,8.179858,0.10731,2.452573,3.297981,87.747418,-147.928366,0.801727,5.326323,5.330732,5.333675,5.337358,5.344001,5.348438,5.370835,8.5
1666.8,47.938376,2451.171875,118.067299,0.303962,8.208441,0.103697,2.453013,3.28307,88.032185,-148.271626,0.790674,5.313097,5.323852,5.331034,5.340026,5.356252,5.367098,5.421827,8.5
1666.9,47.937351,2448.371359,118.263235,0.306235,8.225385,0.098412,2.451556,3.26648,88.318344,-148.480739,0.782361,5.319623,5.332488,5.341082,5.351844,5.37127,5.38426,5.44979,8.5
1667.0,47.95995,2432.090564,119.058233,0.307807,8.229883,0.092581,2.448235,3.254574,88.621795,-148.49714,0.778596,5.288733,5.299862,5.307294,5.3166,5.333392,5.344616,5.401213,8.5
1667.1,47.949703,2418.996117,119.9659,0.308551,8.225162,0.087224,2.443274,3.249942,88.956164,-148.383474,0.77833,5.257159,5.266088,5.272049,5.27951,5.292967,5.301957,5.34728,8.5
1667.2,47.935692,2411.156055,120.699405,0.30964,8.218594,0.082828,2.437223,3.24735,89.297309,-148.133702,0.778742,5.184184,5.191965,5.197159,5.203659,5.215379,5.223207,5.262679,8.5
1667.3,47.932349,2424.97006,121.13507,0.311201,8.215156,0.079392,2.431046,3.244154,89.608786,-147.770898,0.774795,5.102198,5.109467,5.114318,5.120389,5.131335,5.138645,5.175523,8.5
1667.4,47.966946,2439.51987,120.531744,0.313031,8.214536,0.076853,2.425958,3.240362,89.843413,-147.394225,0.763247,5.083467,5.089351,5.093278,5.098191,5.107046,5.112958,5.14279,8.5
1667.5,47.96383,2444.441866,119.129132,0.314698,8.214836,0.074971,2.422015,3.244598,89.990528,-147.077054,0.744505,5.124133,5.127383,5.129551,5.132262,5.137147,5.140406,5.156856,8.5
1667.6,47.933833,2464.737858,118.177733,0.316618,8.215085,0.073512,2.418409,3.259994,90.050057,-146.801239,0.721672,5.208587,5.208409,5.20829,5.208142,5.207876,5.2077,5.206811,8.5
1667.7,47.935235,2478.69992,119.168708,0.317981,8.214927,0.073094,2.415898,3.280994,90.043808,-146.498173,0.695807,5.298795,5.295313,5.292992,5.290094,5.284881,5.281409,5.263879,8.5
1667.8,47.944585,2480.46875,120.879182,0.318736,8.214369,0.074504,2.415494,3.289796,89.986619,-146.238852,0.667289,5.310343,5.30427,5.300225,5.295173,5.286093,5.280048,5.249514,8.5
1667.9,47.93732,2480.46875,122.597037,0.318765,8.213281,0.077981,2.417277,3.287214,89.904073,-146.042697,0.637899,5.258463,5.249722,5.243902,5.236637,5.223586,5.214903,5.171017,8.5
1668.0,47.935313,2480.46875,123.963254,0.318081,8.211465,0.083041,2.420405,3.271406,89.792918,-145.857605,0.611311,5.210177,5.196941,5.188136,5.177151,5.157439,5.144342,5.078098,8.5
1668.1,47.947806,2477.198034,125.118769,0.315624,8.21172,0.088723,2.424118,3.255247,89.652532,-145.719348,0.589974,5.201919,5.181689,5.168246,5.151494,5.121482,5.101574,5.000877,8.5
1668.2,47.985351,2475.585938,125.651316,0.311907,8.21963,0.09398,2.42809,3.23839,89.458802,-145.636752,0.575661,5.281691,5.253902,5.235459,5.212497,5.171422,5.144221,5.006617,8.5
1668.3,48.033091,2472.236855,125.880212,0.308095,8.239016,0.098179,2.432422,3.22834,89.207949,-145.598459,0.568689,5.322283,5.289254,5.267348,5.240094,5.191394,5.159179,4.996197,8.5
1668.4,48.067875,2467.31486,125.426653,0.30554,8.267804,0.101137,2.437464,3.221417,88.892026,-145.607715,0.569044,5.389559,5.354624,5.33146,5.302646,5.251172,5.217135,5.044893,8.5
1668.5,48.071827,2445.25562,123.962051,0.304086,8.297193,0.102342,2.442426,3.214821,88.550308,-145.67073,0.576436,5.427796,5.394373,5.372206,5.344625,5.295337,5.262731,5.097706,8.5
