DEPT,GR,ROP
534.4668,71.0909,24.0966
534.6192,73.3805,24.3317
534.7716,75.5304,23.278
534.924,75.6448,22.6664
535.0764,73.7847,22.1285
535.2288,73.324,44.547
535.3812,72.309,72.0713
535.5336,73.863,99.5957
535.686,77.8107,121.6152
535.8384,79.295,128.9304
535.9908,79.7146,164.1897
536.1432,78.5817,201.8373
536.2956,77.1887,213.5033
536.448,76.2543,229.8116
536.6004,76.8949,240.0666
536.7528,75.9254,239.9203
536.9052,76.3292,240.3631
537.0576,76.4432,240.1672
537.21,76.5347,230.4745
537.3624,77.3371,222.2724
537.5148,76.841,210.8972
537.6672,76.6484,153.8021
537.8196,76.5309,133.5416
537.972,76.123,135.1255
538.1244,75.296,112.6667
538.2768,74.7131,83.5944
538.4292,75.4999,58.293
538.5816,75.4743,39.6049
538.734,77.353,17.9704
538.8864,81.5916,15.256
539.0388,82.3687,13.1308
539.1912,81.2045,12.637
539.3436,80.4451,12.509
539.496,79.3373,12.61
539.6484,78.9532,12.7581
539.8008,78.4952,12.3749
539.9532,79.4473,13.6812
540.1056,81.5438,14.1253
540.258,81.2346,14.6652
540.4104,80.5034,14.9526
540.5628,79.6722,16.2328
540.7152,79.7407,16.5724
540.8676,77.8166,17.2081
541.02,77.498,17.4559
541.1724,78.8729,15.4168
541.3248,78.51,14.3378
541.4772,79.2833,14.9865
541.6296,79.5321,14.2464
541.782,79.2571,14.2921
541.9344,78.5734,14.0452
542.0868,77.6369,13.0028
542.2392,77.9634,12.317
542.3916,78.2294,12.2895
542.544,79.2361,16.0569
542.6964,79.7601,18.2445
542.8488,80.0974,22.1981
543.0012,78.8614,23.7483
543.1536,79.9849,24.7062
543.306,80.829,23.3216
543.4584,82.0599,19.9339
543.6108,82.9069,18.5231
543.7632,84.097,14.4475
543.9156,84.2402,12.5578
544.068,83.043,15.0484
544.2204,83.6413,16.7292
544.3728,81.6815,18.0964
544.5252,80.6074,20.0384
544.6776,80.8771,19.2198
544.83,81.1775,19.1066
544.9824,79.0512,19.664
545.1348,79.7724,19.4201
545.2872,79.0289,20.0645
545.4396,81.6375,20.5696
545.592,82.0001,20.439
545.7444,81.153,20.6306
545.8968,81.2698,20.0558
546.0492,81.4189,19.3853
546.2016,81.8753,19.3069
546.354,82.2733,19.542
546.5064,84.1078,19.239
546.6588,81.451,19.6962
546.8112,80.7266,19.239
546.9636,79.9651,19.6505
547.116,77.197,20.7003
547.2684,75.4706,20.9354
547.4208,73.1182,24.8107
547.5732,70.8982,32.8139
547.7256,70.4255,34.9649
547.878,70.066,36.6631
548.0304,71.7785,35.6616
548.1828,73.6825,31.5997
548.3352,74.7168,32.5045
548.4876,74.94,29.3859
548.64,74.5144,38.5572
548.7924,77.1168,36.5856
548.9448,76.4178,35.1611
549.0972,78.4275,36.345
549.2496,78.49,33.5493
549.402,77.0508,31.927
549.5544,77.0532,32.6152
549.7068,74.58,32.1628
549.8592,74.4631,31.5131
550.0116,73.0883,30.4861
550.164,73.3723,29.9923
550.3164,73.2788,30.48
550.4688,74.4175,28.8776
550.6212,75.5294,27.7978
550.7736,76.6687,28.1287
550.926,78.2409,28.8341
551.0784,79.3565,29.6174
551.2308,79.3052,29.8186
551.3832,78.6444,28.8219
551.5356,77.7897,28.1635
551.688,76.456,29.1128
551.8404,76.3885,31.0809
551.9928,76.8203,32.0301
552.1452,75.417,31.5163
552.2976,74.3637,33.339
552.45,70.9462,37.0091
552.6024,69.1001,36.5182
552.7548,67.3489,42.225
552.9072,67.7172,48.7859
553.0596,68.3994,47.8902
553.212,68.0551,58.4513
553.3644,67.7135,69.3045
553.5168,67.5312,66.3016
553.6692,66.4488,69.4803
553.8216,66.6215,68.8192
553.974,67.557,68.0736
554.1264,65.395,74.9527
554.2788,64.647,71.3232
554.4312,65.2048,70.6222
554.5836,66.7519,62.5188
554.736,69.7683,55.4836
554.8884,70.5707,46.6344
555.0408,73.1795,48.8061
555.1932,74.6163,52.3528
555.3456,74.4124,53.657
555.498,74.9919,62.6902
555.6504,74.2614,58.7045
555.8028,72.7642,54.2293
555.9552,73.3108,47.8279
556.1076,72.0899,38.0129
556.26,70.787,28.9821
556.4124,70.1952,23.5393
556.5648,68.5373,21.0225
556.7172,70.1317,21.7888
556.8696,70.7603,23.757
557.022,71.6986,23.0342
557.1744,72.0287,23.548
557.3268,71.7955,23.0603
557.4792,69.5835,22.7729
557.6316,70.1876,23.4783
557.784,69.8738,23.9312
557.9364,69.3937,26.117
558.0888,71.868,29.9227
558.2412,71.3252,28.3921
558.3936,70.9471,26.7645
558.546,71.4483,27.0754
558.6984,70.9961,19.8333
558.8508,70.8852,19.5159
559.0032,70.4766,22.4302
559.1556,70.9501,30.9524
559.308,69.7535,35.6616
559.4604,69.9482,39.608
559.6128,71.9951,41.3217
559.7652,72.0995,35.241
559.9176,72.7056,36.1097
560.07,74.1397,34.2443
560.2224,75.632,32.8635
560.3748,76.2812,29.9923
560.5272,78.1409,28.9408
560.6796,78.6409,28.4944
560.832,78.2178,26.953
560.9844,77.8988,28.956
561.1368,76.4012,28.7818
561.2892,75.6669,29.8181
561.4416,74.1163,31.9605
561.594,74.8894,30.2884
561.7464,76.6851,30.4952
561.8988,76.9424,29.4711
562.0512,75.8682,29.1694
562.2036,74.9664,26.4983
562.356,73.7309,27.9518
562.5084,73.3064,25.9141
562.6608,74.6121,24.6522
562.8132,76.3524,24.003
562.9656,76.0969,22.4257
563.118,75.8314,19.6047
563.2704,74.4532,19.3304
563.4228,74.1336,19.124
563.5752,73.5681,18.079
563.7276,74.7519,17.4259
563.88,74.9927,16.9208
564.0324,74.5959,17.0444
564.1848,76.2274,17.1267
564.3372,78.0828,16.8067
564.4896,76.6276,15.874
564.642,77.0067,14.6217
564.7944,75.1658,14.2385
564.9468,73.2445,13.8815
565.0992,71.9046,13.8031
565.2516,69.3131,13.8379
565.404,71.0717,13.716
565.5564,71.3618,13.9511
565.7088,72.1511,13.9076
565.8612,75.2948,13.5592
566.0136,76.6153,12.7232
566.166,77.1574,12.3993
566.3184,78.2874,13.2039
566.4708,77.2462,14.9962
566.6232,76.889,21.1866
566.7756,76.8804,21.5798
566.928,77.9422,20.7612
567.0804,78.0945,20.6219
567.2328,78.6653,13.6376
567.3852,78.8326,13.3589
567.5376,78.315,12.2895
567.69,77.5794,18.2514
567.8424,74.5703,28.1007
567.9948,69.7516,31.8885
568.1472,67.0412,34.2467
568.2996,60.3345,38.1122
568.452,53.6333,40.0964
568.6044,50.2808,36.2015
568.7568,49.3344,38.1087
568.9092,51.0341,37.055
569.0616,53.5069,29.4088
569.214,55.6526,29.3479
569.3664,62.1395,28.7818
569.5188,65.4865,31.0025
569.6712,66.8989,24.9631
569.8236,70.5594,25.7678
569.976,73.4031,27.4869
570.1284,73.5339,27.432
570.2808,74.2789,27.3314
570.4332,74.429,26.1257
570.5856,74.4575,22.9906
570.738,74.7969,22.9384
570.8904,74.8025,22.9123
571.0428,74.4573,23.1648
571.1952,74.4458,23.5828
571.3476,71.1802,22.921
571.5,69.7479,23.3904
571.6524,69.0189,24.7162
571.8048,67.3615,25.7668
571.9572,68.079,27.432
572.1096,67.9908,28.8565
572.262,67.1613,28.8469
572.4144,66.0664,27.7429
572.5668,64.4128,23.9747
572.7192,64.034,20.082
572.8716,65.9378,18.9063
573.024,69.286,18.0267
573.1764,71.7058,20.1516
573.3288,74.263,22.1807
573.4812,73.9553,22.8077
573.6336,73.1069,22.7555
573.786,73.1831,21.0399
573.9384,72.5081,18.3403
574.0908,72.5154,16.0412
574.2432,74.8672,13.8989
574.3956,74.973,14.2559
574.548,77.7516,14.6217
574.7004,79.6909,15.4991
574.8528,77.9114,15.8557
575.0052,79.0555,15.7002
575.1576,77.7684,15.5722
575.31,76.8427,15.1007
575.4624,77.8844,14.4736
575.6148,75.0351,14.178
575.7672,74.2797,13.9759
575.9196,73.8903,15.4036
576.072,72.9553,16.1608
576.2244,72.8391,16.0203
576.3768,74.529,16.2937
576.5292,74.5812,17.3475
576.6816,73.6237,15.4229
576.834,73.8056,17.809
576.9864,71.2062,18.3141
577.1388,67.4943,18.5841
577.2912,65.3902,18.4186
577.4436,57.4542,22.4681
577.596,51.9944,21.5624
577.7484,48.5031,21.9913
577.9008,45.2417,30.5318
578.0532,44.0983,31.0256
578.2056,43.7507,34.2991
578.358,43.6737,33.0839
578.5104,46.7859,29.0518
578.6628,48.1011,23.905
578.8152,49.8894,21.3708
578.9676,52.6445,18.5898
579.12,54.4844,23.322
579.2724,59.2641,30.1174
579.4248,62.394,38.2016
579.5772,66.1286,45.2484
579.7296,68.2013,44.6502
579.882,68.3999,40.892
580.0344,67.7936,36.6674
580.1868,66.3129,32.7172
580.3392,65.7935,30.4678
580.4916,65.3469,28.447
580.644,66.6817,28.1178
580.7964,67.4097,27.9806
580.9488,69.4894,28.7988
581.1012,69.2517,29.1068
581.2536,69.4241,29.2425
581.406,68.3398,29.8186
581.5584,66.7671,30.1491
581.7108,65.5305,30.5323
581.8632,65.2847,30.9938
582.0156,65.4484,30.898
582.168,65.7242,30.3494
582.3204,67.4533,29.6353
582.4728,67.4166,29.3566
582.6252,67.3639,28.12
582.7776,65.3795,31.8298
582.93,62.4121,26.6569
583.0824,60.8404,28.1896
583.2348,59.8634,30.4452
583.3872,59.8739,27.6845
583.5396,61.3221,30.4365
583.692,61.373,30.9677
583.8444,63.1826,29.9557
583.9968,63.879,30.8701
584.1492,65.7832,27.1485
584.3016,65.7176,23.6464
584.454,64.7372,21.8063
584.6064,64.9518,19.4637
584.7588,64.6149,21.0573
584.9112,64.99,22.9297
585.0636,65.0117,23.4957
585.216,63.7163,23.4086
585.3684,62.4722,23.6699
585.5208,59.9601,23.9137
585.6732,60.0856,24.175
585.8256,60.2652,24.4537
585.978,59.8958,24.3962
586.1304,59.7724,24.3808
586.2828,60.5203,24.2364
586.4352,61.3866,24.2942
586.5876,62.8881,24.323
586.74,64.1296,24.532
586.8924,63.3779,24.7498
587.0448,64.8944,24.7585
587.1972,63.5015,24.6453
587.3496,63.2537,24.6365
587.502,62.7701,24.7933
587.6544,64.2109,24.9065
587.8068,64.9436,24.9849
587.9592,62.8094,25.0371
588.1116,62.5733,24.9413
588.264,61.6029,24.9762
588.4164,60.2883,25.1186
588.5688,60.9553,25.1551
588.7212,61.3285,25.274
588.8736,61.9329,25.2374
589.026,61.9818,25.1678
589.1784,61.3142,25.1939
589.3308,62.803,25.281
589.4832,64.3157,25.4029
589.6356,64.095,24.2795
589.788,66.132,23.548
589.9404,64.7005,23.0777
590.0928,62.5667,22.2748
590.2452,64.3873,22.732
590.3976,63.3533,23.9847
590.55,63.1918,25.7586
590.7024,63.6638,26.6482
590.8548,63.4564,27.6671
591.0072,62.777,29.4524
591.1596,65.0302,28.9125
591.312,65.9768,27.8239
591.4644,66.8825,27.3972
591.6168,67.2346,25.4116
591.7692,66.7554,24.9065
591.9216,66.2873,24.3666
592.074,65.3963,26.0735
592.2264,64.2516,26.8921
592.3788,63.3649,36.306
592.5312,62.6425,35.679
592.6836,63.2896,31.5337
592.836,63.6535,30.628
592.9884,63.4676,18.1225
593.1408,64.4542,19.9522
593.2932,64.0745,27.6789
593.4456,63.0253,31.5697
593.598,64.1927,35.6135
593.7504,62.5909,36.2199
593.9028,62.307,34.8021
594.0552,63.1627,36.1462
594.2076,61.933,33.3364
594.36,62.0556,31.4371
594.5124,62.2661,28.2184
594.6648,61.8442,24.3733
594.8172,60.9685,24.8717
594.9696,62.2503,25.6321
595.122,62.934,24.6888
595.2744,63.3559,25.274
595.4268,64.4683,23.7287
595.5792,66.2667,23.2083
595.7316,64.0195,25.5597
595.884,63.752,29.226
596.0364,64.9217,27.8651
596.1888,65.0335,25.1219
596.3412,66.0829,21.4066
596.4936,68.658,14.7844
596.646,69.5216,13.4025
596.7984,71.347,12.9845
596.9508,72.6393,12.5926
597.1032,72.1403,12.8626
597.2556,71.1945,12.9061
597.408,70.805,12.8887
597.5604,72.0063,12.8626
597.7128,72.2218,14.5433
597.8652,72.7554,14.5433
598.0176,72.2589,17.6523
598.17,71.2567,19.1384
598.3224,70.8425,17.5382
598.4748,71.8302,17.7668
598.6272,71.9056,15.6911
598.7796,73.6177,17.2865
598.932,74.3772,18.1922
599.0844,72.7941,26.5002
599.2368,73.698,27.4581
599.3892,71.8777,24.4537
599.5416,71.3909,23.8963
599.694,71.6992,15.8061
599.8464,71.3395,13.6463
599.9988,72.4699,16.1718
600.1512,72.7552,16.3199
600.3036,72.5848,15.719
600.456,72.7525,15.7103
600.6084,72.3796,14.0144
600.7608,74.1285,14.2261
600.9132,75.0144,21.0312
601.0656,75.3903,25.6321
601.218,76.4726,27.6057
601.3704,74.4049,28.9212
601.5228,74.0007,25.7251
601.6752,72.613,25.2461
601.8276,71.5717,24.6017
601.98,73.3494,24.532
602.1324,73.4327,24.2185
602.2848,75.3029,24.8168
602.4372,74.9392,24.6797
602.5896,74.0509,25.2832
602.742,73.1824,25.1123
602.8944,70.9713,25.2009
603.0468,70.8548,25.2923
603.1992,70.4589,25.1186
603.3516,71.1586,28.0446
603.504,72.8713,24.762
603.6564,72.7567,22.8509
603.8088,74.3423,21.2324
603.9612,74.4534,18.0877
604.1136,75.6089,17.6388
604.266,74.9183,23.861
604.4184,74.4485,24.0343
604.5708,74.908,24.7851
604.7232,74.4996,24.4236
604.8756,76.0885,22.7594
605.028,78.2713,19.9979
605.1804,77.9955,19.6047
605.3328,77.7482,20.0254
605.4852,76.8656,20.0879
605.6376,75.2711,20.0528
605.79,73.1588,20.6792
605.9424,72.0136,20.4551
606.0948,70.791,20.4277
606.2472,70.7337,20.9615
606.3996,71.7289,20.6567
606.552,73.21,20.1429
606.7044,73.2532,22.9035
606.8568,73.1258,20.6741
607.0092,73.7988,18.5928
607.1616,72.8212,18.3054
607.314,74.9167,17.9919
607.4664,76.1359,19.6465
607.6188,75.8374,22.712
607.7712,75.9283,21.9543
607.9236,74.397,20.857
608.076,74.514,20.3606
608.2284,74.6085,16.6334
608.3808,75.1043,21.3534
608.5332,75.5926,22.3027
608.6856,74.9378,21.7279
608.838,74.2738,28.5641
608.9904,73.897,24.4014
609.1428,72.822,22.3201
609.2952,76.1216,23.5044
609.4476,76.653,15.24
609.6,75.899,15.9019
609.7524,75.5638,18.2789
609.9048,71.0629,15.4991
610.0572,69.3183,15.938
610.2096,67.7742,15.6637
610.362,67.7919,18.2606
610.5144,67.4586,20.0036
610.6668,69.7324,20.4739
610.8192,69.926,22.9035
610.9716,70.999,22.6497
611.124,71.1251,23.3263
611.2764,72.545,23.2258
611.4288,73.7372,22.5034
611.5812,75.6298,22.4594
611.7336,76.9052,22.2199
611.886,75.8429,22.604
612.0384,73.8345,24.3962
612.1908,74.0625,24.7071
612.3432,72.1459,24.6801
612.4956,71.9023,24.4275
612.648,72.836,23.5393
612.8004,72.7996,23.1387
612.9528,71.3469,24.2795
613.1052,68.8979,22.6075
613.2576,66.5538,27.3797
613.41,60.5726,25.0023
613.5624,57.1539,26.5524
613.7148,57.7156,29.0505
613.8672,59.7456,28.0111
614.0196,64.7454,27.1953
614.172,68.6204,23.7988
614.3244,73.0305,21.3482
614.4768,76.5535,20.767
614.6292,78.9631,20.3189
614.7816,79.4862,20.6916
614.934,78.2083,20.857
615.0864,75.2469,20.5958
615.2388,75.4269,20.4922
615.3912,74.5071,20.7039
615.5436,75.7855,20.7039
615.696,77.1621,21.397
615.8484,76.8839,22.1807
616.0008,76.3913,22.9035
616.1532,76.2704,22.9732
616.3056,73.7795,22.6858
616.458,74.0962,22.4246
616.6104,74.6416,21.6843
616.7628,76.2609,21.2837
616.9152,76.9319,20.9093
617.0676,76.8368,23.9024
617.22,77.7381,23.1103
617.3724,76.6238,21.5606
617.5248,75.5971,19.8377
617.6772,74.8187,16.0111
617.8296,76.9056,15.6232
617.982,77.6811,15.3706
618.1344,78.5377,15.5535
618.2868,79.582,15.1094
618.4392,76.528,14.7493
618.5916,74.5162,14.4932
618.744,75.7114,14.3652
618.8964,75.7222,14.1224
619.0488,75.2843,14.2358
619.2012,75.801,14.47
619.3536,74.6717,14.6208
619.506,74.8008,15.6796
619.6584,76.5545,15.746
619.8108,77.4252,15.6317
619.9632,77.9337,15.3711
620.1156,77.6182,14.3835
620.268,77.7679,14.7088
620.4204,77.0108,14.8568
620.5728,76.2,15.2226
620.7252,77.2799,15.449
620.8776,76.3926,15.4351
621.03,74.5281,15.4899
621.1824,74.0994,14.8499
621.3348,75.0405,14.5694
621.4872,74.1261,14.101
621.6396,75.0058,13.7973
621.792,76.0064,13.9096
621.9444,74.7877,14.1299
622.0968,74.7628,15.001
622.2492,75.251,15.6088
622.4016,76.1483,15.9746
622.554,77.1437,16.1283
622.7064,77.3511,16.1631
622.8588,76.7121,16.3286
623.0112,76.4551,16.1196
623.1636,76.8315,15.8931
623.316,76.4343,16.1805
623.4684,76.8792,16.6072
623.6208,76.4522,17.0949
623.7732,75.3653,17.1472
623.9256,74.8208,17.0688
624.078,76.798,17.2517
624.2304,76.5077,17.2952
624.3828,75.9652,17.4259
624.5352,76.8071,17.5739
624.6876,76.8393,17.7394
624.84,77.8142,17.9397
624.9924,77.2754,18.3886
625.1448,75.4209,18.2789
625.2972,70.9775,18.6263
625.4496,68.888,18.0868
625.602,69.2247,17.8765
625.7544,70.5729,18.1748
625.9068,74.3765,17.7132
626.0592,76.3027,17.6662
626.2116,78.2258,18.3337
626.364,77.7409,19.3121
626.5164,77.9469,20.5374
626.6688,78.5275,21.7801
626.8212,78.3632,22.3723
626.9736,77.8444,22.3549
627.126,79.1351,22.3462
627.2784,78.0178,21.9369
627.4308,77.7208,22.5639
627.5832,78.1657,22.4333
627.7356,78.0203,22.7555
627.888,78.3569,22.4768
628.0404,78.1751,22.4507
628.1928,77.1784,21.9456
628.3452,75.8622,21.6896
628.4976,74.6451,21.7353
628.65,73.3435,23.0862
628.8024,73.4998,22.706
628.9548,72.9724,22.2632
629.1072,73.6068,22.4211
629.2596,74.9741,21.9282
629.412,75.5264,21.4579
629.5644,75.7068,21.7279
629.7168,75.8872,21.484
629.8692,76.0676,20.6916
630.0216,76.2675,20.9789
630.174,76.3743,20.6746
630.3264,75.7728,20.4186
630.4788,75.4989,21.1226
630.6312,75.2392,21.0678
630.7836,74.4103,23.0977
630.936,73.3329,22.9274
631.0884,73.9602,21.2333
631.2408,74.817,18.5768
631.3932,74.1396,17.5108
631.5456,75.384,14.7175
631.698,75.8073,14.8307
631.8504,74.6201,16.0673
632.0028,75.8872,16.285
632.1552,75.9079,17.3997
632.3076,75.8939,18.6973
632.46,76.8185,19.3417
632.6124,75.8116,20.1429
632.7648,75.94,21.3447
632.9172,75.8077,21.2054
633.0696,76.2557,22.0327
633.222,76.8478,22.1372
633.3744,77.233,21.6568
633.5268,77.4897,21.8975
633.6792,76.2424,28.9255
633.8316,75.3462,34.0157
633.984,75.7967,28.809
634.1364,75.8008,25.804
634.2888,77.9611,20.0965
634.4412,78.834,13.0302
634.5936,78.7824,12.9845
634.746,77.8809,14.4736
634.8984,75.8097,14.343
635.0508,74.8088,15.5274
635.2032,74.5654,17.3645
635.3556,75.596,21.3147
635.508,76.1274,22.0005
635.6604,77.9445,20.2082
635.8128,77.2557,19.7162
635.9652,76.5376,16.7152
636.1176,76.3725,16.5232
636.27,74.53,15.7277
636.4224,75.5217,15.0673
636.5748,77.1374,16.2571
636.7272,78.352,15.5352
636.8796,79.9776,15.7951
637.032,81.3343,16.4069
637.1844,77.1036,16.5027
637.3368,75.7288,23.9137
637.4892,77.3232,32.7268
637.6416,76.0438,39.7982
637.794,77.4969,41.148
637.9464,77.9507,36.8634
638.0988,75.542,29.7485
638.2512,63.5639,21.5885
638.4036,56.7146,21.0138
638.556,48.3183,19.9426
638.7084,42.4837,19.5595
638.8608,44.1972,20.2039
639.0132,46.62,20.6829
639.1656,47.2445,20.8309
639.318,47.7151,21.1684
639.4704,47.7302,21.0861
639.6228,46.5033,21.0769
639.7752,46.9406,20.894
639.9276,46.4605,21.484
640.08,46.9573,22.0066
640.2324,47.7462,23.0429
640.3848,48.093,23.2989
640.5372,48.7429,24.1127
640.6896,50.0914,24.2316
640.842,52.2907,23.8476
640.9944,54.4901,23.7047
641.1468,55.0191,23.6176
641.2992,52.9413,23.4522
641.4516,50.8635,23.2432
641.604,48.6625,23.8225
641.7564,46.892,23.322
641.9088,46.605,23.2065
642.0612,46.3422,22.1092
642.2136,45.7586,21.6495
642.366,46.7366,22.7228
642.5184,47.1399,22.5674
642.6708,47.8863,23.0337
642.8232,48.4112,23.9298
642.9756,48.9152,24.2882
643.128,49.4336,24.7345
643.2804,48.3371,23.7835
643.4328,47.8313,23.2532
643.5852,47.1087,23.5824
643.7376,47.3058,23.3128
643.89,47.4127,24.3056
644.0424,48.0606,25.1242
644.1948,48.0191,24.2795
644.3472,48.7957,24.323
644.4996,48.0097,24.8456
644.652,47.4028,25.1604
644.8044,47.1675,25.5248
644.9568,46.9264,25.2194
645.1092,46.7435,22.3063
645.2616,46.0473,19.3932
645.414,45.9151,16.4802
645.5664,45.6998,13.5671
645.7188,45.7837,14.023
645.8712,46.9349,15.3924
646.0236,47.0142,16.2306
646.176,47.4958,15.9802
646.3284,48.6842,15.8322
646.4808,47.7032,14.1427
646.6332,46.0419,14.2037
646.7856,46.0357,13.9172
646.938,44.9436,14.4475
647.0904,46.5831,14.3744
647.2428,48.1196,14.4932
647.3952,49.3254,14.8041
647.5476,49.684,14.6739
647.7,48.5336,15.2835
647.8524,48.8029,15.658
648.0048,48.8522,15.1181
648.1572,48.8595,15.4316
648.3096,49.0236,14.7858
648.462,49.2464,14.3195
648.6144,49.8171,14.5755
648.7668,49.0281,15.051
648.9192,48.6478,15.9019
649.0716,48.4245,16.7205
649.224,47.7027,17.809
649.3764,46.3814,17.749
649.5288,43.8211,18.0281
649.6812,42.2489,18.5318
649.8336,42.7518,18.9179
649.986,45.7993,19.2698
650.1384,51.8781,20.0162
650.2908,58.6002,19.3487
650.4432,62.2524,18.8628
650.5956,63.7328,18.5493
650.748,63.7827,18.1574
650.9004,63.1859,18.1487
651.0528,62.7271,18.1051
651.2052,63.0907,18.1326
651.3576,63.3027,17.6845
651.51,64.3009,16.9347
651.6624,65.158,17.2182
651.8148,64.7471,17.4955
651.9672,64.7846,18.224
652.1196,64.4234,18.9281
652.272,64.1489,19.399
652.4244,65.7735,19.2505
652.5768,66.1366,19.058
652.7292,65.8002,19.2207
652.8816,66.4179,19.1475
653.034,67.0354,18.8889
653.1864,66.5809,18.6712
653.3388,66.4531,18.558
653.4912,67.5332,18.2009
653.6436,66.1156,18.1051
653.796,66.9432,17.4854
653.9484,66.5653,18.5589
654.1008,66.2742,18.6538
654.2532,67.6188,18.857
654.4056,68.2593,19.7685
654.558,68.2329,19.9339
654.7104,68.5181,20.574
654.8628,68.2216,20.7386
655.0152,68.0964,19.5316
655.1676,68.121,17.2256
655.32,68.4035,16.0325
655.4724,68.474,15.0223
655.6248,67.7568,14.3256
655.7772,68.8677,13.4809
655.9296,69.1284,13.3938
656.082,68.5804,12.8016
656.2344,69.3994,12.8887
656.3868,68.8266,13.0576
656.5392,70.2153,13.3502
656.6916,69.4313,13.332
656.844,69.4922,13.78
656.9964,69.2287,14.2733
657.1488,67.5753,14.7175
657.3012,67.7763,14.5172
657.4536,67.5635,15.7799
657.606,67.1897,16.764
657.7584,69.1299,16.285
657.9108,68.5157,15.6667
658.0632,68.218,14.8655
658.2156,68.3053,13.568
658.368,68.8525,13.2131
658.5204,69.6355,13.3599
658.6728,70.7842,14.3967
658.8252,70.943,14.478
658.9776,69.6074,15.5641
659.13,69.5181,16.2489
659.2824,70.005,15.9454
659.4348,68.8318,15.179
659.5872,69.3193,14.8031
659.7396,69.2499,13.3401
659.892,69.0151,14.0192
660.0444,70.4488,14.9555
660.1968,70.2051,15.0368
660.3492,70.8085,14.5726
660.5016,69.4544,14.1183
660.654,68.1983,12.9022
660.8064,67.7669,12.6884
660.9588,67.386,13.0367
661.1112,67.5033,13.6812
661.2636,68.5532,14.4384
661.416,69.2347,14.8956
661.5684,68.8982,14.923
661.7208,68.857,15.256
661.8732,69.9388,15.4351
662.0256,71.057,16.3678
662.178,70.9441,16.4318
662.3304,70.1486,16.555
662.4828,69.1678,15.8235
662.6352,67.8774,15.7799
662.7876,68.9793,15.4229
662.94,68.75,16.1109
663.0924,70.4802,15.8235
663.2448,69.9929,16.346
663.3972,69.0593,16.6334
663.5496,69.7566,16.7792
663.702,69.928,16.8923
663.8544,71.6314,17.0485
664.0068,71.5598,17.6073
664.1592,71.2606,18.3458
664.3116,71.1949,18.4709
664.464,71.3794,18.5383
664.6164,72.0045,18.0522
664.7688,71.5839,17.2581
664.9212,71.4519,16.7061
665.0736,70.2898,16.6508
665.226,69.3476,16.8598
665.3784,69.6073,16.973
665.5308,69.5873,17.5304
665.6832,68.9816,18.5405
665.8356,69.436,19.2024
665.988,68.4388,19.7597
666.1404,70.1598,21.0399
666.2928,70.1178,21.0221
666.4452,70.8867,20.638
666.5976,71.1241,20.894
666.75,69.8014,20.9349
666.9024,69.622,21.1501
667.0548,69.0427,21.3055
667.2072,68.3715,21.5798
667.3596,69.5994,21.9804
667.512,69.3458,21.7453
667.6644,69.5402,22.3027
667.8168,69.8841,22.4246
667.9692,69.8927,22.4072
668.1216,69.6967,22.5948
668.274,70.7973,22.668
668.4264,70.5067,22.6314
668.5788,70.637,22.4668
668.7312,71.3743,22.3549
668.8836,69.8499,22.5117
669.036,70.2584,22.6162
669.1884,71.0069,22.2678
669.3408,70.8086,22.4159
669.4932,70.4411,22.2678
669.6456,70.3618,21.8237
669.798,67.5403,21.5711
669.9504,68.463,21.7801
670.1028,69.464,21.6321
670.2552,68.6994,21.5276
670.4076,69.2987,22.0762
670.56,69.2942,21.7366
670.7124,70.2198,21.4753
670.8648,70.6068,21.1531
671.0172,71.2966,21.484
671.1696,71.3108,22.2243
671.322,70.4898,22.2678
671.4744,70.258,22.9471
671.6268,69.8387,22.9297
671.7792,70.6813,22.5726
671.9316,69.5954,22.5465
672.084,68.6505,22.5726
672.2364,68.1522,22.9732
672.3888,67.2145,23.1996
672.5412,65.8617,23.0429
672.6936,67.4327,23.4783
672.846,68.4637,23.5828
672.9984,68.8009,23.2258
673.1508,70.174,23.244
673.3032,70.0306,22.1477
673.4556,70.0962,23.245
673.608,71.5929,22.7878
673.7604,73.0462,22.8215
673.9128,75.4638,22.86
674.0652,77.074,21.0216
674.2176,77.4244,21.2622
674.37,76.1701,20.6451
674.5224,75.4327,21.0403
674.6748,75.1356,20.6943
674.8272,74.574,20.6751
674.9796,75.1352,20.2612
675.132,75.2608,19.8516
675.2844,75.1598,19.7968
675.4368,74.4257,19.5133
675.5892,73.8727,20.0619
675.7416,73.261,19.8516
675.894,72.8357,20.3911
676.0464,72.2295,20.5696
676.1988,73.1321,20.2901
676.3512,72.5519,19.9917
676.5036,72.2292,23.1242
676.656,73.5853,20.767
676.8084,72.5239,19.7895
676.9608,74.8368,18.3843
677.1132,75.2767,13.4657
677.2656,75.6945,14.4379
677.418,76.4914,14.9047
677.5704,75.6679,16.1319
677.7228,74.5128,16.6106
677.8752,74.8058,16.6512
678.0276,74.4513,16.0843
678.18,73.9097,15.7277
678.3324,74.0133,15.5971
678.4848,73.7566,16.3721
678.6372,73.8462,16.825
678.7896,74.8843,17.0078
678.942,75.7035,17.6871
679.0944,74.6609,17.7394
679.2468,70.6354,17.6174
679.3992,68.0715,17.8765
679.5516,61.6223,17.7211
679.704,52.508,18.288
679.8564,45.0842,21.3147
680.0088,42.732,24.3596
680.1612,41.3957,25.7861
680.3136,39.4776,27.3797
680.466,38.3084,25.6467
680.6184,36.5571,22.9993
