TVD,GR,ROP
694.0296,67.2493,20.1175
694.182,66.8356,19.751
694.3344,66.8,20.6913
694.4868,67.2928,21.3897
694.6392,67.0379,21.5659
694.7916,66.6037,21.7197
694.944,65.5606,22.2549
695.0964,66.1189,21.2019
695.2488,64.5393,20.7927
695.4012,64.8357,21.0973
695.5536,66.0312,20.6078
695.706,65.1579,20.4289
695.8584,65.9382,20.8042
696.0108,66.4859,20.7387
696.1632,64.3084,29.4576
696.3156,64.7273,27.5185
696.468,64.2836,26.5358
696.6204,63.6773,25.4949
696.7728,65.3375,15.2986
696.9252,65.761,16.763
697.0776,64.3387,17.8735
697.23,63.3324,18.4491
697.3824,62.6315,20.1035
697.5348,62.3955,20.6761
697.6872,63.5117,20.6437
697.8396,64.6814,21.0488
697.992,64.983,20.4744
698.1444,64.9102,20.9367
698.2968,64.3259,22.5559
698.4492,62.6595,23.1542
698.6016,62.8906,23.6742
698.754,63.875,23.1128
698.9064,63.8824,22.9151
699.0588,64.3439,22.5131
699.2112,64.6109,23.2275
699.3636,63.2374,23.1855
699.516,63.25,24.1359
699.6684,62.0805,23.8539
699.8208,61.056,24.2759
699.9732,61.1929,24.7592
700.1256,61.7189,22.8974
700.278,62.1893,22.4554
700.4304,64.0558,22.5174
700.5828,64.8387,22.3857
700.7352,65.1025,22.5491
700.8876,63.8499,22.4048
701.04,62.5054,20.7141
701.1924,62.3071,18.4998
701.3448,61.0545,17.8319
701.4972,61.6729,16.7129
701.6496,62.0226,16.6003
701.802,60.1667,15.8208
701.9544,61.5258,15.8136
702.1068,61.7193,15.617
702.2592,62.243,14.8327
702.4116,63.4667,15.5804
702.564,63.4508,15.889
702.7164,62.2952,17.5931
702.8688,61.6903,23.4619
703.0212,59.8269,28.6501
703.1736,59.301,29.3596
703.326,61.6334,28.6386
703.4784,63.8089,24.661
703.6308,65.4966,25.8087
703.7832,66.5,25.6617
703.9356,67.0936,24.8059
704.088,67.2289,23.2307
704.2404,67.1627,16.7315
704.3928,64.776,14.7465
704.5452,57.6487,15.725
704.6976,50.3669,16.807
704.85,48.1553,17.0793
705.0024,49.0288,17.2369
705.1548,55.5639,18.4033
705.3072,65.1051,19.2185
705.4596,68.8223,19.9971
705.612,69.0957,19.7759
705.7644,68.1611,19.5918
705.9168,67.4532,19.478
706.0692,67.0769,20.6034
706.2216,68.5994,21.3047
706.374,70.0483,21.0497
706.5264,71.6801,20.1483
706.6788,72.3053,18.9055
706.8312,72.995,18.1081
706.9836,72.8333,18.4603
707.136,72.1737,18.7039
707.2884,71.1555,18.5033
707.4408,70.1741,17.8438
707.5932,69.6667,17.256
707.7456,70.7692,17.4606
707.898,70.6599,18.117
708.0504,71.0758,17.9348
708.2028,70.8295,18.4627
708.3552,68.3814,17.8637
708.5076,68.6707,21.0717
708.66,68.1587,26.4188
708.8124,67.3451,26.551
708.9648,66.6786,25.7272
709.1172,66.964,20.7411
709.2696,67.3476,15.27
709.422,68.9577,13.4089
709.5744,70.1538,12.8872
709.7268,71.3333,13.0764
709.8792,71.341,13.4084
710.0316,69.3693,13.6701
710.184,68.975,15.1232
710.3364,68.178,15.6742
710.4888,68.8697,15.6567
710.6412,69.1454,16.2136
710.7936,70.4444,15.2334
710.946,70.1407,15.0282
711.0984,69.3474,15.2233
711.2508,69.8182,15.0339
711.4032,69.614,15.297
711.5556,68.9873,15.1447
711.708,69.3938,15.202
711.8604,69.8054,14.9394
712.0128,69.3284,15.8285
712.1652,69.1314,17.1686
712.3176,70.105,17.9448
712.47,70.3986,18.6335
712.6224,70.1656,17.7321
712.7748,70.7843,16.5517
712.9272,69.2439,16.4721
713.0796,67.749,16.7742
713.232,66.6166,16.8391
713.3844,64.6739,18.3575
713.5368,65.1322,18.7674
713.6892,66.9978,18.7954
713.8416,69.3873,19.5537
713.994,69.4733,18.9964
714.1464,70.6278,18.4844
714.2988,69.75,19.3796
714.4512,69.9974,19.9631
714.6036,69.1945,19.2978
714.756,69.6,19.1595
714.9084,70.2523,18.4902
715.0608,69.6416,17.3846
715.2132,70.2138,17.5308
715.3656,69.4138,18.4301
715.518,71.0019,18.8783
715.6704,71.2175,18.953
715.8228,71.0,19.1441
715.9752,72.207,18.3884
716.1276,71.0918,18.4041
716.28,69.4,18.197
716.4324,70.2259,18.0252
716.5848,67.6,17.7865
716.7372,67.785,18.176
716.8896,67.3631,18.6157
717.042,67.1276,18.7223
717.1944,68.5929,19.0114
717.3468,70.0048,18.3367
717.4992,70.0738,17.8955
717.6516,69.5009,17.8586
717.804,68.1702,18.3429
717.9564,67.833,19.0195
718.1088,68.5,19.2477
718.2612,69.1597,19.3826
718.4136,71.2212,18.7845
718.566,71.8809,18.4293
718.7184,70.5225,18.4595
718.8708,71.0627,18.4642
719.0232,71.1376,18.841
719.1756,70.5564,19.0336
719.328,70.0418,19.3084
719.4804,69.7246,19.5846
719.6328,67.6142,19.9419
719.7852,66.0375,19.3859
719.9376,67.4954,18.9872
720.09,66.689,18.4666
720.2424,65.9214,18.1494
720.3948,65.2727,18.8317
720.5472,63.1604,19.123
720.6996,62.0985,19.7664
720.852,62.4,21.5032
721.0044,62.8095,21.6363
721.1568,63.3555,21.7807
721.3092,64.3844,20.8018
721.4616,65.2785,19.1455
721.614,65.9956,18.8018
721.7664,67.3661,18.1943
721.9188,67.2039,19.8561
722.0712,65.7402,21.3447
722.2236,65.4,21.8194
722.376,66.6663,21.3279
722.5284,67.8242,21.5328
722.6808,69.1018,21.518
722.8332,70.3333,21.1401
722.9856,70.1841,21.725
723.138,67.7518,22.4562
723.2904,67.8098,22.8717
723.4428,65.8809,23.5231
723.5952,65.3467,24.3965
723.7476,66.1713,23.7765
723.9,65.2742,24.398
724.0524,66.3732,23.8463
724.2048,65.8566,23.5274
724.3572,66.0,24.1091
724.5096,66.3354,23.8479
724.662,66.1353,24.3622
724.8144,65.4667,24.9557
724.9668,66.3454,24.7732
725.1192,67.2221,23.2359
725.2716,68.7899,22.3034
725.424,68.3392,21.6653
725.5764,67.7919,21.1981
725.7288,65.1603,23.1897
725.8812,63.8302,24.6087
726.0336,62.3028,24.6564
726.186,61.7431,24.7763
726.3384,62.7957,24.2013
726.4908,63.5852,23.1976
726.6432,63.6068,23.5528
726.7956,64.2392,23.6715
726.948,64.1472,24.203
727.1004,64.1582,22.7459
727.2528,64.3955,21.5153
727.4052,64.5777,19.6696
727.5576,64.6952,17.8236
727.71,65.9745,17.1949
727.8624,65.2332,17.2349
728.0148,64.3929,18.718
728.1672,63.7488,21.6976
728.3196,61.7266,21.1368
728.472,61.4268,21.0184
728.6244,60.66,19.6239
728.7768,59.6458,17.2456
728.9292,61.2787,18.5219
729.0816,62.4234,19.8778
729.234,64.6076,21.5915
729.3864,64.7378,23.8918
729.5388,65.6152,25.4016
729.6912,64.4928,25.1601
729.8436,63.8291,25.2329
729.996,63.9946,23.2033
730.1484,64.477,23.2896
730.3008,65.0343,24.6112
730.4532,65.8378,24.0623
730.6056,64.4288,24.653
730.758,64.0948,24.0989
730.9104,63.6174,22.9122
731.0628,63.8885,23.4828
731.2152,65.9093,23.3153
731.3676,65.8325,23.2517
731.52,66.1258,22.9339
731.6724,67.0862,22.5896
731.8248,66.7203,22.0154
731.9772,65.9067,22.8344
732.1296,66.3153,23.7578
732.282,65.3816,23.2563
732.4344,64.1388,22.7322
732.5868,63.7597,22.4182
732.7392,63.3298,21.9735
732.8916,62.8379,22.2871
733.044,64.0222,22.3852
733.1964,66.1047,22.0971
733.3488,67.7618,20.9668
733.5012,68.5214,20.9233
733.6536,67.7295,27.6643
733.806,67.1652,27.9913
733.9584,66.1866,27.1406
734.1108,65.7948,25.5142
734.2632,65.3333,19.6561
734.4156,65.6166,23.0478
734.568,64.3769,23.3523
734.7204,63.1693,24.4689
734.8728,63.5986,26.1559
735.0252,62.9133,27.1884
735.1776,63.0289,27.9422
735.33,64.1279,29.7518
735.4824,64.1424,27.87
735.6348,64.5588,24.4536
735.7872,65.1534,22.5463
735.9396,64.2717,22.0464
736.092,64.0059,21.9777
736.2444,63.6337,20.8015
736.3968,62.3899,21.1371
736.5492,62.1116,23.2382
736.7016,62.5037,25.0782
736.854,62.3827,25.0016
737.0064,63.606,24.3035
737.1588,63.1111,22.6891
737.3112,63.2379,21.775
737.4636,63.1579,21.3388
737.616,63.1709,21.507
737.7684,64.7128,21.748
737.9208,64.787,21.6155
738.0732,65.0667,21.6928
738.2256,65.4093,22.214
738.378,64.5418,22.1527
738.5304,64.3529,22.2163
738.6828,64.8919,22.4344
738.8352,64.5348,22.3248
738.9876,65.9722,22.132
739.14,65.4394,22.1943
739.2924,65.1427,21.89
739.4448,64.8111,21.9526
739.5972,63.8956,21.9505
739.7496,63.6486,21.5811
739.902,64.6749,22.2921
740.0544,64.9438,22.4273
740.2068,63.8941,22.4945
740.3592,63.033,23.0651
740.5116,62.021,23.2677
740.664,62.2391,23.566
740.8164,63.0151,23.1382
740.9688,64.7828,23.2323
741.1212,65.1238,22.9153
741.2736,64.1991,22.2032
741.426,65.2977,22.3216
741.5784,66.2857,21.7314
741.7308,66.2636,21.6183
741.8832,65.9298,21.8069
742.0356,64.9374,22.0826
742.188,63.9105,22.6158
742.3404,63.0783,22.9186
742.4928,64.3778,23.1762
742.6452,65.4402,23.5679
742.7976,65.4994,24.1104
742.95,64.6,23.9141
743.1024,64.8751,24.0391
743.2548,64.6751,23.5224
743.4072,66.559,22.6657
743.5596,68.6024,22.4541
743.712,69.6364,21.9341
743.8644,69.3893,22.0674
744.0168,68.0599,22.1149
744.1692,65.8104,22.2322
744.3216,65.6832,22.3165
744.474,65.2145,22.9967
744.6264,65.9587,23.7852
744.7788,66.0482,24.5701
744.9312,67.3973,25.1684
745.0836,68.3974,24.4965
745.236,68.1183,24.0339
745.3884,67.6868,22.2475
745.5408,66.3146,22.1211
745.6932,64.7653,23.5142
745.8456,64.1339,24.9617
745.998,63.5556,25.8447
746.1504,63.8997,26.454
746.3028,66.2708,23.0983
746.4552,65.92,18.9751
746.6076,65.1389,16.1617
746.76,64.3423,15.5929
746.9124,63.5666,15.0251
747.0648,63.6772,15.0927
747.2172,66.1221,14.8868
747.3696,66.8889,15.145
747.522,67.7696,18.087
747.6744,67.8016,18.4791
747.8268,67.3462,18.5283
747.9792,68.2203,17.5704
748.1316,68.197,15.9433
748.284,68.9611,14.9931
748.4364,70.2967,17.0862
748.5888,71.3744,20.422
748.7412,72.1474,23.03
748.8936,73.7849,24.53
749.046,72.1672,25.3218
749.1984,70.4626,23.2405
749.3508,69.7143,23.0195
749.5032,69.462,22.4804
749.6556,69.4576,22.5964
749.808,70.1796,23.4759
749.9604,71.4286,22.1989
750.1128,68.3186,24.3441
750.2652,67.2922,22.9274
750.4176,67.0,20.2458
750.57,65.669,19.0379
750.7224,66.8737,19.7318
750.8748,66.8264,20.1247
751.0272,65.3179,22.0347
751.1796,64.2042,25.139
751.332,61.5341,26.994
751.4844,61.9956,25.5629
751.6368,60.4901,27.5204
751.7892,59.8302,28.4728
751.9416,59.6238,28.605
752.094,59.4984,30.092
752.2464,58.2972,30.6529
752.3988,58.1892,30.7873
752.5512,59.6809,29.4975
752.7036,60.5,27.9578
752.856,61.109,26.6762
753.0084,64.1374,25.6613
753.1608,65.1108,24.4036
753.3132,65.013,23.4643
753.4656,64.8885,23.4003
753.618,62.8226,24.0093
753.7704,62.9424,24.6947
753.9228,63.454,24.892
754.0752,65.1764,23.4705
754.2276,66.864,21.6159
754.38,67.0031,21.5887
754.5324,66.1173,22.8632
754.6848,64.2223,23.675
754.8372,63.7905,25.3427
754.9896,62.236,25.03
755.142,62.6232,24.8079
755.2944,62.1043,25.3331
755.4468,61.4009,25.7406
755.5992,59.5,26.1167
755.7516,58.315,26.6171
755.904,56.5988,26.2721
756.0564,56.0027,26.5409
756.2088,57.8326,26.8437
756.3612,59.9089,27.6177
756.5136,62.3153,28.5509
756.666,63.0526,26.6865
756.8184,63.6364,24.9049
756.9708,64.5646,23.0313
757.1232,64.7816,21.3734
757.2756,63.8302,22.4802
757.428,64.0236,23.1572
757.5804,63.4319,24.2888
757.7328,63.2345,24.6942
757.8852,62.3576,25.2766
758.0376,61.2567,26.6531
758.19,61.7355,27.9997
758.3424,62.8035,26.7517
758.4948,63.6671,25.4561
758.6472,65.7636,26.5639
758.7996,66.0002,25.2038
758.952,64.5953,31.9489
759.1044,63.8616,36.9059
759.2568,62.3207,39.4537
759.4092,62.3585,45.6286
759.5616,63.25,44.2384
759.714,63.9453,38.9734
759.8664,64.1694,32.8563
760.0188,64.0998,32.3962
760.1712,63.0855,34.3441
760.3236,64.6253,35.6982
760.476,64.5743,35.337
760.6284,64.8583,31.9758
760.7808,65.8136,24.83
760.9332,65.6744,21.5293
761.0856,67.5946,20.5542
761.238,69.9442,21.117
761.3904,69.4493,20.7634
761.5428,68.1319,22.2746
761.6952,65.2828,23.6872
761.8476,64.1036,23.0494
762.0,61.8283,23.8448
762.1524,61.4866,24.3676
762.3048,62.3382,24.7185
762.4572,62.1928,24.8522
762.6096,63.6364,24.2432
762.762,64.7915,24.1203
762.9144,65.8751,23.9151
763.0668,66.2,24.3316
763.2192,65.897,24.6447
763.3716,65.3429,23.6583
763.524,65.5687,22.0086
763.6764,65.7093,20.6468
763.8288,66.0071,19.2467
763.9812,67.6972,18.4543
764.1336,67.783,18.4445
764.286,68.3634,18.0231
764.4384,68.6367,17.082
764.5908,67.4443,16.1224
764.7432,67.3463,15.6446
764.8956,68.1949,14.9113
765.048,66.829,16.763
765.2004,67.2722,17.7219
765.3528,68.8728,17.6224
765.5052,68.4729,17.7647
765.6576,70.0082,16.3193
765.81,69.0712,16.8507
765.9624,67.5503,17.7239
766.1148,66.6263,22.4619
766.2672,64.2008,31.101
766.4196,61.2526,39.8004
766.572,60.75,48.6158
766.7244,60.7266,49.0402
766.8768,63.2969,41.2867
767.0292,65.1145,31.4205
767.1816,68.3819,25.3977
767.334,69.7531,19.0084
767.4864,68.9378,14.8653
767.6388,70.5231,14.8485
767.7912,69.658,13.1047
767.9436,68.869,12.8569
768.096,69.1167,13.0816
768.2484,68.8667,13.6852
768.4008,68.098,14.1103
768.5532,66.7912,15.1458
768.7056,65.8048,17.0025
768.858,65.7653,17.1673
769.0104,64.704,17.2478
769.1628,65.7183,16.6439
769.3152,64.1345,15.2429
769.4676,64.0184,15.1727
769.62,65.763,15.5682
769.7724,66.0826,15.4992
769.9248,68.6483,15.5293
770.0772,70.4114,15.2202
770.2296,68.4637,15.4615
770.382,67.4949,15.4717
770.5344,65.7456,15.8191
770.6868,64.7963,15.543
770.8392,65.4189,15.8067
770.9916,66.2604,16.0462
771.144,69.1926,20.0681
771.2964,70.1818,23.829
771.4488,69.6522,23.8954
771.6012,68.6834,23.3454
771.7536,68.8877,20.9037
771.906,68.9092,15.866
772.0584,69.558,16.1107
772.2108,69.0909,16.846
772.3632,69.4895,18.2368
772.5156,70.7688,18.8322
772.668,68.9193,19.5335
772.8204,68.5181,20.0128
772.9728,69.8514,19.6586
773.1252,66.3388,20.1809
773.2776,66.8186,21.1168
773.43,68.907,21.7483
773.5824,68.6667,22.4476
773.7348,69.7778,22.0305
773.8872,69.1605,21.7255
774.0396,68.7031,21.8379
774.192,68.951,21.6427
774.3444,68.5455,22.057
774.4968,69.1521,22.2212
774.6492,70.0768,22.3988
774.8016,70.1818,22.9707
774.954,71.0769,23.6472
775.1064,70.8825,23.4844
775.2588,70.6373,23.4493
775.4112,70.3963,23.1974
775.5636,70.3436,23.2517
775.716,70.5826,23.354
775.8684,71.2308,23.2439
776.0208,71.0772,23.8277
776.1732,71.0769,24.0386
776.3256,69.6468,24.2539
776.478,69.9355,24.3719
776.6304,70.8227,23.9214
776.7828,70.5714,22.6681
776.9352,70.8473,24.9907
777.0876,70.473,28.2833
777.24,70.2009,31.5145
777.3924,71.0909,31.1764
777.5448,72.0056,29.174
777.6972,71.9386,24.9935
777.8496,71.4545,21.8503
778.002,71.722,21.8529
778.1544,69.7444,21.5065
778.3068,69.0442,21.8428
778.4592,68.2804,21.7126
778.6116,67.6549,22.8321
778.764,68.3901,22.8575
778.9164,68.8052,22.1245
779.0688,69.37,21.6698
779.2212,68.311,21.0207
779.3736,68.5832,20.9109
779.526,69.6044,21.1483
779.6784,70.4288,21.3453
779.8308,72.2643,22.4735
779.9832,72.2369,22.7036
780.1356,72.6074,22.945
780.288,72.469,22.8928
780.4404,72.7307,22.0638
780.5928,72.5388,21.4293
780.7452,71.8405,21.309
780.8976,71.0,21.6501
781.05,71.9881,21.6673
781.2024,70.9426,21.7512
781.3548,71.0909,21.53
781.5072,72.0269,21.2489
781.6596,71.907,21.6082
781.812,70.2536,21.5684
781.9644,70.2663,21.5098
782.1168,69.5502,21.4018
782.2692,70.854,20.8399
782.4216,71.8479,20.9872
782.574,71.2139,20.5838
782.7264,71.2614,20.4703
782.8788,71.4604,21.2475
783.0312,70.702,26.9506
783.1836,70.6461,28.578
783.336,70.1422,28.6048
783.4884,69.196,36.768
783.6408,67.6367,48.841
783.7932,67.4118,67.7509
783.9456,69.1081,61.2953
784.098,69.7183,51.1219
784.2504,70.9444,36.4844
784.4028,73.1386,18.4929
784.5552,72.3144,14.9679
784.7076,71.7105,14.8357
784.86,71.4607,14.4214
785.0124,70.9634,13.5266
785.1648,71.6364,14.0191
785.3172,71.8555,14.1508
785.4696,71.8733,13.5835
785.622,71.8992,13.4915
785.7744,70.6207,13.0234
785.9268,71.5458,12.79
786.0792,70.862,12.6823
786.2316,70.8395,12.3734
786.384,70.916,12.1391
786.5364,70.3373,12.0888
786.6888,71.4671,12.0857
786.8412,72.265,12.1782
786.9936,72.9013,12.3954
787.146,74.5871,12.6878
787.2984,75.1179,13.122
787.4508,73.7815,13.2688
787.6032,73.3067,13.3417
787.7556,73.0588,13.4754
787.908,73.1492,13.8388
788.0604,72.5914,13.7871
788.2128,72.4173,13.8004
788.3652,72.3141,13.7841
788.5176,71.7032,13.234
788.67,70.8333,14.0587
788.8224,71.6667,14.5828
788.9748,71.6364,15.1872
789.1272,70.8861,16.5854
789.2796,70.9316,17.1987
789.432,71.0607,17.9383
789.5844,70.9091,19.3735
789.7368,71.4319,19.221
789.8892,73.8871,19.5005
790.0416,75.015,19.7771
790.194,75.255,19.2807
790.3464,74.6667,19.225
790.4988,72.0201,19.4517
790.6512,70.5538,20.1667
790.8036,68.559,22.3884
790.956,68.7528,25.9814
791.1084,68.5276,27.0881
791.2608,68.2634,27.156
791.4132,68.6395,26.3716
791.5656,68.0349,24.0337
791.718,68.0794,24.6008
791.8704,68.7273,25.2681
792.0228,68.3363,26.2146
792.1752,68.9091,25.8805
792.3276,68.0534,25.4882
792.48,67.5342,26.5604
792.6324,66.2154,28.185
792.7848,63.1183,29.7408
792.9372,62.3751,30.506
793.0896,62.6476,30.9844
793.242,64.0911,29.8686
793.3944,67.9996,27.9671
793.5468,69.5657,25.6716
793.6992,69.7267,23.1035
793.8516,69.2482,21.0217
794.004,66.5876,19.5436
794.1564,62.4905,19.7307
794.3088,60.0771,20.0431
794.4612,58.4168,27.773
794.6136,63.1294,28.9851
794.766,68.6279,27.9126
794.9184,73.1291,26.8192
795.0708,73.5016,22.2751
795.2232,73.5513,19.0271
795.3756,73.5659,19.075
795.528,72.7259,19.3967
795.6804,73.4286,19.3761
795.8328,73.653,19.5358
795.9852,73.1712,20.0456
796.1376,74.2678,19.8967
796.29,73.4162,19.2297
796.4424,73.1629,18.5301
796.5948,73.9718,18.2141
796.7472,72.6425,18.531
796.8996,72.2872,19.3884
797.052,72.2421,20.7042
797.2044,73.3901,21.3197
797.3568,73.152,21.3178
797.5092,73.6923,20.63
797.6616,73.724,20.4506
797.814,72.9093,19.8932
797.9664,72.2786,20.8308
798.1188,73.6683,24.1114
798.2712,73.4286,23.9494
798.4236,72.3585,23.2523
798.576,72.4471,22.7908
798.7284,72.5358,19.3598
798.8808,72.6244,18.2258
799.0332,72.713,18.9915
799.1856,72.8016,19.4615
799.338,72.8903,19.7568
799.4904,72.9789,20.1728
799.6428,73.0675,20.7034
799.7952,73.4358,20.1091
799.9476,73.1672,20.112
800.1,72.171,20.1941
800.2524,73.176,20.0692
800.4048,73.5119,20.4521
800.5572,74.833,20.5842
800.7096,77.0586,20.653
800.862,76.5694,20.4259
801.0144,74.7102,20.4032
801.1668,73.3678,18.886
801.3192,72.5516,18.1894
801.4716,72.0999,17.9778
801.624,71.7778,18.0378
801.7764,72.9097,18.9924
801.9288,73.6337,20.3327
802.0812,75.1277,20.1006
802.2336,75.4862,19.7973
802.386,74.3639,19.2265
802.5384,75.3615,19.4979
802.6908,74.5982,19.676
802.8432,74.448,20.0122
802.9956,75.3085,20.077
803.148,74.4233,20.23
803.3004,75.9873,20.2765
803.4528,76.3636,19.7697
803.6052,74.698,20.287
803.7576,75.0111,19.905
803.91,74.2948,19.7638
804.0624,74.8858,19.7815
804.2148,76.2137,18.9279
804.3672,77.4545,18.4861
804.5196,77.883,20.653
804.672,77.6,21.1425
804.8244,76.4258,21.6596
804.9768,73.4252,26.4759
805.1292,71.7029,25.0483
805.2816,72.0,25.5816
805.434,72.1737,31.5379
805.5864,73.3739,35.0949
805.7388,75.1119,41.9247
805.8912,73.2173,50.92
806.0436,72.6492,48.607
806.196,72.4967,41.9114
806.3484,70.4706,36.4141
806.5008,71.482,37.6391
806.6532,71.0624,40.5095
806.8056,70.0596,44.5435
806.958,69.75,44.5724
807.1104,69.5964,39.3429
807.2628,68.5696,29.874
807.4152,67.3333,23.9001
807.5676,66.867,23.4407
807.72,65.0527,24.4038
807.8724,65.2616,25.2217
808.0248,66.0471,26.1508
808.1772,67.0877,27.99
808.3296,69.2969,26.3578
808.482,69.3721,26.3954
808.6344,69.0859,25.8627
808.7868,69.1105,25.7194
808.9392,67.7913,24.3345
809.0916,67.7833,23.495
809.244,67.4645,22.7613
809.3964,66.3214,22.0276
809.5488,66.7721,21.2939
809.7012,67.0052,20.5601
809.8536,67.5125,19.8264
810.006,67.3333,19.0927
810.1584,66.9061,18.359
810.3108,66.0502,18.2908
810.4632,64.7509,22.5381
810.6156,65.1328,24.1256
810.768,66.9185,26.3383
810.9204,68.7083,25.3701
811.0728,70.7371,25.4775
811.2252,68.4994,22.3224
811.3776,66.8779,22.1813
811.53,66.5166,22.3566
811.6824,66.3441,22.755
811.8348,66.1716,22.4529
811.9872,65.9991,22.9732
812.1396,65.8266,22.3956
812.292,65.6541,22.184
812.4444,65.4816,22.8233
812.5968,65.3091,21.1161
812.7492,65.1366,20.942
812.9016,65.3414,20.9154
813.054,66.9803,20.3602
813.2064,68.6724,20.606
813.3588,70.1687,21.0042
813.5112,71.3533,21.16
813.6636,73.8898,20.4199
813.816,73.7778,20.1742
813.9684,74.6896,19.7926
814.1208,76.5684,18.858
814.2732,76.1893,19.2514
814.4256,76.8854,19.7447
814.578,76.1997,20.7385
814.7304,74.2978,21.4284
814.8828,72.8404,21.6301
815.0352,73.2727,21.7648
815.1876,73.5869,21.0717
815.34,73.0793,20.8959
815.4924,73.9816,20.5881
815.6448,75.6616,19.9727
815.7972,75.419,20.6779
815.9496,75.0055,21.4791
816.102,74.8738,22.4299
816.2544,73.2457,23.5883
816.4068,72.8197,23.3667
816.5592,73.1111,22.9248
816.7116,73.0065,24.1241
816.864,71.5844,23.8819
817.0164,72.6393,24.1995
817.1688,71.659,25.5794
817.3212,71.6798,24.0113
817.4736,72.8333,24.21
817.626,71.3325,24.8831
817.7784,70.4245,25.1582
817.9308,71.215,24.7155
818.0832,72.1173,24.7376
818.2356,73.0594,24.1575
818.388,74.6734,22.2911
818.5404,76.1809,22.6082
818.6928,74.5974,23.2939
818.8452,73.0731,23.1491
818.9976,71.3064,25.2336
819.15,70.7155,26.3397
819.3024,70.7359,26.5852
819.4548,69.7334,29.599
819.6072,68.6045,28.3712
819.7596,68.8571,27.7268
819.912,70.2304,27.0632
820.0644,72.3997,24.3632
820.2168,72.13,24.5864
820.3692,71.6051,25.6589
820.5216,71.1372,26.932
820.674,69.4122,26.9566
820.8264,70.7553,27.1263
820.9788,71.1664,27.3601
821.1312,71.7091,28.647
821.2836,71.494,28.099
821.436,70.7578,26.3273
821.5884,71.1331,24.9675
821.7408,72.6277,24.4191
821.8932,72.012,24.6132
822.0456,73.2564,24.8073
822.198,72.3272,25.0014
822.3504,71.1142,25.1955
822.5028,72.2873,25.3896
822.6552,72.559,25.5837
822.8076,72.001,25.7778
822.96,74.6276,25.9719
823.1124,73.3699,26.166
823.2648,72.3076,26.3601
823.4172,72.8279,26.5542
823.5696,72.2773,26.7483
823.722,72.1727,26.9424
823.8744,72.0682,27.1365
824.0268,72.6192,26.9902
824.1792,72.8913,27.525
824.3316,73.2417,27.7002
824.484,73.4,25.9247
824.6364,73.3044,24.8465
824.7888,71.8239,24.7228
824.9412,70.532,23.5415
825.0936,70.6,23.4603
825.246,70.5867,23.4108
825.3984,71.3662,23.2719
825.5508,72.9864,23.2108
825.7032,73.969,23.0359
825.8556,73.2897,22.3975
826.008,73.8,22.6382
826.1604,72.9731,24.3377
826.3128,72.5876,25.1819
826.4652,72.6864,26.6381
826.6176,73.0,26.2309
826.77,73.6,25.849
826.9224,73.4166,24.6689
827.0748,73.0189,24.4774
827.2272,73.2,25.2819
827.3796,73.2414,25.1834
827.532,71.0657,25.2444
827.6844,68.9588,25.4565
827.8368,69.0595,25.072
827.9892,67.8462,27.23
828.1416,68.2701,29.3171
828.294,68.4677,30.49
828.4464,64.1802,36.5524
828.5988,62.85,44.7218
828.7512,62.9124,48.2163
828.9036,63.0769,49.2074
829.056,65.1481,44.1759
829.2084,66.3111,39.949
829.3608,66.6597,34.1453
829.5132,64.385,34.8893
829.6656,63.2249,41.2075
829.818,63.3549,44.7014
829.9704,65.0024,45.2431
830.1228,66.5342,42.5853
830.2752,67.553,35.3394
830.4276,68.6008,28.7851
830.58,67.3871,29.5224
830.7324,67.2427,31.5249
830.8848,67.4519,36.1821
831.0372,66.8038,36.8468
831.1896,67.8,38.4455
831.342,67.6926,38.5148
831.4944,67.8348,37.303
831.6468,66.447,35.2692
831.7992,64.3772,35.371
831.9516,65.5172,35.9923
832.104,65.3908,36.9827
832.2564,64.334,37.8362
832.4088,64.4586,36.9948
832.5612,65.0006,37.395
832.7136,65.4476,35.8876
832.866,65.813,36.1556
833.0184,66.5096,35.5828
833.1708,67.5533,31.5654
833.3232,68.5971,27.7978
833.4756,68.4858,26.7438
833.628,68.3757,24.4844
833.7804,69.5,25.1762
833.9328,69.7816,26.8556
834.0852,71.0982,27.0495
834.2376,72.083,28.3598
834.39,72.5471,29.6701
834.5424,72.2153,30.9805
834.6948,72.3476,28.4057
834.8472,73.3377,20.2301
834.9996,74.331,17.4829
835.152,75.3242,16.9625
835.3044,75.2583,16.8843
835.4568,74.3077,17.0199
835.6092,71.2096,17.5605
835.7616,70.3046,18.9403
835.914,69.586,19.3875
836.0664,69.3333,19.1393
836.2188,70.0875,19.4568
836.3712,70.6905,17.6283
836.5236,70.2861,17.3824
836.676,69.0095,17.0334
836.8284,69.562,16.99
836.9808,70.3728,16.356
837.1332,70.113,16.6996
837.2856,70.2371,16.9925
837.438,69.7066,17.1419
837.5904,69.0734,18.0201
837.7428,69.4085,17.0964
837.8952,70.898,16.5976
838.0476,72.2507,16.916
838.2,70.497,16.4335
838.3524,70.6893,16.3122
838.5048,70.3442,16.5765
838.6572,70.991,17.0396
838.8096,72.405,17.5049
838.962,73.5,18.2299
839.1144,73.7778,18.9973
839.2668,73.6289,19.2367
839.4192,73.6605,18.8731
839.5716,72.2362,18.5836
839.724,70.6667,18.3264
839.8764,71.9427,18.1927
840.0288,72.3866,18.7094
840.1812,71.1136,18.75
840.3336,71.9864,19.4886
840.486,69.5041,20.3928
