TVD,ROP,GR
45.8964,27.6072,34.1106
46.0218,29.0653,33.4877
46.1472,29.2547,31.3618
46.2726,29.4764,29.8583
46.398,29.0473,31.3646
46.5234,28.8866,31.8158
46.6488,28.7919,29.7034
46.7742,28.3235,31.3493
46.8996,28.0345,34.7218
47.025,27.9023,33.1956
47.1504,27.3975,32.8599
47.2758,26.7228,34.5097
47.4012,26.6356,36.7324
47.5266,26.1083,41.0399
47.652,26.0441,41.7212
47.7774,26.3172,40.8694
47.9028,26.3626,39.1472
48.0282,26.2128,39.0862
48.1536,25.9699,40.28
48.279,25.2,41.2917
48.4044,24.0515,40.4883
48.5298,23.244,39.4447
48.6552,22.011,39.3131
48.7806,21.1624,38.9829
48.906,21.5624,37.7121
49.0314,22.3768,37.3715
49.1568,22.4861,36.2531
49.2822,23.3883,35.8631
49.4076,24.2582,35.3969
49.533,24.1645,34.6
49.6584,23.3547,34.4232
49.7838,23.0236,34.7667
49.9092,22.5751,35.1101
50.0346,21.5758,35.0
50.16,19.9839,34.8363
50.2854,19.2031,34.8987
50.4108,19.0197,34.9644
50.5362,18.1901,35.2937
50.6616,18.1061,35.4
50.787,18.0404,35.5862
50.9124,18.8311,36.2609
51.0378,20.1064,36.9356
51.1632,21.8362,37.4
51.2886,23.2096,37.3991
51.414,24.8189,36.4702
51.5394,25.3863,35.4415
51.6648,25.1546,34.4128
51.7902,24.5967,34.0
51.9156,23.6332,34.3261
52.041,23.6087,36.6454
52.1664,23.5507,38.9647
52.2918,22.8208,40.2
52.4172,22.1163,40.6155
52.5426,20.8444,39.679
52.668,19.5216,37.3
52.7934,18.5695,36.1185
52.9188,17.6292,35.8889
53.0442,16.483,33.8571
53.1696,15.1188,34.5876
53.295,14.3898,35.6898
53.4204,12.9247,36.5817
53.5458,11.5351,35.9648
53.6712,10.8284,35.4616
53.7966,10.7164,35.46
53.922,10.8144,34.996
54.0474,10.7989,34.3537
54.1728,10.816,33.7114
54.2982,10.8019,32.6
54.4236,13.2086,32.2137
