DEPT,CALI,BS,GR,SP,DSO8,RSO8,RLA1,RLA2,RLA3,RLA4,RLA5,RT,DT,HDRA,PEF8,RHO8,TNPH,RXO8,TENS
973.5312,8.58169,8.5,117.1007,-76.13333,-0.00781,0.0332,9.19093,13.46587,15.93322,17.41872,18.90078,25.19177,106.52842,-0.00242,2.84651,2.29935,0.44115,1.51767,1920.60013
973.6836,8.6162,8.5,112.7499,-76.42917,0.01413,0.03084,8.64635,12.67885,14.7676,16.17664,17.35363,23.07466,105.65776,-0.00243,2.88537,2.32239,0.41453,1.37212,1926.6666
973.836,8.64688,8.5,108.9572,-76.54583,-0.0043,0.01199,9.95137,15.44771,18.25551,20.18856,21.43997,28.92974,105.15414,-0.00121,2.8901,2.33584,0.39423,1.44934,1921.33345
973.9884,8.70824,8.5,121.2563,-76.33334,0.01882,0.02305,10.26522,16.12753,19.0577,21.28668,22.35079,30.3422,105.35814,0.00247,2.93583,2.34633,0.37673,1.60233,1910.4001
974.1408,8.70824,8.5,96.86399,-76.15417,0.00101,0.03265,9.73817,15.10773,17.90862,20.01429,20.76169,28.30611,105.13887,0.00333,2.88052,2.32701,0.36194,1.53306,1953.80014
974.2932,8.6929,8.5,119.7647,-75.2375,0.02912,0.01691,9.19138,13.92464,16.66063,18.45872,19.11769,26.0634,106.27913,0.00464,2.87441,2.33622,0.34428,1.48864,1943.06663
974.4456,8.59319,8.5,108.4205,-74.75833,0.02277,0.00784,8.71484,12.74032,15.46464,16.79222,17.43418,23.68312,106.59066,0.00481,2.80442,2.31268,0.3402,1.34681,1937.33333
974.598,8.62387,8.5,112.3749,-74.47916,0.00877,0.00532,9.54563,14.63499,18.2608,19.37965,20.30112,27.78638,106.71795,0.0076,2.94581,2.31279,0.33211,1.41515,1929.73344
974.7504,8.65072,8.5,101.9217,-74.3125,0.027,0.03295,8.66249,13.46828,16.60416,17.24062,18.14033,24.68601,105.75563,0.00855,2.9439,2.28691,0.35085,1.36369,1925.26671
974.9028,8.66222,8.5,96.41302,-74.3625,0.06041,0.04148,8.89161,14.47613,17.0255,17.64453,18.67577,25.03027,104.58682,0.00884,2.89055,2.30908,0.35664,1.26626,1919.4001
975.0552,8.70824,8.5,115.6582,-74.61328,0.06787,0.02913,9.68,16.29032,18.3144,19.00931,20.23011,26.6875,103.7196,0.00773,2.91113,2.34117,0.37312,1.44761,1917.33343
975.2076,8.70824,8.5,107.4689,-74.79583,0.04889,0.0156,9.95569,16.10729,17.72412,18.45605,19.69545,25.87451,101.79305,0.00799,2.91479,2.33596,0.36154,1.50579,1925.24985
975.36,8.73892,8.5,113.6242,-74.91666,0.00169,0.02099,10.24338,15.17602,16.75125,17.52663,18.83354,24.60406,100.96622,0.00535,2.77921,2.31774,0.37106,1.52852,1920.46659
975.5124,8.70824,8.5,113.1253,-75.41666,0.02149,0.03128,10.43507,14.10111,15.67092,16.50906,17.80977,22.90473,101.72084,0.00053,2.80701,2.33242,0.36622,1.55783,1905.53321
975.6648,8.75426,8.5,101.2988,-75.85156,-0.01291,0.03286,9.89548,12.39747,14.07414,14.93487,16.17269,20.56842,99.21993,-0.00491,2.81664,2.29795,0.36605,1.41486,1910.7499
975.8172,8.96135,8.5,98.23855,-76.19583,0.03761,0.06798,13.24946,18.04372,21.07653,22.81604,24.83221,32.6813,93.17858,-0.00383,3.12234,2.37336,0.32787,2.13451,1945.53346
975.9696,8.90382,8.5,88.20591,-76.27917,-0.08151,0.08623,27.63663,45.74221,55.77603,62.26748,68.49174,93.4466,83.43839,0.01225,3.14057,2.49125,0.27603,5.55042,1924.46662
976.122,8.65455,8.5,82.89062,-76.07917,0.05788,0.06914,49.9545,79.91572,98.71745,110.5509,122.3951,166.2687,72.01732,0.02442,3.50624,2.68392,0.23535,98.53014,1924.39985
976.2744,8.67372,8.5,74.83752,-75.67083,0.09157,0.05987,45.75305,74.49419,92.87238,102.6533,113.4593,152.9596,69.61315,0.03661,3.54683,2.68435,0.20958,71.89953,1952.66687
976.4268,8.6047,8.5,75.32696,-75.17083,0.02618,0.09412,21.36461,38.41089,48.08547,53.08718,57.33429,78.48733,78.60405,0.03105,3.38399,2.571,0.21344,39.56199,1923.73329
976.5792,8.52417,8.5,100.33,-74.575,0.05622,0.01265,10.29403,14.24835,16.54543,17.49151,18.91652,24.73036,91.00136,0.02038,3.10572,2.35207,0.25665,1.66205,1935.06658
976.7316,8.54717,8.5,103.3534,-74.64584,0.0269,0.0001,10.07606,13.28013,14.7251,15.45435,16.59515,21.12757,103.16154,0.0064,2.76557,2.24895,0.31731,1.03268,1906.93332
976.884,8.50115,8.5,102.3358,-74.95313,-0.02606,0.0001,9.91099,13.82099,14.85613,15.53094,16.5825,21.1517,110.17548,-0.00344,2.7878,2.23191,0.37624,1.16898,1896.20004
977.0364,8.53183,8.5,97.90661,-75.30417,-0.03591,0.04813,9.15586,14.07647,14.93565,15.50925,16.49506,21.2525,110.29782,-0.00378,2.69612,2.26127,0.42118,1.28787,1935.6875
977.1888,8.55868,8.5,104.6908,-75.475,0.08127,0.06834,8.74349,14.14916,15.0404,15.41127,16.389,21.23463,110.20818,-0.00422,2.68554,2.23347,0.41961,1.3416,1953.39998
977.3412,8.37077,8.5,99.9444,-75.55417,0.01662,0.05429,8.12875,13.07144,14.32769,14.50484,15.46097,20.16783,110.81696,-0.00172,2.70122,2.21433,0.40162,1.36056,1918.66677
977.4936,8.40911,8.5,125.3874,-75.40234,-0.00651,0.01726,7.72657,12.00552,13.84735,13.91677,14.82876,19.62082,109.43557,0.00015,2.7042,2.25714,0.39536,1.39216,1917.00004
977.646,8.43213,8.5,102.0401,-74.9125,0.01656,0.01507,8.04748,12.62241,15.09329,15.34837,16.33157,21.96885,110.35665,0.00169,2.77826,2.29064,0.40082,1.52245,1921.20014
977.7984,8.38611,8.5,99.7464,-74.4375,-0.00121,0.02114,8.59426,13.17927,15.76993,16.49681,17.54681,23.65378,109.8209,-0.00082,2.71681,2.243,0.43833,1.24659,1948.18756
977.9508,8.4398,8.5,107.6646,-74.44167,-0.01659,0.02209,8.71323,13.30132,15.66948,16.91624,17.92482,24.12137,108.66864,-0.00425,2.55783,2.22267,0.45679,1.11556,1930.59985
