TVD,ROP,GR,T-TEMP
51.5112,19.946,49.5606,22.0472
51.6636,20.1441,51.3245,22.0472
51.816,20.3422,52.125,22.0472
51.9684,20.5404,51.383,22.0472
52.1208,20.3508,51.38,22.0472
52.2732,20.0643,51.738,22.0472
52.4256,19.7778,51.1206,22.0472
52.578,19.0338,50.8874,22.0472
52.7304,17.8664,51.2288,22.0472
52.8828,16.6989,50.729,22.0472
53.0352,15.5039,50.3167,22.0472
53.1876,14.2206,50.8934,22.0472
53.34,12.9373,50.9244,22.0472
53.4924,11.6541,51.75,22.0472
53.6448,11.9942,51.375,22.0472
53.7972,12.4057,50.835,22.0472
53.9496,12.8172,51.3505,22.0472
54.102,14.556,50.8751,22.0472
54.2544,16.9274,51.3187,22.0472
54.4068,19.2989,51.2268,22.0472
54.5592,20.614,50.4163,22.0472
54.7116,20.3213,50.4555,22.0472
54.864,20.0287,48.9675,22.0472
55.0164,19.7629,49.3867,22.0472
55.1688,19.702,49.1588,22.0472
55.3212,19.641,48.7257,22.0472
55.4736,19.58,49.9791,22.0472
55.626,18.9234,50.7346,22.0472
55.7784,18.1491,51.3674,22.0472
55.9308,17.3749,51.2777,22.0472
56.0832,17.39,49.9986,22.0472
56.2356,18.0393,49.4479,22.0472
56.388,18.6885,49.132,22.0472
56.5404,19.2042,49.3997,22.0472
56.6928,19.3658,50.5199,22.0472
56.8452,19.5273,50.8966,22.0472
56.9976,19.6889,50.2641,22.0472
57.15,19.1844,51.6753,22.0472
57.3024,18.6754,50.4373,22.0472
57.4548,18.1664,49.4908,22.0472
57.6072,18.3827,50.0717,22.0472
57.7596,18.8917,48.9017,22.0472
57.912,19.4008,47.6609,22.0472
58.0644,20.0375,48.6595,22.0472
58.2168,20.8422,49.2462,22.0472
58.3692,21.6469,49.8011,22.0472
58.5216,22.3305,50.9036,22.0472
58.674,22.3335,50.0274,22.0472
58.8264,22.3366,49.6913,22.0472
58.9788,22.3396,49.3361,22.0472
59.1312,21.8491,48.7737,22.0472
59.2836,21.2852,48.4676,22.0472
59.436,20.7213,49.9235,22.0472
59.5884,20.1178,50.3259,22.0472
59.7408,19.4869,50.7399,22.0472
59.8932,18.8559,51.5042,22.0472
60.0456,18.6678,50.7604,22.0472
60.198,19.4695,50.4808,22.0472
60.3504,20.2712,50.1429,22.0472
60.5028,21.0237,49.3177,22.0472
60.6552,20.1001,50.9446,22.0472
60.8076,19.1765,50.5541,22.0472
60.96,18.2529,48.864,22.0472
61.1124,19.5974,47.7682,22.0472
61.2648,21.7068,47.625,22.0472
61.4172,23.8161,46.449,22.0472
61.5696,23.5245,48.0956,22.0472
61.722,20.4946,49.417,22.0472
61.8744,17.4648,50.7243,22.0472
62.0268,15.5651,51.4159,22.0472
62.1792,18.595,51.3217,22.0472
62.3316,21.6249,50.221,22.0472
62.484,24.6548,48.9253,22.0472
62.6364,21.8392,48.5907,22.0472
62.7888,18.4161,49.031,22.0472
62.9412,14.993,50.5413,22.0472
63.0936,14.3008,49.8664,22.0472
63.246,15.2457,48.5636,22.0472
63.3984,16.1906,45.7743,22.0472
63.5508,17.2248,43.1837,22.0472
63.7032,18.4289,40.8857,22.0472
63.8556,19.6329,42.5838,22.0472
64.008,20.7666,43.6439,22.0472
64.1604,20.8703,44.9716,22.0472
64.3128,20.9739,46.3106,22.0472
64.4652,21.0775,46.2058,22.0472
64.6176,21.1072,45.6726,22.0472
64.77,21.1163,45.3888,22.0472
64.9224,21.1255,45.3253,22.0472
65.0748,21.0197,45.308,22.0472
65.2272,20.8002,46.8811,22.0472
65.3796,20.5808,47.7214,22.0472
65.532,20.3606,49.5346,22.0472
65.6844,20.1381,49.8245,22.0472
65.8368,19.9156,48.8106,22.0472
65.9892,19.6931,47.2907,22.0472
66.1416,19.723,46.406,22.0472
66.294,19.7688,46.2809,22.0472
66.4464,19.8145,46.5116,22.0472
66.5988,19.8985,46.5199,22.0472
66.7512,20.0021,43.5607,22.0472
66.9036,20.1057,42.5021,22.0472
67.056,19.936,41.9658,22.0472
67.2084,19.3203,42.3774,22.0472
67.3608,18.7046,44.9047,22.0472
67.5132,18.2184,46.6092,22.0472
67.6656,18.9073,45.3311,22.0472
67.818,19.5962,43.0141,22.0472
67.9704,20.2851,38.9502,22.0472
68.1228,20.5547,36.2449,22.0472
68.2752,20.7315,36.2241,22.0472
68.4276,20.9083,37.5483,22.0472
68.58,20.557,37.6409,22.0472
68.7324,19.7523,38.6233,22.0472
68.8848,18.9476,37.9681,22.0472
69.0372,18.5218,36.6915,22.0472
69.1896,19.1894,36.7919,22.0472
69.342,19.8569,36.9281,22.0472
69.4944,20.5245,37.1593,22.0472
69.6468,20.1827,37.0964,22.0472
69.7992,19.8169,37.0,22.0472
69.9516,19.4511,37.3348,22.0472
70.104,19.3124,37.4848,22.0472
70.2564,19.2728,38.6458,22.0472
70.4088,19.2332,38.8447,22.0472
70.5612,19.2923,38.4444,22.0472
70.7136,19.4905,38.4781,22.0472
70.866,19.6886,38.4533,22.0472
71.0184,19.876,37.9487,22.0472
71.1708,19.9949,38.9314,22.0472
71.3232,20.1138,37.3442,22.0472
71.4756,20.2327,38.0569,22.0472
71.628,19.271,39.2414,22.0472
71.7804,18.1248,39.8116,22.0472
71.9328,16.9787,41.6061,22.0472
72.0852,17.6842,40.9168,22.0472
72.2376,19.7661,39.7991,22.0472
72.39,21.848,38.8032,22.0472
72.5424,23.0673,38.8505,22.0472
72.6948,22.2047,39.1225,22.0472
72.8472,21.342,39.5368,22.0472
72.9996,20.49,40.1081,22.0472
73.152,20.49,40.6713,22.0472
73.3044,20.49,38.7851,22.0472
73.4568,20.49,37.3033,22.0472
73.6092,20.5435,36.3244,22.0472
73.7616,20.6167,35.0918,22.0472
73.914,20.6898,34.544,22.0472
74.0664,20.73,35.9794,22.0472
74.2188,20.73,35.7742,22.0472
74.3712,20.73,34.1287,22.0472
74.5236,20.6999,34.1309,22.0472
74.676,20.5231,33.6196,22.0472
74.8284,20.3463,33.9216,22.0472
74.9808,20.1695,34.8536,22.0472
75.1332,20.2693,34.7028,22.0472
75.2856,20.4034,35.1448,22.0472
75.438,20.5376,35.2973,22.0472
75.5904,20.5027,35.921,22.0472
75.7428,20.3595,35.4329,22.0472
75.8952,20.2162,34.8218,22.0472
76.0476,20.137,34.4261,22.0472
76.2,20.1888,35.0711,22.0472
76.3524,20.2407,35.9215,22.0472
76.5048,20.2887,36.0353,22.0472
76.6572,20.2613,36.7507,22.0472
76.8096,20.2338,34.7088,22.0472
76.962,20.2064,34.609,22.0472
77.1144,20.3005,35.2278,22.0472
77.2668,20.4316,35.5539,22.0472
77.4192,20.5627,35.6962,22.0472
77.5716,20.5915,35.9563,22.0472
77.724,20.5122,36.324,22.0472
77.8764,20.4329,36.7069,22.0472
78.0288,20.365,37.0483,22.0472
78.1812,20.3406,36.5475,22.0472
78.3336,20.3162,36.0183,22.0472
78.486,20.2918,36.2271,22.0472
78.6384,20.5269,36.8642,22.0472
78.7908,20.7829,37.4219,22.0472
78.9432,21.039,38.6667,22.0472
79.0956,20.908,38.0108,22.0472
79.248,20.5636,37.5623,22.0472
79.4004,20.2192,37.8804,22.0472
79.5528,19.9922,37.4554,22.0472
79.7052,19.9709,37.3282,22.0472
79.8576,19.9496,37.5644,22.0472
80.01,19.9525,36.6723,22.0472
80.1624,20.2238,35.8621,22.0472
80.3148,20.4951,36.2192,22.0472
80.4672,20.7664,35.973,22.0472
80.6196,19.5433,37.43,22.0472
80.772,17.9522,37.5209,22.0472
80.9244,16.3611,37.7759,22.0472
81.0768,16.2424,38.4306,22.0472
81.2292,17.4739,38.3279,22.0472
81.3816,18.7053,39.0347,22.0472
81.534,19.2705,41.1164,22.0472
81.6864,17.7373,41.991,22.0472
81.8388,16.204,41.9731,22.0472
81.9912,14.6708,42.25,22.0472
82.1436,16.0268,40.7725,22.0472
82.296,17.5021,40.1599,22.0472
82.4484,18.9774,39.0043,22.0472
82.6008,19.3879,37.7307,22.0472
82.7532,19.2964,36.5714,22.0472
82.9056,19.205,36.4788,22.0472
83.058,19.2096,36.3133,22.0472
83.2104,19.3589,35.3555,22.0472
83.3628,19.5083,36.6273,22.0472
83.5152,19.6706,37.1192,22.0472
83.6676,19.9297,36.685,22.0472
83.82,20.1888,37.1014,22.0472
83.9724,20.4479,37.2261,22.0472
84.1248,20.416,37.8539,22.0472
84.2772,20.3276,37.4244,22.0472
84.4296,20.2392,38.0114,22.0472
84.582,19.9301,38.6939,22.0472
84.7344,19.4454,39.8011,22.0472
84.8868,18.9608,38.9291,22.0472
85.0392,18.7759,39.1038,22.0472
85.1916,19.3763,39.6667,22.0472
85.344,19.9768,39.6945,22.0472
85.4964,20.5773,40.373,22.0472
85.6488,20.228,40.4511,22.0472
85.8012,19.8744,40.3362,22.0472
85.9536,19.5208,38.2501,22.0472
86.106,19.6531,36.5854,22.0472
86.2584,19.9793,36.7116,22.0472
86.4108,20.3054,36.5286,22.0472
86.5632,20.4424,37.4285,22.0472
86.7156,20.3326,39.0956,22.0472
86.868,20.2229,39.3661,22.0472
87.0204,20.1595,38.6445,22.0472
87.1728,20.3515,38.3075,22.0472
87.3252,20.5435,38.2252,22.0472
87.4776,20.7356,38.8716,22.0472
87.63,20.2891,39.0543,22.0472
87.7824,19.7496,38.7536,22.0472
87.9348,19.2101,39.4019,22.0472
88.0872,18.9575,39.5619,22.0472
88.2396,18.9026,40.0567,22.0472
88.392,18.8478,40.0354,22.0472
88.5444,19.0464,40.3438,22.0472
88.6968,19.8054,39.765,22.0472
88.8492,20.5644,40.3923,22.0472
89.0016,21.2816,41.6749,22.0472
89.154,20.6842,42.3487,22.0472
89.3064,20.0867,41.9677,22.0472
89.4588,19.4893,42.1663,22.0472
89.6112,19.3949,41.9354,22.0472
89.7636,19.468,42.1998,22.0472
89.916,19.5412,43.1893,22.0472
90.0684,18.564,43.4057,22.0472
90.2208,16.3998,42.3028,22.0472
90.3732,14.2356,41.625,22.0472
90.5256,12.85,41.946,22.0472
90.678,14.81,41.7479,22.0472
90.8304,16.77,43.3338,22.0472
90.9828,18.7299,44.1768,22.0472
91.1352,19.4913,44.2121,22.0472
91.2876,20.1314,44.9735,22.0472
91.44,20.7715,45.9825,22.0472
91.5924,20.8551,46.2349,22.0472
91.7448,20.6082,46.1946,22.0472
91.8972,20.3613,45.1814,22.0472
92.0496,20.2962,43.9653,22.0472
92.202,20.5736,42.1801,22.0472
92.3544,20.851,42.1548,22.0472
92.5068,21.1096,43.7674,22.0472
92.6592,21.1035,44.2222,22.0472
92.8116,21.0974,44.9148,22.0472
92.964,21.0913,45.0,22.0472
93.1164,21.2911,44.147,22.0472
93.2688,21.5472,44.1159,22.0472
93.4212,21.8032,43.7146,22.0472
93.5736,21.8915,43.2621,22.0472
93.726,21.8153,42.5067,22.0472
93.8784,21.7391,42.923,22.0472
94.0308,21.8037,43.1687,22.0472
94.1832,22.3554,44.9737,22.0472
94.3356,22.9071,45.482,22.0472
94.488,23.4589,44.609,22.0472
94.6404,23.3491,44.3513,22.0472
94.7928,23.1997,42.7931,22.0472
94.9452,23.0503,42.8889,22.0472
95.0976,23.3294,44.1336,22.0472
95.25,23.8262,44.5556,22.0472
95.4024,24.3231,44.5556,22.0472
95.5548,24.7652,44.4077,22.0472
95.7072,25.1188,44.3572,22.0472
95.8596,25.4724,44.0707,22.0472
96.012,25.8483,45.4519,22.0472
96.1644,26.4213,44.3698,22.0472
96.3168,26.9944,45.8921,22.0472
96.4692,27.5674,45.7715,22.0472
96.6216,27.6074,45.3479,22.0472
96.774,27.5312,44.5556,22.0472
96.9264,27.455,45.3167,22.0472
97.0788,27.5518,43.8516,22.0472
97.2312,27.7956,44.2492,22.0472
97.3836,28.0395,45.4284,22.0472
97.536,28.003,44.5303,22.0472
97.6884,27.1678,44.6709,22.0472
97.8408,26.3326,44.7171,22.0472
97.9932,25.4974,44.5041,22.0472
98.1456,25.68,44.1631,22.0472
98.298,25.8842,43.6797,22.0472
98.4504,26.0884,44.0,22.0472
98.6028,25.8838,45.378,22.0472
98.7552,25.5028,46.0434,22.0472
98.9076,25.1218,47.0,22.0472
99.06,23.3357,46.6253,22.0472
99.2124,19.5926,46.1675,22.0472
99.3648,15.8494,45.6321,22.0472
99.5172,12.966,45.2481,22.0472
99.6696,15.4869,46.1862,22.0472
99.822,18.0078,46.3923,22.0472
99.9744,20.5287,48.0179,22.0472
100.1268,20.7542,47.9265,22.0472
100.2792,20.5957,48.5481,22.0472
100.4316,20.4372,49.3849,22.0472
100.584,19.2603,49.8889,22.0472
100.7364,17.3338,53.6153,22.0472
100.8888,15.4073,54.4711,22.0472
101.0412,15.0046,54.3596,22.0472
101.1936,18.2357,53.2901,22.0472
101.346,21.4668,50.5556,22.0472
101.4984,24.6315,50.4198,22.0472
101.6508,23.3848,51.0166,22.0472
101.8032,22.1381,50.3744,22.0472
101.9556,20.8914,50.3246,22.0472
102.108,20.7883,49.6574,22.0472
102.2604,21.0992,48.9531,22.0472
102.4128,21.4101,49.5586,22.0472
102.5652,21.338,51.0649,22.0472
102.7176,20.8046,55.1853,22.0472
102.87,20.2711,58.3764,22.0472
103.0224,19.5921,60.1165,22.0472
103.1748,18.2174,59.8937,22.0472
103.3272,16.8426,60.8473,22.0472
103.4796,15.4679,62.0299,22.0472
103.632,15.777,61.4998,22.0472
103.7844,16.2891,64.1384,22.0472
103.9368,16.8012,63.1172,22.0472
104.0892,16.7557,62.3475,22.0472
104.2416,16.3564,62.0,22.0472
104.394,15.957,62.145,22.0472
104.5464,15.9657,62.8887,22.0472
104.6988,16.7978,65.113,22.0472
104.8512,17.63,67.0488,22.0472
105.0036,18.4333,67.3798,22.0472
105.156,18.6954,65.2983,22.0472
105.3084,18.9576,64.1002,22.0472
105.4608,19.2197,62.273,22.0472
105.6132,19.2917,60.0,22.0472
105.7656,19.307,59.6079,22.0472
105.918,19.3222,63.6138,22.0472
106.0704,19.3942,62.7226,22.0472
106.2228,19.5252,64.2149,22.0472
106.3752,19.6563,63.2874,22.0472
106.5276,19.7963,63.3207,22.0472
106.68,19.9701,63.8457,22.0472
106.8324,20.1438,64.7139,22.0472
106.9848,20.3176,66.2222,22.0472
107.1372,19.8008,65.25,22.0472
107.2896,19.2308,64.6523,22.0472
107.442,18.6608,64.0,22.0472
107.5944,18.5429,62.5521,22.0472
107.7468,18.671,62.8214,22.0472
107.8992,18.799,63.32,22.0472
108.0516,18.9102,64.1818,22.0472
108.204,18.9925,64.4459,22.0472
108.3564,19.0748,64.9091,22.0472
108.5088,19.1489,64.2376,22.0472
108.6612,19.1368,63.7532,22.0472
108.8136,19.1246,63.5247,22.0472
108.966,19.1124,62.9149,22.0472
109.1184,19.0609,64.3813,22.0472
109.2708,18.9999,63.7882,22.0472
109.4232,18.9389,64.5193,22.0472
109.5756,19.0366,63.6545,22.0472
109.728,19.2774,63.6922,22.0472
109.8804,19.5182,63.2181,22.0472
110.0328,19.5969,63.4457,22.0472
110.1852,19.1763,63.5556,22.0472
110.3376,18.7556,64.3852,22.0472
110.49,18.335,63.2401,22.0472
110.6424,16.9559,62.5232,22.0472
110.7948,15.5415,61.8095,22.0472
110.9472,14.1271,61.9222,22.0472
111.0996,14.5514,62.2667,22.0472
111.252,15.8256,62.5599,22.0472
111.4044,17.0998,62.7311,22.0472
111.5568,17.6694,62.2066,22.0472
111.7092,17.1969,61.5675,22.0472
111.8616,16.7245,63.3474,22.0472
112.014,16.4189,64.0,22.0472
112.1664,17.306,65.1852,22.0472
112.3188,18.193,65.1159,22.0472
112.4712,19.0801,64.4023,22.0472
112.6236,19.0249,63.0739,22.0472
112.776,18.7932,63.4767,22.0472
112.9284,18.5615,64.1881,22.0472
113.0808,18.6826,63.25,22.0472
113.2332,19.0789,64.4639,22.0472
113.3856,19.4752,63.5,22.0472
113.538,19.7763,63.8633,22.0472
113.6904,19.8342,62.5452,22.0472
113.8428,19.8921,60.7008,22.0472
113.9952,19.95,60.9306,22.0472
114.1476,19.95,61.0542,22.0472
114.3,19.95,61.4802,22.0472
114.4524,19.95,62.085,22.0472
114.6048,19.8951,61.7482,22.0472
114.7572,19.8189,61.0589,22.0472
114.9096,19.7427,60.9061,22.0472
115.062,19.7188,61.2306,22.0472
115.2144,19.7614,60.78,22.0472
115.3668,19.8041,61.2677,22.0472
115.5192,19.8279,61.5082,22.0472
115.6716,19.7517,61.3543,22.0472
115.824,19.6755,61.965,22.0472
115.9764,19.5993,64.5327,22.0472
116.1288,19.7052,65.4322,22.0472
116.2812,19.8362,64.25,22.0472
116.4336,19.9673,63.8111,22.0472
116.586,19.8942,61.3022,22.0472
116.7384,19.6839,61.7169,22.0472
116.8908,19.4736,63.0941,22.0472
117.0432,19.3881,63.6496,22.0472
117.1956,19.571,63.0529,22.0472
117.348,19.7539,62.3391,22.0472
117.5004,19.9302,62.8571,22.0472
117.6528,19.9363,62.25,22.0472
117.8052,19.9424,62.3993,22.0472
117.9576,19.9485,63.6357,22.2245
118.11,19.5488,62.9365,22.5544
118.2624,19.0184,61.7798,22.8843
118.4148,18.488,61.9831,23.2142
118.5672,18.4769,60.7136,23.4252
118.7196,19.0378,61.3455,23.4252
118.872,19.5987,62.2397,23.4252
119.0244,20.0399,61.4681,23.4252
119.1768,19.9881,60.5513,23.4252
119.3292,19.9362,60.075,23.4252
119.4816,19.8844,60.6667,23.4252
119.634,19.8995,60.4663,23.4252
119.7864,19.9209,60.7337,23.4252
119.9388,19.9422,60.5259,23.4252
120.0912,18.8092,60.8641,23.4252
120.2436,17.0107,60.5517,23.4252
120.396,15.2122,62.7329,23.4252
120.5484,14.6701,62.0506,23.4252
120.7008,16.4228,62.48,23.4252
120.8532,18.1756,63.3394,23.4252
121.0056,19.8069,63.8182,23.4252
121.158,19.9014,63.6915,23.4252
121.3104,19.9959,62.438,23.4252
121.4628,20.0904,62.3093,23.4252
121.6152,20.0883,62.2054,23.4252
121.7676,20.0608,62.039,23.4252
121.92,20.0334,63.6949,23.4252
122.0724,20.0746,64.6321,23.4252
122.2248,20.1813,64.3881,23.4252
122.3772,20.288,64.4,23.4252
122.5296,20.3848,64.7263,23.4252
122.682,20.4488,63.0736,23.4252
122.8344,20.5129,61.5,23.4252
122.9868,20.5769,60.0538,23.4252
123.1392,20.4611,59.5336,23.4252
123.2916,20.3362,60.2602,23.4252
123.444,20.2112,60.8756,23.4252
123.5964,20.2109,61.0085,23.4252
123.7488,20.2718,60.8633,23.4252
123.9012,20.3328,60.5068,23.4252
124.0536,20.3117,61.3171,23.4252
124.206,20.1624,61.1038,23.4252
124.3584,20.013,62.0414,23.4252
124.5108,19.8977,64.312,23.4252
124.6632,20.0592,63.5768,23.4252
124.8156,20.2208,63.6451,23.4252
124.968,20.3824,63.5419,23.4252
125.1204,20.1674,63.9641,23.4252
125.2728,19.8748,64.0119,23.4252
125.4252,19.5822,64.0807,23.4252
125.5776,19.5419,64.0,23.4252
125.73,19.7096,63.7169,23.4252
125.8824,19.8772,62.8056,23.4252
126.0348,19.9649,61.2771,23.4252
126.1872,19.8338,61.6367,23.4252
126.3396,19.7027,62.3111,23.4252
126.492,19.5717,63.9325,23.4252
126.6444,19.6723,63.4849,23.4252
126.7968,19.776,64.1263,23.4252
126.9492,19.8796,63.8462,23.4252
127.1016,20.0091,62.4351,23.4252
127.254,20.1493,61.3071,23.4252
127.4064,20.2895,61.3993,23.4252
127.5588,20.3544,60.7898,23.4252
127.7112,20.3178,61.1249,23.4252
127.8636,20.2813,62.7929,23.4252
128.016,20.215,63.8314,23.4252
128.1684,19.9741,64.6272,23.4252
128.3208,19.7333,66.0479,23.4252
128.4732,19.4925,66.5988,23.4252
128.6256,19.6024,65.8329,23.4252
128.778,19.767,65.0811,23.4252
128.9304,19.9316,63.3483,23.4252
129.0828,20.0214,62.9099,23.4252
129.2352,20.058,61.4545,23.4252
129.3876,20.0945,61.8486,23.4252
129.54,19.8079,60.4887,23.4252
129.6924,18.7807,61.5903,23.4252
129.8448,17.7534,61.8641,23.4252
129.9972,16.7965,61.889,23.4252
130.1496,18.7992,63.3712,23.4252
130.302,20.8019,63.208,23.4252
130.4544,22.8045,62.3659,23.4252
130.6068,25.9481,61.4934,23.4252
130.7592,29.4871,59.1668,23.4252
130.9116,33.0261,57.3318,23.4252
131.064,37.044,55.8597,23.4252
131.2164,41.6194,55.5435,23.4252
131.3688,46.1948,55.0205,23.4252
131.5212,49.0418,54.449,23.4252
131.6736,44.0915,54.7756,23.4252
131.826,39.1411,53.5799,23.4252
131.9784,34.1908,54.8262,23.4252
132.1308,34.9989,55.6783,23.4252
132.2832,36.4407,56.3622,23.4252
132.4356,37.8825,58.1381,23.4252
132.588,34.191,56.75,23.4252
132.7404,27.3569,57.414,23.4252
132.8928,20.5227,55.5911,23.4252
133.0452,18.4329,55.1902,23.4252
133.1976,25.5658,53.625,23.4252
133.35,32.6986,53.4718,23.4252
133.5024,39.4226,53.4521,23.4252
133.6548,39.636,53.4937,23.4252
133.8072,39.8494,54.6992,23.4252
133.9596,40.0627,55.3965,23.4252
134.112,38.5889,55.4783,23.4252
134.2644,36.6349,56.2816,23.4252
134.4168,34.681,57.709,23.4252
134.5692,34.2115,58.0,23.4252
134.7216,35.2387,58.5386,23.4252
134.874,36.266,58.2752,23.4252
135.0264,35.9504,56.4025,23.4252
135.1788,30.7989,56.2354,23.4252
135.3312,25.6473,55.5,23.4252
135.4836,20.4958,54.6499,23.4252
135.636,23.231,53.4248,23.4252
135.7884,26.4988,52.4425,23.4252
135.9408,29.7665,52.461,23.4252
136.0932,30.666,52.156,23.4252
136.2456,30.3246,53.7884,23.4252
136.398,29.9832,55.1503,23.4252
136.5504,29.9738,54.1909,23.4252
136.7028,30.5164,54.0124,23.4252
136.8552,31.059,53.3844,23.4252
137.0076,31.5332,52.525,23.4252
137.16,31.3564,53.0,23.4252
137.3124,31.1796,53.8571,23.4252
137.4648,31.0028,54.0026,23.4252
137.6172,31.2456,54.2369,23.4252
137.7696,31.5839,55.2262,23.4252
137.922,31.9223,55.7547,23.4252
138.0744,30.5471,56.0,23.4252
138.2268,27.6756,57.8482,23.4252
138.3792,24.8042,57.2991,23.4252
138.5316,21.6301,56.4883,23.4252
138.684,17.5637,54.705,23.4252
138.8364,13.4974,55.0932,23.4252
138.9888,9.431,58.9063,23.4252
139.1412,9.32,61.5013,23.4252
139.2936,9.32,64.6122,23.4252
139.446,9.32,65.7059,23.4252
139.5984,10.5352,64.8356,23.4252
139.7508,12.291,66.092,23.4252
139.9032,14.0468,67.0893,23.4252
140.0556,15.0449,68.9311,23.4252
140.208,14.9595,69.9788,23.4252
140.3604,14.8742,70.1322,23.4252
140.5128,14.8184,69.3996,23.4252
140.6652,14.9586,67.7353,23.4252
140.8176,15.0988,68.2058,23.4252
140.97,15.239,67.7412,23.4252
141.1224,15.1563,68.3333,23.4252
141.2748,15.0344,68.1568,23.4252
141.4272,14.9125,66.598,23.4252
141.5796,14.9243,65.1465,23.4252
141.732,15.0371,66.4132,23.4252
141.8844,15.1498,67.0666,23.4252
142.0368,15.1947,67.0,23.4252
142.1892,15.0728,68.2131,23.4252
142.3416,14.9509,67.7437,23.4252
142.494,14.8294,70.5451,23.4252
142.6464,14.7593,73.133,23.4252
142.7988,14.6892,70.5381,23.4252
142.9512,14.6191,68.8198,23.4252
143.1036,14.6044,67.5397,23.4252
143.256,14.6105,65.2853,23.4252
143.4084,14.6166,63.0,23.4252
143.5608,14.8833,63.702,23.4252
143.7132,15.4716,64.663,23.4252
143.8656,16.0599,66.13,23.4252
144.018,16.5688,66.024,23.4252
144.1704,16.6816,66.1093,23.4252
144.3228,16.7944,66.5426,23.4252
144.4752,16.9072,66.2004,23.4252
144.6276,18.0764,65.463,23.4252
144.78,19.3811,66.6597,23.4252
144.9324,20.6857,66.93,23.4252
145.0848,21.309,68.1317,23.4252
145.2372,21.4888,69.1591,23.4252
145.3896,21.6686,68.9702,23.4252
145.542,21.8049,69.2804,23.4252
145.6944,21.8506,67.1054,23.4252
145.8468,21.8963,66.2804,23.4252
145.9992,21.9347,65.0691,23.4252
146.1516,21.8158,66.5873,23.4252
146.304,21.6969,67.0981,23.4252
146.4564,21.578,69.2813,23.4252
146.6088,21.5803,68.7276,23.4252
146.7612,21.6199,67.7745,23.4252
146.9136,21.6595,67.9151,23.4252
147.066,21.6417,68.4919,23.4252
147.2184,21.5624,68.3379,23.4252
147.3708,21.4832,70.8661,23.4252
147.5232,21.5307,70.7733,23.4252
147.6756,22.0763,71.1694,23.4252
147.828,22.622,68.8031,23.4252
147.9804,23.1676,67.8531,23.4252
148.1328,24.582,65.591,23.4252
148.2852,26.0695,63.0132,23.4252
148.4376,27.5571,61.5136,23.4252
148.59,26.0537,60.5132,23.4252
148.7424,22.8804,58.6462,23.4252
148.8948,19.7072,59.0268,23.4252
